Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1479whf,,,Collection,,,,,The Tawfik Khatib Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5sg0kjj,ark:/21198/z1479whf,,Work,167.0,0167.01.0001|~|163775|~|53835_ca_object_representations_media_117727_original.jpg,The Tawfik Khatib Collection,,رئيس مجلس بلدية عرابة ومحاسب المجلس ورجل اخر من عائلة الخطيب,Head of Arraba Local Council with the council's accountant and a man from Khateb Family,"Right to left, Mohammad Ibry Nassár; Head of Arraba Local Council, Tawfiq Khateb, and Khalid Musa; the Council's accountant|~|الاشخاص من اليمين محمد عبري نصار رئيس المجلس المحلي في عرابة وتوفيق الخطيب ومحاسب في المجلس خالد موسى",,,,still image,1975 to 1979,1975/1979,"صورة طبيعية، نباتات، صخور، رئيس مجلس، محاسب، رجل; Landscape photo, plants, rocks, Head of a Local Council, an Accountant, and a man",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/7453_ca_object_representations_media_117727_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/53835_ca_object_representations_media_117727_original.jpg,https://palarchive.org/index.php/Detail/objects/163775/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Tawfik Khatib Collection,9 September 2019 at 16:27:32,9 March 2021 at 11:16:48,"Right to left, Mohammad Ibry Nassár; Head of Arraba Local Council, Tawfiq Khateb, and Khalid Musa; the Council's accountant",الاشخاص من اليمين محمد عبري نصار رئيس المجلس المحلي في عرابة وتوفيق الخطيب ومحاسب في المجلس خالد موسى,,,,
ark:/13030/m5np9tst,ark:/21198/z1479whf,,Work,167.0,0167.01.0002|~|163776|~|53149_ca_object_representations_media_117729_original.jpg,The Tawfik Khatib Collection,,مجموعة افراد في منزل عائلة الخطيب,People at Khateb Family house,"Hatem Kanaana and Dédy Kanaana; his wife, Tawfiq Khateb; Abu Musa, and Zainab Khateb at their house|~|حاتم كناعنه وزوجته ديدي كناعنة وتوفيق الخطيب ابو موسى وزينب الخطيب في منزل عائلة الخطيب",,,,still image,1995,1995,"عائلة الخطيب، عائلة كناعنة، منزل، زوج، زوجة; Khatib Family, Kanaana Family, a House, husband, wife",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/60302_ca_object_representations_media_117729_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/53149_ca_object_representations_media_117729_original.jpg,https://palarchive.org/index.php/Detail/objects/163776/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Tawfik Khatib Collection,9 September 2019 at 16:27:32,9 March 2021 at 11:16:48,"Hatem Kanaana and Dédy Kanaana; his wife, Tawfiq Khateb; Abu Musa, and Zainab Khateb at their house",حاتم كناعنه وزوجته ديدي كناعنة وتوفيق الخطيب ابو موسى وزينب الخطيب في منزل عائلة الخطيب,,,,
ark:/13030/m5x71bcm,ark:/21198/z1479whf,,Work,167.0,0167.01.0003|~|163777|~|12678_ca_object_representations_media_117730_original.jpg,The Tawfik Khatib Collection,,وفد من الاطفال على البحر الاسود في الاتحاد السوفيتي,A delegation of children at the Black Sea in the Soviet Union,Zainab Khateb with a delegation of children at the Black Sea in the Soviet Union|~|زينب الخطيب مع وفد من الاطفال على البحر الاسود في الاتحاد السوفيتي,,,,still image,1964,1964,"صورة طبيعية، اشجار، تمثال، مجموعة اطفال; Landscape, trees, statue, children",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/34807_ca_object_representations_media_117730_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/12678_ca_object_representations_media_117730_original.jpg,https://palarchive.org/index.php/Detail/objects/163777/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Tawfik Khatib Collection,9 September 2019 at 16:27:32,9 March 2021 at 11:16:48,Zainab Khateb with a delegation of children at the Black Sea in the Soviet Union,زينب الخطيب مع وفد من الاطفال على البحر الاسود في الاتحاد السوفيتي,,,,
ark:/13030/m59d4mvg,ark:/21198/z1479whf,,Work,167.0,0167.01.0004|~|163778|~|63917_ca_object_representations_media_117731_original.jpg,The Tawfik Khatib Collection,,طفلة من عائلة الخطيب بين مجموعة من الطلاب في الصف,A girl from Khateb Family with her classmates,"Zainab Khateb; during her time at Nazareth elementary School, with her classmates and one of her teachers|~|زينب الخطيب وهي في المدرسة الابتدائية في الناصرة مع مجموعة طلاب وانسة في الصف",,,,still image,1956,1956,"طلاب، انسة، صف مدرسي; Students, teacher, classroom",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/81526_ca_object_representations_media_117731_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/63917_ca_object_representations_media_117731_original.jpg,https://palarchive.org/index.php/Detail/objects/163778/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Tawfik Khatib Collection,9 September 2019 at 16:27:32,9 March 2021 at 11:16:48,"Zainab Khateb; during her time at Nazareth elementary School, with her classmates and one of her teachers",زينب الخطيب وهي في المدرسة الابتدائية في الناصرة مع مجموعة طلاب وانسة في الصف,,,,
ark:/13030/m5201tt2,ark:/21198/z1479whf,,Work,167.0,0167.01.0005|~|163779|~|40592_ca_object_representations_media_117733_original.jpg,The Tawfik Khatib Collection,,رجل من عائلة الخطيب,A man from Khateb Family,Tawfiq Khateb; Abu Musa|~|توفيق الخطيب أبو موسى,,,,still image,1952,1952,"استوديو، رجل; Studio, man",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/44482_ca_object_representations_media_117733_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/40592_ca_object_representations_media_117733_original.jpg,https://palarchive.org/index.php/Detail/objects/163779/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Tawfik Khatib Collection,9 September 2019 at 16:27:32,9 March 2021 at 11:16:48,Tawfiq Khateb; Abu Musa,توفيق الخطيب أبو موسى,,,,
ark:/13030/m5hx931f,ark:/21198/z1479whf,,Work,167.0,0167.01.0006|~|163780|~|96453_ca_object_representations_media_117734_original.jpg,The Tawfik Khatib Collection,,افراد  في حفل زفاف  لعائلة الخطيب,People at a wedding of a member of Khateb Family,Tawfiq Khateb with others at a wedding of a member of Khateb Family|~|توفيق الخطيب ومجموعة من الرجال خلال حفل زفاف شخص من عائلة الخطيب,,,,still image,1975 to 1979,1975/1979,"صورة في الشارع، مجموعة من الرجال; Street photograph, men",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/71484_ca_object_representations_media_117734_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/96453_ca_object_representations_media_117734_original.jpg,https://palarchive.org/index.php/Detail/objects/163780/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Tawfik Khatib Collection,9 September 2019 at 16:27:32,9 March 2021 at 11:16:48,Tawfiq Khateb with others at a wedding of a member of Khateb Family,توفيق الخطيب ومجموعة من الرجال خلال حفل زفاف شخص من عائلة الخطيب,,,,
ark:/13030/m5104sq4,ark:/21198/z1479whf,,Work,167.0,0167.01.0007|~|163781|~|76580_ca_object_representations_media_117735_original.jpg,The Tawfik Khatib Collection,,ثلاثة رجال في الشارع,Three men in the street,"Right to left, A'del Bawardeh, Hatem Kanaana, and Tawfiq Khateb|~|الاشخاص من اليمين عادل بواردة وحاتم كناعنه وتوفيق الخطيب",,,,still image,1955 to 1959,1955/1959,"صورة في الشارع، ثلاثة رجال، طبيعة، بيوت قديمة; Street photograph, three men, nature, old houses",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/68642_ca_object_representations_media_117735_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/76580_ca_object_representations_media_117735_original.jpg,https://palarchive.org/index.php/Detail/objects/163781/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Tawfik Khatib Collection,9 September 2019 at 16:27:32,9 March 2021 at 11:16:48,"Right to left, A'del Bawardeh, Hatem Kanaana, and Tawfiq Khateb",الاشخاص من اليمين عادل بواردة وحاتم كناعنه وتوفيق الخطيب,,,,
ark:/13030/m5mq2sn0,ark:/21198/z1479whf,,Work,167.0,0167.01.0008|~|163782|~|99952_ca_object_representations_media_117737_original.jpg,The Tawfik Khatib Collection,,رجل من عائلة الخطيب واصدقائه على نهر النيفاه في موسكو,A man from Khateb Family with his friends at the Neva River in Moscow,"Right to left, Muáyad Faréd, Tawfiq Khateb, and Nabél Odeh. The photo was taken at the Neva River in Moscow|~|الاشخاص من اليمين موريد فريد، توفيق الخطيب ونبيل عودة على نهر النيفاه في موسكو خلفهم قلعة بطرسبرغ",,,,still image,1968,1968,"صورة طبيعية، نهر، قلعة، ثلاثة رجال; landscape, river, castle, three men",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/4989_ca_object_representations_media_117737_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/99952_ca_object_representations_media_117737_original.jpg,https://palarchive.org/index.php/Detail/objects/163782/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Tawfik Khatib Collection,9 September 2019 at 16:27:32,9 March 2021 at 11:16:48,"Right to left, Muáyad Faréd, Tawfiq Khateb, and Nabél Odeh. The photo was taken at the Neva River in Moscow",الاشخاص من اليمين موريد فريد، توفيق الخطيب ونبيل عودة على نهر النيفاه في موسكو خلفهم قلعة بطرسبرغ,,,,
ark:/13030/m5w7495b,ark:/21198/z1479whf,,Work,167.0,0167.01.0009|~|163783|~|21610_ca_object_representations_media_117739_original.jpg,The Tawfik Khatib Collection,,رجل من عائلة الخطيب واخر من عائلة زياد في موسكو,A man from Khateb Family in Moscow with another man from Ziyad Family,"Right to left, Ayman Tawfiq Khateb and Misbáh Ziyad|~|الاشخاص من ايمن توفيق الخطيب و مصباح زياد في موسكو",,,,still image,1968,1968,"صورة في الشارع، تمثال، جسر حديد، رجلان; Street photograph, statue, iron bridge, two men",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/97706_ca_object_representations_media_117739_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/21610_ca_object_representations_media_117739_original.jpg,https://palarchive.org/index.php/Detail/objects/163783/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Tawfik Khatib Collection,9 September 2019 at 16:27:32,9 March 2021 at 11:16:48,"Right to left, Ayman Tawfiq Khateb and Misbáh Ziyad",الاشخاص من ايمن توفيق الخطيب و مصباح زياد في موسكو,,,,
ark:/13030/m5rg3jd5,ark:/21198/z1479whf,,Work,167.0,0167.01.0010|~|163784|~|97134_ca_object_representations_media_117740_original.jpg,The Tawfik Khatib Collection,,رجل من عائلة الخطيب في لينينغراد,A man from Khateb Family in Saint Petersburg,Tawfiq Khateb at the Winter Palace in Saint Petersburg|~|توفيق الخطيب امام القصر الشتوي في لينينغراد في موسكو,,,,still image,1969,1969,"صورة في الشارع، قصر، رجل; Street photograph, castle, man",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/80110_ca_object_representations_media_117740_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/97134_ca_object_representations_media_117740_original.jpg,https://palarchive.org/index.php/Detail/objects/163784/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Tawfik Khatib Collection,9 September 2019 at 16:27:32,9 March 2021 at 11:16:48,Tawfiq Khateb at the Winter Palace in Saint Petersburg,توفيق الخطيب امام القصر الشتوي في لينينغراد في موسكو,,,,
