Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1cs1d0k,,,Collection,,,,,The Su'ad Mansour Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5133h1h,ark:/21198/z1cs1d0k,,Work,165.0,0165.01.0001|~|163753|~|42063_ca_object_representations_media_117696_original.jpg,The Su'ad Mansour Collection,,جدة واحفادها,A grandmother and her granddaughters,"A family photograph of Mansour Family children. Right to left, Issa, Mansour, Widad, grandma Jamila Jaghab, Soad and Rosena|~|لقطة عائلية يظهر فيها اطفال عائلة منصور (من اليمين عيسى، منصور، وداد، الجدة جميلة جغب، سعاد،روسينا)",,,,still image,1945,1945,"عائلة، جدة أطفال، امرأة، فساتين، منصور، جغب; Family, grandmother, children, woman, dresses, Mansour, Jaghb",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/6/26412_ca_object_representations_media_117696_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/6/42063_ca_object_representations_media_117696_original.jpg,https://palarchive.org/index.php/Detail/objects/163753/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Su'ad Mansour Collection,9 September 2019 at 16:27:30,9 March 2021 at 11:16:48,"A family photograph of Mansour Family children. Right to left, Issa, Mansour, Widad, grandma Jamila Jaghab, Soad and Rosena",لقطة عائلية يظهر فيها اطفال عائلة منصور (من اليمين عيسى، منصور، وداد، الجدة جميلة جغب، سعاد،روسينا),,,,
ark:/13030/m5wb30nj,ark:/21198/z1cs1d0k,,Work,165.0,0165.01.0002|~|163754|~|56895_ca_object_representations_media_117697_original.jpg,The Su'ad Mansour Collection,,شقيقان,Siblings,"Elias; right, and Bshara Mansour at the family's house|~|من يمين اللقطة الياس وبشارة منصور في بيت العائلة",,,,still image,,,"أطفال، قبعة، غسيل، كرسي، حبل، منصور، اشقاء، الأردن; Children, hat, laundry, chair, rope, Mansour, siblings, Jordan",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/6/97325_ca_object_representations_media_117697_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/6/56895_ca_object_representations_media_117697_original.jpg,https://palarchive.org/index.php/Detail/objects/163754/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Su'ad Mansour Collection,9 September 2019 at 16:27:30,9 March 2021 at 11:16:48,"Elias; right, and Bshara Mansour at the family's house",من يمين اللقطة الياس وبشارة منصور في بيت العائلة,,,,
ark:/13030/m5cc8q3n,ark:/21198/z1cs1d0k,,Work,165.0,0165.01.0003|~|163755|~|37287_ca_object_representations_media_117699_original.jpg,The Su'ad Mansour Collection,,عروسان في كنيسة الكاثوليك,Groom and Bride in a Catholic Church,"Soád's brother's; Issa Mansour, wedding in a Catholic Church.|~|حفل زفاف عيسى منصور شقيق سعاد في كنيسة الكاثوليك",,,,still image,1965,1965,"زفاف، عريس، عروسة، رجال، نساء، أطفال، بدل، ربطات عنق، زهور، فساتين، فستان ابيض، فستان زفاف، طرحة، منصور، كنيسة الكاثوليك; Wedding, groom, bride, men, women, children, suits neckties, flowers, white dress, wedding dress, veil, Mansour, Catholic Church",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/6/65344_ca_object_representations_media_117699_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/6/37287_ca_object_representations_media_117699_original.jpg,https://palarchive.org/index.php/Detail/objects/163755/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Su'ad Mansour Collection,9 September 2019 at 16:27:30,9 March 2021 at 11:16:48,"Soád's brother's; Issa Mansour, wedding in a Catholic Church.",حفل زفاف عيسى منصور شقيق سعاد في كنيسة الكاثوليك,,,,
ark:/13030/m57m7z91,ark:/21198/z1cs1d0k,,Work,165.0,0165.01.0004|~|163756|~|89769_ca_object_representations_media_117701_original.jpg,The Su'ad Mansour Collection,,خريجان مدرسة راهبات مار يوسف,Graduates of Saint Joseph School,Diana Mansour's graduation ceremony from Saint Joseph School. She's seen in the first row; third to the left|~|حفل نخريج ديانا منصور ( الصف الاول الثالثة من اليسار) من مدرسة الراهبات مار يوسف,,,,still image,1970s,1970/1979,"خريجات، رجال، فتيات، بدل، ربطات عنق، نظارة، شهادة، درج، حُلي، منصور، راهبة، مدرسة راهبات مار يوسف; Graduates, men, girls, suits, neckties, glasses, certificate, jewellery, stairs, Mansour, nuns, Saint Joseph School",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/86259_ca_object_representations_media_117701_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/89769_ca_object_representations_media_117701_original.jpg,https://palarchive.org/index.php/Detail/objects/163756/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Su'ad Mansour Collection,9 September 2019 at 16:27:30,9 March 2021 at 11:16:48,Diana Mansour's graduation ceremony from Saint Joseph School. She's seen in the first row; third to the left,حفل نخريج ديانا منصور ( الصف الاول الثالثة من اليسار) من مدرسة الراهبات مار يوسف,,,,
ark:/13030/m53v76kp,ark:/21198/z1cs1d0k,,Work,165.0,0165.01.0005|~|163757|~|8139_ca_object_representations_media_117702_original.jpg,The Su'ad Mansour Collection,,طفلان,Children,Abód and George Mansour's photo inside a studio|~|عبود وجورج منصور في لقطة داخل استوديو,,,,still image,,,"شاب، طفل، بدلة، ربطة عنق، كرسي، استديو، منصور; Young man, child, suit, necktie, chair, studio, Mansour",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/92173_ca_object_representations_media_117702_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/8139_ca_object_representations_media_117702_original.jpg,https://palarchive.org/index.php/Detail/objects/163757/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Su'ad Mansour Collection,9 September 2019 at 16:27:30,9 March 2021 at 11:16:48,Abód and George Mansour's photo inside a studio,عبود وجورج منصور في لقطة داخل استوديو,,,,
ark:/13030/m5rp0z88,ark:/21198/z1cs1d0k,,Work,165.0,0165.01.0006|~|163758|~|38039_ca_object_representations_media_117704_original.jpg,The Su'ad Mansour Collection,,أصدقاء من مدرسة الفرير,Friends from College des Freres,George Mansour and his friends from College des Freres|~|جورج منصور مع اصدقاؤه في مدرسة الفرير,,,,still image,1960s,1960/1969,"رجال، بدل، ربطات عنق، درع، منصور، أصدقاء، مدرسة الفرير; Men, suits, neckties, plaque, friends, Mansour, College des Freres",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/74205_ca_object_representations_media_117704_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/38039_ca_object_representations_media_117704_original.jpg,https://palarchive.org/index.php/Detail/objects/163758/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Su'ad Mansour Collection,9 September 2019 at 16:27:30,9 March 2021 at 11:16:48,George Mansour and his friends from College des Freres,جورج منصور مع اصدقاؤه في مدرسة الفرير,,,,
ark:/13030/m5g52dp4,ark:/21198/z1cs1d0k,,Work,165.0,0165.01.0007|~|163759|~|9875_ca_object_representations_media_117706_original.jpg,The Su'ad Mansour Collection,,ام وابنتها في حفل تخرج,A mother with her daughter at a graduation ceremony,"Diana Mansour's graduation ceremony from Saint Joseph School. She's seen in the photo; to the right, with her mother So'ád|~|تخرج ديانا ابنة سعاد من مدرسة راهبات مار يوسف، ويظهر من يمين اللقطة ديانا ووالدتها",,,,still image,1970s,1970/1979,"امرأة، نساء، شهادة، استلام، كرسي، منصور، تخرج، مدرسة راهبات مار يوسف ، ام، ابنة; Woman, women, certificate, receiving, chair, Mansour, graduation, mother, daughter, Saint Joseph School",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/29192_ca_object_representations_media_117706_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/9875_ca_object_representations_media_117706_original.jpg,https://palarchive.org/index.php/Detail/objects/163759/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Su'ad Mansour Collection,9 September 2019 at 16:27:30,9 March 2021 at 11:16:48,"Diana Mansour's graduation ceremony from Saint Joseph School. She's seen in the photo; to the right, with her mother So'ád",تخرج ديانا ابنة سعاد من مدرسة راهبات مار يوسف، ويظهر من يمين اللقطة ديانا ووالدتها,,,,
ark:/13030/m5036fx5,ark:/21198/z1cs1d0k,,Work,165.0,0165.01.0008|~|163760|~|25476_ca_object_representations_media_117707_original.jpg,The Su'ad Mansour Collection,,بورتريه لرجل,A portrait of a man,A portrait of George Mansour; So'ád's brother. He retired and lives in Germany|~|بورتريه ل جورج منصور شقيق سعاد، متقاعد ويسكن في المانيا,,,,still image,,,"رجل، بدلة، ربطة عنق، منصور; Man, suit, necktie, Mansour",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/64659_ca_object_representations_media_117707_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/25476_ca_object_representations_media_117707_original.jpg,https://palarchive.org/index.php/Detail/objects/163760/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Su'ad Mansour Collection,9 September 2019 at 16:27:30,9 March 2021 at 11:16:48,A portrait of George Mansour; So'ád's brother. He retired and lives in Germany,بورتريه ل جورج منصور شقيق سعاد، متقاعد ويسكن في المانيا,,,,
ark:/13030/m5mx06mt,ark:/21198/z1cs1d0k,,Work,165.0,0165.01.0009|~|163761|~|64914_ca_object_representations_media_117709_original.jpg,The Su'ad Mansour Collection,,بورتريه لطفل,A portrait of a child,Issa Awad; So'ád's cousin|~|عيسى عوض منصور ابن خالة سعاد,,,,still image,1968,1968,"طفل، منصور; Child, Mansour",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/16254_ca_object_representations_media_117709_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/64914_ca_object_representations_media_117709_original.jpg,https://palarchive.org/index.php/Detail/objects/163761/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Su'ad Mansour Collection,9 September 2019 at 16:27:30,9 March 2021 at 11:16:48,Issa Awad; So'ád's cousin,عيسى عوض منصور ابن خالة سعاد,,,,
ark:/13030/m5qp3x6s,ark:/21198/z1cs1d0k,,Work,165.0,0165.01.0010|~|163762|~|98487_ca_object_representations_media_117711_original.jpg,The Su'ad Mansour Collection,,عُماد طفلة,Bishops; baptizing a child,Bishops who baptized So'ád's nephew in the Greek Church|~|عمُاد ابن شقيقة سعاد في كنيسة الروم,,,,still image,1960s,1960/1969,"عُماد، طفلة، طقس ديني، اناء تعميد، شمع، منصور، الروم; Child, religious ritual, candles, Mansour, Greek, Bishops,",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/27360_ca_object_representations_media_117711_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/7/7/98487_ca_object_representations_media_117711_original.jpg,https://palarchive.org/index.php/Detail/objects/163762/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Su'ad Mansour Collection,9 September 2019 at 16:27:31,9 March 2021 at 11:16:48,Bishops who baptized So'ád's nephew in the Greek Church,عمُاد ابن شقيقة سعاد في كنيسة الروم,,,,
