Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1k98t6x,,,Collection,,,,,The Milia Eskafy Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m54z2z9n,ark:/21198/z1k98t6x,,Work,179.0,0179.01.0001|~|164289|~|54550_ca_object_representations_media_118395_original.jpg,The Milia Eskafy Collection,,مجموعة رجال,Men,"Men from al-Khader Village; right to left, Sali, al-Hidweh, Hanna al-Hidweh, Jamil Salameh, and Antoine Jabr al-Hidweh|~|رجال من قرية الخضر وهم من اليمين: سالم الحدوه، حنا الحدوه، جميل سلامة، انطوان جبر الحدوه.",,,,still image,1960s,1960/1969,بيت لحم، الخضر، رجال، طبيعة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/3/17466_ca_object_representations_media_118395_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/3/54550_ca_object_representations_media_118395_original.jpg,https://palarchive.org/index.php/Detail/objects/164289/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Milia Eskafy Collection,9 September 2019 at 16:28:13,9 March 2021 at 11:16:39,"Men from al-Khader Village; right to left, Sali, al-Hidweh, Hanna al-Hidweh, Jamil Salameh, and Antoine Jabr al-Hidweh",رجال من قرية الخضر وهم من اليمين: سالم الحدوه، حنا الحدوه، جميل سلامة، انطوان جبر الحدوه.,,,,
ark:/13030/m51626j5,ark:/21198/z1k98t6x,,Work,179.0,0179.01.0002|~|164290|~|4329_ca_object_representations_media_118396_original.jpg,The Milia Eskafy Collection,,طفلات في الحقل,Children at a party,"Children at a party; right to left, Milia, Emily, Linda, and Sawsan|~|طفلات من عائلة الحدويه وهن (من اليمين): ميليا، املي، ليندا، والطفلة سوسن الحدوه قرب منزل العائلة",,,,still image,1955,1955,بيت لحم، الخضر، طفلات، طبيعة، حقل,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/3/33031_ca_object_representations_media_118396_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/3/4329_ca_object_representations_media_118396_original.jpg,https://palarchive.org/index.php/Detail/objects/164290/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Milia Eskafy Collection,9 September 2019 at 16:28:13,9 March 2021 at 11:16:39,"Children at a party; right to left, Milia, Emily, Linda, and Sawsan",طفلات من عائلة الحدويه وهن (من اليمين): ميليا، املي، ليندا، والطفلة سوسن الحدوه قرب منزل العائلة,,,,
ark:/13030/m5mx06q5,ark:/21198/z1k98t6x,,Work,179.0,0179.01.0003|~|164291|~|1089_ca_object_representations_media_118397_original.jpg,The Milia Eskafy Collection,,سيدتان في رحلة إلى مدينة القدس,Women on a trip to Jerusalem,"Josephine al-Hidweh; right, with her sister Milia on a trip to Jerusalem; after Milia's engagement|~|جوزفين الحدوه (من اليمين) واختها ميليا الحدوه في رحلة إلى مدينة القدس بعد خطوبة ميليا",,,,still image,1967,1967,القدس، رحلة، امرأة، نساء، عمارة ،,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/3/16065_ca_object_representations_media_118397_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/3/1089_ca_object_representations_media_118397_original.jpg,https://palarchive.org/index.php/Detail/objects/164291/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Milia Eskafy Collection,9 September 2019 at 16:28:13,9 March 2021 at 11:16:38,"Josephine al-Hidweh; right, with her sister Milia on a trip to Jerusalem; after Milia's engagement",جوزفين الحدوه (من اليمين) واختها ميليا الحدوه في رحلة إلى مدينة القدس بعد خطوبة ميليا,,,,
ark:/13030/m5h49g0m,ark:/21198/z1k98t6x,,Work,179.0,0179.01.0004|~|164292|~|34615_ca_object_representations_media_118398_original.jpg,The Milia Eskafy Collection,,سيدتان في الحديقة,Women in the backyard,"Josephine al-Hidweh; right, with her sister Linda in front of their Families house|~|جوزفين الحدوه (من اليمين) واختها ليندا امام منزل عائلتهما",,,,still image,1960s,1960/1969,بيت لحم، بيت جالا، امرأة، سيدات، طبيعة، أزياء،,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/3/11103_ca_object_representations_media_118398_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/3/34615_ca_object_representations_media_118398_original.jpg,https://palarchive.org/index.php/Detail/objects/164292/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Milia Eskafy Collection,9 September 2019 at 16:28:13,9 March 2021 at 11:16:38,"Josephine al-Hidweh; right, with her sister Linda in front of their Families house",جوزفين الحدوه (من اليمين) واختها ليندا امام منزل عائلتهما,,,,
ark:/13030/m5wf1q3b,ark:/21198/z1k98t6x,,Work,179.0,0179.01.0005|~|164293|~|25783_ca_object_representations_media_118399_original.jpg,The Milia Eskafy Collection,,طفلان أمام منزل عائلتهما,Children in front of their family's house,"Sawsan; right, and Majida al-Hidweh in front of their family's house|~|طفل وطفلة أمام منزل عائلتهما وهم (من اليمين): سوسن الحدوه، ماجد الحدوة",,,,still image,1950s,1950/1959,أطفال، بيت حالا، بيت جالا، طبيعة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/3/29438_ca_object_representations_media_118399_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/3/25783_ca_object_representations_media_118399_original.jpg,https://palarchive.org/index.php/Detail/objects/164293/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Milia Eskafy Collection,9 September 2019 at 16:28:13,9 March 2021 at 11:16:38,"Sawsan; right, and Majida al-Hidweh in front of their family's house",طفل وطفلة أمام منزل عائلتهما وهم (من اليمين): سوسن الحدوه، ماجد الحدوة,,,,
ark:/13030/m5rp0zd2,ark:/21198/z1k98t6x,,Work,179.0,0179.01.0006|~|164294|~|58403_ca_object_representations_media_118400_original.jpg,The Milia Eskafy Collection,,برورتريه لفتاة مع رسالة من خلف الصورة,A portrait of a girl; with a letter on the back,A portrait of Milia Iskafi's sister with a letter on the back addressed to her sister|~|A portrait of Milia Iskafi's sister with a letter on the back addressed to her sister,,,,still image,25 April 1956,1956-04-25,امرأة، عقد، طوق,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/4/15651_ca_object_representations_media_118400_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/4/58403_ca_object_representations_media_118400_original.jpg,https://palarchive.org/index.php/Detail/objects/164294/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Milia Eskafy Collection,9 September 2019 at 16:28:13,9 March 2021 at 11:16:38,; A portrait of Milia Iskafi's sister with a letter on the back addressed to her sister,; A portrait of Milia Iskafi's sister with a letter on the back addressed to her sister,,,,
ark:/13030/m57q6nzg,ark:/21198/z1k98t6x,,Work,179.0,0179.01.0007|~|164295|~|92198_ca_object_representations_media_118402_original.jpg,The Milia Eskafy Collection,,أصدقاء في رحلة,Friends on a trip,Palestinian and Lebanese friends at Hortus Conclusus Convent in Artas. Milia Iskafi is seen third to the right|~|اصدقاء من فلسطين و لبنان في منطقة الجنة المقفلة في قرية ارطاس، منهم ميليل الحدوه   ( الثالثة من جهة اليمين),,,,still image,,,بيت لحم، أرطاس، لبنان، أصدقاء، آثار، عمارة، طبيعة،,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/4/60828_ca_object_representations_media_118402_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/4/92198_ca_object_representations_media_118402_original.jpg,https://palarchive.org/index.php/Detail/objects/164295/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Milia Eskafy Collection,9 September 2019 at 16:28:13,9 March 2021 at 11:16:38,Palestinian and Lebanese friends at Hortus Conclusus Convent in Artas. Milia Iskafi is seen third to the right,اصدقاء من فلسطين و لبنان في منطقة الجنة المقفلة في قرية ارطاس، منهم ميليل الحدوه   ( الثالثة من جهة اليمين),,,,
ark:/13030/m5cc8q7f,ark:/21198/z1k98t6x,,Work,179.0,0179.01.0008|~|164296|~|96329_ca_object_representations_media_118403_original.jpg,The Milia Eskafy Collection,,طفلة,A child,Rania Iskafi|~|الطفلة رانيا اسكافي,,,,still image,,,طفل,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/4/2999_ca_object_representations_media_118403_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/4/96329_ca_object_representations_media_118403_original.jpg,https://palarchive.org/index.php/Detail/objects/164296/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Milia Eskafy Collection,9 September 2019 at 16:28:13,9 March 2021 at 11:16:38,Rania Iskafi,الطفلة رانيا اسكافي,,,,
ark:/13030/m5qp3x94,ark:/21198/z1k98t6x,,Work,179.0,0179.01.0009|~|164297|~|75_ca_object_representations_media_118404_original.jpg,The Milia Eskafy Collection,,صورة زفاف,A wedding photograph,Milia Iskafi's wedding; as she left her father's house|~|زفاف ميليا الحدوية اسكافي أثناء خروجها من منزل عائلتها,,,,still image,,,زفاف، منزل، عمارة، مناسبات اجتماعية، امرأة، سيدات، رجال، أزياء,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/4/45479_ca_object_representations_media_118404_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/4/75_ca_object_representations_media_118404_original.jpg,https://palarchive.org/index.php/Detail/objects/164297/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Milia Eskafy Collection,9 September 2019 at 16:28:13,9 March 2021 at 11:16:38,Milia Iskafi's wedding; as she left her father's house,زفاف ميليا الحدوية اسكافي أثناء خروجها من منزل عائلتها,,,,
ark:/13030/m53z5x75,ark:/21198/z1k98t6x,,Work,179.0,0179.01.0010|~|164298|~|26910_ca_object_representations_media_118405_original.jpg,The Milia Eskafy Collection,,طفلة في ذكرى مناولتها الأولى,A child on her First Communion,"Patricia Shahwan on her First Communion. Antoine Shahwan wrote a letter to Milia Jabra al-Hidweh on the back ""We gift you this photo of Patricia's First Communion on 21/3/1960""|~|طفلة تدعى بتريسيا شهوان في ذكرى مناولتها الأولى . كتب على الصورة من الخلف رسالة "" نهدي رسم طفلتنا العزيزة بتريسيا في ذكرى المناولة الأولى والتثبيت بتاريخ 24/3/1960 إلى... الغالي ميليا جبرا الحدوه للذكرى. انطون شهوان""",,,,still image,1960s,1960/1969,فتاة، زفاف، ستوديو، المسيحية، ديانات، المناولة،,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/4/27079_ca_object_representations_media_118405_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/4/26910_ca_object_representations_media_118405_original.jpg,https://palarchive.org/index.php/Detail/objects/164298/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Milia Eskafy Collection,9 September 2019 at 16:28:13,9 March 2021 at 11:16:38,"Patricia Shahwan on her First Communion. Antoine Shahwan wrote a letter to Milia Jabra al-Hidweh on the back ""We gift you this photo of Patricia's First Communion on 21/3/1960""","طفلة تدعى بتريسيا شهوان في ذكرى مناولتها الأولى . كتب على الصورة من الخلف رسالة "" نهدي رسم طفلتنا العزيزة بتريسيا في ذكرى المناولة الأولى والتثبيت بتاريخ 24/3/1960 إلى... الغالي ميليا جبرا الحدوه للذكرى. انطون شهوان""",,,,
