Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z18t08hp,,,Collection,,,,,The Rajab Shaheen Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m53z5x8m,ark:/21198/z18t08hp,,Work,189.0,0189.01.0001|~|164659|~|6952_ca_object_representations_media_127704_original.jpg,The Rajab Shaheen Collection,,بورتريه لرجل في ساحة البرج في بيروت,A portrait of a man at al-Burj Square in Beirut,"Rajab Shahen; aged 23, at al-Burj Square in Beirut during his English Language studies at the University of Lebanon|~|رجب شاهين في عامه الثالث والعشرين، قرب ساحة البرج خلال دراسته للغة الإنجليزية كمنتسب، في الجامعة اللبنانية، في بيروت",,,,still image,1963,1963,رجل، سيارة، شارع، شجر، بيروت، فيروز، بدلة، ربطة عنق، زي رسمي، شاهين,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/7/7/13321_ca_object_representations_media_127704_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/7/7/6952_ca_object_representations_media_127704_original.jpg,https://palarchive.org/index.php/Detail/objects/164659/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Rajab Shaheen Collection,9 September 2019 at 16:28:43,9 March 2021 at 11:16:28,"Rajab Shahen; aged 23, at al-Burj Square in Beirut during his English Language studies at the University of Lebanon",رجب شاهين في عامه الثالث والعشرين، قرب ساحة البرج خلال دراسته للغة الإنجليزية كمنتسب، في الجامعة اللبنانية، في بيروت,,,,
ark:/13030/m50655jk,ark:/21198/z18t08hp,,Work,189.0,0189.01.0002|~|164660|~|46749_ca_object_representations_media_127706_original.jpg,The Rajab Shaheen Collection,,رجل في ساحة البرج في بيروت,A portrait of a man at al-Burj Square in Beirut,"Rajab Shahen; aged 23, at al-Burj Square in Beirut during his English Language studies at the University of Lebanon|~|رجب شاهين في عامه الثالث والعشرين، أمام ساحة البرج خلال دراسته للغة الإنجليزية كمنتسب، في الجامعة اللبنانية، في بيروت",,,,still image,1963,1963,رجل، بدلة، ربطة عنق، حديقة، شجر، شارع، اضاءة، بيروت، شاهين، مباني، ساحة البرج,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/7/7/56399_ca_object_representations_media_127706_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/7/7/46749_ca_object_representations_media_127706_original.jpg,https://palarchive.org/index.php/Detail/objects/164660/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Rajab Shaheen Collection,9 September 2019 at 16:28:43,9 March 2021 at 11:16:28,"Rajab Shahen; aged 23, at al-Burj Square in Beirut during his English Language studies at the University of Lebanon",رجب شاهين في عامه الثالث والعشرين، أمام ساحة البرج خلال دراسته للغة الإنجليزية كمنتسب، في الجامعة اللبنانية، في بيروت,,,,
ark:/13030/m5k14tvn,ark:/21198/z18t08hp,,Work,189.0,0189.01.0003|~|164661|~|838_ca_object_representations_media_127708_original.jpg,The Rajab Shaheen Collection,,رجل أمام تمثال حجري يرمز للحرية، في ساحة البرج، خلال دراسته في الجامعة اللبنانية، في بيروت,"A man in front of a statue; indicating liberty, at al-Burj Square during his studies at the University of Lebanon in Beirut","Rajab Shahen in front of a statue; indicating liberty, at al-Burj Square during his studies at the University of Lebanon in Beirut|~|رجب شاهين، في ساحة البرج، في بيروت، أمام تمثال حجري من صنع النحات الإيطالي مارينو مازاكوراتي، خلال دراسته في كمنتسب للغة الإنجليزيّة في الجامعة اللبنانية.",,,,still image,1963,1963,رجل، بدلة، ربطة عنق، تمثال، بيروت، شاهين، حرية، نحات ايطالي، مارينو مازاكوارتي، الجامعة اللبنانية,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/7/7/56291_ca_object_representations_media_127708_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/7/7/838_ca_object_representations_media_127708_original.jpg,https://palarchive.org/index.php/Detail/objects/164661/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Rajab Shaheen Collection,9 September 2019 at 16:28:43,9 March 2021 at 11:16:28,"Rajab Shahen in front of a statue; indicating liberty, at al-Burj Square during his studies at the University of Lebanon in Beirut",رجب شاهين، في ساحة البرج، في بيروت، أمام تمثال حجري من صنع النحات الإيطالي مارينو مازاكوراتي، خلال دراسته في كمنتسب للغة الإنجليزيّة في الجامعة اللبنانية.,,,,
ark:/13030/m5pp6w83,ark:/21198/z18t08hp,,Work,189.0,0189.01.0004|~|164662|~|10656_ca_object_representations_media_127710_original.jpg,The Rajab Shaheen Collection,,معلمون في مدرسة ابن رشد، يتناولون الطعام خلال حفل تكريم.,Teaching staff of Ibn Roshd School having dinner at an honouring ceremony,"Rajab Shahen with his colleagues during an honour ceremony at Ibn Rosh School; where he worked as a teacher. Omar Ja'bary; first to the left, Idrés sultan; in the middle, and Rajab Shahen; first to the right, are seen in the photo|~|رجب شاهين، وسط زملائه، خلال حفل تكريم في ديوان مدرسة ابن رشد، أثناء عمله كمعلم، عُرف من اللقطة عمر الجعبري "" الاول من اليسار""، في الوسط إدريس سلطان، والأوّل من اليمين هو رجب شاهين",,,,still image,1974,1974,رجال، طعام، طاولة، اكل، كراسي، شاهين، ديوان مدرسة ابن رشد، مدرسين، حفل تكريم,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/7/7/58454_ca_object_representations_media_127710_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/7/7/10656_ca_object_representations_media_127710_original.jpg,https://palarchive.org/index.php/Detail/objects/164662/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Rajab Shaheen Collection,9 September 2019 at 16:28:44,9 March 2021 at 11:16:28,"Rajab Shahen with his colleagues during an honour ceremony at Ibn Rosh School; where he worked as a teacher. Omar Ja'bary; first to the left, Idrés sultan; in the middle, and Rajab Shahen; first to the right, are seen in the photo","رجب شاهين، وسط زملائه، خلال حفل تكريم في ديوان مدرسة ابن رشد، أثناء عمله كمعلم، عُرف من اللقطة عمر الجعبري "" الاول من اليسار""، في الوسط إدريس سلطان، والأوّل من اليمين هو رجب شاهين",,,,
ark:/13030/m5vf4p1v,ark:/21198/z18t08hp,,Work,189.0,0189.01.0005|~|164663|~|53202_ca_object_representations_media_127712_original.jpg,The Rajab Shaheen Collection,,رجل في حديقة الحيوانات في القاهرة، أثناء زيارة سياحية,A man at the zoo in Cairo,"Rajab Shahen; aged 24, in front of the seal cage at a zoo in Cairo|~|رجب شاهين في عامه الرابع والعشرين، أمام قفص الفقمة، في حديقة الحيوانات في القاهرة، أثناء زيارة سياحيّة",,,,still image,1964,1964,رجل، حديقة حيوان، دولفين، بدلة، ربطة عنق، سياج، مياه، طبيعة، شاهين، القاهرة، رحلة، سياحة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/7/7/72966_ca_object_representations_media_127712_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/7/7/53202_ca_object_representations_media_127712_original.jpg,https://palarchive.org/index.php/Detail/objects/164663/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Rajab Shaheen Collection,9 September 2019 at 16:28:44,9 March 2021 at 11:16:28,"Rajab Shahen; aged 24, in front of the seal cage at a zoo in Cairo",رجب شاهين في عامه الرابع والعشرين، أمام قفص الفقمة، في حديقة الحيوانات في القاهرة، أثناء زيارة سياحيّة,,,,
ark:/13030/m5qp3xbk,ark:/21198/z18t08hp,,Work,189.0,0189.01.0006|~|164664|~|5584_ca_object_representations_media_127714_original.jpg,The Rajab Shaheen Collection,,أصدقاء وأقرباء فلسطينيّون أمام استوديو في القاهرة.,Palestinian friends and relatives in front of a studio in Cairo,"Palestinian friends and relatives in front of Munér studio in Cairo. Shown in the photo; right to left, an Egyptian worker, Hilmy Shahén, and Rajab Shahén|~|فلسطينيان أقرباء وشاب مصري أمام استوديو منير الذي يمتلكه حلمي شاهين في القاهرة، أثناء زيارة سياحيّة، ويظهر في اللقطة من جهة اليمين: عامل مصري، حلمي شاهين، من اليسار رجب شاهين.",,,,still image,1960s,1960/1969,رجال، القاهرة، بوستر، باب، شاهين، شبرا، استديو، سياحة، اقارب,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/7/7/31762_ca_object_representations_media_127714_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/7/7/5584_ca_object_representations_media_127714_original.jpg,https://palarchive.org/index.php/Detail/objects/164664/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Rajab Shaheen Collection,9 September 2019 at 16:28:44,9 March 2021 at 11:16:28,"Palestinian friends and relatives in front of Munér studio in Cairo. Shown in the photo; right to left, an Egyptian worker, Hilmy Shahén, and Rajab Shahén",فلسطينيان أقرباء وشاب مصري أمام استوديو منير الذي يمتلكه حلمي شاهين في القاهرة، أثناء زيارة سياحيّة، ويظهر في اللقطة من جهة اليمين: عامل مصري، حلمي شاهين، من اليسار رجب شاهين.,,,,
ark:/13030/m5z68cms,ark:/21198/z18t08hp,,Work,189.0,0189.01.0007|~|164665|~|31962_ca_object_representations_media_127716_original.jpg,The Rajab Shaheen Collection,,اساتذة في شارع في تل أبيب أثناء رحلة مدرسية,Teachers on Tel Aviv St. during a school trip,"Teachers on Tel Aviv St. during a school trip; Ibn al-Mukafa'School. Shown in the photo; right to left, Majid Sultan and Rajab Shahén|~|معلمان أثناء رحلة مدرسية إلى الداخل المحتل، لمدرسة ابن المقفع في فترة السبعينيات. وهم من اليمين المعلم ماجد سلطان، الاستاذ رجب شاهين",,,,still image,1970s,1970/1979,رجال، نافذة، سياج، شاهين، رحلة، اساتذة، مدرسة ابن المقفع بالخليل، تل ابيب,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/7/7/6066_ca_object_representations_media_127716_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/7/7/31962_ca_object_representations_media_127716_original.jpg,https://palarchive.org/index.php/Detail/objects/164665/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Rajab Shaheen Collection,9 September 2019 at 16:28:44,9 March 2021 at 11:16:28,"Teachers on Tel Aviv St. during a school trip; Ibn al-Mukafa'School. Shown in the photo; right to left, Majid Sultan and Rajab Shahén",معلمان أثناء رحلة مدرسية إلى الداخل المحتل، لمدرسة ابن المقفع في فترة السبعينيات. وهم من اليمين المعلم ماجد سلطان، الاستاذ رجب شاهين,,,,
ark:/13030/m5f8434q,ark:/21198/z18t08hp,,Work,189.0,0189.01.0008|~|164666|~|17235_ca_object_representations_media_127717_original.jpg,The Rajab Shaheen Collection,,اساتذة خلال رحلة مدرسية الى تل ابيب,Teachers on a school trip to Tel Aviv,"Teachers on Tel Aviv St. during a school trip in the 1970s; with Ibn al-Mukafa'School. Shown in the photo; right to left, Dweik, Eid Badr, Omar Ja'bary, Rajab Shahén, and Rashéd Joehán|~|معلمون من مدرسة ابن المقفع، أثناء رحلة مدرسية إلى تل أبيب في السبعينات وهم من اليمين: دويك، عيد بدر، عمر الجعبري، رجب شاهين رشيد جويحان ""يجلس بالمنتصف"".",,,,still image,1970s,1970/1979,رجال، كراسي، طاولة، شاهين، اساتذة، تل ابيب، رحلة، مدرسة ابن المقفع، الخليل,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/7/7/8439_ca_object_representations_media_127717_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/7/7/17235_ca_object_representations_media_127717_original.jpg,https://palarchive.org/index.php/Detail/objects/164666/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Rajab Shaheen Collection,9 September 2019 at 16:28:44,9 March 2021 at 11:16:28,"Teachers on Tel Aviv St. during a school trip in the 1970s; with Ibn al-Mukafa'School. Shown in the photo; right to left, Dweik, Eid Badr, Omar Ja'bary, Rajab Shahén, and Rashéd Joehán","معلمون من مدرسة ابن المقفع، أثناء رحلة مدرسية إلى تل أبيب في السبعينات وهم من اليمين: دويك، عيد بدر، عمر الجعبري، رجب شاهين رشيد جويحان ""يجلس بالمنتصف"".",,,,
ark:/13030/m52z8w3s,ark:/21198/z18t08hp,,Work,189.0,0189.01.0009|~|164667|~|34850_ca_object_representations_media_127718_original.jpg,The Rajab Shaheen Collection,,طلاب وهيئة تدريسيّة، في ساحة مدرسة.,Teaching staff and students in the school yard,"Teachers on Tel Aviv St. during a school trip; with Ibn al-Mukafa'School. 25 people are seen in the photo; including Waél Hashlamón; in the 10th grade at the time the photo was taken, and later bacme a teacher in the Engineering Department at Birzeit University|~|معلّم يتوسّط طلابه في ساحة مدرسة ابن رشد في الخليل، ويظهر 25 فرداً، من ضمنهم وائل هشلمون الذي كان في الصف الثالث إعدادي أثناء التقاط الصورة، وأصبح لاحقاً عضو هيئة تدريسية في قسم الهندسة الميكانيكيّة في جامعة بيرزيت",,,,still image,1973,1973,شُبان، اطفال، حديقة، زهور، بدلة، ربطة عنق، مدرسة، طلبة، اساتذة، هيئة تدريسية، مدرسة ابن رشد، الخليل,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/7/7/82315_ca_object_representations_media_127718_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/7/7/34850_ca_object_representations_media_127718_original.jpg,https://palarchive.org/index.php/Detail/objects/164667/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Rajab Shaheen Collection,9 September 2019 at 16:28:44,9 March 2021 at 11:16:28,"Teachers on Tel Aviv St. during a school trip; with Ibn al-Mukafa'School. 25 people are seen in the photo; including Waél Hashlamón; in the 10th grade at the time the photo was taken, and later bacme a teacher in the Engineering Department at Birzeit University",معلّم يتوسّط طلابه في ساحة مدرسة ابن رشد في الخليل، ويظهر 25 فرداً، من ضمنهم وائل هشلمون الذي كان في الصف الثالث إعدادي أثناء التقاط الصورة، وأصبح لاحقاً عضو هيئة تدريسية في قسم الهندسة الميكانيكيّة في جامعة بيرزيت,,,,
ark:/13030/m59h3bcj,ark:/21198/z18t08hp,,Work,189.0,0189.01.0010|~|164668|~|89002_ca_object_representations_media_127720_original.jpg,The Rajab Shaheen Collection,,اساتذة في حديقة رمات غان أثناء رحلة مدرسية,Teachers at Ramat Gan zoo; on a school trip,Teachers at Ramat Gan zoo; on a school trip in the 1970s. Rajab Shahén is seen in the photo|~|معلمون أثناء رحلة مدرسية إلى حديقة حيوان رمات غان، في السبعينات وقد عُرف منهم: رجب شاهين.,,,,still image,1970s,1970/1979,رجال، بدلة، ربطة عنق، حديقة، شجر، رحلة، شاهين، رامات غان، اساتذة، طلبة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/7/7/38970_ca_object_representations_media_127720_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/7/7/89002_ca_object_representations_media_127720_original.jpg,https://palarchive.org/index.php/Detail/objects/164668/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Rajab Shaheen Collection,9 September 2019 at 16:28:44,9 March 2021 at 11:16:28,Teachers at Ramat Gan zoo; on a school trip in the 1970s. Rajab Shahén is seen in the photo,معلمون أثناء رحلة مدرسية إلى حديقة حيوان رمات غان، في السبعينات وقد عُرف منهم: رجب شاهين.,,,,
