Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z145162m,,,Collection,,,,,The Hanna Isa Khalaf Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5bw568d,ark:/21198/z145162m,,Work,199.0,0199.01.0001|~|164959|~|68102_ca_object_representations_media_119302_original.jpg,The Hanna Isa Khalaf Collection,,حنا خلف وأحد الاصدقاء خلال زيارة في أمريكا,Hanna Khalaf with a Friend in America,"Taken in the 1960s, this black-and-white photograph shows Hanna Khalaf, second to the right, with a friend in America back when he was the Jordanian Minister of Justice.|~|رجلان وقد عُرف منهما: حنا عيسى خلف ""الثاني من اليمين"" اًخذت هذه اللقطة في أمريكا خلال عمله في الحكومة الأردنية، يذكر ان خلف كان وزير العدل في الحكومة الأردنية",,,,still image,1960,1960,رجال، طربوش، بدلة، ربطة عنق، نظارة، خلف,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/3/2529_ca_object_representations_media_119302_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/3/68102_ca_object_representations_media_119302_original.jpg,https://palarchive.org/index.php/Detail/objects/164959/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Hanna Isa Khalaf Collection,9 September 2019 at 16:29:09,9 March 2021 at 11:15:57,"Taken in the 1960s, this black-and-white photograph shows Hanna Khalaf, second to the right, with a friend in America back when he was the Jordanian Minister of Justice.","رجلان وقد عُرف منهما: حنا عيسى خلف ""الثاني من اليمين"" اًخذت هذه اللقطة في أمريكا خلال عمله في الحكومة الأردنية، يذكر ان خلف كان وزير العدل في الحكومة الأردنية",,,,
ark:/13030/m53g2d9w,ark:/21198/z145162m,,Work,199.0,0199.01.0002|~|164960|~|22918_ca_object_representations_media_119303_original.jpg,The Hanna Isa Khalaf Collection,,شاب من عائلة خلف خلال فترة دراسته في اميركا مع أصدقائه,Hanna Khalaf with Friends During his Studies in America,"Taken in the mid-1920s, this black-and-white photograph shows Hanna Khalaf, first to the right, with his friends during his studies in America.|~|مجموعة شبان أصدقاء عرف منهم الأول من جهة اليمين الشاب حنا عيسى خلف خلال فترة دراسته في الولايات المتحدة الامريكية",,,,still image,1925 to 1927,1925/1927,رجال، طلبة، بدل، ربطات عنق، منديل، طبيعة، خلف، منزل، معطف، كرسي، نظارة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/3/48706_ca_object_representations_media_119303_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/3/22918_ca_object_representations_media_119303_original.jpg,https://palarchive.org/index.php/Detail/objects/164960/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Hanna Isa Khalaf Collection,9 September 2019 at 16:29:10,9 March 2021 at 11:15:57,"Taken in the mid-1920s, this black-and-white photograph shows Hanna Khalaf, first to the right, with his friends during his studies in America.",مجموعة شبان أصدقاء عرف منهم الأول من جهة اليمين الشاب حنا عيسى خلف خلال فترة دراسته في الولايات المتحدة الامريكية,,,,
ark:/13030/m5fn8wth,ark:/21198/z145162m,,Work,199.0,0199.01.0003|~|164961|~|37687_ca_object_representations_media_119305_original.jpg,The Hanna Isa Khalaf Collection,,حنا خلف مع صديقه,Hanna Khalaf with a Friend,"Taken in the 1930s, this black-and-white photograph shows Hanna Khalaf with a friend. |~|صورة  غير ملونة يظهر فيها حنا خلف مع صديقه.",,black-and-white photographs,ara,still image,1930s; Date created,1930/1939,رجال، طاولة، بدل، ربطات عنق، خلف,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/3/58151_ca_object_representations_media_119305_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/3/37687_ca_object_representations_media_119305_original.jpg,https://palarchive.org/index.php/Detail/objects/164961/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Hanna Isa Khalaf Collection,9 September 2019 at 16:29:10,21 November 2020 at 10:35:03,"Taken in the 1930s, this black-and-white photograph shows Hanna Khalaf with a friend.",صورة  غير ملونة يظهر فيها حنا خلف مع صديقه.,black-and-white photographs,,,
ark:/13030/m56763wt,ark:/21198/z145162m,,Work,199.0,0199.01.0004|~|164962|~|82866_ca_object_representations_media_119306_original.jpg,The Hanna Isa Khalaf Collection,,حنا خلف وزوجته بديعة جريس خلف,Hanna Khalaf and His Wife Badiʿa Jeries Khalaf,This black-and-white photograph shows Hanna Khalaf and his wife Badiʿa Jeries Khalaf with monks and a policeman.|~|صورة غير ملونة يظهر فيها حنا خلف وزوجته بديعة وبجوارهم رهبان وشرطي.,,color photographs,ara,still image,,,رجال، امرأة، زي رجل دين، زي عسكري، قبعة، منظار، نظارة، بدلة، ربطة عنق، وزير العدل، خلف,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/3/29625_ca_object_representations_media_119306_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/3/82866_ca_object_representations_media_119306_original.jpg,https://palarchive.org/index.php/Detail/objects/164962/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Hanna Isa Khalaf Collection,9 September 2019 at 16:29:10,21 November 2020 at 10:35:03,This black-and-white photograph shows Hanna Khalaf and his wife Badiʿa Jeries Khalaf with monks and a policeman.,صورة غير ملونة يظهر فيها حنا خلف وزوجته بديعة وبجوارهم رهبان وشرطي.,color photographs,,,
ark:/13030/m5909tdw,ark:/21198/z145162m,,Work,199.0,0199.01.0005|~|164963|~|85143_ca_object_representations_media_119307_original.jpg,The Hanna Isa Khalaf Collection,,حنا خلف خلال زيارته لقرية نبع العسل في لبنان لتشجيعهم على الزراعة والصناعة,"Hanna Khalaf Encouraging Farming and Industry in Nab' el-'Asal, Lebanon","Taken in 1939, this black-and-white photograph shows Hanna Khalaf, third to the right, with residents in Nab' el-'Asal village in Lebanon. This photograph was taken to represent brotherhood and revolution. |~|صورة غير ملونة يظهر فيها حنا خلف الثالث من اليمين مع مجموعة من أهالي قرية نبع العسل، واخذت هذه الصورة تعبيراً عن الثورة والأخوة.",,black-and-white photographs,ara,still image,1939,1939,رحلة، رجال، طربوش، ربطة عنق، بدلة، حطة، عقال، طبيعة، نبع العسل، نهر، خلف,"[31.7621153,-95.6307891;33.854721,35.862285]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/3/95978_ca_object_representations_media_119307_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/3/85143_ca_object_representations_media_119307_original.jpg,https://palarchive.org/index.php/Detail/objects/164963/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,No,The Hanna Isa Khalaf Collection,9 September 2019 at 16:29:10,21 November 2020 at 10:35:03,"Taken in 1939, this black-and-white photograph shows Hanna Khalaf, third to the right, with residents in Nab' el-'Asal village in Lebanon. This photograph was taken to represent brotherhood and revolution.",صورة غير ملونة يظهر فيها حنا خلف الثالث من اليمين مع مجموعة من أهالي قرية نبع العسل، واخذت هذه الصورة تعبيراً عن الثورة والأخوة.,black-and-white photographs,,,
ark:/13030/m5zq1wr9,ark:/21198/z145162m,,Work,199.0,0199.01.0006|~|164964|~|90268_ca_object_representations_media_119309_original.jpg,The Hanna Isa Khalaf Collection,,احدى الاحتفالات في الأردن,A Photograph of a Celebration in Jordan,This black-and-white photograph shows a celebration in Jordan. |~|صورة غير ملونة لاحدى الاحتفالات في الاردن.,,black-and-white photographs,ara,still image,,,رجال، نساء، مجلس، بدل، ربطات عنق، الأردن، خلف,"[30.585164,36.238414]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/3/99361_ca_object_representations_media_119309_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/3/90268_ca_object_representations_media_119309_original.jpg,https://palarchive.org/index.php/Detail/objects/164964/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,No,The Hanna Isa Khalaf Collection,9 September 2019 at 16:29:10,21 November 2020 at 10:35:03,This black-and-white photograph shows a celebration in Jordan.,صورة غير ملونة لاحدى الاحتفالات في الاردن.,black-and-white photographs,,,
ark:/13030/m5b06vj8,ark:/21198/z145162m,,Work,199.0,0199.01.0007|~|164965|~|87210_ca_object_representations_media_119311_original.jpg,The Hanna Isa Khalaf Collection,,حنا خلف خلال أحد الاحتفالات,Hanna Khalaf at a Celebration,"Taken in the 1950s, this black-and-white photograph shows Hanna Khalaf, fourth to the right, at a celebration. |~|صورة غير ملونة لحنا خلف خلال احدى الاحتفالات، ويظهر هو الرابع من اليمين.",,black-and-white photographs,ara,still image,1950s; Date created,1950/1959,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/3/80475_ca_object_representations_media_119311_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/3/87210_ca_object_representations_media_119311_original.jpg,https://palarchive.org/index.php/Detail/objects/164965/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,No,The Hanna Isa Khalaf Collection,9 September 2019 at 16:29:10,21 November 2020 at 10:35:03,"Taken in the 1950s, this black-and-white photograph shows Hanna Khalaf, fourth to the right, at a celebration.",صورة غير ملونة لحنا خلف خلال احدى الاحتفالات، ويظهر هو الرابع من اليمين.,black-and-white photographs,,,
ark:/13030/m5tz150x,ark:/21198/z145162m,,Work,199.0,0199.01.0008|~|164966|~|4989_ca_object_representations_media_119312_original.jpg,The Hanna Isa Khalaf Collection,,حنا خلف مع طلاب صفه في مدرسة صهيون في القدس,"Hanna Khalaf with His Students at Bishop Gobat School, Jerusalem","Taken in the 1920s, this black-and-white photograph shows Hanna Khalaf with his students at Bishop Gobat School, Jerusalem.|~|صورة غير ملونة يظهر فيها حنا خلف مع طلاب صفه في مدرسة صهيون في القدس.",,black-and-white photographs,ara,still image,1920s; Date created,1920/1929,طلبة، طربوش، أطفال، بدل، ربطات عنق، أساتذة، مدرسة صهيون، شبابيك، خلف,"[31.768319,35.21371]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/3/69530_ca_object_representations_media_119312_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/3/4989_ca_object_representations_media_119312_original.jpg,https://palarchive.org/index.php/Detail/objects/164966/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,No,The Hanna Isa Khalaf Collection,9 September 2019 at 16:29:10,21 November 2020 at 10:35:03,"Taken in the 1920s, this black-and-white photograph shows Hanna Khalaf with his students at Bishop Gobat School, Jerusalem.",صورة غير ملونة يظهر فيها حنا خلف مع طلاب صفه في مدرسة صهيون في القدس.,black-and-white photographs,,,
ark:/13030/m5p63c3p,ark:/21198/z145162m,,Work,199.0,0199.01.0009|~|164967|~|71521_ca_object_representations_media_119313_original.jpg,The Hanna Isa Khalaf Collection,,حنا خلف في العراق,Hanna Khalaf in Iraq,"Taken in the 1930s, this black-and-white photograph shows Hanna Khalaf in Iraq where he was exiled by the British Mandate authorities. |~|صورة غير ملونة يظهر فيها حنا خلف في العراق، بعدما تم نفيه من قبل الانتداب البريطاني.",,color photographs,ara,still image,1930s; Date created,1930/1939,رجال، حطة، عقال، خلف,"[33.223191,43.679291]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/3/31621_ca_object_representations_media_119313_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/3/71521_ca_object_representations_media_119313_original.jpg,https://palarchive.org/index.php/Detail/objects/164967/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,No,The Hanna Isa Khalaf Collection,9 September 2019 at 16:29:10,21 November 2020 at 10:35:03,"Taken in the 1930s, this black-and-white photograph shows Hanna Khalaf in Iraq where he was exiled by the British Mandate authorities.",صورة غير ملونة يظهر فيها حنا خلف في العراق، بعدما تم نفيه من قبل الانتداب البريطاني.,color photographs,,,
ark:/13030/m5jf2mdd,ark:/21198/z145162m,,Work,199.0,0199.01.0010|~|164968|~|66675_ca_object_representations_media_119314_original.jpg,The Hanna Isa Khalaf Collection,,جريس خلف أباه لحنا خلف,"A Photograph of Jeries Khalaf, Father of Hanna Khalaf","This black-and-white photograph shows Jeries Khalaf, father of Hanna Khalaf, reciting at the Greek Catholic Church in Ramallah.|~| صورة غير ملونة  لجريس خلف وهو ابوه لحنا خلف، حيث كان يرتل في كنيسة الروم الكاثوليك في مدينة رام الله.",,black-and-white photographs,ara,still image,,,رجال، كنيسة، ترتيل، حطة، زي رجل دين، كتاب مقدس، بدلة، ربطة عنق، نظارة، خلف,"[31.9037641,35.2034184]; [31.9037641,35.2034184]; [31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/3/96346_ca_object_representations_media_119314_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/3/66675_ca_object_representations_media_119314_original.jpg,https://palarchive.org/index.php/Detail/objects/164968/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,No,The Hanna Isa Khalaf Collection,9 September 2019 at 16:29:10,21 November 2020 at 10:35:03,"This black-and-white photograph shows Jeries Khalaf, father of Hanna Khalaf, reciting at the Greek Catholic Church in Ramallah.",صورة غير ملونة  لجريس خلف وهو ابوه لحنا خلف، حيث كان يرتل في كنيسة الروم الكاثوليك في مدينة رام الله.,black-and-white photographs,,,
