Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1m38fbd,,,Collection,,,,,The Huda Nimeh Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m54c0qzn,ark:/21198/z1m38fbd,,Work,203.0,0203.01.0001|~|165137|~|64396_ca_object_representations_media_119553_original.jpg,The Huda Nimeh Collection,,مجموعة صور لنزهة عائلية,Photos taken during a family trip,Photos of Abd Saleh Nimeh and his family on a trip|~|مجموعة صور لعائلة عبد صالح نعمة وزوجته هدى نعمة مع أولادهم في نزهة عائلية,,,,still image,1969,1969,فلسطين، الطيبة، صورة قديمة، مجموعة صور، طبيعة، جبل، حطة، عقال، رجل، امرأة، طفل، مجموعة، عائلة، رام الله,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/48615_ca_object_representations_media_119553_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/64396_ca_object_representations_media_119553_original.jpg,https://palarchive.org/index.php/Detail/objects/165137/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Huda Nimeh Collection,9 September 2019 at 16:29:24,9 March 2021 at 11:15:51,Photos of Abd Saleh Nimeh and his family on a trip,مجموعة صور لعائلة عبد صالح نعمة وزوجته هدى نعمة مع أولادهم في نزهة عائلية,,,,
ark:/13030/m5841gqt,ark:/21198/z1m38fbd,,Work,203.0,0203.01.0003|~|165139|~|86726_ca_object_representations_media_119555_original.jpg,The Huda Nimeh Collection,,بورتريه لشاب في بلدته,A portrait of a young man in his village,A photograph of Nathem Nimeh; showing the Greek Catholic Church in the back|~|ناظم نعمة ، تظهر خلفه كنيسة الكاثوليك,,,,still image,1970,1970,فلسطين، الطيبة، صورة قديمة، رجل، طبيعة، كنيسة، شارع،,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/29999_ca_object_representations_media_119555_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/86726_ca_object_representations_media_119555_original.jpg,https://palarchive.org/index.php/Detail/objects/165139/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Huda Nimeh Collection,9 September 2019 at 16:29:24,9 March 2021 at 11:15:51,A photograph of Nathem Nimeh; showing the Greek Catholic Church in the back,ناظم نعمة ، تظهر خلفه كنيسة الكاثوليك,,,,
ark:/13030/m50p8ppj,ark:/21198/z1m38fbd,,Work,203.0,0203.01.0004|~|165140|~|94717_ca_object_representations_media_119557_original.jpg,The Huda Nimeh Collection,,عائلة من الطيبة,A family from al-Taybeh,"A photograph of members from Nimeh Family. First row; right to left, Shafäe, Anwar, Fatina, unknown, and Veronika. Second row; right to left, Abdullah, Jolliet, Ramzi; deputy-general to the Latin Patriarchate of the Middle East, and Saleh|~|أفراد من عائلة نعمة (الصف الاول من اليمين): شفيق، الطفل انور، فاتنة، الطفلة من الأمام غير معروفة، فيرونيكا، ( الصف الثاني من اليمين): عبد الله، جولييت، رمزي وشغل منصب الوكيل العام للبطريركية اللاتينية للشرق الاوسط، صالح",,,,still image,1970,1970,فلسطين، الطيبة، صورة قديمة، رام الله، مجموعة، عائلة، امرأة، رجل، طفل، رضيع، ثوب فلسطيني، حطة، عقال، تطريز، غطاء راس، فستان، بدلة، ربطة عنق، ستوديو,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/98562_ca_object_representations_media_119557_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/94717_ca_object_representations_media_119557_original.jpg,https://palarchive.org/index.php/Detail/objects/165140/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Huda Nimeh Collection,9 September 2019 at 16:29:24,9 March 2021 at 11:15:51,"A photograph of members from Nimeh Family. First row; right to left, Shafäe, Anwar, Fatina, unknown, and Veronika. Second row; right to left, Abdullah, Jolliet, Ramzi; deputy-general to the Latin Patriarchate of the Middle East, and Saleh",أفراد من عائلة نعمة (الصف الاول من اليمين): شفيق، الطفل انور، فاتنة، الطفلة من الأمام غير معروفة، فيرونيكا، ( الصف الثاني من اليمين): عبد الله، جولييت، رمزي وشغل منصب الوكيل العام للبطريركية اللاتينية للشرق الاوسط، صالح,,,,
ark:/13030/m5r28r01,ark:/21198/z1m38fbd,,Work,203.0,0203.01.0005|~|165141|~|79149_ca_object_representations_media_119559_original.jpg,The Huda Nimeh Collection,,فريق الطيبة لكرة القدم,Al-Taybeh Football Team,Al-Taybeh Football Team during training in Beit Jala|~|فريق الطيبة لكرة القدم في تدريب في بيت جالا، حيث كان يتبع للمعهد الاكريليكي,,,,still image,1968,1968,فلسطين، الطيبة، صورة قديمة، فريق، رياضة، كرة قدم، كابتن، حارس مرمى، طبيعة، ملعب، كرة، بيت جالا,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/42038_ca_object_representations_media_119559_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/79149_ca_object_representations_media_119559_original.jpg,https://palarchive.org/index.php/Detail/objects/165141/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Huda Nimeh Collection,9 September 2019 at 16:29:24,9 March 2021 at 11:15:51,Al-Taybeh Football Team during training in Beit Jala,فريق الطيبة لكرة القدم في تدريب في بيت جالا، حيث كان يتبع للمعهد الاكريليكي,,,,
ark:/13030/m5c03wpn,ark:/21198/z1m38fbd,,Work,203.0,0203.01.0006|~|165142|~|74026_ca_object_representations_media_119561_original.jpg,The Huda Nimeh Collection,,فريق كشافة الطيبة,Al-Taybeh Scouts,Al-Taybeh Scouts on a visit to Beit Jala|~|فريق كشافة الطيبة في زيارة إلى بيت جالا,,,,still image,1960s,1960/1969,فلسطين، الطيبة، صورة قديمة، بيت جالا، زي موحد، طفل، مجموعة، لعبة، خارجي، طبيعة، عصا,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/83089_ca_object_representations_media_119561_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/74026_ca_object_representations_media_119561_original.jpg,https://palarchive.org/index.php/Detail/objects/165142/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Huda Nimeh Collection,9 September 2019 at 16:29:24,9 March 2021 at 11:15:51,Al-Taybeh Scouts on a visit to Beit Jala,فريق كشافة الطيبة في زيارة إلى بيت جالا,,,,
ark:/13030/m5gr4ncm,ark:/21198/z1m38fbd,,Work,203.0,0203.01.0007|~|165143|~|71463_ca_object_representations_media_119563_original.jpg,The Huda Nimeh Collection,,فريق كشافة,Scouts,A photograph taken during the first scouts camp in al-Taybeh|~|صورة من المخيم الكشفي الاول في بلدة الطيبة,,,,still image,1973,1973,فلسطين، الطيبة، صورة قديمة، مخيم، كشافة، مجموعة، رجل، قبعة، كاهن، طبيعة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/94791_ca_object_representations_media_119563_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/71463_ca_object_representations_media_119563_original.jpg,https://palarchive.org/index.php/Detail/objects/165143/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Huda Nimeh Collection,9 September 2019 at 16:29:24,9 March 2021 at 11:15:51,A photograph taken during the first scouts camp in al-Taybeh,صورة من المخيم الكشفي الاول في بلدة الطيبة,,,,
ark:/13030/m5773505,ark:/21198/z1m38fbd,,Work,203.0,0203.01.0008|~|165144|~|12543_ca_object_representations_media_119565_original.jpg,The Huda Nimeh Collection,,إميل عواد ووالده,Emile Awwád and his children,"A photograph of Emile Awwád; right, and his father Awwád Awwád'; left. Emile was a member of the Communist Party and was imprisoned for the first time due to his political activity with the Party in 1958; he was sentenced for 15 years in prison. In 1964, the King issued an amnesty for him and accordingly, got out of prison and lived in Jerusalem where he continued his activity. Accordingly, was under home arrest between 1964 and 1967. One year later, he was arrested again and imprisoned for two years in Askalan Prison. After that, he was deported to Jordan in 1970 and was only allowed back home in 1996. He now lives in Jordan|~|إميل عواد ( يميناً) ووالده عواد عواد( شمالاً). كان اميل ينتمي الى الحزب الشيوعي وسجن المرة الاولى لدى السلطات الاردنية في سجن الجفر بسبب نشاطه السياسي عام 1958 وحكم عليه بالسجن 15 عام، أفرج عنه عام 1964 بعد إصدار العفو العام من قبل الملك، وعاد ليسكن القدس واكمل نشاطه الحزبي، فرضت عليه الإقامة الجبرية من عام 1964- 1967، عام 1968 اعتقل من قبل الاحتلال الإسرائيلي وسجن لمدة عامين في سجن عسقلان، ومن ثم تم ابعاده عام 1970 إلى الاردن، سمح له بالعودة عام 1996، وهو الان يقيم في الاردن",,,,still image,1996,1996,حطة، عقال، رجل، جد، طفل، طفلة، شارب، نظارة، الطيبة، إميل عواد، الحزب الشيوعي,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/96170_ca_object_representations_media_119565_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/12543_ca_object_representations_media_119565_original.jpg,https://palarchive.org/index.php/Detail/objects/165144/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Huda Nimeh Collection,9 September 2019 at 16:29:24,9 March 2021 at 11:15:51,"A photograph of Emile Awwád; right, and his father Awwád Awwád'; left. Emile was a member of the Communist Party and was imprisoned for the first time due to his political activity with the Party in 1958; he was sentenced for 15 years in prison. In 1964, the King issued an amnesty for him and accordingly, got out of prison and lived in Jerusalem where he continued his activity. Accordingly, was under home arrest between 1964 and 1967. One year later, he was arrested again and imprisoned for two years in Askalan Prison. After that, he was deported to Jordan in 1970 and was only allowed back home in 1996. He now lives in Jordan",إميل عواد ( يميناً) ووالده عواد عواد( شمالاً). كان اميل ينتمي الى الحزب الشيوعي وسجن المرة الاولى لدى السلطات الاردنية في سجن الجفر بسبب نشاطه السياسي عام 1958 وحكم عليه بالسجن 15 عام، أفرج عنه عام 1964 بعد إصدار العفو العام من قبل الملك، وعاد ليسكن القدس واكمل نشاطه الحزبي، فرضت عليه الإقامة الجبرية من عام 1964- 1967، عام 1968 اعتقل من قبل الاحتلال الإسرائيلي وسجن لمدة عامين في سجن عسقلان، ومن ثم تم ابعاده عام 1970 إلى الاردن، سمح له بالعودة عام 1996، وهو الان يقيم في الاردن,,,,
ark:/13030/m5q893p8,ark:/21198/z1m38fbd,,Work,203.0,0203.01.0009|~|165145|~|34434_ca_object_representations_media_119566_original.jpg,The Huda Nimeh Collection,,مجموعة من الاصدقاء في المدرسة,Friends at school,Friends during their studies at Ein Yíbrod School for Boys. Nathem Nimeh is seen in the middle|~|مجموعة أصدقاء أثناء دراستهم في مدرسة ذكور عين يبرود يتوسطهم ناظم عبد المسيح نعمة,,,,still image,1971,1971,اصدقاء، مدرسة، شباب، مدرسة ذكور عين يبرود,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/70643_ca_object_representations_media_119566_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/34434_ca_object_representations_media_119566_original.jpg,https://palarchive.org/index.php/Detail/objects/165145/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Huda Nimeh Collection,9 September 2019 at 16:29:24,9 March 2021 at 11:15:51,Friends during their studies at Ein Yíbrod School for Boys. Nathem Nimeh is seen in the middle,مجموعة أصدقاء أثناء دراستهم في مدرسة ذكور عين يبرود يتوسطهم ناظم عبد المسيح نعمة,,,,
ark:/13030/m5v19vgh,ark:/21198/z1m38fbd,,Work,203.0,0203.01.0010|~|165146|~|72335_ca_object_representations_media_119567_original.jpg,The Huda Nimeh Collection,,حفل تخرج طلبة الثانوية العامة,High School Graduation,"High School students of Ein Yíbrod School for Boys during their graduation ceremony. Nathem Nimeh; first two (third to the right) is seen in the photo. He was arrested by the Israeli Occupation because he was a member of the Communist Party. He was imprisoned for 18 days; during exams, which he couldn't attend to (he lost a full school year). Later on, he studied Law in Algeria and was under home arrest (out of Palestine) in 1985 and again between 1985 and 1991. Then, he became Head to the Religious Freedom Conference in Jordan, as well as founding a Society to protect Iraqi and Syrian female refugees|~|حفل تخرج لطلاب الثانوية العامة في مدرسة ذكور عين يبرود  (الثالث من جهة اليمين في الصف الاول) هو ناظم نعمة من بلدة الطيبة. قامت السلطات الإسرائيلية باعتقاله بسبب انتسابه للحزب الشيوعي في قترة الامتحانات النهائية للثانوية العامة وقضى في السجن 18 يوماً، ما أدى إلى ضياع السنة الدراسية عليه .درس المحاماة في الجزائر لاحقاً، وفي عام 1985 فرضت عليه الاقامة الجبرية لمدة عام، ثم فرضت عليه مرة أخرى من العام (1985 - 1991) خارج البلاد. شغل لاحقا رئيس مؤتمر حوار الأديان في الأردن، كما أشرف على تأسيس جمعية لحماية اللاجئات العراقيات والسوريات",,,,still image,1974,1974,صف، مدرسة، أبيض، أسود، شارب، حطة، عقال، أستاذ، طلاب، كرسي،,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/14144_ca_object_representations_media_119567_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/72335_ca_object_representations_media_119567_original.jpg,https://palarchive.org/index.php/Detail/objects/165146/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Huda Nimeh Collection,9 September 2019 at 16:29:24,9 March 2021 at 11:15:51,"High School students of Ein Yíbrod School for Boys during their graduation ceremony. Nathem Nimeh; first two (third to the right) is seen in the photo. He was arrested by the Israeli Occupation because he was a member of the Communist Party. He was imprisoned for 18 days; during exams, which he couldn't attend to (he lost a full school year). Later on, he studied Law in Algeria and was under home arrest (out of Palestine) in 1985 and again between 1985 and 1991. Then, he became Head to the Religious Freedom Conference in Jordan, as well as founding a Society to protect Iraqi and Syrian female refugees",حفل تخرج لطلاب الثانوية العامة في مدرسة ذكور عين يبرود  (الثالث من جهة اليمين في الصف الاول) هو ناظم نعمة من بلدة الطيبة. قامت السلطات الإسرائيلية باعتقاله بسبب انتسابه للحزب الشيوعي في قترة الامتحانات النهائية للثانوية العامة وقضى في السجن 18 يوماً، ما أدى إلى ضياع السنة الدراسية عليه .درس المحاماة في الجزائر لاحقاً، وفي عام 1985 فرضت عليه الاقامة الجبرية لمدة عام، ثم فرضت عليه مرة أخرى من العام (1985 - 1991) خارج البلاد. شغل لاحقا رئيس مؤتمر حوار الأديان في الأردن، كما أشرف على تأسيس جمعية لحماية اللاجئات العراقيات والسوريات,,,,
ark:/13030/m5kh8bzj,ark:/21198/z1m38fbd,,Work,203.0,0203.01.0011|~|165147|~|35890_ca_object_representations_media_119568_original.jpg,The Huda Nimeh Collection,,مشهد مسرحي في مدرسة,A theatrical performance at school,Ein Yíbrod School for Boys during a theatrical performance. Nathem Nimeh is seen in the photo; on the left|~|طلاب من مدرسة ذكور عين يبرود يؤدون مشهد مسرحي . (علي شمال صورة) ناظم نعمة من بلدة الطيبة,,,,still image,1970s,1970/1979,تمثيل، حطة، عقال، مسرحية، مسرح، نشاط، مدرسة، شارب، مستعار، زي، مدرسة ذكور عين يبرود، رام الله,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/47933_ca_object_representations_media_119568_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/35890_ca_object_representations_media_119568_original.jpg,https://palarchive.org/index.php/Detail/objects/165147/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Huda Nimeh Collection,9 September 2019 at 16:29:25,9 March 2021 at 11:15:51,Ein Yíbrod School for Boys during a theatrical performance. Nathem Nimeh is seen in the photo; on the left,طلاب من مدرسة ذكور عين يبرود يؤدون مشهد مسرحي . (علي شمال صورة) ناظم نعمة من بلدة الطيبة,,,,
