Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1p32htv,,,Collection,,,,,The Nabil Anani Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m50p8pk6,ark:/21198/z1p32htv,,Work,186.0,0186.01.0001|~|164568|~|42679_ca_object_representations_media_118820_original.jpg,The Nabil Anani Collection,,قرية الجانية,Al-Janiya Village,"A landscape photograph of Al-Janiya village; northwest of Ramallah. The photo was taken during a project for painting the nature and villages of Palestine; under the supervision of, the Palestinian Visual Artists Society and with the presence of artists; including, Nabel Anáni, Soliman Mansour, Isam Badr, Karem Dabah, Taleb Dweik, Ibrahim Saba, and Rihab al-Nimry. The outcomes; paintings, of the project were shown at an exhibition at el-Hakawati Theatre in Jerusalem in 1982|~|قرية الجانية، شمال رام الله، التقطت الصورة خلال تنفيذ مشروع رسم للطبيعة والقرى الفلسطينية بإشراف رابطة الفنانين التشكيليين الفلسطينيين وبمشاركة مجموعة من الفنانين منهم: نبيل عناني، وسليمان منصور، وعصام بدر، وكريم دباح، وطالب دويك، وابراهيم سابا، ورحاب النمري. تم خلال المشروع رسم عدد من القرى وعرضت الأعمال في معرض فني في مسرح الحكواتي في القدس عام 1982",,,,still image,1981.0,1981.0,الجانية، رام الله,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/8/88643_ca_object_representations_media_118820_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/8/42679_ca_object_representations_media_118820_original.jpg,https://palarchive.org/index.php/Detail/objects/164568/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nabil Anani Collection,9 September 2019 at 16:28:36,9 March 2021 at 11:16:33,"A landscape photograph of Al-Janiya village; northwest of Ramallah. The photo was taken during a project for painting the nature and villages of Palestine; under the supervision of, the Palestinian Visual Artists Society and with the presence of artists; including, Nabel Anáni, Soliman Mansour, Isam Badr, Karem Dabah, Taleb Dweik, Ibrahim Saba, and Rihab al-Nimry. The outcomes; paintings, of the project were shown at an exhibition at el-Hakawati Theatre in Jerusalem in 1982",قرية الجانية، شمال رام الله، التقطت الصورة خلال تنفيذ مشروع رسم للطبيعة والقرى الفلسطينية بإشراف رابطة الفنانين التشكيليين الفلسطينيين وبمشاركة مجموعة من الفنانين منهم: نبيل عناني، وسليمان منصور، وعصام بدر، وكريم دباح، وطالب دويك، وابراهيم سابا، ورحاب النمري. تم خلال المشروع رسم عدد من القرى وعرضت الأعمال في معرض فني في مسرح الحكواتي في القدس عام 1982,,,,
ark:/13030/m5r57fbf,ark:/21198/z1p32htv,,Work,186.0,0186.01.0002|~|164569|~|49169_ca_object_representations_media_118822_original.jpg,The Nabil Anani Collection,,لقطة جماعية لمجموعة من الفنانين التشكيليين الفلسطينيين,A group photograph of Palestinian visual  artists,"A group photograph of the Palestinian visual artists who participated in an exhibition at el-Hakawati Theatre in Jerusalem. Shown in the photo; right to left, Tayser Barakat, unknown, Mohammad Abu Sitth, Soliman Mansour, Isam Badr, Nabel Anani, Taleb Dweik, Salah al-Atrash. Seated; right to left, Jalal Dbait, Ahmad Abu al-Kas; from Gaza, unknown artist from Jerusalem, and Awad Abu Armaneh|~|مجموعة من الفنانين التشكيليين الفلسطينيين المشاركين في معرض في مسرح الحكواتي في القدس، ويظهر فيها، من اليمين: تيسير بركات، فنان غير معروف اسمه، محمد أبو ستة، سليمان منصور،عصام بدر، نبيل عناني، طالب دويك، صلاح الأطرش، والجالسين، من اليمين: جلال ضبيط، أحمد أبو الكاس من غزة ، فنان غير معروف اسمه من القدس، عوض أبو عرمانة",,,,still image,1986.0,1986.0,القدس، فنانين,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/8/96227_ca_object_representations_media_118822_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/8/49169_ca_object_representations_media_118822_original.jpg,https://palarchive.org/index.php/Detail/objects/164569/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nabil Anani Collection,9 September 2019 at 16:28:36,9 March 2021 at 11:16:33,"A group photograph of the Palestinian visual artists who participated in an exhibition at el-Hakawati Theatre in Jerusalem. Shown in the photo; right to left, Tayser Barakat, unknown, Mohammad Abu Sitth, Soliman Mansour, Isam Badr, Nabel Anani, Taleb Dweik, Salah al-Atrash. Seated; right to left, Jalal Dbait, Ahmad Abu al-Kas; from Gaza, unknown artist from Jerusalem, and Awad Abu Armaneh",مجموعة من الفنانين التشكيليين الفلسطينيين المشاركين في معرض في مسرح الحكواتي في القدس، ويظهر فيها، من اليمين: تيسير بركات، فنان غير معروف اسمه، محمد أبو ستة، سليمان منصور،عصام بدر، نبيل عناني، طالب دويك، صلاح الأطرش، والجالسين، من اليمين: جلال ضبيط، أحمد أبو الكاس من غزة ، فنان غير معروف اسمه من القدس، عوض أبو عرمانة,,,,
ark:/13030/m5gn5xt3,ark:/21198/z1p32htv,,Work,186.0,0186.01.0003|~|164570|~|27324_ca_object_representations_media_118824_original.jpg,The Nabil Anani Collection,,تحضيرات لعرض مسرحي في كلية دار المعلمين,Preparations for a theatrical performance at Dar al-Mu'alimén,"Students of Dar al-Mu'alimén College; affiliated with UNRWA, preparing for a theatrical performance at the College Theatre. Ibrahem Saba; a teacher at the College at the time, is seen in the middle|~|طلبة من كلية دار المعلمين التابعة للأونروا في رام الله يستعدون لتقديم عرض مسرحي على مسرح الكلية، يتوسطهم الفنان التشكيلي ابراهيم سابا الذي كان يعلم في الكلية أنذاك، وهو يقوم بوضع المكياج",,,,still image,1972.0,1972.0,رام الله، طلبة، دار المعلمين، عرض مسرحي,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/8/80718_ca_object_representations_media_118824_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/8/27324_ca_object_representations_media_118824_original.jpg,https://palarchive.org/index.php/Detail/objects/164570/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nabil Anani Collection,9 September 2019 at 16:28:36,9 March 2021 at 11:16:32,"Students of Dar al-Mu'alimén College; affiliated with UNRWA, preparing for a theatrical performance at the College Theatre. Ibrahem Saba; a teacher at the College at the time, is seen in the middle",طلبة من كلية دار المعلمين التابعة للأونروا في رام الله يستعدون لتقديم عرض مسرحي على مسرح الكلية، يتوسطهم الفنان التشكيلي ابراهيم سابا الذي كان يعلم في الكلية أنذاك، وهو يقوم بوضع المكياج,,,,
ark:/13030/m5vx862v,ark:/21198/z1p32htv,,Work,186.0,0186.01.0004|~|164571|~|7836_ca_object_representations_media_118825_original.jpg,The Nabil Anani Collection,,لقطة جماعية لمجموعة من الفنانين التشكيليين الفلسطينين,A group photograph of Palestinian visual artists,"A group photograph of Palestinian visual artists known as ""Towards Experimentation and Innovation"". This group was founded in 1987; lasted for 10 years, at the beginning of the First Intifada as a call for boycotting Israeli, American, and European goods and to try and make use of the raw materials available; goat skin, Hina, clay, and hay. Shown in the photo; right to left, Soliman Mansour, Tayser Barakat, Nabel an ani, and viral Tamari.|~|صورة لمجموعة الفنانين التشكيليين ""نحو التجريب والإبداع"" (من اليمين): سليمان منصور، تيسير بركات، نبيل عناني، فيرا تماري. تأسست المجموعة عام 1987 بعد بدء الانتفاضة الأولى إثر قرار بمقاطعة المنتجات الفنية الاسرائيلية والاميريكية والأوروبية لدى اعضاءها والتجريب بخامات محلية مثل جلود الأغنام، الحنة، الطين والقش. استمرت المجموعة لمدة 10 سنوات",,,,still image,1988.0,1988.0,رام الله، فنانين تشكيليين,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/8/80028_ca_object_representations_media_118825_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/8/7836_ca_object_representations_media_118825_original.jpg,https://palarchive.org/index.php/Detail/objects/164571/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nabil Anani Collection,9 September 2019 at 16:28:36,9 March 2021 at 11:16:32,"A group photograph of Palestinian visual artists known as ""Towards Experimentation and Innovation"". This group was founded in 1987; lasted for 10 years, at the beginning of the First Intifada as a call for boycotting Israeli, American, and European goods and to try and make use of the raw materials available; goat skin, Hina, clay, and hay. Shown in the photo; right to left, Soliman Mansour, Tayser Barakat, Nabel an ani, and viral Tamari.","صورة لمجموعة الفنانين التشكيليين ""نحو التجريب والإبداع"" (من اليمين): سليمان منصور، تيسير بركات، نبيل عناني، فيرا تماري. تأسست المجموعة عام 1987 بعد بدء الانتفاضة الأولى إثر قرار بمقاطعة المنتجات الفنية الاسرائيلية والاميريكية والأوروبية لدى اعضاءها والتجريب بخامات محلية مثل جلود الأغنام، الحنة، الطين والقش. استمرت المجموعة لمدة 10 سنوات",,,,
ark:/13030/m53g2d70,ark:/21198/z1p32htv,,Work,186.0,0186.01.0005|~|164572|~|652_ca_object_representations_media_118826_original.jpg,The Nabil Anani Collection,,لقطة جماعية لمجموعة من الفنانين التشكيليين الفلسطينين وهم يرسمون,A group photograph of Palestinian visual artists,"A group photograph of Palestinian visual artists painting a landscape of Ras Karkar; northwest of Ramallah. Appears in the photograph; right to left, Soliman Mansour, Nabel Anani, Kareem Dabah, and Isam Badr|~|مجموعة من الفنانين التشكيليين الفلسطينيين يقومون برسم الطبيعة في قرية رأس كركر شمال غرب رام الله، (من اليمين): سليمان منصور، نبيل عناني، كريم دباح وعصام بدر",,,,still image,1981.0,1981.0,رأس كركر، رام الله، فنانين تشكيليين,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/8/28714_ca_object_representations_media_118826_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/8/652_ca_object_representations_media_118826_original.jpg,https://palarchive.org/index.php/Detail/objects/164572/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nabil Anani Collection,9 September 2019 at 16:28:36,9 March 2021 at 11:16:32,"A group photograph of Palestinian visual artists painting a landscape of Ras Karkar; northwest of Ramallah. Appears in the photograph; right to left, Soliman Mansour, Nabel Anani, Kareem Dabah, and Isam Badr",مجموعة من الفنانين التشكيليين الفلسطينيين يقومون برسم الطبيعة في قرية رأس كركر شمال غرب رام الله، (من اليمين): سليمان منصور، نبيل عناني، كريم دباح وعصام بدر,,,,
ark:/13030/m5md6phc,ark:/21198/z1p32htv,,Work,186.0,0186.01.0006|~|164573|~|74427_ca_object_representations_media_118828_original.jpg,The Nabil Anani Collection,,ورتريه لفلسطيني في شرطة الانتداب البريطاني,A portrait of a Palestinian serving with Palestine Police Force in Mandatory Palestine,A photograph of Anani Abdel-Razaq Anani from Halhoul; served with Palestine Police Force in Mandatory Palestine|~|صورة لعناني عبد الرازق عناني من بلدة حلحول، شمال الخليل، وكان يعمل في الشرطة في فترة الانتداب البريطاني,,,,still image,1935.0,1935.0,استوديو، بورتريه، رجل,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/8/65068_ca_object_representations_media_118828_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/8/74427_ca_object_representations_media_118828_original.jpg,https://palarchive.org/index.php/Detail/objects/164573/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nabil Anani Collection,9 September 2019 at 16:28:36,9 March 2021 at 11:16:32,A photograph of Anani Abdel-Razaq Anani from Halhoul; served with Palestine Police Force in Mandatory Palestine,صورة لعناني عبد الرازق عناني من بلدة حلحول، شمال الخليل، وكان يعمل في الشرطة في فترة الانتداب البريطاني,,,,
ark:/13030/m5zq1wqv,ark:/21198/z1p32htv,,Work,186.0,0186.01.0007|~|164574|~|68362_ca_object_representations_media_118830_original.jpg,The Nabil Anani Collection,,بورتريه لفلسطيني في الشرطة الأردنية,A portrait of a Palestinian serving in the Jordanian Police,"A photograph of Anani Abdel-Razaq Anani from Halhoul; served with the Jordanian Police at ""al-Amara""; a police station in Hebron|~|صورة لعناني عبد الرازق عناني من حلحول، وكان يعمل في الشرطة الأردنية، وكان مقر عمله في مركز شرطة يسمى ""العمارة"" في الخليل",,,,still image,1964.0,1964.0,استوديو، بورتريه، رجل,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/8/73522_ca_object_representations_media_118830_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/8/68362_ca_object_representations_media_118830_original.jpg,https://palarchive.org/index.php/Detail/objects/164574/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nabil Anani Collection,9 September 2019 at 16:28:36,9 March 2021 at 11:16:32,"A photograph of Anani Abdel-Razaq Anani from Halhoul; served with the Jordanian Police at ""al-Amara""; a police station in Hebron","صورة لعناني عبد الرازق عناني من حلحول، وكان يعمل في الشرطة الأردنية، وكان مقر عمله في مركز شرطة يسمى ""العمارة"" في الخليل",,,,
ark:/13030/m5tz14z2,ark:/21198/z1p32htv,,Work,186.0,0186.01.0008|~|164575|~|42521_ca_object_representations_media_118832_original.jpg,The Nabil Anani Collection,,افتتاح معرض للفن التشكيلي,The opening ceremony of a visual art exhibition,"Mayor of Nablus; Bassam al-Shaká, opening a visual art exhibition for a group of Palestinian visual artists at Nablus Public Library. Artists include, Nabel Anani, Soliman Mansour, Karem Dabbah, Ibrahim Saba, Basheer al-sin war, Khaleel Al-Dadah, and Fat'hi Ghaban|~|رئيس بلدية نابلس بسام الشكعة يفتتح معرض جماعي لمجموعة من الفنانين التشكيليين في مكتبة بلدية نابلس. شارك في المعرض كل من: نبيل عناني، وسليمان منصور، وكريم دباح، وابراهيم سابا، بشير السنوار، خليل الددح، فتحي غبن",,,,still image,1975.0,1975.0,نابلس، رئيس بلدية، افتتاح معرض، فنانين تشكيليين,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/8/82001_ca_object_representations_media_118832_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/8/42521_ca_object_representations_media_118832_original.jpg,https://palarchive.org/index.php/Detail/objects/164575/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nabil Anani Collection,9 September 2019 at 16:28:36,9 March 2021 at 11:16:32,"Mayor of Nablus; Bassam al-Shaká, opening a visual art exhibition for a group of Palestinian visual artists at Nablus Public Library. Artists include, Nabel Anani, Soliman Mansour, Karem Dabbah, Ibrahim Saba, Basheer al-sin war, Khaleel Al-Dadah, and Fat'hi Ghaban",رئيس بلدية نابلس بسام الشكعة يفتتح معرض جماعي لمجموعة من الفنانين التشكيليين في مكتبة بلدية نابلس. شارك في المعرض كل من: نبيل عناني، وسليمان منصور، وكريم دباح، وابراهيم سابا، بشير السنوار، خليل الددح، فتحي غبن,,,,
ark:/13030/m5q60d72,ark:/21198/z1p32htv,,Work,186.0,0186.01.0009|~|164576|~|16694_ca_object_representations_media_118834_original.jpg,The Nabil Anani Collection,,الفنانان نبيل عناني وسليمان منصور,Artists Nabel Anani and Soliman Mansour,Artists Nabel Anani and Soliman Mansour on Tattershall Yacht in River Thames during their participation in an exhibition; held at the yacht|~|الفنانان نبيل عناني وسليمان منصور، عند مدخل يخت تاتيرشال في نهر التايمز أثناء مشاركتهما في معرض أقيم على اليخت,,,,still image,1976.0,1976.0,رجل، يخت، نهر، لندن,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/8/8247_ca_object_representations_media_118834_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/8/16694_ca_object_representations_media_118834_original.jpg,https://palarchive.org/index.php/Detail/objects/164576/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nabil Anani Collection,9 September 2019 at 16:28:37,9 March 2021 at 11:16:32,Artists Nabel Anani and Soliman Mansour on Tattershall Yacht in River Thames during their participation in an exhibition; held at the yacht,الفنانان نبيل عناني وسليمان منصور، عند مدخل يخت تاتيرشال في نهر التايمز أثناء مشاركتهما في معرض أقيم على اليخت,,,,
ark:/13030/m5bw566h,ark:/21198/z1p32htv,,Work,186.0,0186.01.0010|~|164577|~|97145_ca_object_representations_media_118836_original.jpg,The Nabil Anani Collection,,الفنان نبيل عناني,Artist Nabel Anani,"Artist Nabel Anani; aged 15, standing in front of his house|~|صورة للفنان نبيل عناني وعمره 15 عام أمام منزل عائلته",,,,still image,1959.0,1959.0,شاب، منزل، حلحول,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/8/60693_ca_object_representations_media_118836_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/8/97145_ca_object_representations_media_118836_original.jpg,https://palarchive.org/index.php/Detail/objects/164577/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nabil Anani Collection,9 September 2019 at 16:28:37,9 March 2021 at 11:16:32,"Artist Nabel Anani; aged 15, standing in front of his house",صورة للفنان نبيل عناني وعمره 15 عام أمام منزل عائلته,,,,
