Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1rv67cf,,,Collection,,,,,The Fatima Ismail Hamed Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5bk9300,ark:/21198/z1rv67cf,,Work,194.0,0194.01.0001|~|164834|~|15877_ca_object_representations_media_119103_original.jpg,The Fatima Ismail Hamed Collection,,بورتريه لشاب,A portrait of a young man,A portrait of Hasan Ismael Hamid|~|بورتريه للشاب حسن اسماعيل حامد,,,,still image,,,رجل، شاب، حامد، سلواد,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/11790_ca_object_representations_media_119103_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/15877_ca_object_representations_media_119103_original.jpg,https://palarchive.org/index.php/Detail/objects/164834/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Fatima Ismail Hamed Collection,9 September 2019 at 16:28:58,9 March 2021 at 11:16:12,A portrait of Hasan Ismael Hamid,بورتريه للشاب حسن اسماعيل حامد,,,,
ark:/13030/m5g81483,ark:/21198/z1rv67cf,,Work,194.0,0194.01.0002|~|164835|~|87444_ca_object_representations_media_119104_original.jpg,The Fatima Ismail Hamed Collection,,مسن ومزارع فلسطيني,An old man and a Palestinian farmer,A portrait of the farmer Ismael Soliman Hamid; Fatima Ismael Hamid's father. The photograph was taken for his ID|~|بورتريه للمزارع اسماعيل سليمان حامد؛ والد فاطمة اسماعيل حامد، والتقطت هذه الصورة من اجل الهوية,,,,still image,1968,1968,رجل، مسن، حامد، مزارع، هوية,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/66835_ca_object_representations_media_119104_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/87444_ca_object_representations_media_119104_original.jpg,https://palarchive.org/index.php/Detail/objects/164835/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Fatima Ismail Hamed Collection,9 September 2019 at 16:28:58,9 March 2021 at 11:16:12,A portrait of the farmer Ismael Soliman Hamid; Fatima Ismael Hamid's father. The photograph was taken for his ID,بورتريه للمزارع اسماعيل سليمان حامد؛ والد فاطمة اسماعيل حامد، والتقطت هذه الصورة من اجل الهوية,,,,
ark:/13030/m56t8b9q,ark:/21198/z1rv67cf,,Work,194.0,0194.01.0003|~|164836|~|93808_ca_object_representations_media_119105_original.jpg,The Fatima Ismail Hamed Collection,,رجل شارك بعملية ميونخ وكان مع المقاومين في بيروت,A man who was with the freedom fighters in Beirut; who participated in Munich massacre,A portrait of Abdel-Rahman Salih. It's said the the was with the freedom fighters in Beirut and the he participated in Munich massacre|~|بورتريه للشاب عبد الرحمن صالح، وبحسب الراوي فإنه من احد المشكاركين في عملية ميونخ بالاضافة الى تواجده مع مقاومي بيروت,,,,still image,1960s,1960/1969,رجل، شاب، ميونخ، بيروت، سلواد,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/98558_ca_object_representations_media_119105_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/93808_ca_object_representations_media_119105_original.jpg,https://palarchive.org/index.php/Detail/objects/164836/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Fatima Ismail Hamed Collection,9 September 2019 at 16:28:58,9 March 2021 at 11:16:12,A portrait of Abdel-Rahman Salih. It's said the the was with the freedom fighters in Beirut and the he participated in Munich massacre,بورتريه للشاب عبد الرحمن صالح، وبحسب الراوي فإنه من احد المشكاركين في عملية ميونخ بالاضافة الى تواجده مع مقاومي بيروت,,,,
ark:/13030/m5424mp7,ark:/21198/z1rv67cf,,Work,194.0,0194.01.0004|~|164837|~|90967_ca_object_representations_media_119106_original.jpg,The Fatima Ismail Hamed Collection,,سياح يركبون الجمال بالقرب من الاهرام,Tourists riding camels by the Pyramids,"Tourists riding camels by the Pyramids. Hasan Ismael Hamid; Farima's brother, is seen in the photo as he was studying Geography in Egypt|~|لقطة لسياج يركبون جمال في منطقة الهرم في مصر ومنهم حسن اسماعيل حامد ""اخ فاطمة "" حيث كان يدرس في مصر جغرافيا انذاك",,,,still image,,,اهرامات، جمال، رحلة، سياحة، رجال، مصر،الجيزة، سياح، حامد,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/67390_ca_object_representations_media_119106_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/90967_ca_object_representations_media_119106_original.jpg,https://palarchive.org/index.php/Detail/objects/164837/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Fatima Ismail Hamed Collection,9 September 2019 at 16:28:58,9 March 2021 at 11:16:12,"Tourists riding camels by the Pyramids. Hasan Ismael Hamid; Farima's brother, is seen in the photo as he was studying Geography in Egypt","لقطة لسياج يركبون جمال في منطقة الهرم في مصر ومنهم حسن اسماعيل حامد ""اخ فاطمة "" حيث كان يدرس في مصر جغرافيا انذاك",,,,
ark:/13030/m57t5cc6,ark:/21198/z1rv67cf,,Work,194.0,0194.01.0005|~|164838|~|41524_ca_object_representations_media_119108_original.jpg,The Fatima Ismail Hamed Collection,,امرأة فلسطينية بالزي الفلسطيني التقليدي,A Palestinian woman in the Palestinian dress,Fatima Ismael Hamid in the Palestinian dress|~|فاطمة اسماعيل حامد بالزي الفلسطيني التقليدي والمطرز وتظهر وهي تحمل جرة,,,,still image,1970s,1970/1979,امرأة، زي فلاحي، تطريز فلسطيني، زي تقليدي، جرة، مجوهرات، شال، اصيص زراعة، ستارة، استوديو، حامد,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/67713_ca_object_representations_media_119108_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/41524_ca_object_representations_media_119108_original.jpg,https://palarchive.org/index.php/Detail/objects/164838/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Fatima Ismail Hamed Collection,9 September 2019 at 16:28:58,9 March 2021 at 11:16:12,Fatima Ismael Hamid in the Palestinian dress,فاطمة اسماعيل حامد بالزي الفلسطيني التقليدي والمطرز وتظهر وهي تحمل جرة,,,,
ark:/13030/m5093vx2,ark:/21198/z1rv67cf,,Work,194.0,0194.01.0006|~|164839|~|12149_ca_object_representations_media_119109_original.jpg,The Fatima Ismail Hamed Collection,,ام وابنتها,A mother and her daughters,"A photograph of Fatima Hamid; right, with her mother Rema Ismail; left. The photo was taken by Fatima's brother Abdel-ilah right before his mother was imprisoned for weapon possession charges|~|لقطة للابنة فاطمة حامد من اليمين والام ريما احمد اسماعيل من اليسار واخذت هذه اللقطة على يد عبد الاله ""اخ فاطمة"" قبل ان يتم أسر ريما بتهمة حيازة اسلحة بالمسكوبية",,,,still image,1966,1966,امرأة، زي فلاحي، زي تقليدي، اناء، باب، حامد، عمان، مقاوِمة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/75300_ca_object_representations_media_119109_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/12149_ca_object_representations_media_119109_original.jpg,https://palarchive.org/index.php/Detail/objects/164839/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Fatima Ismail Hamed Collection,9 September 2019 at 16:28:59,9 March 2021 at 11:16:12,"A photograph of Fatima Hamid; right, with her mother Rema Ismail; left. The photo was taken by Fatima's brother Abdel-ilah right before his mother was imprisoned for weapon possession charges","لقطة للابنة فاطمة حامد من اليمين والام ريما احمد اسماعيل من اليسار واخذت هذه اللقطة على يد عبد الاله ""اخ فاطمة"" قبل ان يتم أسر ريما بتهمة حيازة اسلحة بالمسكوبية",,,,
ark:/13030/m5m11w1w,ark:/21198/z1rv67cf,,Work,194.0,0194.01.0008|~|164841|~|19434_ca_object_representations_media_119111_original.jpg,The Fatima Ismail Hamed Collection,,عمارة المتحف في الكويت,A museum in Kuwait,A photograph of a museum in Kuwait taken by Abdel-ilah Ismael; who was deported from Kuwait to Palestine for his political activity|~|عمارة المتحف في الكويت، ارسلها عبد الاله اسماعيل من الكويت لعائلته في سلواد، وبحسب الرواي فقد تم ترحيله من الكويت الى فلسطين بسبب نشاطه السياسي,,,,still image,,,عمارة المتحف، الكويت، منظر عام، حامد، نشاط سياسي,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/258_ca_object_representations_media_119111_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/19434_ca_object_representations_media_119111_original.jpg,https://palarchive.org/index.php/Detail/objects/164841/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Fatima Ismail Hamed Collection,9 September 2019 at 16:28:59,9 March 2021 at 11:16:12,A photograph of a museum in Kuwait taken by Abdel-ilah Ismael; who was deported from Kuwait to Palestine for his political activity,عمارة المتحف في الكويت، ارسلها عبد الاله اسماعيل من الكويت لعائلته في سلواد، وبحسب الرواي فقد تم ترحيله من الكويت الى فلسطين بسبب نشاطه السياسي,,,,
ark:/13030/m5tj6b8b,ark:/21198/z1rv67cf,,Work,194.0,0194.01.0009|~|164842|~|67238_ca_object_representations_media_119113_original.jpg,The Fatima Ismail Hamed Collection,,فتاة اثناء الثلج,A girl during a blizzard,"A photograph of Amal Abdel-ilah Hamid; daughter of shaheed Abdel-ilah Hamid, in the snow|~|لقطة للشابة امل عبد الاله حامد ""ابنة الشهيد عبد الاله حامد"" في الثلج",,,,still image,,,فتاة، ثلج، لفحة، قبعة، حامد، شهيد,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/27127_ca_object_representations_media_119113_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/67238_ca_object_representations_media_119113_original.jpg,https://palarchive.org/index.php/Detail/objects/164842/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Fatima Ismail Hamed Collection,9 September 2019 at 16:28:59,9 March 2021 at 11:16:12,"A photograph of Amal Abdel-ilah Hamid; daughter of shaheed Abdel-ilah Hamid, in the snow","لقطة للشابة امل عبد الاله حامد ""ابنة الشهيد عبد الاله حامد"" في الثلج",,,,
ark:/13030/m5vj3cf5,ark:/21198/z1rv67cf,,Work,194.0,0194.01.0010|~|164843|~|92593_ca_object_representations_media_119114_original.jpg,The Fatima Ismail Hamed Collection,,امرأة امام منزلها الجديد بعد ان تعرض للهدم على يد قوات الاحتلال الاسرائيلي,A women in front of her new house; which was levelled to the ground by the Israeli Occupation,A photograph of Rema Salih Omar in front of her new house; which was levelled to the ground by the Israeli Occupation for her political activity|~|لقطة ل ريما صالح عمر امام منزلها الجديد الذي كان قد تعرض للهدم على يد قوات الاحتلال بسبب نشاطها السياسي وانضمامها للمقاومين في سلواد هي وابنتها فاطمة اسماعيل حامد,,,,still image,1975,1975,منزل، سور، امرأة، شجر، حامد، مقاومة، هدم، نشاط سياسي,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/93573_ca_object_representations_media_119114_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/92593_ca_object_representations_media_119114_original.jpg,https://palarchive.org/index.php/Detail/objects/164843/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Fatima Ismail Hamed Collection,9 September 2019 at 16:28:59,9 March 2021 at 11:16:12,A photograph of Rema Salih Omar in front of her new house; which was levelled to the ground by the Israeli Occupation for her political activity,لقطة ل ريما صالح عمر امام منزلها الجديد الذي كان قد تعرض للهدم على يد قوات الاحتلال بسبب نشاطها السياسي وانضمامها للمقاومين في سلواد هي وابنتها فاطمة اسماعيل حامد,,,,
ark:/13030/m5z97302,ark:/21198/z1rv67cf,,Work,194.0,0194.01.0011|~|164844|~|64022_ca_object_representations_media_119116_original.jpg,The Fatima Ismail Hamed Collection,,طالبات مدرسة سلواد الاغدادية والثانوية,Students of Silwad Secondary and Elementary School,"Students of Silwad Secondary and Elementary School. Shown in the photo, Alia Issa Hamid, a girl from Halah Family, and Khadija Abu Farde|~|طالبات من مدرسة سلواد الاعدادية والثانوية وقد عُرف منهن: عليا عيسى حامد، اخرى من عائلة الحللح، خديجة ابو فردة",,,,still image,,,طالبات مدرسة، زي موحد، حامد، مدرسة سلواد الثانوية,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/83489_ca_object_representations_media_119116_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/64022_ca_object_representations_media_119116_original.jpg,https://palarchive.org/index.php/Detail/objects/164844/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Fatima Ismail Hamed Collection,9 September 2019 at 16:28:59,9 March 2021 at 11:16:12,"Students of Silwad Secondary and Elementary School. Shown in the photo, Alia Issa Hamid, a girl from Halah Family, and Khadija Abu Farde",طالبات من مدرسة سلواد الاعدادية والثانوية وقد عُرف منهن: عليا عيسى حامد، اخرى من عائلة الحللح، خديجة ابو فردة,,,,
