Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1ck4014,,,Collection,,,,,The Halimah Irsheid Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5np9v1c,ark:/21198/z1ck4014,,Work,197.0,0197.01.0001|~|164887|~|82204_ca_object_representations_media_119183_original.jpg,The Halimah Irsheid Collection,,أحد أبناء عائلة ارشيد  يقف امام سيارة مرسيدس,A member from Irsheed Family standing in front of a Mercedes car,Waleed Deeb al-Haj Deeb Irsheed driving a Mercedes car|~|وليد ديب الحاج ديب ارشيد، يقود سيارة مرسيدس,,,,still image,1969,1969,جنين، رجل، سيارة، واقف، مرسيدس، بدلة، شارب,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/88121_ca_object_representations_media_119183_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/82204_ca_object_representations_media_119183_original.jpg,https://palarchive.org/index.php/Detail/objects/164887/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Halimah Irsheid Collection,9 September 2019 at 16:29:03,9 March 2021 at 11:16:10,Waleed Deeb al-Haj Deeb Irsheed driving a Mercedes car,وليد ديب الحاج ديب ارشيد، يقود سيارة مرسيدس,,,,
ark:/13030/m5hx938k,ark:/21198/z1ck4014,,Work,197.0,0197.01.0002|~|164888|~|99074_ca_object_representations_media_119185_original.jpg,The Halimah Irsheid Collection,,إحدى أوائل سيارات السباق في الضفة الغربية وكان يملكها وليد ارشيد,One of the first race cars in the West Bank; belongs to Waleed Irsheed,Waleed Deeb al-Haj Deeb Irsheed driving a race car; the first in the west bank|~|وليد ارشيد مع صديقه يقود سيارة سباف، وكانت من اوائل سيارات السباق في فلسطين,,,,still image,1963,1963,جنين،سيارة، رجلان، طفل، نخل، رخصة، الاردن,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/51119_ca_object_representations_media_119185_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/99074_ca_object_representations_media_119185_original.jpg,https://palarchive.org/index.php/Detail/objects/164888/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Halimah Irsheid Collection,9 September 2019 at 16:29:03,9 March 2021 at 11:16:10,Waleed Deeb al-Haj Deeb Irsheed driving a race car; the first in the west bank,وليد ارشيد مع صديقه يقود سيارة سباف، وكانت من اوائل سيارات السباق في فلسطين,,,,
ark:/13030/m5mq2svp,ark:/21198/z1ck4014,,Work,197.0,0197.01.0003|~|164889|~|48030_ca_object_representations_media_119187_original.jpg,The Halimah Irsheid Collection,,أحد أبناء عائلة ارشيد وصديقه  وصديقه داخل سيارة فورد,A member from Irsheed Family in his Ford car with a friend,"A Ford car, Waleed Irsheed's (left), with his friend driving it|~|سيارة فورد يملكها وليد ارشيد (يسار الصورة), ويقودها صديقه",,,,still image,1963,1963,جنين، سيارة، رجلان، مقود، بدلة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/31697_ca_object_representations_media_119187_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/48030_ca_object_representations_media_119187_original.jpg,https://palarchive.org/index.php/Detail/objects/164889/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Halimah Irsheid Collection,9 September 2019 at 16:29:03,9 March 2021 at 11:16:10,"A Ford car, Waleed Irsheed's (left), with his friend driving it","سيارة فورد يملكها وليد ارشيد (يسار الصورة), ويقودها صديقه",,,,
ark:/13030/m5w749c1,ark:/21198/z1ck4014,,Work,197.0,0197.01.0004|~|164890|~|74494_ca_object_representations_media_119189_original.jpg,The Halimah Irsheid Collection,,أحد أبناء عائلة ارشيد يمتطي فرساً,A member from Irsheed Family riding a horse,Waleed Deeb Irsheed riding a horse|~|وليد ديب ارشيد يمتطي فرساً... (تفاصيل أكثر عن عائلة ارشيد وعملها بالزراعة),,,,still image,1950s,1950/1959,جنين، حصان، رجل، فارس، طبيعة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/25054_ca_object_representations_media_119189_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/74494_ca_object_representations_media_119189_original.jpg,https://palarchive.org/index.php/Detail/objects/164890/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Halimah Irsheid Collection,9 September 2019 at 16:29:03,9 March 2021 at 11:16:10,Waleed Deeb Irsheed riding a horse,وليد ديب ارشيد يمتطي فرساً... (تفاصيل أكثر عن عائلة ارشيد وعملها بالزراعة),,,,
ark:/13030/m5gz224r,ark:/21198/z1ck4014,,Work,197.0,0197.01.0005|~|164891|~|9860_ca_object_representations_media_119190_original.jpg,The Halimah Irsheid Collection,,بورتريه لوليد ارشيد في كلية الامة,A portrait of Waleed Irsheed at al-Umma College,A portrait of Waleed Deep Irsheed at al-Umma College|~|وليد ديب ارشيد اثناء دراسته في كلية الامة,,,,still image,1954,1954,بيت لحم، كلية الأمة،,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/9785_ca_object_representations_media_119190_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/9860_ca_object_representations_media_119190_original.jpg,https://palarchive.org/index.php/Detail/objects/164891/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Halimah Irsheid Collection,9 September 2019 at 16:29:03,9 March 2021 at 11:16:10,A portrait of Waleed Deep Irsheed at al-Umma College,وليد ديب ارشيد اثناء دراسته في كلية الامة,,,,
ark:/13030/m54r5jkb,ark:/21198/z1ck4014,,Work,197.0,0197.01.0006|~|164892|~|30394_ca_object_representations_media_119191_original.jpg,The Halimah Irsheid Collection,,صورة عائلية في احتفال تخرج قاسم ارشيد,A family photograph taken at the graduation ceremony of Qasim Irsheed,A family photograph taken at the graduation ceremony of Qasim Irsheed; to the left|~|تخرج قاسم عبد الرحمن ارشيد (وسط الصورة) من كلية الامة واحتفاله مع العائلة,,,,still image,1961,1961,عائلة، رجال، نساء، بدلة، قهوة، مقاعد، طاولة، ورد، نظارة، شارب,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/3611_ca_object_representations_media_119191_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/30394_ca_object_representations_media_119191_original.jpg,https://palarchive.org/index.php/Detail/objects/164892/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Halimah Irsheid Collection,9 September 2019 at 16:29:03,9 March 2021 at 11:16:10,A family photograph taken at the graduation ceremony of Qasim Irsheed; to the left,تخرج قاسم عبد الرحمن ارشيد (وسط الصورة) من كلية الامة واحتفاله مع العائلة,,,,
ark:/13030/m5104sxt,ark:/21198/z1ck4014,,Work,197.0,0197.01.0007|~|164893|~|22184_ca_object_representations_media_119193_original.jpg,The Halimah Irsheid Collection,,بورتريه لوليد مع صديقه بجانب سياة فورد,A portrait of Waleed Irsheed with his friend by a Ford car,A portrait of Waleed Irsheed with his friend by a Ford car|~|وليد ديب ارشيد (يمين الصورة) مع صديقه، بجانب سيارة فورة,,,,still image,1960s,1960/1969,جنين،رجلان، سيارة، متجر، الاردن، شجر، بدلة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/27083_ca_object_representations_media_119193_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/22184_ca_object_representations_media_119193_original.jpg,https://palarchive.org/index.php/Detail/objects/164893/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Halimah Irsheid Collection,9 September 2019 at 16:29:03,9 March 2021 at 11:16:10,A portrait of Waleed Irsheed with his friend by a Ford car,وليد ديب ارشيد (يمين الصورة) مع صديقه، بجانب سيارة فورة,,,,
ark:/13030/m5rg3jmv,ark:/21198/z1ck4014,,Work,197.0,0197.01.0008|~|164894|~|98432_ca_object_representations_media_119195_original.jpg,The Halimah Irsheid Collection,,مناسبة لعائلة ارشيد,A celebration for Irsheed Family,"Halema Irsheed; left, with Umm al-Abed; Abdel-Fattah's mother, at a family gathering|~|حليمة ارشيد (يسار الصورة) مع ام العبد.. والدة عبد الفتاح ارشيد خلال مناسبة عائلية",,,,still image,1967,1967,جنين، جدة، امرأة، طفلة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/79299_ca_object_representations_media_119195_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/98432_ca_object_representations_media_119195_original.jpg,https://palarchive.org/index.php/Detail/objects/164894/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Halimah Irsheid Collection,9 September 2019 at 16:29:03,9 March 2021 at 11:16:10,"Halema Irsheed; left, with Umm al-Abed; Abdel-Fattah's mother, at a family gathering",حليمة ارشيد (يسار الصورة) مع ام العبد.. والدة عبد الفتاح ارشيد خلال مناسبة عائلية,,,,
ark:/13030/m5kq5rs6,ark:/21198/z1ck4014,,Work,197.0,0197.01.0009|~|164895|~|49239_ca_object_representations_media_119197_original.jpg,The Halimah Irsheid Collection,,شهر عسل وليد ارشيد و حليمة,Waleed Irsheed and Haleema's honeymoon,"Waleed Irsheed and Haleema's honeymoon. Right to left, Hana' and Mahasen's mother, Waleed Irsheed, and Haleema|~|وليد ديب ارشيد وحليمة خلال شهر العسل (من يمين الصورة والدة هناء ومحاسن الحلبي, وليد ارشيد, حليمة ارشيد)",,,,still image,1964,1964,مطعم، بدلة، نساء، نرجيلة، مياه، رجل، شجر,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/79640_ca_object_representations_media_119197_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/49239_ca_object_representations_media_119197_original.jpg,https://palarchive.org/index.php/Detail/objects/164895/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Halimah Irsheid Collection,9 September 2019 at 16:29:04,9 March 2021 at 11:16:10,"Waleed Irsheed and Haleema's honeymoon. Right to left, Hana' and Mahasen's mother, Waleed Irsheed, and Haleema","وليد ديب ارشيد وحليمة خلال شهر العسل (من يمين الصورة والدة هناء ومحاسن الحلبي, وليد ارشيد, حليمة ارشيد)",,,,
ark:/13030/m5v7787n,ark:/21198/z1ck4014,,Work,197.0,0197.01.0010|~|164896|~|39464_ca_object_representations_media_119199_original.jpg,The Halimah Irsheid Collection,,وليد والعائلة امام مغارة جعيتا,Waleed and his family at Jeita Grotto,"Waleed and his family at Jeita Grotto during his honeymoon. Right to left, Muhannad Halabi, Mahasen Halabi, Hana' Halabi, Halema Irsheed, Waleed Irshed, and Imad Halabi|~|صورة امام مغارة جعيتا خلال شهر العسل (من يمين الصورة مهند الحلبي ، محاسن الحلبي ، هناء حلبي، حليمة جرار ارشيد، وليد ارشيد، عماد حلبي)",,,,still image,1964,1964,لبنان، مغارة جعيتا، عائلة، اصدقاء، متنزه، شجر، حقيبة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/39926_ca_object_representations_media_119199_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/1/39464_ca_object_representations_media_119199_original.jpg,https://palarchive.org/index.php/Detail/objects/164896/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Halimah Irsheid Collection,9 September 2019 at 16:29:04,9 March 2021 at 11:16:10,"Waleed and his family at Jeita Grotto during his honeymoon. Right to left, Muhannad Halabi, Mahasen Halabi, Hana' Halabi, Halema Irsheed, Waleed Irshed, and Imad Halabi",صورة امام مغارة جعيتا خلال شهر العسل (من يمين الصورة مهند الحلبي ، محاسن الحلبي ، هناء حلبي، حليمة جرار ارشيد، وليد ارشيد، عماد حلبي),,,,
