Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z11c7gf8,,,Collection,,,,,The Walid Awwad Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5kh8bx3,ark:/21198/z11c7gf8,,Work,192.0,0192.01.0001|~|164752|~|62624_ca_object_representations_media_118976_original.jpg,The Walid Awwad Collection,,صديقان في اريحا,Friends in Jericho,"Waleed Awwad with his friend Dawood Abdel-Jawad in a photo with; Barakat Studio and the Old Mosque of Jericho, in the back|~|وليد عواد وصديقه داوود عبد الجواد ويظهر خلفهم استوديو بركات، ومسجد اريحا القديم",,,,still image,1969,1969,مئذنة، مسجد، اريحا، رجل، شارع، رجلان، شجر، بيت، سيارة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/9/76264_ca_object_representations_media_118976_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/9/62624_ca_object_representations_media_118976_original.jpg,https://palarchive.org/index.php/Detail/objects/164752/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Walid Awwad Collection,9 September 2019 at 16:28:51,9 March 2021 at 11:16:22,"Waleed Awwad with his friend Dawood Abdel-Jawad in a photo with; Barakat Studio and the Old Mosque of Jericho, in the back",وليد عواد وصديقه داوود عبد الجواد ويظهر خلفهم استوديو بركات، ومسجد اريحا القديم,,,,
ark:/13030/m5q893nt,ark:/21198/z11c7gf8,,Work,192.0,0192.01.0002|~|164753|~|48021_ca_object_representations_media_118977_original.jpg,The Walid Awwad Collection,,اشخاص يقفون على ركام منزل,People standing by the ruins of a demolished house,"People standing by the ruins of Odeh Abdel-Hadi Awwad's house; which was demolished by the Israeli Occupation on 10-3-1969 after impersonating his son Hani Awwad. Shown in the photo; right to left, Miném Dawood al-Ateq, Ibrahim al-Isewei and Ibrahim al-Qaisy.|~|من يمين اللقطة منعم داوود العتيق وابراهيم العيسوي وابراهيم قيسي، يقفون على ركام منزل عودة عبد الهادي عواد الذي نسف في 10-3-1969 بعد اعتقال ابنه هاني عواد",,,,still image,1969,1969,حجار، ركام، منزل، رجال، شجر، تدمير، هدم,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/9/60059_ca_object_representations_media_118977_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/9/48021_ca_object_representations_media_118977_original.jpg,https://palarchive.org/index.php/Detail/objects/164753/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Walid Awwad Collection,9 September 2019 at 16:28:51,9 March 2021 at 11:16:22,"People standing by the ruins of Odeh Abdel-Hadi Awwad's house; which was demolished by the Israeli Occupation on 10-3-1969 after impersonating his son Hani Awwad. Shown in the photo; right to left, Miném Dawood al-Ateq, Ibrahim al-Isewei and Ibrahim al-Qaisy.",من يمين اللقطة منعم داوود العتيق وابراهيم العيسوي وابراهيم قيسي، يقفون على ركام منزل عودة عبد الهادي عواد الذي نسف في 10-3-1969 بعد اعتقال ابنه هاني عواد,,,,
ark:/13030/m5b06vht,ark:/21198/z11c7gf8,,Work,192.0,0192.01.0003|~|164754|~|69839_ca_object_representations_media_118978_original.jpg,The Walid Awwad Collection,,اصدقاء يحتفلون برأس السنة,Friends celebrating New Year's Eve,"Friends celebrating New Year's Eve in 1970. Shown in the photo; right to left, Waleed Awwad, Jasir Najeb, Raji al-Kashif, Ahmad al-Lolo, Osama Sayej, Marwan Ramahay, Zahi Naser, and Sami Naser|~|مجموعة من الاصدقاء خلال احتفالهم برأس السنة في 1/1/ 1970، من يمين اللقطة وليد عواد، جاسر نجيب، راجي الكاشف، احمد اللولو، اسامة صايج، مروان رمحي، زاهي ناصر، سامي ناصر",,,,still image,1970,1970,اصدقاء، حفل، تجمع، رجال، شارب، بيرزيت,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/9/12733_ca_object_representations_media_118978_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/9/69839_ca_object_representations_media_118978_original.jpg,https://palarchive.org/index.php/Detail/objects/164754/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Walid Awwad Collection,9 September 2019 at 16:28:52,9 March 2021 at 11:16:22,"Friends celebrating New Year's Eve in 1970. Shown in the photo; right to left, Waleed Awwad, Jasir Najeb, Raji al-Kashif, Ahmad al-Lolo, Osama Sayej, Marwan Ramahay, Zahi Naser, and Sami Naser",مجموعة من الاصدقاء خلال احتفالهم برأس السنة في 1/1/ 1970، من يمين اللقطة وليد عواد، جاسر نجيب، راجي الكاشف، احمد اللولو، اسامة صايج، مروان رمحي، زاهي ناصر، سامي ناصر,,,,
ark:/13030/m5fr7m77,ark:/21198/z11c7gf8,,Work,192.0,0192.01.0004|~|164755|~|11871_ca_object_representations_media_118980_original.jpg,The Walid Awwad Collection,,زفاف سليم عازر بربار مع زوجته,Salém Azar Burbar's wedding,"Salém Azar Burbar and Itáf Sh'hadeh Burbar's wedding. He was married in Germany and sent this photo to Odeh Awwad. Burbar was deported from Egypt in 1962 for his activity with the Ba'ath Party. After his deportation, he went to Germany to pursue his studies; once he did, he went to Ash-Sham (Syria) then to Iraq; wehre he was in charge of an office of the Ba'ath Party|~|زفاف سليم عازر بربار وزوجته عطاف شحادة بربار، حيث تزوج في المانيا وارسل هذه اللقطة كتذكار لعودة عواد، ويعد سليم احد كوادر حزب البعث وابعد من مصر عام 1962 ثم ذهب بعد ذلك الى المانيا للدراسة، وبعد انتهائه عاد الى الشام، ثم انتقل الى العراق وكان مسؤولاً عن احد فروع حزب البعث هناك",,,,still image,1960,1960,زفاف، رجل، امرأة، استوديو، زوجة، زوج، ورد,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/9/12951_ca_object_representations_media_118980_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/9/11871_ca_object_representations_media_118980_original.jpg,https://palarchive.org/index.php/Detail/objects/164755/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Walid Awwad Collection,9 September 2019 at 16:28:52,9 March 2021 at 11:16:22,"Salém Azar Burbar and Itáf Sh'hadeh Burbar's wedding. He was married in Germany and sent this photo to Odeh Awwad. Burbar was deported from Egypt in 1962 for his activity with the Ba'ath Party. After his deportation, he went to Germany to pursue his studies; once he did, he went to Ash-Sham (Syria) then to Iraq; wehre he was in charge of an office of the Ba'ath Party",زفاف سليم عازر بربار وزوجته عطاف شحادة بربار، حيث تزوج في المانيا وارسل هذه اللقطة كتذكار لعودة عواد، ويعد سليم احد كوادر حزب البعث وابعد من مصر عام 1962 ثم ذهب بعد ذلك الى المانيا للدراسة، وبعد انتهائه عاد الى الشام، ثم انتقل الى العراق وكان مسؤولاً عن احد فروع حزب البعث هناك,,,,
ark:/13030/m5909tcf,ark:/21198/z11c7gf8,,Work,192.0,0192.01.0005|~|164756|~|69364_ca_object_representations_media_118982_original.jpg,The Walid Awwad Collection,,طفل يتسلم جائزة في مدرسته,A child receiving an honouring award at his school,"Waleed Awwad receiving an honouring award from Abdel-Latéf Ábdén; Director of Education in Jerusalem, for his scientific activity at school; Prince Hasan School.|~|وليد عواد يتسلم جائزة النشاط العلمي في مدرسة الامير حسن من مدير تربية القدس عبد اللطيف عابدين",,,,still image,1964,1964,حفل، جائزة، تسليم، اطفال، رجل، حضور، ساحة، ملعب، بيت، مدرسة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/9/38864_ca_object_representations_media_118982_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/9/69364_ca_object_representations_media_118982_original.jpg,https://palarchive.org/index.php/Detail/objects/164756/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Walid Awwad Collection,9 September 2019 at 16:28:52,9 March 2021 at 11:16:22,"Waleed Awwad receiving an honouring award from Abdel-Latéf Ábdén; Director of Education in Jerusalem, for his scientific activity at school; Prince Hasan School.",وليد عواد يتسلم جائزة النشاط العلمي في مدرسة الامير حسن من مدير تربية القدس عبد اللطيف عابدين,,,,
ark:/13030/m56763vc,ark:/21198/z11c7gf8,,Work,192.0,0192.01.0006|~|164757|~|17945_ca_object_representations_media_118984_original.jpg,The Walid Awwad Collection,,زيارة عائلية في بلدة بيرزيت,A family visit in Birzeit,"Jamila Abdel-Jalél Awwad on a visit to Musa Sa'd. Shown in the photo; right to left, Terez Sa'd, Issa, Saleh Taqi, and Jamil Awwad|~|جميلة عبد الجليل عواد في زيارة الى بيت موسى سعد، ويظهر في اللقطة من اليمين تريز سعد، عيسى سعد، صالح تقي، وجميلة عواد",,,,still image,1963,1963,بندقية، رجال، نساء، عائلة، زيارة، نافذة، بيت,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/9/6462_ca_object_representations_media_118984_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/9/17945_ca_object_representations_media_118984_original.jpg,https://palarchive.org/index.php/Detail/objects/164757/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Walid Awwad Collection,9 September 2019 at 16:28:52,9 March 2021 at 11:16:22,"Jamila Abdel-Jalél Awwad on a visit to Musa Sa'd. Shown in the photo; right to left, Terez Sa'd, Issa, Saleh Taqi, and Jamil Awwad",جميلة عبد الجليل عواد في زيارة الى بيت موسى سعد، ويظهر في اللقطة من اليمين تريز سعد، عيسى سعد، صالح تقي، وجميلة عواد,,,,
ark:/13030/m5p922h0,ark:/21198/z11c7gf8,,Work,192.0,0192.01.0007|~|164758|~|99662_ca_object_representations_media_118986_original.jpg,The Walid Awwad Collection,,رحلة الى حديقة في شمال فلسطين,A trip to a park in northern Palestine,"A trip to a park in Umm Khalid Village; northern Palestine. Shown in the photo; Othman Yousef Othman, aye Awwad, Awni Mohammad Abdullah, and Najwa Awwad|~|من يمين اللقطة عثمان يوسف عثمان، عايدة عواد، عوني محمد عبد الله، ونجوى عواد. في احد حدائق ام خالد",,,,still image,1971,1971,حديقة، بدلة، ربطة عنق، نظارة، طفلة، رجل، طبيعة، فلسطين,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/9/27550_ca_object_representations_media_118986_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/9/99662_ca_object_representations_media_118986_original.jpg,https://palarchive.org/index.php/Detail/objects/164758/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Walid Awwad Collection,9 September 2019 at 16:28:52,9 March 2021 at 11:16:22,"A trip to a park in Umm Khalid Village; northern Palestine. Shown in the photo; Othman Yousef Othman, aye Awwad, Awni Mohammad Abdullah, and Najwa Awwad",من يمين اللقطة عثمان يوسف عثمان، عايدة عواد، عوني محمد عبد الله، ونجوى عواد. في احد حدائق ام خالد,,,,
ark:/13030/m51k71cj,ark:/21198/z11c7gf8,,Work,192.0,0192.01.0008|~|164759|~|87839_ca_object_representations_media_118987_original.jpg,The Walid Awwad Collection,,عائلة عبد الجليل ابو عواد,Abdel-Jalél Abu Awwad Family,"Abdel-Jalél Abu Awwad Family; right to left, first row, Ni'meh, Fatima, Naém, rayah, Wale, Odeh, Tahani, and Abdel-Jalél Abu Awwad|~|يظهر في اللقطة عائلة عبد الجليل ابو عواد (من اليمين الصف الاول نعمة، فاطمة، نعيم، رويده، وليد ،عوده، تهاني، وعبد الجليل ابو عواد)",,,,still image,,,طبيعة، بيت، عائلة، شجر، رجل، اطفال، نساء، عواد,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/9/50382_ca_object_representations_media_118987_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/9/87839_ca_object_representations_media_118987_original.jpg,https://palarchive.org/index.php/Detail/objects/164759/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Walid Awwad Collection,9 September 2019 at 16:28:52,9 March 2021 at 11:16:22,"Abdel-Jalél Abu Awwad Family; right to left, first row, Ni'meh, Fatima, Naém, rayah, Wale, Odeh, Tahani, and Abdel-Jalél Abu Awwad",يظهر في اللقطة عائلة عبد الجليل ابو عواد (من اليمين الصف الاول نعمة، فاطمة، نعيم، رويده، وليد ،عوده، تهاني، وعبد الجليل ابو عواد),,,,
ark:/13030/m5xt3k1n,ark:/21198/z11c7gf8,,Work,192.0,0192.01.0009|~|164760|~|10594_ca_object_representations_media_118989_original.jpg,The Walid Awwad Collection,,فريق كرة قدم رياضي,Football Team,"The Football Team; of Al-Hashimeya Secondary School, with Mr. Yousef Abu Zeineh|~|فريق كرة قدم المدرسة الهاشمية الثانوية مع الاستاذ يوسف ابو زينة",,,,still image,1954,1954,فريق، كرة قدم، رياضة، رياضيين، ملعب، ساحة، شجر، بيوت,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/9/30693_ca_object_representations_media_118989_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/9/10594_ca_object_representations_media_118989_original.jpg,https://palarchive.org/index.php/Detail/objects/164760/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Walid Awwad Collection,9 September 2019 at 16:28:52,9 March 2021 at 11:16:22,"The Football Team; of Al-Hashimeya Secondary School, with Mr. Yousef Abu Zeineh",فريق كرة قدم المدرسة الهاشمية الثانوية مع الاستاذ يوسف ابو زينة,,,,
ark:/13030/m52k42dk,ark:/21198/z11c7gf8,,Work,192.0,0192.01.0010|~|164761|~|73824_ca_object_representations_media_118990_original.jpg,The Walid Awwad Collection,,مجموعة من الاصدقاء في نادي شباب بيرزيت,Friends at Birzeit Sports Club,"Friends at Birzeit Sports Club; right to left, Khaleel Matteh, Khaleel Sayej, Adnan Qisseis, Khaleel Kayleh, and Amed Odeh|~|يظهر من يمين اللقطة خليل متة، خليل صايج، عدنان قسيس، خليل كيلة، وعميد عودة في مركز نادي شباب بيرزيت",,,,still image,1971,1971,شرفة، رجال، نادي، بيرزيت، شارب، نافذة، قوس، بيت، قديم,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/9/70133_ca_object_representations_media_118990_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/8/9/73824_ca_object_representations_media_118990_original.jpg,https://palarchive.org/index.php/Detail/objects/164761/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Walid Awwad Collection,9 September 2019 at 16:28:52,9 March 2021 at 11:16:22,"Friends at Birzeit Sports Club; right to left, Khaleel Matteh, Khaleel Sayej, Adnan Qisseis, Khaleel Kayleh, and Amed Odeh",يظهر من يمين اللقطة خليل متة، خليل صايج، عدنان قسيس، خليل كيلة، وعميد عودة في مركز نادي شباب بيرزيت,,,,
