"Item ARK","Parent ARK","File Name","Object Type","coll id","AltIdentifier.local","Collection","Series","Title","AltTitle.other","Description.note","References","Genre","Language","Type.typeOfResource","Date.created","Date.normalized","Note","Subject.coordinates","Subject topic","Inscription","media.format","media.height","media.width","Thumbnail","IIIF Access URL","External item record","Repository","Rights.servicesContact","Acquisition method","Physical status","Violent Content","Series & Collection","Creation date/time","Last modification date/time","Description (Eng)","Description (Ara)","Genre (old)","Inscription (old)","Inscription 2 (old)","Alt Title","IIIF Manifest URL"
"ark:/21198/z1034b4c","","","Collection","","","","","The Ibrahim al-Dakkak Collection","","","","","","","","","","","","","","","","","","","The Palestinian Museum Digital Archive","info@palarchive.org","","","","","","","","","","","","","https://iiif.library.ucla.edu/collections/ark%3A%2F21198%2Fz1034b4c"
"ark:/13030/m53z5m9b","ark:/21198/z1034b4c","","Work","47.0","0047.01.0001|~|30427|~|13333_ca_object_representations_media_18747_original.jpg","The Ibrahim al-Dakkak Collection","Ibrahim al-Dakkak Sub-collection 1: Photographs","ابراهيم الدقاق برفقة مجموعة من المهنديببن في عمان","Ibrahim Dakkak in Amman with a group of engineers","A colour photograph of Ibrahim Dakkak with a group of engineers; including Aziz Abdo Sajdi, owner of the Engineering & Investment Company in Amman|~|صورة ملونة يظهر فيها ابراهيم الدقاق برفقة مجموعة من المهندسيين عرف منهم المهندس عزيز عبده السجدي صاحب شكرة الاستثمارات الهندسية في عمان","Azzam Dakkak (Ibrahim Dakkak's son), interview with PMDA researcher Lama Ghosheh, January 2018 - May 2019, transcript, the Palestinian Museum Digital Archive.","color photographs","ara","still image","","","","[21.4735329,55.975413]","","","image/jpeg","4815","6828","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/7/17557_ca_object_representations_media_18747_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/7/13333_ca_object_representations_media_18747_original.jpg","https://palarchive.org/index.php/Detail/objects/30427/lang/en_US","The Palestinian Museum ","info@palarchive.org","","medium; 225","","Ibrahim al-Dakkak Sub-collection 1: Photographs | The Ibrahim al-Dakkak Collection","12 September 2018 at 11:20:15","9 March 2021 at 19:24:34","A colour photograph of Ibrahim Dakkak with a group of engineers; including Aziz Abdo Sajdi, owner of the Engineering & Investment Company in Amman","صورة ملونة يظهر فيها ابراهيم الدقاق برفقة مجموعة من المهندسيين عرف منهم المهندس عزيز عبده السجدي صاحب شكرة الاستثمارات الهندسية في عمان","color photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm53z5m9b/manifest"
"ark:/13030/m5g80t80","ark:/21198/z1034b4c","","Work","47.0","0047.01.0002|~|30428|~|19015_ca_object_representations_media_18749_original.jpg","The Ibrahim al-Dakkak Collection","Ibrahim al-Dakkak Sub-collection 1: Photographs","ابراهيم الدقاق برفقة مجموعة من الشخصيات","Ibrahim Dakkak with a group of people","A colour photograph of Ibrahim Dakkak with a group of people|~|صورة ملونة يظهر فيها ابراهيم الدقاق برفقة مجموعة من الشخصيات","Azzam Dakkak (Ibrahim Dakkak's son), interview with PMDA researcher Lama Ghosheh, January 2018 - May 2019, transcript, the Palestinian Museum Digital Archive.","color photographs","eng|~|ara","still image","","","","","","","image/jpeg","4091","5677","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/7/42466_ca_object_representations_media_18749_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/7/19015_ca_object_representations_media_18749_original.jpg","https://palarchive.org/index.php/Detail/objects/30428/lang/en_US","The Palestinian Museum ","info@palarchive.org","","medium; 225","","Ibrahim al-Dakkak Sub-collection 1: Photographs | The Ibrahim al-Dakkak Collection","12 September 2018 at 11:20:46","9 March 2021 at 19:24:34","A colour photograph of Ibrahim Dakkak with a group of people","صورة ملونة يظهر فيها ابراهيم الدقاق برفقة مجموعة من الشخصيات","color photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5g80t80/manifest"
"ark:/13030/m5064vmc","ark:/21198/z1034b4c","","Work","47.0","0047.01.0003|~|30429|~|75954_ca_object_representations_media_18751_original.jpg","The Ibrahim al-Dakkak Collection","Ibrahim al-Dakkak Sub-collection 1: Photographs","السيد إبراهيم الدقاق في مكتبه بالملتقى الفكري العربي في القدس","Mr. Ibrahim Dakkak in his office at the Arab Thought Forum in Jerusalem","A colour photograph of Mr. Ibrahim Dakkak in his office at the Arab Thought Forum in Jerusalem.                         Ibrahim Dakkak was one of the founders of the Arab Thought Forum in Jerusalem in 1977 as an independent intellectual group that is not affiliated with any government or political party. It was a developmental group that genuinely cares about the issues of the Palestinian society|~|صورة ملونة يظهر فيها السيد ابراهيم الدقاق وهو جالس على مكتبه في الملتقى الفكري العربي في القدس  كان ابراهيم الدقاق أحد أبرز المؤسسين للملتقى الفكري العربي في القدس عام 1977 كجمعيه فكرية مستقلة غير مرتبطة بأي حكومة أو حزب سياسي ذات طابع تنموي تهتم بقضايا المجتمع الفلسطيني","Azzam Dakkak (Ibrahim Dakkak's son), interview with PMDA researcher Lama Ghosheh, January 2018 - May 2019, transcript, the Palestinian Museum Digital Archive.","color photographs","ara","still image","1985; Date created","1985","","[31.768319,35.21371]","","","image/jpeg","3945","5853","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/7/70760_ca_object_representations_media_18751_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/7/75954_ca_object_representations_media_18751_original.jpg","https://palarchive.org/index.php/Detail/objects/30429/lang/en_US","The Palestinian Museum ","info@palarchive.org","","medium; 225","","Ibrahim al-Dakkak Sub-collection 1: Photographs | The Ibrahim al-Dakkak Collection","12 September 2018 at 11:21:02","9 March 2021 at 19:24:34","A colour photograph of Mr. Ibrahim Dakkak in his office at the Arab Thought Forum in Jerusalem.                         Ibrahim Dakkak was one of the founders of the Arab Thought Forum in Jerusalem in 1977 as an independent intellectual group that is not affiliated with any government or political party. It was a developmental group that genuinely cares about the issues of the Palestinian society","صورة ملونة يظهر فيها السيد ابراهيم الدقاق وهو جالس على مكتبه في الملتقى الفكري العربي في القدس  كان ابراهيم الدقاق أحد أبرز المؤسسين للملتقى الفكري العربي في القدس عام 1977 كجمعيه فكرية مستقلة غير مرتبطة بأي حكومة أو حزب سياسي ذات طابع تنموي تهتم بقضايا المجتمع الفلسطيني","color photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5064vmc/manifest"
"ark:/13030/m5m11k2m","ark:/21198/z1034b4c","","Work","47.0","0047.01.0004|~|30430|~|90938_ca_object_representations_media_18752_original.jpg","The Ibrahim al-Dakkak Collection","Ibrahim al-Dakkak Sub-collection 1: Photographs","صورة لإبراهيم الدقاق برفقة مجموعة من المهندسيين المعماريين في بيت لحم، 1990","A Photograph of Ibrahim al-Dakkak with a Group of Architects in Bethlehem, 1990","Taken in 1990 at Manger Square in Bethlehem, this photograph captures Ibrahim al-Dakkak with a group of architects including Sameh Aboushi and Isam Awwad.|~|التقطت هذه الصورة عام 1990 في ساحة كنيسة المهد في بيت لحم، ويظهر فيها إبراهيم الدقاق برفقة المهندسين سامح عبوشي وعصام عواد وغيرهم من المهندسين المعماريين.","Azzam Dakkak (Ibrahim al-Dakkak's son), interview with PMDA researcher Lama Ghosheh, January 2018 - May 2019, transcript, the Palestinian Museum Digital Archive.","color photographs","ara","still image","1990; Date created","1990","","[21.4805243,39.186433;31.768319,35.21371;31.7053821,35.2024425;48.8219147,2.7041097;31.7053821,35.2024425;40.7373744,-73.990556;31.705104,35.205974]","Architecture and Landscape|~|Everyday Life|~|Political mobilization|~|Social Groups and Population","","image/jpeg","3945","5808","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/7/59014_ca_object_representations_media_18752_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/7/90938_ca_object_representations_media_18752_original.jpg","https://palarchive.org/index.php/Detail/objects/30430/lang/en_US","The Palestinian Museum ","info@palarchive.org","","medium; 225","No","Ibrahim al-Dakkak Sub-collection 1: Photographs | The Ibrahim al-Dakkak Collection","12 September 2018 at 11:21:20","22 April 2021 at 13:38:22","Taken in 1990 at Manger Square in Bethlehem, this photograph captures Ibrahim al-Dakkak with a group of architects including Sameh Aboushi and Isam Awwad.","التقطت هذه الصورة عام 1990 في ساحة كنيسة المهد في بيت لحم، ويظهر فيها إبراهيم الدقاق برفقة المهندسين سامح عبوشي وعصام عواد وغيرهم من المهندسين المعماريين.","color photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5m11k2m/manifest"
"ark:/13030/m5bh02mj","ark:/21198/z1034b4c","","Work","47.0","0047.01.0005|~|34876|~|57361_ca_object_representations_media_18753_original.jpg","The Ibrahim al-Dakkak Collection","Ibrahim al-Dakkak Sub-collection 1: Photographs","إجتماع السيد ابراهيم الدقاق مع الوزير البريطاني في البيرة","Mr. Ibrahim Dakkak in a meeting with the British Prime Minister in Al-Bireh","A colour photograph of Mr. Ibrahim Dakkak shaking hands with the British Prime Minister at Samarah Rantisi's house in Al-Bireh|~|صورة ملونة يظهر فيها السيد ابراهيم الدقاق وهو يصافح الوزير البريطاني في بيت سمارة الرنتيسي بفي البيرة بعيدا عن اعين الصحافة","Azzam Dakkak (Ibrahim Dakkak's son), interview with PMDA researcher Lama Ghosheh, January 2018 - May 2019, transcript, the Palestinian Museum Digital Archive.","color photographs","ara","still image","1987; Date created","1987","","[50.699582,-3.0941679;31.9037641,35.2034184]","","","image/jpeg","5711","4191","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/7/81774_ca_object_representations_media_18753_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/7/57361_ca_object_representations_media_18753_original.jpg","https://palarchive.org/index.php/Detail/objects/34876/lang/en_US","The Palestinian Museum ","info@palarchive.org","","medium; 225","","Ibrahim al-Dakkak Sub-collection 1: Photographs | The Ibrahim al-Dakkak Collection","13 September 2018 at 14:20:36","9 March 2021 at 19:23:40","A colour photograph of Mr. Ibrahim Dakkak shaking hands with the British Prime Minister at Samarah Rantisi's house in Al-Bireh","صورة ملونة يظهر فيها السيد ابراهيم الدقاق وهو يصافح الوزير البريطاني في بيت سمارة الرنتيسي بفي البيرة بعيدا عن اعين الصحافة","color photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5bh02mj/manifest"
"ark:/13030/m5vj32ff","ark:/21198/z1034b4c","","Work","47.0","0047.01.0006|~|34877|~|64825_ca_object_representations_media_18754_original.jpg","The Ibrahim al-Dakkak Collection","Ibrahim al-Dakkak Sub-collection 1: Photographs","السيد ابراهيم الدقاق في بيروت","Mr. Ibrahim Dakkak in Beirut","A colour photograph of Mr. Ibrahim Dakkak in Beirut after holding a conference about Jerusalem|~|صورة ملونة يظهر فيها السيد ابراهيم الدقاق بعد عقده مؤتمر حول القدس في بيروت","Azzam Dakkak (Ibrahim Dakkak's son), interview with PMDA researcher Lama Ghosheh, January 2018 - May 2019, transcript, the Palestinian Museum Digital Archive.","color photographs","","still image","1992; Date created","1992","","[33.8937913,35.5017767]","","","image/jpeg","3961","5894","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/7/40158_ca_object_representations_media_18754_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/7/64825_ca_object_representations_media_18754_original.jpg","https://palarchive.org/index.php/Detail/objects/34877/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","Ibrahim al-Dakkak Sub-collection 1: Photographs | The Ibrahim al-Dakkak Collection","13 September 2018 at 14:20:36","9 March 2021 at 19:23:40","A colour photograph of Mr. Ibrahim Dakkak in Beirut after holding a conference about Jerusalem","صورة ملونة يظهر فيها السيد ابراهيم الدقاق بعد عقده مؤتمر حول القدس في بيروت","color photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5vj32ff/manifest"
"ark:/13030/m56q99vt","ark:/21198/z1034b4c","","Work","47.0","0047.01.0007|~|34878|~|82604_ca_object_representations_media_18755_original.jpg","The Ibrahim al-Dakkak Collection","Ibrahim al-Dakkak Sub-collection 1: Photographs","ابراهيم الدقاق برفقة مهدي عبدالهادي، 1998","Ibrahim Dakkak with Mahdy Abdelhadi, 1998","Taken in 1998, this photograph shows Ibrahim Dakkak with Mahdy Abdelhadi, Director of the Passia Institution in Jerusalem.|~|التقطت هذه الصورة عام 1998، ويظهر فيها ابراهيم الدقاق برفقة مهدي عبدالهادي، مدير مؤسسة باسيا في القدس.","Azzam Dakkak (Ibrahim Dakkak's son), interview with PMDA researcher Lama Ghosheh, January 2018 - May 2019, transcript, the Palestinian Museum Digital Archive.","color photographs","ara","still image","1998; Date created","1998","","[31.768319,35.21371]","","","image/jpeg","3945","5791","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/7/44530_ca_object_representations_media_18755_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/7/82604_ca_object_representations_media_18755_original.jpg","https://palarchive.org/index.php/Detail/objects/34878/lang/en_US","The Palestinian Museum ","info@palarchive.org","","medium; 225","","Ibrahim al-Dakkak Sub-collection 1: Photographs | The Ibrahim al-Dakkak Collection","13 September 2018 at 14:20:38","17 February 2022 at 11:48:33","Taken in 1998, this photograph shows Ibrahim Dakkak with Mahdy Abdelhadi, Director of the Passia Institution in Jerusalem.","التقطت هذه الصورة عام 1998، ويظهر فيها ابراهيم الدقاق برفقة مهدي عبدالهادي، مدير مؤسسة باسيا في القدس.","color photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm56q99vt/manifest"
"ark:/13030/m5qs29sm","ark:/21198/z1034b4c","","Work","47.0","0047.01.0008|~|34879|~|20288_ca_object_representations_media_18757_original.jpg","The Ibrahim al-Dakkak Collection","Ibrahim al-Dakkak Sub-collection 1: Photographs","ابراهيم الدقاق برفقة ياسر عرفات في تونس","Mr. Ibrahim Dakkak with Yaser ʿarafat; former Palestinian President, in Tunisia","A colour photograph of Mr. Ibrahim Dakkak with Yaser ʿarafat; former Palestinian President, at the PECDAR (Palestinian Economic Council for Development and Reconstruction) meeting in Tunisia|~|صورة ملونة يظهر فيها ابراهيم الدقاق خلال اجتماع المحافظيين لبكدار مع ياسر عرفات في تونس","Azzam Dakkak (Ibrahim Dakkak's son), interview with PMDA researcher Lama Ghosheh, January 2018 - May 2019, transcript, the Palestinian Museum Digital Archive.","color photographs","ara","still image","1990; Date created","1990","","[33.886917,9.537499]","","","image/jpeg","4780","6494","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/7/7123_ca_object_representations_media_18757_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/7/20288_ca_object_representations_media_18757_original.jpg","https://palarchive.org/index.php/Detail/objects/34879/lang/en_US","The Palestinian Museum ","info@palarchive.org","","medium; 225","","Ibrahim al-Dakkak Sub-collection 1: Photographs | The Ibrahim al-Dakkak Collection","13 September 2018 at 14:20:38","9 March 2021 at 19:23:40","A colour photograph of Mr. Ibrahim Dakkak with Yaser ʿarafat; former Palestinian President, at the PECDAR (Palestinian Economic Council for Development and Reconstruction) meeting in Tunisia","صورة ملونة يظهر فيها ابراهيم الدقاق خلال اجتماع المحافظيين لبكدار مع ياسر عرفات في تونس","color photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5qs29sm/manifest"
"ark:/13030/m5k14hwc","ark:/21198/z1034b4c","","Work","47.0","0047.01.0009|~|37129|~|678_ca_object_representations_media_20424_original.jpg","The Ibrahim al-Dakkak Collection","Ibrahim al-Dakkak Sub-collection 1: Photographs","السيد ابراهيم الدقاق في بيروت","Mr. Ibrahim Dakkak in Beirut","A colour photograph of Mr. Ibrahim Dakkak in Beirut after holding a conference about Jerusalem|~|صورة ملونة يظهر فيها السيد ابراهيم الدقاق بعد عقده مؤتمر حول القدس في بيروت","Azzam Dakkak (Ibrahim Dakkak's son), interview with PMDA researcher Lama Ghosheh, January 2018 - May 2019, transcript, the Palestinian Museum Digital Archive.","color photographs","","still image","1992; Date created","1992","","[33.8937913,35.5017767]","","","image/jpeg","3995","5896","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/0/4/58546_ca_object_representations_media_20424_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/0/4/678_ca_object_representations_media_20424_original.jpg","https://palarchive.org/index.php/Detail/objects/37129/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","Ibrahim al-Dakkak Sub-collection 1: Photographs | The Ibrahim al-Dakkak Collection","17 September 2018 at 14:21:29","9 March 2021 at 19:23:30","A colour photograph of Mr. Ibrahim Dakkak in Beirut after holding a conference about Jerusalem","صورة ملونة يظهر فيها السيد ابراهيم الدقاق بعد عقده مؤتمر حول القدس في بيروت","color photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5k14hwc/manifest"
