"Item ARK","Parent ARK","File Name","Object Type","coll id","AltIdentifier.local","Collection","Series","Title","AltTitle.other","Description.note","References","Genre","Language","Type.typeOfResource","Date.created","Date.normalized","Note","Subject.coordinates","Subject topic","Inscription","media.format","media.height","media.width","Thumbnail","IIIF Access URL","External item record","Repository","Rights.servicesContact","Acquisition method","Physical status","Violent Content","Series & Collection","Creation date/time","Last modification date/time","Description (Eng)","Description (Ara)","Genre (old)","Inscription (old)","Inscription 2 (old)","Alt Title","IIIF Manifest URL"
"ark:/21198/z13v52r1","","","Collection","","","","","The Fadi Sanad Collection","","","","","","","","","","","","","","","","","","","The Palestinian Museum Digital Archive","info@palarchive.org","","","","","","","","","","","","","https://iiif.library.ucla.edu/collections/ark%3A%2F21198%2Fz13v52r1"
"ark:/13030/m5909h9t","ark:/21198/z13v52r1","","Work","45.0","0045.01.0001|~|44271|~|29604_ca_object_representations_media_28902_original.jpg","The Fadi Sanad Collection","Fadi Sanad Sub-collection 1: Miscellaneous Documents and Papers about Artas Village","شرح اللعبة الشعبية ""اللحَّيقه"" في أرطاس","Explaining the traditional game ""Tag"" in Artas","A document found in a booklet written by researcher Musa Sanad under the title (Traditional Games in Artas) explaining the game ""Tag"".|~|وثيقة تشرح عن لعبة ""اللحَّيقه""، وهذه الوثيقة وجدت في كراسة كتبها الباحث موسى سند تحت عنوان الألعاب الشعبية في أرطاس.","Asad, Hamza, ""The Fadi Sanad Collection,"" archival inventory, July 2019, the Palestinian Museum Digital Archive.","","ara","text","December 1991; Date created","1991-12","","","","","image/jpeg","7360","4912","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/8/9/34800_ca_object_representations_media_28902_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/8/9/29604_ca_object_representations_media_28902_original.jpg","https://palarchive.org/index.php/Detail/objects/44271/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","medium; 225","","Fadi Sanad Sub-collection 1: Miscellaneous Documents and Papers about Artas Village | The Fadi Sanad Collection","25 September 2018 at 11:20:16","10 March 2021 at 10:32:07","A document found in a booklet written by researcher Musa Sanad under the title (Traditional Games in Artas) explaining the game ""Tag"".","وثيقة تشرح عن لعبة ""اللحَّيقه""، وهذه الوثيقة وجدت في كراسة كتبها الباحث موسى سند تحت عنوان الألعاب الشعبية في أرطاس.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5909h9t/manifest"
"ark:/13030/m5jf299b","ark:/21198/z13v52r1","","Work","45.0","0045.01.0002|~|44272|~|48357_ca_object_representations_media_28903_original.jpg","The Fadi Sanad Collection","Fadi Sanad Sub-collection 1: Miscellaneous Documents and Papers about Artas Village","شرح اللعبة الشعبية ""الصنَّم"" في أرطاس","Explaining the traditional game ""Mannequin Challenge"" in Artas","A document found in a booklet written by researcher Musa Sanad under the title (Traditional Games in Artas) explaining the game ""Mannequin Challenge"".|~|وثيقة تشرح عن لعبة ""الصنَّم""، وهذه الوثيقة وجدت في كراسة كتبها الباحث موسى سند تحت عنوان الألعاب الشعبية في أرطاس.","Asad, Hamza, ""The Fadi Sanad Collection,"" archival inventory, July 2019, the Palestinian Museum Digital Archive.","","ara","text","December 1991; Date created","1991-12","","","","","image/jpeg","7360","4912","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/8/9/95631_ca_object_representations_media_28903_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/8/9/48357_ca_object_representations_media_28903_original.jpg","https://palarchive.org/index.php/Detail/objects/44272/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","medium; 225","","Fadi Sanad Sub-collection 1: Miscellaneous Documents and Papers about Artas Village | The Fadi Sanad Collection","25 September 2018 at 11:20:22","10 March 2021 at 10:32:07","A document found in a booklet written by researcher Musa Sanad under the title (Traditional Games in Artas) explaining the game ""Mannequin Challenge"".","وثيقة تشرح عن لعبة ""الصنَّم""، وهذه الوثيقة وجدت في كراسة كتبها الباحث موسى سند تحت عنوان الألعاب الشعبية في أرطاس.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5jf299b/manifest"
"ark:/13030/m5p6320m","ark:/21198/z13v52r1","","Work","45.0","0045.01.0003|~|44273|~|76366_ca_object_representations_media_28904_original.jpg","The Fadi Sanad Collection","Fadi Sanad Sub-collection 1: Miscellaneous Documents and Papers about Artas Village","يتبع لعبة الصنم","A follow up to the traditional game ""Mannequin Challenge""","A document found in a booklet written by researcher Musa Sanad under the title (Traditional Games in Artas) explaining the game ""Mannequin Challenge"".|~|وثيقة تشرح عن لعبة ""الغُميَّة""، وهذه الوثيقة وجدت في كراسة كتبها الباحث موسى سند تحت عنوان الألعاب الشعبية في أرطاس.","Asad, Hamza, ""The Fadi Sanad Collection,"" archival inventory, July 2019, the Palestinian Museum Digital Archive.","","ara","text","December 1991; Date created","1991-12","","","","","image/jpeg","7360","4912","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/8/9/15598_ca_object_representations_media_28904_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/8/9/76366_ca_object_representations_media_28904_original.jpg","https://palarchive.org/index.php/Detail/objects/44273/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","medium; 225","","Fadi Sanad Sub-collection 1: Miscellaneous Documents and Papers about Artas Village | The Fadi Sanad Collection","25 September 2018 at 11:20:26","10 March 2021 at 10:32:07","A document found in a booklet written by researcher Musa Sanad under the title (Traditional Games in Artas) explaining the game ""Mannequin Challenge"".","وثيقة تشرح عن لعبة ""الغُميَّة""، وهذه الوثيقة وجدت في كراسة كتبها الباحث موسى سند تحت عنوان الألعاب الشعبية في أرطاس.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5p6320m/manifest"
"ark:/13030/m5rz6rnr","ark:/21198/z13v52r1","","Work","45.0","0045.01.0004|~|44274|~|91106_ca_object_representations_media_28905_original.jpg","The Fadi Sanad Collection","Fadi Sanad Sub-collection 1: Miscellaneous Documents and Papers about Artas Village","شرح اللعبة الشعبية ""الغُميَّة"" في أرطاس","Explaining the traditional game ""Hide and Seek"" in Artas","A document found in a booklet written by researcher Musa Sanad under the title (Traditional Games in Artas) explaining the game ""Hide and Seek"".|~|وثيقة تشرح عن لعبة ""الغُميَّة""، وهذه الوثيقة وجدت في كراسة كتبها الباحث موسى سند تحت عنوان الألعاب الشعبية في أرطاس.","Asad, Hamza, ""The Fadi Sanad Collection,"" archival inventory, July 2019, the Palestinian Museum Digital Archive.","","ara","text","December 1991; Date created","1991-12","","","","","image/jpeg","7360","4912","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/8/9/6805_ca_object_representations_media_28905_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/8/9/91106_ca_object_representations_media_28905_original.jpg","https://palarchive.org/index.php/Detail/objects/44274/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","medium; 225","","Fadi Sanad Sub-collection 1: Miscellaneous Documents and Papers about Artas Village | The Fadi Sanad Collection","25 September 2018 at 11:20:27","10 March 2021 at 10:32:07","A document found in a booklet written by researcher Musa Sanad under the title (Traditional Games in Artas) explaining the game ""Hide and Seek"".","وثيقة تشرح عن لعبة ""الغُميَّة""، وهذه الوثيقة وجدت في كراسة كتبها الباحث موسى سند تحت عنوان الألعاب الشعبية في أرطاس.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5rz6rnr/manifest"
"ark:/13030/m5578rk3","ark:/21198/z13v52r1","","Work","45.0","0045.01.0005|~|44275|~|37414_ca_object_representations_media_28906_original.jpg","The Fadi Sanad Collection","Fadi Sanad Sub-collection 1: Miscellaneous Documents and Papers about Artas Village","يتبع لعبة الغُميَّة","A follow up to the traditional game ""Hide and Seek""","A document found in a booklet written by researcher Musa Sanad under the title (Traditional Games in Artas) explaining the game ""Hide and Seek"".|~|وثيقة تشرح عن لعبة ""6364 ""، وهذه الوثيقة وجدت في كراسة كتبها الباحث موسى سند تحت عنوان الألعاب الشعبية في أرطاس.","Asad, Hamza, ""The Fadi Sanad Collection,"" archival inventory, July 2019, the Palestinian Museum Digital Archive.","","ara","text","December 1991; Date created","1991-12","","","","","image/jpeg","7360","4912","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/8/9/21018_ca_object_representations_media_28906_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/8/9/37414_ca_object_representations_media_28906_original.jpg","https://palarchive.org/index.php/Detail/objects/44275/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","medium; 225","","Fadi Sanad Sub-collection 1: Miscellaneous Documents and Papers about Artas Village | The Fadi Sanad Collection","25 September 2018 at 11:20:28","10 March 2021 at 10:32:07","A document found in a booklet written by researcher Musa Sanad under the title (Traditional Games in Artas) explaining the game ""Hide and Seek"".","وثيقة تشرح عن لعبة ""6364 ""، وهذه الوثيقة وجدت في كراسة كتبها الباحث موسى سند تحت عنوان الألعاب الشعبية في أرطاس.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5578rk3/manifest"
"ark:/13030/m5ds07zg","ark:/21198/z13v52r1","","Work","45.0","0045.01.0006|~|44276|~|12715_ca_object_representations_media_28907_original.jpg","The Fadi Sanad Collection","Fadi Sanad Sub-collection 1: Miscellaneous Documents and Papers about Artas Village","شرح اللعبة الشعبية ""الكشاط"" في أرطاس","Explaining the traditional game ""Hot and Cold"" in Artas","A document found in a booklet written by researcher Musa Sanad under the title (Traditional Games in Artas) explaining the game ""Hot and Cold"".|~|وثيقة تشرح عن لعبة ""الكشاط""، وهذه الوثيقة وجدت في كراسة كتبها الباحث موسى سند تحت عنوان الألعاب الشعبية في أرطاس.","Asad, Hamza, ""The Fadi Sanad Collection,"" archival inventory, July 2019, the Palestinian Museum Digital Archive.","","ara","text","December 1991; Date created","1991-12","","","","","image/jpeg","7360","4912","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/8/9/99646_ca_object_representations_media_28907_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/8/9/12715_ca_object_representations_media_28907_original.jpg","https://palarchive.org/index.php/Detail/objects/44276/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","medium; 225","","Fadi Sanad Sub-collection 1: Miscellaneous Documents and Papers about Artas Village | The Fadi Sanad Collection","25 September 2018 at 11:20:33","10 March 2021 at 10:32:07","A document found in a booklet written by researcher Musa Sanad under the title (Traditional Games in Artas) explaining the game ""Hot and Cold"".","وثيقة تشرح عن لعبة ""الكشاط""، وهذه الوثيقة وجدت في كراسة كتبها الباحث موسى سند تحت عنوان الألعاب الشعبية في أرطاس.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5ds07zg/manifest"
"ark:/13030/m5wq7h9k","ark:/21198/z13v52r1","","Work","45.0","0045.01.0007|~|44277|~|90501_ca_object_representations_media_28908_original.jpg","The Fadi Sanad Collection","Fadi Sanad Sub-collection 1: Miscellaneous Documents and Papers about Artas Village","شرح اللعبة الشعبية ""الجنة والنار"" في أرطاس","Explaining the traditional game ""Hell and Heaven"" in Artas","A document found in a booklet written by researcher Musa Sanad under the title (Traditional Games in Artas) explaining the game ""Hell and Heaven"".|~|وثيقة تشرح عن لعبة ""الجنة والنار""، وهذه الوثيقة وجدت في كراسة كتبها الباحث موسى سند تحت عنوان الألعاب الشعبية في أرطاس.","Asad, Hamza, ""The Fadi Sanad Collection,"" archival inventory, July 2019, the Palestinian Museum Digital Archive.","","ara","text","December 1991; Date created","1991-12","","","","","image/jpeg","7360","4912","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/8/9/54949_ca_object_representations_media_28908_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/8/9/90501_ca_object_representations_media_28908_original.jpg","https://palarchive.org/index.php/Detail/objects/44277/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","medium; 225","","Fadi Sanad Sub-collection 1: Miscellaneous Documents and Papers about Artas Village | The Fadi Sanad Collection","25 September 2018 at 11:20:33","10 March 2021 at 10:32:07","A document found in a booklet written by researcher Musa Sanad under the title (Traditional Games in Artas) explaining the game ""Hell and Heaven"".","وثيقة تشرح عن لعبة ""الجنة والنار""، وهذه الوثيقة وجدت في كراسة كتبها الباحث موسى سند تحت عنوان الألعاب الشعبية في أرطاس.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5wq7h9k/manifest"
"ark:/13030/m5n660z5","ark:/21198/z13v52r1","","Work","45.0","0045.01.0008|~|44278|~|38905_ca_object_representations_media_28909_original.jpg","The Fadi Sanad Collection","Fadi Sanad Sub-collection 1: Miscellaneous Documents and Papers about Artas Village","شرح اللعبة الشعبية ""عالي واطي"" في أرطاس","Explaining the traditional game ""High and Low Tag"" in Artas","A document found in a booklet written by researcher Musa Sanad under the title (Traditional Games in Artas) explaining the game ""High and Low Tag"".|~|وثيقة تشرح عن لعبة ""عالي واطي""، وهذه الوثيقة وجدت في كراسة كتبها الباحث موسى سند تحت عنوان الألعاب الشعبية في أرطاس.","Asad, Hamza, ""The Fadi Sanad Collection,"" archival inventory, July 2019, the Palestinian Museum Digital Archive.","","ara","text","December 1991; Date created","1991-12","","","","","image/jpeg","7360","4912","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/8/9/50366_ca_object_representations_media_28909_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/8/9/38905_ca_object_representations_media_28909_original.jpg","https://palarchive.org/index.php/Detail/objects/44278/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","medium; 225","","Fadi Sanad Sub-collection 1: Miscellaneous Documents and Papers about Artas Village | The Fadi Sanad Collection","25 September 2018 at 11:20:33","10 March 2021 at 10:32:07","A document found in a booklet written by researcher Musa Sanad under the title (Traditional Games in Artas) explaining the game ""High and Low Tag"".","وثيقة تشرح عن لعبة ""عالي واطي""، وهذه الوثيقة وجدت في كراسة كتبها الباحث موسى سند تحت عنوان الألعاب الشعبية في أرطاس.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5n660z5/manifest"
"ark:/13030/m5qz9qgx","ark:/21198/z13v52r1","","Work","45.0","0045.01.0009|~|44279|~|49422_ca_object_representations_media_28910_original.jpg","The Fadi Sanad Collection","Fadi Sanad Sub-collection 1: Miscellaneous Documents and Papers about Artas Village","يتبع لعبة عالي واطي","A follow up to the traditional game ""High and Low Tag""","A document found in a booklet written by researcher Musa Sanad under the title (Traditional Games in Artas) explaining the game ""High and Low Tag"".|~|وثيقة تشرح عن لعبة ""عالي واطي""، وهذه الوثيقة وجدت في كراسة كتبها الباحث موسى سند تحت عنوان الألعاب الشعبية في أرطاس.","Asad, Hamza, ""The Fadi Sanad Collection,"" archival inventory, July 2019, the Palestinian Museum Digital Archive.","","ara","text","December 1991; Date created","1991-12","","","","","image/jpeg","7360","4912","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/8/9/4462_ca_object_representations_media_28910_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/8/9/49422_ca_object_representations_media_28910_original.jpg","https://palarchive.org/index.php/Detail/objects/44279/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","medium; 225","","Fadi Sanad Sub-collection 1: Miscellaneous Documents and Papers about Artas Village | The Fadi Sanad Collection","25 September 2018 at 11:20:34","10 March 2021 at 10:32:07","A document found in a booklet written by researcher Musa Sanad under the title (Traditional Games in Artas) explaining the game ""High and Low Tag"".","وثيقة تشرح عن لعبة ""عالي واطي""، وهذه الوثيقة وجدت في كراسة كتبها الباحث موسى سند تحت عنوان الألعاب الشعبية في أرطاس.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5qz9qgx/manifest"
