Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z12573vb,,,Collection,,,,,The Nezam Aldeen Awad Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m56j2746,ark:/21198/z12573vb,,Work,215.0,0215.01.0001|~|165269|~|8654_ca_object_representations_media_119729_original.jpg,The Nezam Aldeen Awad Collection,,رجل كان من كتيبة الزنار الأحمر,A man who served with the Jordanian Red Army,A portrait of Abdel-Rahman Mohammad Awad; it's said that he served with the Jordanian Red Army|~|بورتربه ل عبد الرحمن محمد عوض. وبحسب الرواي كان من كتيبة الزنار الأحمر,,,,still image,1950s,1950/1959,رجل، بدلة، ربطة عنق، عوض,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/54456_ca_object_representations_media_119729_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/8654_ca_object_representations_media_119729_original.jpg,https://palarchive.org/index.php/Detail/objects/165269/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nezam Aldeen Awad Collection,9 September 2019 at 16:29:36,9 March 2021 at 11:15:33,A portrait of Abdel-Rahman Mohammad Awad; it's said that he served with the Jordanian Red Army,بورتربه ل عبد الرحمن محمد عوض. وبحسب الرواي كان من كتيبة الزنار الأحمر,,,,
ark:/13030/m5007rr0,ark:/21198/z12573vb,,Work,215.0,0215.01.0002|~|165270|~|4936_ca_object_representations_media_119731_original.jpg,The Nezam Aldeen Awad Collection,,فلسطيني في فنزويلا,A Palestrina in Venezuela,A portrait of Abdel-Rahman Mohammad Awad. The photo was taken after his migration from Kuwait to Venezuela|~|بورتريه ل عبد الرحمن محمد عوض، اخذت هذه الصورة في فنزويلا بعد ان هاجر اليها من الكويت,,,,still image,1959,1959,رجل، بدلة، ربطة عنق، عوض، كرسي,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/16529_ca_object_representations_media_119731_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/4936_ca_object_representations_media_119731_original.jpg,https://palarchive.org/index.php/Detail/objects/165270/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nezam Aldeen Awad Collection,9 September 2019 at 16:29:36,9 March 2021 at 11:15:33,A portrait of Abdel-Rahman Mohammad Awad. The photo was taken after his migration from Kuwait to Venezuela,بورتريه ل عبد الرحمن محمد عوض، اخذت هذه الصورة في فنزويلا بعد ان هاجر اليها من الكويت,,,,
ark:/13030/m5mm43kj,ark:/21198/z12573vb,,Work,215.0,0215.01.0003|~|165271|~|77268_ca_object_representations_media_119733_original.jpg,The Nezam Aldeen Awad Collection,,"ضابط في كتيبة الزنار الأحمر "" حرس حدود اردني""","An officer with the Jordanian Red Army ""Royal Jordanian Army""","A photograph of Abdel-Rahman Mohammad Awad; an officer with the Jordanian Red Army ""Royal Jordanian Army""|~|لقطة للضابط في كتية الزنار الأحمر "" حرس حدود اردني"" عبد الرحمن محمد عوض",,,,still image,1940s,1940/1949,رجل، زي عسكري، قبعة، حصان، عوض,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/32168_ca_object_representations_media_119733_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/77268_ca_object_representations_media_119733_original.jpg,https://palarchive.org/index.php/Detail/objects/165271/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nezam Aldeen Awad Collection,9 September 2019 at 16:29:36,9 March 2021 at 11:15:33,"A photograph of Abdel-Rahman Mohammad Awad; an officer with the Jordanian Red Army ""Royal Jordanian Army""","لقطة للضابط في كتية الزنار الأحمر "" حرس حدود اردني"" عبد الرحمن محمد عوض",,,,
ark:/13030/m5gv3bvt,ark:/21198/z12573vb,,Work,215.0,0215.01.0004|~|165272|~|32075_ca_object_representations_media_119735_original.jpg,The Nezam Aldeen Awad Collection,,امرأة بالزي التقليدي,A woman in the traditional dress,"A portrait of Safeyeh Abel-Haméd Yousef from Yabrud, Ramallah|~|بورتريه ل صفية عبد الحميد يوسف من بلدة يبرود",,,,still image,1968,1968,امرأة، شال، زي تقليدي، ثوب مطرز، تطريز فلسطيني، عوض,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/30223_ca_object_representations_media_119735_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/32075_ca_object_representations_media_119735_original.jpg,https://palarchive.org/index.php/Detail/objects/165272/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nezam Aldeen Awad Collection,9 September 2019 at 16:29:36,9 March 2021 at 11:15:33,"A portrait of Safeyeh Abel-Haméd Yousef from Yabrud, Ramallah",بورتريه ل صفية عبد الحميد يوسف من بلدة يبرود,,,,
ark:/13030/m5v77883,ark:/21198/z12573vb,,Work,215.0,0215.01.0005|~|165273|~|77376_ca_object_representations_media_119737_original.jpg,The Nezam Aldeen Awad Collection,,صديقان في مخيم الحسين في عمان,Two friends at al-Hussein refugee camp in Amman,"Two friends at al-Hussein refugee camp in Amman. Shown right to left, Nitham Abdel-Rahman Awad and Abdullah Hamdan|~|لقطة لصديقان في مخيم الحسين في الأردن وهما من اليمين: نظام عبد الرحمن عوض، عبد الله حمدان",,,,still image,1971,1971,رجال، لعب، طبيعة، عوض، حجار,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/32369_ca_object_representations_media_119737_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/77376_ca_object_representations_media_119737_original.jpg,https://palarchive.org/index.php/Detail/objects/165273/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nezam Aldeen Awad Collection,9 September 2019 at 16:29:36,9 March 2021 at 11:15:33,"Two friends at al-Hussein refugee camp in Amman. Shown right to left, Nitham Abdel-Rahman Awad and Abdullah Hamdan",لقطة لصديقان في مخيم الحسين في الأردن وهما من اليمين: نظام عبد الرحمن عوض، عبد الله حمدان,,,,
ark:/13030/m5c32m1g,ark:/21198/z12573vb,,Work,215.0,0215.01.0006|~|165274|~|74681_ca_object_representations_media_119739_original.jpg,The Nezam Aldeen Awad Collection,,رجل يعزف على الة العود,A man playing Oud,Abdel-Rahman Mohammad Awad playing the Oud. It's said that he recites rhymed poetry|~|عبد الرحمن محمد عوض يعزف الحاناُ على الة العود، يذكر انه يلقي الشعر ويقول الزجل,,,,still image,1950s,1950/1959,رجل، عود، عزف، موسيقى، دراجة هوائية، عوض,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/56407_ca_object_representations_media_119739_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/74681_ca_object_representations_media_119739_original.jpg,https://palarchive.org/index.php/Detail/objects/165274/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nezam Aldeen Awad Collection,9 September 2019 at 16:29:36,9 March 2021 at 11:15:33,Abdel-Rahman Mohammad Awad playing the Oud. It's said that he recites rhymed poetry,عبد الرحمن محمد عوض يعزف الحاناُ على الة العود، يذكر انه يلقي الشعر ويقول الزجل,,,,
ark:/13030/m52s1g94,ark:/21198/z12573vb,,Work,215.0,0215.01.0007|~|165275|~|4850_ca_object_representations_media_119740_original.jpg,The Nezam Aldeen Awad Collection,,عمال طلاء خلال فترة الاستراحة من عملهم,Painters having a break at a work,"Painters having a break at a work. Shown in the photo, Nithám ed-Din Awad, Abu Nabél and Sh'hadeh Khatby|~|لقطة لعدد من العمال طلاء خلال فترة الاستراحة من العمل، عُرف منهم: نظام الدين عوض، أبو نبيل، شحادة خطبي",,,,still image,1971,1971,رجال، سجائر، طبيعة، قبعة، عوض، طلاء، عمال,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/67600_ca_object_representations_media_119740_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/4850_ca_object_representations_media_119740_original.jpg,https://palarchive.org/index.php/Detail/objects/165275/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nezam Aldeen Awad Collection,9 September 2019 at 16:29:36,9 March 2021 at 11:15:33,"Painters having a break at a work. Shown in the photo, Nithám ed-Din Awad, Abu Nabél and Sh'hadeh Khatby",لقطة لعدد من العمال طلاء خلال فترة الاستراحة من العمل، عُرف منهم: نظام الدين عوض، أبو نبيل، شحادة خطبي,,,,
ark:/13030/m55j55w2,ark:/21198/z12573vb,,Work,215.0,0215.01.0008|~|165276|~|2213_ca_object_representations_media_119741_original.jpg,The Nezam Aldeen Awad Collection,,أصدقاء واقارب,Friends and relatives,"A photograph of friends and relatives. Shown in the photo, Sa'éd Mohammad Awad, Abdel-Rahman Nithám Awad; an officer with the Jordanian Red Army ""Royal Jordanian Army"", and Badé' Fatóha|~|عدد من الأصدقاء والاقارب، عُرف منهم: سعيد محمد عوض، عبد الرحمن محمد عوض "" ضابط في الزنار الأحمر""، بديع فتوحة",,,,still image,1940s,1940/1949,رجال، زي تقليدي، حطة، عقال، عصا، زي عسكري، ضابط، سلاح، طفل، طبيعة، عوض، زنار احمر، حرس حدود اردني,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/90329_ca_object_representations_media_119741_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/2213_ca_object_representations_media_119741_original.jpg,https://palarchive.org/index.php/Detail/objects/165276/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nezam Aldeen Awad Collection,9 September 2019 at 16:29:36,9 March 2021 at 11:15:32,"A photograph of friends and relatives. Shown in the photo, Sa'éd Mohammad Awad, Abdel-Rahman Nithám Awad; an officer with the Jordanian Red Army ""Royal Jordanian Army"", and Badé' Fatóha","عدد من الأصدقاء والاقارب، عُرف منهم: سعيد محمد عوض، عبد الرحمن محمد عوض "" ضابط في الزنار الأحمر""، بديع فتوحة",,,,
ark:/13030/m5z10zs9,ark:/21198/z12573vb,,Work,215.0,0215.01.0009|~|165277|~|11267_ca_object_representations_media_119742_original.jpg,The Nezam Aldeen Awad Collection,,ثلاثة اشقاء بينهم شهيد,Three siblings; one of them a shaheed,"A portrait of three siblings; Jihad Nithám Awad, Abdel-Rahman Nithám Awad, and Ma'món Nithám Awad; was killed by a bomb in 2006.|~|بورتريه للاشقاء جهاد ومأمون ""اشتسهد عام 2006 بعد انفجار قنبلة فيه""، عبد الرحمن نظام عوض",,,,still image,1984,1984,أطفال، شهيد، عوض، اشقاء,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/84126_ca_object_representations_media_119742_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/11267_ca_object_representations_media_119742_original.jpg,https://palarchive.org/index.php/Detail/objects/165277/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nezam Aldeen Awad Collection,9 September 2019 at 16:29:36,9 March 2021 at 11:15:32,"A portrait of three siblings; Jihad Nithám Awad, Abdel-Rahman Nithám Awad, and Ma'món Nithám Awad; was killed by a bomb in 2006.","بورتريه للاشقاء جهاد ومأمون ""اشتسهد عام 2006 بعد انفجار قنبلة فيه""، عبد الرحمن نظام عوض",,,,
ark:/13030/m51s4f49,ark:/21198/z12573vb,,Work,215.0,0215.01.0010|~|165278|~|88056_ca_object_representations_media_119744_original.jpg,The Nezam Aldeen Awad Collection,,طفل يلعب على دراجته الهاوئية، يذكر انه شهيد,A child on a bike; it's said he's a shaheed,Shaheed Ma'món Nithám Awad playing with his bike|~|الشهيد مأمون نظام عوض يركب دراجته الهوائية,,,,still image,1984,1984,طفل، شهيد، دراجة هوائية، طبيعة، عوض,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/62772_ca_object_representations_media_119744_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/88056_ca_object_representations_media_119744_original.jpg,https://palarchive.org/index.php/Detail/objects/165278/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nezam Aldeen Awad Collection,9 September 2019 at 16:29:36,9 March 2021 at 11:15:32,Shaheed Ma'món Nithám Awad playing with his bike,الشهيد مأمون نظام عوض يركب دراجته الهوائية,,,,
