Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1gb7pmp,,,Collection,,,,,The Hussein Arar Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m56b4t5c,ark:/21198/z1gb7pmp,,Work,204.0,0204.01.0001|~|165152|~|60134_ca_object_representations_media_119577_original.jpg,The Hussein Arar Collection,,صورة عائلية,Family Photograph,"a family photograph of Mahmoud Arar and his children; from Qarawat Bani Zeid located 22 kilometres northwest of Ramallah in the northern West Bank. Shown in the photo; Hussein Arar, Mahmoud Arar, and Yousef Arar|~|صورة عائلية لمحمود عرار وأبناءه من قرية قراوة بني زيد شمال غرب رام الله. هم (من اليمين): حسين عرار،محمود عرار، يوسف عرار",,,,still image,1970s,1970/1979,رجال، أب، مسن، حطة، عقال، قراوة بني زيد، الزرقاء,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/39313_ca_object_representations_media_119577_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/60134_ca_object_representations_media_119577_original.jpg,https://palarchive.org/index.php/Detail/objects/165152/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Hussein Arar Collection,9 September 2019 at 16:29:25,9 March 2021 at 11:15:51,"a family photograph of Mahmoud Arar and his children; from Qarawat Bani Zeid located 22 kilometres northwest of Ramallah in the northern West Bank. Shown in the photo; Hussein Arar, Mahmoud Arar, and Yousef Arar",صورة عائلية لمحمود عرار وأبناءه من قرية قراوة بني زيد شمال غرب رام الله. هم (من اليمين): حسين عرار،محمود عرار، يوسف عرار,,,,
ark:/13030/m5tv2fjr,ark:/21198/z1gb7pmp,,Work,204.0,0204.01.0002|~|165153|~|84022_ca_object_representations_media_119579_original.jpg,The Hussein Arar Collection,,رحلة عائلية إلى حديقة الحيوانات,Family tip to a zoo,"A family trip to the zoo. Shown in the photo; right to left, Intisar Arar, Yousef Arar, Imad Arar, and Hussein Arar|~|صورة عائلية خلال رحلة إلى حديقة الحيوانات، وفيها (من اليمين): انتصار عرار، يوسف عرار، عماد عرار، حسين عرار",,,,still image,1966,1966,عائلة، امرأة، رجل، طفل، حديقة، منتزه، مقعد,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/95963_ca_object_representations_media_119579_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/84022_ca_object_representations_media_119579_original.jpg,https://palarchive.org/index.php/Detail/objects/165153/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Hussein Arar Collection,9 September 2019 at 16:29:25,9 March 2021 at 11:15:51,"A family trip to the zoo. Shown in the photo; right to left, Intisar Arar, Yousef Arar, Imad Arar, and Hussein Arar",صورة عائلية خلال رحلة إلى حديقة الحيوانات، وفيها (من اليمين): انتصار عرار، يوسف عرار، عماد عرار، حسين عرار,,,,
ark:/13030/m52k42gg,ark:/21198/z1gb7pmp,,Work,204.0,0204.01.0003|~|165154|~|6950_ca_object_representations_media_119581_original.jpg,The Hussein Arar Collection,,صورة جماعية,Group Photograph,"A group photograph; right to left, Nafeth Ihjeijeh, Imad Arar, and Hussein Arar; from Qarawat Bani Zeid located 22 kilometres northwest of Ramallah in the northern West Bank|~|صورة جماعية، وفيها (من اليمين): نافذ احجيجة، وعماد عرار وحسين عرار من قرية قراوة بني زيد شمال غرب رام الله",,,,still image,1970 to 1975,1970/1975,رجال، قراوة بني زيد، الأردن، سطح منزل,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/60487_ca_object_representations_media_119581_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/6950_ca_object_representations_media_119581_original.jpg,https://palarchive.org/index.php/Detail/objects/165154/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Hussein Arar Collection,9 September 2019 at 16:29:25,9 March 2021 at 11:15:51,"A group photograph; right to left, Nafeth Ihjeijeh, Imad Arar, and Hussein Arar; from Qarawat Bani Zeid located 22 kilometres northwest of Ramallah in the northern West Bank",صورة جماعية، وفيها (من اليمين): نافذ احجيجة، وعماد عرار وحسين عرار من قرية قراوة بني زيد شمال غرب رام الله,,,,
ark:/13030/m52c6nnf,ark:/21198/z1gb7pmp,,Work,204.0,0204.01.0004|~|165155|~|68964_ca_object_representations_media_119582_original.jpg,The Hussein Arar Collection,,صورة عائلية,Family Photograph,"A photograph of Nimr Arar; from Qarawat Bani Zeid located 22 kilometres northwest of Ramallah in the northern West Bank, and his wife So'ád. Nimr was a member of the PLO and he was wounded during the Lebanon War 1975. His injury sent him to a hospital where he met So'ad; his nurse at the time.|~|نمر عرار من قرية قراوة بني زيد سمال غرب رام الله، وزوجته سعاد. التقوا أثناء حرب لبنان عام 1975، حيث كان نمر أحد أعضاء منظمة التحرير الفلسطينية وبعد تعرضه للإصابة تعرف على سعاد التي كانت ممرضته في المستشفى الذي نقل إليه. ومن ثم تزوجوا",,,,still image,1970 to 1975,1970/1975,زوج، زوجة، منظمة التحرير الفلسطينية، ممرضة، حرب لبنان، السعودية، قراوة بني زيد,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/70680_ca_object_representations_media_119582_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/68964_ca_object_representations_media_119582_original.jpg,https://palarchive.org/index.php/Detail/objects/165155/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Hussein Arar Collection,9 September 2019 at 16:29:25,9 March 2021 at 11:15:51,"A photograph of Nimr Arar; from Qarawat Bani Zeid located 22 kilometres northwest of Ramallah in the northern West Bank, and his wife So'ád. Nimr was a member of the PLO and he was wounded during the Lebanon War 1975. His injury sent him to a hospital where he met So'ad; his nurse at the time.",نمر عرار من قرية قراوة بني زيد سمال غرب رام الله، وزوجته سعاد. التقوا أثناء حرب لبنان عام 1975، حيث كان نمر أحد أعضاء منظمة التحرير الفلسطينية وبعد تعرضه للإصابة تعرف على سعاد التي كانت ممرضته في المستشفى الذي نقل إليه. ومن ثم تزوجوا,,,,
ark:/13030/m5p922jf,ark:/21198/z1gb7pmp,,Work,204.0,0204.01.0005|~|165156|~|17356_ca_object_representations_media_119583_original.jpg,The Hussein Arar Collection,,شابان في قريتهم,Two young men in their village,Sa'ádeh and Yousef Arar in their village|~|سعادة ويوسف عرار في قريتهم,,,,still image,1975,1975,رجال، طبيعة، أرض زراعية، زيتون، قراوة بني زيد,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/70758_ca_object_representations_media_119583_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/17356_ca_object_representations_media_119583_original.jpg,https://palarchive.org/index.php/Detail/objects/165156/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Hussein Arar Collection,9 September 2019 at 16:29:25,9 March 2021 at 11:15:51,Sa'ádeh and Yousef Arar in their village,سعادة ويوسف عرار في قريتهم,,,,
ark:/13030/m51k71d0,ark:/21198/z1gb7pmp,,Work,204.0,0204.01.0006|~|165157|~|60150_ca_object_representations_media_119585_original.jpg,The Hussein Arar Collection,,أصدقاء في أرض زراعية,Friends at an agricultural land,"Hussein Arar; left, with a friend|~|حسين عرار (شمالاً) مع صديقه",,,,still image,1971,1971,رجال، طبيعة، أرض زراعية، زيتون، قراوة بني زيد,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/2203_ca_object_representations_media_119585_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/60150_ca_object_representations_media_119585_original.jpg,https://palarchive.org/index.php/Detail/objects/165157/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Hussein Arar Collection,9 September 2019 at 16:29:25,9 March 2021 at 11:15:51,"Hussein Arar; left, with a friend",حسين عرار (شمالاً) مع صديقه,,,,
ark:/13030/m5ds0k3d,ark:/21198/z1gb7pmp,,Work,204.0,0204.01.0007|~|165158|~|86484_ca_object_representations_media_119586_original.jpg,The Hussein Arar Collection,,رحلة عائلية إلى حيفا,Family trip to Haifa,"A family; from Qarawat Bani Zeid located 22 kilometres northwest of Ramallah in the northern West Bank, on a trip to Haifa. Shown in the photo; right to left, Imad Arar, Intisar Arar, and Yousef Arar.|~|رحلة عائلية إلى حيفا. (من اليمين): عماد عرار، انتصار عرار، يوسف عرار. من قرية قراوة بني زيد شمال غرب رام الله",,,,still image,1970s,1970/1979,رجل، امرأة، طفل، حيفا، قراوة بني زيد، عائلة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/21951_ca_object_representations_media_119586_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/86484_ca_object_representations_media_119586_original.jpg,https://palarchive.org/index.php/Detail/objects/165158/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Hussein Arar Collection,9 September 2019 at 16:29:26,9 March 2021 at 11:15:51,"A family; from Qarawat Bani Zeid located 22 kilometres northwest of Ramallah in the northern West Bank, on a trip to Haifa. Shown in the photo; right to left, Imad Arar, Intisar Arar, and Yousef Arar.",رحلة عائلية إلى حيفا. (من اليمين): عماد عرار، انتصار عرار، يوسف عرار. من قرية قراوة بني زيد شمال غرب رام الله,,,,
ark:/13030/m55b7s5s,ark:/21198/z1gb7pmp,,Work,204.0,0204.01.0008|~|165159|~|14805_ca_object_representations_media_119587_original.jpg,The Hussein Arar Collection,,مجموعة أصدقاء,Friends,"A photograph of friends; right to left, Yasser al-Shinnár, unknown, and Hussein Arar|~|مجموعة أصدقاء. هم (من اليمين): ياسر الشنار، غير معروف، حسين عرار",,,,still image,1970s,1970/1979,اصدقاء، رجال، طبيعة، شجر، صخر,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/46208_ca_object_representations_media_119587_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/14805_ca_object_representations_media_119587_original.jpg,https://palarchive.org/index.php/Detail/objects/165159/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Hussein Arar Collection,9 September 2019 at 16:29:26,9 March 2021 at 11:15:51,"A photograph of friends; right to left, Yasser al-Shinnár, unknown, and Hussein Arar",مجموعة أصدقاء. هم (من اليمين): ياسر الشنار، غير معروف، حسين عرار,,,,
ark:/13030/m5hj48pb,ark:/21198/z1gb7pmp,,Work,204.0,0204.01.0009|~|165160|~|77709_ca_object_representations_media_119588_original.jpg,The Hussein Arar Collection,,رجلان في أراضي قريتهم,Tow men in their village,"Hussein Arar; right, and his uncle Fouzi Arar in their village|~|حسين عرار( يميناً) وعمه فوزي عرار في أرضي قريتهم",,,,still image,1977,1977,رجال، طبيعة، حطة، عقال، قمباز، طبيعة، قراوة بني زيد,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/67013_ca_object_representations_media_119588_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/77709_ca_object_representations_media_119588_original.jpg,https://palarchive.org/index.php/Detail/objects/165160/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Hussein Arar Collection,9 September 2019 at 16:29:26,9 March 2021 at 11:15:51,"Hussein Arar; right, and his uncle Fouzi Arar in their village",حسين عرار( يميناً) وعمه فوزي عرار في أرضي قريتهم,,,,
ark:/13030/m5s25s4d,ark:/21198/z1gb7pmp,,Work,204.0,0204.01.0010|~|165161|~|24664_ca_object_representations_media_119589_original.jpg,The Hussein Arar Collection,,صورة شخصية,Portrait,Mahmoud Yousef Arar from Qarawat Bani Zeid located 22 kilometres northwest of Ramallah in the northern West Bank.|~|محمود يوسف عرار من قرية قراوة بني زيد شمال غرب رام الله,,,,still image,1973,1973,حطة، عقال، قراوة بني زيد،مسن، لباس تقليدي,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/38766_ca_object_representations_media_119589_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/5/24664_ca_object_representations_media_119589_original.jpg,https://palarchive.org/index.php/Detail/objects/165161/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Hussein Arar Collection,9 September 2019 at 16:29:26,9 March 2021 at 11:15:51,Mahmoud Yousef Arar from Qarawat Bani Zeid located 22 kilometres northwest of Ramallah in the northern West Bank.,محمود يوسف عرار من قرية قراوة بني زيد شمال غرب رام الله,,,,
