Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z16x4wnv,,,Collection,,,,,The Ibtisam Yacoub abu Dahou Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5gn5xw0,ark:/21198/z16x4wnv,,Work,206.0,0206.01.0002|~|165171|~|48343_ca_object_representations_media_119603_original.jpg,The Ibtisam Yacoub abu Dahou Collection,,جميلة رزق الله ابو دحو,Jaméla Rizq-Allah  Abu Dahou,A studio portrait of Jaméla Rizq-Allah Abu Dahou|~|لقطة استديو بورتريه فردي للسيدة جميلة رزق الله ابو دحو,,,,still image,,,امرأة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/6/73226_ca_object_representations_media_119603_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/6/48343_ca_object_representations_media_119603_original.jpg,https://palarchive.org/index.php/Detail/objects/165171/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Ibtisam Yacoub abu Dahou Collection,9 September 2019 at 16:29:27,9 March 2021 at 11:15:48,A studio portrait of Jaméla Rizq-Allah Abu Dahou,لقطة استديو بورتريه فردي للسيدة جميلة رزق الله ابو دحو,,,,
ark:/13030/m5n66b2n,ark:/21198/z16x4wnv,,Work,206.0,0206.01.0003|~|165172|~|69922_ca_object_representations_media_119604_original.jpg,The Ibtisam Yacoub abu Dahou Collection,,جليل رزق الله  ابو دحو,Jalél Rizq-Allah  Abu Dahou,A studio portrait of Jalél Rizq-Allah Abu Dahou|~|لقطة استديو بورتريه فردي للسيد جليل رزق الله  ابو دحو,,,,still image,,,رجل,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/6/62171_ca_object_representations_media_119604_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/6/69922_ca_object_representations_media_119604_original.jpg,https://palarchive.org/index.php/Detail/objects/165172/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Ibtisam Yacoub abu Dahou Collection,9 September 2019 at 16:29:27,9 March 2021 at 11:15:48,A studio portrait of Jalél Rizq-Allah Abu Dahou,لقطة استديو بورتريه فردي للسيد جليل رزق الله  ابو دحو,,,,
ark:/13030/m5q31pw7,ark:/21198/z16x4wnv,,Work,206.0,0206.01.0004|~|165173|~|85232_ca_object_representations_media_119606_original.jpg,The Ibtisam Yacoub abu Dahou Collection,,لقطة لفرقة كشافة سرية رام الله الاولى,The Scout Squad of the First Ramallah Scout Group (Sareyyet Ramallah),A photograph taken in the late 1970s of the Scout Squad of the First Ramallah Scout Group (Sareyyet Ramallah)|~|لقطة لفرقة كشافة سرية رام الله الاولى أثناء عرض لهم في اواخر فترة السبعينيات,,,,still image,1970s,1970/1979,فرقة كشافة، رجل، امرأة، راية، علم، عمارة، أطفال، حطة وعقال، زي موحد,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/6/63096_ca_object_representations_media_119606_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/6/85232_ca_object_representations_media_119606_original.jpg,https://palarchive.org/index.php/Detail/objects/165173/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Ibtisam Yacoub abu Dahou Collection,9 September 2019 at 16:29:27,9 March 2021 at 11:15:48,A photograph taken in the late 1970s of the Scout Squad of the First Ramallah Scout Group (Sareyyet Ramallah),لقطة لفرقة كشافة سرية رام الله الاولى أثناء عرض لهم في اواخر فترة السبعينيات,,,,
ark:/13030/m5647dc5,ark:/21198/z16x4wnv,,Work,206.0,0206.01.0005|~|165174|~|15552_ca_object_representations_media_119607_original.jpg,The Ibtisam Yacoub abu Dahou Collection,,ابتسام يعقوب ابو دحو,Ibtisám Ya'qoub Abu Dahou,A group photograph of Ibtisám Ya'qoub Abu Dahou with a friend at her Master's Degree graduation ceremony from an American university in 1985|~|بورتريه جماعي من اليمين ابتسام ابو دحو وزميلة لها في الدراسة أثناء حفل تخريجها بدرجة الماجستير من احدى الجامعات الامريكية عام 1985.,,,,still image,1985,1985,حفل تخرج، امرأة، رجل، نساء،,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/6/96027_ca_object_representations_media_119607_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/6/15552_ca_object_representations_media_119607_original.jpg,https://palarchive.org/index.php/Detail/objects/165174/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Ibtisam Yacoub abu Dahou Collection,9 September 2019 at 16:29:27,9 March 2021 at 11:15:48,A group photograph of Ibtisám Ya'qoub Abu Dahou with a friend at her Master's Degree graduation ceremony from an American university in 1985,بورتريه جماعي من اليمين ابتسام ابو دحو وزميلة لها في الدراسة أثناء حفل تخريجها بدرجة الماجستير من احدى الجامعات الامريكية عام 1985.,,,,
ark:/13030/m5744fkf,ark:/21198/z16x4wnv,,Work,206.0,0206.01.0006|~|165175|~|59557_ca_object_representations_media_119608_original.jpg,The Ibtisam Yacoub abu Dahou Collection,,لقطة لطفلتين داخل مدرسة القسطل,Two children at al-Qastal School,A photograph of two children playing at al-Qastal School in Ramallah in the 1960s|~|لقطة للطفلتين تلهوان داخل مدرسة القسطل في مدينة رام الله في فترة الستينات,,,,still image,1960s,1960/1969,اطفال، مدرسة، العاب,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/6/7373_ca_object_representations_media_119608_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/6/59557_ca_object_representations_media_119608_original.jpg,https://palarchive.org/index.php/Detail/objects/165175/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Ibtisam Yacoub abu Dahou Collection,9 September 2019 at 16:29:27,9 March 2021 at 11:15:48,A photograph of two children playing at al-Qastal School in Ramallah in the 1960s,لقطة للطفلتين تلهوان داخل مدرسة القسطل في مدينة رام الله في فترة الستينات,,,,
ark:/13030/m5m698wd,ark:/21198/z16x4wnv,,Work,206.0,0206.01.0007|~|165176|~|98890_ca_object_representations_media_119609_original.jpg,The Ibtisam Yacoub abu Dahou Collection,,لقطة لعائلة فلسطينية,A Palestinian family,"A photograph of Jalél Rizq-Allah's family. Shown in the photo; right to left, Saéd, Jamila, Samir, Jalel, Ibtisám, Rola, Maha, and the mother|~|لقطة لعائلة جليل رزق الله وهم من اليمين: سعيد، جميلة، سامر، الاب جليل رزق الله، ابتسام، رولا، مها، الام.",,,,still image,1972,1972,عائلة، أطفال، رجل، نساء، ام، منزل,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/6/46983_ca_object_representations_media_119609_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/6/98890_ca_object_representations_media_119609_original.jpg,https://palarchive.org/index.php/Detail/objects/165176/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Ibtisam Yacoub abu Dahou Collection,9 September 2019 at 16:29:27,9 March 2021 at 11:15:48,"A photograph of Jalél Rizq-Allah's family. Shown in the photo; right to left, Saéd, Jamila, Samir, Jalel, Ibtisám, Rola, Maha, and the mother",لقطة لعائلة جليل رزق الله وهم من اليمين: سعيد، جميلة، سامر، الاب جليل رزق الله، ابتسام، رولا، مها، الام.,,,,
ark:/13030/m56x71q1,ark:/21198/z16x4wnv,,Work,206.0,0206.01.0008|~|165177|~|31367_ca_object_representations_media_119610_original.jpg,The Ibtisam Yacoub abu Dahou Collection,,ابتسام ابو دحو وهي ترتدي الزي الفلسطيني,Ibtisám Abu Dahou in the Palestinian Dress,"A studio portrait; taken in 1983, of Ibtisám Abu Dahou in the Palestinian embroidered dress of Ramallah; with an embroidered hat.|~|استديو بورتريه فردي لابتسام ابو دحو وهي ترتدي الثوب الفلسطيني الخاص بمنطقة رام الله المطرز مع الوقاية ""قبعة الرأس المطرزة"" في احد الستديوهات في عام 1983.",,,,still image,1983,1983,امرأة، زي فلسطيني، وقابة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/6/27875_ca_object_representations_media_119610_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/6/31367_ca_object_representations_media_119610_original.jpg,https://palarchive.org/index.php/Detail/objects/165177/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Ibtisam Yacoub abu Dahou Collection,9 September 2019 at 16:29:27,9 March 2021 at 11:15:48,"A studio portrait; taken in 1983, of Ibtisám Abu Dahou in the Palestinian embroidered dress of Ramallah; with an embroidered hat.","استديو بورتريه فردي لابتسام ابو دحو وهي ترتدي الثوب الفلسطيني الخاص بمنطقة رام الله المطرز مع الوقاية ""قبعة الرأس المطرزة"" في احد الستديوهات في عام 1983.",,,,
ark:/13030/m5fn8wvz,ark:/21198/z16x4wnv,,Work,206.0,0206.01.0009|~|165178|~|83784_ca_object_representations_media_119611_original.jpg,The Ibtisam Yacoub abu Dahou Collection,,امرأة فلسطينية داخل المعتقل الاسرائيلي,A Palestinian woman imprisoned at an Israeli prison,A portrait of Rola Abu Dahou; who was imprisoned at an Israeli prison in 1991|~|بورتريه فردي ل رولا ابو دحو داخل المعتقل الاسرائيلي عام 1991.,,,,still image,1991,1991,امرأة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/6/12562_ca_object_representations_media_119611_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/6/83784_ca_object_representations_media_119611_original.jpg,https://palarchive.org/index.php/Detail/objects/165178/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Ibtisam Yacoub abu Dahou Collection,9 September 2019 at 16:29:27,9 March 2021 at 11:15:48,A portrait of Rola Abu Dahou; who was imprisoned at an Israeli prison in 1991,بورتريه فردي ل رولا ابو دحو داخل المعتقل الاسرائيلي عام 1991.,,,,
ark:/13030/m5k727rk,ark:/21198/z16x4wnv,,Work,206.0,0206.01.0010|~|165179|~|83546_ca_object_representations_media_127813_original.jpg,The Ibtisam Yacoub abu Dahou Collection,,امرأة فلسطينية داخل المعتقل الاسرائيلي,A Palestinian woman imprisoned at an Israeli prison,A portrait of Rola Abu Dahou; who was imprisoned at an Israeli prison in 1991|~|بورتريه فردي ل رولا ابو دحو داخل المعتقل الاسرائيلي عام 1991.,,,,still image,1991,1991,امرأة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/7/8/23243_ca_object_representations_media_127813_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/7/8/83546_ca_object_representations_media_127813_original.jpg,https://palarchive.org/index.php/Detail/objects/165179/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Ibtisam Yacoub abu Dahou Collection,9 September 2019 at 16:29:28,9 March 2021 at 11:15:48,A portrait of Rola Abu Dahou; who was imprisoned at an Israeli prison in 1991,بورتريه فردي ل رولا ابو دحو داخل المعتقل الاسرائيلي عام 1991.,,,,
ark:/13030/m5p63c44,ark:/21198/z16x4wnv,,Work,206.0,0206.01.0011|~|165180|~|9622_ca_object_representations_media_119612_original.jpg,The Ibtisam Yacoub abu Dahou Collection,,لقطة لطفلة تلقي خطاب  داخل مدرسة,A child giving a speech at a school,"A photograph; taken in the 1960s, of Ibtisám Abu Dahou while giving a speech at al-Qastal School in Ramallah|~|لقطة لابتسام ابو دحو وهي تلقي خطاب بمناسبة عيد الام في مدرسة القسطل في رام الله في فترة الستينات",,,,still image,1960s,1960/1969,طفلة، مدرسة، مناسبة، احتفال، عيد الام,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/6/34201_ca_object_representations_media_119612_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/6/9622_ca_object_representations_media_119612_original.jpg,https://palarchive.org/index.php/Detail/objects/165180/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Ibtisam Yacoub abu Dahou Collection,9 September 2019 at 16:29:28,9 March 2021 at 11:15:48,"A photograph; taken in the 1960s, of Ibtisám Abu Dahou while giving a speech at al-Qastal School in Ramallah",لقطة لابتسام ابو دحو وهي تلقي خطاب بمناسبة عيد الام في مدرسة القسطل في رام الله في فترة الستينات,,,,
