Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1sn5vj0,,,Collection,,,,,The Odeh Musallam Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5qc7t5h,ark:/21198/z1sn5vj0,,Work,217.0,0217.01.0001|~|165292|~|59125_ca_object_representations_media_124999_original.jpg,The Odeh Musallam Collection,,مجموعة رجال في زيارة عائلية,Men on a family visit,"Msallam's family from Birzeit on a visit to their cousin in al-Ramleh. Shown in the photo; right to left, Musa Msallam, Soliman Msallam, Juries Msallam (seated), and Anton Msallam|~|عائلة مسلم من بيرزيت في زيارة إلى ابن عمهم في الرملة، يظهرون باللباس التقليدي الفلسطيني. (من اليمين) موسى مسلم، سليمان مسلم، جريس مسلم (الجالس) أنطون مسلم",,,,still image,1945,1945,"الرملة، رجال، حطة، عقال، قمباز، لباس تقليدي، بيرزيت; Al-Ramleh, men, Hatta, Agal, Qumbaz, traditional dress, Birzeit",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/4/9/94025_ca_object_representations_media_124999_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/4/9/59125_ca_object_representations_media_124999_original.jpg,https://palarchive.org/index.php/Detail/objects/165292/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Odeh Musallam Collection,9 September 2019 at 16:29:37,9 March 2021 at 11:15:32,"Msallam's family from Birzeit on a visit to their cousin in al-Ramleh. Shown in the photo; right to left, Musa Msallam, Soliman Msallam, Juries Msallam (seated), and Anton Msallam",عائلة مسلم من بيرزيت في زيارة إلى ابن عمهم في الرملة، يظهرون باللباس التقليدي الفلسطيني. (من اليمين) موسى مسلم، سليمان مسلم، جريس مسلم (الجالس) أنطون مسلم,,,,
ark:/13030/m5km72f5,ark:/21198/z1sn5vj0,,Work,217.0,0217.01.0002|~|165293|~|29798_ca_object_representations_media_125000_original.jpg,The Odeh Musallam Collection,,حفل زفاف في كنسية,Wedding in church,Odeh Msallam and Violete Shahén's wedding at the Latin Convent Church|~|حفل زفاف عودة مسلم وفوليت شاهين في كنيسة دير اللاتين,,,,still image,1968,1968,"بيرزيت، زفاف، كنيسة، عروس، عريس، إكليل; Birzeit, wedding, church, bride, groom, wreath",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/5/0/37779_ca_object_representations_media_125000_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/5/0/29798_ca_object_representations_media_125000_original.jpg,https://palarchive.org/index.php/Detail/objects/165293/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Odeh Musallam Collection,9 September 2019 at 16:29:38,9 March 2021 at 11:15:31,Odeh Msallam and Violete Shahén's wedding at the Latin Convent Church,حفل زفاف عودة مسلم وفوليت شاهين في كنيسة دير اللاتين,,,,
ark:/13030/m5dv98k2,ark:/21198/z1sn5vj0,,Work,217.0,0217.01.0003|~|165294|~|81909_ca_object_representations_media_125002_original.jpg,The Odeh Musallam Collection,,مجموعة طالبات,Students,Nursing School students during their studies in Jordan. Violete Shahén from Birzeit is seen in the photo; third to the left|~|مجموعة من طالبات التمريض أثناء دراستهن في الأردن، ومن بينهم فوليت شاهين (الثانية من الشمال) من بيرزيت,,,,still image,1950s,1950/1959,"عمان، طالبات، كلية التمريض، بيرزيت; Amman, students, nursing school, Birzeit",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/5/0/3574_ca_object_representations_media_125002_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/5/0/81909_ca_object_representations_media_125002_original.jpg,https://palarchive.org/index.php/Detail/objects/165294/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Odeh Musallam Collection,9 September 2019 at 16:29:38,9 March 2021 at 11:15:31,Nursing School students during their studies in Jordan. Violete Shahén from Birzeit is seen in the photo; third to the left,مجموعة من طالبات التمريض أثناء دراستهن في الأردن، ومن بينهم فوليت شاهين (الثانية من الشمال) من بيرزيت,,,,
ark:/13030/m5s54gn2,ark:/21198/z1sn5vj0,,Work,217.0,0217.01.0004|~|165295|~|87964_ca_object_representations_media_125003_original.jpg,The Odeh Musallam Collection,,فلسطينيين أثناء العمل,Palestinians at work,"Odeh Shahén; standing in the middle, with other workers during the construction of Ling Abdullah Canal|~|مجموعة من العاملين في شق قناة الغور الشرقية، ومن بينهم عودة شاهين (يقف في الوسط)",,,,still image,1955 to 1959,1955/1959,"غور الأردن، قناة الغور الشرقية، عمال،; Jordan Valley, workers, King Abdullah Canal",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/5/0/99658_ca_object_representations_media_125003_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/5/0/87964_ca_object_representations_media_125003_original.jpg,https://palarchive.org/index.php/Detail/objects/165295/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Odeh Musallam Collection,9 September 2019 at 16:29:38,9 March 2021 at 11:15:31,"Odeh Shahén; standing in the middle, with other workers during the construction of Ling Abdullah Canal",مجموعة من العاملين في شق قناة الغور الشرقية، ومن بينهم عودة شاهين (يقف في الوسط),,,,
ark:/13030/m5b35jwp,ark:/21198/z1sn5vj0,,Work,217.0,0217.01.0005|~|165296|~|49539_ca_object_representations_media_125005_original.jpg,The Odeh Musallam Collection,,صورة جماعية مع الملك حسين,A group photo with King Hussein,King Hussein's visit to a nursing school in Amman|~|زيارة للملك حسين لإحدى كليات التمريض في عمان.,,,,still image,1950s,1950/1959,"عمان، الملك حسين، كلية تمريض; Amman, King Hussein, nursing school",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/5/0/70622_ca_object_representations_media_125005_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/5/0/49539_ca_object_representations_media_125005_original.jpg,https://palarchive.org/index.php/Detail/objects/165296/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Odeh Musallam Collection,9 September 2019 at 16:29:38,9 March 2021 at 11:15:31,King Hussein's visit to a nursing school in Amman,زيارة للملك حسين لإحدى كليات التمريض في عمان.,,,,
ark:/13030/m5t51hsf,ark:/21198/z1sn5vj0,,Work,217.0,0217.01.0006|~|165297|~|58781_ca_object_representations_media_125006_original.jpg,The Odeh Musallam Collection,,زيارة للملك حسين,King Hussien's visit,"King Hussein's visit to a nursing school in Amman. He was accompanied with Hazzáa al-Majaly; right, who was the Army Commander at the time|~|زيارة للملك حسين إلى إحدى كليات التمريض في عمان برفقة هزاع المجالي (يميناً) قائد الجيش في تلك الفترة",,,,still image,1950s,1950/1959,"عمان، الملك حسين، هزاع المجالي، كلية تمريض; Amman, King Hussein, nursing school, Hazáa al-Majaly",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/5/0/1211_ca_object_representations_media_125006_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/5/0/58781_ca_object_representations_media_125006_original.jpg,https://palarchive.org/index.php/Detail/objects/165297/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Odeh Musallam Collection,9 September 2019 at 16:29:38,9 March 2021 at 11:15:31,"King Hussein's visit to a nursing school in Amman. He was accompanied with Hazzáa al-Majaly; right, who was the Army Commander at the time",زيارة للملك حسين إلى إحدى كليات التمريض في عمان برفقة هزاع المجالي (يميناً) قائد الجيش في تلك الفترة,,,,
ark:/13030/m5jn019b,ark:/21198/z1sn5vj0,,Work,217.0,0217.01.0007|~|165298|~|88617_ca_object_representations_media_125007_original.jpg,The Odeh Musallam Collection,,طالبات في كلية التمريض,Students at nursing school,Nursing School students during their studies in Jordan. Violete Shahén from Birzeit is seen in the photo; third to the left|~|مجموعة من الطالبات أثناء دراستهن للتمريض في عمان، ومنهن فوليت شاهين من بيرزيت( الثانية من الشمال).,,,,still image,1950s,1950/1959,"عمان، طالبات، كلية تمريض، بيرزيت; Amman, students, nursing school, Birzeit",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/5/0/31864_ca_object_representations_media_125007_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/5/0/88617_ca_object_representations_media_125007_original.jpg,https://palarchive.org/index.php/Detail/objects/165298/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Odeh Musallam Collection,9 September 2019 at 16:29:38,9 March 2021 at 11:15:31,Nursing School students during their studies in Jordan. Violete Shahén from Birzeit is seen in the photo; third to the left,مجموعة من الطالبات أثناء دراستهن للتمريض في عمان، ومنهن فوليت شاهين من بيرزيت( الثانية من الشمال).,,,,
ark:/13030/m55f6gh6,ark:/21198/z1sn5vj0,,Work,217.0,0217.01.0008|~|165299|~|6203_ca_object_representations_media_125008_original.jpg,The Odeh Musallam Collection,,رحلة إلى غور الأدرن,A trip to Jordan Valley,"Michael Shahén; left, with his friends on a trip to Jordan Valley|~|ميخائيل شاهين (شمالأ) من بيرزيت مع أصدقائه في رحلة إلى غور الأردن",,,,still image,1950s,1950/1959,"غور الأردن، رحلة، رجال، حطة، عقال،; Jordan Valley, men, trip, Hatta, Agal",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/5/0/22363_ca_object_representations_media_125008_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/5/0/6203_ca_object_representations_media_125008_original.jpg,https://palarchive.org/index.php/Detail/objects/165299/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Odeh Musallam Collection,9 September 2019 at 16:29:38,9 March 2021 at 11:15:31,"Michael Shahén; left, with his friends on a trip to Jordan Valley",ميخائيل شاهين (شمالأ) من بيرزيت مع أصدقائه في رحلة إلى غور الأردن,,,,
ark:/13030/m5fv69m3,ark:/21198/z1sn5vj0,,Work,217.0,0217.01.0009|~|165300|~|41338_ca_object_representations_media_125009_original.jpg,The Odeh Musallam Collection,,صورة جماعية أثناء العمل,A group photo at work,"Michael Shahén; first to the left, with other workers during the construction of Ling Abdullah Canal. He titled the photo on the back and wrote the date; 18/8/1964|~|عدد من العاملين في شق قناة الغور الشرقية في الأردن ومن بينهم ميخائيل شاهين (الأول من الشمال) من بيرزيت. الصورة من الخلف"" هذا رسمي في إحدى الإنشاءات في قناة الغور الشرقية قرب الشونة1961/8/18""",,,,still image,1961,1961,"غور الأردن، قناة الغور الشرقية، عمال،; Jordan Valley, workers, King Abdullah Canal",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/5/0/62499_ca_object_representations_media_125009_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/5/0/41338_ca_object_representations_media_125009_original.jpg,https://palarchive.org/index.php/Detail/objects/165300/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Odeh Musallam Collection,9 September 2019 at 16:29:38,9 March 2021 at 11:15:31,"Michael Shahén; first to the left, with other workers during the construction of Ling Abdullah Canal. He titled the photo on the back and wrote the date; 18/8/1964","عدد من العاملين في شق قناة الغور الشرقية في الأردن ومن بينهم ميخائيل شاهين (الأول من الشمال) من بيرزيت. الصورة من الخلف"" هذا رسمي في إحدى الإنشاءات في قناة الغور الشرقية قرب الشونة1961/8/18""",,,,
ark:/13030/m5xx28dh,ark:/21198/z1sn5vj0,,Work,217.0,0217.01.0010|~|165301|~|78761_ca_object_representations_media_125011_original.jpg,The Odeh Musallam Collection,,طفلان,Children,"Michael Shahén; right, with another child from Birzeit|~|طفلان من بينهما ميخائيل شاهين (يميناً) من بيرزيت",,,,still image,1947,1947,"الرملة، أطفال، منزل، بيرزيت; Al-Ramleh, house, children, Birzeit",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/5/0/45241_ca_object_representations_media_125011_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/5/0/78761_ca_object_representations_media_125011_original.jpg,https://palarchive.org/index.php/Detail/objects/165301/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Odeh Musallam Collection,9 September 2019 at 16:29:38,9 March 2021 at 11:15:31,"Michael Shahén; right, with another child from Birzeit",طفلان من بينهما ميخائيل شاهين (يميناً) من بيرزيت,,,,
