Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1fc0njr,,,Collection,,,,,The Nader Jalal Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5np9v2t,ark:/21198/z1fc0njr,,Work,212.0,0212.01.0001|~|165249|~|44767_ca_object_representations_media_119696_original.jpg,The Nader Jalal Collection,,طفل في السرير,A child in bed,Nader Jalál at one year old|~|نادر جلال وعمره أقل من عام,,,,still image,1959,1959,عمان، الأردن، طفل، سرير,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/6/74286_ca_object_representations_media_119696_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/6/44767_ca_object_representations_media_119696_original.jpg,https://palarchive.org/index.php/Detail/objects/165249/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nader Jalal Collection,9 September 2019 at 16:29:34,9 March 2021 at 11:15:41,Nader Jalál at one year old,نادر جلال وعمره أقل من عام,,,,
ark:/13030/m54r5jn7,ark:/21198/z1fc0njr,,Work,212.0,0212.01.0002|~|165250|~|92731_ca_object_representations_media_119698_original.jpg,The Nader Jalal Collection,,صورة من فعاليات أسبوع فلسطين في جامعة بيرزيت,A photograph taken during Palestine Week  in Birzeit University,A photograph taken during Palestine Week in Birzeit University|~|صورة من جامعة بيرزيت خلال فعاليات أسبوع فلسطين.,,,,still image,1983,1983,بيرزيت، أسبوع فلسطين، مهرجان، جمهور، جامعة بيرزيت,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/6/17954_ca_object_representations_media_119698_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/6/92731_ca_object_representations_media_119698_original.jpg,https://palarchive.org/index.php/Detail/objects/165250/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nader Jalal Collection,9 September 2019 at 16:29:34,9 March 2021 at 11:15:41,A photograph taken during Palestine Week in Birzeit University,صورة من جامعة بيرزيت خلال فعاليات أسبوع فلسطين.,,,,
ark:/13030/m5f26pb4,ark:/21198/z1fc0njr,,Work,212.0,0212.01.0003|~|165251|~|53706_ca_object_representations_media_119699_original.jpg,The Nader Jalal Collection,,طلبة جامعين في رحلة,University students on a trip,Birzeit University students on a trip|~|مجموعة من طلبة جامعة بيرزيت في رحلة,,,,still image,1979,1979,ايلات، أصدقاء، جيتار، جامعة بيرزيت,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/6/75022_ca_object_representations_media_119699_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/6/53706_ca_object_representations_media_119699_original.jpg,https://palarchive.org/index.php/Detail/objects/165251/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nader Jalal Collection,9 September 2019 at 16:29:34,9 March 2021 at 11:15:41,Birzeit University students on a trip,مجموعة من طلبة جامعة بيرزيت في رحلة,,,,
ark:/13030/m5jx64k6,ark:/21198/z1fc0njr,,Work,212.0,0212.01.0004|~|165252|~|29708_ca_object_representations_media_119701_original.jpg,The Nader Jalal Collection,,شاب جامعي يغني في أحد الاحتفالات,A university student singing at a celebration,Nader Jalál singing at the World Health Day celebration at the old campus of Birzeit University|~|نادر جلال يغني في إحدى الحفلات في الحرم القديم في جامعة بيرزيت احتفالاُ بيوم الصحة العالمي,,,,still image,9 January 1982 at 2:00,1982-01-09,بيرزيت، شابـ طالب، مغني، جيتار، جامعة بيرزيت,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/1112_ca_object_representations_media_119701_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/29708_ca_object_representations_media_119701_original.jpg,https://palarchive.org/index.php/Detail/objects/165252/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nader Jalal Collection,9 September 2019 at 16:29:34,9 March 2021 at 11:15:41,Nader Jalál singing at the World Health Day celebration at the old campus of Birzeit University,نادر جلال يغني في إحدى الحفلات في الحرم القديم في جامعة بيرزيت احتفالاُ بيوم الصحة العالمي,,,,
ark:/13030/m5f55csw,ark:/21198/z1fc0njr,,Work,212.0,0212.01.0005|~|165253|~|15300_ca_object_representations_media_119703_original.jpg,The Nader Jalal Collection,,حفل في جامعة النجاح الوطنية,A celebration at an-Najah National University,Nader Jalál singing and Jamal Arafát playing the guitar at a national festival at an-Najah National University|~|نادر جلال يغني وجمال عرفات يعزف على الجيتار في مهرجان وطني في جامعة النجاح,,,,still image,1978,1978,نابلس، جامعة النجاح الوطنية، شاب، مغني، جيتار، مهرجان,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/1625_ca_object_representations_media_119703_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/15300_ca_object_representations_media_119703_original.jpg,https://palarchive.org/index.php/Detail/objects/165253/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nader Jalal Collection,9 September 2019 at 16:29:34,9 March 2021 at 11:15:41,Nader Jalál singing and Jamal Arafát playing the guitar at a national festival at an-Najah National University,نادر جلال يغني وجمال عرفات يعزف على الجيتار في مهرجان وطني في جامعة النجاح,,,,
ark:/13030/m5hx9391,ark:/21198/z1fc0njr,,Work,212.0,0212.01.0006|~|165254|~|74026_ca_object_representations_media_119705_original.jpg,The Nader Jalal Collection,,أعضاء فرقة سنابل الفنية خلال أحد التمارين,Trainings of Sanabel Music Band,"Trainings of Sanabel Music Band; affiliated with Birzeit University, at Emile Ashrawi's house during the closure of Birzeit University|~|مجموعة من أعضاء فرقة سنابل الفنية التابعة لجامعة بيرزيت يتمرنون في منزل ايميل عشرواي خلال فترة اغلاق الجامعة",,,,still image,7 August 1982 at 2:00,1982-08-07,رام الله، فرقة سنابل، جامعة بيرزيت، غناء، موسيقى، شباب,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/66067_ca_object_representations_media_119705_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/74026_ca_object_representations_media_119705_original.jpg,https://palarchive.org/index.php/Detail/objects/165254/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nader Jalal Collection,9 September 2019 at 16:29:34,9 March 2021 at 11:15:41,"Trainings of Sanabel Music Band; affiliated with Birzeit University, at Emile Ashrawi's house during the closure of Birzeit University",مجموعة من أعضاء فرقة سنابل الفنية التابعة لجامعة بيرزيت يتمرنون في منزل ايميل عشرواي خلال فترة اغلاق الجامعة,,,,
ark:/13030/m5d58bkm,ark:/21198/z1fc0njr,,Work,212.0,0212.01.0007|~|165255|~|32208_ca_object_representations_media_119707_original.jpg,The Nader Jalal Collection,,طالب يغني في حفل مدرسي,A student singing at a school celebration,Nader Jalál singing at a sports festival in Beitunia School|~|نادر جلال يغني خلال مهرجان رياضي بمدرسة بيتونيا,,,,still image,1971,1971,رام الله، مدرسة، بيتونيا، غناء، جمهور، احتفال,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/97590_ca_object_representations_media_119707_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/32208_ca_object_representations_media_119707_original.jpg,https://palarchive.org/index.php/Detail/objects/165255/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nader Jalal Collection,9 September 2019 at 16:29:34,9 March 2021 at 11:15:40,Nader Jalál singing at a sports festival in Beitunia School,نادر جلال يغني خلال مهرجان رياضي بمدرسة بيتونيا,,,,
ark:/13030/m5995xnv,ark:/21198/z1fc0njr,,Work,212.0,0212.01.0008|~|165256|~|49745_ca_object_representations_media_119709_original.jpg,The Nader Jalal Collection,,طلبة يغنون في حفل مدرسي,A students singing at a school celebration,Nader Jalál singing in Beitunia School|~|نادر جلال يغني في مدرسة بيتونيا,,,,still image,1975,1975,رام الله، مدرسة، بيتونيا، غناء، طلاب، موسيقى,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/16068_ca_object_representations_media_119709_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/49745_ca_object_representations_media_119709_original.jpg,https://palarchive.org/index.php/Detail/objects/165256/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nader Jalal Collection,9 September 2019 at 16:29:34,9 March 2021 at 11:15:40,Nader Jalál singing in Beitunia School,نادر جلال يغني في مدرسة بيتونيا,,,,
ark:/13030/m5hv0d12,ark:/21198/z1fc0njr,,Work,212.0,0212.01.0009|~|165257|~|5009_ca_object_representations_media_119711_original.jpg,The Nader Jalal Collection,,طلبة يشاركون في حفرية أثرية,Students participating in an excavation,Birzeit University students participating in an excavation; as part of the Archelogy Course|~|مجموعة من طلبة جامعة بيرزيت يشاركون في حفرية أثرية ضمن مساق الآثار,,,,still image,1981,1981,جنين، آثار، طلبة، جامعة بيرزيت,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/48674_ca_object_representations_media_119711_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/5009_ca_object_representations_media_119711_original.jpg,https://palarchive.org/index.php/Detail/objects/165257/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nader Jalal Collection,9 September 2019 at 16:29:34,9 March 2021 at 11:15:40,Birzeit University students participating in an excavation; as part of the Archelogy Course,مجموعة من طلبة جامعة بيرزيت يشاركون في حفرية أثرية ضمن مساق الآثار,,,,
ark:/13030/m5c900zf,ark:/21198/z1fc0njr,,Work,212.0,0212.01.0010|~|165258|~|82394_ca_object_representations_media_119713_original.jpg,The Nader Jalal Collection,,لقطة جماعية لطلبة جامعة بيرزيت,A group photograph of Birzeit University students,A group photograph of Birzeit University students at the old campus|~|مجموعة من طلبة بيرزيت في حرم الجامعة القديم,,,,still image,1978,1978,بيرزيت، طلبة، جامعة بيزريت,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/44264_ca_object_representations_media_119713_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/82394_ca_object_representations_media_119713_original.jpg,https://palarchive.org/index.php/Detail/objects/165258/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nader Jalal Collection,9 September 2019 at 16:29:35,9 March 2021 at 11:15:40,A group photograph of Birzeit University students at the old campus,مجموعة من طلبة بيرزيت في حرم الجامعة القديم,,,,
ark:/13030/m5d29n8n,ark:/21198/z1fc0njr,,Work,212.0,0212.01.0011|~|165259|~|58708_ca_object_representations_media_119715_original.jpg,The Nader Jalal Collection,,لقطة جماعية لمتطوعين  في موسم قطف الزيتون,A group photograph of volunteers during the olive harvest,A group photograph of Birzeit University students at a voluntary activity during the olive harvest in Rummanah village|~|مجموعة من طلبة جامعة بيرزيت خلال عمل تطوعي في موسم قطف الزيتون في بلدة رمانة,,,,still image,1983,1983,رمانة، جنين، زيتون، قطف الزيتون، متطوعون، طلاب، جامعة بيرزيت,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/87505_ca_object_representations_media_119715_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/58708_ca_object_representations_media_119715_original.jpg,https://palarchive.org/index.php/Detail/objects/165259/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nader Jalal Collection,9 September 2019 at 16:29:35,9 March 2021 at 11:15:40,A group photograph of Birzeit University students at a voluntary activity during the olive harvest in Rummanah village,مجموعة من طلبة جامعة بيرزيت خلال عمل تطوعي في موسم قطف الزيتون في بلدة رمانة,,,,
ark:/13030/m57h9881,ark:/21198/z1fc0njr,,Work,212.0,0212.01.0012|~|165260|~|78669_ca_object_representations_media_119717_original.jpg,The Nader Jalal Collection,,لقطة جماعية في حفل تخرج,A group photograph taken at a graduation ceremony,"The first graduation ceremony held at the new campus of Birzeit University. Shown in the photo; right to left, Nader Jalál, Rashád al-Madani, Zahrán Manasrah, Nariman Awwad, and Nabél Jalál|~|أول حفل تخرج في حرم جامعة بيرزيت الجديد، (من اليمين): نادر جلال، رشاد المدني، زهران مناصرة ، ناريمان عواد ، نبيل جلال",,,,still image,1981,1981,بيرزيت، حفل تخرج،,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/83001_ca_object_representations_media_119717_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/9/7/78669_ca_object_representations_media_119717_original.jpg,https://palarchive.org/index.php/Detail/objects/165260/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nader Jalal Collection,9 September 2019 at 16:29:35,9 March 2021 at 11:15:40,"The first graduation ceremony held at the new campus of Birzeit University. Shown in the photo; right to left, Nader Jalál, Rashád al-Madani, Zahrán Manasrah, Nariman Awwad, and Nabél Jalál",أول حفل تخرج في حرم جامعة بيرزيت الجديد، (من اليمين): نادر جلال، رشاد المدني، زهران مناصرة ، ناريمان عواد ، نبيل جلال,,,,
