Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z12g3745,,,Collection,,,,,The Afaf Za'rour Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5fv6975,ark:/21198/z12g3745,,Work,151.0,0151.01.0001|~|162762|~|46803_ca_object_representations_media_116261_original.jpg,The Afaf Za'rour Collection,,أصدقاء يمثلون في مسرحية في مدرسة الاونروا,"Friends during a theatrical performance of a play, at UNRWA School","Bakr Zárór with his friends during a theatrical performance of a play, at UNRWA School|~|بكر زعرور وأصدقاؤه أثناء إعدادهم لمسرحية في مدرسة الأونروا",,,,still image,1970s,1970/1979,"مسرحية، تمثيل، رجال، مدرسة الاونروا، مدرسة، طلبة، زي تقليدي، حطة، عقال، اضاءة، رسومات، زعرور; Play, acting, men, UNRWA school, students, traditional dress, Hatta, Agal, lighting, drawings, Zaror",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/35587_ca_object_representations_media_116261_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/46803_ca_object_representations_media_116261_original.jpg,https://palarchive.org/index.php/Detail/objects/162762/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Afaf Za'rour Collection,9 September 2019 at 16:26:11,9 March 2021 at 11:17:13,"Bakr Zárór with his friends during a theatrical performance of a play, at UNRWA School",بكر زعرور وأصدقاؤه أثناء إعدادهم لمسرحية في مدرسة الأونروا,,,,
ark:/13030/m5b35jj6,ark:/21198/z12g3745,,Work,151.0,0151.01.0002|~|162763|~|73501_ca_object_representations_media_116263_original.jpg,The Afaf Za'rour Collection,,بورتريه لرجل في الزي التقليدي,A Portrait of a Man in the Traditional Dress,A portrait of Mohammad Dawood Zárór which he sent to his parents; in Jenin|~|بورتريه ل لمحمد داوود زعرور، أرسلها إلى أهله في جنين,,,,still image,1960s,1960/1969,"شاب، زي تقليدي، حطة، عقال، عباءة، زعرور; Youth, traditional dress, Hatta, Agal, robe, Zaror",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/88531_ca_object_representations_media_116263_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/73501_ca_object_representations_media_116263_original.jpg,https://palarchive.org/index.php/Detail/objects/162763/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Afaf Za'rour Collection,9 September 2019 at 16:26:11,9 March 2021 at 11:17:13,A portrait of Mohammad Dawood Zárór which he sent to his parents; in Jenin,بورتريه ل لمحمد داوود زعرور، أرسلها إلى أهله في جنين,,,,
ark:/13030/m5kh8bkm,ark:/21198/z12g3745,,Work,151.0,0151.01.0003|~|162764|~|83546_ca_object_representations_media_116265_original.jpg,The Afaf Za'rour Collection,,عائلة فلسطينية مغتربة بالكويت,A Palestinian family living in Kuwait,A photograph of Mansór Hasan's family. The photo was sent on Eid al-Adha to his relatives in Jenin|~|عائلة منصور حسن ملالحة، تم إرسالها إلى أقارب العائلة في جنين كبطاقة تهئنة بمناسبة عيد الأضحى,,,,still image,1964,1964,"عائلة، اب، ام، أطفال، بدل، ربطات عنق، شال، فساتين، الكويت، مغتربين، زعرور; Family, father, mother, children, neckties, scarf, dresses, Kuwait, immigrants, Zaror",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/3759_ca_object_representations_media_116265_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/83546_ca_object_representations_media_116265_original.jpg,https://palarchive.org/index.php/Detail/objects/162764/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Afaf Za'rour Collection,9 September 2019 at 16:26:12,9 March 2021 at 11:17:13,A photograph of Mansór Hasan's family. The photo was sent on Eid al-Adha to his relatives in Jenin,عائلة منصور حسن ملالحة، تم إرسالها إلى أقارب العائلة في جنين كبطاقة تهئنة بمناسبة عيد الأضحى,,,,
ark:/13030/m5dv9864,ark:/21198/z12g3745,,Work,151.0,0151.01.0004|~|162765|~|45963_ca_object_representations_media_116267_original.jpg,The Afaf Za'rour Collection,,مسنة,An Old Woman,A photograph of a woman from Zárór Family. The photo was taken to apply for a permit to travel to Jordan|~|صورة لامرأة من عائلة زعرور ؛ التقطت لعمل تصريح للسماح لها بالسفر إلى الأردن,,,,still image,1970s,1970/1979,"مسنة، امرأة، شال، زعرور; Elderly, woman, scarf, Zaror",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/71788_ca_object_representations_media_116267_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/45963_ca_object_representations_media_116267_original.jpg,https://palarchive.org/index.php/Detail/objects/162765/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Afaf Za'rour Collection,9 September 2019 at 16:26:12,9 March 2021 at 11:17:13,A photograph of a woman from Zárór Family. The photo was taken to apply for a permit to travel to Jordan,صورة لامرأة من عائلة زعرور ؛ التقطت لعمل تصريح للسماح لها بالسفر إلى الأردن,,,,
ark:/13030/m50s7cqx,ark:/21198/z12g3745,,Work,151.0,0151.01.0005|~|162766|~|78233_ca_object_representations_media_116268_original.jpg,The Afaf Za'rour Collection,,افراد من عائلة زعرور,Members from Zárór Family,"Members from Zárór Family in their house. Afáf Zárór; right, is seen in the photo|~|افراد من عائلة زعزرو في منزلهم، عُرف منهم: عفاف زعزور (يميناً)",,,,still image,1965,1965,"عائلة، أم، أب، مسن، زي تقليدي، حطة، عقال، شال، فستان، كرسي، شجر، زعرور; Family, father, mother, traditional dress, Hatta, Agal, scarf, dress, chair, trees, Zaror",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/3582_ca_object_representations_media_116268_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/78233_ca_object_representations_media_116268_original.jpg,https://palarchive.org/index.php/Detail/objects/162766/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Afaf Za'rour Collection,9 September 2019 at 16:26:12,9 March 2021 at 11:17:13,"Members from Zárór Family in their house. Afáf Zárór; right, is seen in the photo",افراد من عائلة زعزرو في منزلهم، عُرف منهم: عفاف زعزور (يميناً),,,,
ark:/13030/m57b1tzv,ark:/21198/z12g3745,,Work,151.0,0151.01.0006|~|162767|~|53898_ca_object_representations_media_116270_original.jpg,The Afaf Za'rour Collection,,طالبات كلية,College students,"Students; including Sukaina, during their studies in medical school; for nursing|~|مجموعة من الطالبات أثناء دراستهن للقبالة ؛ عُرفت منهن: سُكينة",,,,still image,1973,1973,"فتيات، طالبات، قبالة، زعرور; Girls, students, nursing, Zaror",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/74143_ca_object_representations_media_116270_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/53898_ca_object_representations_media_116270_original.jpg,https://palarchive.org/index.php/Detail/objects/162767/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Afaf Za'rour Collection,9 September 2019 at 16:26:12,9 March 2021 at 11:17:13,"Students; including Sukaina, during their studies in medical school; for nursing",مجموعة من الطالبات أثناء دراستهن للقبالة ؛ عُرفت منهن: سُكينة,,,,
ark:/13030/m5wt6hhx,ark:/21198/z12g3745,,Work,151.0,0151.01.0007|~|162768|~|36889_ca_object_representations_media_116272_original.jpg,The Afaf Za'rour Collection,,فلسطيني مغترب في السعودية,A Palestinian living an Saudi Arabia,A photograph of Waléd Mirweh in Algeria. The photo was sent to his brother Khaled in Jenin|~|صورة وليد مروح أثناء عمله في السعودية قام بإرسالها إلى أخيه خالد في جنين,,,,still image,1960s,1960/1969,"شاب، مغترب، السعودية، زعرور; Man, immigrant, Saudi Arabia, Zaror",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/38724_ca_object_representations_media_116272_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/36889_ca_object_representations_media_116272_original.jpg,https://palarchive.org/index.php/Detail/objects/162768/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Afaf Za'rour Collection,9 September 2019 at 16:26:12,9 March 2021 at 11:17:13,A photograph of Waléd Mirweh in Algeria. The photo was sent to his brother Khaled in Jenin,صورة وليد مروح أثناء عمله في السعودية قام بإرسالها إلى أخيه خالد في جنين,,,,
ark:/13030/m5w16w6h,ark:/21198/z12g3745,,Work,151.0,0151.01.0008|~|162769|~|58353_ca_object_representations_media_116274_original.jpg,The Afaf Za'rour Collection,,فلسطيني مغترب في الجزائر,A Palestinian living an Algeria,A photograph of Khalid Mirweh in Algeria. The photo was sent to his relatives in Jenin|~|خالد مروح في الجزائر حيث كان يعيش، قام بإرسال صورته كرسالة إلى أقاربه في جنين,,,,still image,1968,1968,"رجل، بدلة، ربطة عنق، مغترب، الجزائر، زعرور; Man, suit, necktie, immigrant, Algeria, Zaror",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/72373_ca_object_representations_media_116274_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/58353_ca_object_representations_media_116274_original.jpg,https://palarchive.org/index.php/Detail/objects/162769/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Afaf Za'rour Collection,9 September 2019 at 16:26:12,9 March 2021 at 11:17:13,A photograph of Khalid Mirweh in Algeria. The photo was sent to his relatives in Jenin,خالد مروح في الجزائر حيث كان يعيش، قام بإرسال صورته كرسالة إلى أقاربه في جنين,,,,
ark:/13030/m53k136g,ark:/21198/z12g3745,,Work,151.0,0151.01.0009|~|162770|~|52264_ca_object_representations_media_116276_original.jpg,The Afaf Za'rour Collection,,طفل من عائلة زعرور,A child from Zárór Family,A photograph of Ahmad Mohammad Zárór|~|صورة أحمد محمد زعرور,,,,still image,1950s,1950/1959,"طفل، زعرور; Child, Zaror",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/55022_ca_object_representations_media_116276_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/52264_ca_object_representations_media_116276_original.jpg,https://palarchive.org/index.php/Detail/objects/162770/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Afaf Za'rour Collection,9 September 2019 at 16:26:12,9 March 2021 at 11:17:13,A photograph of Ahmad Mohammad Zárór,صورة أحمد محمد زعرور,,,,
ark:/13030/m5gr4n0p,ark:/21198/z12g3745,,Work,151.0,0151.01.0010|~|162771|~|10140_ca_object_representations_media_116278_original.jpg,The Afaf Za'rour Collection,,عائلة فلسطينية مغتربة بالكويت,A Palestinian family living in Kuwait,A photograph of Mansór Hasan's family. The photo was sent on Eid al-Fitr to his relatives in Jenin|~|صورة لعائلة منصور حسن ملالحة تم ارسالها كرسالة تهئنة بمناسبة عيد الفطر إلى أقارب العائلة في جنين,,,,still image,1965,1965,"عائلة، أب، أم، أطفال، بدل، ربطات عنق، شال، فساتين، الكويت، مغتربين، زعرور; Family, father, mother, children, suits, neckties, scarf, dresses, Kuwait, immigrants, Zaror",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/6207_ca_object_representations_media_116278_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/10140_ca_object_representations_media_116278_original.jpg,https://palarchive.org/index.php/Detail/objects/162771/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Afaf Za'rour Collection,9 September 2019 at 16:26:12,9 March 2021 at 11:17:13,A photograph of Mansór Hasan's family. The photo was sent on Eid al-Fitr to his relatives in Jenin,صورة لعائلة منصور حسن ملالحة تم ارسالها كرسالة تهئنة بمناسبة عيد الفطر إلى أقارب العائلة في جنين,,,,
