Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z17710xz,,,Collection,,,,,The Ashtar Theater Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5jq8ps6,ark:/21198/z17710xz,,Work,142.0,0142.01.0001|~|209483|~|5936_ca_object_representations_media_166182_original.jpg,The Ashtar Theater Collection,Ashtar Theater Sub-collection 1: Photographs,مسرحية باسم الأب والأم والابن,"A Photograph of ""Bism Alʿab Wal Umm Wal Ibn"", a Theatrical Performance by el-Hakawati Theatre, 1980","Taken in 1980, this photograph shows the theatrical performance of ""Bi-ism al-Ab wal-Umm wal-Ibn [In the Name of the Father, Mother, and Son]"" play. Produced by el-Hakawati Theatre and directed by Francois Abu Salem, the play was performed at the 17th Hammamet International Festival in Tunisia. Actors include Edward Mʿallem, Muhammad Mahamid, Jacki Lewbic, Talal Hammad, ʿadnan Tarabsheh, and Jamil ʿid.|~|مسرحية باسم الأب والأم والابن من انتاج مسرح الحكواتي و اخراج فرانسوا أبو سالم، وتمثيل كل من ادوارد معلم، محمد محاميد، جاكي لوبيك، طلال حماد، عدنان طرابشة، جميل عيد. عرضت في مهرجان الحمامات الدولي السابع عشر في تونس عام 1980.",إدوارد المعلم (مدير عشتار لتدريب وإنتاج المسرح)، مقابلة مع باحث الأرشيف الرقمي حمزة أسعد، 14 كانون الثاني، 2020. أرشيف المتحف الفلسطيني الرقمي.,color photographs,ara,still image,1980; Date created,1980,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/6/1/34803_ca_object_representations_media_166182_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/6/1/5936_ca_object_representations_media_166182_original.jpg,https://palarchive.org/index.php/Detail/objects/209483/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Ashtar Theater Collection | Ashtar Theater Sub-collection 1: Photographs,23 February 2020 at 11:45:50,21 November 2020 at 10:24:07,"Taken in 1980, this photograph shows the theatrical performance of ""Bi-ism al-Ab wal-Umm wal-Ibn [In the Name of the Father, Mother, and Son]"" play. Produced by el-Hakawati Theatre and directed by Francois Abu Salem, the play was performed at the 17th Hammamet International Festival in Tunisia. Actors include Edward Mʿallem, Muhammad Mahamid, Jacki Lewbic, Talal Hammad, ʿadnan Tarabsheh, and Jamil ʿid.",مسرحية باسم الأب والأم والابن من انتاج مسرح الحكواتي و اخراج فرانسوا أبو سالم، وتمثيل كل من ادوارد معلم، محمد محاميد، جاكي لوبيك، طلال حماد، عدنان طرابشة، جميل عيد. عرضت في مهرجان الحمامات الدولي السابع عشر في تونس عام 1980.,color photographs,,,
ark:/13030/m55j5529,ark:/21198/z17710xz,,Work,142.0,0142.01.0002|~|207612|~|54742_ca_object_representations_media_161125_original.jpg,The Ashtar Theater Collection,Ashtar Theater Sub-collection 1: Photographs,مسرحية باسم الأب والأم والابن<br />,"A Photograph of ""Bism Alʿab Wal Umm Wal Ibn"", a Theatrical Performance by el-Hakawati Theatre, 1980<br />","Taken in 1980, this photograph shows the theatrical performance of ""Bi-ism al-Ab wal-Umm wal-Ibn [In the Name of the Father, Mother, and Son]"" play. Produced by el-Hakawati Theatre and directed by Francois Abu Salem, the play was performed at the 17th Hammamet International Festival in Tunisia. Actors include Edward Mʿallem, Muhammad Mahamid, Jacki Lewbic, Talal Hammad, ʿadnan Tarabsheh, and Jamil ʿid.|~|مسرحية باسم الأب والأم والابن من انتاج مسرح الحكواتي و اخراج فرانسوا أبو سالم، وتمثيل كل من ادوارد معلم، محمد محاميد، جاكي لوبيك، طلال حماد، عدنان طرابشة، جميل عيد. عرضت في مهرجان الحمامات الدولي السابع عشر في تونس عام 1980.",إدوارد المعلم (مدير عشتار لتدريب وإنتاج المسرح)، مقابلة مع باحث الأرشيف الرقمي حمزة أسعد، 14 كانون الثاني، 2020. أرشيف المتحف الفلسطيني الرقمي.,black-and-white photographs,ara,still image,1980; Date created,1980,,"[33.886917,9.537499]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/1/1/91702_ca_object_representations_media_161125_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/1/1/54742_ca_object_representations_media_161125_original.jpg,https://palarchive.org/index.php/Detail/objects/207612/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Ashtar Theater Collection | Ashtar Theater Sub-collection 1: Photographs,18 February 2020 at 10:09:30,28 October 2020 at 12:39:01,"Taken in 1980, this photograph shows the theatrical performance of ""Bi-ism al-Ab wal-Umm wal-Ibn [In the Name of the Father, Mother, and Son]"" play. Produced by el-Hakawati Theatre and directed by Francois Abu Salem, the play was performed at the 17th Hammamet International Festival in Tunisia. Actors include Edward Mʿallem, Muhammad Mahamid, Jacki Lewbic, Talal Hammad, ʿadnan Tarabsheh, and Jamil ʿid.",مسرحية باسم الأب والأم والابن من انتاج مسرح الحكواتي و اخراج فرانسوا أبو سالم، وتمثيل كل من ادوارد معلم، محمد محاميد، جاكي لوبيك، طلال حماد، عدنان طرابشة، جميل عيد. عرضت في مهرجان الحمامات الدولي السابع عشر في تونس عام 1980.,black-and-white photographs,,,
ark:/13030/m5dz7z2w,ark:/21198/z17710xz,,Work,142.0,0142.01.0003|~|207613|~|25111_ca_object_representations_media_161126_original.jpg,The Ashtar Theater Collection,Ashtar Theater Sub-collection 1: Photographs,مسرحية باسم الأب والأم والابن<br />,"A Photograph of ""Bism Alʿab Wal Umm Wal Ibn"", a Theatrical Performance by el-Hakawati Theatre, 1980<br />","Taken in 1980, this photograph shows the theatrical performance of ""Bi-ism al-Ab wal-Umm wal-Ibn [In the Name of the Father, Mother, and Son]"" play. Produced by el-Hakawati Theatre and directed by Francois Abu Salem, the play was performed at the 17th Hammamet International Festival in Tunisia. Actors include Edward Mʿallem, Muhammad Mahamid, Jacki Lewbic, Talal Hammad, ʿadnan Tarabsheh, and Jamil ʿid.|~|مسرحية باسم الأب والأم والابن من انتاج مسرح الحكواتي و اخراج فرانسوا أبو سالم، وتمثيل كل من ادوارد معلم، محمد محاميد، جاكي لوبيك، طلال حماد، عدنان طرابشة، جميل عيد. عرضت في مهرجان الحمامات الدولي السابع عشر في تونس عام 1980.",إدوارد المعلم (مدير عشتار لتدريب وإنتاج المسرح)، مقابلة مع باحث الأرشيف الرقمي حمزة أسعد، 14 كانون الثاني، 2020. أرشيف المتحف الفلسطيني الرقمي.,black-and-white photographs,ara,still image,1980; Date created,1980,,"[33.886917,9.537499]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/1/1/8265_ca_object_representations_media_161126_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/1/1/25111_ca_object_representations_media_161126_original.jpg,https://palarchive.org/index.php/Detail/objects/207613/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Ashtar Theater Collection | Ashtar Theater Sub-collection 1: Photographs,18 February 2020 at 10:09:30,21 November 2020 at 10:24:48,"Taken in 1980, this photograph shows the theatrical performance of ""Bi-ism al-Ab wal-Umm wal-Ibn [In the Name of the Father, Mother, and Son]"" play. Produced by el-Hakawati Theatre and directed by Francois Abu Salem, the play was performed at the 17th Hammamet International Festival in Tunisia. Actors include Edward Mʿallem, Muhammad Mahamid, Jacki Lewbic, Talal Hammad, ʿadnan Tarabsheh, and Jamil ʿid.",مسرحية باسم الأب والأم والابن من انتاج مسرح الحكواتي و اخراج فرانسوا أبو سالم، وتمثيل كل من ادوارد معلم، محمد محاميد، جاكي لوبيك، طلال حماد، عدنان طرابشة، جميل عيد. عرضت في مهرجان الحمامات الدولي السابع عشر في تونس عام 1980.,black-and-white photographs,,,
ark:/13030/m59676bv,ark:/21198/z17710xz,,Work,142.0,0142.01.0004|~|207614|~|7223_ca_object_representations_media_161127_original.jpg,The Ashtar Theater Collection,Ashtar Theater Sub-collection 1: Photographs,مسرحية باسم الأب والأم والابن<br />,"A Photograph of ""Bism Alʿab Wal Umm Wal Ibn"", a Theatrical Performance by el-Hakawati Theatre, 1980<br />","Taken in 1980, this photograph shows the theatrical performance of ""Bi-ism al-Ab wal-Umm wal-Ibn [In the Name of the Father, Mother, and Son]"" play. Produced by el-Hakawati Theatre and directed by Francois Abu Salem, the play was performed at the 17th Hammamet International Festival in Tunisia. Actors include Edward Mʿallem, Muhammad Mahamid, Jacki Lewbic, Talal Hammad, ʿadnan Tarabsheh, and Jamil ʿid.|~|مسرحية باسم الأب والأم والابن من انتاج مسرح الحكواتي و اخراج فرانسوا أبو سالم، وتمثيل كل من ادوارد معلم، محمد محاميد، جاكي لوبيك، طلال حماد، عدنان طرابشة، جميل عيد. عرضت في مهرجان الحمامات الدولي السابع عشر في تونس عام 1980.",إدوارد المعلم (مدير عشتار لتدريب وإنتاج المسرح)، مقابلة مع باحث الأرشيف الرقمي حمزة أسعد، 14 كانون الثاني، 2020. أرشيف المتحف الفلسطيني الرقمي.,black-and-white photographs,ara,still image,1980; Date created,1980,,"[33.886917,9.537499]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/1/1/3017_ca_object_representations_media_161127_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/1/1/7223_ca_object_representations_media_161127_original.jpg,https://palarchive.org/index.php/Detail/objects/207614/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Ashtar Theater Collection | Ashtar Theater Sub-collection 1: Photographs,18 February 2020 at 10:09:30,21 November 2020 at 10:24:48,"Taken in 1980, this photograph shows the theatrical performance of ""Bi-ism al-Ab wal-Umm wal-Ibn [In the Name of the Father, Mother, and Son]"" play. Produced by el-Hakawati Theatre and directed by Francois Abu Salem, the play was performed at the 17th Hammamet International Festival in Tunisia. Actors include Edward Mʿallem, Muhammad Mahamid, Jacki Lewbic, Talal Hammad, ʿadnan Tarabsheh, and Jamil ʿid.",مسرحية باسم الأب والأم والابن من انتاج مسرح الحكواتي و اخراج فرانسوا أبو سالم، وتمثيل كل من ادوارد معلم، محمد محاميد، جاكي لوبيك، طلال حماد، عدنان طرابشة، جميل عيد. عرضت في مهرجان الحمامات الدولي السابع عشر في تونس عام 1980.,black-and-white photographs,,,
ark:/13030/m51s4dbk,ark:/21198/z17710xz,,Work,142.0,0142.01.0005|~|207615|~|71123_ca_object_representations_media_161128_original.jpg,The Ashtar Theater Collection,Ashtar Theater Sub-collection 1: Photographs,مسرحية باسم الأب والأم والابن<br />,"A Photograph of ""Bism Alʿab Wal Umm Wal Ibn"", a Theatrical Performance by el-Hakawati Theatre, 1980<br />","Taken in 1980, this photograph shows the theatrical performance of ""Bi-ism al-Ab wal-Umm wal-Ibn [In the Name of the Father, Mother, and Son]"" play. Produced by el-Hakawati Theatre and directed by Francois Abu Salem, the play was performed at the 17th Hammamet International Festival in Tunisia. Actors include Edward Mʿallem, Muhammad Mahamid, Jacki Lewbic, Talal Hammad, ʿadnan Tarabsheh, and Jamil ʿid.|~|مسرحية باسم الأب والأم والابن من انتاج مسرح الحكواتي و اخراج فرانسوا أبو سالم، وتمثيل كل من ادوارد معلم، محمد محاميد، جاكي لوبيك، طلال حماد، عدنان طرابشة، جميل عيد. عرضت في مهرجان الحمامات الدولي السابع عشر في تونس عام 1980.",إدوارد المعلم (مدير عشتار لتدريب وإنتاج المسرح)، مقابلة مع باحث الأرشيف الرقمي حمزة أسعد، 14 كانون الثاني، 2020. أرشيف المتحف الفلسطيني الرقمي.,black-and-white photographs,ara,still image,1980; Date created,1980,,"[33.886917,9.537499]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/1/1/61152_ca_object_representations_media_161128_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/1/1/71123_ca_object_representations_media_161128_original.jpg,https://palarchive.org/index.php/Detail/objects/207615/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Ashtar Theater Collection | Ashtar Theater Sub-collection 1: Photographs,18 February 2020 at 10:09:30,21 November 2020 at 10:24:48,"Taken in 1980, this photograph shows the theatrical performance of ""Bi-ism al-Ab wal-Umm wal-Ibn [In the Name of the Father, Mother, and Son]"" play. Produced by el-Hakawati Theatre and directed by Francois Abu Salem, the play was performed at the 17th Hammamet International Festival in Tunisia. Actors include Edward Mʿallem, Muhammad Mahamid, Jacki Lewbic, Talal Hammad, ʿadnan Tarabsheh, and Jamil ʿid.",مسرحية باسم الأب والأم والابن من انتاج مسرح الحكواتي و اخراج فرانسوا أبو سالم، وتمثيل كل من ادوارد معلم، محمد محاميد، جاكي لوبيك، طلال حماد، عدنان طرابشة، جميل عيد. عرضت في مهرجان الحمامات الدولي السابع عشر في تونس عام 1980.,black-and-white photographs,,,
ark:/13030/m5x13wv6,ark:/21198/z17710xz,,Work,142.0,0142.01.0006|~|207616|~|2954_ca_object_representations_media_161129_original.jpg,The Ashtar Theater Collection,Ashtar Theater Sub-collection 1: Photographs,مسرحية باسم الأب والأم والابن<br />,"A Photograph of ""Bism Alʿab Wal Umm Wal Ibn"", a Theatrical Performance by el-Hakawati Theatre, 1980<br />","Taken in 1980, this photograph shows the theatrical performance of ""Bi-ism al-Ab wal-Umm wal-Ibn [In the Name of the Father, Mother, and Son]"" play. Produced by el-Hakawati Theatre and directed by Francois Abu Salem, the play was performed at the 17th Hammamet International Festival in Tunisia. Actors include Edward Mʿallem, Muhammad Mahamid, Jacki Lewbic, Talal Hammad, ʿadnan Tarabsheh, and Jamil ʿid.|~|مسرحية باسم الأب والأم والابن من انتاج مسرح الحكواتي و اخراج فرانسوا أبو سالم، وتمثيل كل من ادوارد معلم، محمد محاميد، جاكي لوبيك، طلال حماد، عدنان طرابشة، جميل عيد. عرضت في مهرجان الحمامات الدولي السابع عشر في تونس عام 1980.",إدوارد المعلم (مدير عشتار لتدريب وإنتاج المسرح)، مقابلة مع باحث الأرشيف الرقمي حمزة أسعد، 14 كانون الثاني، 2020. أرشيف المتحف الفلسطيني الرقمي.,black-and-white photographs,ara,still image,1980; Date created,1980,,"[33.886917,9.537499]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/1/1/40879_ca_object_representations_media_161129_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/1/1/2954_ca_object_representations_media_161129_original.jpg,https://palarchive.org/index.php/Detail/objects/207616/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Ashtar Theater Collection | Ashtar Theater Sub-collection 1: Photographs,18 February 2020 at 10:09:30,21 November 2020 at 10:24:48,"Taken in 1980, this photograph shows the theatrical performance of ""Bi-ism al-Ab wal-Umm wal-Ibn [In the Name of the Father, Mother, and Son]"" play. Produced by el-Hakawati Theatre and directed by Francois Abu Salem, the play was performed at the 17th Hammamet International Festival in Tunisia. Actors include Edward Mʿallem, Muhammad Mahamid, Jacki Lewbic, Talal Hammad, ʿadnan Tarabsheh, and Jamil ʿid.",مسرحية باسم الأب والأم والابن من انتاج مسرح الحكواتي و اخراج فرانسوا أبو سالم، وتمثيل كل من ادوارد معلم، محمد محاميد، جاكي لوبيك، طلال حماد، عدنان طرابشة، جميل عيد. عرضت في مهرجان الحمامات الدولي السابع عشر في تونس عام 1980.,black-and-white photographs,,,
ark:/13030/m5nh2dgf,ark:/21198/z17710xz,,Work,142.0,0142.01.0007|~|207617|~|45175_ca_object_representations_media_161130_original.jpg,The Ashtar Theater Collection,Ashtar Theater Sub-collection 1: Photographs,مسرحية باسم الأب والأم والابن<br />,"A Photograph of ""Bism Alʿab Wal Umm Wal Ibn"", a Theatrical Performance by el-Hakawati Theatre, 1980<br />","Taken in 1980, this photograph shows the theatrical performance of ""Bi-ism al-Ab wal-Umm wal-Ibn [In the Name of the Father, Mother, and Son]"" play. Produced by el-Hakawati Theatre and directed by Francois Abu Salem, the play was performed at the 17th Hammamet International Festival in Tunisia. Actors include Edward Mʿallem, Muhammad Mahamid, Jacki Lewbic, Talal Hammad, ʿadnan Tarabsheh, and Jamil ʿid.|~|مسرحية باسم الأب والأم والابن من انتاج مسرح الحكواتي و اخراج فرانسوا أبو سالم، وتمثيل كل من ادوارد معلم، محمد محاميد، جاكي لوبيك، طلال حماد، عدنان طرابشة، جميل عيد. عرضت في مهرجان الحمامات الدولي السابع عشر في تونس عام 1980.",إدوارد المعلم (مدير عشتار لتدريب وإنتاج المسرح)، مقابلة مع باحث الأرشيف الرقمي حمزة أسعد، 14 كانون الثاني، 2020. أرشيف المتحف الفلسطيني الرقمي.,black-and-white photographs,ara,still image,1980; Date created,1980,,"[33.886917,9.537499]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/1/1/10566_ca_object_representations_media_161130_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/1/1/45175_ca_object_representations_media_161130_original.jpg,https://palarchive.org/index.php/Detail/objects/207617/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Ashtar Theater Collection | Ashtar Theater Sub-collection 1: Photographs,18 February 2020 at 10:09:30,21 November 2020 at 10:24:48,"Taken in 1980, this photograph shows the theatrical performance of ""Bi-ism al-Ab wal-Umm wal-Ibn [In the Name of the Father, Mother, and Son]"" play. Produced by el-Hakawati Theatre and directed by Francois Abu Salem, the play was performed at the 17th Hammamet International Festival in Tunisia. Actors include Edward Mʿallem, Muhammad Mahamid, Jacki Lewbic, Talal Hammad, ʿadnan Tarabsheh, and Jamil ʿid.",مسرحية باسم الأب والأم والابن من انتاج مسرح الحكواتي و اخراج فرانسوا أبو سالم، وتمثيل كل من ادوارد معلم، محمد محاميد، جاكي لوبيك، طلال حماد، عدنان طرابشة، جميل عيد. عرضت في مهرجان الحمامات الدولي السابع عشر في تونس عام 1980.,black-and-white photographs,,,
ark:/13030/m5hr1nq8,ark:/21198/z17710xz,,Work,142.0,0142.01.0008|~|207618|~|87262_ca_object_representations_media_161131_original.jpg,The Ashtar Theater Collection,Ashtar Theater Sub-collection 1: Photographs,مسرحية باسم الأب والأم والابن<br />,"A Photograph of ""Bism Alʿab Wal Umm Wal Ibn"", a Theatrical Performance by el-Hakawati Theatre, 1980<br />","Taken in 1980, this photograph shows the theatrical performance of ""Bi-ism al-Ab wal-Umm wal-Ibn [In the Name of the Father, Mother, and Son]"" play. Produced by el-Hakawati Theatre and directed by Francois Abu Salem, the play was performed at the 17th Hammamet International Festival in Tunisia. Actors include Edward Mʿallem, Muhammad Mahamid, Jacki Lewbic, Talal Hammad, ʿadnan Tarabsheh, and Jamil ʿid.|~|مسرحية باسم الأب والأم والابن من انتاج مسرح الحكواتي و اخراج فرانسوا أبو سالم، وتمثيل كل من ادوارد معلم، محمد محاميد، جاكي لوبيك، طلال حماد، عدنان طرابشة، جميل عيد. عرضت في مهرجان الحمامات الدولي السابع عشر في تونس عام 1980.",إدوارد المعلم (مدير عشتار لتدريب وإنتاج المسرح)، مقابلة مع باحث الأرشيف الرقمي حمزة أسعد، 14 كانون الثاني، 2020. أرشيف المتحف الفلسطيني الرقمي.,black-and-white photographs,ara,still image,1980; Date created,1980,,"[33.886917,9.537499]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/1/1/393_ca_object_representations_media_161131_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/1/1/87262_ca_object_representations_media_161131_original.jpg,https://palarchive.org/index.php/Detail/objects/207618/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Ashtar Theater Collection | Ashtar Theater Sub-collection 1: Photographs,18 February 2020 at 10:09:31,21 November 2020 at 10:24:48,"Taken in 1980, this photograph shows the theatrical performance of ""Bi-ism al-Ab wal-Umm wal-Ibn [In the Name of the Father, Mother, and Son]"" play. Produced by el-Hakawati Theatre and directed by Francois Abu Salem, the play was performed at the 17th Hammamet International Festival in Tunisia. Actors include Edward Mʿallem, Muhammad Mahamid, Jacki Lewbic, Talal Hammad, ʿadnan Tarabsheh, and Jamil ʿid.",مسرحية باسم الأب والأم والابن من انتاج مسرح الحكواتي و اخراج فرانسوا أبو سالم، وتمثيل كل من ادوارد معلم، محمد محاميد، جاكي لوبيك، طلال حماد، عدنان طرابشة، جميل عيد. عرضت في مهرجان الحمامات الدولي السابع عشر في تونس عام 1980.,black-and-white photographs,,,
ark:/13030/m54j83zz,ark:/21198/z17710xz,,Work,142.0,0142.01.0009|~|207619|~|31618_ca_object_representations_media_161132_original.jpg,The Ashtar Theater Collection,Ashtar Theater Sub-collection 1: Photographs,مسرحية باسم الأب والأم والابن<br />,"A Photograph of ""Bism Alʿab Wal Umm Wal Ibn"", a Theatrical Performance by el-Hakawati Theatre, 1980<br />","Taken in 1980, this photograph shows the theatrical performance of ""Bi-ism al-Ab wal-Umm wal-Ibn [In the Name of the Father, Mother, and Son]"" play. Produced by el-Hakawati Theatre and directed by Francois Abu Salem, the play was performed at the 17th Hammamet International Festival in Tunisia. Actors include Edward Mʿallem, Muhammad Mahamid, Jacki Lewbic, Talal Hammad, ʿadnan Tarabsheh, and Jamil ʿid.|~|مسرحية باسم الأب والأم والابن من انتاج مسرح الحكواتي و اخراج فرانسوا أبو سالم، وتمثيل كل من ادوارد معلم، محمد محاميد، جاكي لوبيك، طلال حماد، عدنان طرابشة، جميل عيد. عرضت في مهرجان الحمامات الدولي السابع عشر في تونس عام 1980.",إدوارد المعلم (مدير عشتار لتدريب وإنتاج المسرح)، مقابلة مع باحث الأرشيف الرقمي حمزة أسعد، 14 كانون الثاني، 2020. أرشيف المتحف الفلسطيني الرقمي.,black-and-white photographs,ara,still image,1980; Date created,1980,,"[33.886917,9.537499]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/1/1/42656_ca_object_representations_media_161132_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/1/1/31618_ca_object_representations_media_161132_original.jpg,https://palarchive.org/index.php/Detail/objects/207619/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Ashtar Theater Collection | Ashtar Theater Sub-collection 1: Photographs,18 February 2020 at 10:09:31,21 November 2020 at 10:24:48,"Taken in 1980, this photograph shows the theatrical performance of ""Bi-ism al-Ab wal-Umm wal-Ibn [In the Name of the Father, Mother, and Son]"" play. Produced by el-Hakawati Theatre and directed by Francois Abu Salem, the play was performed at the 17th Hammamet International Festival in Tunisia. Actors include Edward Mʿallem, Muhammad Mahamid, Jacki Lewbic, Talal Hammad, ʿadnan Tarabsheh, and Jamil ʿid.",مسرحية باسم الأب والأم والابن من انتاج مسرح الحكواتي و اخراج فرانسوا أبو سالم، وتمثيل كل من ادوارد معلم، محمد محاميد، جاكي لوبيك، طلال حماد، عدنان طرابشة، جميل عيد. عرضت في مهرجان الحمامات الدولي السابع عشر في تونس عام 1980.,black-and-white photographs,,,
ark:/13030/m5s8355q,ark:/21198/z17710xz,,Work,142.0,0142.01.0010|~|207620|~|51324_ca_object_representations_media_161133_original.jpg,The Ashtar Theater Collection,Ashtar Theater Sub-collection 1: Photographs,مسرحية باسم الأب والأم والابن<br />,"A Photograph of ""Bism Alʿab Wal Umm Wal Ibn"", a Theatrical Performance by el-Hakawati Theatre, 1980<br />","Taken in 1980, this photograph shows the theatrical performance of ""Bi-ism al-Ab wal-Umm wal-Ibn [In the Name of the Father, Mother, and Son]"" play. Produced by el-Hakawati Theatre and directed by Francois Abu Salem, the play was performed at the 17th Hammamet International Festival in Tunisia. Actors include Edward Mʿallem, Muhammad Mahamid, Jacki Lewbic, Talal Hammad, ʿadnan Tarabsheh, and Jamil ʿid.|~|مسرحية باسم الأب والأم والابن من انتاج مسرح الحكواتي و اخراج فرانسوا أبو سالم، وتمثيل كل من ادوارد معلم، محمد محاميد، جاكي لوبيك، طلال حماد، عدنان طرابشة، جميل عيد. عرضت في مهرجان الحمامات الدولي السابع عشر في تونس عام 1980.",إدوارد المعلم (مدير عشتار لتدريب وإنتاج المسرح)، مقابلة مع باحث الأرشيف الرقمي حمزة أسعد، 14 كانون الثاني، 2020. أرشيف المتحف الفلسطيني الرقمي.,black-and-white photographs,ara,still image,1980; Date created,1980,,"[33.886917,9.537499]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/1/1/34202_ca_object_representations_media_161133_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/1/1/51324_ca_object_representations_media_161133_original.jpg,https://palarchive.org/index.php/Detail/objects/207620/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Ashtar Theater Collection | Ashtar Theater Sub-collection 1: Photographs,18 February 2020 at 10:09:31,21 November 2020 at 10:24:48,"Taken in 1980, this photograph shows the theatrical performance of ""Bi-ism al-Ab wal-Umm wal-Ibn [In the Name of the Father, Mother, and Son]"" play. Produced by el-Hakawati Theatre and directed by Francois Abu Salem, the play was performed at the 17th Hammamet International Festival in Tunisia. Actors include Edward Mʿallem, Muhammad Mahamid, Jacki Lewbic, Talal Hammad, ʿadnan Tarabsheh, and Jamil ʿid.",مسرحية باسم الأب والأم والابن من انتاج مسرح الحكواتي و اخراج فرانسوا أبو سالم، وتمثيل كل من ادوارد معلم، محمد محاميد، جاكي لوبيك، طلال حماد، عدنان طرابشة، جميل عيد. عرضت في مهرجان الحمامات الدولي السابع عشر في تونس عام 1980.,black-and-white photographs,,,
