Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1673zv3,,,Collection,,,,,The Adeeb Hussein Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m51k710m,ark:/21198/z1673zv3,,Work,150.0,0150.01.0001|~|162750|~|58624_ca_object_representations_media_116245_original.jpg,The Adeeb Hussein Collection,,شاب في العشرين من عمره,A 21-year-old,Adéb Husseini aged 21|~|أديب الحسيني وهو في العشرين من عمره,,,,still image,1949,1949,"رجل، عشريني، شارب، بدلة، ربطة عنق، الحسيني; Man, 20-Year-Old, moustache, suite, necktie, Husseini",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/58330_ca_object_representations_media_116245_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/58624_ca_object_representations_media_116245_original.jpg,https://palarchive.org/index.php/Detail/objects/162750/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Adeeb Hussein Collection,9 September 2019 at 16:26:10,9 March 2021 at 11:17:13,Adéb Husseini aged 21,أديب الحسيني وهو في العشرين من عمره,,,,
ark:/13030/m55b7rr0,ark:/21198/z1673zv3,,Work,150.0,0150.01.0002|~|162751|~|95002_ca_object_representations_media_116247_original.jpg,The Adeeb Hussein Collection,,افراد من عائلة  الحسيني,Members of al-Husseini Family,"Relatives of Husseini Family; right to left, Amén Husseini, Kamal Najéb Qassim, Qassim Mohammad Qassim, and Adéb Husseini ""seated in the middle""|~|أقارب من عائلة الحسيني وهم من اليمين: أمين الحسيني ، كمال نجيب قاسم، قاسم محمد قاسم، أديب الحسيني ""جالسا في الوسط"".",,,,still image,1948,1948,"أطفال، حجر، شاب، عشريني، بدلة، الحسيني ، كرسي; children, stone, young man, 20-Year-Old, suite, Husseini, chair",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/14234_ca_object_representations_media_116247_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/95002_ca_object_representations_media_116247_original.jpg,https://palarchive.org/index.php/Detail/objects/162751/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Adeeb Hussein Collection,9 September 2019 at 16:26:10,9 March 2021 at 11:17:13,"Relatives of Husseini Family; right to left, Amén Husseini, Kamal Najéb Qassim, Qassim Mohammad Qassim, and Adéb Husseini ""seated in the middle""","أقارب من عائلة الحسيني وهم من اليمين: أمين الحسيني ، كمال نجيب قاسم، قاسم محمد قاسم، أديب الحسيني ""جالسا في الوسط"".",,,,
ark:/13030/m5938hgq,ark:/21198/z1673zv3,,Work,150.0,0150.01.0003|~|162752|~|35780_ca_object_representations_media_116248_original.jpg,The Adeeb Hussein Collection,,اصدقاء من الجامعة العبرية,Colleagues in The Hebrew University of Jerusalem,"Adéb Husseini ""seated in the middle"" with his cousins and his colleagues|~|أديب الحسيني ""جالساُ في الوسط"" برفقة اولاد عمه وزملاء له من الجامعة العبرية",,,,still image,1950s,1950/1959,"رجال، بدلة، شارب، ربطة عنق، استوديو، الحسيني; Men, suite, moustache, necktie, studio, Husseini",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/21288_ca_object_representations_media_116248_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/35780_ca_object_representations_media_116248_original.jpg,https://palarchive.org/index.php/Detail/objects/162752/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Adeeb Hussein Collection,9 September 2019 at 16:26:10,9 March 2021 at 11:17:13,"Adéb Husseini ""seated in the middle"" with his cousins and his colleagues","أديب الحسيني ""جالساُ في الوسط"" برفقة اولاد عمه وزملاء له من الجامعة العبرية",,,,
ark:/13030/m58705p9,ark:/21198/z1673zv3,,Work,150.0,0150.01.0004|~|162753|~|12481_ca_object_representations_media_116250_original.jpg,The Adeeb Hussein Collection,,شاب في العشرين من عمره,A 21-year-old,Adéb Husseini during his studies of Hebrew language at Dar al-Muállimén in Jaffa|~|أديب الحسيني في فترة دراسته في دار المعلمين في يافا عندما تعلم العبرية,,,,still image,1950s,1950/1959,"رجل، سيارة، شارع، بدلة، الحسيني; Man, car, street, suite, Husseini",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/96475_ca_object_representations_media_116250_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/12481_ca_object_representations_media_116250_original.jpg,https://palarchive.org/index.php/Detail/objects/162753/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Adeeb Hussein Collection,9 September 2019 at 16:26:10,9 March 2021 at 11:17:13,Adéb Husseini during his studies of Hebrew language at Dar al-Muállimén in Jaffa,أديب الحسيني في فترة دراسته في دار المعلمين في يافا عندما تعلم العبرية,,,,
ark:/13030/m5t22sxw,ark:/21198/z1673zv3,,Work,150.0,0150.01.0005|~|162754|~|4953_ca_object_representations_media_116252_original.jpg,The Adeeb Hussein Collection,,مريض واطباء أسنان,Dentists and a Patient,"Adéb Husseini during his studies; dental technician, in Jerusalem|~|أديب الحسيني اثناء دراسته تقني أسنان في القدس",,,,still image,,,"أطباء، أسنان، امرأة، نافذة، الحسيني; Doctors, teeth, woman, window, Husseini",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/62080_ca_object_representations_media_116252_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/4953_ca_object_representations_media_116252_original.jpg,https://palarchive.org/index.php/Detail/objects/162754/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Adeeb Hussein Collection,9 September 2019 at 16:26:11,9 March 2021 at 11:17:13,"Adéb Husseini during his studies; dental technician, in Jerusalem",أديب الحسيني اثناء دراسته تقني أسنان في القدس,,,,
ark:/13030/m5p9226z,ark:/21198/z1673zv3,,Work,150.0,0150.01.0006|~|162755|~|11149_ca_object_representations_media_116253_original.jpg,The Adeeb Hussein Collection,,أصدقاء,Friends,"A photograph of Adéb Husseini during his studies; dental surgery. Shaféq Abu Rafe', Dawúd Ghandary; Lebanese, Majid Hamza, and Adéb Radwan are seen in the photo|~|لقطة لأديب الحسيني واصدقاء أثناء فترة تخصصه في جراحة طب الأسنان وقد عُرف منهم: شفيق أبو رافع، داوود غنداري من لبنان، ماجد حمزة ،أديب رضوان",,,,still image,,,"رجال، ربطة عنق، بدلة، أسود، أبيض، الحسيني; Men, necktie, suite, black, white, Husseini",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/14064_ca_object_representations_media_116253_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/11149_ca_object_representations_media_116253_original.jpg,https://palarchive.org/index.php/Detail/objects/162755/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Adeeb Hussein Collection,9 September 2019 at 16:26:11,9 March 2021 at 11:17:13,"A photograph of Adéb Husseini during his studies; dental surgery. Shaféq Abu Rafe', Dawúd Ghandary; Lebanese, Majid Hamza, and Adéb Radwan are seen in the photo",لقطة لأديب الحسيني واصدقاء أثناء فترة تخصصه في جراحة طب الأسنان وقد عُرف منهم: شفيق أبو رافع، داوود غنداري من لبنان، ماجد حمزة ،أديب رضوان,,,,
ark:/13030/m52k423j,ark:/21198/z1673zv3,,Work,150.0,0150.01.0007|~|162756|~|22873_ca_object_representations_media_116255_original.jpg,The Adeeb Hussein Collection,,رجل في نيويورك,A Man in New York,Adéb Husseini in New York|~|أديب الحسيني في نيويورك,,,,still image,,,"سيارة، رجل، مبنى، بدلة، ربطة عنق، مارة، الحسيني; Car, man, building, suite, necktie, passers-by, Husseini",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/32850_ca_object_representations_media_116255_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/22873_ca_object_representations_media_116255_original.jpg,https://palarchive.org/index.php/Detail/objects/162756/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Adeeb Hussein Collection,9 September 2019 at 16:26:11,9 March 2021 at 11:17:13,Adéb Husseini in New York,أديب الحسيني في نيويورك,,,,
ark:/13030/m56b4stg,ark:/21198/z1673zv3,,Work,150.0,0150.01.0008|~|162757|~|69155_ca_object_representations_media_116256_original.jpg,The Adeeb Hussein Collection,,افراد من عائلة  الحسيني,Members of al-Husseini Family,"A photograph of Adéb Husseini with his family on their visit to his sister in Madrid. Yamam, Kamal, and Saméh al-Qassim are seen in the photo|~|لقطة لأفراد من عائلة أديب الحسيني اثناء زيارته لأخته في مدريد وقد عُرف منهم: يمامة قاسم، كمال قاسم، سميح القاسم",,,,still image,,,"عائلة، رجال، إمرأة، طفل، شارع، سيارة، الحسيني; Family, men, woman, child, street, car, Husseini",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/66991_ca_object_representations_media_116256_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/69155_ca_object_representations_media_116256_original.jpg,https://palarchive.org/index.php/Detail/objects/162757/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Adeeb Hussein Collection,9 September 2019 at 16:26:11,9 March 2021 at 11:17:13,"A photograph of Adéb Husseini with his family on their visit to his sister in Madrid. Yamam, Kamal, and Saméh al-Qassim are seen in the photo",لقطة لأفراد من عائلة أديب الحسيني اثناء زيارته لأخته في مدريد وقد عُرف منهم: يمامة قاسم، كمال قاسم، سميح القاسم,,,,
ark:/13030/m5xt3jpr,ark:/21198/z1673zv3,,Work,150.0,0150.01.0009|~|162758|~|9183_ca_object_representations_media_116257_original.jpg,The Adeeb Hussein Collection,,طبيب اسنان,Dentist,Adéb Husseini at his clinic in Acre|~|أديب قاسم أثناء عمله في عيادته في عكا,,,,still image,,,"طبيب، أسنان، أطفال، عيادة، الحسيني; Doctors, teeth, children, clinic, Husseini",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/88899_ca_object_representations_media_116257_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/9183_ca_object_representations_media_116257_original.jpg,https://palarchive.org/index.php/Detail/objects/162758/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Adeeb Hussein Collection,9 September 2019 at 16:26:11,9 March 2021 at 11:17:13,Adéb Husseini at his clinic in Acre,أديب قاسم أثناء عمله في عيادته في عكا,,,,
ark:/13030/m5jn00wj,ark:/21198/z1673zv3,,Work,150.0,0150.01.0010|~|162759|~|75927_ca_object_representations_media_116258_original.jpg,The Adeeb Hussein Collection,,عائلة تحتفل في عيد ميلاد,Birthday Party,Adéb Husseini with his wife at the birthday party of their daughter Nasab|~|أديب قاسم وزوجته اثناء الاحتفال في عيد ميلاد ابنته نسب,,,,still image,1988,1988,"طفل، رجل، إمرأة، عائلة، نافذة، الحسيني ، عيد ميلاد; Child, man, woman, family, window, Husseini, birthday",,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/66004_ca_object_representations_media_116258_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/6/2/75927_ca_object_representations_media_116258_original.jpg,https://palarchive.org/index.php/Detail/objects/162759/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Adeeb Hussein Collection,9 September 2019 at 16:26:11,9 March 2021 at 11:17:13,Adéb Husseini with his wife at the birthday party of their daughter Nasab,أديب قاسم وزوجته اثناء الاحتفال في عيد ميلاد ابنته نسب,,,,
