Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1cc6kbw,,,Collection,,,,,The Palestine New Federation of Trade Unions Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m54v3xk5,ark:/21198/z1cc6kbw,,Work,42.0,0042.01.0189|~|127649|~|7747_ca_object_representations_media_101022_original.jpg,The Palestine New Federation of Trade Unions Collection,Palestine New Federation of Trade Unions Sub-collection 1: Photographs,بيان المقبوضات والمصروفات لنقابة عمال البناء العامة,A Statement of Total Receipts for the General Construction Workers Union,An 11-page document shows a statement of total receipts for the General Construction Workers Union.|~|وثيقة مكونة من إحدى عشرة صفحة تتضمن بيان المقبوضات والمصروفات لنقابة عمال البناء العامة.,"Ozrail, Samar, ""The Palestine New Federation of Trade Unions Collection,"" archival inventory,",,,text,1986; Date created,1986,,"[32.3194054,35.0239857]",,,image/jpeg,6055,4470,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/0/92532_ca_object_representations_media_101022_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/0/7747_ca_object_representations_media_101022_original.jpg,https://palarchive.org/index.php/Detail/objects/127649/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Palestine New Federation of Trade Unions Collection | Palestine New Federation of Trade Unions Sub-collection 1: Photographs,13 June 2019 at 14:48:53,25 September 2022 at 14:40:06,An 11-page document shows a statement of total receipts for the General Construction Workers Union.,وثيقة مكونة من إحدى عشرة صفحة تتضمن بيان المقبوضات والمصروفات لنقابة عمال البناء العامة.,,,,
ark:/13030/m5xd8dv3,ark:/21198/z1cc6kbw,,Work,42.0,0042.01.0190|~|127650|~|65331_ca_object_representations_media_101033_original.jpg,The Palestine New Federation of Trade Unions Collection,Palestine New Federation of Trade Unions Sub-collection 1: Photographs,بيان المقبوضات والمصروفات للاتحاد العام لنقابات العمال,A Statement of Total Receipts for the General Federation of Trade Unions,A two-page document shows a statement of total receipts for the General Federation of Trade Unions.|~|وثيقة مكونة من صفحتين تتضمن بيان المقبوضات والمصروفات للاتحاد العام لنقابات العمال.,"Ozrail, Samar, ""The Palestine New Federation of Trade Unions Collection,"" archival inventory,",,,text,1986; Date created,1986,,"[32.3194054,35.0239857]",,,image/jpeg,6055,3981,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/0/55553_ca_object_representations_media_101033_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/0/65331_ca_object_representations_media_101033_original.jpg,https://palarchive.org/index.php/Detail/objects/127650/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Palestine New Federation of Trade Unions Collection | Palestine New Federation of Trade Unions Sub-collection 1: Photographs,13 June 2019 at 14:48:53,25 September 2022 at 14:40:06,A two-page document shows a statement of total receipts for the General Federation of Trade Unions.,وثيقة مكونة من صفحتين تتضمن بيان المقبوضات والمصروفات للاتحاد العام لنقابات العمال.,,,,
ark:/13030/m5j465qg,ark:/21198/z1cc6kbw,,Work,42.0,0042.01.0191|~|127651|~|86426_ca_object_representations_media_101035_original.jpg,The Palestine New Federation of Trade Unions Collection,Palestine New Federation of Trade Unions Sub-collection 1: Photographs,رسالة من اتحاد نقابات البناء والأعمال العمرانية في الضفة الغربية إلى نقابة عمال البناء العامة,A Letter from the Federation of Construction Workers' Unions in the West Bank to the General Federation of Construction Workers,,"Ozrail, Samar, ""The Palestine New Federation of Trade Unions Collection,"" archival inventory,",,ara,text,27 March 1986,1986-03-27,,"[32.3194054,35.0239857]",,,image/jpeg,5319,4302,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/0/192_ca_object_representations_media_101035_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/0/86426_ca_object_representations_media_101035_original.jpg,https://palarchive.org/index.php/Detail/objects/127651/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Palestine New Federation of Trade Unions Collection | Palestine New Federation of Trade Unions Sub-collection 1: Photographs,13 June 2019 at 14:48:53,25 September 2022 at 14:40:07,,,,,,
ark:/13030/m5161w6k,ark:/21198/z1cc6kbw,,Work,42.0,0042.01.0192|~|127652|~|89080_ca_object_representations_media_101036_original.jpg,The Palestine New Federation of Trade Unions Collection,Palestine New Federation of Trade Unions Sub-collection 1: Photographs,تقرير الأمين العام لاتحاد نقابات عمال فلسطين  إلى مجلس الاتحاد في الجلسة المنعقدة بتاريخ 5 أيلول 1986,A Report from the Secretary-General of the Palestinian General Federation of Trade Unions to the Union's Council for the Session on 5 September 1986,," Ozrail, Samar, ""The Palestine New Federation of Trade Unions Collection,"" archival inventory,",,ara,text,5 September 1986,1986-09-05,,"[32.3194054,35.0239857]",,,image/jpeg,5461,4302,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/0/11772_ca_object_representations_media_101036_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/0/89080_ca_object_representations_media_101036_original.jpg,https://palarchive.org/index.php/Detail/objects/127652/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Palestine New Federation of Trade Unions Collection | Palestine New Federation of Trade Unions Sub-collection 1: Photographs,13 June 2019 at 14:48:53,25 September 2022 at 14:40:08,,,,,,
ark:/13030/m5nw6xfh,ark:/21198/z1cc6kbw,,Work,42.0,0042.01.0193|~|127653|~|97374_ca_object_representations_media_101042_original.jpg,The Palestine New Federation of Trade Unions Collection,Palestine New Federation of Trade Unions Sub-collection 1: Photographs,رسالة من الهيئة الإدارية لنقابة عمال البناء العامة  بطولكرم إلى الأمين العام لاتحاد نقابات عمال فلسطين,A Letter from the Administrative Body of the General Union of Construction Workers in Tulkarm to the Secretary-General of Palestine Trade Union Federation,,"Ozrail, Samar, ""The Palestine New Federation of Trade Unions Collection,"" archival inventory,",,ara,text,17 January 1986,1986-01-17,,"[32.3194054,35.0239857]",,,image/jpeg,4796,3330,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/0/98568_ca_object_representations_media_101042_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/0/97374_ca_object_representations_media_101042_original.jpg,https://palarchive.org/index.php/Detail/objects/127653/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Palestine New Federation of Trade Unions Collection | Palestine New Federation of Trade Unions Sub-collection 1: Photographs,13 June 2019 at 14:48:53,25 September 2022 at 14:40:09,,,,,,
ark:/13030/m5sn7p4s,ark:/21198/z1cc6kbw,,Work,42.0,0042.01.0194|~|127654|~|15018_ca_object_representations_media_101046_original.jpg,The Palestine New Federation of Trade Unions Collection,Palestine New Federation of Trade Unions Sub-collection 1: Photographs,دعوة لممثلي نقابة عمال البناء العامة بطولكرم من الاتحاد العام لنقابات عمال فلسطين لحضور اجتماع الجلسة العادية لمجلس الاتحاد,An Invitation from the General Federation of Trade Unions to the Representatives of the General Syndicate of Building Workers in Tulkarm to Attend the Ordinary Meeting of the Union's Council,,"Ozrail, Samar, ""The Palestine New Federation of Trade Unions Collection,"" archival inventory,",,ara,text,27 June 1986; Date created,1986-06-27,,"[32.3194054,35.0239857]",,,image/jpeg,4796,3330,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/0/67117_ca_object_representations_media_101046_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/0/15018_ca_object_representations_media_101046_original.jpg,https://palarchive.org/index.php/Detail/objects/127654/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Palestine New Federation of Trade Unions Collection | Palestine New Federation of Trade Unions Sub-collection 1: Photographs,13 June 2019 at 14:48:53,25 September 2022 at 14:40:10,,,,,,
ark:/13030/m58m4p70,ark:/21198/z1cc6kbw,,Work,42.0,0042.01.0195|~|127655|~|54979_ca_object_representations_media_101047_original.jpg,The Palestine New Federation of Trade Unions Collection,Palestine New Federation of Trade Unions Sub-collection 1: Photographs,بيان المقبوضات والمشتريات للاتحاد العام لنقابات عمال فلسطين,The Statement of Receipts and Payments of Palestine Trade Union Federation,,"Ozrail, Samar, ""The Palestine New Federation of Trade Unions Collection,"" archival inventory,",,ara,text,30 June 1986; Date created,1986-06-30,,"[32.3194054,35.0239857]",,,image/jpeg,6113,3944,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/0/94350_ca_object_representations_media_101047_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/0/54979_ca_object_representations_media_101047_original.jpg,https://palarchive.org/index.php/Detail/objects/127655/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Palestine New Federation of Trade Unions Collection | Palestine New Federation of Trade Unions Sub-collection 1: Photographs,13 June 2019 at 14:48:53,25 September 2022 at 14:40:10,,,,,,
ark:/13030/m5dc5f05,ark:/21198/z1cc6kbw,,Work,42.0,0042.01.0196|~|127656|~|95300_ca_object_representations_media_101048_original.jpg,The Palestine New Federation of Trade Unions Collection,Palestine New Federation of Trade Unions Sub-collection 1: Photographs,رسالة من الاتحاد العام لنقابات عمال فلسطين إلى أعضاء الهيئة الإدارية لنقابة عمال البناء بطولكرم,A Letter from the General Federation of Trade Unions to the Administrative Body of the General Union of Construction Workers in Tulkarm,"A one-page letter from the General Federation of Trade Unions to the Administrative Body of the General Union of Construction Workers in Tulkarm. In the letter, the Federation's Executive Committee informs the Union to pay its financial obligations.|~|وثقية مكونة من صفحة واحدة تتضمن رسالة من الاتحاد العام لنقابات عمال فلسطين إلى أعضاء الهيئة الإدارية لنقابة عمال البناء بطولكرم، تمحور موضوع الرسالة على قرار اللجنة التنفيذية للاتحاد، بضرورة التزام نقابة عمال البناء بدفع الالتزمات المالية المترتبة على النقابة.","Ozrail, Samar, ""The Palestine New Federation of Trade Unions Collection,"" archival inventory,",,ara,text,26 April 1986; Date created,1986-04-26,,"[32.3194054,35.0239857]",,,image/jpeg,4428,3225,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/0/97124_ca_object_representations_media_101048_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/0/95300_ca_object_representations_media_101048_original.jpg,https://palarchive.org/index.php/Detail/objects/127656/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Palestine New Federation of Trade Unions Collection | Palestine New Federation of Trade Unions Sub-collection 1: Photographs,13 June 2019 at 14:48:53,25 September 2022 at 14:40:11,"A one-page letter from the General Federation of Trade Unions to the Administrative Body of the General Union of Construction Workers in Tulkarm. In the letter, the Federation's Executive Committee informs the Union to pay its financial obligations.",وثقية مكونة من صفحة واحدة تتضمن رسالة من الاتحاد العام لنقابات عمال فلسطين إلى أعضاء الهيئة الإدارية لنقابة عمال البناء بطولكرم، تمحور موضوع الرسالة على قرار اللجنة التنفيذية للاتحاد، بضرورة التزام نقابة عمال البناء بدفع الالتزمات المالية المترتبة على النقابة.,,,,
ark:/13030/m5wf1cs5,ark:/21198/z1cc6kbw,,Work,42.0,0042.01.0197|~|127991|~|58121_ca_object_representations_media_101049_original.jpg,The Palestine New Federation of Trade Unions Collection,Palestine New Federation of Trade Unions Sub-collection 1: Photographs,دعوة لممثلي نقابة عمال البناء العامة بطولكرم من الاتحاد العام لنقابات عمال فلسطين لحضور اجتماع الجلسة العادية لمجلس الاتحاد,An Invitation from the General Federation of Trade Unions to the Representatives of the General Syndicate of Building Workers in Tulkarm to Attend the Ordinary Meeting of the Union's Council,,"Ozrail, Samar, ""The Palestine New Federation of Trade Unions Collection,"" archival inventory,",,ara,text,11 November 1986; Date created,1986-11-11,,"[32.3194054,35.0239857]",,,image/jpeg,4796,3330,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/0/66531_ca_object_representations_media_101049_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/0/58121_ca_object_representations_media_101049_original.jpg,https://palarchive.org/index.php/Detail/objects/127991/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Palestine New Federation of Trade Unions Collection | Palestine New Federation of Trade Unions Sub-collection 1: Photographs,13 June 2019 at 15:53:24,25 September 2022 at 14:40:12,,,,,,
