Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1qp1sdk,,,Collection,,,,,The Fahd al-Qawasmi Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5wm94jw,ark:/21198/z1qp1sdk,,Work,233.0,0233.01.0001|~|168074|~|6669_ca_object_representations_media_141367_original.jpg,The Fahd al-Qawasmi Collection,Fahd al-Qawasmi Sub-collection 1: Photographs,فهد القواسمي,Fahed Qawasmi,"Found in his collection, this colour portrait featuring Fahed Qawasmi.|~|صورة شخصية ملونة يظهر فيها فهد القواسمي،وُجِدَت الصورة في مجموعة فهد القواسمي.","Qawasmi, Fahed, ""Correspondence, Reports, Photographs, and Documents"", private collection, 1970 - 89, the Palestinian Museum Digital Archive.",color photographs,,still image,1980s; Date created,1980/1989,,"[31.532569,35.099826]",Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/1/3/74455_ca_object_representations_media_141367_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/1/3/6669_ca_object_representations_media_141367_original.jpg,https://palarchive.org/index.php/Detail/objects/168074/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,The Fahd al-Qawasmi Collection | Fahd al-Qawasmi Sub-collection 1: Photographs,12 September 2019 at 14:06:25,10 March 2021 at 14:55:26,"Found in his collection, this colour portrait featuring Fahed Qawasmi.",صورة شخصية ملونة يظهر فيها فهد القواسمي،وُجِدَت الصورة في مجموعة فهد القواسمي.,color photographs,,,
ark:/13030/m5rv8csq,ark:/21198/z1qp1sdk,,Work,233.0,0233.01.0002|~|168075|~|7207_ca_object_representations_media_141368_original.jpg,The Fahd al-Qawasmi Collection,Fahd al-Qawasmi Sub-collection 1: Photographs,فهد القواسمي مع الشيخ زايد آل نيهان,Fahed Qawasmi with Zayed bin Sultan Al Nahyan,"Found in the Fahed Qawasmi 's collection, this colour photograph features Zayed bin Sultan Al Nahyan, Fahed Qawasmi, and former President of the Palestinian Authority Yaser ʿarafat.|~|صورة ملونة يظهر فيها فهد القواسمي ورئيس السلطة الفلسطينية الراحل ياسرعرفات والشيخ زايد آل نيهان، وُجِدَت الصورة في مجموعة فهد القواسمي.","Qawasmi, Fahed, ""Correspondence, Reports, Photographs, and Documents"", private collection, 1970 - 89, the Palestinian Museum Digital Archive.",color photographs,,still image,1980s; Date created,1980/1989,,"[31.532569,35.099826]",Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/1/3/36433_ca_object_representations_media_141368_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/1/3/7207_ca_object_representations_media_141368_original.jpg,https://palarchive.org/index.php/Detail/objects/168075/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Fahd al-Qawasmi Collection | Fahd al-Qawasmi Sub-collection 1: Photographs,12 September 2019 at 14:06:25,15 March 2022 at 14:42:03,"Found in the Fahed Qawasmi 's collection, this colour photograph features Zayed bin Sultan Al Nahyan, Fahed Qawasmi, and former President of the Palestinian Authority Yaser ʿarafat.",صورة ملونة يظهر فيها فهد القواسمي ورئيس السلطة الفلسطينية الراحل ياسرعرفات والشيخ زايد آل نيهان، وُجِدَت الصورة في مجموعة فهد القواسمي.,color photographs,,,
ark:/13030/m5190xkk,ark:/21198/z1qp1sdk,,Work,233.0,0233.01.0003|~|168076|~|61922_ca_object_representations_media_141369_original.jpg,The Fahd al-Qawasmi Collection,Fahd al-Qawasmi Sub-collection 1: Photographs,فهد القواسمي,Fahed Qawasmi,"Found in his collection, this black-and-white photograph features Fahed Qawasmi giving a speech during a conference.|~|صورة غير ملونة يظهر فيها فهد القواسمي أثناء إلقاء كلمة في مؤتمر، وُجِدَت الصورة في مجموعة فهد القواسمي.","Qawasmi, Fahed, ""Correspondence, Reports, Photographs, and Documents"", private collection, 1970 - 89, the Palestinian Museum Digital Archive.",black-and-white photographs,,still image,1980s; Date created,1980/1989,,"[31.532569,35.099826]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/1/3/81863_ca_object_representations_media_141369_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/1/3/61922_ca_object_representations_media_141369_original.jpg,https://palarchive.org/index.php/Detail/objects/168076/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Fahd al-Qawasmi Collection | Fahd al-Qawasmi Sub-collection 1: Photographs,12 September 2019 at 14:06:25,15 March 2022 at 14:42:04,"Found in his collection, this black-and-white photograph features Fahed Qawasmi giving a speech during a conference.",صورة غير ملونة يظهر فيها فهد القواسمي أثناء إلقاء كلمة في مؤتمر، وُجِدَت الصورة في مجموعة فهد القواسمي.,black-and-white photographs,,,
ark:/13030/m50d2kt2,ark:/21198/z1qp1sdk,,Work,233.0,0233.01.0004|~|168077|~|42461_ca_object_representations_media_141370_original.jpg,The Fahd al-Qawasmi Collection,Fahd al-Qawasmi Sub-collection 1: Photographs,فهد القواسمي مع ياسر عرفات,Fahed Qawasmi with Yaser ʿarafat,"Found in his collection, this colour photograph features Fahed Qawasmi with Yaser ʿarafat, former president of the Palestinian Authority.|~|صورة ملونة يظهر فيها فهد القواسمي و رئيس السلطة الفلسطينية الراحل ياسر عرفات، وُجِدَت الصورة في مجموعة فهد القواسمي.","Qawasmi, Fahed, ""Correspondence, Reports, Photographs, and Documents"", private collection, 1970 - 89, the Palestinian Museum Digital Archive.",color photographs,,still image,1980s; Date created,1980/1989,,"[31.532569,35.099826]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/1/3/93642_ca_object_representations_media_141370_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/1/3/42461_ca_object_representations_media_141370_original.jpg,https://palarchive.org/index.php/Detail/objects/168077/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Fahd al-Qawasmi Collection | Fahd al-Qawasmi Sub-collection 1: Photographs,12 September 2019 at 14:06:25,15 March 2022 at 14:42:04,"Found in his collection, this colour photograph features Fahed Qawasmi with Yaser ʿarafat, former president of the Palestinian Authority.",صورة ملونة يظهر فيها فهد القواسمي و رئيس السلطة الفلسطينية الراحل ياسر عرفات، وُجِدَت الصورة في مجموعة فهد القواسمي.,color photographs,,,
ark:/13030/m53569fv,ark:/21198/z1qp1sdk,,Work,233.0,0233.01.0005|~|168078|~|23797_ca_object_representations_media_141371_original.jpg,The Fahd al-Qawasmi Collection,Fahd al-Qawasmi Sub-collection 1: Photographs,فهد القواسمي,Fahed Qawasmi,"Found in his collection, this colour photograph features Fahed Qawasmi with a delegation from the Arab Gulf.|~|صورة ملونة يظهر فيها فهد القواسمي مع وفد خليجي ،وُجِدَت الصورة في مجموعة فهد القواسمي.","Qawasmi, Fahed, ""Correspondence, Reports, Photographs, and Documents"", private collection, 1970 - 89, the Palestinian Museum Digital Archive.",color photographs,,still image,1980s; Date created,1980/1989,,"[31.532569,35.099826]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/1/3/86183_ca_object_representations_media_141371_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/1/3/23797_ca_object_representations_media_141371_original.jpg,https://palarchive.org/index.php/Detail/objects/168078/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Fahd al-Qawasmi Collection | Fahd al-Qawasmi Sub-collection 1: Photographs,12 September 2019 at 14:06:25,15 March 2022 at 14:42:04,"Found in his collection, this colour photograph features Fahed Qawasmi with a delegation from the Arab Gulf.",صورة ملونة يظهر فيها فهد القواسمي مع وفد خليجي ،وُجِدَت الصورة في مجموعة فهد القواسمي.,color photographs,,,
ark:/13030/m5n37n18,ark:/21198/z1qp1sdk,,Work,233.0,0233.01.0006|~|168079|~|45060_ca_object_representations_media_141372_original.jpg,The Fahd al-Qawasmi Collection,Fahd al-Qawasmi Sub-collection 1: Photographs,فهد القواسمي,Fahed Qawasmi,"Found in his collection, this colour photograph features Fahed Qawasmi with political figures.|~|صورة ملونة يظهر فيها فهد القواسمي و مجموعة شخصيات سياسية، وُجِدَت الصورة في مجموعة فهد القواسمي.","Qawasmi, Fahed, ""Correspondence, Reports, Photographs, and Documents"", private collection, 1970 - 89, the Palestinian Museum Digital Archive.",color photographs,,still image,1980s; Date created,1980/1989,,"[31.532569,35.099826]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/1/3/57736_ca_object_representations_media_141372_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/1/3/45060_ca_object_representations_media_141372_original.jpg,https://palarchive.org/index.php/Detail/objects/168079/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Fahd al-Qawasmi Collection | Fahd al-Qawasmi Sub-collection 1: Photographs,12 September 2019 at 14:06:25,15 March 2022 at 14:42:05,"Found in his collection, this colour photograph features Fahed Qawasmi with political figures.",صورة ملونة يظهر فيها فهد القواسمي و مجموعة شخصيات سياسية، وُجِدَت الصورة في مجموعة فهد القواسمي.,color photographs,,,
ark:/13030/m5hb6w83,ark:/21198/z1qp1sdk,,Work,233.0,0233.01.0007|~|168080|~|17298_ca_object_representations_media_141373_original.jpg,The Fahd al-Qawasmi Collection,Fahd al-Qawasmi Sub-collection 1: Photographs,فهد القواسمي مع مجموعة شخصيات سياسية,Fahed Qawasmi with Political Figures.,"Found in his collection, this colour photograph features Fahed Qawasm with Sheikh ʿabdel-Hamid as-Saʿeh, and Yaser ʿarafat, former president of the Palestinian Authority.|~|صورة ملونة يظهر فيها فهد القواسمي و الشيخ عبد الحميد السائح ورئيس السلطة الفلسطينية الراحل ياسر عرفات، وُجِدَت الصورة في مجموعة فهد القواسمي.","Qawasmi, Fahed, ""Correspondence, Reports, Photographs, and Documents"", private collection, 1970 - 89, the Palestinian Museum Digital Archive.",color photographs,,still image,1980s; Date created,1980/1989,,"[31.532569,35.099826]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/1/3/53657_ca_object_representations_media_141373_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/1/3/17298_ca_object_representations_media_141373_original.jpg,https://palarchive.org/index.php/Detail/objects/168080/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Fahd al-Qawasmi Collection | Fahd al-Qawasmi Sub-collection 1: Photographs,12 September 2019 at 14:06:25,15 March 2022 at 14:42:05,"Found in his collection, this colour photograph features Fahed Qawasm with Sheikh ʿabdel-Hamid as-Saʿeh, and Yaser ʿarafat, former president of the Palestinian Authority.",صورة ملونة يظهر فيها فهد القواسمي و الشيخ عبد الحميد السائح ورئيس السلطة الفلسطينية الراحل ياسر عرفات، وُجِدَت الصورة في مجموعة فهد القواسمي.,color photographs,,,
ark:/13030/m5zd5t01,ark:/21198/z1qp1sdk,,Work,233.0,0233.01.0008|~|168081|~|57578_ca_object_representations_media_141374_original.jpg,The Fahd al-Qawasmi Collection,Fahd al-Qawasmi Sub-collection 1: Photographs,فهد القواسمي  في مؤتمر,Fahed Qawasmi During a Conference,"Found in his collection, this colour photograph features Fahed Qawasmi with Yaser ʿarafat, former president of the Palestinian Authority, and Mohammad Milhim.|~|صورة ملونة يظهر فيها فهد القواسمي و رئيس السلطة الفلسطينية الراحل ياسر عرفات و محمد ملحم أثناء مؤتمر ،وُجِدَت الصورة في مجموعة فهد القواسمي.","Qawasmi, Fahed, ""Correspondence, Reports, Photographs, and Documents"", private collection, 1970 - 89, the Palestinian Museum Digital Archive.",color photographs,,still image,1980s; Date created,1980/1989,,"[31.532569,35.099826]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/1/3/93011_ca_object_representations_media_141374_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/1/3/57578_ca_object_representations_media_141374_original.jpg,https://palarchive.org/index.php/Detail/objects/168081/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Fahd al-Qawasmi Collection | Fahd al-Qawasmi Sub-collection 1: Photographs,12 September 2019 at 14:06:25,15 March 2022 at 14:42:05,"Found in his collection, this colour photograph features Fahed Qawasmi with Yaser ʿarafat, former president of the Palestinian Authority, and Mohammad Milhim.",صورة ملونة يظهر فيها فهد القواسمي و رئيس السلطة الفلسطينية الراحل ياسر عرفات و محمد ملحم أثناء مؤتمر ،وُجِدَت الصورة في مجموعة فهد القواسمي.,color photographs,,,
ark:/13030/m5ck64jr,ark:/21198/z1qp1sdk,,Work,233.0,0233.01.0009|~|168082|~|38225_ca_object_representations_media_141375_original.jpg,The Fahd al-Qawasmi Collection,Fahd al-Qawasmi Sub-collection 1: Photographs,فهد القواسمي مع مجموعة قيادات سورية,Fahed Qawasmi with Syrian Leaders,"Found in his collection, this colour photograph features Fahed Qawasmi with Syrian Leaders.|~|صورة ملونة يظهر فيها فهد القواسمي يلقي التحية على مجموعة من الشخصيات السياسية السورية، وُجِدَت الصورة في مجموعة فهد القواسمي.","Qawasmi, Fahed, ""Correspondence, Reports, Photographs, and Documents"", private collection, 1970 - 89, the Palestinian Museum Digital Archive.",color photographs,,still image,1980s; Date created,1980/1989,,"[31.532569,35.099826]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/1/3/9937_ca_object_representations_media_141375_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/1/3/38225_ca_object_representations_media_141375_original.jpg,https://palarchive.org/index.php/Detail/objects/168082/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Fahd al-Qawasmi Collection | Fahd al-Qawasmi Sub-collection 1: Photographs,12 September 2019 at 14:06:25,15 March 2022 at 14:42:06,"Found in his collection, this colour photograph features Fahed Qawasmi with Syrian Leaders.",صورة ملونة يظهر فيها فهد القواسمي يلقي التحية على مجموعة من الشخصيات السياسية السورية، وُجِدَت الصورة في مجموعة فهد القواسمي.,color photographs,,,
