Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1k12pw6,,,Collection,,,,,The Othman Ismir Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5mq2t2s,ark:/21198/z1k12pw6,,Work,244.0,0244.01.0001|~|183364|~|43383_ca_object_representations_media_150796_original.jpg,The Othman Ismir Collection,Othman Ismir Sub-collection 1: Photographs,"""صورة لعثمان اسمير من قرية عقريا""، 1930 - 1940","A Photo of Uthman Ismir, 1930-40","Taken in the 1930s, this monochromatic photograph shows Uthman Ismir, a member of the Trans-Jordan Frontier Force (TJFF) nicknamed az-Zunnar al-Ahmar (the Red Sash), from Aqraba village, the Israeli-occupied governorate of Nablus.|~|صورة غير ملونة لعثمان اسمير من قرية عقريا، وهو ضابط في حرس الحدود الأردني ""الزنار الأحمر""، التُقطت الصورة بين عامي 1930 - 1940.",,black-and-white photographs,,still image,1930 to 1940; Date created,1930/1940,,"[32.127586,35.342735]",Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/7/26746_ca_object_representations_media_150796_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/7/43383_ca_object_representations_media_150796_original.jpg,https://palarchive.org/index.php/Detail/objects/183364/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,,The Othman Ismir Collection  | Othman Ismir Sub-collection 1: Photographs,30 September 2019 at 13:35:06,10 March 2021 at 15:24:40,"Taken in the 1930s, this monochromatic photograph shows Uthman Ismir, a member of the Trans-Jordan Frontier Force (TJFF) nicknamed az-Zunnar al-Ahmar (the Red Sash), from Aqraba village, the Israeli-occupied governorate of Nablus.","صورة غير ملونة لعثمان اسمير من قرية عقريا، وهو ضابط في حرس الحدود الأردني ""الزنار الأحمر""، التُقطت الصورة بين عامي 1930 - 1940.",black-and-white photographs,,,
ark:/13030/m5007rx7,ark:/21198/z1k12pw6,,Work,244.0,0244.01.0002|~|183365|~|44437_ca_object_representations_media_150798_original.jpg,The Othman Ismir Collection,Othman Ismir Sub-collection 1: Photographs,"""صورة عثمان اسمير برفقة ضباط في الزرقاء""، تموز 1935","An RPPC of Uthman Ismir with 2 Other Soldiers in Zarqa, 16 July 1935","Taken in Zarqa, Jordan on 15 July 1935, this real photo postcard (RPPC) shows Uthman Ismir, a member of the Trans-Jordan Frontier Force (TJFF) nicknamed az-Zunnar al-Ahmar (the Red Sash), with two other soldiers. |~|كارت مستطيل يتضمن صورة غير ملونة يظهر فيها عثمان اسمير، ضابط في حرس الحدود الأردني ""الزنار الأحمر""، برفقة اثنين من الضباط في مدينة الزرقاء بتاريخ 15 تموز 1935.",,black-and-white photographs,,still image,15 July 1935; Date created,1935-07-15,,"[32.0608187,36.0941795]",Political mobilization|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/7/88087_ca_object_representations_media_150798_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/7/44437_ca_object_representations_media_150798_original.jpg,https://palarchive.org/index.php/Detail/objects/183365/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,,The Othman Ismir Collection  | Othman Ismir Sub-collection 1: Photographs,30 September 2019 at 13:35:06,10 March 2021 at 15:24:41,"Taken in Zarqa, Jordan on 15 July 1935, this real photo postcard (RPPC) shows Uthman Ismir, a member of the Trans-Jordan Frontier Force (TJFF) nicknamed az-Zunnar al-Ahmar (the Red Sash), with two other soldiers.","كارت مستطيل يتضمن صورة غير ملونة يظهر فيها عثمان اسمير، ضابط في حرس الحدود الأردني ""الزنار الأحمر""، برفقة اثنين من الضباط في مدينة الزرقاء بتاريخ 15 تموز 1935.",black-and-white photographs,,,
ark:/13030/m5c619ng,ark:/21198/z1k12pw6,,Work,244.0,0244.01.0003|~|183366|~|84718_ca_object_representations_media_150800_original.jpg,The Othman Ismir Collection,Othman Ismir Sub-collection 1: Photographs,"""صورة ضابط في حرس الحدود الأردني ""الزنار الأحمر""، 1930 - 1940","A Photo of a Member of the TJFF, 1930-40","Taken in the 1930s, this monochromatic photograph shows a member of the Trans-Jordan Frontier Force (TJFF) nicknamed az-Zunnar al-Ahmar (the Red Sash),|~|صورة غير ملونة لضابط في حرس الحدود الأردني ""الزنار الأحمر""، التُقطت الصورة بين عامي 1930 - 1940.",,black-and-white photographs,,still image,1930 to 1940; Date created,1930/1940,,,Social History|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/8/99423_ca_object_representations_media_150800_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/8/84718_ca_object_representations_media_150800_original.jpg,https://palarchive.org/index.php/Detail/objects/183366/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,,The Othman Ismir Collection  | Othman Ismir Sub-collection 1: Photographs,30 September 2019 at 13:35:06,10 March 2021 at 15:24:41,"Taken in the 1930s, this monochromatic photograph shows a member of the Trans-Jordan Frontier Force (TJFF) nicknamed az-Zunnar al-Ahmar (the Red Sash),","صورة غير ملونة لضابط في حرس الحدود الأردني ""الزنار الأحمر""، التُقطت الصورة بين عامي 1930 - 1940.",black-and-white photographs,,,
ark:/13030/m53r8hnn,ark:/21198/z1k12pw6,,Work,244.0,0244.01.0006|~|183369|~|67490_ca_object_representations_media_150805_original.jpg,The Othman Ismir Collection,Othman Ismir Sub-collection 1: Photographs,"""صورة لمحمود ذيب وفرج يوسف وعادل ذيب""، آب 1929","An RPPC of ʿĀdel Dhib, Faraj Yusef, and Mahmud Dhib, 24 August 1929","Taken on 24 August 1929, this real photo postcard (RPPC) shows ʿĀdel Dhib, Faraj Yusef, and Mahmud Dhib; standing on the left side is a member of the Trans-Jordan Frontier Force (TJFF) nicknamed az-Zunnar al-Ahmar (the Red Sash).|~|كارت مستطيل يتضمن صورةغير ملونة يظهر فيها ثلاثة أشخاص هم: محمود ذيب وفرج يوسف وعادل ذيب، الأول من يسار الصورة ضابط قي حرس الحدود الأردني ""الزنار الأحمر""، التُقطت الصورة بتاريخ 24 آب 1929.",,black-and-white photographs,,still image,24 August 1929; Date created,1929-08-24,,,Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/8/95026_ca_object_representations_media_150805_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/8/67490_ca_object_representations_media_150805_original.jpg,https://palarchive.org/index.php/Detail/objects/183369/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,,The Othman Ismir Collection  | Othman Ismir Sub-collection 1: Photographs,30 September 2019 at 13:35:06,10 March 2021 at 15:24:42,"Taken on 24 August 1929, this real photo postcard (RPPC) shows ʿĀdel Dhib, Faraj Yusef, and Mahmud Dhib; standing on the left side is a member of the Trans-Jordan Frontier Force (TJFF) nicknamed az-Zunnar al-Ahmar (the Red Sash).","كارت مستطيل يتضمن صورةغير ملونة يظهر فيها ثلاثة أشخاص هم: محمود ذيب وفرج يوسف وعادل ذيب، الأول من يسار الصورة ضابط قي حرس الحدود الأردني ""الزنار الأحمر""، التُقطت الصورة بتاريخ 24 آب 1929.",black-and-white photographs,,,
ark:/13030/m56j2780,ark:/21198/z1k12pw6,,Work,244.0,0244.01.0007|~|183370|~|14970_ca_object_representations_media_163392_original.jpg,The Othman Ismir Collection,Othman Ismir Sub-collection 1: Photographs,"""صورة لزي عثمان اسمير العسكري من قرية عقربا""، 1930 - 1940","A Photo of Uthman Ismir's Military Uniform, 1930-40","Taken in the 1930s, this colour photograph shows the military uniform of Uthman Ismir, a member of the Trans-Jordan Frontier Force (TJFF) nicknamed az-Zunnar al-Ahmar (the Red Sash), from Aqraba village, the Israeli-occupied governorate of Nablus. Of note, this uniform dates back to the mid-1920s.|~|صورة ملونة يظهر فيها الزي العسكري لعثمان اسمير من قرية عقريا، وهو ضابط عربي في قوة الزنار الاحمر، وقد استخدم هذا الزي منذ منتصف العشرينيات.",,color photographs,,still image,1930 to 1940; Date created,1930/1940,,"[32.127586,35.342735]",Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/3/90298_ca_object_representations_media_163392_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/3/14970_ca_object_representations_media_163392_original.jpg,https://palarchive.org/index.php/Detail/objects/183370/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,,The Othman Ismir Collection  | Othman Ismir Sub-collection 1: Photographs,30 September 2019 at 13:35:06,10 March 2021 at 15:24:42,"Taken in the 1930s, this colour photograph shows the military uniform of Uthman Ismir, a member of the Trans-Jordan Frontier Force (TJFF) nicknamed az-Zunnar al-Ahmar (the Red Sash), from Aqraba village, the Israeli-occupied governorate of Nablus. Of note, this uniform dates back to the mid-1920s.",صورة ملونة يظهر فيها الزي العسكري لعثمان اسمير من قرية عقريا، وهو ضابط عربي في قوة الزنار الاحمر، وقد استخدم هذا الزي منذ منتصف العشرينيات.,color photographs,,,
ark:/13030/m5v778fb,ark:/21198/z1k12pw6,,Work,244.0,0244.01.0008|~|183371|~|77436_ca_object_representations_media_150807_original.jpg,The Othman Ismir Collection,Othman Ismir Sub-collection 1: Photographs,"""صورة مجموعة من ضباط حرس الحدود في فلسطين الانتدابية""، 1930 - 1940","A Photo of 7 Members of the TJFF, 1930-40","Taken in the 1930s, this monochromatic photograph shows seven Arab members of the Jordanian border guards who are affiliated with the British Mandate Army.|~|صورة غير ملونة لمجموعة من الضباط العرب في حرس الحدود التابع لجيش الانتداب البريطاني في الثلاثينات.",,black-and-white photographs,,still image,1930 to 1940,1930/1940,,"[31.952162,35.233154]",Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/8/39809_ca_object_representations_media_150807_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/8/77436_ca_object_representations_media_150807_original.jpg,https://palarchive.org/index.php/Detail/objects/183371/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,,The Othman Ismir Collection  | Othman Ismir Sub-collection 1: Photographs,30 September 2019 at 13:35:07,10 March 2021 at 15:24:42,"Taken in the 1930s, this monochromatic photograph shows seven Arab members of the Jordanian border guards who are affiliated with the British Mandate Army.",صورة غير ملونة لمجموعة من الضباط العرب في حرس الحدود التابع لجيش الانتداب البريطاني في الثلاثينات.,black-and-white photographs,,,
ark:/13030/m5kq5s09,ark:/21198/z1k12pw6,,Work,244.0,0244.01.0010|~|183373|~|6578_ca_object_representations_media_150809_original.jpg,The Othman Ismir Collection,Othman Ismir Sub-collection 1: Photographs,"""صورة رجا عبد الجليل حماد أبو شهاب""، 1920 - 1940","A Photo of Raja Shhab, 1920-40","Taken between 1920 and 1940, this monochromatic photograph shows Raja Abd al-Jalil Hammad abu Shhab from Aqraba, a village in the Israeli-occupied governorate of Nablus, wearing the police uniform. |~|صورة غير ملونة لرجا عبد الجليل حماد أبو شهاب من قرية عقريا بلباس البوليس.",,black-and-white photographs,,still image,1920 to 1940; Date created,1920/1940,,"[32.127586,35.342735]",Social History,"البوليس أخافي  رقم 8212 رجا عبد الجليل حماد أبو شهاب  من قرية عقربا وسلام  هذه الصوره إلا  رجا عبد الجليل حماد أبو شهاب|~|The police  No 8212 Raja Abd al-Jalil Hammad abu Shhab from Aqraba village, and greetings This photo is for  Raja Abd al-Jalil Hammad abu Shhab",image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/8/48968_ca_object_representations_media_150809_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/8/6578_ca_object_representations_media_150809_original.jpg,https://palarchive.org/index.php/Detail/objects/183373/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,,The Othman Ismir Collection  | Othman Ismir Sub-collection 1: Photographs,30 September 2019 at 13:35:07,10 March 2021 at 15:24:43,"Taken between 1920 and 1940, this monochromatic photograph shows Raja Abd al-Jalil Hammad abu Shhab from Aqraba, a village in the Israeli-occupied governorate of Nablus, wearing the police uniform.",صورة غير ملونة لرجا عبد الجليل حماد أبو شهاب من قرية عقريا بلباس البوليس.,black-and-white photographs,البوليس أخافي  رقم 8212 رجا عبد الجليل حماد أبو شهاب  من قرية عقربا وسلام  هذه الصوره إلا  رجا عبد الجليل حماد أبو شهاب,"The police  No 8212 Raja Abd al-Jalil Hammad abu Shhab from Aqraba village, and greetings This photo is for  Raja Abd al-Jalil Hammad abu Shhab",
ark:/13030/m5fz518z,ark:/21198/z1k12pw6,,Work,244.0,0244.01.0011|~|183374|~|23772_ca_object_representations_media_150811_original.jpg,The Othman Ismir Collection,Othman Ismir Sub-collection 1: Photographs,"""صورة ضابط في حرس الحدود الأردني ""الزنار الأحمر""، 1930 - 1940","A Photo of a Member of the TJFF, 1930-40","Taken in the 1930s, this monochromatic photograph shows a member of the Trans-Jordan Frontier Force (TJFF) nicknamed az-Zunnar al-Ahmar (the Red Sash).|~|صورة غير ملونة لضابط في حرس الحدود الأردني ""الزنار الأحمر""، التُقطت الصورة بين عامي 1930 - 1940.",,black-and-white photographs,,still image,1930 to 1940; Date created,1930/1940,,,Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/8/24369_ca_object_representations_media_150811_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/8/23772_ca_object_representations_media_150811_original.jpg,https://palarchive.org/index.php/Detail/objects/183374/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,,The Othman Ismir Collection  | Othman Ismir Sub-collection 1: Photographs,30 September 2019 at 13:35:07,10 March 2021 at 15:24:43,"Taken in the 1930s, this monochromatic photograph shows a member of the Trans-Jordan Frontier Force (TJFF) nicknamed az-Zunnar al-Ahmar (the Red Sash).","صورة غير ملونة لضابط في حرس الحدود الأردني ""الزنار الأحمر""، التُقطت الصورة بين عامي 1930 - 1940.",black-and-white photographs,,,
ark:/13030/m5t8077m,ark:/21198/z1k12pw6,,Work,244.0,0244.01.0012|~|183375|~|5995_ca_object_representations_media_150813_original.jpg,The Othman Ismir Collection,Othman Ismir Sub-collection 1: Photographs,"""صورة ضابط في حرس الحدود الأردني ""الزنار الأحمر""، 1930 - 1940","A Photo of a Member of the TJFF, 1930-40","Taken in the 1930s, this monochromatic photograph shows a member of the Jordanian border guards (az-Zunnar al-Ahmar meaning the Red Sash).|~|صورة غير ملونة لضابط في حرس الحدود الأردني ""الزنار الأحمر""، التُقطت الصورة بين عامي 1930 - 1940.",,black-and-white photographs,,still image,1930 to 1940; Date created,1930/1940,,,Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/8/86605_ca_object_representations_media_150813_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/8/5995_ca_object_representations_media_150813_original.jpg,https://palarchive.org/index.php/Detail/objects/183375/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,,The Othman Ismir Collection  | Othman Ismir Sub-collection 1: Photographs,30 September 2019 at 13:35:07,10 March 2021 at 15:24:43,"Taken in the 1930s, this monochromatic photograph shows a member of the Jordanian border guards (az-Zunnar al-Ahmar meaning the Red Sash).","صورة غير ملونة لضابط في حرس الحدود الأردني ""الزنار الأحمر""، التُقطت الصورة بين عامي 1930 - 1940.",black-and-white photographs,,,
