Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1vf2j2d,,,Collection,,,,,The Sabreen Association for Artistic Development Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5x13xt5,ark:/21198/z1vf2j2d,,Work,232.0,0232.01.0001|~|141846|~|92527_ca_object_representations_media_112819_original.jpg,The Sabreen Association for Artistic Development Collection,Sabreen Association for Artistic Development Sub-collection 1: Photographs,ملمح من رحلة فرقة صابرين إلى إيطاليا,A Glimpse of Sabreen Group's Trip to Perform in Italy,"A colour photograph capturing a glimpse of Sabreen Group’s trip to Italy to put three of their albums on show, namely, Smoke of Volcanos, Death of the Prophet, and Here Come the Doves.|~|صورة ملونة ترصد ملمحاً من رحلة فرقة صابرين إلى إيطاليا لتقديم ثلاثة من ألبوماتها، هي دخان البراكين، وموت النبي، وجاي الحمام.","Said Murad (General director of Sabreen Association for Artistic Development), interview with PMDA researcher Lama Ghosheh, August 2019, non-transcript, the Palestinian Museum Digital Archive.",,,still image,1993,1993,,,Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/2/8/49803_ca_object_representations_media_112819_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/2/8/92527_ca_object_representations_media_112819_original.jpg,https://palarchive.org/index.php/Detail/objects/141846/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Sabreen Association for Artistic Development Sub-collection 1: Photographs  | The Sabreen Association for Artistic Development Collection,2 September 2019 at 10:15:04,9 March 2021 at 11:19:02,"A colour photograph capturing a glimpse of Sabreen Group’s trip to Italy to put three of their albums on show, namely, Smoke of Volcanos, Death of the Prophet, and Here Come the Doves.",صورة ملونة ترصد ملمحاً من رحلة فرقة صابرين إلى إيطاليا لتقديم ثلاثة من ألبوماتها، هي دخان البراكين، وموت النبي، وجاي الحمام.,,,,
ark:/13030/m5s8364p,ark:/21198/z1vf2j2d,,Work,232.0,0232.01.0002|~|141847|~|12933_ca_object_representations_media_112820_original.jpg,The Sabreen Association for Artistic Development Collection,Sabreen Association for Artistic Development Sub-collection 1: Photographs,ملمح من رحلة فرقة صابرين إلى إيطاليا,A Glimpse of Sabreen Group's Trip to Perform in Italy,"A colour photograph capturing a glimpse of Sabreen Group’s trip to Italy to put three of their albums on show, namely, Smoke of Volcanos, Death of the Prophet, and Here Come the Doves.|~|صورة ملونة ترصد ملمحاً من رحلة فرقة صابرين إلى إيطاليا لتقديم ثلاثة من ألبوماتها، هي دخان البراكين، وموت النبي، وجاي الحمام.","Said Murad (General director of Sabreen Association for Artistic Development), interview with PMDA researcher Lama Ghosheh, August 2019, non-transcript, the Palestinian Museum Digital Archive.",,,still image,1993,1993,,,Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/2/8/32957_ca_object_representations_media_112820_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/2/8/12933_ca_object_representations_media_112820_original.jpg,https://palarchive.org/index.php/Detail/objects/141847/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Sabreen Association for Artistic Development Sub-collection 1: Photographs  | The Sabreen Association for Artistic Development Collection,2 September 2019 at 10:15:04,9 March 2021 at 11:19:02,"A colour photograph capturing a glimpse of Sabreen Group’s trip to Italy to put three of their albums on show, namely, Smoke of Volcanos, Death of the Prophet, and Here Come the Doves.",صورة ملونة ترصد ملمحاً من رحلة فرقة صابرين إلى إيطاليا لتقديم ثلاثة من ألبوماتها، هي دخان البراكين، وموت النبي، وجاي الحمام.,,,,
ark:/13030/m5nh2fgv,ark:/21198/z1vf2j2d,,Work,232.0,0232.01.0003|~|141848|~|97095_ca_object_representations_media_112821_original.jpg,The Sabreen Association for Artistic Development Collection,Sabreen Association for Artistic Development Sub-collection 1: Photographs,ملمح من رحلة فرقة صابرين إلى إيطاليا,A Glimpse of Sabreen Group's Trip to Perform in Italy,"A colour photograph capturing a glimpse of Sabreen Group’s trip to Italy to put three of their albums on show, namely, Smoke of Volcanos, Death of the Prophet, and Here Come the Doves.|~|صورة ملونة ترصد ملمحاً من رحلة فرقة صابرين إلى إيطاليا لتقديم ثلاثة من ألبوماتها، هي دخان البراكين، وموت النبي، وجاي الحمام.","Said Murad (General director of Sabreen Association for Artistic Development), interview with PMDA researcher Lama Ghosheh, August 2019, non-transcript, the Palestinian Museum Digital Archive.",,,still image,1993,1993,,,Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/2/8/41412_ca_object_representations_media_112821_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/2/8/97095_ca_object_representations_media_112821_original.jpg,https://palarchive.org/index.php/Detail/objects/141848/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Sabreen Association for Artistic Development Sub-collection 1: Photographs  | The Sabreen Association for Artistic Development Collection,2 September 2019 at 10:15:04,9 March 2021 at 11:19:02,"A colour photograph capturing a glimpse of Sabreen Group’s trip to Italy to put three of their albums on show, namely, Smoke of Volcanos, Death of the Prophet, and Here Come the Doves.",صورة ملونة ترصد ملمحاً من رحلة فرقة صابرين إلى إيطاليا لتقديم ثلاثة من ألبوماتها، هي دخان البراكين، وموت النبي، وجاي الحمام.,,,,
ark:/13030/m5d29ndf,ark:/21198/z1vf2j2d,,Work,232.0,0232.01.0004|~|141849|~|41193_ca_object_representations_media_112822_original.jpg,The Sabreen Association for Artistic Development Collection,Sabreen Association for Artistic Development Sub-collection 1: Photographs,ملمح من رحلة فرقة صابرين إلى إيطاليا,A Glimpse of Sabreen Group's Trip to Perform in Italy,"A colour photograph capturing a glimpse of Sabreen Group’s trip to Italy to put three of their albums on show, namely, Smoke of Volcanos, Death of the Prophet, and Here Come the Doves.|~|صورة ملونة ترصد ملمحاً من رحلة فرقة صابرين إلى إيطاليا لتقديم ثلاثة من ألبوماتها، هي دخان البراكين، وموت النبي، وجاي الحمام.","Said Murad (General director of Sabreen Association for Artistic Development), interview with PMDA researcher Lama Ghosheh, August 2019, non-transcript, the Palestinian Museum Digital Archive.",,,still image,1993,1993,,,Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/2/8/53844_ca_object_representations_media_112822_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/2/8/41193_ca_object_representations_media_112822_original.jpg,https://palarchive.org/index.php/Detail/objects/141849/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Sabreen Association for Artistic Development Sub-collection 1: Photographs  | The Sabreen Association for Artistic Development Collection,2 September 2019 at 10:15:04,9 March 2021 at 11:19:02,"A colour photograph capturing a glimpse of Sabreen Group’s trip to Italy to put three of their albums on show, namely, Smoke of Volcanos, Death of the Prophet, and Here Come the Doves.",صورة ملونة ترصد ملمحاً من رحلة فرقة صابرين إلى إيطاليا لتقديم ثلاثة من ألبوماتها، هي دخان البراكين، وموت النبي، وجاي الحمام.,,,,
ark:/13030/m5hr1pr4,ark:/21198/z1vf2j2d,,Work,232.0,0232.01.0005|~|141850|~|84656_ca_object_representations_media_112823_original.jpg,The Sabreen Association for Artistic Development Collection,Sabreen Association for Artistic Development Sub-collection 1: Photographs,ملمح من رحلة فرقة صابرين إلى إيطاليا,A Glimpse of Sabreen Group's Trip to Perform in Italy,"A colour photograph capturing a glimpse of Sabreen Group’s trip to Italy to showcase thier three albums, and they are: Smoke of Volcanos, Death of the Prophet, and Here Come the Doves.|~|صورة ملونة ترصد ملمحاً من رحلة فرقة صابرين إلى إيطاليا لتقديم ثلاثة من ألبوماتها، هي دخان البراكين، وموت النبي، وجاي الحمام.","Said Murad (General director of Sabreen Association for Artistic Development), interview with PMDA researcher Lama Ghosheh, August 2019, non-transcript, the Palestinian Museum Digital Archive.",,,still image,1993,1993,,,Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/2/8/20553_ca_object_representations_media_112823_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/2/8/84656_ca_object_representations_media_112823_original.jpg,https://palarchive.org/index.php/Detail/objects/141850/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Sabreen Association for Artistic Development Sub-collection 1: Photographs  | The Sabreen Association for Artistic Development Collection,2 September 2019 at 10:15:04,9 March 2021 at 11:19:02,"A colour photograph capturing a glimpse of Sabreen Group’s trip to Italy to showcase thier three albums, and they are: Smoke of Volcanos, Death of the Prophet, and Here Come the Doves.",صورة ملونة ترصد ملمحاً من رحلة فرقة صابرين إلى إيطاليا لتقديم ثلاثة من ألبوماتها، هي دخان البراكين، وموت النبي، وجاي الحمام.,,,,
ark:/13030/m54j84zc,ark:/21198/z1vf2j2d,,Work,232.0,0232.01.0006|~|141851|~|70104_ca_object_representations_media_112824_original.jpg,The Sabreen Association for Artistic Development Collection,Sabreen Association for Artistic Development Sub-collection 1: Photographs,ملمح من رحلة فرقة صابرين إلى إيطاليا,A Glimpse of Sabreen Group's Trip to Perform in Italy,"A colour photograph capturing a glimpse of Sabreen Group’s trip to Italy to put three of their albums on show, namely, Smoke of Volcanos, Death of the Prophet, and Here Come the Doves.|~|صورة ملونة ترصد ملمحاً من رحلة فرقة صابرين إلى إيطاليا لتقديم ثلاثة من ألبوماتها، هي دخان البراكين، وموت النبي، وجاي الحمام.","Said Murad (General director of Sabreen Association for Artistic Development), interview with PMDA researcher Lama Ghosheh, August 2019, non-transcript, the Palestinian Museum Digital Archive.",,,still image,1993,1993,,,Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/2/8/70047_ca_object_representations_media_112824_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/2/8/70104_ca_object_representations_media_112824_original.jpg,https://palarchive.org/index.php/Detail/objects/141851/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Sabreen Association for Artistic Development Sub-collection 1: Photographs  | The Sabreen Association for Artistic Development Collection,2 September 2019 at 10:15:04,9 March 2021 at 11:19:02,"A colour photograph capturing a glimpse of Sabreen Group’s trip to Italy to put three of their albums on show, namely, Smoke of Volcanos, Death of the Prophet, and Here Come the Doves.",صورة ملونة ترصد ملمحاً من رحلة فرقة صابرين إلى إيطاليا لتقديم ثلاثة من ألبوماتها، هي دخان البراكين، وموت النبي، وجاي الحمام.,,,,
ark:/13030/m50s7d72,ark:/21198/z1vf2j2d,,Work,232.0,0232.01.0007|~|141852|~|4089_ca_object_representations_media_112825_original.jpg,The Sabreen Association for Artistic Development Collection,Sabreen Association for Artistic Development Sub-collection 1: Photographs,ملمح من رحلة فرقة صابرين إلى إيطاليا,A Glimpse of Sabreen Group's Trip to Perform in Italy,"A colour photograph capturing a glimpse of Sabreen Group’s trip to Italy to put three of their albums on show, namely, Smoke of Volcanos, Death of the Prophet, and Here Come the Doves.|~|صورة ملونة ترصد ملمحاً من رحلة فرقة صابرين إلى إيطاليا لتقديم ثلاثة من ألبوماتها، هي دخان البراكين، وموت النبي، وجاي الحمام.","Said Murad (General director of Sabreen Association for Artistic Development), interview with PMDA researcher Lama Ghosheh, August 2019, non-transcript, the Palestinian Museum Digital Archive.",,,still image,1993,1993,,,Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/2/8/94610_ca_object_representations_media_112825_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/2/8/4089_ca_object_representations_media_112825_original.jpg,https://palarchive.org/index.php/Detail/objects/141852/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Sabreen Association for Artistic Development Sub-collection 1: Photographs  | The Sabreen Association for Artistic Development Collection,2 September 2019 at 10:15:04,9 March 2021 at 11:19:02,"A colour photograph capturing a glimpse of Sabreen Group’s trip to Italy to put three of their albums on show, namely, Smoke of Volcanos, Death of the Prophet, and Here Come the Doves.",صورة ملونة ترصد ملمحاً من رحلة فرقة صابرين إلى إيطاليا لتقديم ثلاثة من ألبوماتها، هي دخان البراكين، وموت النبي، وجاي الحمام.,,,,
ark:/13030/m5898wq5,ark:/21198/z1vf2j2d,,Work,232.0,0232.01.0008|~|141853|~|8374_ca_object_representations_media_112826_original.jpg,The Sabreen Association for Artistic Development Collection,Sabreen Association for Artistic Development Sub-collection 1: Photographs,ملمح من رحلة فرقة صابرين إلى إيطاليا,A Glimpse of Sabreen Group's Trip to Perform in Italy,"A colour photograph capturing a glimpse of Sabreen Group’s trip to Italy to put three of their albums on show, namely, Smoke of Volcanos, Death of the Prophet, and Here Come the Doves.|~|صورة ملونة ترصد ملمحاً من رحلة فرقة صابرين إلى إيطاليا لتقديم ثلاثة من ألبوماتها، هي دخان البراكين، وموت النبي، وجاي الحمام.","Said Murad (General director of Sabreen Association for Artistic Development), interview with PMDA researcher Lama Ghosheh, August 2019, non-transcript, the Palestinian Museum Digital Archive.",,,still image,1993,1993,,,Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/2/8/21274_ca_object_representations_media_112826_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/2/8/8374_ca_object_representations_media_112826_original.jpg,https://palarchive.org/index.php/Detail/objects/141853/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Sabreen Association for Artistic Development Sub-collection 1: Photographs  | The Sabreen Association for Artistic Development Collection,2 September 2019 at 10:15:04,9 March 2021 at 11:19:02,"A colour photograph capturing a glimpse of Sabreen Group’s trip to Italy to put three of their albums on show, namely, Smoke of Volcanos, Death of the Prophet, and Here Come the Doves.",صورة ملونة ترصد ملمحاً من رحلة فرقة صابرين إلى إيطاليا لتقديم ثلاثة من ألبوماتها، هي دخان البراكين، وموت النبي، وجاي الحمام.,,,,
ark:/13030/m5w16wq7,ark:/21198/z1vf2j2d,,Work,232.0,0232.01.0009|~|141854|~|70464_ca_object_representations_media_112827_original.jpg,The Sabreen Association for Artistic Development Collection,Sabreen Association for Artistic Development Sub-collection 1: Photographs,ملمح من رحلة فرقة صابرين إلى إيطاليا,A Glimpse of Sabreen Group's Trip to Perform in Italy,"A colour photograph capturing a glimpse of Sabreen Group’s trip to Italy to put three of their albums on show, namely, Smoke of Volcanos, Death of the Prophet, and Here Come the Doves.|~|صورة ملونة ترصد ملمحاً من رحلة فرقة صابرين إلى إيطاليا لتقديم ثلاثة من ألبوماتها، هي دخان البراكين، وموت النبي، وجاي الحمام.","Said Murad (General director of Sabreen Association for Artistic Development), interview with PMDA researcher Lama Ghosheh, August 2019, non-transcript, the Palestinian Museum Digital Archive.",,,still image,1993,1993,,,Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/2/8/29043_ca_object_representations_media_112827_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/2/8/70464_ca_object_representations_media_112827_original.jpg,https://palarchive.org/index.php/Detail/objects/141854/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Sabreen Association for Artistic Development Sub-collection 1: Photographs  | The Sabreen Association for Artistic Development Collection,2 September 2019 at 10:15:04,9 March 2021 at 11:19:02,"A colour photograph capturing a glimpse of Sabreen Group’s trip to Italy to put three of their albums on show, namely, Smoke of Volcanos, Death of the Prophet, and Here Come the Doves.",صورة ملونة ترصد ملمحاً من رحلة فرقة صابرين إلى إيطاليا لتقديم ثلاثة من ألبوماتها، هي دخان البراكين، وموت النبي، وجاي الحمام.,,,,
ark:/13030/m53k13rn,ark:/21198/z1vf2j2d,,Work,232.0,0232.01.0010|~|141855|~|75841_ca_object_representations_media_112828_original.jpg,The Sabreen Association for Artistic Development Collection,Sabreen Association for Artistic Development Sub-collection 1: Photographs,ملمح من رحلة فرقة صابرين إلى إيطاليا,A Glimpse of Sabreen Group's Trip to Perform in Italy,"A colour photograph capturing a glimpse of Sabreen Group’s trip to Italy to put three of their albums on show, namely, Smoke of Volcanos, Death of the Prophet, and Here Come the Doves.|~|صورة ملونة ترصد ملمحاً من رحلة فرقة صابرين إلى إيطاليا لتقديم ثلاثة من ألبوماتها، هي دخان البراكين، وموت النبي، وجاي الحمام.","Said Murad (General director of Sabreen Association for Artistic Development), interview with PMDA researcher Lama Ghosheh, August 2019, non-transcript, the Palestinian Museum Digital Archive.",,,still image,1993,1993,,,Culture and Arts,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/2/8/48147_ca_object_representations_media_112828_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/1/2/8/75841_ca_object_representations_media_112828_original.jpg,https://palarchive.org/index.php/Detail/objects/141855/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Sabreen Association for Artistic Development Sub-collection 1: Photographs  | The Sabreen Association for Artistic Development Collection,2 September 2019 at 10:15:05,9 March 2021 at 11:19:02,"A colour photograph capturing a glimpse of Sabreen Group’s trip to Italy to put three of their albums on show, namely, Smoke of Volcanos, Death of the Prophet, and Here Come the Doves.",صورة ملونة ترصد ملمحاً من رحلة فرقة صابرين إلى إيطاليا لتقديم ثلاثة من ألبوماتها، هي دخان البراكين، وموت النبي، وجاي الحمام.,,,,
