Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1tf5h0x,,,Collection,,,,,The Hassan abu Khdair Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5gr4pj8,ark:/21198/z1tf5h0x,,Work,242.0,0242.01.0001|~|183283|~|91442_ca_object_representations_media_150750_original.jpg,The Hassan abu Khdair Collection,Hassan abu Khdair Sub-collection 1: Photographs,عملية توسيع مسجد شعفاط,Expansion of Shu'afat Mosque,"A colour photograph shows Samih Awadallah, former and current Chairs of Shu'afat Council atop Shu'afat Mosque during its expansion.|~|صورة ملونة خلال عملية توسيع مجلس شعفاط، يظهر فيها من اليمين رئيس المجلس السابق سعيد عبد الرحيم ورئيس المجلس لاحقاً اسحاق ابو خضير وسميح عوض الله.",,color photographs,ara,still image,1990s; Date created,1990/1999,,"[31.8138732,35.2343857]",Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/7/61003_ca_object_representations_media_150750_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/7/91442_ca_object_representations_media_150750_original.jpg,https://palarchive.org/index.php/Detail/objects/183283/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Hassan abu Khdair Collection  | Hassan abu Khdair Sub-collection 1: Photographs,30 September 2019 at 13:34:58,10 March 2021 at 15:24:29,"A colour photograph shows Samih Awadallah, former and current Chairs of Shu'afat Council atop Shu'afat Mosque during its expansion.",صورة ملونة خلال عملية توسيع مجلس شعفاط، يظهر فيها من اليمين رئيس المجلس السابق سعيد عبد الرحيم ورئيس المجلس لاحقاً اسحاق ابو خضير وسميح عوض الله.,color photographs,,,
ark:/13030/m5r8662m,ark:/21198/z1tf5h0x,,Work,242.0,0242.01.0002|~|183284|~|97221_ca_object_representations_media_150751_original.jpg,The Hassan abu Khdair Collection,Hassan abu Khdair Sub-collection 1: Photographs,عائلة حسن ابو خضير خلال قطف الزيتون,A Photograph of Hasan abu Khdair's Family During the Olive Harvest Season,A colour photograph of Hasan abu Khdair's family during the Olive harvest season.|~|صورة ملونة تظهر فيها عائلة حسن ابو خضير خلال قطف الزيتون، وهو الثاني من جهة اليمين.,,color photographs,ara,still image,1992; Date created,1992,,"[31.8138732,35.2343857]",Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/7/89060_ca_object_representations_media_150751_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/7/97221_ca_object_representations_media_150751_original.jpg,https://palarchive.org/index.php/Detail/objects/183284/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Hassan abu Khdair Collection  | Hassan abu Khdair Sub-collection 1: Photographs,30 September 2019 at 13:34:58,10 March 2021 at 15:24:30,A colour photograph of Hasan abu Khdair's family during the Olive harvest season.,صورة ملونة تظهر فيها عائلة حسن ابو خضير خلال قطف الزيتون، وهو الثاني من جهة اليمين.,color photographs,,,
ark:/13030/m5c03xv9,ark:/21198/z1tf5h0x,,Work,242.0,0242.01.0003|~|183285|~|71346_ca_object_representations_media_150752_original.jpg,The Hassan abu Khdair Collection,Hassan abu Khdair Sub-collection 1: Photographs,عرس حسن ابو خضير,A Photograph of Hasan abu Khdair's Wedding,A colour photograph of Hasan abu Khdair's wedding.|~|صورة  ملونة التقطت خلال عرس حسن أبو خضير.,,color photographs,ara,still image,1982; Date created,1982,,"[31.8138732,35.2343857]",Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/7/65493_ca_object_representations_media_150752_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/7/71346_ca_object_representations_media_150752_original.jpg,https://palarchive.org/index.php/Detail/objects/183285/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Hassan abu Khdair Collection  | Hassan abu Khdair Sub-collection 1: Photographs,30 September 2019 at 13:34:59,10 March 2021 at 15:24:30,A colour photograph of Hasan abu Khdair's wedding.,صورة  ملونة التقطت خلال عرس حسن أبو خضير.,color photographs,,,
ark:/13030/m5938k1q,ark:/21198/z1tf5h0x,,Work,242.0,0242.01.0004|~|183286|~|65695_ca_object_representations_media_150753_original.jpg,The Hassan abu Khdair Collection,Hassan abu Khdair Sub-collection 1: Photographs,خلال أيام عرس حسن ابو خضير,A Photograph of Hasan abu Khdair's Wedding,"A colour photograph of Hasan abu Khdair's wedding. Shown right to left, Muhammad Hussein abu Khdair, Hajj Abdel-Majid abu Khdair, Hajj Mahmud Hussein abu Khdair, and Hasan abu Khdair.|~|صورة ملونة التقطت خلال أيام عرس حسن ابو خضير، حيث يظهر من اليمين محمد حسين ابو خضير والحج عبد المجيد ابو خضير والحج محمود حسين ابو  خضير وحسن ابو خضير وطفلين.",,color photographs,ara,still image,1982; Date created,1982,,"[31.8138732,35.2343857]",Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/7/11776_ca_object_representations_media_150753_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/7/65695_ca_object_representations_media_150753_original.jpg,https://palarchive.org/index.php/Detail/objects/183286/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Hassan abu Khdair Collection  | Hassan abu Khdair Sub-collection 1: Photographs,30 September 2019 at 13:34:59,10 March 2021 at 15:24:30,"A colour photograph of Hasan abu Khdair's wedding. Shown right to left, Muhammad Hussein abu Khdair, Hajj Abdel-Majid abu Khdair, Hajj Mahmud Hussein abu Khdair, and Hasan abu Khdair.",صورة ملونة التقطت خلال أيام عرس حسن ابو خضير، حيث يظهر من اليمين محمد حسين ابو خضير والحج عبد المجيد ابو خضير والحج محمود حسين ابو  خضير وحسن ابو خضير وطفلين.,color photographs,,,
ark:/13030/m53k14sh,ark:/21198/z1tf5h0x,,Work,242.0,0242.01.0005|~|183287|~|79924_ca_object_representations_media_150754_original.jpg,The Hassan abu Khdair Collection,Hassan abu Khdair Sub-collection 1: Photographs,عملية هدم جانب من سور مسجد شعفاط من أجل توسيعه,Demolition a Section of Shu'afat Mosque for Expansion,A colour photograph featuring the demolition of a section of Shu'afat Mosque for its expansion.|~|صورة ملونة خلال عملية هدم جانب من سور مسجد شعفاط من أجل توسيعه.,,color photographs,ara,still image,1990s; Date created,1990/1999,,"[31.8138732,35.2343857]",Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/7/29015_ca_object_representations_media_150754_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/7/79924_ca_object_representations_media_150754_original.jpg,https://palarchive.org/index.php/Detail/objects/183287/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Hassan abu Khdair Collection  | Hassan abu Khdair Sub-collection 1: Photographs,30 September 2019 at 13:34:59,10 March 2021 at 15:24:30,A colour photograph featuring the demolition of a section of Shu'afat Mosque for its expansion.,صورة ملونة خلال عملية هدم جانب من سور مسجد شعفاط من أجل توسيعه.,color photographs,,,
ark:/13030/m5q894wc,ark:/21198/z1tf5h0x,,Work,242.0,0242.01.0006|~|183288|~|12105_ca_object_representations_media_150755_original.jpg,The Hassan abu Khdair Collection,Hassan abu Khdair Sub-collection 1: Photographs,صورة من فوق مأذنة جامع شعفاط,A Photograph Taken Atop the Shu'afat Mosque Minaret,"A colour photograph of Abdel-Mahdi, Dr Abu Shhadeh, Ghassan, and a child atop the Shu'afat Mosque minaret.|~|صورة ملونة التقطت من فوق مأذنة الجامع وخلفهم أرض السهل ويظهر فيها عبد المهدي والدكتور ابو شحادة وغسان وطفل.",,color photographs,ara,still image,1990s; Date created,1990/1999,,"[31.8138732,35.2343857]",Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/7/40139_ca_object_representations_media_150755_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/7/12105_ca_object_representations_media_150755_original.jpg,https://palarchive.org/index.php/Detail/objects/183288/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Hassan abu Khdair Collection  | Hassan abu Khdair Sub-collection 1: Photographs,30 September 2019 at 13:34:59,10 March 2021 at 15:24:31,"A colour photograph of Abdel-Mahdi, Dr Abu Shhadeh, Ghassan, and a child atop the Shu'afat Mosque minaret.",صورة ملونة التقطت من فوق مأذنة الجامع وخلفهم أرض السهل ويظهر فيها عبد المهدي والدكتور ابو شحادة وغسان وطفل.,color photographs,,,
ark:/13030/m577365t,ark:/21198/z1tf5h0x,,Work,242.0,0242.01.0007|~|183289|~|51604_ca_object_representations_media_150756_original.jpg,The Hassan abu Khdair Collection,Hassan abu Khdair Sub-collection 1: Photographs,عملية ترميم وتوسيع مسجد شعفاط,The Expansion and Renovation of Shu'fat Mosque,"A colour photograph featuring the expansion and renovation of Shu'fat Mosque. Shown left to right, attorney Mahmud al-Mashny, Samih Awadallah, Manawil Abdel-ʿĀl, and Hasan abu Khdair.|~|صورة ملونة خلال عملية ترميم مسجد شعفاط، ويظهر فيها من جهة اليسار المحامي محمود المشني وسميح عوض الله ومناويل عبد العال وحسن ابو خضير، وهم كانوا بمثاباة مشرفين على ترميم المسجد.",,color photographs,ara,still image,1990s; Date created,1990/1999,,"[31.8138732,35.2343857]",Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/7/19193_ca_object_representations_media_150756_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/7/51604_ca_object_representations_media_150756_original.jpg,https://palarchive.org/index.php/Detail/objects/183289/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Hassan abu Khdair Collection  | Hassan abu Khdair Sub-collection 1: Photographs,30 September 2019 at 13:34:59,10 March 2021 at 15:24:31,"A colour photograph featuring the expansion and renovation of Shu'fat Mosque. Shown left to right, attorney Mahmud al-Mashny, Samih Awadallah, Manawil Abdel-ʿĀl, and Hasan abu Khdair.",صورة ملونة خلال عملية ترميم مسجد شعفاط، ويظهر فيها من جهة اليسار المحامي محمود المشني وسميح عوض الله ومناويل عبد العال وحسن ابو خضير، وهم كانوا بمثاباة مشرفين على ترميم المسجد.,color photographs,,,
ark:/13030/m5cw28kf,ark:/21198/z1tf5h0x,,Work,242.0,0242.01.0008|~|183290|~|78159_ca_object_representations_media_150757_original.jpg,The Hassan abu Khdair Collection,Hassan abu Khdair Sub-collection 1: Photographs,اسحق أبو خضير,A Photograph of Ishaq abu Khdair,"A colour photograph of Ishaq abu Khdair, former Chair of Shu'fat Local Council.|~|صورة ملونة يظهر فيها اسحق ابو خضير، حيث شغل لاحقاً منصب رئيس المجلس المحلي لشعفاط.",,color photographs,ara,still image,,,,"[31.8138732,35.2343857]",Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/7/40407_ca_object_representations_media_150757_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/7/78159_ca_object_representations_media_150757_original.jpg,https://palarchive.org/index.php/Detail/objects/183290/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Hassan abu Khdair Collection  | Hassan abu Khdair Sub-collection 1: Photographs,30 September 2019 at 13:34:59,10 March 2021 at 15:24:31,"A colour photograph of Ishaq abu Khdair, former Chair of Shu'fat Local Council.",صورة ملونة يظهر فيها اسحق ابو خضير، حيث شغل لاحقاً منصب رئيس المجلس المحلي لشعفاط.,color photographs,,,
ark:/13030/m5841hxx,ark:/21198/z1tf5h0x,,Work,242.0,0242.01.0009|~|183291|~|80108_ca_object_representations_media_150758_original.jpg,The Hassan abu Khdair Collection,Hassan abu Khdair Sub-collection 1: Photographs,حسن أبو خضير وأقاربه,A Photograph of Hasan abu Khdair and His Relatives,"A colour photograph of, right to left, Umar abu Khdair, his son Harun, Muhammad abu Khdair and Hasan abu Khdair.|~|صورة ملونة يظهر فيها من جهة اليمين عمر ابو خضير وابنه هارون ومحمد ابو خضير وفي الاخير حسن ابو خضير.",,color photographs,ara,still image,2001; Date created,2001,,"[31.8138732,35.2343857]",Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/7/11006_ca_object_representations_media_150758_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/0/7/80108_ca_object_representations_media_150758_original.jpg,https://palarchive.org/index.php/Detail/objects/183291/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Hassan abu Khdair Collection  | Hassan abu Khdair Sub-collection 1: Photographs,30 September 2019 at 13:34:59,10 March 2021 at 15:24:32,"A colour photograph of, right to left, Umar abu Khdair, his son Harun, Muhammad abu Khdair and Hasan abu Khdair.",صورة ملونة يظهر فيها من جهة اليمين عمر ابو خضير وابنه هارون ومحمد ابو خضير وفي الاخير حسن ابو خضير.,color photographs,,,
