Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1ps3fjq,,,Collection,,,,,The Hamza al-Aqrabawi Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5vt9hzk,ark:/21198/z1ps3fjq,,Work,243.0,0243.02.0001|~|215254|~|8253_ca_object_representations_media_175690_original.jpg,The Hamza al-Aqrabawi Collection,Hamza al-Aqrabawi Sub-collection 2: Documents,ورقة ملاحظات حول معاملات مالية,"A Notepaper on Financial Transactions, 1864-1873","A double-sided paper with handwritten notes by a villager from Aqraba on financial transactions and safety deposits between the residents of the village. The notes mention that Abdalla abu Samaha received 31 qurush from Ibrahim abu Shihab on March 14, 1964. It also mentions that Auda al-Moqbel paid his dues, sixty-five qurush, to Hammad abu Shihab and reclaimed his collateral property. The document lists the sale of Mahmud al-Qitta's share in a vineyard in the village to Addam abu Shihab for the price of 250 qurush on Rajab 18, AH 1290, corresponding to September 11, 1873.|~|وثيقة مكونة من صفحتين تتضمن ملاحظات دوناه أحد أفراد قرية عقربا، لمعاملات بيع وشراء وحفظ أمانات لعدد من أفراد القرية، حيث ذكرت الوثيقة: أن عبد الله أبو سماحة استلم من ابراهيم أبو شهاب مبلغ 31 قرش حررت، كتبت هذه المعاملة بتاريخ 14 آذار 1864. كما جاءت الوثيقة على ذكر فيام عودة المقبل بتخليص ملكه المرهون إلى حماد ابو شهاب، بأن دفع المقبل لأبو شهاب مبلغ خمسة وستون قرشا. قام محمود القطة ببيع غنام أبوشهاب حصته في أحد الكروم التي يملكها في القرية، بمبلغ قدره 250 قرش، حرر البيع بتاريخ  18رجب 1290 الموافق 11 أيلول 1873",,,,text,14 March 1864; Date created; 11 September 1873; Date created,1864/1873,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/5/6/55866_ca_object_representations_media_175690_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/5/6/8253_ca_object_representations_media_175690_original.jpg,https://palarchive.org/index.php/Detail/objects/215254/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Hamza al-Aqrabawi Collection   | Hamza al-Aqrabawi Sub-collection 2: Documents,13 April 2020 at 15:55:31,21 November 2020 at 10:22:22,"A double-sided paper with handwritten notes by a villager from Aqraba on financial transactions and safety deposits between the residents of the village. The notes mention that Abdalla abu Samaha received 31 qurush from Ibrahim abu Shihab on March 14, 1964. It also mentions that Auda al-Moqbel paid his dues, sixty-five qurush, to Hammad abu Shihab and reclaimed his collateral property. The document lists the sale of Mahmud al-Qitta's share in a vineyard in the village to Addam abu Shihab for the price of 250 qurush on Rajab 18, AH 1290, corresponding to September 11, 1873.",وثيقة مكونة من صفحتين تتضمن ملاحظات دوناه أحد أفراد قرية عقربا، لمعاملات بيع وشراء وحفظ أمانات لعدد من أفراد القرية، حيث ذكرت الوثيقة: أن عبد الله أبو سماحة استلم من ابراهيم أبو شهاب مبلغ 31 قرش حررت، كتبت هذه المعاملة بتاريخ 14 آذار 1864. كما جاءت الوثيقة على ذكر فيام عودة المقبل بتخليص ملكه المرهون إلى حماد ابو شهاب، بأن دفع المقبل لأبو شهاب مبلغ خمسة وستون قرشا. قام محمود القطة ببيع غنام أبوشهاب حصته في أحد الكروم التي يملكها في القرية، بمبلغ قدره 250 قرش، حرر البيع بتاريخ  18رجب 1290 الموافق 11 أيلول 1873,,,,
ark:/13030/m53c3r1s,ark:/21198/z1ps3fjq,,Work,243.0,0243.02.0002|~|215255|~|91141_ca_object_representations_media_175692_original.jpg,The Hamza al-Aqrabawi Collection,Hamza al-Aqrabawi Sub-collection 2: Documents,فرمان عثماني للالتحاق بالجيش من أجل الحرب في  اليونان,"An Ottoman Ferman to Join the Military Draft for the War on Greece, 1906","A one-page ferman issued by the Ottoman Empire and addressed to a resident of the Nablus area to join the military draft since the Ottoman Empire imposed conscription on its citizens to fight in the war on Greece. This document is dated Rajab AH 1326, corresponding to August AD 1906.|~|وثيققة مكونة من صفحة واحدة تتضمن فرمان صادر عن الدولة العثمانية تطلب فيه من أحد الأشخاص في منطقة نابلس الالتحاق بالجيش العثماني، حيث فرضت الدولة العثمانية التجنيد الاجباري على سكان الدولة من أجل الحرب ضد اليونان، صدرت عن الحكومة العثمانية وحررت في شهر رجب من عام 1326 الموافق شهر آب 1906.",,,,still image,29 August 1906; Date created,1906-08-29,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/5/6/52070_ca_object_representations_media_175692_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/5/6/91141_ca_object_representations_media_175692_original.jpg,https://palarchive.org/index.php/Detail/objects/215255/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Hamza al-Aqrabawi Collection   | Hamza al-Aqrabawi Sub-collection 2: Documents,13 April 2020 at 15:55:31,21 November 2020 at 10:22:22,"A one-page ferman issued by the Ottoman Empire and addressed to a resident of the Nablus area to join the military draft since the Ottoman Empire imposed conscription on its citizens to fight in the war on Greece. This document is dated Rajab AH 1326, corresponding to August AD 1906.",وثيققة مكونة من صفحة واحدة تتضمن فرمان صادر عن الدولة العثمانية تطلب فيه من أحد الأشخاص في منطقة نابلس الالتحاق بالجيش العثماني، حيث فرضت الدولة العثمانية التجنيد الاجباري على سكان الدولة من أجل الحرب ضد اليونان، صدرت عن الحكومة العثمانية وحررت في شهر رجب من عام 1326 الموافق شهر آب 1906.,,,,
ark:/13030/m5q60fgm,ark:/21198/z1ps3fjq,,Work,243.0,0243.02.0003|~|215256|~|84303_ca_object_representations_media_175693_original.jpg,The Hamza al-Aqrabawi Collection,Hamza al-Aqrabawi Sub-collection 2: Documents,حجة بيع أرض زراعية في قرية عقربا، 12 كانون أول 1867,"A Land Deed Signed to Ṣaleh az-Zayyad, December 12 1867","Dated December 12, 1867, this one-page land deed was signed by four residents from Aqraba, Hsain abu al-Laqaya, Muṣtafa al-ʿawad al-Manṣur, Naṣer Ibrahim, Ahmad at-Taha selling land parcels on behalf of their relatives to Ṣaleh az-Zayyad for the price of 4000 qurush. The deed is stamped with an official Ottoman stamp and is signed by the witnesses, sellers, and the buyer.|~|وثيقة مكونة من صفحة واحدة تتضمن حجة بيع أرض بين أربعة من سكان بلدة عقربا  وهم: حسين أبو اللقايا ومصطفى العوض المنصور ووناصر البراهيم وأحمد الطه ""من سكان قرية صاخب المجموعة"" وهم (البائعين) من قرية عقربا إلى صالح الزياد من قرية برقة، حيث باع المذكروين حصص أقاربهم من خلال وكالة معهم في أراضي زراعية  يملكونها في قرية عقربا إلى صالح الزياد، بمبلغ4000 قرش، صدرت الحجة بتاريخ 12 كانون أول 1867وكان عليها توقيع الشهود والبائعين والمشتري وختم من الحقبة العثمانية.",,,,text,12 December 1864; Date created,1864-12-12,,"[32.127586,35.342735]",Architecture and Landscape|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/5/6/68759_ca_object_representations_media_175693_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/5/6/84303_ca_object_representations_media_175693_original.jpg,https://palarchive.org/index.php/Detail/objects/215256/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Hamza al-Aqrabawi Collection   | Hamza al-Aqrabawi Sub-collection 2: Documents,13 April 2020 at 15:55:31,21 November 2020 at 10:22:22,"Dated December 12, 1867, this one-page land deed was signed by four residents from Aqraba, Hsain abu al-Laqaya, Muṣtafa al-ʿawad al-Manṣur, Naṣer Ibrahim, Ahmad at-Taha selling land parcels on behalf of their relatives to Ṣaleh az-Zayyad for the price of 4000 qurush. The deed is stamped with an official Ottoman stamp and is signed by the witnesses, sellers, and the buyer.","وثيقة مكونة من صفحة واحدة تتضمن حجة بيع أرض بين أربعة من سكان بلدة عقربا  وهم: حسين أبو اللقايا ومصطفى العوض المنصور ووناصر البراهيم وأحمد الطه ""من سكان قرية صاخب المجموعة"" وهم (البائعين) من قرية عقربا إلى صالح الزياد من قرية برقة، حيث باع المذكروين حصص أقاربهم من خلال وكالة معهم في أراضي زراعية  يملكونها في قرية عقربا إلى صالح الزياد، بمبلغ4000 قرش، صدرت الحجة بتاريخ 12 كانون أول 1867وكان عليها توقيع الشهود والبائعين والمشتري وختم من الحقبة العثمانية.",,,,
ark:/13030/m5fn8z2g,ark:/21198/z1ps3fjq,,Work,243.0,0243.02.0004|~|215257|~|19248_ca_object_representations_media_175694_original.jpg,The Hamza al-Aqrabawi Collection,Hamza al-Aqrabawi Sub-collection 2: Documents,دفتر معاملات مالية، حرَّره حسن الصالح، 1868-1925,"A Financial Transactions Log by the Bookkeeper Hasan aṣ-Ṣaleh, 1868-1925","Found in the collection of El-Hakawati and the Palestinian researcher Hamza al-Aqrabawy, this 50-page notebook was used as a log for financial transactions by the bookkeeper Hasan aṣ-Ṣaleh. This notebook contains a record of land and property sales, receipt vouchers, and around seventy handwritten transactions, some of which are signed by the sellers, buyers, witnesses, and aṣ-Ṣaleh. The log spans the period between Rajab AH 1285 (October AD 1868) and 9 Dhu al-Qa'dah, AH 1343 (June 1, AD 1925).|~|وثيقة مكونة من 50 صفحة تتضمن دفتر كاتب معاملات مالية اسمه حسن الصالح، ، هذا الدفتر يحتوي على تحارير لمعاملات بيع أرض وأملاك وسندات قبض أموال بين عدد من الأفراد، يضم الدفتر حوالي 70 معاملة مكتوبة وبعضها تحتوي على توقيع البائع والمشتري والشهود وكاتب الوثيقة ""حسن الصالح"" ، انحصر تاريخ المعاملات ما بين  شهر رجب عام 1285 الموافق 18 تشرين الأول 1868 وتاريخ 9 ذو القعدة 1343  الموافق1 حزيران 1925 وجد الدفتر في ارشيف  الحكواتي والباحث الفلسطيني حمزة العقرباوي.",,,,text,18 October 1868; Date created; 1 June 1925; Date created,1868/1925,,"[32.127586,35.342735]",Economy|~|Architecture and Landscape|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/5/6/20310_ca_object_representations_media_175694_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/5/6/19248_ca_object_representations_media_175694_original.jpg,https://palarchive.org/index.php/Detail/objects/215257/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Hamza al-Aqrabawi Collection   | Hamza al-Aqrabawi Sub-collection 2: Documents,13 April 2020 at 15:55:31,21 November 2020 at 10:22:22,"Found in the collection of El-Hakawati and the Palestinian researcher Hamza al-Aqrabawy, this 50-page notebook was used as a log for financial transactions by the bookkeeper Hasan aṣ-Ṣaleh. This notebook contains a record of land and property sales, receipt vouchers, and around seventy handwritten transactions, some of which are signed by the sellers, buyers, witnesses, and aṣ-Ṣaleh. The log spans the period between Rajab AH 1285 (October AD 1868) and 9 Dhu al-Qa'dah, AH 1343 (June 1, AD 1925).","وثيقة مكونة من 50 صفحة تتضمن دفتر كاتب معاملات مالية اسمه حسن الصالح، ، هذا الدفتر يحتوي على تحارير لمعاملات بيع أرض وأملاك وسندات قبض أموال بين عدد من الأفراد، يضم الدفتر حوالي 70 معاملة مكتوبة وبعضها تحتوي على توقيع البائع والمشتري والشهود وكاتب الوثيقة ""حسن الصالح"" ، انحصر تاريخ المعاملات ما بين  شهر رجب عام 1285 الموافق 18 تشرين الأول 1868 وتاريخ 9 ذو القعدة 1343  الموافق1 حزيران 1925 وجد الدفتر في ارشيف  الحكواتي والباحث الفلسطيني حمزة العقرباوي.",,,,
ark:/13030/m5rz7405,ark:/21198/z1ps3fjq,,Work,243.0,0243.02.0005|~|215258|~|13593_ca_object_representations_media_175719_original.jpg,The Hamza al-Aqrabawi Collection,Hamza al-Aqrabawi Sub-collection 2: Documents,دفتر معاملات مالية، حرره حسن الصالح، 1886-1922,"A Financial Transactions Log by the Bookkeeper Hasan aṣ-Ṣaleh, 1886-1922","Found in the collection of El-Hakawati and the Palestinian researcher Hamza al-Aqrabawy, this 52-page notebook was used as a log for financial transactions by the bookkeeper Hasan aṣ-Ṣaleh. This notebook contains a record of land and property sales, receipt vouchers, and around seventy handwritten transactions, some of which are signed by the sellers, buyers, witnesses, and aṣ-Ṣaleh. The log spans a period of time from the end of the Ottoman rule to the beginning of the British Mandate between Rabi' al-Awwal AH 1304 (November AD 1886) and 2 Rabi' al-Awwal, AH 1341 (October 22, AD 1922).|~|وثيقة مكونة من 52 صفحة تتضمن دفتر كاتب معاملات مالية اسمه حسن الصالح، ، هذا الدفتر يحتوي على تحارير لمعاملات بيع أرض وأملاك وسندات قبض أموال بين عدد من الأفراد، يضم الدفتر حوالي 60 معاملة مكتوبة وبعضها يحتوي على توقيع البائع والمشتري والشهود وكاتب الوثيقة ""حسن الصالح"" ، انحصر تاريخ المعاملات ما بين  شهر ربيع أول عام 1304 الموافق 11 تشرين الثاني 1886 وتاريخ 2 ربيع أول 1341 الموافق 22 تشرين الأول 1922 ، كتب هذه المعاملا خلال فترة نهاية الحكم العثماني وبداية الانتداب البريطاني على فلسطين. وجد الدفتر في ارشيف  الحكواتي والباحث الفلسطيني حمزة العقرباوي.",,,,text,11 November 1886; Date created; 22 October 1922; Date created,1886/1922,,"[32.127586,35.342735]",Economy|~|Architecture and Landscape|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/5/7/34147_ca_object_representations_media_175719_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/5/7/13593_ca_object_representations_media_175719_original.jpg,https://palarchive.org/index.php/Detail/objects/215258/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Hamza al-Aqrabawi Collection   | Hamza al-Aqrabawi Sub-collection 2: Documents,13 April 2020 at 15:55:31,21 November 2020 at 10:22:22,"Found in the collection of El-Hakawati and the Palestinian researcher Hamza al-Aqrabawy, this 52-page notebook was used as a log for financial transactions by the bookkeeper Hasan aṣ-Ṣaleh. This notebook contains a record of land and property sales, receipt vouchers, and around seventy handwritten transactions, some of which are signed by the sellers, buyers, witnesses, and aṣ-Ṣaleh. The log spans a period of time from the end of the Ottoman rule to the beginning of the British Mandate between Rabi' al-Awwal AH 1304 (November AD 1886) and 2 Rabi' al-Awwal, AH 1341 (October 22, AD 1922).","وثيقة مكونة من 52 صفحة تتضمن دفتر كاتب معاملات مالية اسمه حسن الصالح، ، هذا الدفتر يحتوي على تحارير لمعاملات بيع أرض وأملاك وسندات قبض أموال بين عدد من الأفراد، يضم الدفتر حوالي 60 معاملة مكتوبة وبعضها يحتوي على توقيع البائع والمشتري والشهود وكاتب الوثيقة ""حسن الصالح"" ، انحصر تاريخ المعاملات ما بين  شهر ربيع أول عام 1304 الموافق 11 تشرين الثاني 1886 وتاريخ 2 ربيع أول 1341 الموافق 22 تشرين الأول 1922 ، كتب هذه المعاملا خلال فترة نهاية الحكم العثماني وبداية الانتداب البريطاني على فلسطين. وجد الدفتر في ارشيف  الحكواتي والباحث الفلسطيني حمزة العقرباوي.",,,,
ark:/13030/m5cp4vsv,ark:/21198/z1ps3fjq,,Work,243.0,0243.02.0006|~|215259|~|26141_ca_object_representations_media_175745_original.jpg,The Hamza al-Aqrabawi Collection,Hamza al-Aqrabawi Sub-collection 2: Documents,دفتر استلام قسائم عقود الزواج من المأذون الشرعي سعادة حسن,"""A Marriage Certificates Register"" Compiled by the Marriage Officiant Saʿada Hasan, 1966-1970","A 52-page notebook containing a register of marriage certificates requested by the residents of the Aqraba from the village's marriage officiant, Saʿada Hasan. The entries include the signatures and thumbprints of the villagers who requested the marriage certificates between 1966 - 1970.|~|وثيقة مكونة من 52 صفحة تتضمن دفتر المأذون الشرعي سعادة حسن، احتوى الدفتر على تواقيع وبصمات عدد من سكان قرية عقربا واستلامهم قسائم الزاوج من المأذون الشرعي، أغلب القعود تمت ما بين عام 1966 وحتى عام 1970",,,,text,1966; Date created,1966,,"[32.127586,35.342735]",Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/5/7/1572_ca_object_representations_media_175745_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/5/7/26141_ca_object_representations_media_175745_original.jpg,https://palarchive.org/index.php/Detail/objects/215259/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Hamza al-Aqrabawi Collection   | Hamza al-Aqrabawi Sub-collection 2: Documents,13 April 2020 at 15:55:31,21 November 2020 at 10:22:22,"A 52-page notebook containing a register of marriage certificates requested by the residents of the Aqraba from the village's marriage officiant, Saʿada Hasan. The entries include the signatures and thumbprints of the villagers who requested the marriage certificates between 1966 - 1970.",وثيقة مكونة من 52 صفحة تتضمن دفتر المأذون الشرعي سعادة حسن، احتوى الدفتر على تواقيع وبصمات عدد من سكان قرية عقربا واستلامهم قسائم الزاوج من المأذون الشرعي، أغلب القعود تمت ما بين عام 1966 وحتى عام 1970,,,,
ark:/13030/m5tv2gtr,ark:/21198/z1ps3fjq,,Work,243.0,0243.03.0002|~|215231|~|6118_ca_object_representations_media_175771_original.jpg,The Hamza al-Aqrabawi Collection,Hamza al-Aqrabawi Sub-collection 3: Letters,"حجة بيع  قاسم وعبد الله المحمد ""بيت"" في قرية عقربا إلى غنام أبو شهاب، 14 تشرين أول 1872","A Land Deed Between Qasem and Abdallah al-Muhammad from Aqraba and Ghannam abu Shhab, 14 October 1872","Issued on 11 Shaʻban 1289 AH corresponding 14 October 1872 AD, this 2-page document shows a land deed between Qasem and Abdallah al-Muhammad from Aqraba and Ghannam abu Shhab. Signed by the seller, the buyer, and the witnesses, the deed shows that the seller received 228 Gersh. Issued on 23 Rabiʻ II 1289 AH corresponding 30 June 1872 AD, the first page shows a land deed between people from Aqraba, the names of whom are not clear. |~|وثيقة مكونة من صفحتين تتضمن حجة بيع أرض باع من خلال قاسم وعبد الله المحمد ""بيت"" في قرية عقربا إلى غنام أبو شهاب (من سكان قرية صاحب المجموعة)، وضحت الحجة أن البائع قبض 228 قرش من المشتري، صدرت الحجة بتاريخ 11 شعبان 1289 هجرية الموافق 14  تشرين أول 1872، وأحتوت الحجة على توقيع البائع والمشتري والشهود. في الصفحة الأولى حجة بيع أرض بين أفراد من قرية عقربا غير واضحة أسمائهم بسبب ردائة خط الوثيقة، حررت الوثيقة بتاريخ 23 ربيع ثاني 1289 هجرية الموافق 30 حزيران 1872.",,,eng|~|ara,text,14 October 1872; Date created; 6 June 1872; Date created,1872/1872,,"[32.127586,35.342735]",Architecture and Landscape|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/5/7/9482_ca_object_representations_media_175771_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/5/7/6118_ca_object_representations_media_175771_original.jpg,https://palarchive.org/index.php/Detail/objects/215231/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,endangered; 227,,The Hamza al-Aqrabawi Collection   | Hamza al-Aqrabawi Sub-collection 3: Letters,13 April 2020 at 15:55:29,21 November 2020 at 10:22:23,"Issued on 11 Shaʻban 1289 AH corresponding 14 October 1872 AD, this 2-page document shows a land deed between Qasem and Abdallah al-Muhammad from Aqraba and Ghannam abu Shhab. Signed by the seller, the buyer, and the witnesses, the deed shows that the seller received 228 Gersh. Issued on 23 Rabiʻ II 1289 AH corresponding 30 June 1872 AD, the first page shows a land deed between people from Aqraba, the names of whom are not clear.","وثيقة مكونة من صفحتين تتضمن حجة بيع أرض باع من خلال قاسم وعبد الله المحمد ""بيت"" في قرية عقربا إلى غنام أبو شهاب (من سكان قرية صاحب المجموعة)، وضحت الحجة أن البائع قبض 228 قرش من المشتري، صدرت الحجة بتاريخ 11 شعبان 1289 هجرية الموافق 14  تشرين أول 1872، وأحتوت الحجة على توقيع البائع والمشتري والشهود. في الصفحة الأولى حجة بيع أرض بين أفراد من قرية عقربا غير واضحة أسمائهم بسبب ردائة خط الوثيقة، حررت الوثيقة بتاريخ 23 ربيع ثاني 1289 هجرية الموافق 30 حزيران 1872.",,,,
ark:/13030/m5sz452n,ark:/21198/z1ps3fjq,,Work,243.0,0243.03.0003|~|215232|~|42107_ca_object_representations_media_175773_original.jpg,The Hamza al-Aqrabawi Collection,Hamza al-Aqrabawi Sub-collection 3: Letters,"حجة بيع حسين العلي ""قطع أراضي"" في قرية عقربا إلى يوسف الحمزة",A Land Deed Between Hussein al-Ali and Yusef al-Hamzeh in Aqraba,"Issued in the 1800s, this one-page document shows a land deed between Khater's daughters (Hamdeh and Sarah), who authorized Hussein al-Ali for the sale, and Yusef al-Hamzeh. Signed by the seller, the buyer, and the witnesses, the deed shows that the seller received 100 Gersh. |~|وثيقة مكونة من صفحة واحدة تتضمن، حجة بيع قطع أراضي تملكها  بنات خاطر( حمدة وسارة) اللتان وكلتا حسين العلي إلى يوسف الحمزة، بمبلغ وقدره 100 قرش، ووقع كل من البائع والمشتري على هذه الحجة كما وقع عليها الشهود. وبسبب ردائة الخط لا يمكن معرفة السنة التي وقعت فيه الحجة إلا انه يقدر في القرن التاسع عشر.",,,eng|~|ara,text,1800s; Date created,1800/1809,,"[32.127586,35.342735]",Architecture and Landscape|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/5/7/42216_ca_object_representations_media_175773_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/5/7/42107_ca_object_representations_media_175773_original.jpg,https://palarchive.org/index.php/Detail/objects/215232/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,endangered; 227,,The Hamza al-Aqrabawi Collection   | Hamza al-Aqrabawi Sub-collection 3: Letters,13 April 2020 at 15:55:29,21 November 2020 at 10:22:23,"Issued in the 1800s, this one-page document shows a land deed between Khater's daughters (Hamdeh and Sarah), who authorized Hussein al-Ali for the sale, and Yusef al-Hamzeh. Signed by the seller, the buyer, and the witnesses, the deed shows that the seller received 100 Gersh.",وثيقة مكونة من صفحة واحدة تتضمن، حجة بيع قطع أراضي تملكها  بنات خاطر( حمدة وسارة) اللتان وكلتا حسين العلي إلى يوسف الحمزة، بمبلغ وقدره 100 قرش، ووقع كل من البائع والمشتري على هذه الحجة كما وقع عليها الشهود. وبسبب ردائة الخط لا يمكن معرفة السنة التي وقعت فيه الحجة إلا انه يقدر في القرن التاسع عشر.,,,,
ark:/13030/m5vr0tjt,ark:/21198/z1ps3fjq,,Work,243.0,0243.03.0006|~|215235|~|7423_ca_object_representations_media_175776_original.jpg,The Hamza al-Aqrabawi Collection,Hamza al-Aqrabawi Sub-collection 3: Letters,"""شهادة ميلاد عثمانية"" لعبد الرحمن بن أحمد  صادرة عن دائرة نفوس نابلس التابعة للدولة العثمانية ، 16 تموز 1893",Abder-Rahman bin Ahmad's Ottoman Birth Certificate Issued by the Nablus Civil Status and Registration Office on 16 July 1893,"Issued by Nablus Sanjak on 16 July 1893, this document shows Abder-Rahman bin Ahmad's Ottoman birth certificate who was born in 1311 AH corresponding 1893 AD. Signed and sealed with the Nablus Civil Registration Director seal, the document also bears an Ottoman stamp.|~|وثيقة مكونة من صفحة واحدة تتضمن ""شهادة ميلاد عثمانية"" ل عبد الرحمن أحمد  صدرت الوثيقة عن دائرة النفوس في سنجق  نابلس  التابع لولاية بيروت وفقا للتقسيم الإداري في الدولة العثمانية، تذكر الوثيقة أن عبد الرحمن أحمد ولد عام  1311 هجري الموافق عام 1893 ميلادي وأعطيت لعبد الرحمن أحمد من قرية عقربا، صدرت الشهادة بتاريخ  28 محرم 1327 الموافق 16 تموز 1893 ميلادية، وصدقت واستلمنت في ذات التاريخ. الشهادة موقعة بتوقيع مأمور النفوس في نابلس وختمه وعليها طابع عثماني.",,,eng|~|ara,text,July 1893; Date created,1893-07,,"[32.127586,35.342735]",Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/5/7/3772_ca_object_representations_media_175776_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/5/7/7423_ca_object_representations_media_175776_original.jpg,https://palarchive.org/index.php/Detail/objects/215235/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,endangered; 227,,The Hamza al-Aqrabawi Collection   | Hamza al-Aqrabawi Sub-collection 3: Letters,13 April 2020 at 15:55:29,21 November 2020 at 10:22:23,"Issued by Nablus Sanjak on 16 July 1893, this document shows Abder-Rahman bin Ahmad's Ottoman birth certificate who was born in 1311 AH corresponding 1893 AD. Signed and sealed with the Nablus Civil Registration Director seal, the document also bears an Ottoman stamp.","وثيقة مكونة من صفحة واحدة تتضمن ""شهادة ميلاد عثمانية"" ل عبد الرحمن أحمد  صدرت الوثيقة عن دائرة النفوس في سنجق  نابلس  التابع لولاية بيروت وفقا للتقسيم الإداري في الدولة العثمانية، تذكر الوثيقة أن عبد الرحمن أحمد ولد عام  1311 هجري الموافق عام 1893 ميلادي وأعطيت لعبد الرحمن أحمد من قرية عقربا، صدرت الشهادة بتاريخ  28 محرم 1327 الموافق 16 تموز 1893 ميلادية، وصدقت واستلمنت في ذات التاريخ. الشهادة موقعة بتوقيع مأمور النفوس في نابلس وختمه وعليها طابع عثماني.",,,,
