"Item ARK","Parent ARK","File Name","Object Type","coll id","AltIdentifier.local","Collection","Series","Title","AltTitle.other","Description.note","References","Genre","Language","Type.typeOfResource","Date.created","Date.normalized","Note","Subject.coordinates","Subject topic","Inscription","media.format","media.height","media.width","Thumbnail","IIIF Access URL","External item record","Repository","Rights.servicesContact","Acquisition method","Physical status","Violent Content","Series & Collection","Creation date/time","Last modification date/time","Description (Eng)","Description (Ara)","Genre (old)","Inscription (old)","Inscription 2 (old)","Alt Title","IIIF Manifest URL"
"ark:/21198/z15t9540","","","Collection","","","","","The Maha Saca Collection","","","","","","","","","","","","","","","","","","","The Palestinian Museum Digital Archive","info@palarchive.org","","","","","","","","","","","","","https://iiif.library.ucla.edu/collections/ark%3A%2F21198%2Fz15t9540"
"ark:/13030/m5772sgh","ark:/21198/z15t9540","","Work","27.0","0027.01.0001|~|81396|~|93998_ca_object_representations_media_55105_original.jpg","The Maha Saca Collection","Maha Saca Sub-collection 1: Photographs","مها السقا وهي تستلم شهادتها المدرسية في مدرسة تراسنطة","Maha El-Saca recieving her certificate at Terra Santa School","Maha El-Saca recieving her certificate for graduating the sixth grade, as it was handed out by the Director of Ministry of Education ""Jeries Qumsieh"", and the School's Principal, Father Bolus at Terra Santa School|~|مها السقاء وهي تستلم شهادتها المدرسية للصف السادس الاساسي من مدير التربية والتعليم جريس قمصية ومدير المدرسة الاب بولص في مدرسة تراسنطة","","","","still image","7 May 1968","1968-05-07","قتاة، رجلان، شهادة مدرسية","[31.715999,35.187149]","","","image/jpeg","5123","7137","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/5/1/62931_ca_object_representations_media_55105_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/5/1/93998_ca_object_representations_media_55105_original.jpg","https://palarchive.org/index.php/Detail/objects/81396/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","Maha Saca Sub-collection 1: Photographs | The Maha Saca Collection","17 December 2018 at 10:34:31","9 March 2021 at 11:53:40","Maha El-Saca recieving her certificate for graduating the sixth grade, as it was handed out by the Director of Ministry of Education ""Jeries Qumsieh"", and the School's Principal, Father Bolus at Terra Santa School","مها السقاء وهي تستلم شهادتها المدرسية للصف السادس الاساسي من مدير التربية والتعليم جريس قمصية ومدير المدرسة الاب بولص في مدرسة تراسنطة","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5772sgh/manifest"
"ark:/13030/m5bw4ts6","ark:/21198/z15t9540","","Work","27.0","0027.01.0002|~|81397|~|53928_ca_object_representations_media_55107_original.jpg","The Maha Saca Collection","Maha Saca Sub-collection 1: Photographs","مجموعة من الطلاب خلال حفل تسليم الشهادات المدرسية في مدرسة تراسنطة في بيت لحم","A bunch of students during the graduation ceremony at Terra Santa School in Bethlehem","","","","","still image","7 May 1968","1968-05-07","مجموعة طلاب، قاعة، حفل تكريم","[31.715999,35.187149]","","","image/jpeg","5368","7407","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/5/1/29264_ca_object_representations_media_55107_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/5/1/53928_ca_object_representations_media_55107_original.jpg","https://palarchive.org/index.php/Detail/objects/81397/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","Maha Saca Sub-collection 1: Photographs | The Maha Saca Collection","17 December 2018 at 10:34:32","9 March 2021 at 11:53:40","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5bw4ts6/manifest"
"ark:/13030/m5kd9938","ark:/21198/z15t9540","","Work","27.0","0027.01.0003|~|81398|~|55343_ca_object_representations_media_55109_original.jpg","The Maha Saca Collection","Maha Saca Sub-collection 1: Photographs","مها السقا ضمن فريق كرة القدم الإعدادي للإناث في بيت جالا","Maha El-Saca amongst the elementary football team for girls in Beit Jala","Maha El-Saca is the third person from the bottom right with the elementary football team for girls in Beit Jala|~|مها السقا الشخص الثالت من اليمين من الاسفل مع فريق كرة القدم الاعدادي للاناث في بيت جالا","","","","still image","1964","1964","فريق كرة قدم، بنات، ملعب","","","","image/jpeg","4621","6921","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/5/1/99987_ca_object_representations_media_55109_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/5/1/55343_ca_object_representations_media_55109_original.jpg","https://palarchive.org/index.php/Detail/objects/81398/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","Maha Saca Sub-collection 1: Photographs | The Maha Saca Collection","17 December 2018 at 10:34:32","9 March 2021 at 11:53:39","Maha El-Saca is the third person from the bottom right with the elementary football team for girls in Beit Jala","مها السقا الشخص الثالت من اليمين من الاسفل مع فريق كرة القدم الاعدادي للاناث في بيت جالا","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5kd9938/manifest"
"ark:/13030/m53g21sm","ark:/21198/z15t9540","","Work","27.0","0027.01.0004|~|81399|~|30237_ca_object_representations_media_55111_original.jpg","The Maha Saca Collection","Maha Saca Sub-collection 1: Photographs","مها السقا في المهرجان الاول الذي اقيم في ملعب البلدية في بيت جالا","Maha El-Saca in the first festival held in the municipal stadium in Beit Jala","Maha El-Saca in the first festival held in the municipal stadium in Beit Jala, as she was a referee for the elementary football team for girls in Beit Jala|~|مها السقا في المهرجان الاول الذي اقيم في ملعب البلدية وكانت مها حينها حكم ميقاتي في فريق كرة القدم الاعدادي للاناث في بيت جالا","","","","still image","1968","1968","فريق كرة قدم، بنات، ملعب","[31.715999,35.187149]","","","image/jpeg","4335","6720","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/5/1/57647_ca_object_representations_media_55111_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/5/1/30237_ca_object_representations_media_55111_original.jpg","https://palarchive.org/index.php/Detail/objects/81399/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","Maha Saca Sub-collection 1: Photographs | The Maha Saca Collection","17 December 2018 at 10:34:32","9 March 2021 at 11:53:39","Maha El-Saca in the first festival held in the municipal stadium in Beit Jala, as she was a referee for the elementary football team for girls in Beit Jala","مها السقا في المهرجان الاول الذي اقيم في ملعب البلدية وكانت مها حينها حكم ميقاتي في فريق كرة القدم الاعدادي للاناث في بيت جالا","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm53g21sm/manifest"
"ark:/13030/m5gn5kdk","ark:/21198/z15t9540","","Work","27.0","0027.01.0005|~|81400|~|39835_ca_object_representations_media_55113_original.jpg","The Maha Saca Collection","Maha Saca Sub-collection 1: Photographs","مها السقا مع تمام شموط في دار منظمة التحرير","Maha El-Saca with Temam Shammut at Palestine Liberation Organization office","مها السقا في مكتب الفنون في دار منظمة التحرير مع تمام شموط زوجة الفنان اسماعيل شموط|~|مها السقا في مكتب الفنون في دار منظمة التحرير مع تمام شموط زوجة الفنان اسماعيل شموط","","","","still image","1966","1966","سكرتيرة ، مكتب فنون، منظمة تحرير، ثلاثة نساء","[31.715999,35.187149]","","","image/jpeg","6514","9013","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/5/1/87290_ca_object_representations_media_55113_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/5/1/39835_ca_object_representations_media_55113_original.jpg","https://palarchive.org/index.php/Detail/objects/81400/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","Maha Saca Sub-collection 1: Photographs | The Maha Saca Collection","17 December 2018 at 10:34:32","9 March 2021 at 11:53:39","مها السقا في مكتب الفنون في دار منظمة التحرير مع تمام شموط زوجة الفنان اسماعيل شموط","مها السقا في مكتب الفنون في دار منظمة التحرير مع تمام شموط زوجة الفنان اسماعيل شموط","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5gn5kdk/manifest"
"ark:/13030/m5zq1j8w","ark:/21198/z15t9540","","Work","27.0","0027.01.0006|~|81401|~|58841_ca_object_representations_media_55115_original.jpg","The Maha Saca Collection","Maha Saca Sub-collection 1: Photographs","مها السقا مع موسى أبودية وأبو رياض وتمام شموط  في دار منظمة التحرير","Maha El-Saca, Mussa Abu Dayyeh, Abu Riyad and Temam Shammout at Palestine Liberation Organization office","","","","","still image","1966","1966","نساء، رجال، مكتب، منظمة التحرير، عطلة","[31.715999,35.187149]","","","image/jpeg","3875","5311","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/5/1/94858_ca_object_representations_media_55115_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/5/1/58841_ca_object_representations_media_55115_original.jpg","https://palarchive.org/index.php/Detail/objects/81401/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","Maha Saca Sub-collection 1: Photographs | The Maha Saca Collection","17 December 2018 at 10:34:33","9 March 2021 at 11:53:39","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5zq1j8w/manifest"
"ark:/13030/m5tz0shq","ark:/21198/z15t9540","","Work","27.0","0027.01.0007|~|81402|~|88916_ca_object_representations_media_55719_original.jpg","The Maha Saca Collection","Maha Saca Sub-collection 1: Photographs","مها السقا أثناء حفل زفافها","Maha El-Saca during her wedding ceremony","","","","","still image","16 February 1969","1969-02-16","استوديو، بورتريه زفاف، امرأة، فستان ابيض","[31.715999,35.187149]","","","image/jpeg","8213","6028","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/5/7/7356_ca_object_representations_media_55719_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/5/7/88916_ca_object_representations_media_55719_original.jpg","https://palarchive.org/index.php/Detail/objects/81402/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","Maha Saca Sub-collection 1: Photographs | The Maha Saca Collection","17 December 2018 at 10:34:33","9 March 2021 at 11:53:39","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5tz0shq/manifest"
"ark:/13030/m5fr77sv","ark:/21198/z15t9540","","Work","27.0","0027.01.0008|~|81403|~|69566_ca_object_representations_media_55119_original.jpg","The Maha Saca Collection","Maha Saca Sub-collection 1: Photographs","مها السقا أمام منزلها يوم حفل زفافها","Maha El-Saca standing before her house, on her wedding day","Maha El-Saca with Abu Jabr Al-Araj and Abu Saba Al-Araj infront of her house on her wedding day|~|مها السقا مع أبو جبر الأعرج وأبو سابا الأعرج أمام منزلها يوم حفل زفافها","","","","still image","16 February 1969","1969-02-16","لقطة جماعي، فتاة، فستان زفاف، رجال، منزل","[31.715999,35.187149]","","","image/jpeg","7292","5340","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/5/1/69774_ca_object_representations_media_55119_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/5/1/69566_ca_object_representations_media_55119_original.jpg","https://palarchive.org/index.php/Detail/objects/81403/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","Maha Saca Sub-collection 1: Photographs | The Maha Saca Collection","17 December 2018 at 10:34:33","9 March 2021 at 11:53:39","Maha El-Saca with Abu Jabr Al-Araj and Abu Saba Al-Araj infront of her house on her wedding day","مها السقا مع أبو جبر الأعرج وأبو سابا الأعرج أمام منزلها يوم حفل زفافها","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5fr77sv/manifest"
"ark:/13030/m5b06h39","ark:/21198/z15t9540","","Work","27.0","0027.01.0009|~|81404|~|51263_ca_object_representations_media_55121_original.jpg","The Maha Saca Collection","Maha Saca Sub-collection 1: Photographs","مها السقا مع زوجها نادر السقا في صورة جماعية للعائلة","Maha El-Saca with her husband, Nader El-Saca in a family portrait","A group photo of El-Saca's family during the wedding of Maha and Nader|~|صورة جماعية لافراد عائلة السقا أثناء حفل زفاف مها السقا و زوجها نادر السقا","","","","still image","16 February 1969","1969-02-16","لقطة جماعي، حفل زفاف، فستان ابيض، رجل بدلة، ناس","[31.715999,35.187149]","","","image/jpeg","5368","7204","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/5/1/8577_ca_object_representations_media_55121_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/5/1/51263_ca_object_representations_media_55121_original.jpg","https://palarchive.org/index.php/Detail/objects/81404/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","Maha Saca Sub-collection 1: Photographs | The Maha Saca Collection","17 December 2018 at 10:34:34","9 March 2021 at 11:53:39","A group photo of El-Saca's family during the wedding of Maha and Nader","صورة جماعية لافراد عائلة السقا أثناء حفل زفاف مها السقا و زوجها نادر السقا","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5b06h39/manifest"
