"Item ARK","Parent ARK","File Name","Object Type","coll id","AltIdentifier.local","Collection","Series","Title","AltTitle.other","Description.note","References","Genre","Language","Type.typeOfResource","Date.created","Date.normalized","Note","Subject.coordinates","Subject topic","Inscription","media.format","media.height","media.width","Thumbnail","IIIF Access URL","External item record","Repository","Rights.servicesContact","Acquisition method","Physical status","Violent Content","Series & Collection","Creation date/time","Last modification date/time","Description (Eng)","Description (Ara)","Genre (old)","Inscription (old)","Inscription 2 (old)","Alt Title","IIIF Manifest URL"
"ark:/21198/z1228dbp","","","Collection","","","","","The Emile Ashrawi Collection","","","","","","","","","","","","","","","","","","","The Palestinian Museum Digital Archive","info@palarchive.org","","","","","","","","","","","","","https://iiif.library.ucla.edu/collections/ark%3A%2F21198%2Fz1228dbp"
"ark:/13030/m56471wb","ark:/21198/z1228dbp","","Work","28.0","0028.01.0001|~|22273|~|38982_ca_object_representations_media_12449_original.jpg","The Emile Ashrawi Collection","Emile Ashrawi Sub-collection 1: Photographs","قسطندي قنازع وابنتيه ألكسندرا وأولغا في أوائل العشرينيات","Qustandi Qanazi' with his Daughters Alexandra and Olga in the Early Twenties","A black-and-white photogarph of Qustandi Qanazi' (Emile Ashrawi's great grandfather from his mother's side) with his daughters. Appearing in the photograph from the right is Alexandra (Emile Ashrawi's grandmother), and on his left is Olga. This photograph was taken in the twenties.|~|صورة غير ملونة لقسطندي قنازع (جد أم اميل عشراوي ) وابنتيه، إلى يمينه ألسكندار (جدة اميل عشراوي)، وإلى يساره أولغا. التُقِطت الصورة في العشرينيات.","Emile Ashrawi (Palestinian photographer, musician, and dramatist), recorded interview with PMDA researcher Samar Ozrail, 11 November 2019, the Palestinian Museum Digital Archive.; Ozrail Samar, ""The Emile Ashrawi Collection,"" hand-written archival inventory, 12 June - July 2019, the Palestinian Museum Digital Archive.; عزريل، سمر. ""مجموعة اميل عشراوي""، جرد أرشفي (تفريغ صور مكتوب بخط اليد)، 12 حزيران – 77 تموز 2018، أرشيف المتحف الفلسطيني الرقمي.","black-and-white photographs","eng|~|ara","still image","1920s; Date created","1920/1929","اميل عشراوي  أولغا قسطندي  ألكسندرا قسطندي  قسطندي زريق","[31.952162,35.233154]","Social History","Alexandra Jiddo Olga Costandi|~|ألكسندرا وأولغا قسطندي","image/jpeg","4579","3050","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/4/69260_ca_object_representations_media_12449_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/4/38982_ca_object_representations_media_12449_original.jpg","https://palarchive.org/index.php/Detail/objects/22273/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","medium; 225","","Emile Ashrawi Sub-collection 1: Photographs | The Emile Ashrawi Collection","6 August 2018 at 10:47:02","21 November 2020 at 11:18:54","A black-and-white photogarph of Qustandi Qanazi' (Emile Ashrawi's great grandfather from his mother's side) with his daughters. Appearing in the photograph from the right is Alexandra (Emile Ashrawi's grandmother), and on his left is Olga. This photograph was taken in the twenties.","صورة غير ملونة لقسطندي قنازع (جد أم اميل عشراوي ) وابنتيه، إلى يمينه ألسكندار (جدة اميل عشراوي)، وإلى يساره أولغا. التُقِطت الصورة في العشرينيات.","black-and-white photographs","Alexandra Jiddo Olga Costandi","ألكسندرا وأولغا قسطندي","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm56471wb/manifest"
"ark:/13030/m59385c7","ark:/21198/z1228dbp","","Work","28.0","0028.01.0002|~|22274|~|28674_ca_object_representations_media_12451_original.jpg","The Emile Ashrawi Collection","Emile Ashrawi Sub-collection 1: Photographs","ألكسندرا قنازع وعودة حلّاق وابنتهما سلوى","Alexandra Qanazi' and Odeh Hallak with their Daughter Salwa","A black-and-white photogarph of Odeh Hallak and his wife Alexandra with their daughter Salwa (Emile Ashrawi's mother).|~|صورة غير ملونة لعودة حلّاق وزوجته ألكسندرا قنازع مع ابنتهما سلوى (والدة اميل عشراوي).","Emile Ashrawi (Palestinian photographer, musician, and dramatist), recorded interview with PMDA researcher Samar Ozrail, 11 November 2019, the Palestinian Museum Digital Archive.; Ozrail Samar, ""The Emile Ashrawi Collection,"" hand-written archival inventory, 12 June - July 2019, the Palestinian Museum Digital Archive.; عزريل، سمر. ""مجموعة اميل عشراوي""، جرد أرشفي (تفريغ صور مكتوب بخط اليد)، 12 حزيران – 77 تموز 2018، أرشيف المتحف الفلسطيني الرقمي.","black-and-white photographs","eng","still image","1920s; Date created","1920/1929","قسطندي قنازع (جد سلوى عشراوي) ألكسندرا قنازع (جدة اميل عشراوي) أولغا قنازع  سلوى (والدة اميل) سمعان عشراوي (والد اميل) اميل عشراوي","[32.699635,35.303546]","","Carte Postale adress correspondance","image/jpeg","4397","3050","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/4/92180_ca_object_representations_media_12451_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/4/28674_ca_object_representations_media_12451_original.jpg","https://palarchive.org/index.php/Detail/objects/22274/lang/en_US","The Palestinian Museum ","info@palarchive.org","","medium; 225","","Emile Ashrawi Sub-collection 1: Photographs | The Emile Ashrawi Collection","6 August 2018 at 10:47:02","9 March 2021 at 19:26:31","A black-and-white photogarph of Odeh Hallak and his wife Alexandra with their daughter Salwa (Emile Ashrawi's mother).","صورة غير ملونة لعودة حلّاق وزوجته ألكسندرا قنازع مع ابنتهما سلوى (والدة اميل عشراوي).","black-and-white photographs","Carte Postale adress correspondance","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm59385c7/manifest"
"ark:/13030/m5gn5kf1","ark:/21198/z1228dbp","","Work","28.0","0028.01.0003|~|22275|~|34870_ca_object_representations_media_12453_original.jpg","The Emile Ashrawi Collection","Emile Ashrawi Sub-collection 1: Photographs","بطاقة بريدية تحمل صورة سلوى عشراوي ووالدتها ألكسندرا قنازع","A Postcard with a Photograph of Salwa Ashrawi and her Mother Alexandra Qanazi'","A black-and-white photograph on a postcard of Salwa Ashrawi (Emile Ashrawi's mother), when she was a child, with her mother Alexandra Qanazi' (Emile Ashrawi's grandmother).|~|صورة غير ملونة على بطاقة بريدية، تظهر في الصورة سلوى عشراوي وهي طفلة (والدة اميل عشراوي)، ووالدتها ألكسندرا قنازع (جدة إميل عشراوي).","Emile Ashrawi (Palestinian photographer, musician, and dramatist), recorded interview with PMDA researcher Samar Ozrail, 11 November 2019, the Palestinian Museum Digital Archive.; Ozrail Samar, ""The Emile Ashrawi Collection,"" hand-written archival inventory, 12 June - July 2019, the Palestinian Museum Digital Archive.; عزريل، سمر. ""مجموعة اميل عشراوي""، جرد أرشفي (تفريغ صور مكتوب بخط اليد)، 12 حزيران – 77 تموز 2018، أرشيف المتحف الفلسطيني الرقمي.","postcards","eng|~|ara","still image","1920s; Date created","1920/1929","قسطندي قنازع (جد سلوى عشراوي) ألكسندرا قنازع (جدة اميل عشراوي) أولغا قنازع  سلوى عشراوي (والدة اميل) سمعان عشراوي (والد اميل) اميل عشراوي","[32.699635,35.303546]","","Post Card|~|بطاقة بريدية","image/jpeg","4437","3050","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/4/9627_ca_object_representations_media_12453_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/4/34870_ca_object_representations_media_12453_original.jpg","https://palarchive.org/index.php/Detail/objects/22275/lang/en_US","The Palestinian Museum ","info@palarchive.org","","medium; 225","","Emile Ashrawi Sub-collection 1: Photographs | The Emile Ashrawi Collection","6 August 2018 at 10:47:02","9 March 2021 at 19:26:31","A black-and-white photograph on a postcard of Salwa Ashrawi (Emile Ashrawi's mother), when she was a child, with her mother Alexandra Qanazi' (Emile Ashrawi's grandmother).","صورة غير ملونة على بطاقة بريدية، تظهر في الصورة سلوى عشراوي وهي طفلة (والدة اميل عشراوي)، ووالدتها ألكسندرا قنازع (جدة إميل عشراوي).","postcards","Post Card","بطاقة بريدية","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5gn5kf1/manifest"
"ark:/13030/m55b7dnh","ark:/21198/z1228dbp","","Work","28.0","0028.01.0004|~|22276|~|89212_ca_object_representations_media_12455_original.jpg","The Emile Ashrawi Collection","Emile Ashrawi Sub-collection 1: Photographs","أولغا قنازع مع زوجها أمين عودة وابنتهما أليس عودة","Olga Qanazi' with her Husband Amin Odeh and their Daughter Elis Odeh","A black-and-white photogarph on a postcard of Olga Qanazi' (Salwa Ashrawi's aunt) with her husband Amin Odeh, and their daughter Elis Odeh.|~|صورة غير ملونة على بطاقة بريدية لأولغا قنازع (خالة سلوى عشراوي)، وزوجها أمين عودة، وابنتهما أليس عودة.","Emile Ashrawi (Palestinian photographer, musician, and dramatist), recorded interview with PMDA researcher Samar Ozrail, 11 November 2019, the Palestinian Museum Digital Archive.; Ozrail Samar, ""The Emile Ashrawi Collection,"" hand-written archival inventory, 12 June - July 2019, the Palestinian Museum Digital Archive.; عزريل، سمر. ""مجموعة اميل عشراوي""، جرد أرشفي (تفريغ صور مكتوب بخط اليد)، 12 حزيران – 77 تموز 2018، أرشيف المتحف الفلسطيني الرقمي.","black-and-white photographs","eng|~|ara","still image","1925; Date created","1925","قسطندي قنازع (جد سلوى عشراوي) ألكسندرا قنازع (جدة اميل عشراوي) أولغا قنازع  سلوى (والدة اميل) سمعان عشراوي (والد اميل) اميل عشراوي","[12.862807,30.217636]","","Amin Olga Alice  1925  In Sudan|~|أمين  أولغا أليس 1925  في السودان","image/jpeg","4453","3112","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/4/24772_ca_object_representations_media_12455_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/4/89212_ca_object_representations_media_12455_original.jpg","https://palarchive.org/index.php/Detail/objects/22276/lang/en_US","The Palestinian Museum ","info@palarchive.org","","acceptable; 226","","Emile Ashrawi Sub-collection 1: Photographs | The Emile Ashrawi Collection","6 August 2018 at 10:47:03","9 March 2021 at 19:26:31","A black-and-white photogarph on a postcard of Olga Qanazi' (Salwa Ashrawi's aunt) with her husband Amin Odeh, and their daughter Elis Odeh.","صورة غير ملونة على بطاقة بريدية لأولغا قنازع (خالة سلوى عشراوي)، وزوجها أمين عودة، وابنتهما أليس عودة.","black-and-white photographs","Amin Olga Alice  1925  In Sudan","أمين  أولغا أليس 1925  في السودان","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm55b7dnh/manifest"
"ark:/13030/m5zm2tv5","ark:/21198/z1228dbp","","Work","28.0","0028.01.0005|~|22277|~|40113_ca_object_representations_media_12457_original.jpg","The Emile Ashrawi Collection","Emile Ashrawi Sub-collection 1: Photographs","صورة جماعية لعائلة قسطندي قنازع جد سلوى عشراوي","A group photo of Qustandi Qanaze' family; Salwa Ashrawi's Grandfather.","A photograph of Qustandi Qanaze''s family (Salwa Ashrawi's grandfather). To his right sits Salwa Ashrawi's grandmother Mariam Kozma; from Damascus descent. Standing behind them is Nadia (Salaw Ashrawi's matriarchal aunt) and her husband Nae'em Mikhwali; and their child Elyas is seated on the great grandfather's lap; Qustandi Qanaze'. Standing on the left is Olga Qanaze' (Salaw Ashrawi's matriarchal aunt) next to her husband Amin Odeh with their daughter Alice next to them. Standing on the far right of the photo is Odeh Hallaq (Salaw Ashrawi's father) next to his wife Alexandra. Sitting next to her parents; and next to her grandfather Qustandi Qanaze', is Salma Ashrawi|~|صورة غير ملونة لعائلة قسطندي قنازع (جد سلوى عشرواي)، تظهر إلى يمينه جالسةً جدة سلوى عشراوي مريم كوزما التي تنحدر من أصول دمشقية، خلفهما تقف ناديا (خالة سلوى عشراوي) وزوجها نعيم مخولي، ويجلس طفلهما إلياس في حِجْر الجد الأكبر قسطندي قنازع. إلى يسار الصورة تقف أولغا قنازع (خالة سلوى عشراوي) إلى جانب زوجها أمين عودة، وتظهر ابنتهما أليس جالسةً قربهما. وإلى أقصى يمين الصورة يقف والد سلوى عشراوي عودة حلّاق إلى جانب والدتها ألكسندرا، وسلوى عشراوي تجلس بقربهما في أسفل الصورة بجانب جدها قسطندي قنازع.","Emile Ashrawi (Palestinian photographer, musician, and dramatist), recorded interview with PMDA researcher Samar Ozrail, 11 November 2019, the Palestinian Museum Digital Archive.; Ozrail Samar, ""The Emile Ashrawi Collection,"" hand-written archival inventory, 12 June - July 2019, the Palestinian Museum Digital Archive.; عزريل، سمر. ""مجموعة اميل عشراوي""، جرد أرشفي (تفريغ صور مكتوب بخط اليد)، 12 حزيران – 77 تموز 2018، أرشيف المتحف الفلسطيني الرقمي.","black-and-white photographs","","still image","1929; Date created","1929","قسطندي قنازع (جد سلوى عشراوي) ألكسندرا قنازع (جدة اميل عشراوي) أولغا قنازع (خالة سلوى عشراوي) نادية قنازع (خالة سلوى عشراوي)  سلوى (والدة اميل) سمعان عشراوي (والد اميل) اميل عشراوي","[32.699635,35.303546]","","","image/jpeg","3518","5184","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/4/96501_ca_object_representations_media_12457_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/4/40113_ca_object_representations_media_12457_original.jpg","https://palarchive.org/index.php/Detail/objects/22277/lang/en_US","The Palestinian Museum ","info@palarchive.org","","medium; 225","","Emile Ashrawi Sub-collection 1: Photographs | The Emile Ashrawi Collection","6 August 2018 at 10:47:03","9 March 2021 at 19:26:31","A photograph of Qustandi Qanaze''s family (Salwa Ashrawi's grandfather). To his right sits Salwa Ashrawi's grandmother Mariam Kozma; from Damascus descent. Standing behind them is Nadia (Salaw Ashrawi's matriarchal aunt) and her husband Nae'em Mikhwali; and their child Elyas is seated on the great grandfather's lap; Qustandi Qanaze'. Standing on the left is Olga Qanaze' (Salaw Ashrawi's matriarchal aunt) next to her husband Amin Odeh with their daughter Alice next to them. Standing on the far right of the photo is Odeh Hallaq (Salaw Ashrawi's father) next to his wife Alexandra. Sitting next to her parents; and next to her grandfather Qustandi Qanaze', is Salma Ashrawi","صورة غير ملونة لعائلة قسطندي قنازع (جد سلوى عشرواي)، تظهر إلى يمينه جالسةً جدة سلوى عشراوي مريم كوزما التي تنحدر من أصول دمشقية، خلفهما تقف ناديا (خالة سلوى عشراوي) وزوجها نعيم مخولي، ويجلس طفلهما إلياس في حِجْر الجد الأكبر قسطندي قنازع. إلى يسار الصورة تقف أولغا قنازع (خالة سلوى عشراوي) إلى جانب زوجها أمين عودة، وتظهر ابنتهما أليس جالسةً قربهما. وإلى أقصى يمين الصورة يقف والد سلوى عشراوي عودة حلّاق إلى جانب والدتها ألكسندرا، وسلوى عشراوي تجلس بقربهما في أسفل الصورة بجانب جدها قسطندي قنازع.","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5zm2tv5/manifest"
"ark:/13030/m5q601t4","ark:/21198/z1228dbp","","Work","28.0","0028.01.0006|~|22278|~|505_ca_object_representations_media_12458_original.jpg","The Emile Ashrawi Collection","Emile Ashrawi Sub-collection 1: Photographs","حفل زفاف سلوى وسمعان عشراوي (والدة ووالد إميل عشراوي)","Salwa and Sam'an Ashrawi's Wedding (Emile Ashrawi's Parents)","A black-and-white photograph of Salwa and Sam'an Ashrawi at their wedding in 1946 (Emile Ashrawi's parents).|~|صورة غير ملونة لسلوى وسمعان عشراوي خلال حفل زفافهما عام 1946، والدة ووالد إميل عشراوي.","Emile Ashrawi (Palestinian photographer, musician, and dramatist), recorded interview with PMDA researcher Samar Ozrail, 11 November 2019, the Palestinian Museum Digital Archive.; Ozrail Samar, ""The Emile Ashrawi Collection,"" hand-written archival inventory, 12 June - July 2019, the Palestinian Museum Digital Archive.; عزريل، سمر. ""مجموعة اميل عشراوي""، جرد أرشفي (تفريغ صور مكتوب بخط اليد)، 12 حزيران – 77 تموز 2018، أرشيف المتحف الفلسطيني الرقمي.","black-and-white photographs","","still image","1946; Date created","1946","قسطندي قنازع (جد سلوى عشراوي) ألكسندرا قنازع (جدة اميل عشراوي) أولغا قنازع  سلوى (والدة اميل) سمعان عشراوي (والد اميل) اميل عشراوي","[31.952162,35.233154]","","","image/jpeg","3002","2282","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/4/94586_ca_object_representations_media_12458_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/4/505_ca_object_representations_media_12458_original.jpg","https://palarchive.org/index.php/Detail/objects/22278/lang/en_US","The Palestinian Museum ","info@palarchive.org","","medium; 225","","Emile Ashrawi Sub-collection 1: Photographs | The Emile Ashrawi Collection","6 August 2018 at 10:47:03","9 March 2021 at 19:26:31","A black-and-white photograph of Salwa and Sam'an Ashrawi at their wedding in 1946 (Emile Ashrawi's parents).","صورة غير ملونة لسلوى وسمعان عشراوي خلال حفل زفافهما عام 1946، والدة ووالد إميل عشراوي.","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5q601t4/manifest"
"ark:/13030/m50k9mrz","ark:/21198/z1228dbp","","Work","28.0","0028.01.0007|~|22279|~|71185_ca_object_representations_media_12459_original.jpg","The Emile Ashrawi Collection","Emile Ashrawi Sub-collection 1: Photographs","منزل قسطندي قنازع في مدينة الناصرة المُحتّلة","Qustandi Qanazi's House in the Occupied City of Nazareth","A colour photograph of Qustandi Qanazi's house (Salwa Ashrawi's grandfather) in the occupied city of Nazareth. This photograph was probably taken in the '70s.|~|صورة ملونة لمنزل قسطندي قنازع (جد سلوى عشراوي)، الواقع في مدينة الناصرة المُحتّلة. يُرجَّح أن تكون الصورة قد التُقِطت في فترة السبعينيات.","Emile Ashrawi (Palestinian photographer, musician, and dramatist), recorded interview with PMDA researcher Samar Ozrail, 11 November 2019, the Palestinian Museum Digital Archive.; Ozrail Samar, ""The Emile Ashrawi Collection,"" hand-written archival inventory, 12 June - July 2019, the Palestinian Museum Digital Archive.; عزريل، سمر. ""مجموعة اميل عشراوي""، جرد أرشفي (تفريغ صور مكتوب بخط اليد)، 12 حزيران – 77 تموز 2018، أرشيف المتحف الفلسطيني الرقمي.","color photographs","","still image","","","قسطندي قنازع (جد سلوى عشراوي) ألكسندرا قنازع (جدة اميل عشراوي) أولغا قنازع (خالة سلوى عشراوي) نادية قنازع (خالة سلوى عشراوي)  سلوى (والدة اميل) سمعان عشراوي (والد اميل) اميل عشراوي","[32.699635,35.303546]","","","image/jpeg","3045","4171","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/4/39417_ca_object_representations_media_12459_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/4/71185_ca_object_representations_media_12459_original.jpg","https://palarchive.org/index.php/Detail/objects/22279/lang/en_US","The Palestinian Museum ","info@palarchive.org","","medium; 225","","Emile Ashrawi Sub-collection 1: Photographs | The Emile Ashrawi Collection","6 August 2018 at 10:47:03","9 March 2021 at 19:26:31","A colour photograph of Qustandi Qanazi's house (Salwa Ashrawi's grandfather) in the occupied city of Nazareth. This photograph was probably taken in the '70s.","صورة ملونة لمنزل قسطندي قنازع (جد سلوى عشراوي)، الواقع في مدينة الناصرة المُحتّلة. يُرجَّح أن تكون الصورة قد التُقِطت في فترة السبعينيات.","color photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm50k9mrz/manifest"
"ark:/13030/m5kd994q","ark:/21198/z1228dbp","","Work","28.0","0028.01.0008|~|22280|~|72687_ca_object_representations_media_12460_original.jpg","The Emile Ashrawi Collection","Emile Ashrawi Sub-collection 1: Photographs","ألكسندرا قنازع وابنتها سلوى عشراوي","Alexandra Qanazi' with her Daughter Salwa Ashrawi","A black-and-white photograph on a postcard of Alexandra Qanazi' (Emile Ashrawi's grandmother), sitting on her lap is her daughter Salwa Ashrawi (Emile Ashrawi's mother).|~|صورة غير ملونة على بطاقة بريدية، تظهر في الصورة ألكسندرا قنازع (جدة إميل عشراوي)، تجلس في حجرها ابنتها سلوى عشراوي (والدة إميل عشراوي).","Emile Ashrawi (Palestinian photographer, musician, and dramatist), recorded interview with PMDA researcher Samar Ozrail, 11 November 2019, the Palestinian Museum Digital Archive.; Ozrail Samar, ""The Emile Ashrawi Collection,"" hand-written archival inventory, 12 June - July 2019, the Palestinian Museum Digital Archive.; عزريل، سمر. ""مجموعة اميل عشراوي""، جرد أرشفي (تفريغ صور مكتوب بخط اليد)، 12 حزيران – 77 تموز 2018، أرشيف المتحف الفلسطيني الرقمي.","black-and-white photographs","","still image","1927; Date created","1927","قسطندي قنازع (جد سلوى عشراوي) ألكسندرا قنازع (جدة اميل عشراوي) أولغا قنازع (خالة سلوى عشراوي) نادية قنازع (خالة سلوى عشراوي)  سلوى (والدة اميل) سمعان عشراوي (والد اميل) اميل عشراوي","[32.699635,35.303546]","","","image/jpeg","4474","3033","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/4/14009_ca_object_representations_media_12460_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/4/72687_ca_object_representations_media_12460_original.jpg","https://palarchive.org/index.php/Detail/objects/22280/lang/en_US","The Palestinian Museum ","info@palarchive.org","","acceptable; 226","","Emile Ashrawi Sub-collection 1: Photographs | The Emile Ashrawi Collection","6 August 2018 at 10:47:03","9 March 2021 at 19:26:31","A black-and-white photograph on a postcard of Alexandra Qanazi' (Emile Ashrawi's grandmother), sitting on her lap is her daughter Salwa Ashrawi (Emile Ashrawi's mother).","صورة غير ملونة على بطاقة بريدية، تظهر في الصورة ألكسندرا قنازع (جدة إميل عشراوي)، تجلس في حجرها ابنتها سلوى عشراوي (والدة إميل عشراوي).","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5kd994q/manifest"
"ark:/13030/m5sz3rds","ark:/21198/z1228dbp","","Work","28.0","0028.01.0009|~|22281|~|32158_ca_object_representations_media_12461_original.jpg","The Emile Ashrawi Collection","Emile Ashrawi Sub-collection 1: Photographs","سمعان وسلوى عشراوي مع ابنتهما نايفة عشراوي","Sam'an and Salwa Ashrawi with their Daughter Nayfa Ashrawi","A black-and-white photograph of Sam'an Ashrawi (Emile Ashrawi's father) and Salwa Ashrawi (Emile's mother) with Emile's sister, Nayfa Ashrawi.|~|صورة غير ملونة تجمع سمعان عشراوي (والد إميل عشراوي)، وسلوى عشراوي (والدته)، وأخت إميل نايفة عشراوي.","Emile Ashrawi (Palestinian photographer, musician, and dramatist), recorded interview with PMDA researcher Samar Ozrail, 11 November 2019, the Palestinian Museum Digital Archive.; Ozrail Samar, ""The Emile Ashrawi Collection,"" hand-written archival inventory, 12 June - July 2019, the Palestinian Museum Digital Archive.; عزريل، سمر. ""مجموعة اميل عشراوي""، جرد أرشفي (تفريغ صور مكتوب بخط اليد)، 12 حزيران – 77 تموز 2018، أرشيف المتحف الفلسطيني الرقمي.","black-and-white photographs","","still image","1947; Date created","1947","قسطندي قنازع (جد سلوى عشراوي) ألكسندرا قنازع (جدة اميل عشراوي) أولغا قنازع (خالة سلوى عشراوي) نادية قنازع (خالة سلوى عشراوي)  سلوى (والدة اميل) سمعان عشراوي (والد اميل) اميل عشراوي","[31.952162,35.233154]","","","image/jpeg","6029","4372","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/4/52736_ca_object_representations_media_12461_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/4/32158_ca_object_representations_media_12461_original.jpg","https://palarchive.org/index.php/Detail/objects/22281/lang/en_US","The Palestinian Museum ","info@palarchive.org","","medium; 225","","Emile Ashrawi Sub-collection 1: Photographs | The Emile Ashrawi Collection","6 August 2018 at 10:47:03","9 March 2021 at 19:26:31","A black-and-white photograph of Sam'an Ashrawi (Emile Ashrawi's father) and Salwa Ashrawi (Emile's mother) with Emile's sister, Nayfa Ashrawi.","صورة غير ملونة تجمع سمعان عشراوي (والد إميل عشراوي)، وسلوى عشراوي (والدته)، وأخت إميل نايفة عشراوي.","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5sz3rds/manifest"
