"Item ARK","Parent ARK","File Name","Object Type","coll id","AltIdentifier.local","Collection","Series","Title","AltTitle.other","Description.note","References","Genre","Language","Type.typeOfResource","Date.created","Date.normalized","Note","Subject.coordinates","Subject topic","Inscription","media.format","media.height","media.width","Thumbnail","IIIF Access URL","External item record","Repository","Rights.servicesContact","Acquisition method","Physical status","Violent Content","Series & Collection","Creation date/time","Last modification date/time","Description (Eng)","Description (Ara)","Genre (old)","Inscription (old)","Inscription 2 (old)","Alt Title","IIIF Manifest URL"
"ark:/21198/z1fc0nh9","","","Collection","","","","","The Tawfiq Jarrar Collection","","","","","","","","","","","","","","","","","","","The Palestinian Museum Digital Archive","info@palarchive.org","","","","","","","","","","","","","https://iiif.library.ucla.edu/collections/ark%3A%2F21198%2Fz1fc0nh9"
"ark:/13030/m5jj0z81","ark:/21198/z1fc0nh9","","Work","25.0","0025.01.0001|~|23868|~|12848_ca_object_representations_media_16351_original.jpg","The Tawfiq Jarrar Collection","Tawfiq Jarrar Sub-collection 1: Miscellaneous Documents and Papers","حجة أرض في مدينة جنين من الزمن العثماني","Land Deed in Jenin During the Ottoman Empire","Deed for a land, planted with olive trees in Jenin District, during the Ottoman Empire.|~|وثيقة حجة أرض مزروعة بالزيتون في محافظة جنين من الزمن العثماني","Ozrail, Samar, ""The Tawfiq Jarrar Collection"", archival inventory, 11 July 2018, the Palestinian Museum Digital Archive.","","ara","text","1888; Date created","1888","","","","","image/jpeg","5223","3661","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/93756_ca_object_representations_media_16351_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/12848_ca_object_representations_media_16351_original.jpg","https://palarchive.org/index.php/Detail/objects/23868/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","endangered; 227","","The Tawfiq Jarrar Collection | Tawfiq Jarrar Sub-collection 1: Miscellaneous Documents and Papers","13 August 2018 at 16:10:02","9 March 2021 at 19:26","Deed for a land, planted with olive trees in Jenin District, during the Ottoman Empire.","وثيقة حجة أرض مزروعة بالزيتون في محافظة جنين من الزمن العثماني","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5jj0z81/manifest"
"ark:/13030/m5mh51nz","ark:/21198/z1fc0nh9","","Work","25.0","0025.01.0002|~|23863|~|69818_ca_object_representations_media_16353_original.jpg","The Tawfiq Jarrar Collection","Tawfiq Jarrar Sub-collection 1: Miscellaneous Documents and Papers","شهادة ميلاد من الزمن العثماني","A Birth Certificate During the Ottoman Empire","A birth certificate, during the Ottoman Empire, issued by the internal affairs department. The birth certificate is for Zeinab Jarrar from Burqin/Jenin.|~|وثيقة شهادة ميلاد من الزمن العثماني أصدرتها نظارة الأمور الداخلية، مروسة بطغراء، تعود لزينب جرار من مواليد برقين في جنين.","Ozrail, Samar, ""The Tawfiq Jarrar Collection"", archival inventory, 11 July 2018, the Palestinian Museum Digital Archive.","","ara","text","1903; Date issued","1903","Tgara","","","","image/jpeg","5558","4134","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/93082_ca_object_representations_media_16353_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/69818_ca_object_representations_media_16353_original.jpg","https://palarchive.org/index.php/Detail/objects/23863/lang/en_US","The Palestinian Museum ","info@palarchive.org","","endangered; 227","","The Tawfiq Jarrar Collection | Tawfiq Jarrar Sub-collection 1: Miscellaneous Documents and Papers","13 August 2018 at 15:39:21","9 March 2021 at 19:26:01","A birth certificate, during the Ottoman Empire, issued by the internal affairs department. The birth certificate is for Zeinab Jarrar from Burqin/Jenin.","وثيقة شهادة ميلاد من الزمن العثماني أصدرتها نظارة الأمور الداخلية، مروسة بطغراء، تعود لزينب جرار من مواليد برقين في جنين.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5mh51nz/manifest"
"ark:/13030/m53g21r5","ark:/21198/z1fc0nh9","","Work","25.0","0025.01.0003|~|23864|~|25365_ca_object_representations_media_16355_original.jpg","The Tawfiq Jarrar Collection","Tawfiq Jarrar Sub-collection 1: Miscellaneous Documents and Papers","حجة أرض في محافظة جنين من الزمن العثماني","Land Deed in Jenin District During the Ottoman Empire","","Ozrail, Samar, ""The Tawfiq Jarrar Collection"", archival inventory, 11 July 2018, the Palestinian Museum Digital Archive.","","ara","text","1853","1853","حجة أرض","[32.4646353,35.2938591]","","","image/jpeg","3882","2598","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/76353_ca_object_representations_media_16355_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/25365_ca_object_representations_media_16355_original.jpg","https://palarchive.org/index.php/Detail/objects/23864/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","endangered; 227","","The Tawfiq Jarrar Collection | Tawfiq Jarrar Sub-collection 1: Miscellaneous Documents and Papers","13 August 2018 at 15:49:15","9 March 2021 at 19:26:01","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm53g21r5/manifest"
"ark:/13030/m5n94nwd","ark:/21198/z1fc0nh9","","Work","25.0","0025.01.0005|~|23866|~|55526_ca_object_representations_media_16357_original.jpg","The Tawfiq Jarrar Collection","Tawfiq Jarrar Sub-collection 1: Miscellaneous Documents and Papers","حسابات دكان من الثلاثينيات","Market Accounts from the 30's","","Ozrail, Samar, ""The Tawfiq Jarrar Collection"", archival inventory, 11 July 2018, the Palestinian Museum Digital Archive.","","ara","text","1930s","1930/1939","","","","","image/jpeg","3271","2474","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/40428_ca_object_representations_media_16357_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/55526_ca_object_representations_media_16357_original.jpg","https://palarchive.org/index.php/Detail/objects/23866/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","endangered; 227","","The Tawfiq Jarrar Collection | Tawfiq Jarrar Sub-collection 1: Miscellaneous Documents and Papers","13 August 2018 at 15:59:13","9 March 2021 at 19:26:01","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5n94nwd/manifest"
"ark:/13030/m5v19gxs","ark:/21198/z1fc0nh9","","Work","25.0","0025.01.0006|~|23867|~|2872_ca_object_representations_media_16359_original.jpg","The Tawfiq Jarrar Collection","Tawfiq Jarrar Sub-collection 1: Miscellaneous Documents and Papers","حجة أرض وشجر زيتون من الزمن العثماني","Land Deed and Olive Trees During the Ottoman Empire","","Ozrail, Samar, ""The Tawfiq Jarrar Collection"", archival inventory, 11 July 2018, the Palestinian Museum Digital Archive.","","ara","text","1912","1912","","[32.4646353,35.2938591]","","","image/jpeg","5949","3881","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/38775_ca_object_representations_media_16359_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/2872_ca_object_representations_media_16359_original.jpg","https://palarchive.org/index.php/Detail/objects/23867/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","endangered; 227","","The Tawfiq Jarrar Collection | Tawfiq Jarrar Sub-collection 1: Miscellaneous Documents and Papers","13 August 2018 at 16:04:11","9 March 2021 at 19:26","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5v19gxs/manifest"
"ark:/13030/m5675rck","ark:/21198/z1fc0nh9","","Work","25.0","0025.01.0007|~|23862|~|71541_ca_object_representations_media_16361_original.jpg","The Tawfiq Jarrar Collection","Tawfiq Jarrar Sub-collection 1: Miscellaneous Documents and Papers","حجة أرض في مدينة جنين من الزمن العثماني","Land Deed in Jenin During the Ottoman Empire","Land deed in Burqa/Jenin, for a land planted with olive trees, during the Ottoman Empire.|~|.وثيقة حجة أرض مزروعة بالزيتون في منطقة برقين في مدينة جنين من الزمن العثماني","Ozrail, Samar, ""The Tawfiq Jarrar Collection"", archival inventory, 11 July 2018, the Palestinian Museum Digital Archive.","","ara","text","1916 to 1917","1916/1917","حجة أرض","[32.456135,35.261688]","","","image/jpeg","5118","3897","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/44868_ca_object_representations_media_16361_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/71541_ca_object_representations_media_16361_original.jpg","https://palarchive.org/index.php/Detail/objects/23862/lang/en_US","The Palestinian Museum ","info@palarchive.org","","endangered; 227","","The Tawfiq Jarrar Collection | Tawfiq Jarrar Sub-collection 1: Miscellaneous Documents and Papers","13 August 2018 at 15:29:12","9 March 2021 at 19:26:01","Land deed in Burqa/Jenin, for a land planted with olive trees, during the Ottoman Empire.",".وثيقة حجة أرض مزروعة بالزيتون في منطقة برقين في مدينة جنين من الزمن العثماني","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5675rck/manifest"
"ark:/13030/m52k3pxc","ark:/21198/z1fc0nh9","","Work","25.0","0025.01.0008|~|23869|~|4261_ca_object_representations_media_16363_original.jpg","The Tawfiq Jarrar Collection","Tawfiq Jarrar Sub-collection 1: Miscellaneous Documents and Papers","شهادة استحقاق جنسية فلسطينية في زمن الانتداب البريطاني","Certificate of Entitlement to the Palestinian Nationality During the British Mandate","Certificate of Entitlement to the Palestinian Nationality, during the British Mandate, for Tawfiq Jarrar (grandparent) born in 1888 and his wife Tharifa Jarrar born in 1900, and their son Mahmoud born in 1924. Mukthar Nimer Taher of Burqin was a witness to their eligibility.|~|شهادة إستحقاق جنسية فلسطينية في زمن الانتداب البريطاني، لتوفيق جرار (الجد) من مواليد 1888م وزوجته ظريفة جرارمن مواليد 1900م ونجلهما محمود من مواليد 1924م وقد شهد باستحقاقهما الجنسية مختار بلدة برقين نمر الطاهر.","Ozrail, Samar, ""The Tawfiq Jarrar Collection"", archival inventory, 11 July 2018, the Palestinian Museum Digital Archive.","","ara","text","8 April 1936; Date issued","1936-04-08","","[32.4646353,35.2938591]","","","image/jpeg","5388","3502","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/28699_ca_object_representations_media_16363_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/4261_ca_object_representations_media_16363_original.jpg","https://palarchive.org/index.php/Detail/objects/23869/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","endangered; 227","","The Tawfiq Jarrar Collection | Tawfiq Jarrar Sub-collection 1: Miscellaneous Documents and Papers","13 August 2018 at 16:17:01","9 March 2021 at 19:26","Certificate of Entitlement to the Palestinian Nationality, during the British Mandate, for Tawfiq Jarrar (grandparent) born in 1888 and his wife Tharifa Jarrar born in 1900, and their son Mahmoud born in 1924. Mukthar Nimer Taher of Burqin was a witness to their eligibility.","شهادة إستحقاق جنسية فلسطينية في زمن الانتداب البريطاني، لتوفيق جرار (الجد) من مواليد 1888م وزوجته ظريفة جرارمن مواليد 1900م ونجلهما محمود من مواليد 1924م وقد شهد باستحقاقهما الجنسية مختار بلدة برقين نمر الطاهر.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm52k3pxc/manifest"
"ark:/13030/m5p91q16","ark:/21198/z1fc0nh9","","Work","25.0","0025.01.0009|~|23870|~|91216_ca_object_representations_media_16364_original.jpg","The Tawfiq Jarrar Collection","Tawfiq Jarrar Sub-collection 1: Miscellaneous Documents and Papers","حجة أرض من الفترة العثمانية","Land Deed During the Ottoman Empire","Land deed, in the district of Jenin, dating back to the Ottoman Empire. The deed belongs to Mohammed Abdulhadi Jarrar and Tawfiq Jarrar's great grandfather.|~|حجة أرض في محافظة جنين من الفترة العثمانية تعود لمحمد عبد الهادي خليل جرار والد جد توفيق جرار.","Ozrail, Samar, ""The Tawfiq Jarrar Collection"", archival inventory, 11 July 2018, the Palestinian Museum Digital Archive.","","ara","text","1883","1883","","[32.4646353,35.2938591]","","","image/jpeg","4705","3722","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/3582_ca_object_representations_media_16364_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/91216_ca_object_representations_media_16364_original.jpg","https://palarchive.org/index.php/Detail/objects/23870/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","endangered; 227","","The Tawfiq Jarrar Collection | Tawfiq Jarrar Sub-collection 1: Miscellaneous Documents and Papers","14 August 2018 at 9:42:05","9 March 2021 at 19:26","Land deed, in the district of Jenin, dating back to the Ottoman Empire. The deed belongs to Mohammed Abdulhadi Jarrar and Tawfiq Jarrar's great grandfather.","حجة أرض في محافظة جنين من الفترة العثمانية تعود لمحمد عبد الهادي خليل جرار والد جد توفيق جرار.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5p91q16/manifest"
"ark:/13030/m5zt07m9","ark:/21198/z1fc0nh9","","Work","25.0","0025.01.0010|~|23871|~|52156_ca_object_representations_media_16366_original.jpg","The Tawfiq Jarrar Collection","Tawfiq Jarrar Sub-collection 1: Miscellaneous Documents and Papers","حجة أرض من العهد العثماني","Land Deed During the Ottoman Empire","Land deed, in the district of Jenin, dating back to the Ottoman Empire. The deed belongs to Mohammed Abdulhadi Jarrar and Tawfiq Jarrar's great grandfather.|~|حجة أرض تعود لمحمد عبد الهادي خليل جرار من محافظة جنين خلال فترة الحكم العثماني لفلسطين.","Ozrail, Samar, ""The Tawfiq Jarrar Collection"", archival inventory, 11 July 2018, the Palestinian Museum Digital Archive.","","ara","text","1874","1874","","[32.4646353,35.2938591]","","","image/jpeg","4810","3506","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/10534_ca_object_representations_media_16366_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/52156_ca_object_representations_media_16366_original.jpg","https://palarchive.org/index.php/Detail/objects/23871/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","good; 224","","The Tawfiq Jarrar Collection | Tawfiq Jarrar Sub-collection 1: Miscellaneous Documents and Papers","14 August 2018 at 9:50:09","9 March 2021 at 19:26","Land deed, in the district of Jenin, dating back to the Ottoman Empire. The deed belongs to Mohammed Abdulhadi Jarrar and Tawfiq Jarrar's great grandfather.","حجة أرض تعود لمحمد عبد الهادي خليل جرار من محافظة جنين خلال فترة الحكم العثماني لفلسطين.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5zt07m9/manifest"
