"Item ARK","Parent ARK","File Name","Object Type","coll id","AltIdentifier.local","Collection","Series","Title","AltTitle.other","Description.note","References","Genre","Language","Type.typeOfResource","Date.created","Date.normalized","Note","Subject.coordinates","Subject topic","Inscription","media.format","media.height","media.width","Thumbnail","IIIF Access URL","External item record","Repository","Rights.servicesContact","Acquisition method","Physical status","Violent Content","Series & Collection","Creation date/time","Last modification date/time","Description (Eng)","Description (Ara)","Genre (old)","Inscription (old)","Inscription 2 (old)","Alt Title","IIIF Manifest URL"
"ark:/21198/z1z94z0s","","","Collection","","","","","The General Union of Palestinian Women (GUPW) Collection","","","","","","","","","","","","","","","","","","","The Palestinian Museum Digital Archive","info@palarchive.org","","","","","","","","","","","","","https://iiif.library.ucla.edu/collections/ark%3A%2F21198%2Fz1z94z0s"
"ark:/13030/m5161v1x","ark:/21198/z1z94z0s","","Work","21.0","0021.01.0001|~|21874|~|99762_ca_object_representations_media_12043_original.jpg","The General Union of Palestinian Women (GUPW) Collection","GUPW Sub-collection 1: Photo Album","تكريم المناضلة نجلاء ياسين","Honoring The Fighter Najla' Yassin","A colour photograph of the fighter Najla' Yassin, one of the pioneers of Femenist and National work in the Palestine Liberation Organization, giving a speech while recieving her award in Rashad Shawa Cultural Center.|~|صورة ملونة للمناضلة نجلاء ياسين إحدى رائدات العمل النسوي والوطني في منظمة التحرير الفلسطيني وهي تلقي كلمة أثناء تكريمها في مركز رشاد الشوا الثقافي","منى الخليلي (رئيسة الاتحاد العام للمرأة الفلسطينية)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، حزيران - آب 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.","color photographs","ara","still image","","","","[31.952162,35.233154]; [31.3546763,34.3088255]","","مركز رشاد الشوا الثقافي من أجل تحرير القدس وبناء|~|Rashad Shawa Cultural Center for the liberation of Jerusalem and ""Building?"" (the sentence in Arabic is incomplete)","image/jpeg","3548","4986","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/0/69592_ca_object_representations_media_12043_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/0/99762_ca_object_representations_media_12043_original.jpg","https://palarchive.org/index.php/Detail/objects/21874/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","medium; 225","","The General Union of Palestinian Women (GUPW) Collection | GUPW Sub-collection 1: Photo Album","1 August 2018 at 16:14:14","9 March 2021 at 19:26:35","A colour photograph of the fighter Najla' Yassin, one of the pioneers of Femenist and National work in the Palestine Liberation Organization, giving a speech while recieving her award in Rashad Shawa Cultural Center.","صورة ملونة للمناضلة نجلاء ياسين إحدى رائدات العمل النسوي والوطني في منظمة التحرير الفلسطيني وهي تلقي كلمة أثناء تكريمها في مركز رشاد الشوا الثقافي","color photographs","مركز رشاد الشوا الثقافي من أجل تحرير القدس وبناء","Rashad Shawa Cultural Center for the liberation of Jerusalem and ""Building?"" (the sentence in Arabic is incomplete)","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5161v1x/manifest"
"ark:/13030/m5xq4gzv","ark:/21198/z1z94z0s","","Work","21.0","0021.01.0002|~|21875|~|27679_ca_object_representations_media_12045_original.jpg","The General Union of Palestinian Women (GUPW) Collection","GUPW Sub-collection 1: Photo Album","نساء فلسطينيات وليبيات","Palestinian and Libyan Women.","A black-and-white photograph of a group of Palestinian women, two of whom are wearing the traditional Libyan dress.|~|صورة غير ملونة لمجموعة من النساء الفلسطينيات، اثنتين منهن يلبسن زياً تقليدياً ليبيا","منى الخليلي (رئيسة الاتحاد العام للمرأة الفلسطينية)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، حزيران - آب 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.","black-and-white photographs","ara","still image","","","","","","جمعية المرأة الليبية ولهن مثل ما عليهن الحاج أحمد اسماعيل مصوارتي الرياضة والصحافة الليبية شارع هايتي رقم 30-88 طرابلس - ت33965-38737 الجهورية العربية الليبية|~|Libyan Women Associaiton                            And they take exaclty what they are expected to give       Haj Ahmed Ismail Libyan sports and journalism Haiti Street, 88-30                                   Tripoli- 38737-33965                                Libyan Arab Republic","image/jpeg","3574","4960","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/0/34105_ca_object_representations_media_12045_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/0/27679_ca_object_representations_media_12045_original.jpg","https://palarchive.org/index.php/Detail/objects/21875/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","medium; 225","","The General Union of Palestinian Women (GUPW) Collection | GUPW Sub-collection 1: Photo Album","1 August 2018 at 16:14:14","26 August 2021 at 8:31:24","A black-and-white photograph of a group of Palestinian women, two of whom are wearing the traditional Libyan dress.","صورة غير ملونة لمجموعة من النساء الفلسطينيات، اثنتين منهن يلبسن زياً تقليدياً ليبيا","black-and-white photographs","جمعية المرأة الليبية ولهن مثل ما عليهن الحاج أحمد اسماعيل مصوارتي الرياضة والصحافة الليبية شارع هايتي رقم 30-88 طرابلس - ت33965-38737 الجهورية العربية الليبية","Libyan Women Associaiton                            And they take exaclty what they are expected to give       Haj Ahmed Ismail Libyan sports and journalism Haiti Street, 88-30                                   Tripoli- 38737-33965                                Libyan Arab Republic","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5xq4gzv/manifest"
"ark:/13030/m5sz3r80","ark:/21198/z1z94z0s","","Work","21.0","0021.01.0003|~|21876|~|84630_ca_object_representations_media_12047_original.jpg","The General Union of Palestinian Women (GUPW) Collection","GUPW Sub-collection 1: Photo Album","أبو إياد في الاتحاد العام للمرأة الفلسطينية","Abu Iyad in the General Federation of Palestinian Women.","A colour photograph that unites the leader of the Palestine Liberation Organization and PLO movement, the shaheed Ṣalah Khalaf abu Iyad, the fighter Salwa Al Khader, and the fighter Najla' Yassin during a general seminar for the General Union of Palestinian Women.|~|صورة ملونة تجمع كل من القيادي في منظمة التحرير الفلسطينية وحركة فتح الشهيد صلاح خلف أبو إياد والمناضلة سلوى الخضر والمناضلة نجلاء ياسين خلال ندوة عامة للاتحاد العام للمرأة الفلسطينية","منى الخليلي (رئيسة الاتحاد العام للمرأة الفلسطينية)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، حزيران - آب 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.","color photographs","ara","still image","","","","","","36434","image/jpeg","3553","4908","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/0/59912_ca_object_representations_media_12047_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/0/84630_ca_object_representations_media_12047_original.jpg","https://palarchive.org/index.php/Detail/objects/21876/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","medium; 225","","The General Union of Palestinian Women (GUPW) Collection | GUPW Sub-collection 1: Photo Album","1 August 2018 at 16:14:14","9 March 2021 at 19:26:35","A colour photograph that unites the leader of the Palestine Liberation Organization and PLO movement, the shaheed Ṣalah Khalaf abu Iyad, the fighter Salwa Al Khader, and the fighter Najla' Yassin during a general seminar for the General Union of Palestinian Women.","صورة ملونة تجمع كل من القيادي في منظمة التحرير الفلسطينية وحركة فتح الشهيد صلاح خلف أبو إياد والمناضلة سلوى الخضر والمناضلة نجلاء ياسين خلال ندوة عامة للاتحاد العام للمرأة الفلسطينية","color photographs","36434","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5sz3r80/manifest"
"ark:/13030/m5wf1bmh","ark:/21198/z1z94z0s","","Work","21.0","0021.01.0004|~|21877|~|1411_ca_object_representations_media_12049_original.jpg","The General Union of Palestinian Women (GUPW) Collection","GUPW Sub-collection 1: Photo Album","أبو عمار والأطفال","Abu Ammar and the Children.","A colour photograph of the late President Yasser Arafat kissing a little girl's hand and beside him stands the fighter Najla' Yassin during the revival of the General Union of Palestinian Women commemorating the Declaration of Independence.|~|صورة ملونة يظهر بها الرئيس الراحل ياسرعرفات يقبل يد طفلة وبجانبه المناضلة نجلاء ياسين خلال إحياء الاتحاد العام المرأة الفلسطينية ذكرى إعلان وثيقة الاستقلال","منى الخليلي (رئيسة الاتحاد العام للمرأة الفلسطينية)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، حزيران - آب 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.","color photographs","ara","still image","","","","[31.952162,35.233154]; [31.3546763,34.3088255]","","ذكرى إعلان وثيقة الاستقلال في غزة|~|The anninversary of the Declaration of Independence in Gaza.","image/jpeg","3548","4950","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/0/25546_ca_object_representations_media_12049_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/0/1411_ca_object_representations_media_12049_original.jpg","https://palarchive.org/index.php/Detail/objects/21877/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","medium; 225","","The General Union of Palestinian Women (GUPW) Collection | GUPW Sub-collection 1: Photo Album","1 August 2018 at 16:14:14","9 March 2021 at 19:26:35","A colour photograph of the late President Yasser Arafat kissing a little girl's hand and beside him stands the fighter Najla' Yassin during the revival of the General Union of Palestinian Women commemorating the Declaration of Independence.","صورة ملونة يظهر بها الرئيس الراحل ياسرعرفات يقبل يد طفلة وبجانبه المناضلة نجلاء ياسين خلال إحياء الاتحاد العام المرأة الفلسطينية ذكرى إعلان وثيقة الاستقلال","color photographs","ذكرى إعلان وثيقة الاستقلال في غزة","The anninversary of the Declaration of Independence in Gaza.","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5wf1bmh/manifest"
"ark:/13030/m52g50g0","ark:/21198/z1z94z0s","","Work","21.0","0021.01.0005|~|21878|~|55556_ca_object_representations_media_12051_original.jpg","The General Union of Palestinian Women (GUPW) Collection","GUPW Sub-collection 1: Photo Album","نساء فلسطين وليبيا","Palestine's and Libya's Women.","A black-and-white photograph of a number of leaders of the Palestinian Women's movement and Libyan women from the Libyan Women's Association, the photograph features a group of the women wearing the traditional Libyan dress.|~|صورة غير ملونة تجمع عدد من قيادات الحركة النسوية الفلسطينية ونساء ليبيات من جمعية المرأة الليبية تظهر مجموعة منهن في الزي التقليدي الليبي","منى الخليلي (رئيسة الاتحاد العام للمرأة الفلسطينية)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، حزيران - آب 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.","black-and-white photographs","ara","still image","","","","","","جمعية المرأة الليبية  ولن مثل ما عليهن الحاج أجحمد اسماعيل  مصواراتي الرياضة والصحافة الليبية  شاره هايتي رقم 30-88 طرابلس - ت 33965 - 38737|~|Libyan Women Associaiton                            And they take exaclty what they are expected to give       Haj Ahmed Ismail Libyan sports and journalism Haiti Street, 88-30                                   Tripoli- 38737-33965                                Libyan Arab Republic","image/jpeg","3584","4950","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/0/79359_ca_object_representations_media_12051_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/0/55556_ca_object_representations_media_12051_original.jpg","https://palarchive.org/index.php/Detail/objects/21878/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","medium; 225","","The General Union of Palestinian Women (GUPW) Collection | GUPW Sub-collection 1: Photo Album","1 August 2018 at 16:14:14","9 March 2021 at 19:26:35","A black-and-white photograph of a number of leaders of the Palestinian Women's movement and Libyan women from the Libyan Women's Association, the photograph features a group of the women wearing the traditional Libyan dress.","صورة غير ملونة تجمع عدد من قيادات الحركة النسوية الفلسطينية ونساء ليبيات من جمعية المرأة الليبية تظهر مجموعة منهن في الزي التقليدي الليبي","black-and-white photographs","جمعية المرأة الليبية  ولن مثل ما عليهن الحاج أجحمد اسماعيل  مصواراتي الرياضة والصحافة الليبية  شاره هايتي رقم 30-88 طرابلس - ت 33965 - 38737","Libyan Women Associaiton                            And they take exaclty what they are expected to give       Haj Ahmed Ismail Libyan sports and journalism Haiti Street, 88-30                                   Tripoli- 38737-33965                                Libyan Arab Republic","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm52g50g0/manifest"
"ark:/13030/m5p630jz","ark:/21198/z1z94z0s","","Work","21.0","0021.01.0006|~|21879|~|42016_ca_object_representations_media_12053_original.jpg","The General Union of Palestinian Women (GUPW) Collection","GUPW Sub-collection 1: Photo Album","الشاعر محمود درويش والمناضلة نجلاء ياسين","The poet Mahmoud Darwish and the Fighter Najla' Yassin.","A colour photograph of the poet Mahmoud Darwish and the fighter Najla' Yassin in Tunisia.|~|صورة ملونة تجمع الشاعر محمود درويش والمناضلة نجلاء ياسين في تونس","منى الخليلي (رئيسة الاتحاد العام للمرأة الفلسطينية)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، حزيران - آب 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.","color photographs","ara","still image","12 February 1991; Date issued","1991-02-12","","[36.8064948,10.1815316]","","LABO - PHOTO  HOSNI MANOUBI Galeria Commorciale lotel Diplomat 44, Av. Hedi Ch-Ker - TUNIS Tel: 78 - 151","image/jpeg","3543","5017","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/0/85618_ca_object_representations_media_12053_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/0/42016_ca_object_representations_media_12053_original.jpg","https://palarchive.org/index.php/Detail/objects/21879/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","medium; 225","","The General Union of Palestinian Women (GUPW) Collection | GUPW Sub-collection 1: Photo Album","1 August 2018 at 16:14:14","9 March 2021 at 19:26:35","A colour photograph of the poet Mahmoud Darwish and the fighter Najla' Yassin in Tunisia.","صورة ملونة تجمع الشاعر محمود درويش والمناضلة نجلاء ياسين في تونس","color photographs","LABO - PHOTO  HOSNI MANOUBI Galeria Commorciale lotel Diplomat 44, Av. Hedi Ch-Ker - TUNIS Tel: 78 - 151","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5p630jz/manifest"
"ark:/13030/m51g7z8b","ark:/21198/z1z94z0s","","Work","21.0","0021.01.0007|~|21880|~|94544_ca_object_representations_media_12055_original.jpg","The General Union of Palestinian Women (GUPW) Collection","GUPW Sub-collection 1: Photo Album","الرئيس الراحل ياسر عرفات والمناضلة نجلاء ياسين","The Late President Yaser ʿarafat and the Fighter Najla' Yassin.","A colour photograph of the late President Yaser ʿarafat with the fighter Najla' Yassin during the opening ceremony of the Heritage Museum in Tunisia.|~|صورة ملونة تجمع الرئيس الراحل ياسر عرفات والمناضلة نجلاء ياسين خلال فعالية افتتاح متحف التراث في تونس","منى الخليلي (رئيسة الاتحاد العام للمرأة الفلسطينية)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، حزيران - آب 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.","color photographs","ara","still image","","","","[36.8064948,10.1815316]","","افتتاح متحف التراث في تونس|~|The opening ceremony of the Heritage museum in Tunisia.","image/jpeg","3575","4939","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/0/12055_ca_object_representations_media_12055_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/0/94544_ca_object_representations_media_12055_original.jpg","https://palarchive.org/index.php/Detail/objects/21880/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","medium; 225","","The General Union of Palestinian Women (GUPW) Collection | GUPW Sub-collection 1: Photo Album","1 August 2018 at 16:14:14","9 March 2021 at 19:26:35","A colour photograph of the late President Yaser ʿarafat with the fighter Najla' Yassin during the opening ceremony of the Heritage Museum in Tunisia.","صورة ملونة تجمع الرئيس الراحل ياسر عرفات والمناضلة نجلاء ياسين خلال فعالية افتتاح متحف التراث في تونس","color photographs","افتتاح متحف التراث في تونس","The opening ceremony of the Heritage museum in Tunisia.","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm51g7z8b/manifest"
"ark:/13030/m5jf27ss","ark:/21198/z1z94z0s","","Work","21.0","0021.01.0008|~|21881|~|57701_ca_object_representations_media_12057_original.jpg","The General Union of Palestinian Women (GUPW) Collection","GUPW Sub-collection 1: Photo Album","اجتماع أبو إياد مع الاتحاد العام للمرأة التونسية","Abu Iyad meeting with the General Federation of Tunisian Women.","A colour photograph of the meeting of the shaheed Ṣalah Khalaf abu Iyad with the president of the General Federation of Tunisian Women, Dr. Nazeeha Al-Obeidi, Ms. Essam Al-Obeidi and the fighter Najla' Yassin.|~|صورة ملونة لاجتماع الشهيد صلاح خلف أبو إياد مع رئيسة الاتحاد العام للمرأة التونسية الدكتورة نزيهة العبيدي والسيدة عصام العبيدي والمناضلة نجلاء ياسين","منى الخليلي (رئيسة الاتحاد العام للمرأة الفلسطينية)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، حزيران - آب 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.","color photographs","ara","still image","","","","[36.8064948,10.1815316]","","اجتماع مع الأخ أبو إياد ورئيسة الاتحاد العام للمرأة التونسية الدكتورة نزيهة فرهود من اليمين عصام عبد الهادي  وعلى يسار أبو إياد السيدة نجلاء ياسين|~|A meeting with the brother Abu Iyad and the president of the General Federation of Tunisian Women Dr. Nazeeha Farhoud. On the right is Essam Abd Al Hadi and on the left side of Abu Iyad is Ms. Najala' Yassin.","image/jpeg","3575","4939","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/0/72306_ca_object_representations_media_12057_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/0/57701_ca_object_representations_media_12057_original.jpg","https://palarchive.org/index.php/Detail/objects/21881/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","medium; 225","","The General Union of Palestinian Women (GUPW) Collection | GUPW Sub-collection 1: Photo Album","1 August 2018 at 16:14:15","9 March 2021 at 19:26:35","A colour photograph of the meeting of the shaheed Ṣalah Khalaf abu Iyad with the president of the General Federation of Tunisian Women, Dr. Nazeeha Al-Obeidi, Ms. Essam Al-Obeidi and the fighter Najla' Yassin.","صورة ملونة لاجتماع الشهيد صلاح خلف أبو إياد مع رئيسة الاتحاد العام للمرأة التونسية الدكتورة نزيهة العبيدي والسيدة عصام العبيدي والمناضلة نجلاء ياسين","color photographs","اجتماع مع الأخ أبو إياد ورئيسة الاتحاد العام للمرأة التونسية الدكتورة نزيهة فرهود من اليمين عصام عبد الهادي  وعلى يسار أبو إياد السيدة نجلاء ياسين","A meeting with the brother Abu Iyad and the president of the General Federation of Tunisian Women Dr. Nazeeha Farhoud. On the right is Essam Abd Al Hadi and on the left side of Abu Iyad is Ms. Najala' Yassin.","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5jf27ss/manifest"
"ark:/13030/m5cc8brm","ark:/21198/z1z94z0s","","Work","21.0","0021.01.0009|~|21882|~|54894_ca_object_representations_media_12059_original.jpg","The General Union of Palestinian Women (GUPW) Collection","GUPW Sub-collection 1: Photo Album","نساء فلسطين وليبيا","Palestine's and Libya's Women.","A black-and-white photograph gathers between the General Union of Palestinian Women and the Libyan Women's Association.|~|صورة غير ملونة تجمع بين مجموعة الاتحاد العام للمرأة الفلسطينية وجمعية المرأة الليبية","منى الخليلي (رئيسة الاتحاد العام للمرأة الفلسطينية)، مقابلة مع باحثة الأرشيف الرقمي لمى غوشة، حزيران - آب 2018، غيْر مفرغة، أرشيف المتحف الفلسطيني الرقمي.","black-and-white photographs","ara","still image","","","","[26.3351,17.228331]","","جمعية المرأة الليبية  ولهن مثل ما عليهن الحاج أحمد اسماعيل مصوراتي الرياضة والصحافة الليبية  شارع هايتي 30-88 طرابلس - ت 33965 - 38737|~|Libyan Women Associaiton                            And they take exaclty what they are expected to give       Haj Ahmed Ismail Libyan sports and journalism Haiti Street, 88-30                                   Tripoli- 38737-33965                                Libyan Arab Republic","image/jpeg","3575","4939","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/0/29853_ca_object_representations_media_12059_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/0/54894_ca_object_representations_media_12059_original.jpg","https://palarchive.org/index.php/Detail/objects/21882/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","medium; 225","","The General Union of Palestinian Women (GUPW) Collection | GUPW Sub-collection 1: Photo Album","1 August 2018 at 16:14:15","9 March 2021 at 19:26:35","A black-and-white photograph gathers between the General Union of Palestinian Women and the Libyan Women's Association.","صورة غير ملونة تجمع بين مجموعة الاتحاد العام للمرأة الفلسطينية وجمعية المرأة الليبية","black-and-white photographs","جمعية المرأة الليبية  ولهن مثل ما عليهن الحاج أحمد اسماعيل مصوراتي الرياضة والصحافة الليبية  شارع هايتي 30-88 طرابلس - ت 33965 - 38737","Libyan Women Associaiton                            And they take exaclty what they are expected to give       Haj Ahmed Ismail Libyan sports and journalism Haiti Street, 88-30                                   Tripoli- 38737-33965                                Libyan Arab Republic","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5cc8brm/manifest"
