Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1mm1zgx,,,Collection,,,,,The Nidal abu Aker Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5384x16,ark:/21198/z1mm1zgx,,Work,106.0,0106.01.0001|~|102264|~|98564_ca_object_representations_media_101637_original.jpg,The Nidal abu Aker Collection,Nidal abu Aker Sub-collection 1: Photographs,الشهيد محمد أبو عكر في أمريكا,Shaheed Mohammad Abu ʿaker in the USA,"Taken in 1989, this colour photograph features shaheed Mohammad Abu ʿaker during his treatment in the United States of America.|~|صورة ملونة، يظهر فيها الشهيد محمد أبو عكر أثناء فترة علاجه من الاصابة في أمريكا.","Nidal abu Aker (Collection owner), interview with PMDA researcher Samar Ozrail and archivist Lujain Abdat, 7 October 2019, the Palestinian Museum Digital Archive.",color photographs,,still image,1989; Date created,1989,,"[37.09024,-95.712891;42.3600825,-71.0588801]",,,image/jpeg,3267,4074,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/6/89543_ca_object_representations_media_101637_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/6/98564_ca_object_representations_media_101637_original.jpg,https://palarchive.org/index.php/Detail/objects/102264/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,Nidal abu Aker Sub-collection 1: Photographs | The Nidal abu Aker Collection,13 March 2019 at 12:19:49,9 March 2021 at 11:38:02,"Taken in 1989, this colour photograph features shaheed Mohammad Abu ʿaker during his treatment in the United States of America.",صورة ملونة، يظهر فيها الشهيد محمد أبو عكر أثناء فترة علاجه من الاصابة في أمريكا.,color photographs,,,
ark:/13030/m5tv2c8b,ark:/21198/z1mm1zgx,,Work,106.0,0106.01.0002|~|102265|~|40793_ca_object_representations_media_101639_original.jpg,The Nidal abu Aker Collection,Nidal abu Aker Sub-collection 1: Photographs,الشهيد محمد أبو عكر وصديقه في أمريكا,Shaheed Mohammad Abu ʿaker with a Friend in America,"Taken in 1989, this colour photograph features shaheed Mohammad Abu ʿaker with his friend from Sa'ir during his treatment in the United States of America.|~|صورة ملونة، يظهر فيها الشهيد محمد أبو عكر وصديقه من بلدة سعير، أثناء فترة علاجه من الاصابة في أمريكا.","Nidal abu Aker (Collection owner), interview with PMDA researcher Samar Ozrail and archivist Lujain Abdat, 7 October 2019, the Palestinian Museum Digital Archive.",color photographs,,still image,January 1989; Date created,1989-01,,"[37.09024,-95.712891;42.3600825,-71.0588801]",,JAN 1989,image/jpeg,3234,4038,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/6/72724_ca_object_representations_media_101639_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/6/40793_ca_object_representations_media_101639_original.jpg,https://palarchive.org/index.php/Detail/objects/102265/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,Nidal abu Aker Sub-collection 1: Photographs | The Nidal abu Aker Collection,13 March 2019 at 12:19:50,9 March 2021 at 11:38:02,"Taken in 1989, this colour photograph features shaheed Mohammad Abu ʿaker with his friend from Sa'ir during his treatment in the United States of America.",صورة ملونة، يظهر فيها الشهيد محمد أبو عكر وصديقه من بلدة سعير، أثناء فترة علاجه من الاصابة في أمريكا.,color photographs,JAN 1989,,
ark:/13030/m5zm3402,ark:/21198/z1mm1zgx,,Work,106.0,0106.01.0003|~|102266|~|18975_ca_object_representations_media_101641_original.jpg,The Nidal abu Aker Collection,Nidal abu Aker Sub-collection 1: Photographs,الشهيد محمد أبو عكر وأصدقائه في المستشفى,Shaheed Mohammad Abu ʿaker with Friends at the Hospital,"Taken in the late 1980s, this colour photograph features shaheed Mohammad Abu ʿaker with friends at al-Makassed Hospital during his treatment. Shown in the photo are his father and his friends Khalid Mizher and ʿadnan ʿateyeh.|~|صورة ملونة، يظهر فيها الشهيد محمد أبو عكر أثناء فترة علاجه في مستشفى المقاصد في القدس المحتلة. يظهر معه في الصورة والده وصديقاه خالد مزهر وعدنان عطية.","Nidal abu Aker (Collection owner), interview with PMDA researcher Samar Ozrail and archivist Lujain Abdat, 7 October 2019, the Palestinian Museum Digital Archive.",color photographs,,still image,1988 to 1989; Date created,1988/1989,,"[31.7806875,35.2459592]",,,image/jpeg,3058,4584,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/6/58404_ca_object_representations_media_101641_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/6/18975_ca_object_representations_media_101641_original.jpg,https://palarchive.org/index.php/Detail/objects/102266/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,Yes,Nidal abu Aker Sub-collection 1: Photographs | The Nidal abu Aker Collection,13 March 2019 at 12:19:51,15 June 2022 at 13:29:24,"Taken in the late 1980s, this colour photograph features shaheed Mohammad Abu ʿaker with friends at al-Makassed Hospital during his treatment. Shown in the photo are his father and his friends Khalid Mizher and ʿadnan ʿateyeh.",صورة ملونة، يظهر فيها الشهيد محمد أبو عكر أثناء فترة علاجه في مستشفى المقاصد في القدس المحتلة. يظهر معه في الصورة والده وصديقاه خالد مزهر وعدنان عطية.,color photographs,,,
ark:/13030/m5fk041c,ark:/21198/z1mm1zgx,,Work,106.0,0106.01.0004|~|102267|~|15896_ca_object_representations_media_101642_original.jpg,The Nidal abu Aker Collection,Nidal abu Aker Sub-collection 1: Photographs,الشهيد محمد أبو عكر في المستشفى,Shaheed Mohammad Abu ʿaker at the Hospital,"Taken in the late 1980s, this colour photograph features shaheed Mohammad Abu ʿaker during his treatment at al-Makassed Hospital in Jerusalem. His friends Fayez Abu Judeh and ʿali Fanun are seen in the photograph.|~|صورة ملونة، يظهر فيها الشهيد محمد أبو عكر أثناء فترة علاجه في مستشفى المقاصد في القدس المحتلة. يظهر معه في الصورة صديقاه فايز ابو جودة وعلي فنون.","Nidal abu Aker (Collection owner), interview with PMDA researcher Samar Ozrail and archivist Lujain Abdat, 7 October 2019, the Palestinian Museum Digital Archive.",color photographs,,still image,1988 to 1989; Date created,1988/1989,,"[31.7806875,35.2459592]",,,image/jpeg,4523,3232,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/6/75220_ca_object_representations_media_101642_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/6/15896_ca_object_representations_media_101642_original.jpg,https://palarchive.org/index.php/Detail/objects/102267/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,Nidal abu Aker Sub-collection 1: Photographs | The Nidal abu Aker Collection,13 March 2019 at 12:19:51,9 March 2021 at 11:38:02,"Taken in the late 1980s, this colour photograph features shaheed Mohammad Abu ʿaker during his treatment at al-Makassed Hospital in Jerusalem. His friends Fayez Abu Judeh and ʿali Fanun are seen in the photograph.",صورة ملونة، يظهر فيها الشهيد محمد أبو عكر أثناء فترة علاجه في مستشفى المقاصد في القدس المحتلة. يظهر معه في الصورة صديقاه فايز ابو جودة وعلي فنون.,color photographs,,,
ark:/13030/m59s9cbj,ark:/21198/z1mm1zgx,,Work,106.0,0106.01.0005|~|102268|~|10582_ca_object_representations_media_101643_original.jpg,The Nidal abu Aker Collection,Nidal abu Aker Sub-collection 1: Photographs,الشهيد محمد أبو عكر في المستشفى,Shaheed Mohammad Abu ʿaker at the Hospital,"Taken in the late 1980s, this colour photograph features shaheed Mohammad Abu ʿaker during his treatment at al-Makassed Hospital in Jerusalem. A nurse is seen feeding him with his sister Hala next to him.|~|صورة ملونة، يظهر فيها الشهيد محمد أبو عكر أثناء فترة مكوثه في مستشفى المقاصد في القدس المحتلة. تظهر معه في الصورة سيدة تطعمه الطعام وبجانبها اخته الصغيرة هالة.","Nidal abu Aker (Collection owner), interview with PMDA researcher Samar Ozrail and archivist Lujain Abdat, 7 October 2019, the Palestinian Museum Digital Archive.",color photographs,,still image,1988 to 1989; Date created,1988/1989,,"[31.7806875,35.2459592]",,,image/jpeg,3212,4482,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/6/866_ca_object_representations_media_101643_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/6/10582_ca_object_representations_media_101643_original.jpg,https://palarchive.org/index.php/Detail/objects/102268/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,Yes,Nidal abu Aker Sub-collection 1: Photographs | The Nidal abu Aker Collection,13 March 2019 at 12:19:51,7 June 2022 at 8:54:37,"Taken in the late 1980s, this colour photograph features shaheed Mohammad Abu ʿaker during his treatment at al-Makassed Hospital in Jerusalem. A nurse is seen feeding him with his sister Hala next to him.",صورة ملونة، يظهر فيها الشهيد محمد أبو عكر أثناء فترة مكوثه في مستشفى المقاصد في القدس المحتلة. تظهر معه في الصورة سيدة تطعمه الطعام وبجانبها اخته الصغيرة هالة.,color photographs,,,
ark:/13030/m5q31mkc,ark:/21198/z1mm1zgx,,Work,106.0,0106.01.0006|~|102269|~|14502_ca_object_representations_media_101644_original.jpg,The Nidal abu Aker Collection,Nidal abu Aker Sub-collection 1: Photographs,محمد أبو عكر ووالده والممرضة في المستشفى بأمريكا,The Shaheed Mohammad Abu ʿaker with his Father and a Nurse in a Hospital in America,"Taken in the late 1980s, this colour photograph features shaheed Mohammad Abu ʿaker during his treatment in Boston, America. His father and a nurse are seen next to him.|~|صورة ملونة، يظهر فيها الشهيد محمد أبو عكر ووالده والممرضة في المستشفى أثناء فترة علاجه ببوسطن بأمريكا.","Nidal abu Aker (Collection owner), interview with PMDA researcher Samar Ozrail and archivist Lujain Abdat, 7 October 2019, the Palestinian Museum Digital Archive.",color photographs,,still image,1989; Date created,1989,,"[42.3600825,-71.0588801]",,,image/jpeg,3270,4590,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/6/57625_ca_object_representations_media_101644_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/6/14502_ca_object_representations_media_101644_original.jpg,https://palarchive.org/index.php/Detail/objects/102269/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,Nidal abu Aker Sub-collection 1: Photographs | The Nidal abu Aker Collection,13 March 2019 at 12:19:51,9 March 2021 at 11:38:02,"Taken in the late 1980s, this colour photograph features shaheed Mohammad Abu ʿaker during his treatment in Boston, America. His father and a nurse are seen next to him.",صورة ملونة، يظهر فيها الشهيد محمد أبو عكر ووالده والممرضة في المستشفى أثناء فترة علاجه ببوسطن بأمريكا.,color photographs,,,
ark:/13030/m5kb0vvn,ark:/21198/z1mm1zgx,,Work,106.0,0106.01.0007|~|102270|~|8200_ca_object_representations_media_101645_original.jpg,The Nidal abu Aker Collection,Nidal abu Aker Sub-collection 1: Photographs,نعيم أبو عكر والأطباء المشرفين على حالة محمد أبو عكر,Naʿim Abu ʿaker with Mohammad Abu ʿaker's Doctors,"Taken in the late 1980s, this colour photograph features Naʿim Abu ʿaker, the shaheed Mohammad Abu ʿaker's father during his treatment in America. His father Naʿim Abu ʿaker is seen with Suhyun, Abu ʿaker's doctor, and another doctor.|~|صورة ملونة، يظهر فيها كل من نعيم أبو عكر والد الشهيد محمد أبو عكر والدكتور صهيون، وطبيب آخر. حيث أشرف الطبيب صهيون على علاجه من الاصابة بأمريكا.","Nidal abu Aker (Collection owner), interview with PMDA researcher Samar Ozrail and archivist Lujain Abdat, 7 October 2019, the Palestinian Museum Digital Archive.",color photographs,,still image,1989; Date created,1989,,"[42.3600825,-71.0588801]",,,image/jpeg,3216,4533,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/6/52609_ca_object_representations_media_101645_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/6/8200_ca_object_representations_media_101645_original.jpg,https://palarchive.org/index.php/Detail/objects/102270/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,Nidal abu Aker Sub-collection 1: Photographs | The Nidal abu Aker Collection,13 March 2019 at 12:19:52,9 March 2021 at 11:38:01,"Taken in the late 1980s, this colour photograph features Naʿim Abu ʿaker, the shaheed Mohammad Abu ʿaker's father during his treatment in America. His father Naʿim Abu ʿaker is seen with Suhyun, Abu ʿaker's doctor, and another doctor.",صورة ملونة، يظهر فيها كل من نعيم أبو عكر والد الشهيد محمد أبو عكر والدكتور صهيون، وطبيب آخر. حيث أشرف الطبيب صهيون على علاجه من الاصابة بأمريكا.,color photographs,,,
ark:/13030/m52c6kbk,ark:/21198/z1mm1zgx,,Work,106.0,0106.01.0008|~|102271|~|88610_ca_object_representations_media_101646_original.jpg,The Nidal abu Aker Collection,Nidal abu Aker Sub-collection 1: Photographs,الشهيد محمد أبو عكر ووالده وأخوه في المستشفى,The Shaheed Mohammad Abu ʿaker in the Hospital with his Father and his Brother,"Taken in the late 1980s, this colour photograph features shaheed Mohammad Abu ʿaker during his treatment. His father and his brother Ra'fat, who just was released from prison at the time, are seen in the photograph.|~|صورة ملونة يظهر فيها الشهيد محمد أبو عكر أثناء مكوثه بالمستشفى بعد الاصابة، يقف بجانبه والده وأخوه رأفت الذي كان قد تحرر من السجن حينها.","Nidal abu Aker (Collection owner), interview with PMDA researcher Samar Ozrail and archivist Lujain Abdat, 7 October 2019, the Palestinian Museum Digital Archive.",color photographs,,still image,1989; Date created,1989,,"[31.693516,35.184562]",,,image/jpeg,3226,4536,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/6/33745_ca_object_representations_media_101646_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/6/88610_ca_object_representations_media_101646_original.jpg,https://palarchive.org/index.php/Detail/objects/102271/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,Yes,Nidal abu Aker Sub-collection 1: Photographs | The Nidal abu Aker Collection,13 March 2019 at 12:19:52,7 June 2022 at 8:54:38,"Taken in the late 1980s, this colour photograph features shaheed Mohammad Abu ʿaker during his treatment. His father and his brother Ra'fat, who just was released from prison at the time, are seen in the photograph.",صورة ملونة يظهر فيها الشهيد محمد أبو عكر أثناء مكوثه بالمستشفى بعد الاصابة، يقف بجانبه والده وأخوه رأفت الذي كان قد تحرر من السجن حينها.,color photographs,,,
ark:/13030/m5618mp1,ark:/21198/z1mm1zgx,,Work,106.0,0106.01.0009|~|102272|~|15559_ca_object_representations_media_101647_original.jpg,The Nidal abu Aker Collection,Nidal abu Aker Sub-collection 1: Photographs,جانيت جان ومحمد أبو عكر في المقاصد,Jannet Jane and the Shaheed Mohammad Abu ʿaker at al-Makassed Hospital,"Taken in the late 1980s, this colour photograph features shaheed Mohammad Abu ʿaker during his treatment at al-Makassed Hospital in Jerusalem. His friend Mohammad Abu Hartheyeh, his father, and Jannet Jane who facilitated his transportation to Boston, America for treatment are seen in the photograph.|~|صورة ملونة يظهر فيها الشهيد محمد أبو عكر في مستشفى المقاصد ومعه جانيت جان التي ساهمت باخراجه للعلاج في بوسطن بالولايات المتحدة الأمريكية، يظهر معهما بالصورة محمد أبو حارثية صديق الشهيد ونعيم أبو عكر والده.","Nidal abu Aker (Collection owner), interview with PMDA researcher Samar Ozrail and archivist Lujain Abdat, 7 October 2019, the Palestinian Museum Digital Archive.",color photographs,,still image,1989; Date created,1989,,"[31.693516,35.184562;31.768319,35.21371]",,,image/jpeg,3252,4554,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/6/80958_ca_object_representations_media_101647_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/6/15559_ca_object_representations_media_101647_original.jpg,https://palarchive.org/index.php/Detail/objects/102272/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,Yes,Nidal abu Aker Sub-collection 1: Photographs | The Nidal abu Aker Collection,13 March 2019 at 12:19:52,7 June 2022 at 8:54:40,"Taken in the late 1980s, this colour photograph features shaheed Mohammad Abu ʿaker during his treatment at al-Makassed Hospital in Jerusalem. His friend Mohammad Abu Hartheyeh, his father, and Jannet Jane who facilitated his transportation to Boston, America for treatment are seen in the photograph.",صورة ملونة يظهر فيها الشهيد محمد أبو عكر في مستشفى المقاصد ومعه جانيت جان التي ساهمت باخراجه للعلاج في بوسطن بالولايات المتحدة الأمريكية، يظهر معهما بالصورة محمد أبو حارثية صديق الشهيد ونعيم أبو عكر والده.,color photographs,,,
ark:/13030/m5xm62wq,ark:/21198/z1mm1zgx,,Work,106.0,0106.01.0010|~|102273|~|6600_ca_object_representations_media_101648_original.jpg,The Nidal abu Aker Collection,Nidal abu Aker Sub-collection 1: Photographs,عاطف وخولة أبو عكر يزوران محمد أبو عكر في مستشفى المقاصد,ʿatef and Khawla Abu ʿaker visit the Shaheed Mohammad Abu ʿaker at al-Makassed Hospital,"Taken in the late 1980s, this colour photograph features shaheed Mohammad Abu ʿaker during his treatment at al-Makassed Hospital in Jerusalem. ʿatef and his sister Khawla Abu ʿaker are seen in the photograph.|~|صورة ملونة يظهر فيها الشهيد محمد أبو عكر أثناء تواجده للعلاج في مستشفى المقاصد، ويظهر معه بالصورة عاطف أبو عكر وأخته خولة.","Nidal abu Aker (Collection owner), interview with PMDA researcher Samar Ozrail and archivist Lujain Abdat, 7 October 2019, the Palestinian Museum Digital Archive.",color photographs,,still image,13 September 1988; Date created,1988-09-13,,"[31.693516,35.184562;31.7806875,35.2459592]",,,image/jpeg,3283,4566,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/6/38866_ca_object_representations_media_101648_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/0/1/6/6600_ca_object_representations_media_101648_original.jpg,https://palarchive.org/index.php/Detail/objects/102273/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,Yes,Nidal abu Aker Sub-collection 1: Photographs | The Nidal abu Aker Collection,13 March 2019 at 12:19:52,7 June 2022 at 8:54:42,"Taken in the late 1980s, this colour photograph features shaheed Mohammad Abu ʿaker during his treatment at al-Makassed Hospital in Jerusalem. ʿatef and his sister Khawla Abu ʿaker are seen in the photograph.",صورة ملونة يظهر فيها الشهيد محمد أبو عكر أثناء تواجده للعلاج في مستشفى المقاصد، ويظهر معه بالصورة عاطف أبو عكر وأخته خولة.,color photographs,,,
