Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1b33dws,,,Collection,,,,,The Randa Husseiny Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5pd0px3,ark:/21198/z1b33dws,,Work,117.0,0117.01.0001|~|109919|~|16604_ca_object_representations_media_69377_original.jpg,The Randa Husseiny Collection,,أفراد عائلة إبراهيم موسى الحسيني,Members of ʾbrahim musa al-Husseiny Family,"A photograph gathers (from the left), muʿtaz al-Husseiny, Luai al-Husseiny, Bashar al-Husseiny, Majdi al-Husseiny. Sons of ʾbrahim al-Husseiny.  |~|لقطة تجمع من اليسار معتز الحسيني، لؤي الحسيني، بشار الحسيني ومجدي الحسيني. وهم أولاد السيد إبراهيم الحسيني",,,,still image,1983 to 1984,1983/1984,أطفال،عائلة،بيت,,,,image/jpeg,3060,2186,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/9/3/89706_ca_object_representations_media_69377_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/9/3/16604_ca_object_representations_media_69377_original.jpg,https://palarchive.org/index.php/Detail/objects/109919/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Randa Husseiny Collection,2 April 2019 at 16:20:36,9 March 2021 at 11:34:36,"A photograph gathers (from the left), muʿtaz al-Husseiny, Luai al-Husseiny, Bashar al-Husseiny, Majdi al-Husseiny. Sons of ʾbrahim al-Husseiny.",لقطة تجمع من اليسار معتز الحسيني، لؤي الحسيني، بشار الحسيني ومجدي الحسيني. وهم أولاد السيد إبراهيم الحسيني,,,,
ark:/13030/m5xx26bs,ark:/21198/z1b33dws,,Work,117.0,0117.01.0002|~|109920|~|44083_ca_object_representations_media_69378_original.jpg,The Randa Husseiny Collection,,رندة إبراهيم نسيبة مع أقارب لها في حفل الخطوبة,Randa ʾbrahim Nasiba with her Relatives During an Engagement Celebration,"A photograph gathers (from the left) Mr.ʾbrahim musa al-Husseiny, with his wife Mrs.Randa 'brahim Nasiba, on her right stands her uncle Muhammad Zaki Nasiba.|~|لقطة تجمع من اليسار السيد إبراهيم موسى الحسيني و بجانبه زوجته السيدة رندة إبراهيم نسيبة وخالها الذي على يمينها السيد محمد زكي نسيبة في حفل خطوبتهما",,,,still image,1967,1967,أقارب،زوج،زوجة,,,,image/jpeg,2261,3617,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/9/3/13419_ca_object_representations_media_69378_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/9/3/44083_ca_object_representations_media_69378_original.jpg,https://palarchive.org/index.php/Detail/objects/109920/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Randa Husseiny Collection,2 April 2019 at 16:20:36,9 March 2021 at 11:34:36,"A photograph gathers (from the left) Mr.ʾbrahim musa al-Husseiny, with his wife Mrs.Randa 'brahim Nasiba, on her right stands her uncle Muhammad Zaki Nasiba.",لقطة تجمع من اليسار السيد إبراهيم موسى الحسيني و بجانبه زوجته السيدة رندة إبراهيم نسيبة وخالها الذي على يمينها السيد محمد زكي نسيبة في حفل خطوبتهما,,,,
ark:/13030/m596754r,ark:/21198/z1b33dws,,Work,117.0,0117.01.0003|~|109921|~|11140_ca_object_representations_media_69379_original.jpg,The Randa Husseiny Collection,,إبراهيم الحسيني ورندة نسيبة في حفل زفافهما,ʾbrahim al-Husseiny and Randa Nasiba during their Wedding.,A photograph of ʾbrahim al-Husseiny and Randa Nasiba during their wedding.|~|لقطة للسيد إبراهيم موسى الحسيني و السيدة رندة إبراهيم نسيبة في حفل زفافهما,,,,still image,1968,1968,زوج،زوجة،زفاف,,,,image/jpeg,4275,3136,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/9/3/54115_ca_object_representations_media_69379_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/9/3/11140_ca_object_representations_media_69379_original.jpg,https://palarchive.org/index.php/Detail/objects/109921/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Randa Husseiny Collection,2 April 2019 at 16:20:36,9 March 2021 at 11:34:36,A photograph of ʾbrahim al-Husseiny and Randa Nasiba during their wedding.,لقطة للسيد إبراهيم موسى الحسيني و السيدة رندة إبراهيم نسيبة في حفل زفافهما,,,,
ark:/13030/m5jm9z5s,ark:/21198/z1b33dws,,Work,117.0,0117.01.0004|~|109922|~|91869_ca_object_representations_media_69380_original.jpg,The Randa Husseiny Collection,,زباء زكي نسيبة,Zibaʾ Zaki Nasiba,A photograph of Zibaʾ Zaki Nasiba.|~|لقطة للسيدة زباء زكي نسيبة,,,,still image,1940,1940,سيدة،صورة،استوديو,,,,image/jpeg,2995,2045,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/9/3/7318_ca_object_representations_media_69380_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/9/3/91869_ca_object_representations_media_69380_original.jpg,https://palarchive.org/index.php/Detail/objects/109922/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Randa Husseiny Collection,2 April 2019 at 16:20:36,9 March 2021 at 11:34:36,A photograph of Zibaʾ Zaki Nasiba.,لقطة للسيدة زباء زكي نسيبة,,,,
ark:/13030/m5t51fnt,ark:/21198/z1b33dws,,Work,117.0,0117.01.0005|~|109923|~|50201_ca_object_representations_media_69381_original.jpg,The Randa Husseiny Collection,,سوسن إبراهيم نسيبة,Sawsan ʾbrahim Nasiba,A photograph of Sawsan ʾbrahim Nasiba.|~|لقطة للسيدة سوسن إبراهيم نسيبة,,,,still image,1950s,1950/1959,سيدة،صورة،استوديو,,,,image/jpeg,3673,2751,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/9/3/53342_ca_object_representations_media_69381_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/9/3/50201_ca_object_representations_media_69381_original.jpg,https://palarchive.org/index.php/Detail/objects/109923/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Randa Husseiny Collection,2 April 2019 at 16:20:36,9 March 2021 at 11:34:36,A photograph of Sawsan ʾbrahim Nasiba.,لقطة للسيدة سوسن إبراهيم نسيبة,,,,
ark:/13030/m5dv96gw,ark:/21198/z1b33dws,,Work,117.0,0117.01.0006|~|109924|~|26039_ca_object_representations_media_69383_original.jpg,The Randa Husseiny Collection,,إبراهيم نسيبة وصديقه,ʾbrahim Nasiba with his Friend,"A photograph shows from the right ʾbrahim Salim Nasiba with his friend in Al-Maghtas, the original location of the Baptism of Jesus.|~|لقطة تجمع من اليمين السيد إبراهيم سليم نسيبة وصديقه في المغطس الذي تعمد به السيد المسيح",,,,still image,25 June 1925; Date created,1925-06-25,رجلان،أصدقاء،مغطس,,,,image/jpeg,4350,3073,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/9/3/50703_ca_object_representations_media_69383_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/9/3/26039_ca_object_representations_media_69383_original.jpg,https://palarchive.org/index.php/Detail/objects/109924/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Randa Husseiny Collection,2 April 2019 at 16:20:37,9 March 2021 at 11:34:36,"A photograph shows from the right ʾbrahim Salim Nasiba with his friend in Al-Maghtas, the original location of the Baptism of Jesus.",لقطة تجمع من اليمين السيد إبراهيم سليم نسيبة وصديقه في المغطس الذي تعمد به السيد المسيح,,,,
ark:/13030/m5nd3nqt,ark:/21198/z1b33dws,,Work,117.0,0117.01.0007|~|109925|~|87111_ca_object_representations_media_69385_original.jpg,The Randa Husseiny Collection,,إبراهيم نسيبة وصديقيه,ʾbrahim Nasiba with his Two Friends,A photograph gathers from the right ʾbrahim Nasiba and two of his friends.|~|لقطة تجمع من اليمين السيد إبراهيم نسيبة واثنين من أصدقائه,,,,still image,2 April 2019 at 3:00,2019-04-02,أصدقاء،رجال،القدس,,,,image/jpeg,3250,4414,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/9/3/44315_ca_object_representations_media_69385_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/9/3/87111_ca_object_representations_media_69385_original.jpg,https://palarchive.org/index.php/Detail/objects/109925/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Randa Husseiny Collection,2 April 2019 at 16:20:37,9 March 2021 at 11:34:36,A photograph gathers from the right ʾbrahim Nasiba and two of his friends.,لقطة تجمع من اليمين السيد إبراهيم نسيبة واثنين من أصدقائه,,,,
ark:/13030/m55f6dgx,ark:/21198/z1b33dws,,Work,117.0,0117.01.0008|~|109926|~|96950_ca_object_representations_media_69387_original.jpg,The Randa Husseiny Collection,,رجل في المغطس,A Man in al-Maghtas,A photograph of a man in al-Maghtas.|~|لقطة لرجل في المغطس,,,,still image,1925,1925,رجل،المغطس,,,,image/jpeg,4383,3051,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/9/3/4572_ca_object_representations_media_69387_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/9/3/96950_ca_object_representations_media_69387_original.jpg,https://palarchive.org/index.php/Detail/objects/109926/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Randa Husseiny Collection,2 April 2019 at 16:20:37,9 March 2021 at 11:34:36,A photograph of a man in al-Maghtas.,لقطة لرجل في المغطس,,,,
ark:/13030/m51p5nr6,ark:/21198/z1b33dws,,Work,117.0,0117.01.0009|~|109927|~|45611_ca_object_representations_media_69389_original.jpg,The Randa Husseiny Collection,,إبراهيم نسيبة في المغطس,ʾbrahim Nasiba in al-Maghtas,A photograph shows ʾbrahim Nasiba in al-Maghtas.|~|لقطة للسيد إبراهيم نسيبة في المغطس,,,,still image,1925,1925,رجل،المغطس,,,,image/jpeg,4326,2997,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/9/3/95039_ca_object_representations_media_69389_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/9/3/45611_ca_object_representations_media_69389_original.jpg,https://palarchive.org/index.php/Detail/objects/109927/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Randa Husseiny Collection,2 April 2019 at 16:20:37,9 March 2021 at 11:34:35,A photograph shows ʾbrahim Nasiba in al-Maghtas.,لقطة للسيد إبراهيم نسيبة في المغطس,,,,
