Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1799q7d,,,Collection,,,,,The Malak al-Husseini Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5hr1mbx,ark:/21198/z1799q7d,,Work,110.0,0110.01.0001|~|112936|~|77535_ca_object_representations_media_75827_original.jpg,The Malak al-Husseini Collection,Malak al-Husseini Sub-collection 1: Photographs,صورة شخصية لفيضي العلمي,A portrait of Faidy al-Alamy,A black-and-white portrait of Faidy al-Alamy taken at a Rasneh Studio|~|صورة شخصية غير ملونة لفيضي العلم أُخذت في ستوديو يدعى رسنة.,,black-and-white photographs,ara,still image,,,,"[33.8937913,35.5017767]",Political mobilization|~|Social History,,image/jpeg,1333,1024,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/8/55659_ca_object_representations_media_75827_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/8/77535_ca_object_representations_media_75827_original.jpg,https://palarchive.org/index.php/Detail/objects/112936/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Malak al-Husseini Sub-collection 1: Photographs | The Malak al-Husseini Collection,9 April 2019 at 15:30:49,9 March 2021 at 11:32:57,A black-and-white portrait of Faidy al-Alamy taken at a Rasneh Studio,صورة شخصية غير ملونة لفيضي العلم أُخذت في ستوديو يدعى رسنة.,black-and-white photographs,,,
ark:/13030/m5nh2c2n,ark:/21198/z1799q7d,,Work,110.0,0110.01.0002|~|112937|~|49421_ca_object_representations_media_75829_original.jpg,The Malak al-Husseini Collection,Malak al-Husseini Sub-collection 1: Photographs,صورة شخصية لفيضي العلمي,"""A Personal Photo of Faidy al-Alamy in Jerusalem"", the 1900s","A monochromatic personal photograph of Faidy al-Alamy taken at the Photographic Studio C. Raad, Jerusalem. |~|صورة شخصية غير ملونة لفيضي العلمي التقطت في ستوديو خليل رعد.",,black-and-white photographs,eng,still image,1900s; Date created,1900/1909,,"[33.8937913,35.5017767;31.768319,35.21371]",Political mobilization|~|Social History,,image/jpeg,1333,850,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/8/18785_ca_object_representations_media_75829_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/8/49421_ca_object_representations_media_75829_original.jpg,https://palarchive.org/index.php/Detail/objects/112937/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Malak al-Husseini Sub-collection 1: Photographs | The Malak al-Husseini Collection,9 April 2019 at 15:30:50,9 March 2021 at 11:32:57,"A monochromatic personal photograph of Faidy al-Alamy taken at the Photographic Studio C. Raad, Jerusalem.",صورة شخصية غير ملونة لفيضي العلمي التقطت في ستوديو خليل رعد.,black-and-white photographs,,,
ark:/13030/m5d00vmh,ark:/21198/z1799q7d,,Work,110.0,0110.01.0003|~|112938|~|83418_ca_object_representations_media_75831_original.jpg,The Malak al-Husseini Collection,Malak al-Husseini Sub-collection 1: Photographs,ملك الحسيني رفقة زوجها,Malak al-Husseini with her husband,,,,,still image,,,,"[33.8937913,35.5017767]",,,image/jpeg,1333,990,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/8/9324_ca_object_representations_media_75831_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/8/83418_ca_object_representations_media_75831_original.jpg,https://palarchive.org/index.php/Detail/objects/112938/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,Malak al-Husseini Sub-collection 1: Photographs | The Malak al-Husseini Collection,9 April 2019 at 15:30:50,9 March 2021 at 11:32:57,,,,,,
ark:/13030/m54f9c4v,ark:/21198/z1799q7d,,Work,110.0,0110.01.0004|~|112939|~|99515_ca_object_representations_media_75832_original.jpg,The Malak al-Husseini Collection,Malak al-Husseini Sub-collection 1: Photographs,غير معروف,Unknown,,,,,still image,,,,"[33.8937913,35.5017767]",,,image/jpeg,1093,1333,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/8/86384_ca_object_representations_media_75832_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/8/99515_ca_object_representations_media_75832_original.jpg,https://palarchive.org/index.php/Detail/objects/112939/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,Malak al-Husseini Sub-collection 1: Photographs | The Malak al-Husseini Collection,9 April 2019 at 15:30:50,9 March 2021 at 11:32:57,,,,,,
ark:/13030/m5r862kp,ark:/21198/z1799q7d,,Work,110.0,0110.01.0005|~|112940|~|30673_ca_object_representations_media_75834_original.jpg,The Malak al-Husseini Collection,Malak al-Husseini Sub-collection 1: Photographs,صورة شخصية لموسى العلمي,A portrait of Musa al-Alamy,"A portrait of Musa al-Alamy; son of Faidy al-Alamy, taken at G. Krikorian Studio. Musa; who was a Palestinian politician, was born in 1879 and died in 1984. Throughout his life, he was Deputy to the Ottoman Parliament, studied Law at Cambridge University, and he is the founder of the Arab Development Society in Jericho|~|صورة شخصية لموسى العلمي التقطت في ستوديو ج. كريكوريان. موسى هو ابن فيضي العلمي. ولد عام 1879 وتوفي عام 1984. سياسي فلسطيني شغل مناصب عدّة منها أنه كان نائباً في البرلمان العثماني. درس الحقوق في جامعة كامبردج. وتجدر الإشارة إلى أنه صاحب المشروع الإنشائي العربي في أريحا.",,black-and-white photographs,eng|~|ara,still image,1900s; Date created,1900/1909,,"[33.8937913,35.5017767;31.768319,35.21371]",Political mobilization|~|Social History,,image/jpeg,1333,937,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/8/90384_ca_object_representations_media_75834_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/8/30673_ca_object_representations_media_75834_original.jpg,https://palarchive.org/index.php/Detail/objects/112940/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Malak al-Husseini Sub-collection 1: Photographs | The Malak al-Husseini Collection,9 April 2019 at 15:30:50,9 March 2021 at 11:32:57,"A portrait of Musa al-Alamy; son of Faidy al-Alamy, taken at G. Krikorian Studio. Musa; who was a Palestinian politician, was born in 1879 and died in 1984. Throughout his life, he was Deputy to the Ottoman Parliament, studied Law at Cambridge University, and he is the founder of the Arab Development Society in Jericho",صورة شخصية لموسى العلمي التقطت في ستوديو ج. كريكوريان. موسى هو ابن فيضي العلمي. ولد عام 1879 وتوفي عام 1984. سياسي فلسطيني شغل مناصب عدّة منها أنه كان نائباً في البرلمان العثماني. درس الحقوق في جامعة كامبردج. وتجدر الإشارة إلى أنه صاحب المشروع الإنشائي العربي في أريحا.,black-and-white photographs,,,
ark:/13030/m58703vq,ark:/21198/z1799q7d,,Work,110.0,0110.01.0006|~|112941|~|97437_ca_object_representations_media_75835_original.jpg,The Malak al-Husseini Collection,Malak al-Husseini Sub-collection 1: Photographs,غير معروف,"""A Group Portrait Taken at the Photographic Studio C. Raad, Jerusalem"", 1914","Found in King al-Husainy's photo collection, this black-and-white group portrait is taken at the Photographic Studio C. Raad, Jerusalem. |~|صورة شخصية غير ملونة، وجدت في مجموعة ملك الحسيني ولم يتوفر معلومات حولها التقطت في ستوديو خليل رعد",,,,still image,1914,1914,,"[33.8937913,35.5017767]",,,image/jpeg,1073,1333,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/8/75276_ca_object_representations_media_75835_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/8/97437_ca_object_representations_media_75835_original.jpg,https://palarchive.org/index.php/Detail/objects/112941/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,Malak al-Husseini Sub-collection 1: Photographs | The Malak al-Husseini Collection,9 April 2019 at 15:30:50,9 March 2021 at 11:32:57,"Found in King al-Husainy's photo collection, this black-and-white group portrait is taken at the Photographic Studio C. Raad, Jerusalem.",صورة شخصية غير ملونة، وجدت في مجموعة ملك الحسيني ولم يتوفر معلومات حولها التقطت في ستوديو خليل رعد,,,,
ark:/13030/m50p8md4,ark:/21198/z1799q7d,,Work,110.0,0110.01.0007|~|112942|~|91037_ca_object_representations_media_75837_original.jpg,The Malak al-Husseini Collection,Malak al-Husseini Sub-collection 1: Photographs,صورة جماعية يظهر فيها أفراد من عائلة دجاني، عبد الرحيم (الحسيني)، أبو خضرة وآخرين,"A group photograph of Abdel-Raheem al-Husseini, Abu Khadra, members of Dajani Family, and others","A group photograph of Abdel-Raheem al-Husseini, Abu Khadra, members of Dajani Family, and others|~|صورة جماعية يظهر فيها أفراد من عائلة دجاني، عبد الرحيم (الحسيني)، أبو خضرة وآخرين",,black-and-white photographs,eng|~|ara,still image,1900s; Date created,1900/1909,,"[33.8937913,35.5017767;34.959938,-78.9178035]",Political mobilization|~|Social History,,image/jpeg,1078,1333,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/8/74785_ca_object_representations_media_75837_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/8/91037_ca_object_representations_media_75837_original.jpg,https://palarchive.org/index.php/Detail/objects/112942/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Malak al-Husseini Sub-collection 1: Photographs | The Malak al-Husseini Collection,9 April 2019 at 15:30:50,9 March 2021 at 11:32:57,"A group photograph of Abdel-Raheem al-Husseini, Abu Khadra, members of Dajani Family, and others",صورة جماعية يظهر فيها أفراد من عائلة دجاني، عبد الرحيم (الحسيني)، أبو خضرة وآخرين,black-and-white photographs,,,
ark:/13030/m5vx83wc,ark:/21198/z1799q7d,,Work,110.0,0110.01.0008|~|112943|~|86023_ca_object_representations_media_75839_original.jpg,The Malak al-Husseini Collection,Malak al-Husseini Sub-collection 1: Photographs,فيضي العلمي,Faidy al-Alamy,A framed photograph of Faidy al-Alamy with electoral cycle slogans. The photograph shows Faidy welcoming an Ottoman envoy in Jerusalem|~|صورة ضمن إطار مروس لفيضي العلمي وعليه إشارات بدورة انتخابية. يظهر من الصورة تعريف فيضي العلمي بمبعوث عثماني للقدس.,,black-and-white photographs,,still image,,,,"[33.8937913,35.5017767;31.768319,35.21371]",,,image/jpeg,909,1333,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/8/27013_ca_object_representations_media_75839_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/8/86023_ca_object_representations_media_75839_original.jpg,https://palarchive.org/index.php/Detail/objects/112943/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Malak al-Husseini Sub-collection 1: Photographs | The Malak al-Husseini Collection,9 April 2019 at 15:30:51,9 March 2021 at 11:32:57,A framed photograph of Faidy al-Alamy with electoral cycle slogans. The photograph shows Faidy welcoming an Ottoman envoy in Jerusalem,صورة ضمن إطار مروس لفيضي العلمي وعليه إشارات بدورة انتخابية. يظهر من الصورة تعريف فيضي العلمي بمبعوث عثماني للقدس.,black-and-white photographs,,,
ark:/13030/m5q891gr,ark:/21198/z1799q7d,,Work,110.0,0110.01.0009|~|112944|~|62209_ca_object_representations_media_75841_original.jpg,The Malak al-Husseini Collection,Malak al-Husseini Sub-collection 1: Photographs,غير معروف,Unknown,A colour photograph of a homemade cake; found in the collection of Malak al-Husseini|~|صورة ملونة، يظهر فيها قالب حلوى تم تحضيره لإحدى المناسبات وجدت في مجموعة ملك الحسيني ولم يتوفر معلومات حولها,,,,still image,1996,1996,,"[33.8937913,35.5017767]",,,image/jpeg,1333,888,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/8/85852_ca_object_representations_media_75841_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/8/62209_ca_object_representations_media_75841_original.jpg,https://palarchive.org/index.php/Detail/objects/112944/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,Malak al-Husseini Sub-collection 1: Photographs | The Malak al-Husseini Collection,9 April 2019 at 15:30:51,9 March 2021 at 11:32:57,A colour photograph of a homemade cake; found in the collection of Malak al-Husseini,صورة ملونة، يظهر فيها قالب حلوى تم تحضيره لإحدى المناسبات وجدت في مجموعة ملك الحسيني ولم يتوفر معلومات حولها,,,,
