Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1c30g21,,,Collection,,,,,The Jamal Yousef Bik Ali Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5rg3gdb,ark:/21198/z1c30g21,,Work,109.0,0109.01.0001|~|120081|~|24628_ca_object_representations_media_75923_original.jpg,The Jamal Yousef Bik Ali Collection,Jamal Yousef Bik Ali Sub-collection 1: Photographs,مجموعة معلمين في البيت الأخضر أثناء دورة تدريبية,Teachers at The Green House - Jaffa,A photo of teachers during a workshop at The Green House - Jaffa|~|لقطة تجمع عدد من معلمي مدارس مختلفة في دورة تدريبة لهم في البيت الأخضر في يافا,,,,still image,1963,1963,مبنى، شبابيك، رجال، نساء، بدلة، ربطة عنق، فستان، ارض,,,,image/jpeg,4064,6371,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/9/4063_ca_object_representations_media_75923_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/9/24628_ca_object_representations_media_75923_original.jpg,https://palarchive.org/index.php/Detail/objects/120081/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Jamal Yousef Bik Ali Sub-collection 1: Photographs | The Jamal Yousef Bik Ali Collection,7 May 2019 at 15:09:15,9 March 2021 at 11:28:40,A photo of teachers during a workshop at The Green House - Jaffa,لقطة تجمع عدد من معلمي مدارس مختلفة في دورة تدريبة لهم في البيت الأخضر في يافا,,,,
ark:/13030/m5mq2qn5,ark:/21198/z1c30g21,,Work,109.0,0109.01.0002|~|120082|~|29181_ca_object_representations_media_75925_original.jpg,The Jamal Yousef Bik Ali Collection,Jamal Yousef Bik Ali Sub-collection 1: Photographs,جمال يوسف علي مع ثلة من المعلمين في البيت الأخضر في يافا,Jamal Yousef Ali with other teachers at The Green House - Jaffa,"A photo of teachers; including Jamal Yousef Ali, during a workshop at The Green House - Jaffa|~|لقطة تجمع عدد من معلمي مدارس مختلفة في البيت الأخضر في يافا عُرف منهم جمال يوسف علي",,,,still image,1963,1963,نساء، رجال، كراسي، مقعد، خطبة، بدلة، فستان، ربطة عنق، باب، قلم، ورق، كتاب، دفتر,,,,image/jpeg,4017,6398,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/9/58291_ca_object_representations_media_75925_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/9/29181_ca_object_representations_media_75925_original.jpg,https://palarchive.org/index.php/Detail/objects/120082/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Jamal Yousef Bik Ali Sub-collection 1: Photographs | The Jamal Yousef Bik Ali Collection,7 May 2019 at 15:09:15,9 March 2021 at 11:28:40,"A photo of teachers; including Jamal Yousef Ali, during a workshop at The Green House - Jaffa",لقطة تجمع عدد من معلمي مدارس مختلفة في البيت الأخضر في يافا عُرف منهم جمال يوسف علي,,,,
ark:/13030/m5gz1zxf,ark:/21198/z1c30g21,,Work,109.0,0109.01.0003|~|120083|~|66958_ca_object_representations_media_75927_original.jpg,The Jamal Yousef Bik Ali Collection,Jamal Yousef Bik Ali Sub-collection 1: Photographs,تشريح طير في درس مادة الطبيعة,Dissection of a bird; as a part of a lesson in the Nature course,Teachers dissecting a bird; as a part of a lesson in the Nature course|~|مجموعة من المعلمين يقمون بتشريح أحد الطيور خلال درس في مادة الطبيعة,,,,still image,1963,1963,مقعد، مقص، رجل، بدلة، ربطة عنق، قماش، تشريح، درس,,,,image/jpeg,4242,6459,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/9/12705_ca_object_representations_media_75927_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/9/66958_ca_object_representations_media_75927_original.jpg,https://palarchive.org/index.php/Detail/objects/120083/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Jamal Yousef Bik Ali Sub-collection 1: Photographs | The Jamal Yousef Bik Ali Collection,7 May 2019 at 15:09:16,9 March 2021 at 11:28:40,Teachers dissecting a bird; as a part of a lesson in the Nature course,مجموعة من المعلمين يقمون بتشريح أحد الطيور خلال درس في مادة الطبيعة,,,,
ark:/13030/m53n9qs8,ark:/21198/z1c30g21,,Work,109.0,0109.01.0004|~|120084|~|95287_ca_object_representations_media_75929_original.jpg,The Jamal Yousef Bik Ali Collection,Jamal Yousef Bik Ali Sub-collection 1: Photographs,طلبة انثاء درس التشريح,Students during anatomy class,"Teachers; including Jamal Yousef Ali, dissecting a bird; as a part of a lesson in the Nature course|~|لقطة تجمع مجموعة من المدرسين أثناء درس التشريح وعرف منهم: جمال يوسف علي.",,,,still image,1963,1963,مقعد، مقص، رجل، بدلة، ربطة عنق، قماش، ، قماش، نساء، سلة، ستارة,,,,image/jpeg,4227,6535,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/9/53462_ca_object_representations_media_75929_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/9/95287_ca_object_representations_media_75929_original.jpg,https://palarchive.org/index.php/Detail/objects/120084/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Jamal Yousef Bik Ali Sub-collection 1: Photographs | The Jamal Yousef Bik Ali Collection,7 May 2019 at 15:09:16,9 March 2021 at 11:28:40,"Teachers; including Jamal Yousef Ali, dissecting a bird; as a part of a lesson in the Nature course",لقطة تجمع مجموعة من المدرسين أثناء درس التشريح وعرف منهم: جمال يوسف علي.,,,,
ark:/13030/m5c61778,ark:/21198/z1c30g21,,Work,109.0,0109.01.0005|~|120085|~|76246_ca_object_representations_media_75931_original.jpg,The Jamal Yousef Bik Ali Collection,Jamal Yousef Bik Ali Sub-collection 1: Photographs,جمال يوسف علي مع مجموعة من أفراد عائلة بيك,Jamal Yousef Ali with others; members of Beik family.,"Members of al-Beik family; in the back from right to left: Fadel, Issam, Jamal Yousef Ali, unknown, Nadia, unknown, unknown|~|مجموعة من أفراد عائلة بيك علي وهم من اليمين في الصف الخلفي: فاضل، الطفل عصام، جمال يوسف علي، غير معروف، ناديا، غير معروف، غير معروف",,,,still image,1960s,1960/1969,مسن، مسنة، امرأة، رجل، اطفال، رزنامة، ستارة، مقعد، باب، حطة، عقال، بدلة، ربطة عنق,,,,image/jpeg,2130,3009,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/9/59249_ca_object_representations_media_75931_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/9/76246_ca_object_representations_media_75931_original.jpg,https://palarchive.org/index.php/Detail/objects/120085/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Jamal Yousef Bik Ali Sub-collection 1: Photographs | The Jamal Yousef Bik Ali Collection,7 May 2019 at 15:09:16,9 March 2021 at 11:28:40,"Members of al-Beik family; in the back from right to left: Fadel, Issam, Jamal Yousef Ali, unknown, Nadia, unknown, unknown",مجموعة من أفراد عائلة بيك علي وهم من اليمين في الصف الخلفي: فاضل، الطفل عصام، جمال يوسف علي، غير معروف، ناديا، غير معروف، غير معروف,,,,
ark:/13030/m5007pgk,ark:/21198/z1c30g21,,Work,109.0,0109.01.0006|~|120086|~|39851_ca_object_representations_media_75933_original.jpg,The Jamal Yousef Bik Ali Collection,Jamal Yousef Bik Ali Sub-collection 1: Photographs,نقابة المعلمين في رحلة إلى القدس,The General Union of Palestinian Teachers on a trip to Jerusalem,A photograph of the members of the General Union of Palestinian Teachers on a trip to Jerusalem|~|لقطة تجمع أفراد من نقابة المعلمين خلال رحلة لهم إلى القدس,,,,still image,1955,1955,مبنى، شارع، نساء، امرأة، شجرة، شارع، تنورة، قميص، بدلة، ربطة عنق,,,,image/jpeg,4060,6429,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/9/82494_ca_object_representations_media_75933_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/9/39851_ca_object_representations_media_75933_original.jpg,https://palarchive.org/index.php/Detail/objects/120086/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Jamal Yousef Bik Ali Sub-collection 1: Photographs | The Jamal Yousef Bik Ali Collection,7 May 2019 at 15:09:16,9 March 2021 at 11:28:40,A photograph of the members of the General Union of Palestinian Teachers on a trip to Jerusalem,لقطة تجمع أفراد من نقابة المعلمين خلال رحلة لهم إلى القدس,,,,
ark:/13030/m57f0ghj,ark:/21198/z1c30g21,,Work,109.0,0109.01.0007|~|120087|~|74001_ca_object_representations_media_75935_original.jpg,The Jamal Yousef Bik Ali Collection,Jamal Yousef Bik Ali Sub-collection 1: Photographs,نقابة المعلمين في القدس,The General Union of Palestinian Teachers in Jerusalem,The General Union of Palestinian Teachers in Jerusalem|~|أفراد من نقابة المعلمين في رحلة لهم إلى القدس,,,,still image,1955,1955,رجال، شجر، حديقة، مبنى، جريدة، صحيفة، نظارة، بدلة، ربطة عنق,,,,image/jpeg,4063,6458,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/9/81644_ca_object_representations_media_75935_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/9/74001_ca_object_representations_media_75935_original.jpg,https://palarchive.org/index.php/Detail/objects/120087/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Jamal Yousef Bik Ali Sub-collection 1: Photographs | The Jamal Yousef Bik Ali Collection,7 May 2019 at 15:09:16,9 March 2021 at 11:28:40,The General Union of Palestinian Teachers in Jerusalem,أفراد من نقابة المعلمين في رحلة لهم إلى القدس,,,,
ark:/13030/m5qg6f9d,ark:/21198/z1c30g21,,Work,109.0,0109.01.0008|~|120088|~|17390_ca_object_representations_media_75937_original.jpg,The Jamal Yousef Bik Ali Collection,Jamal Yousef Bik Ali Sub-collection 1: Photographs,محمد وكمال فلاح في عرس,Mohammad and Kamal in Jerusalem,A group photo of men at a wedding ceremony; including Kamal Falah and Mohammad Sa'eed Falah|~|صورة جماعية لرجال في عرس وقد عُرف منهم: كامل فلاح، محمد سعيد فلاح.,,,,still image,1954,1954,زي رسمي، حطة، عقال، قمباز، سيف، حجارة، زهور، ورد,,,,image/jpeg,6470,4203,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/9/12962_ca_object_representations_media_75937_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/9/17390_ca_object_representations_media_75937_original.jpg,https://palarchive.org/index.php/Detail/objects/120088/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Jamal Yousef Bik Ali Sub-collection 1: Photographs | The Jamal Yousef Bik Ali Collection,7 May 2019 at 15:09:16,9 March 2021 at 11:28:40,A group photo of men at a wedding ceremony; including Kamal Falah and Mohammad Sa'eed Falah,صورة جماعية لرجال في عرس وقد عُرف منهم: كامل فلاح، محمد سعيد فلاح.,,,,
ark:/13030/m5v77614,ark:/21198/z1c30g21,,Work,109.0,0109.01.0009|~|120089|~|73157_ca_object_representations_media_75938_original.jpg,The Jamal Yousef Bik Ali Collection,Jamal Yousef Bik Ali Sub-collection 1: Photographs,أطفال مدرسة في رحلة,School kids on a trip,School kids on a trip|~|أطفال مدرسة خلال رحلة لهم.,,,,still image,1952,1952,اطفال، جبل، شجر، حقيبة، حجارة، صخر، ظل,,,,image/jpeg,4104,3258,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/9/65791_ca_object_representations_media_75938_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/5/9/73157_ca_object_representations_media_75938_original.jpg,https://palarchive.org/index.php/Detail/objects/120089/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Jamal Yousef Bik Ali Sub-collection 1: Photographs | The Jamal Yousef Bik Ali Collection,7 May 2019 at 15:09:16,9 March 2021 at 11:28:40,School kids on a trip,أطفال مدرسة خلال رحلة لهم.,,,,
