Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1r840v6,,,Collection,,,,,The Emile Habibi Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5v775xc,ark:/21198/z1r840v6,,Work,105.0,0105.01.0001|~|103060|~|29189_ca_object_representations_media_66925_original.jpg,The Emile Habibi Collection,Emile Habibi Sub-collection 1: Photographs,ندى عبد الله في فستان الخطوبة,Nada Abdullah in her engagement dress,"Emile Habibi's wife, Nada Gibran in her engagement dress. The photo was taken in Ramallah in 1946|~|ندى عبد الله جبران زوجة الأديب إيميل حبيبي في لقطة تذكارية في فستان خطوبتها، أخذت الصورة في رام الله عام 1946",,,,still image,1946.0,1946.0,اديب، ايميل حبيبي، امرأة، فستان،,,,,image/jpeg,6955,4581,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/6/9/87577_ca_object_representations_media_66925_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/6/9/29189_ca_object_representations_media_66925_original.jpg,https://palarchive.org/index.php/Detail/objects/103060/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Emile Habibi Collection | Emile Habibi Sub-collection 1: Photographs,13 March 2019 at 15:10:53,9 March 2021 at 11:37:53,"Emile Habibi's wife, Nada Gibran in her engagement dress. The photo was taken in Ramallah in 1946",ندى عبد الله جبران زوجة الأديب إيميل حبيبي في لقطة تذكارية في فستان خطوبتها، أخذت الصورة في رام الله عام 1946,,,,
ark:/13030/m5qg6f7h,ark:/21198/z1r840v6,,Work,105.0,0105.01.0002|~|103061|~|47919_ca_object_representations_media_66927_original.jpg,The Emile Habibi Collection,Emile Habibi Sub-collection 1: Photographs,الكاتب إيميل حبيبي برفقة زوجته وابنته,Writer Emile Habibi with his wife and daughter,"A photograph of Habibi family members; from right to left: Nada Abdullah Gibran, Emile Habibi, Juhaina Habib, it was taken in Haifa in 1948|~|لقطة لعدد من أفراد عائلة حبيبي وهم من اليمين: ندى عبد الله جبران، إيميل حبيبي، الطفلة جهينة حبيبي، أخذت في حيفا عام 1948",,,,still image,1948.0,1948.0,,,,,image/jpeg,6744,4481,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/6/9/63905_ca_object_representations_media_66927_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/6/9/47919_ca_object_representations_media_66927_original.jpg,https://palarchive.org/index.php/Detail/objects/103061/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Emile Habibi Collection | Emile Habibi Sub-collection 1: Photographs,13 March 2019 at 15:10:53,9 March 2021 at 11:37:53,"A photograph of Habibi family members; from right to left: Nada Abdullah Gibran, Emile Habibi, Juhaina Habib, it was taken in Haifa in 1948",لقطة لعدد من أفراد عائلة حبيبي وهم من اليمين: ندى عبد الله جبران، إيميل حبيبي، الطفلة جهينة حبيبي، أخذت في حيفا عام 1948,,,,
ark:/13030/m5kt4cv6,ark:/21198/z1r840v6,,Work,105.0,0105.01.0003|~|103062|~|23230_ca_object_representations_media_66929_original.jpg,The Emile Habibi Collection,Emile Habibi Sub-collection 1: Photographs,أفراد عائلة إيميل حبيبي,Emile Habibi family members,"A photograph of Habibi family members. Back row; right to left: Emile Habibi, Nada Abdullah Gibran.  Front row; right to left: Juhaina Habibi, Rawya Habibi|~|لقطة عائلية يظهر فيها من اليمين بالصف الخلفي: إيميل حبيبي، ندى عبد الله جبران، ومن اليمين بالصف الأمامي: جهينة حبيبي، راوية حبيبي",,,,still image,1951.0,1951.0,,,,,image/jpeg,4565,6863,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/6/9/57916_ca_object_representations_media_66929_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/6/9/23230_ca_object_representations_media_66929_original.jpg,https://palarchive.org/index.php/Detail/objects/103062/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Emile Habibi Collection | Emile Habibi Sub-collection 1: Photographs,13 March 2019 at 15:10:53,9 March 2021 at 11:37:53,"A photograph of Habibi family members. Back row; right to left: Emile Habibi, Nada Abdullah Gibran.  Front row; right to left: Juhaina Habibi, Rawya Habibi",لقطة عائلية يظهر فيها من اليمين بالصف الخلفي: إيميل حبيبي، ندى عبد الله جبران، ومن اليمين بالصف الأمامي: جهينة حبيبي، راوية حبيبي,,,,
ark:/13030/m56j24sg,ark:/21198/z1r840v6,,Work,105.0,0105.01.0004|~|103063|~|6401_ca_object_representations_media_66931_original.jpg,The Emile Habibi Collection,Emile Habibi Sub-collection 1: Photographs,الكاتب إيميل حبيبي وشقيقته بعد عودتها من إنجلترا,Writer Emile Habibi with his sister after her return from England,Writer Emile Habibi with his sister Wadee'a Shukri Habibi(on the right) after her return from England|~|شقيقان وهم من اليمين: وديعة شكري حبيبي، إيميل حبيبي، أخذت هذه اللقطة بعد عودة وديعة من إنجلترا,,,,still image,,,,,,,image/jpeg,4628,6354,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/6/9/30584_ca_object_representations_media_66931_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/6/9/6401_ca_object_representations_media_66931_original.jpg,https://palarchive.org/index.php/Detail/objects/103063/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Emile Habibi Collection | Emile Habibi Sub-collection 1: Photographs,13 March 2019 at 15:10:54,9 March 2021 at 11:37:53,Writer Emile Habibi with his sister Wadee'a Shukri Habibi(on the right) after her return from England,شقيقان وهم من اليمين: وديعة شكري حبيبي، إيميل حبيبي، أخذت هذه اللقطة بعد عودة وديعة من إنجلترا,,,,
ark:/13030/m5b92wgc,ark:/21198/z1r840v6,,Work,105.0,0105.01.0005|~|103064|~|32138_ca_object_representations_media_66932_original.jpg,The Emile Habibi Collection,Emile Habibi Sub-collection 1: Photographs,إيميل حبيبي برفقة ابنتيه,Emile Habibi with his two daughters,"Writer Emile Habibi with his daughters, Juhaina( the one on the right), and Rawya Habibi|~|الأديب الراحل إيميل حبيبي برفقة ابنتيه جهينة ""من اليمين"" وراوية حبيبي",,,,still image,1952.0,1952.0,,,,,image/jpeg,5416,3441,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/6/9/27630_ca_object_representations_media_66932_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/6/9/32138_ca_object_representations_media_66932_original.jpg,https://palarchive.org/index.php/Detail/objects/103064/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Emile Habibi Collection | Emile Habibi Sub-collection 1: Photographs,13 March 2019 at 15:10:54,9 March 2021 at 11:37:53,"Writer Emile Habibi with his daughters, Juhaina( the one on the right), and Rawya Habibi","الأديب الراحل إيميل حبيبي برفقة ابنتيه جهينة ""من اليمين"" وراوية حبيبي",,,,
ark:/13030/m5g23n63,ark:/21198/z1r840v6,,Work,105.0,0105.01.0006|~|103065|~|31047_ca_object_representations_media_66934_original.jpg,The Emile Habibi Collection,Emile Habibi Sub-collection 1: Photographs,أفراد من عائلة حبيبي وجبران في سوق الغرب في بيروت,Members of the Habibi and Gibran family in Souq El-Gharb in Beirut,"Members of the Habibi and Gibran family; right to left: Matilda Abdullah Gibran, Nada Abdullah Gibran, Emile Habibi, Juhaina Habibi. The photo was taken in Souq El-Gharb in Beirut; story has it that the Habibi family flee to Beirut after the 1948 war, and returned to Palestine after a while.|~|أفراد وأقارب من عائلة حبيبي وجبران، وهم من اليمين: متيلدا عبد الله جبران، ندى عبد الله جبران، إيميل حبيبي، جهينة حبيبي، وأخذت هذه اللقطة في سوق الغرب ببيروت، فبحسب الرواي هربت العائلة إلى بيروت بعد احتلال فلسطين عام 1948 ثم عادوا إلى فلسطين",,,,still image,1948.0,1948.0,,,,,image/jpeg,3126,4356,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/6/9/71277_ca_object_representations_media_66934_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/6/9/31047_ca_object_representations_media_66934_original.jpg,https://palarchive.org/index.php/Detail/objects/103065/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Emile Habibi Collection | Emile Habibi Sub-collection 1: Photographs,13 March 2019 at 15:10:58,9 March 2021 at 11:37:53,"Members of the Habibi and Gibran family; right to left: Matilda Abdullah Gibran, Nada Abdullah Gibran, Emile Habibi, Juhaina Habibi. The photo was taken in Souq El-Gharb in Beirut; story has it that the Habibi family flee to Beirut after the 1948 war, and returned to Palestine after a while.",أفراد وأقارب من عائلة حبيبي وجبران، وهم من اليمين: متيلدا عبد الله جبران، ندى عبد الله جبران، إيميل حبيبي، جهينة حبيبي، وأخذت هذه اللقطة في سوق الغرب ببيروت، فبحسب الرواي هربت العائلة إلى بيروت بعد احتلال فلسطين عام 1948 ثم عادوا إلى فلسطين,,,,
ark:/13030/m5pk83g0,ark:/21198/z1r840v6,,Work,105.0,0105.01.0007|~|103066|~|41576_ca_object_representations_media_66935_original.jpg,The Emile Habibi Collection,Emile Habibi Sub-collection 1: Photographs,عائلة إيميل حبيبي وعائلة زوجته في بيروت بعد حرب عام 1948,Emile Habibi's family and his wife's family in Beirut after the 1948 war,"A photo of Emile Habibi's family and his wife's family in Beirut after the Occupation of Palestine in 1948; right to left: Samir Abdullah Gibran, Emile Habibi, Juhaina Habibi, Nada Abdullah Gibran, Matilda Abdullah Gibran.|~|عائلة الأديب إيميل حبيبي وعائلة زوجته في لقطة لهم في بيروت بعد احتلال فلسطين عام 1948 وهم من اليمين: سمير عبد الله جبران، إيميل حبيبي، جهنية حبيبي، ندى عبد الله جبران، ماتيلدا عبد الله جبران.",,,,still image,1948.0,1948.0,عائلة، ايميل حبيبي، كاتب، نساء، رجال، طفلة، فساتين، شارع، حقيبة، نظارة، سيارة,,,,image/jpeg,2950,4120,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/6/9/99227_ca_object_representations_media_66935_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/6/9/41576_ca_object_representations_media_66935_original.jpg,https://palarchive.org/index.php/Detail/objects/103066/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Emile Habibi Collection | Emile Habibi Sub-collection 1: Photographs,13 March 2019 at 15:10:58,9 March 2021 at 11:37:53,"A photo of Emile Habibi's family and his wife's family in Beirut after the Occupation of Palestine in 1948; right to left: Samir Abdullah Gibran, Emile Habibi, Juhaina Habibi, Nada Abdullah Gibran, Matilda Abdullah Gibran.",عائلة الأديب إيميل حبيبي وعائلة زوجته في لقطة لهم في بيروت بعد احتلال فلسطين عام 1948 وهم من اليمين: سمير عبد الله جبران، إيميل حبيبي، جهنية حبيبي، ندى عبد الله جبران، ماتيلدا عبد الله جبران.,,,,
ark:/13030/m52s1czd,ark:/21198/z1r840v6,,Work,105.0,0105.01.0008|~|103067|~|13877_ca_object_representations_media_66937_original.jpg,The Emile Habibi Collection,Emile Habibi Sub-collection 1: Photographs,ندى جبران تحمل ابنتها في بيروت بعد تهجيير عام 1948,Nada Gibran holding her daughter in Beirut after the forced displacement of Palestinians in 1948,"Nada Gibran, Emile Habibi's wife holding her daughter( Juhaina) in Haifa, the photo was taken in Beirut after the forced displacement of Palestinians in 1948.|~|ندى عبد الله جبران زوجة الكاتب إيميل حبيبي تحمل ابنتها جهينة حبيبي في حيفا، وأخذت هذه اللقطة في بيروت بعد هجرة العائلة إليها بعد حرب عام 1948",,,,still image,1948.0,1948.0,ام، طفلة، لعبة، طبيعة، ايميل حبيبي، هجرة,,,,image/jpeg,4258,3077,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/6/9/99822_ca_object_representations_media_66937_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/6/9/13877_ca_object_representations_media_66937_original.jpg,https://palarchive.org/index.php/Detail/objects/103067/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Emile Habibi Collection | Emile Habibi Sub-collection 1: Photographs,13 March 2019 at 15:10:59,9 March 2021 at 11:37:53,"Nada Gibran, Emile Habibi's wife holding her daughter( Juhaina) in Haifa, the photo was taken in Beirut after the forced displacement of Palestinians in 1948.",ندى عبد الله جبران زوجة الكاتب إيميل حبيبي تحمل ابنتها جهينة حبيبي في حيفا، وأخذت هذه اللقطة في بيروت بعد هجرة العائلة إليها بعد حرب عام 1948,,,,
ark:/13030/m51s4bsk,ark:/21198/z1r840v6,,Work,105.0,0105.01.0009|~|103068|~|78865_ca_object_representations_media_66938_original.jpg,The Emile Habibi Collection,Emile Habibi Sub-collection 1: Photographs,ماتيلدا جبران تحمل ابنة أختها جهينة حبيبي,Matilda Gibran holding her niece Juhaina Habibi,"Matilda Gibran holding her niece (Juhaina Habibi). The photo was taken in Beirut after the forced displacement of Palestinians in 1948.|~|ماتيلدا عبد الله جبران تحمل ابنة اختها ""جهينة حبيبي""، أخذت الصورة في بيروت بعد هجرة العائلة إليها بعد احتلال فلسطين عام 1948",,,,still image,1948.0,1948.0,خالة، امرأة، طفلة، ايميل حبيبي، بيروت,,,,image/jpeg,4496,3330,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/6/9/12865_ca_object_representations_media_66938_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/6/9/78865_ca_object_representations_media_66938_original.jpg,https://palarchive.org/index.php/Detail/objects/103068/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Emile Habibi Collection | Emile Habibi Sub-collection 1: Photographs,13 March 2019 at 15:10:59,9 March 2021 at 11:37:53,Matilda Gibran holding her niece (Juhaina Habibi). The photo was taken in Beirut after the forced displacement of Palestinians in 1948.,"ماتيلدا عبد الله جبران تحمل ابنة اختها ""جهينة حبيبي""، أخذت الصورة في بيروت بعد هجرة العائلة إليها بعد احتلال فلسطين عام 1948",,,,
