Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1gv16tg,,,Collection,,,,,The Nabila Nabulsi Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m58x11px,ark:/21198/z1gv16tg,,Work,108.0,0108.01.0001|~|105031|~|18743_ca_object_representations_media_67146_original.jpg,The Nabila Nabulsi Collection,Nabila Nabulsi Sub-collection 1: Photographs,عبد الرزاق الكخن,Abdel-Razzaq al-Kukhon,"Abdel-Razzaq al-Kukhon; Abu Ali, died in prison. Dar Salah - Bethlehem.|~|عبد الرزاق الكخن ينادى بأبي علي توفي في السجن، دير صلاح",,,,still image,,,رجل، شارب، استوديو,,,,image/jpeg,3072,2069,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/7/1/54817_ca_object_representations_media_67146_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/7/1/18743_ca_object_representations_media_67146_original.jpg,https://palarchive.org/index.php/Detail/objects/105031/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Nabila Nabulsi Sub-collection 1: Photographs | The Nabila Nabulsi Collection,17 March 2019 at 11:53:13,9 March 2021 at 11:36:41,"Abdel-Razzaq al-Kukhon; Abu Ali, died in prison. Dar Salah - Bethlehem.",عبد الرزاق الكخن ينادى بأبي علي توفي في السجن، دير صلاح,,,,
ark:/13030/m5dp1sct,ark:/21198/z1gv16tg,,Work,108.0,0108.01.0002|~|105032|~|5214_ca_object_representations_media_67147_original.jpg,The Nabila Nabulsi Collection,Nabila Nabulsi Sub-collection 1: Photographs,الطالبة إكرام أبو عمر,Ikram abu Omar,Ikram abu Omar in the tenth grade.|~|الطالبة إكرام أبو عمر وهي في الصف الرابع ثانوي,,,,still image,1960s,1960/1969,طالبة، مريول مدرسة,,,,image/jpeg,3422,2337,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/7/1/64122_ca_object_representations_media_67147_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/7/1/5214_ca_object_representations_media_67147_original.jpg,https://palarchive.org/index.php/Detail/objects/105032/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Nabila Nabulsi Sub-collection 1: Photographs | The Nabila Nabulsi Collection,17 March 2019 at 11:53:13,9 March 2021 at 11:36:41,Ikram abu Omar in the tenth grade.,الطالبة إكرام أبو عمر وهي في الصف الرابع ثانوي,,,,
ark:/13030/m51c9j83,ark:/21198/z1gv16tg,,Work,108.0,0108.01.0003|~|105033|~|69790_ca_object_representations_media_67148_original.jpg,The Nabila Nabulsi Collection,Nabila Nabulsi Sub-collection 1: Photographs,يوسف عبد الفتاح غزال مجاهد شارك في معركة القسطل,Yousef Abdel-Fattah Ghazal; a freedom fighter who fought in Al-Qustol Battle (Operation Nachshon),Yousef Abdel-Fattah Ghazal; a freedom fighter who fought in Al-Qustol Battle (Operation Nachshon). He died in Kuwait where he owned a car company.|~|يوسف عبدالفتاح غزال مجاهد في جيش التحرير شارك في معركة القسطل وتوفي في الكويت كان لديه شركة سيارات في الكويت,,,,still image,1939 to 1945,1939/1945,رجل، مجاهد، كوفية، بندقية، استوديو,,,,image/jpeg,4450,3145,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/7/1/72895_ca_object_representations_media_67148_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/7/1/69790_ca_object_representations_media_67148_original.jpg,https://palarchive.org/index.php/Detail/objects/105033/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Nabila Nabulsi Sub-collection 1: Photographs | The Nabila Nabulsi Collection,17 March 2019 at 11:53:13,9 March 2021 at 11:36:41,Yousef Abdel-Fattah Ghazal; a freedom fighter who fought in Al-Qustol Battle (Operation Nachshon). He died in Kuwait where he owned a car company.,يوسف عبدالفتاح غزال مجاهد في جيش التحرير شارك في معركة القسطل وتوفي في الكويت كان لديه شركة سيارات في الكويت,,,,
ark:/13030/m555091t,ark:/21198/z1gv16tg,,Work,108.0,0108.01.0004|~|105034|~|35788_ca_object_representations_media_67150_original.jpg,The Nabila Nabulsi Collection,Nabila Nabulsi Sub-collection 1: Photographs,عبد  الرحمن عمران النابلسي وعمره 4 سنوات,Abdel-Rahman Omran Nabulsi when he was four years old,"Abdel-Rahman Omran Nabulsi, he died at a young age in Germany.|~|عبدالرحمن عمران النابلسي توفي وهو شاب في المانيا",,,,still image,1950s,1950/1959,طفل، استوديو,,,,image/jpeg,4367,3312,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/7/1/8299_ca_object_representations_media_67150_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/7/1/35788_ca_object_representations_media_67150_original.jpg,https://palarchive.org/index.php/Detail/objects/105034/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Nabila Nabulsi Sub-collection 1: Photographs | The Nabila Nabulsi Collection,17 March 2019 at 11:53:14,9 March 2021 at 11:36:41,"Abdel-Rahman Omran Nabulsi, he died at a young age in Germany.",عبدالرحمن عمران النابلسي توفي وهو شاب في المانيا,,,,
ark:/13030/m5wm91vp,ark:/21198/z1gv16tg,,Work,108.0,0108.01.0005|~|105035|~|28460_ca_object_representations_media_67151_original.jpg,The Nabila Nabulsi Collection,Nabila Nabulsi Sub-collection 1: Photographs,سهيل حكمت غزال,Suheil Hekmat Ghazal,Suheil Hekmat Ghazal.|~|سهيل حكمت غزال,,,,still image,,,طفل، استوديو,,,,image/jpeg,3256,2310,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/7/1/89959_ca_object_representations_media_67151_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/7/1/28460_ca_object_representations_media_67151_original.jpg,https://palarchive.org/index.php/Detail/objects/105035/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Nabila Nabulsi Sub-collection 1: Photographs | The Nabila Nabulsi Collection,17 March 2019 at 11:53:14,9 March 2021 at 11:36:41,Suheil Hekmat Ghazal.,سهيل حكمت غزال,,,,
ark:/13030/m5cp4r9b,ark:/21198/z1gv16tg,,Work,108.0,0108.01.0011|~|105041|~|88646_ca_object_representations_media_67161_original.jpg,The Nabila Nabulsi Collection,Nabila Nabulsi Sub-collection 1: Photographs,موسى النابلسي,Musa Nabulsi,Musa Nabulsi on the beach.|~|موسى النابلسي على الشاطيء,,,,still image,,,,,,,image/jpeg,3925,5564,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/7/1/19094_ca_object_representations_media_67161_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/7/1/88646_ca_object_representations_media_67161_original.jpg,https://palarchive.org/index.php/Detail/objects/105041/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Nabila Nabulsi Sub-collection 1: Photographs | The Nabila Nabulsi Collection,17 March 2019 at 11:53:15,9 March 2021 at 11:36:41,Musa Nabulsi on the beach.,موسى النابلسي على الشاطيء,,,,
ark:/13030/m5m696m0,ark:/21198/z1gv16tg,,Work,108.0,0108.01.0012|~|105042|~|88478_ca_object_representations_media_67163_original.jpg,The Nabila Nabulsi Collection,Nabila Nabulsi Sub-collection 1: Photographs,خالد حداد,Khalid Haddad,Khalid Haddad worked in Iraq then returned to Kuwait where he worked at a printing shop.|~|خالد حداد عمل في العراق ثم عاد إلى الكويت وعمل في مطبعة,,,,still image,,,رجل، بدلة سوداء، شارب، استوديو,,,,image/jpeg,4937,3655,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/7/1/1388_ca_object_representations_media_67163_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/7/1/88478_ca_object_representations_media_67163_original.jpg,https://palarchive.org/index.php/Detail/objects/105042/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Nabila Nabulsi Sub-collection 1: Photographs | The Nabila Nabulsi Collection,17 March 2019 at 11:53:15,9 March 2021 at 11:36:41,Khalid Haddad worked in Iraq then returned to Kuwait where he worked at a printing shop.,خالد حداد عمل في العراق ثم عاد إلى الكويت وعمل في مطبعة,,,,
ark:/13030/m57x40k0,ark:/21198/z1gv16tg,,Work,108.0,0108.01.0014|~|105044|~|11814_ca_object_representations_media_67167_original.jpg,The Nabila Nabulsi Collection,Nabila Nabulsi Sub-collection 1: Photographs,عبد الرزاق غزال,Abdel-Razzaq Ghazal,Abdel-Razzaq Ghazal died in the early 1950s. He was a Sheikh.|~|عبدالرزاق غزال توفي في بداية الخمسينات، كان شيخ,,,,still image,,,شيخ، لحية، قمباز,,,,image/jpeg,4451,3229,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/7/1/78960_ca_object_representations_media_67167_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/7/1/11814_ca_object_representations_media_67167_original.jpg,https://palarchive.org/index.php/Detail/objects/105044/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Nabila Nabulsi Sub-collection 1: Photographs | The Nabila Nabulsi Collection,17 March 2019 at 11:53:16,9 March 2021 at 11:36:41,Abdel-Razzaq Ghazal died in the early 1950s. He was a Sheikh.,عبدالرزاق غزال توفي في بداية الخمسينات، كان شيخ,,,,
ark:/13030/m5qw17vb,ark:/21198/z1gv16tg,,Work,108.0,0108.01.0016|~|105046|~|35602_ca_object_representations_media_67170_original.jpg,The Nabila Nabulsi Collection,Nabila Nabulsi Sub-collection 1: Photographs,مجموعة من الرجال يقفون بجانب بعضهم أمام كهف,Men standing in front of a cave,"Shown in the photo; left to right: Musa Nabulsi, Othman Nassar, Abu Khader, Ahmad Hadeeb, and others on a trip to a cave|~|الأشخاص من اليسار: موسى النابلسي الثالث عثمان نصار وأبو خضر وأحمد هديب وآخرين أثناء رحلتهم إلى كهف",,,,still image,1960 to 1965,1960/1965,طبيعة، كهف، مجموعة رجال,,,,image/jpeg,3951,5372,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/7/1/68603_ca_object_representations_media_67170_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/7/1/35602_ca_object_representations_media_67170_original.jpg,https://palarchive.org/index.php/Detail/objects/105046/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Nabila Nabulsi Sub-collection 1: Photographs | The Nabila Nabulsi Collection,17 March 2019 at 11:53:16,9 March 2021 at 11:36:41,"Shown in the photo; left to right: Musa Nabulsi, Othman Nassar, Abu Khader, Ahmad Hadeeb, and others on a trip to a cave",الأشخاص من اليسار: موسى النابلسي الثالث عثمان نصار وأبو خضر وأحمد هديب وآخرين أثناء رحلتهم إلى كهف,,,,
ark:/13030/m5gf8fw8,ark:/21198/z1gv16tg,,Work,108.0,0108.01.0017|~|105047|~|3239_ca_object_representations_media_67171_original.jpg,The Nabila Nabulsi Collection,Nabila Nabulsi Sub-collection 1: Photographs,عبد القادر أبو غزال,Abdel-Qader Abu Ghazal,Abdel-Qader Ghazal (Abu Anan)|~|عبد القادر غزال (أبو عنان),,,,still image,1960,1960,استوديو، رجل، بدلة,,,,image/jpeg,4089,3118,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/7/1/86697_ca_object_representations_media_67171_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/7/1/3239_ca_object_representations_media_67171_original.jpg,https://palarchive.org/index.php/Detail/objects/105047/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Nabila Nabulsi Sub-collection 1: Photographs | The Nabila Nabulsi Collection,17 March 2019 at 11:53:16,9 March 2021 at 11:36:41,Abdel-Qader Ghazal (Abu Anan),عبد القادر غزال (أبو عنان),,,,
