Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z13v52sg,,,Collection,,,,,The Nai'm Mar'y Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5d0107m,ark:/21198/z13v52sg,,Work,267.0,0267.01.0001|~|184662|~|65318_ca_object_representations_media_144991_original.jpg,The Nai'm Mar'y Collection,Nai'm Mar'y Sub-collection 1: Photographs,اب وابنه خلال عملهم في البيدر,A Father and his Son Working in the Threshing Floor,"Taken in 1965, this photograph features members of Marʿi Family working on the threshing floor. Naʿim, right, and Jamil Marʿi are seen in the photograph. It's said that the father contributed a quintal of flour to Zakat.|~|لقطة لافراد من عائلة مرعي على البيدر اثناء عملهم فيه وهم من اليمين: نعيم مرعي، جميل مرعي، وبحسب الراوي فإن والده قد اخرج قنطار قمح زكاة عن البيدر.",,,,still image,1965.0,1965.0,رجال، فلاح، حمار، زي تقليدي، دماية، طبيعة، طفل، مرعي,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/4/9/47693_ca_object_representations_media_144991_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/4/9/65318_ca_object_representations_media_144991_original.jpg,https://palarchive.org/index.php/Detail/objects/184662/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nai'm Mar'y Collection | Nai'm Mar'y Sub-collection 1: Photographs,30 September 2019 at 13:37:07,10 March 2021 at 15:48:18,"Taken in 1965, this photograph features members of Marʿi Family working on the threshing floor. Naʿim, right, and Jamil Marʿi are seen in the photograph. It's said that the father contributed a quintal of flour to Zakat.",لقطة لافراد من عائلة مرعي على البيدر اثناء عملهم فيه وهم من اليمين: نعيم مرعي، جميل مرعي، وبحسب الراوي فإن والده قد اخرج قنطار قمح زكاة عن البيدر.,,,,
ark:/13030/m5s837dp,ark:/21198/z13v52sg,,Work,267.0,0267.01.0002|~|184663|~|15534_ca_object_representations_media_144993_original.jpg,The Nai'm Mar'y Collection,Nai'm Mar'y Sub-collection 1: Photographs,امرأة بالزي التقليدي المطرز,A Woman in the Palestinian Embroidered Costume,A portrait featuring Zainab Baker from Silwad in the Palestinian embroidered costume.|~|بورتريه ل زينب بكر من سلواد وهي ترتدي الزي التقليدي المطرز,,,,still image,,,امرأة، زي تقليدي، زي فلاحي، تطريز فلسطيني، شال، مرعي,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/4/9/85769_ca_object_representations_media_144993_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/4/9/15534_ca_object_representations_media_144993_original.jpg,https://palarchive.org/index.php/Detail/objects/184663/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nai'm Mar'y Collection | Nai'm Mar'y Sub-collection 1: Photographs,30 September 2019 at 13:37:07,10 March 2021 at 15:48:18,A portrait featuring Zainab Baker from Silwad in the Palestinian embroidered costume.,بورتريه ل زينب بكر من سلواد وهي ترتدي الزي التقليدي المطرز,,,,
ark:/13030/m58707gf,ark:/21198/z13v52sg,,Work,267.0,0267.01.0003|~|184664|~|93329_ca_object_representations_media_144995_original.jpg,The Nai'm Mar'y Collection,Nai'm Mar'y Sub-collection 1: Photographs,افراد من عائلة مرعي,Members of Marʿi Family,"Taken in 1953, this photograph features members of Marʿi Family, right to left, shaheed ʿabdel-Rahim Marʿi, grandfather ʿabdel-Ghani Marʿi, child Naʿim Marʿi, and ʿabdallah Marʿi. The photo was taken to be sent to the children's father who worked in Kuwait at the time.|~|لقطة لافراد من عائلة مرعي حامد وهم من اليمين: الشهيد عبد الرحيم مرعي، الجد عبد الغني مرعي، الطفل نعيم مرعي، عبد الله مرعي، اخذت هذه الصورة من اجل ارسالها لاب الأطفال في الصورة والذي يعمل في الكويت.",,,,still image,1953.0,1953.0,أطفال، شاب، رجل، جد، زي تقليدي، حطة، عقال، دماية، مرعي، شهيد,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/4/9/98301_ca_object_representations_media_144995_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/4/9/93329_ca_object_representations_media_144995_original.jpg,https://palarchive.org/index.php/Detail/objects/184664/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nai'm Mar'y Collection | Nai'm Mar'y Sub-collection 1: Photographs,30 September 2019 at 13:37:07,10 March 2021 at 15:48:18,"Taken in 1953, this photograph features members of Marʿi Family, right to left, shaheed ʿabdel-Rahim Marʿi, grandfather ʿabdel-Ghani Marʿi, child Naʿim Marʿi, and ʿabdallah Marʿi. The photo was taken to be sent to the children's father who worked in Kuwait at the time.",لقطة لافراد من عائلة مرعي حامد وهم من اليمين: الشهيد عبد الرحيم مرعي، الجد عبد الغني مرعي، الطفل نعيم مرعي، عبد الله مرعي، اخذت هذه الصورة من اجل ارسالها لاب الأطفال في الصورة والذي يعمل في الكويت.,,,,
ark:/13030/m5nh2grv,ark:/21198/z13v52sg,,Work,267.0,0267.01.0004|~|184665|~|38145_ca_object_representations_media_144997_original.jpg,The Nai'm Mar'y Collection,Nai'm Mar'y Sub-collection 1: Photographs,عائلة جميل مرعي,Jamil Marʿi's Family,"Taken in 1960 for their son in Kuwait, this photograph features the family of Jamil Marʿi's. Shown right to left, Fatima Jamil Marʿi, Naʿim Jamil Marʿi, Zainab Baker, child Hasan Jamil Marʿi, grandmother ʿa'iysha Hasan, child Fatheyeh Marʿi, Mohammad Jamil Marʿi, Jamil Marʿi, and ʿabdel-Rahim Marʿi.|~|عائلة جميل مرعي في لقطة تذكارية لارسالها لابن لهم في الكويت وهم من اليمين: فاطمة جميل مرعي، نعيم جميل مرعي، زينب بكر، الطفل حسن جميل مرعي، الجدة عائشة حسن، الطفلة فتحية مرعي، محمد جميل مرعي، جميل مرعي، عبد الرحيم مرعي.",,,,still image,1960.0,1960.0,عائلة، اب، ام، جد، أطفال، نساء، رجال، زي تقليدي، ثوب فلاحي، زي تطريز فلسطيني، دماية، حطة، عقال، شال، مرعي,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/4/9/86529_ca_object_representations_media_144997_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/4/9/38145_ca_object_representations_media_144997_original.jpg,https://palarchive.org/index.php/Detail/objects/184665/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nai'm Mar'y Collection | Nai'm Mar'y Sub-collection 1: Photographs,30 September 2019 at 13:37:07,10 March 2021 at 15:48:18,"Taken in 1960 for their son in Kuwait, this photograph features the family of Jamil Marʿi's. Shown right to left, Fatima Jamil Marʿi, Naʿim Jamil Marʿi, Zainab Baker, child Hasan Jamil Marʿi, grandmother ʿa'iysha Hasan, child Fatheyeh Marʿi, Mohammad Jamil Marʿi, Jamil Marʿi, and ʿabdel-Rahim Marʿi.",عائلة جميل مرعي في لقطة تذكارية لارسالها لابن لهم في الكويت وهم من اليمين: فاطمة جميل مرعي، نعيم جميل مرعي، زينب بكر، الطفل حسن جميل مرعي، الجدة عائشة حسن، الطفلة فتحية مرعي، محمد جميل مرعي، جميل مرعي، عبد الرحيم مرعي.,,,,
ark:/13030/m5gr4prz,ark:/21198/z13v52sg,,Work,267.0,0267.01.0005|~|184666|~|13285_ca_object_representations_media_144998_original.jpg,The Nai'm Mar'y Collection,Nai'm Mar'y Sub-collection 1: Photographs,عائلة من بلدة سلواد,A Family from Silwad,"Taken in 1969 after the passing of Jamil Marʿi, this photograph features Jamil Marʿi's children, shown right to left, Adib, Jamil Marʿi, Ibrahim Hamid, Jamil Jamil Marʿi, Zainab Baker, Niʿmeh Jamil Marʿi, Hasan Jamil Marʿi, and Inʿam Jamil Marʿi.|~|لقطة لابناء جميل مرعي وهم من اليمين: اديب جميل مرعي، إبراهيم حامد، الطفل جميل جميل مرعي، زينب بكر، نعمة جميل مرعي، حسن جميل مرعي، انعام جميل مرعي، اخذت هذه اللقطة بعد وفاة الاب جميل مرعي.",,,,still image,1969.0,1969.0,عائلة، ام، أطفال، امرأة، شاب، رجال، شال، ثوب فلاحي، زي تقليدي، تطريز فلسطيني، مرعي,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/4/9/98006_ca_object_representations_media_144998_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/4/9/13285_ca_object_representations_media_144998_original.jpg,https://palarchive.org/index.php/Detail/objects/184666/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nai'm Mar'y Collection | Nai'm Mar'y Sub-collection 1: Photographs,30 September 2019 at 13:37:07,10 March 2021 at 15:48:19,"Taken in 1969 after the passing of Jamil Marʿi, this photograph features Jamil Marʿi's children, shown right to left, Adib, Jamil Marʿi, Ibrahim Hamid, Jamil Jamil Marʿi, Zainab Baker, Niʿmeh Jamil Marʿi, Hasan Jamil Marʿi, and Inʿam Jamil Marʿi.",لقطة لابناء جميل مرعي وهم من اليمين: اديب جميل مرعي، إبراهيم حامد، الطفل جميل جميل مرعي، زينب بكر، نعمة جميل مرعي، حسن جميل مرعي، انعام جميل مرعي، اخذت هذه اللقطة بعد وفاة الاب جميل مرعي.,,,,
ark:/13030/m5r86689,ark:/21198/z13v52sg,,Work,267.0,0267.01.0006|~|184667|~|47135_ca_object_representations_media_145000_original.jpg,The Nai'm Mar'y Collection,Nai'm Mar'y Sub-collection 1: Photographs,بورتريه للشهيد عبد الرحيم جميل مرعي من اجل اصدار جواز سفر,Passport Portrait of Shaheed ʿabdel-Rahim Jamil Marʿi,"Taken for a passport, this portrait features shaheed ʿabdel-Rahim Jamil Marʿi.|~|اخذت هذه اللقطة للشهيد عبد الرحيم جميل مرعي من اجل اصدار جواز سفر",,,,still image,,,رجل، بدلة، ربطة عنق، مرعي، شهيد,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/5/0/9680_ca_object_representations_media_145000_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/5/0/47135_ca_object_representations_media_145000_original.jpg,https://palarchive.org/index.php/Detail/objects/184667/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nai'm Mar'y Collection | Nai'm Mar'y Sub-collection 1: Photographs,30 September 2019 at 13:37:07,10 March 2021 at 15:48:19,"Taken for a passport, this portrait features shaheed ʿabdel-Rahim Jamil Marʿi.",اخذت هذه اللقطة للشهيد عبد الرحيم جميل مرعي من اجل اصدار جواز سفر,,,,
ark:/13030/m5w16xzs,ark:/21198/z13v52sg,,Work,267.0,0267.01.0007|~|184668|~|72898_ca_object_representations_media_145002_original.jpg,The Nai'm Mar'y Collection,Nai'm Mar'y Sub-collection 1: Photographs,الشهيد عبد الرحيم مرعي,Shaheed ʿabdel-Rahim Jamil Marʿi,"A portrait of shaheed ʿabdel-Rahim Jamil Marʿi when he was in the Fida'i Action Brigade ""Armed Wing of the Palestinian National Liberation Movement - al-'aṣefa"" in Jordan. Killed in Syria, Marʿi used to secretly visit his family.|~|بورتريه للشهيد عبد الرحيم جميل مرعي، وهذه اللقطة خلال مشاركته بعمله الفدائي، ويذكر ان التحق بقوات العاصفة "" فتح"" بالأردن؛ وكان يقوم بزيارة اهله على فترات متتابعة بشكل سري، واستشهد في سوريا.",,,,still image,,,رجل، مرعي، شهيد,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/5/0/46303_ca_object_representations_media_145002_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/5/0/72898_ca_object_representations_media_145002_original.jpg,https://palarchive.org/index.php/Detail/objects/184668/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nai'm Mar'y Collection | Nai'm Mar'y Sub-collection 1: Photographs,30 September 2019 at 13:37:07,10 March 2021 at 15:48:19,"A portrait of shaheed ʿabdel-Rahim Jamil Marʿi when he was in the Fida'i Action Brigade ""Armed Wing of the Palestinian National Liberation Movement - al-'aṣefa"" in Jordan. Killed in Syria, Marʿi used to secretly visit his family.","بورتريه للشهيد عبد الرحيم جميل مرعي، وهذه اللقطة خلال مشاركته بعمله الفدائي، ويذكر ان التحق بقوات العاصفة "" فتح"" بالأردن؛ وكان يقوم بزيارة اهله على فترات متتابعة بشكل سري، واستشهد في سوريا.",,,,
ark:/13030/m54f9gsm,ark:/21198/z13v52sg,,Work,267.0,0267.01.0008|~|184669|~|73085_ca_object_representations_media_145003_original.jpg,The Nai'm Mar'y Collection,Nai'm Mar'y Sub-collection 1: Photographs,بورتريه للشهيد عبد الرحيم جميل مرعي,Shaheed ʿabdel-Rahim Jamil Marʿi,"Taken in Jordan, this portrait features shaheed ʿabdel-Rahim Jamil Marʿi from Silwad.|~|الشهيد عبد الرحيم جميل مرعي من بلدة سلواد، اخذت هذه اللقطة في الأردن",,,,still image,,,رجل، مرعي، شهيد,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/5/0/84347_ca_object_representations_media_145003_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/5/0/73085_ca_object_representations_media_145003_original.jpg,https://palarchive.org/index.php/Detail/objects/184669/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nai'm Mar'y Collection | Nai'm Mar'y Sub-collection 1: Photographs,30 September 2019 at 13:37:07,10 March 2021 at 15:48:19,"Taken in Jordan, this portrait features shaheed ʿabdel-Rahim Jamil Marʿi from Silwad.",الشهيد عبد الرحيم جميل مرعي من بلدة سلواد، اخذت هذه اللقطة في الأردن,,,,
ark:/13030/m50p8r46,ark:/21198/z13v52sg,,Work,267.0,0267.01.0009|~|184670|~|14299_ca_object_representations_media_145005_original.jpg,The Nai'm Mar'y Collection,Nai'm Mar'y Sub-collection 1: Photographs,الشهيد عبد الرحيم مرعي,Shaheed ʿabdel-Rahim Jamil Marʿi,Shaheed ʿabdel-Rahim Jamil Marʿi in Kuwait for work.|~|الشهيد عبد الرحيم مرعي خلال عمله في الكويت,,,,still image,,,رجل، طاولة، ابريق، كأس ، ماء، الكويت، مرعي، شهيد,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/5/0/57901_ca_object_representations_media_145005_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/5/0/14299_ca_object_representations_media_145005_original.jpg,https://palarchive.org/index.php/Detail/objects/184670/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nai'm Mar'y Collection | Nai'm Mar'y Sub-collection 1: Photographs,30 September 2019 at 13:37:07,10 March 2021 at 15:48:20,Shaheed ʿabdel-Rahim Jamil Marʿi in Kuwait for work.,الشهيد عبد الرحيم مرعي خلال عمله في الكويت,,,,
ark:/13030/m57736ch,ark:/21198/z13v52sg,,Work,267.0,0267.01.0010|~|184671|~|48481_ca_object_representations_media_145007_original.jpg,The Nai'm Mar'y Collection,Nai'm Mar'y Sub-collection 1: Photographs,بورتريه للشهيد عبد الرحيم مرعي خلال عمله بالكويت,Portrait of Shaheed ʿabdel-Rahim Jamil Marʿi in Kuwait,A portrait of shaheed ʿabdel-Rahim Jamil Marʿi back when he worked in Kuwait. This photo was sent to his family in Silwad.|~|بورتريه للشهيد عبد الرحيم جميل مرعي خلال عمله بالكويت، وقد أرسلها لاهله في سلواد,,,,still image,,,رجل، مشروب غازي، قنينة، خضروات، خزانة، مرعي، شهيد,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/5/0/52658_ca_object_representations_media_145007_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/5/0/48481_ca_object_representations_media_145007_original.jpg,https://palarchive.org/index.php/Detail/objects/184671/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nai'm Mar'y Collection | Nai'm Mar'y Sub-collection 1: Photographs,30 September 2019 at 13:37:08,10 March 2021 at 15:48:20,A portrait of shaheed ʿabdel-Rahim Jamil Marʿi back when he worked in Kuwait. This photo was sent to his family in Silwad.,بورتريه للشهيد عبد الرحيم جميل مرعي خلال عمله بالكويت، وقد أرسلها لاهله في سلواد,,,,
