Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1sj756z,,,Collection,,,,,The Ghada Irshaid Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m58x1569,ark:/21198/z1sj756z,,Work,251.0,0251.01.0001|~|183729|~|79382_ca_object_representations_media_163714_original.jpg,The Ghada Irshaid Collection,Ghada Irshaid Sub-collection 1: Photographs,غادة رشيد، في جنين,A Photograph of Ghada Rashid in Jenin,A black-and-white photograph of Ghada Rashid at her house in Jenin.|~|.صورة غير ملونة، تظهر فيها غادة رشيد في منزلها بمدينة جنين,,black-and-white photographs,,still image,,,شجر، طبيعة، فتاة، ارشيد,"[32.4646353,35.2938591]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/7/81141_ca_object_representations_media_163714_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/7/79382_ca_object_representations_media_163714_original.jpg,https://palarchive.org/index.php/Detail/objects/183729/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Ghada Irshaid Collection | Ghada Irshaid Sub-collection 1: Photographs,30 September 2019 at 13:35:40,10 March 2021 at 15:26:36,A black-and-white photograph of Ghada Rashid at her house in Jenin.,.صورة غير ملونة، تظهر فيها غادة رشيد في منزلها بمدينة جنين,black-and-white photographs,,,
ark:/13030/m5cp4vvr,ark:/21198/z1sj756z,,Work,251.0,0251.01.0002|~|183730|~|45479_ca_object_representations_media_163716_original.jpg,The Ghada Irshaid Collection,Ghada Irshaid Sub-collection 1: Photographs,عائلة رشيد، في جنين,A Photograph Rashid Family in Jenin,"Taken in 1963, this black-and-white photograph shows Rashid Family at Muddather Rashid's birthday party. Seen in the photograph, right to left, are Qamar Rashid, Karma Rashid, Hayfa Rashid, Ghada Rashid, Bana Rashid, and the housekeeper Badreyyeh Dummaj. |~|صورة غير ملونة، يظهر فيها من اليمين قمر رشيد، وكرما رشيد، وهيفا رشيد، وغادة رشيد، وبانا رشيد، وربة المنزل بدرية دمج اثناء الاحتفال بعيد ميلاد الطفل مدثر شيد في جنين",,black-and-white photographs,,still image,1963; Date created,1963.0,عائلة، احتفال، اطفال، نساء، ورد، ستائر، ارشيد,"[32.4646353,35.2938591]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/7/25045_ca_object_representations_media_163716_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/7/45479_ca_object_representations_media_163716_original.jpg,https://palarchive.org/index.php/Detail/objects/183730/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Ghada Irshaid Collection | Ghada Irshaid Sub-collection 1: Photographs,30 September 2019 at 13:35:40,10 March 2021 at 15:26:36,"Taken in 1963, this black-and-white photograph shows Rashid Family at Muddather Rashid's birthday party. Seen in the photograph, right to left, are Qamar Rashid, Karma Rashid, Hayfa Rashid, Ghada Rashid, Bana Rashid, and the housekeeper Badreyyeh Dummaj.",صورة غير ملونة، يظهر فيها من اليمين قمر رشيد، وكرما رشيد، وهيفا رشيد، وغادة رشيد، وبانا رشيد، وربة المنزل بدرية دمج اثناء الاحتفال بعيد ميلاد الطفل مدثر شيد في جنين,black-and-white photographs,,,
ark:/13030/m51c9ns2,ark:/21198/z1sj756z,,Work,251.0,0251.01.0003|~|183731|~|82057_ca_object_representations_media_163718_original.jpg,The Ghada Irshaid Collection,Ghada Irshaid Sub-collection 1: Photographs,غادة رشيد وعلان,A Photograph of Ghada Rashid and Allan,"Taken in 1960, this black-and-white photograph shows Ghada Rashid and Allan on a bike.|~|صورة غير ملونة، يظهر فيها علان وغادة رشيد على الدرجة الهوائية عام 1960",,black-and-white photographs,,still image,1960,1960.0,فتاة، شاب، دراجة هوائية، باب، تنورة، ارشيد,"[32.4646353,35.2938591]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/7/10934_ca_object_representations_media_163718_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/7/82057_ca_object_representations_media_163718_original.jpg,https://palarchive.org/index.php/Detail/objects/183731/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Ghada Irshaid Collection | Ghada Irshaid Sub-collection 1: Photographs,30 September 2019 at 13:35:40,10 March 2021 at 15:26:36,"Taken in 1960, this black-and-white photograph shows Ghada Rashid and Allan on a bike.",صورة غير ملونة، يظهر فيها علان وغادة رشيد على الدرجة الهوائية عام 1960,black-and-white photographs,,,
ark:/13030/m5wm95c2,ark:/21198/z1sj756z,,Work,251.0,0251.01.0004|~|183732|~|33976_ca_object_representations_media_163719_original.jpg,The Ghada Irshaid Collection,Ghada Irshaid Sub-collection 1: Photographs,عائلة رشيد، في طبرية,Rashid Family in Tiberias,A black-and-white photograph of Rashid Family on a trip to Tiberias. |~|.صورة غير ملونة يظهر فيها عائلة رشيد اثناء رحلة الى طبرية,,black-and-white photographs,,still image,,,طبيعة، مياه، نساء، نزهة، ارشيد,"[32.795859,35.530973]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/7/87551_ca_object_representations_media_163719_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/7/33976_ca_object_representations_media_163719_original.jpg,https://palarchive.org/index.php/Detail/objects/183732/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Ghada Irshaid Collection | Ghada Irshaid Sub-collection 1: Photographs,30 September 2019 at 13:35:40,10 March 2021 at 15:26:36,A black-and-white photograph of Rashid Family on a trip to Tiberias.,.صورة غير ملونة يظهر فيها عائلة رشيد اثناء رحلة الى طبرية,black-and-white photographs,,,
ark:/13030/m5550djs,ark:/21198/z1sj756z,,Work,251.0,0251.01.0005|~|183733|~|85289_ca_object_representations_media_163720_original.jpg,The Ghada Irshaid Collection,Ghada Irshaid Sub-collection 1: Photographs,مرشدات وأطفال مدرسة جنين، عام 1964,"Children and Instructors at Jenin School, 1964","Taken in 1964, this black-and-white photograph shows children and their instructors at a celebration at Jenin School.|~|صورة غير ملونة، تظهر فيها مرشدات ومجموعة اطفال اثناء احتفال في مدرسة جنين عام 1964",,color photographs,,still image,1964; Date created,1964.0,اطفال، زي موحد، مدرسة، نساء، مُعلمات، ارشيد,"[32.4646353,35.2938591]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/7/76076_ca_object_representations_media_163720_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/7/85289_ca_object_representations_media_163720_original.jpg,https://palarchive.org/index.php/Detail/objects/183733/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Ghada Irshaid Collection | Ghada Irshaid Sub-collection 1: Photographs,30 September 2019 at 13:35:40,10 March 2021 at 15:26:37,"Taken in 1964, this black-and-white photograph shows children and their instructors at a celebration at Jenin School.",صورة غير ملونة، تظهر فيها مرشدات ومجموعة اطفال اثناء احتفال في مدرسة جنين عام 1964,color photographs,,,
ark:/13030/m5rv8dkf,ark:/21198/z1sj756z,,Work,251.0,0251.01.0006|~|183734|~|56362_ca_object_representations_media_163722_original.jpg,The Ghada Irshaid Collection,Ghada Irshaid Sub-collection 1: Photographs,غادة رشيد ومعلمات وطالبات مدرسة جنين,A Photograph of Ghada Rashid with Teachers and Students at Jenin School,"A black-and-white photograph of Ghada Rashid, Mahirah Dajany, Sahab Shahiin, and Nihaya as-Sufy with teachers and students at Jenin School. |~|صورة غير ملونة، تظهر فيها غادة رشيد، وماهرة دجاني، وسحاب شهايين، نهاية السوفي ومجموعة من الطالبات في زي مدرسي موحد في باحة مدرسة جنين",,black-and-white photographs,,still image,,,اطفال، زي موحد، مدرسة، باحة، ارشيد,"[32.4646353,35.2938591]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/7/55852_ca_object_representations_media_163722_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/7/56362_ca_object_representations_media_163722_original.jpg,https://palarchive.org/index.php/Detail/objects/183734/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Ghada Irshaid Collection | Ghada Irshaid Sub-collection 1: Photographs,30 September 2019 at 13:35:40,10 March 2021 at 15:26:37,"A black-and-white photograph of Ghada Rashid, Mahirah Dajany, Sahab Shahiin, and Nihaya as-Sufy with teachers and students at Jenin School.",صورة غير ملونة، تظهر فيها غادة رشيد، وماهرة دجاني، وسحاب شهايين، نهاية السوفي ومجموعة من الطالبات في زي مدرسي موحد في باحة مدرسة جنين,black-and-white photographs,,,
ark:/13030/m5n37ntk,ark:/21198/z1sj756z,,Work,251.0,0251.01.0007|~|183735|~|49862_ca_object_representations_media_163724_original.jpg,The Ghada Irshaid Collection,Ghada Irshaid Sub-collection 1: Photographs,غادة رشيد ومعلمات مدرسة جنين,A Photograph of Ghada Rashid with Teachers at Jenin School,A black-and-white photograph of Ghada Rashid with teachers at Jenin School.|~|.صورة غير ملونة، تظهر فيها غادة رشيد ومجموعة من المعلمات في مدرسة جنين,,black-and-white photographs,,still image,,,معلمات، مُدرساات، نساء، مدرسة، ارشيد,"[32.4646353,35.2938591]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/7/20553_ca_object_representations_media_163724_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/7/49862_ca_object_representations_media_163724_original.jpg,https://palarchive.org/index.php/Detail/objects/183735/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Ghada Irshaid Collection | Ghada Irshaid Sub-collection 1: Photographs,30 September 2019 at 13:35:41,10 March 2021 at 15:26:37,A black-and-white photograph of Ghada Rashid with teachers at Jenin School.,.صورة غير ملونة، تظهر فيها غادة رشيد ومجموعة من المعلمات في مدرسة جنين,black-and-white photographs,,,
ark:/13030/m56x730f,ark:/21198/z1sj756z,,Work,251.0,0251.01.0008|~|183736|~|88884_ca_object_representations_media_163726_original.jpg,The Ghada Irshaid Collection,Ghada Irshaid Sub-collection 1: Photographs,غادة رشيد وصديقاتها,A Photograph of Ghada Rashid with Freinds,A black-and-white photograph of Ghada Rashid on a trip with friends. |~|.صورة غير ملونة، تظهر فيها غادة رشيد وصديقاتها اثناء رحلة,,black-and-white photographs,,still image,,,تمثال، طبيعة، مقعد، نساء، اصدقاء، ارشيد,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/7/53784_ca_object_representations_media_163726_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/7/88884_ca_object_representations_media_163726_original.jpg,https://palarchive.org/index.php/Detail/objects/183736/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Ghada Irshaid Collection | Ghada Irshaid Sub-collection 1: Photographs,30 September 2019 at 13:35:41,10 March 2021 at 15:26:37,A black-and-white photograph of Ghada Rashid on a trip with friends.,.صورة غير ملونة، تظهر فيها غادة رشيد وصديقاتها اثناء رحلة,black-and-white photographs,,,
ark:/13030/m5hb6x38,ark:/21198/z1sj756z,,Work,251.0,0251.01.0009|~|183737|~|53074_ca_object_representations_media_163727_original.jpg,The Ghada Irshaid Collection,Ghada Irshaid Sub-collection 1: Photographs,غادة رشيد وامير حسن,A Photograph of Ghada Rashid and ʾAmir Hasan,"Taken in 1968, this black-and-white photograph shows Ghada Rashid and ʾAmir Hasan with others.|~|صورة غير ملونة، تظهر فيها غادة رشيد وامير حسن ومجموعة من الرجال والنساء عام 1968",,black-and-white photographs,,still image,1968; Date created,1968.0,رجال، نساء، مناسبة، ارشيد,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/7/58025_ca_object_representations_media_163727_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/7/53074_ca_object_representations_media_163727_original.jpg,https://palarchive.org/index.php/Detail/objects/183737/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Ghada Irshaid Collection | Ghada Irshaid Sub-collection 1: Photographs,30 September 2019 at 13:35:41,10 March 2021 at 15:26:38,"Taken in 1968, this black-and-white photograph shows Ghada Rashid and ʾAmir Hasan with others.",صورة غير ملونة، تظهر فيها غادة رشيد وامير حسن ومجموعة من الرجال والنساء عام 1968,black-and-white photographs,,,
ark:/13030/m5453cdd,ark:/21198/z1sj756z,,Work,251.0,0251.01.0010|~|183738|~|41758_ca_object_representations_media_163729_original.jpg,The Ghada Irshaid Collection,Ghada Irshaid Sub-collection 1: Photographs,"صورة شخصية ""غادة رشيد"" في جنين",A Photograph of Ghada Rashid in Jenin,A black-and-white photograph of Ghada Rashid in Jenin.|~|.صورة غير ملونة، تظهر فيها غادة رشيد في جنين,,black-and-white photographs,,still image,,,امرأة، شجر، طبيعة، ارشيد,"[32.4646353,35.2938591]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/7/42147_ca_object_representations_media_163729_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/7/41758_ca_object_representations_media_163729_original.jpg,https://palarchive.org/index.php/Detail/objects/183738/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Ghada Irshaid Collection | Ghada Irshaid Sub-collection 1: Photographs,30 September 2019 at 13:35:41,10 March 2021 at 15:26:38,A black-and-white photograph of Ghada Rashid in Jenin.,.صورة غير ملونة، تظهر فيها غادة رشيد في جنين,black-and-white photographs,,,
