Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1x97wwf,,,Collection,,,,,The Muhamad Irshaid Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5812tj2,ark:/21198/z1x97wwf,,Work,250.0,0250.01.0001|~|183706|~|2199_ca_object_representations_media_163359_original.jpg,The Muhamad Irshaid Collection,Muhammad Irshaid Sub-collection 1: Photographs,طالب في كلية الامة,A Student in al-Ummah College,"In this Photograph is Muhammad ʾershid at al-Ummah School, where he used to study. This school was founded by Shukri Harami in Jerusalem and later moved to Jacir Palace in Bethlehem, which in turn was later transformed into the InterContinental Hotel.|~|يظهر في الصورة محمد ارشيد حيث كان يدرس في مدرسة كلية الامة، التي أنشأها شكري حرامي في القدس ومن ثم انتقلت المدرسة الى قصر جاسر في بيت لحم وفي الوقت الحاضر تحولت الى فندق انتركونتيننتال",,,,still image,1950s,1950/1959,رجل، كلية، بناء، معماري، فن,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/3/37165_ca_object_representations_media_163359_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/3/2199_ca_object_representations_media_163359_original.jpg,https://palarchive.org/index.php/Detail/objects/183706/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Muhamad Irshaid Collection  | Muhammad Irshaid Sub-collection 1: Photographs,30 September 2019 at 13:35:37,10 March 2021 at 15:26:13,"In this Photograph is Muhammad ʾershid at al-Ummah School, where he used to study. This school was founded by Shukri Harami in Jerusalem and later moved to Jacir Palace in Bethlehem, which in turn was later transformed into the InterContinental Hotel.",يظهر في الصورة محمد ارشيد حيث كان يدرس في مدرسة كلية الامة، التي أنشأها شكري حرامي في القدس ومن ثم انتقلت المدرسة الى قصر جاسر في بيت لحم وفي الوقت الحاضر تحولت الى فندق انتركونتيننتال,,,,
ark:/13030/m54822s8,ark:/21198/z1x97wwf,,Work,250.0,0250.01.0002|~|183707|~|31792_ca_object_representations_media_163360_original.jpg,The Muhamad Irshaid Collection,Muhammad Irshaid Sub-collection 1: Photographs,رجل يحمل السلاح,An Armed Man,"Muhammad ʾershid, Armed.|~|محمد ارشيد يحمل السلاح",,,,still image,1950s,1950/1959,رجل، سلاح، بيت، طبيعة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/3/86536_ca_object_representations_media_163360_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/3/31792_ca_object_representations_media_163360_original.jpg,https://palarchive.org/index.php/Detail/objects/183707/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Muhamad Irshaid Collection  | Muhammad Irshaid Sub-collection 1: Photographs,30 September 2019 at 13:35:37,10 March 2021 at 15:26:14,"Muhammad ʾershid, Armed.",محمد ارشيد يحمل السلاح,,,,
ark:/13030/m50m01g8,ark:/21198/z1x97wwf,,Work,250.0,0250.01.0003|~|183708|~|29383_ca_object_representations_media_163361_original.jpg,The Muhamad Irshaid Collection,Muhammad Irshaid Sub-collection 1: Photographs,رجل على الجمل,A Man Riding a Camel,Muhammad ʾershid riding his camel that he used to carry farming tools and goods on around the town.|~|محمد ارشيد على جمله الذي كان يستخدم في نقل الادوات الزراعية والغذائية في البلدة,,,,still image,1950s,1950/1959,جمل، رجل، بيت، فتاة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/3/88124_ca_object_representations_media_163361_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/3/29383_ca_object_representations_media_163361_original.jpg,https://palarchive.org/index.php/Detail/objects/183708/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Muhamad Irshaid Collection  | Muhammad Irshaid Sub-collection 1: Photographs,30 September 2019 at 13:35:38,10 March 2021 at 15:26:14,Muhammad ʾershid riding his camel that he used to carry farming tools and goods on around the town.,محمد ارشيد على جمله الذي كان يستخدم في نقل الادوات الزراعية والغذائية في البلدة,,,,
ark:/13030/m5715sbs,ark:/21198/z1x97wwf,,Work,250.0,0250.01.0004|~|183709|~|94155_ca_object_representations_media_163362_original.jpg,The Muhamad Irshaid Collection,Muhammad Irshaid Sub-collection 1: Photographs,حفل تخرج في كلية الامة,Al-Ummah College Graduation Ceremony,"Muhammad ʾershid graduating al-Ummah College and receiving his certificate from one of the Jordanian ministers.|~|تخرج محمد ارشيد من كلية الامة, واستلانه لشهادته من احد الوزراء الاردنيين",,,,still image,1960,1960,حفل، شهادة، توزيع، رجال، طلاب، مدرسة، بدلة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/3/88094_ca_object_representations_media_163362_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/3/94155_ca_object_representations_media_163362_original.jpg,https://palarchive.org/index.php/Detail/objects/183709/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Muhamad Irshaid Collection  | Muhammad Irshaid Sub-collection 1: Photographs,30 September 2019 at 13:35:38,10 March 2021 at 15:26:14,Muhammad ʾershid graduating al-Ummah College and receiving his certificate from one of the Jordanian ministers.,"تخرج محمد ارشيد من كلية الامة, واستلانه لشهادته من احد الوزراء الاردنيين",,,,
ark:/13030/m5gj78wv,ark:/21198/z1x97wwf,,Work,250.0,0250.01.0005|~|183710|~|9341_ca_object_representations_media_163364_original.jpg,The Muhamad Irshaid Collection,Muhammad Irshaid Sub-collection 1: Photographs,رجال امام سيارة,Men Standing in Front of a Car,"During the graduation ceremony of Muhammad ʾershid. In this photograph, from left to right, Walid ʾershid, Muhammad ʾershid, and ʿabdul-Rahim ʾershid, in al-Barid suburb. Evident in the photograph is a modern car (at that time).|~|في حفل تخرج محمد ارشيد، ويظهر في الصورة (من اليسار وليد ارشيد، محمد ارشيد، عبد الرحيم ارشيد) في ضاحية البريد، كما يظهر في الصورة سيارة كانت حديثة في عصرها",,,,still image,1960,1960,رجال، بدلة، سيارة، نظارة، شارب,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/3/27332_ca_object_representations_media_163364_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/3/9341_ca_object_representations_media_163364_original.jpg,https://palarchive.org/index.php/Detail/objects/183710/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Muhamad Irshaid Collection  | Muhammad Irshaid Sub-collection 1: Photographs,30 September 2019 at 13:35:38,10 March 2021 at 15:26:14,"During the graduation ceremony of Muhammad ʾershid. In this photograph, from left to right, Walid ʾershid, Muhammad ʾershid, and ʿabdul-Rahim ʾershid, in al-Barid suburb. Evident in the photograph is a modern car (at that time).",في حفل تخرج محمد ارشيد، ويظهر في الصورة (من اليسار وليد ارشيد، محمد ارشيد، عبد الرحيم ارشيد) في ضاحية البريد، كما يظهر في الصورة سيارة كانت حديثة في عصرها,,,,
ark:/13030/m5r28s9g,ark:/21198/z1x97wwf,,Work,250.0,0250.01.0006|~|183711|~|22037_ca_object_representations_media_163366_original.jpg,The Muhamad Irshaid Collection,Muhammad Irshaid Sub-collection 1: Photographs,عائلة فلسطينية في البيت,A Palestinian Family in the House,"A photograph taken during a family visit, from left to right: Khalid ʾershid; the uncle of Muhammad ʾershid, Dr.Fayeq al-Maṣri and his wife Fatema Hekmat al-Maṣri, and Khadija; Muhammad ʾershid's grandmother.|~|في هذه الصورة (من اليمين خالد ارشيد عم محمد ارشيد، والدكتور فايق البصري وزوجته فاطمة حكمت المصري، وخديجة جدة محمد ارشيد) في زيارة عائلية",,,,still image,1960s,1960/1969,عائلة، اطفال، بيت، تراث، بدلة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/3/54905_ca_object_representations_media_163366_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/3/22037_ca_object_representations_media_163366_original.jpg,https://palarchive.org/index.php/Detail/objects/183711/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Muhamad Irshaid Collection  | Muhammad Irshaid Sub-collection 1: Photographs,30 September 2019 at 13:35:38,10 March 2021 at 15:26:15,"A photograph taken during a family visit, from left to right: Khalid ʾershid; the uncle of Muhammad ʾershid, Dr.Fayeq al-Maṣri and his wife Fatema Hekmat al-Maṣri, and Khadija; Muhammad ʾershid's grandmother.",في هذه الصورة (من اليمين خالد ارشيد عم محمد ارشيد، والدكتور فايق البصري وزوجته فاطمة حكمت المصري، وخديجة جدة محمد ارشيد) في زيارة عائلية,,,,
ark:/13030/m5tv2gwn,ark:/21198/z1x97wwf,,Work,250.0,0250.01.0007|~|183712|~|50098_ca_object_representations_media_163367_original.jpg,The Muhamad Irshaid Collection,Muhammad Irshaid Sub-collection 1: Photographs,ام وابنتها امام سيارة,A Mother and Her Daughter in Front of a Car,"The mother of Muhammad ʾershid and his sister Huda, standing in front of a relative's car.|~|والدة محمد ارشيد وشقيقته هدى، تقفان امام سيارة تعود لاحد الاقارب",,,,still image,1950s,1950/1959,جدة، سيارة، بيت، فتاة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/3/11138_ca_object_representations_media_163367_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/3/50098_ca_object_representations_media_163367_original.jpg,https://palarchive.org/index.php/Detail/objects/183712/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Muhamad Irshaid Collection  | Muhammad Irshaid Sub-collection 1: Photographs,30 September 2019 at 13:35:38,10 March 2021 at 15:26:15,"The mother of Muhammad ʾershid and his sister Huda, standing in front of a relative's car.",والدة محمد ارشيد وشقيقته هدى، تقفان امام سيارة تعود لاحد الاقارب,,,,
ark:/13030/m5vt9j2b,ark:/21198/z1x97wwf,,Work,250.0,0250.01.0008|~|183713|~|44945_ca_object_representations_media_163368_original.jpg,The Muhamad Irshaid Collection,Muhammad Irshaid Sub-collection 1: Photographs,جمهور في حفل,A Crown in a Ceremony,Muhammad ʾershid's graduation ceremony in al-Barid suburb.|~|حفلة تخرج محمد ارشيد في ضاحية البريد,,,,still image,1960,1960,جمهور، احتفال، مدرسة، بدلة، رجال، نساء، كلية,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/3/30081_ca_object_representations_media_163368_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/3/44945_ca_object_representations_media_163368_original.jpg,https://palarchive.org/index.php/Detail/objects/183713/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Muhamad Irshaid Collection  | Muhammad Irshaid Sub-collection 1: Photographs,30 September 2019 at 13:35:38,10 March 2021 at 15:26:15,Muhammad ʾershid's graduation ceremony in al-Barid suburb.,حفلة تخرج محمد ارشيد في ضاحية البريد,,,,
ark:/13030/m53c3r3p,ark:/21198/z1x97wwf,,Work,250.0,0250.01.0009|~|183714|~|16640_ca_object_representations_media_163370_original.jpg,The Muhamad Irshaid Collection,Muhammad Irshaid Sub-collection 1: Photographs,شاب امام حافلة,A Young Man in Front of a Bus,In this photograph is Muhammad ʾershid standing in front of a bus that used to go from Jenin to Nablus passing through Kufeir.|~|يظهر في الصورة محمد ارشيد، امام حافلة كانت تعمل على خط جنين - نابلس، وكانت تمر بالكفير,,,,still image,1950s,1950/1959,ولد، شاحنة، شارع,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/3/55245_ca_object_representations_media_163370_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/3/16640_ca_object_representations_media_163370_original.jpg,https://palarchive.org/index.php/Detail/objects/183714/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Muhamad Irshaid Collection  | Muhammad Irshaid Sub-collection 1: Photographs,30 September 2019 at 13:35:38,10 March 2021 at 15:26:15,In this photograph is Muhammad ʾershid standing in front of a bus that used to go from Jenin to Nablus passing through Kufeir.,يظهر في الصورة محمد ارشيد، امام حافلة كانت تعمل على خط جنين - نابلس، وكانت تمر بالكفير,,,,
ark:/13030/m5q31r63,ark:/21198/z1x97wwf,,Work,250.0,0250.01.0010|~|183715|~|59947_ca_object_representations_media_163371_original.jpg,The Muhamad Irshaid Collection,Muhammad Irshaid Sub-collection 1: Photographs,بنات على الفرس,Girls Riding a Horse,"Muhammad ʾershid's sister and cousins on a horse, along with ʿabdul-Rahman Nafeʿ ʾabur-Rubb.|~|شقيقة وبنات عم محمد ارشيد على الفرس، بصحبة الوكيل عبد الرحمن نافع ابو الرب",,,,still image,1950s,1950/1959,حصان، فرس، رجل، حطة، عقال، اطفال، بنت، طبيعة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/3/32340_ca_object_representations_media_163371_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/3/59947_ca_object_representations_media_163371_original.jpg,https://palarchive.org/index.php/Detail/objects/183715/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Muhamad Irshaid Collection  | Muhammad Irshaid Sub-collection 1: Photographs,30 September 2019 at 13:35:38,10 March 2021 at 15:26:16,"Muhammad ʾershid's sister and cousins on a horse, along with ʿabdul-Rahman Nafeʿ ʾabur-Rubb.",شقيقة وبنات عم محمد ارشيد على الفرس، بصحبة الوكيل عبد الرحمن نافع ابو الرب,,,,
