Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1c87vwq,,,Collection,,,,,The Yazan al-Khalili Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5jb3zfb,ark:/21198/z1c87vwq,,Work,265.0,0265.01.0001|~|184595|~|46122_ca_object_representations_media_164583_original.jpg,The Yazan al-Khalili Collection,Yazan al-Khalili Sub-collection 1: Photographs,بطاقة شخصية لخير الحاج,"Khair al-Haj's ID Card, Issued by the Department of Palestinian Refugees Affairs, August 1985","Khair al-Haj's identity card which was issued by the Department of Palestinian Refugees Affairs (DPRA) of the Lebanese Ministry of Interior on August 21, 1985. The card carries the official stamp of the (DPRA) and the signature of its General Director.|~|بطاقة شخصية لخير الحاج صادرة عن إدارة شؤون اللاجئين الفلسطينيين في لبنان التابعة لوزارة الداخلية اللبنانية صدرت في بيروت بتاريخ 21 آب 1985، ختمت من قبل الإدارة ووقع عليها مدير عام إدارة شؤون اللاجئين الفلسطينيين في لبنان.",,,ara,text,1985; Date created,1985,,"[33.854721,35.862285]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/5/83881_ca_object_representations_media_164583_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/5/46122_ca_object_representations_media_164583_original.jpg,https://palarchive.org/index.php/Detail/objects/184595/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Yazan al-Khalili Collection | Yazan al-Khalili Sub-collection 1: Photographs,30 September 2019 at 13:37,10 March 2021 at 15:47:50,"Khair al-Haj's identity card which was issued by the Department of Palestinian Refugees Affairs (DPRA) of the Lebanese Ministry of Interior on August 21, 1985. The card carries the official stamp of the (DPRA) and the signature of its General Director.",بطاقة شخصية لخير الحاج صادرة عن إدارة شؤون اللاجئين الفلسطينيين في لبنان التابعة لوزارة الداخلية اللبنانية صدرت في بيروت بتاريخ 21 آب 1985، ختمت من قبل الإدارة ووقع عليها مدير عام إدارة شؤون اللاجئين الفلسطينيين في لبنان.,,,,
ark:/13030/m5vn248p,ark:/21198/z1c87vwq,,Work,265.0,0265.01.0002|~|184596|~|69355_ca_object_representations_media_164585_original.jpg,The Yazan al-Khalili Collection,Yazan al-Khalili Sub-collection 1: Photographs,بطاقة شخصية لخير الحاج,"Khair al-Haj's ID Card, Issued by the Department of Palestinian Refugees Affairs, August 1977","Khair al-Haj's identity card which was issued by the Department of Palestinian Refugees Affairs (DPRA) of the Lebanese Ministry of Interior on August 13, 1977. The card carries the official stamp of the (DPRA) and the signature of its General Director.|~|بطاقة شخصية لخير الحاج صادرة عن إدارة شؤون اللاجئين الفلسطينيين في لبنان التابعة لوزارة الداخلية اللبنانية صدرت في بيروت بتاريخ 13آب 1977، ختمت من قبل الإدارة ووقع عليها مدير عام إدارة شؤون اللاجئين الفلسطينيين في لبنان.",,,ara,text,1977; Date created,1977,,"[33.854721,35.862285]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/5/75304_ca_object_representations_media_164585_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/5/69355_ca_object_representations_media_164585_original.jpg,https://palarchive.org/index.php/Detail/objects/184596/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Yazan al-Khalili Collection | Yazan al-Khalili Sub-collection 1: Photographs,30 September 2019 at 13:37,10 March 2021 at 15:47:51,"Khair al-Haj's identity card which was issued by the Department of Palestinian Refugees Affairs (DPRA) of the Lebanese Ministry of Interior on August 13, 1977. The card carries the official stamp of the (DPRA) and the signature of its General Director.",بطاقة شخصية لخير الحاج صادرة عن إدارة شؤون اللاجئين الفلسطينيين في لبنان التابعة لوزارة الداخلية اللبنانية صدرت في بيروت بتاريخ 13آب 1977، ختمت من قبل الإدارة ووقع عليها مدير عام إدارة شؤون اللاجئين الفلسطينيين في لبنان.,,,,
ark:/13030/m5dk36pj,ark:/21198/z1c87vwq,,Work,265.0,0265.01.0003|~|184597|~|63651_ca_object_representations_media_164587_original.jpg,The Yazan al-Khalili Collection,Yazan al-Khalili Sub-collection 1: Photographs,بطاقة توزيع مؤن لإلهام أحمد خليل,Ilham Ahmad Khalil's UNRWA Registration Card,"Valid until 1983, this is Ilham Ahmad Khalil's UNRWA Registration Card which gives the bearer the right to UNRWA services including food rations. The listed distribution centre is Rashidieh Camp in Tyre, Lebanon.|~|بطاقة  توزيع مؤن لإلهام أحمد خليل في منطقة مخيم الراشدية.",,,ara,text,,,,"[33.854721,35.862285]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/5/41648_ca_object_representations_media_164587_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/5/63651_ca_object_representations_media_164587_original.jpg,https://palarchive.org/index.php/Detail/objects/184597/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Yazan al-Khalili Collection | Yazan al-Khalili Sub-collection 1: Photographs,30 September 2019 at 13:37:01,10 March 2021 at 15:47:51,"Valid until 1983, this is Ilham Ahmad Khalil's UNRWA Registration Card which gives the bearer the right to UNRWA services including food rations. The listed distribution centre is Rashidieh Camp in Tyre, Lebanon.",بطاقة  توزيع مؤن لإلهام أحمد خليل في منطقة مخيم الراشدية.,,,,
ark:/13030/m58t2fzt,ark:/21198/z1c87vwq,,Work,265.0,0265.01.0004|~|184598|~|43619_ca_object_representations_media_164589_original.jpg,The Yazan al-Khalili Collection,Yazan al-Khalili Sub-collection 1: Photographs,بطاقة توزيع مؤن لخير الحاج,Khair Sulayman al-Haj's UNRWA Registration Card,"Valid until December 1969, this is Khair Sulayman al-Haj's UNRWA Registration Card which gives the bearer the right to UNRWA services including food rations for his family of seven.|~|بطاقة توزيع مؤن لخير الحاج، تتضمن البطاقة تاريخ صلاحيتها لغاية كانون الأول من عام 1969 وعدد اشخاص العائلة البالغ عددها سبعة أفراد.",,,ara,text,1969; Date created,1969,,"[33.854721,35.862285]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/5/63359_ca_object_representations_media_164589_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/5/43619_ca_object_representations_media_164589_original.jpg,https://palarchive.org/index.php/Detail/objects/184598/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Yazan al-Khalili Collection | Yazan al-Khalili Sub-collection 1: Photographs,30 September 2019 at 13:37:01,10 March 2021 at 15:47:51,"Valid until December 1969, this is Khair Sulayman al-Haj's UNRWA Registration Card which gives the bearer the right to UNRWA services including food rations for his family of seven.",بطاقة توزيع مؤن لخير الحاج، تتضمن البطاقة تاريخ صلاحيتها لغاية كانون الأول من عام 1969 وعدد اشخاص العائلة البالغ عددها سبعة أفراد.,,,,
ark:/13030/m5qw1cjz,ark:/21198/z1c87vwq,,Work,265.0,0265.01.0005|~|184599|~|2513_ca_object_representations_media_164591_original.jpg,The Yazan al-Khalili Collection,Yazan al-Khalili Sub-collection 1: Photographs,بطاقة ربط السلع باسم حياة خير سليمان حاج,"A Commodity Linking Card Issued for Haya Khair Sulayman al-Haj by the Government of Palestine, 1945","A commodity linking card issued for Haya Khair Sulayman al-Haj by the Government of Palestine on December 29, 1945. The card was issued for the purchase of sugar from the retailer ʿĀtef al-Haj.|~|بطاقة ربط السلع باسم حياة خير سليمان حاج صدرت في تاريخ 29 كانون الثاني 1945 من حكومة فلسطين.",,,ara,text,1945; Date created,1945,,"[33.854721,35.862285]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/5/58310_ca_object_representations_media_164591_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/5/2513_ca_object_representations_media_164591_original.jpg,https://palarchive.org/index.php/Detail/objects/184599/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Yazan al-Khalili Collection | Yazan al-Khalili Sub-collection 1: Photographs,30 September 2019 at 13:37:01,10 March 2021 at 15:47:51,"A commodity linking card issued for Haya Khair Sulayman al-Haj by the Government of Palestine on December 29, 1945. The card was issued for the purchase of sugar from the retailer ʿĀtef al-Haj.",بطاقة ربط السلع باسم حياة خير سليمان حاج صدرت في تاريخ 29 كانون الثاني 1945 من حكومة فلسطين.,,,,
ark:/13030/m5wm95gd,ark:/21198/z1c87vwq,,Work,265.0,0265.01.0006|~|184600|~|87095_ca_object_representations_media_164593_original.jpg,The Yazan al-Khalili Collection,Yazan al-Khalili Sub-collection 1: Photographs,بطاقة ربط السلع -بائع مفرق- باسم مريم سليمان خير الحج,"A Commodity Linking Card Issued for Maryam al-Haj by the Government of Palestine, 1942","A commodity linking card issued for Maryam al-Haj by the Government of Palestine on August 1, 1942. The card was issued for the purchase of sugar from the retailer ʿĀtef al-Haj.|~|بطاقة ربط السلع -بائع مفرق- باسم مريم سليمان خير الحج صدرت في تاريخ 1 آب 1942 من حكومة فلسطين.",,,ara,text,1 August 1942; Date created,1942-08-01,,"[33.854721,35.862285]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/5/9864_ca_object_representations_media_164593_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/5/87095_ca_object_representations_media_164593_original.jpg,https://palarchive.org/index.php/Detail/objects/184600/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Yazan al-Khalili Collection | Yazan al-Khalili Sub-collection 1: Photographs,30 September 2019 at 13:37:01,10 March 2021 at 15:47:52,"A commodity linking card issued for Maryam al-Haj by the Government of Palestine on August 1, 1942. The card was issued for the purchase of sugar from the retailer ʿĀtef al-Haj.",بطاقة ربط السلع -بائع مفرق- باسم مريم سليمان خير الحج صدرت في تاريخ 1 آب 1942 من حكومة فلسطين.,,,,
ark:/13030/m5521q88,ark:/21198/z1c87vwq,,Work,265.0,0265.01.0007|~|184601|~|84596_ca_object_representations_media_164595_original.jpg,The Yazan al-Khalili Collection,Yazan al-Khalili Sub-collection 1: Photographs,بطاقة ربط السلع -بائع مفرق- باسم سليمان خير الحج,"A Commodity Linking Card Issued for Sulayman Khair al-Haj by the Government of Palestine, 1942","A commodity linking card issued for Sulayman Khair al-Haj by the Government of Palestine on August 1, 1942. The card was issued for the purchase of sugar from the retailer ʿĀtef al-Haj.|~|بطاقة ربط السلع -بائع مفرق- باسم سليمان خير الحج صدرت في تاريخ 1 آب 1942 من حكومة فلسطين.",,,ara,text,1 August 1942; Date created,1942-08-01,,"[33.854721,35.862285]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/5/28668_ca_object_representations_media_164595_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/5/84596_ca_object_representations_media_164595_original.jpg,https://palarchive.org/index.php/Detail/objects/184601/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Yazan al-Khalili Collection | Yazan al-Khalili Sub-collection 1: Photographs,30 September 2019 at 13:37:01,10 March 2021 at 15:47:52,"A commodity linking card issued for Sulayman Khair al-Haj by the Government of Palestine on August 1, 1942. The card was issued for the purchase of sugar from the retailer ʿĀtef al-Haj.",بطاقة ربط السلع -بائع مفرق- باسم سليمان خير الحج صدرت في تاريخ 1 آب 1942 من حكومة فلسطين.,,,,
ark:/13030/m5zd5v0f,ark:/21198/z1c87vwq,,Work,265.0,0265.01.0008|~|184602|~|19138_ca_object_representations_media_164597_original.jpg,The Yazan al-Khalili Collection,Yazan al-Khalili Sub-collection 1: Photographs,بطاقة توزيع مؤن  من وكالة غوث اللاجئين الانوروا باسم إبرام خير الحاج,"Ibram Khair al-Haj's UNRWA Registration Card, February 1985","Issued in February 1985, this is Ibram Khair al-Haj's UNRWA Registration Card which gives the bearer the right to UNRWA services including food rations.|~|بطاقة توزيع مؤن من وكالة غوث اللاجئين الانوروا باسم إبرام خير الحاج.",,,ara,text,1985; Date created,1985,,"[33.854721,35.862285]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/5/43656_ca_object_representations_media_164597_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/5/19138_ca_object_representations_media_164597_original.jpg,https://palarchive.org/index.php/Detail/objects/184602/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Yazan al-Khalili Collection | Yazan al-Khalili Sub-collection 1: Photographs,30 September 2019 at 13:37:01,10 March 2021 at 15:47:52,"Issued in February 1985, this is Ibram Khair al-Haj's UNRWA Registration Card which gives the bearer the right to UNRWA services including food rations.",بطاقة توزيع مؤن من وكالة غوث اللاجئين الانوروا باسم إبرام خير الحاج.,,,,
ark:/13030/m5rv8dq7,ark:/21198/z1c87vwq,,Work,265.0,0265.01.0009|~|184603|~|87336_ca_object_representations_media_164599_original.jpg,The Yazan al-Khalili Collection,Yazan al-Khalili Sub-collection 1: Photographs,بطاقة توزيع ومؤن من وكالة غوث اللاجئين باسم خير سليمان الحاج,Khair Sulayman al-Haj's UNRWA Registration Card,"Valid until December 1975, this is Khair Sulayman al-Haj's UNRWA Registration Card which gives the bearer the right to UNRWA services including food rations for his family of seven.|~|بطاقة توزيع ومؤن من وكالة غوث اللاجئين باسم خير سليمان الحاج صالحة لغاية كانون الاول 1975.",,,ara,text,December 1975,1975-12,,"[33.854721,35.862285]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/5/82271_ca_object_representations_media_164599_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/5/87336_ca_object_representations_media_164599_original.jpg,https://palarchive.org/index.php/Detail/objects/184603/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Yazan al-Khalili Collection | Yazan al-Khalili Sub-collection 1: Photographs,30 September 2019 at 13:37:01,10 March 2021 at 15:47:52,"Valid until December 1975, this is Khair Sulayman al-Haj's UNRWA Registration Card which gives the bearer the right to UNRWA services including food rations for his family of seven.",بطاقة توزيع ومؤن من وكالة غوث اللاجئين باسم خير سليمان الحاج صالحة لغاية كانون الاول 1975.,,,,
