Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1wb0vth,,,Collection,,,,,The Hussein al-Barghouti Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m53r8jrd,ark:/21198/z1wb0vth,,Work,258.0,0258.01.0001|~|183944|~|57304_ca_object_representations_media_163905_original.jpg,The Hussein al-Barghouti Collection,Hussein al-Barghouti Sub-collection 1: Photographs,فرقة فنية,A Photograph of a Music Band,"Found in Hussein al-Barghuthy Collection, this colour photograph shows a music band. |~|صورة فنية لفرقة فنية. وجدت في مجموعة حسين البرغوثي",,color photographs,,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/2201_ca_object_representations_media_163905_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/57304_ca_object_representations_media_163905_original.jpg,https://palarchive.org/index.php/Detail/objects/183944/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Hussein al-Barghouti Sub-collection 1: Photographs | The Hussein al-Barghouti Collection,30 September 2019 at 13:36:01,6 September 2022 at 12:16:18,"Found in Hussein al-Barghuthy Collection, this colour photograph shows a music band.",صورة فنية لفرقة فنية. وجدت في مجموعة حسين البرغوثي,color photographs,,,
ark:/13030/m56f3jz1,ark:/21198/z1wb0vth,,Work,258.0,0258.01.0002|~|183945|~|33981_ca_object_representations_media_163906_original.jpg,The Hussein al-Barghouti Collection,Hussein al-Barghouti Sub-collection 1: Photographs,فرقة فنية,A Photograph of a Music Band,"Found in Hussein al-Barghuthy Collection, this colour photograph shows a music band. |~|صورة ملونة لفرقة فنية. وجدت في مجموعة حسين البرغوثي",,color photographs,,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/75233_ca_object_representations_media_163906_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/33981_ca_object_representations_media_163906_original.jpg,https://palarchive.org/index.php/Detail/objects/183945/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Hussein al-Barghouti Sub-collection 1: Photographs | The Hussein al-Barghouti Collection,30 September 2019 at 13:36:01,6 September 2022 at 12:16:18,"Found in Hussein al-Barghuthy Collection, this colour photograph shows a music band.",صورة ملونة لفرقة فنية. وجدت في مجموعة حسين البرغوثي,color photographs,,,
ark:/13030/m5007t1d,ark:/21198/z1wb0vth,,Work,258.0,0258.01.0003|~|183946|~|2737_ca_object_representations_media_163907_original.jpg,The Hussein al-Barghouti Collection,Hussein al-Barghouti Sub-collection 1: Photographs,فرقة فنية,A Photograph of a Music Band,"Found in Hussein al-Barghuthy Collection, this colour photograph shows a music band. |~|صور ملونة لفرقة فنية. وجدت في مجموعة حسين البرغوثي",,color photographs,,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/96456_ca_object_representations_media_163907_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/2737_ca_object_representations_media_163907_original.jpg,https://palarchive.org/index.php/Detail/objects/183946/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Hussein al-Barghouti Sub-collection 1: Photographs | The Hussein al-Barghouti Collection,30 September 2019 at 13:36:01,6 September 2022 at 12:16:18,"Found in Hussein al-Barghuthy Collection, this colour photograph shows a music band.",صور ملونة لفرقة فنية. وجدت في مجموعة حسين البرغوثي,color photographs,,,
ark:/13030/m5xx29qz,ark:/21198/z1wb0vth,,Work,258.0,0258.01.0004|~|183947|~|26415_ca_object_representations_media_163908_original.jpg,The Hussein al-Barghouti Collection,Hussein al-Barghouti Sub-collection 1: Photographs,"""صورة شخصية ""لحسين البرغوثي",A Photograph of Hussein al-Barghuthy,"Found in Hussein al-Barghuthy Collection, this colour photograph shows Hussein al-Barghuthy. |~|صورة ملونة لحسين البرغوثي",,color photographs,,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/55803_ca_object_representations_media_163908_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/26415_ca_object_representations_media_163908_original.jpg,https://palarchive.org/index.php/Detail/objects/183947/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Hussein al-Barghouti Sub-collection 1: Photographs | The Hussein al-Barghouti Collection,30 September 2019 at 13:36:01,6 September 2022 at 12:16:18,"Found in Hussein al-Barghuthy Collection, this colour photograph shows Hussein al-Barghuthy.",صورة ملونة لحسين البرغوثي,color photographs,,,
ark:/13030/m59w86gx,ark:/21198/z1wb0vth,,Work,258.0,0258.01.0005|~|183948|~|25103_ca_object_representations_media_163909_original.jpg,The Hussein al-Barghouti Collection,Hussein al-Barghouti Sub-collection 1: Photographs,منظر طبيعي، في قرية كوبر,"Kubar Landscape, Ramallah","Found in Hussein al-Barghuthy Collection, this colour photograph shows the landscape scenery of Kubar, Ramallah. |~|صور ملونة لمنظر طبيعي في قرية كوبر. وجدت في مجموعة حسين البرغوثي",,color photographs,,still image,,,,"[33.3734427,-95.6882925]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/91835_ca_object_representations_media_163909_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/25103_ca_object_representations_media_163909_original.jpg,https://palarchive.org/index.php/Detail/objects/183948/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Hussein al-Barghouti Sub-collection 1: Photographs | The Hussein al-Barghouti Collection,30 September 2019 at 13:36:01,6 September 2022 at 12:16:18,"Found in Hussein al-Barghuthy Collection, this colour photograph shows the landscape scenery of Kubar, Ramallah.",صور ملونة لمنظر طبيعي في قرية كوبر. وجدت في مجموعة حسين البرغوثي,color photographs,,,
ark:/13030/m5b9313g,ark:/21198/z1wb0vth,,Work,258.0,0258.01.0006|~|183949|~|65044_ca_object_representations_media_163910_original.jpg,The Hussein al-Barghouti Collection,Hussein al-Barghouti Sub-collection 1: Photographs,حسين البرغوثي وطفله، في قرية كوبر,"Hussein al-Barghuthy and His Son in Kubar, Ramallah","Found in Hussein al-Barghuthy Collection, this colour photograph shows al-Barghuthy and his son in Kubar, Ramallah.|~|.صورة ملونة لحسين البرغوثي وطفله في قرية كوبر",,color photographs,,still image,,,,"[33.3734427,-95.6882925]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/3634_ca_object_representations_media_163910_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/65044_ca_object_representations_media_163910_original.jpg,https://palarchive.org/index.php/Detail/objects/183949/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Hussein al-Barghouti Sub-collection 1: Photographs | The Hussein al-Barghouti Collection,30 September 2019 at 13:36:01,6 September 2022 at 12:16:18,"Found in Hussein al-Barghuthy Collection, this colour photograph shows al-Barghuthy and his son in Kubar, Ramallah.",.صورة ملونة لحسين البرغوثي وطفله في قرية كوبر,color photographs,,,
ark:/13030/m5pd0tb4,ark:/21198/z1wb0vth,,Work,258.0,0258.01.0007|~|183950|~|23526_ca_object_representations_media_163911_original.jpg,The Hussein al-Barghouti Collection,Hussein al-Barghouti Sub-collection 1: Photographs,حسين البرغوثي وطفله، في قرية كوبر,"Hussein al-Barghuthy and His Son in Kubar, Ramallah","Found in Hussein al-Barghuthy Collection, this colour photograph shows al-Barghuthy and his son in Kubar, Ramallah.|~|صور ملونة لحسين البرغوثي وطفله في قرية كوبر. وجدت في مجموعة حسين البرغوثي",,color photographs,,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/78913_ca_object_representations_media_163911_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/23526_ca_object_representations_media_163911_original.jpg,https://palarchive.org/index.php/Detail/objects/183950/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Hussein al-Barghouti Sub-collection 1: Photographs | The Hussein al-Barghouti Collection,30 September 2019 at 13:36:01,6 September 2022 at 12:16:18,"Found in Hussein al-Barghuthy Collection, this colour photograph shows al-Barghuthy and his son in Kubar, Ramallah.",صور ملونة لحسين البرغوثي وطفله في قرية كوبر. وجدت في مجموعة حسين البرغوثي,color photographs,,,
ark:/13030/m5647fq2,ark:/21198/z1wb0vth,,Work,258.0,0258.01.0008|~|183951|~|60485_ca_object_representations_media_163912_original.jpg,The Hussein al-Barghouti Collection,Hussein al-Barghouti Sub-collection 1: Photographs,مجموعة من الاشخاص، في قرية كوبر,"A Photograph of People in Kubar, Ramallah","Found in Hussein al-Barghuthy Collection, this colour photograph shows a group of people in Kubar, Ramallah.|~|صورة غير ملونة لمجموعة أشخاص في قرية كوبر. وجدت في مجموعة حسن البرغوثي",,color photographs,,still image,,,,"[33.3734427,-95.6882925]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/64434_ca_object_representations_media_163912_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/60485_ca_object_representations_media_163912_original.jpg,https://palarchive.org/index.php/Detail/objects/183951/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Hussein al-Barghouti Sub-collection 1: Photographs | The Hussein al-Barghouti Collection,30 September 2019 at 13:36:01,6 September 2022 at 12:16:18,"Found in Hussein al-Barghuthy Collection, this colour photograph shows a group of people in Kubar, Ramallah.",صورة غير ملونة لمجموعة أشخاص في قرية كوبر. وجدت في مجموعة حسن البرغوثي,color photographs,,,
ark:/13030/m5z39qnq,ark:/21198/z1wb0vth,,Work,258.0,0258.01.0013|~|183956|~|92448_ca_object_representations_media_163919_original.jpg,The Hussein al-Barghouti Collection,Hussein al-Barghouti Sub-collection 1: Photographs,مناظرة شعرية,A Poetry Debate,"صورة لمجموعة من الأشخاص خلال مناظرة شعرية، وجدت ضمن مجموعة الأديب الفسيطيني حسين البرغوثي. ; Found in the Palestinian Author Hussein Barghouthi Collection, this photograph shows a group of people during a poetry debate. |~|صورة لمجموعة من الأشخاص خلال مناظرة شعرية، وجدت ضمن مجموعة الأديب الفسيطيني حسين البرغوثي. ; Found in the Palestinian Author Hussein Barghouthi Collection, this photograph shows a group of people during a poetry debate.",,black-and-white photographs,,still image,,,,,Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/57562_ca_object_representations_media_163919_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/92448_ca_object_representations_media_163919_original.jpg,https://palarchive.org/index.php/Detail/objects/183956/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,,No,Hussein al-Barghouti Sub-collection 1: Photographs | The Hussein al-Barghouti Collection,30 September 2019 at 13:36:02,6 September 2022 at 12:16:18,"صورة لمجموعة من الأشخاص خلال مناظرة شعرية، وجدت ضمن مجموعة الأديب الفسيطيني حسين البرغوثي. ; Found in the Palestinian Author Hussein Barghouthi Collection, this photograph shows a group of people during a poetry debate.","صورة لمجموعة من الأشخاص خلال مناظرة شعرية، وجدت ضمن مجموعة الأديب الفسيطيني حسين البرغوثي. ; Found in the Palestinian Author Hussein Barghouthi Collection, this photograph shows a group of people during a poetry debate.",black-and-white photographs,,,
ark:/13030/m58x1586,ark:/21198/z1wb0vth,,Work,258.0,0258.01.0014|~|183957|~|95230_ca_object_representations_media_163920_original.jpg,The Hussein al-Barghouti Collection,Hussein al-Barghouti Sub-collection 1: Photographs,زياد خداش و الشاعر حسين البرغوثي,A Photograph of Ziyad Khaddash with Poet Hussein al-Barghuthy,"Found in Hussein al-Barghuthy Collection, this colour photograph shows Ziyad Khaddash with poet Hussein al-Barghuthy on 16/6/1998 in Kubar, Ramallah.|~|صورة ملونة، يظهر فيها زياد خداش مع الشاعر حسين البرغوثي بتاريخ 16/6/1998",,color photographs,,still image,17 June 1998; Date created,1998-06-17,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/39020_ca_object_representations_media_163920_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/95230_ca_object_representations_media_163920_original.jpg,https://palarchive.org/index.php/Detail/objects/183957/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Hussein al-Barghouti Sub-collection 1: Photographs | The Hussein al-Barghouti Collection,30 September 2019 at 13:36:02,6 September 2022 at 12:16:18,"Found in Hussein al-Barghuthy Collection, this colour photograph shows Ziyad Khaddash with poet Hussein al-Barghuthy on 16/6/1998 in Kubar, Ramallah.",صورة ملونة، يظهر فيها زياد خداش مع الشاعر حسين البرغوثي بتاريخ 16/6/1998,color photographs,,,
ark:/13030/m5s54hx2,ark:/21198/z1wb0vth,,Work,258.0,0258.01.0016|~|183959|~|41243_ca_object_representations_media_163923_original.jpg,The Hussein al-Barghouti Collection,Hussein al-Barghouti Sub-collection 1: Photographs,"""صورة شخصية ""لحسين البرغوثي",A Photograph of Hussein al-Barghuthy,"Found in Hussein al-Barghuthy Collection, this colour photograph shows Hussein al-Barghuthy. |~|.صورة غير ملونة، يظهر فيها حسين البرغوثي",,black-and-white photographs,,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/70308_ca_object_representations_media_163923_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/41243_ca_object_representations_media_163923_original.jpg,https://palarchive.org/index.php/Detail/objects/183959/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Hussein al-Barghouti Sub-collection 1: Photographs | The Hussein al-Barghouti Collection,30 September 2019 at 13:36:02,6 September 2022 at 12:16:18,"Found in Hussein al-Barghuthy Collection, this colour photograph shows Hussein al-Barghuthy.",.صورة غير ملونة، يظهر فيها حسين البرغوثي,black-and-white photographs,,,
ark:/13030/m5hf5mnc,ark:/21198/z1wb0vth,,Work,258.0,0258.01.0017|~|183960|~|99633_ca_object_representations_media_163925_original.jpg,The Hussein al-Barghouti Collection,Hussein al-Barghouti Sub-collection 1: Photographs,منظر طبيعي، في قرية كوبر,"Kubar Landscape, Ramallah","Found in Hussein al-Barghuthy Collection, this colour photograph shows the landscape scenery of Kubar, Ramallah. |~|صور ملونة لمنظر طبيعي في قرية كوبر. وجدت في مجموعة حسين البرغوثي",,color photographs,,still image,,,,"[33.3734427,-95.6882925]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/58552_ca_object_representations_media_163925_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/99633_ca_object_representations_media_163925_original.jpg,https://palarchive.org/index.php/Detail/objects/183960/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Hussein al-Barghouti Sub-collection 1: Photographs | The Hussein al-Barghouti Collection,30 September 2019 at 13:36:02,6 September 2022 at 12:16:18,"Found in Hussein al-Barghuthy Collection, this colour photograph shows the landscape scenery of Kubar, Ramallah.",صور ملونة لمنظر طبيعي في قرية كوبر. وجدت في مجموعة حسين البرغوثي,color photographs,,,
ark:/13030/m51p5s4s,ark:/21198/z1wb0vth,,Work,258.0,0258.01.0018|~|183961|~|24462_ca_object_representations_media_163926_original.jpg,The Hussein al-Barghouti Collection,Hussein al-Barghouti Sub-collection 1: Photographs,منظر طبيعي، في قرية كوبر,"Kubar Landscape, Ramallah","Found in Hussein al-Barghuthy Collection, this colour photograph shows the landscape scenery of Kubar, Ramallah. |~|صور ملونة لمنظر طبيعي في قرية كوبر. وجدت في مجموعة حسين البرغوثي",,color photographs,,still image,,,,"[33.3734427,-95.6882925]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/12687_ca_object_representations_media_163926_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/24462_ca_object_representations_media_163926_original.jpg,https://palarchive.org/index.php/Detail/objects/183961/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Hussein al-Barghouti Sub-collection 1: Photographs | The Hussein al-Barghouti Collection,30 September 2019 at 13:36:02,6 September 2022 at 12:16:18,"Found in Hussein al-Barghuthy Collection, this colour photograph shows the landscape scenery of Kubar, Ramallah.",صور ملونة لمنظر طبيعي في قرية كوبر. وجدت في مجموعة حسين البرغوثي,color photographs,,,
ark:/13030/m5cp4vxn,ark:/21198/z1wb0vth,,Work,258.0,0258.01.0019|~|183962|~|87385_ca_object_representations_media_163927_original.jpg,The Hussein al-Barghouti Collection,Hussein al-Barghouti Sub-collection 1: Photographs,منظر طبيعي، في قرية كوبر,"Kubar Landscape, Ramallah","Found in Hussein al-Barghuthy Collection, this colour photograph shows the landscape scenery of Kubar, Ramallah. |~|صور ملونة منظر طبيعي في قرية كوبر. وجدت في مجموعة حسين البرغوثي",,color photographs,,still image,,,,"[33.3734427,-95.6882925]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/19994_ca_object_representations_media_163927_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/87385_ca_object_representations_media_163927_original.jpg,https://palarchive.org/index.php/Detail/objects/183962/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Hussein al-Barghouti Sub-collection 1: Photographs | The Hussein al-Barghouti Collection,30 September 2019 at 13:36:03,6 September 2022 at 12:16:18,"Found in Hussein al-Barghuthy Collection, this colour photograph shows the landscape scenery of Kubar, Ramallah.",صور ملونة منظر طبيعي في قرية كوبر. وجدت في مجموعة حسين البرغوثي,color photographs,,,
ark:/13030/m5bp7tpx,ark:/21198/z1wb0vth,,Work,258.0,0258.01.0020|~|183963|~|33608_ca_object_representations_media_163928_original.jpg,The Hussein al-Barghouti Collection,Hussein al-Barghouti Sub-collection 1: Photographs,منظر طبيعي، في قرية كوبر,"Kubar Landscape, Ramallah","Found in Hussein al-Barghuthy Collection, this colour photograph shows the landscape scenery of Kubar, Ramallah. |~|صور ملونة لمنظر طبيعي في قرية كوبر. وجدت في مجموعة حسين البرغوثي",,color photographs,,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/62397_ca_object_representations_media_163928_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/33608_ca_object_representations_media_163928_original.jpg,https://palarchive.org/index.php/Detail/objects/183963/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Hussein al-Barghouti Sub-collection 1: Photographs | The Hussein al-Barghouti Collection,30 September 2019 at 13:36:03,6 September 2022 at 12:16:18,"Found in Hussein al-Barghuthy Collection, this colour photograph shows the landscape scenery of Kubar, Ramallah.",صور ملونة لمنظر طبيعي في قرية كوبر. وجدت في مجموعة حسين البرغوثي,color photographs,,,
ark:/13030/m55j577c,ark:/21198/z1wb0vth,,Work,258.0,0258.01.0021|~|183964|~|86877_ca_object_representations_media_163929_original.jpg,The Hussein al-Barghouti Collection,Hussein al-Barghouti Sub-collection 1: Photographs,منزل قديم، في قرية كوبر,"A Photograph of an Old House in Kubar, Ramallah","Found in Hussein al-Barghuthy Collection, this colour photograph shows an old house in Kubar, Ramallah. |~|صور ملونة لمنزل قديم في قرية كوبر. وجدت في مجموعة حسين البرغوثي",,color photographs,,still image,,,,"[33.3734427,-95.6882925]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/92255_ca_object_representations_media_163929_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/86877_ca_object_representations_media_163929_original.jpg,https://palarchive.org/index.php/Detail/objects/183964/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Hussein al-Barghouti Sub-collection 1: Photographs | The Hussein al-Barghouti Collection,30 September 2019 at 13:36:03,6 September 2022 at 12:16:19,"Found in Hussein al-Barghuthy Collection, this colour photograph shows an old house in Kubar, Ramallah.",صور ملونة لمنزل قديم في قرية كوبر. وجدت في مجموعة حسين البرغوثي,color photographs,,,
ark:/13030/m51w35wh,ark:/21198/z1wb0vth,,Work,258.0,0258.01.0022|~|183965|~|40910_ca_object_representations_media_163930_original.jpg,The Hussein al-Barghouti Collection,Hussein al-Barghouti Sub-collection 1: Photographs,منزل قديم، في قرية كوبر,"A Photograph of an Old House in Kubar, Ramallah","Found in Hussein al-Barghuthy Collection, this colour photograph shows an old house in Kubar, Ramallah. |~|صور ملونة لمنزل قديم في قرية كوبر. وجدت في مجموعة حسين البرغوثي",,color photographs,,still image,,,,"[33.3734427,-95.6882925]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/78544_ca_object_representations_media_163930_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/40910_ca_object_representations_media_163930_original.jpg,https://palarchive.org/index.php/Detail/objects/183965/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Hussein al-Barghouti Sub-collection 1: Photographs | The Hussein al-Barghouti Collection,30 September 2019 at 13:36:03,6 September 2022 at 12:16:19,"Found in Hussein al-Barghuthy Collection, this colour photograph shows an old house in Kubar, Ramallah.",صور ملونة لمنزل قديم في قرية كوبر. وجدت في مجموعة حسين البرغوثي,color photographs,,,
ark:/13030/m5hr1qwb,ark:/21198/z1wb0vth,,Work,258.0,0258.01.0023|~|183966|~|73916_ca_object_representations_media_163931_original.jpg,The Hussein al-Barghouti Collection,Hussein al-Barghouti Sub-collection 1: Photographs,منزل قديم، في قرية كوبر,"A Photograph of an Old House in Kubar, Ramallah","Found in Hussein al-Barghuthy Collection, this colour photograph shows an old house in Kubar, Ramallah. |~|صور ملونة لمنزل قديم في قرية كوبر. وجدت في مجموعة حسين البرغوثي",,color photographs,,still image,,,,"[33.3734427,-95.6882925]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/20916_ca_object_representations_media_163931_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/3/9/73916_ca_object_representations_media_163931_original.jpg,https://palarchive.org/index.php/Detail/objects/183966/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,Hussein al-Barghouti Sub-collection 1: Photographs | The Hussein al-Barghouti Collection,30 September 2019 at 13:36:03,6 September 2022 at 12:16:19,"Found in Hussein al-Barghuthy Collection, this colour photograph shows an old house in Kubar, Ramallah.",صور ملونة لمنزل قديم في قرية كوبر. وجدت في مجموعة حسين البرغوثي,color photographs,,,
