Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1d84x3d,,,Collection,,,,,The Taye' Rimawi Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5dv99v2,ark:/21198/z1d84x3d,,Work,254.0,0254.01.0001|~|212023|~|37388_ca_object_representations_media_170292_original.jpg,The Taye' Rimawi Collection,Taye' Rimawi Sub-collection 1: Photographs,صورة شخصية لطايع الريماوي، في قرية بيت ريما,A Photograph of Tayeʿ ar-Rimawy in Beit Rima Village,"This black-and-white photograph shows 14-year-old Tayeʿ ar-Rimawy riding a bicycle in the village of Beit Rima, 1970-1971. |~|صورة شخصية غير ملونة، لطايع الريماوي وهو في سن اربعة عشر من قرية بيت ريما عام 1970-1971","Ozrail, Samar, ""The Taya Rimawi Collection"", archival inventory, 20 February 2020, the Palestinian Museum Digital Archive.; Ozrail, Samar, ""The Taya Rimawi Collection"", archival inventory, 20 February 2020, the Palestinian Museum Digital Archive.",black-and-white photographs,eng|~|ara,still image,1970 to 1971; Date created,1970/1971,,"[32.032333,35.103293]",Social History|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/0/2/21720_ca_object_representations_media_170292_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/0/2/37388_ca_object_representations_media_170292_original.jpg,https://palarchive.org/index.php/Detail/objects/212023/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; صورة طايع الريماوي يركب الدراجة الهوائية وخلفه يوجد أشجار الزيتون,,The Taye' Rimawi Collection | Taye' Rimawi Sub-collection 1: Photographs,22 March 2020 at 20:02:32,21 November 2020 at 10:23:34,"This black-and-white photograph shows 14-year-old Tayeʿ ar-Rimawy riding a bicycle in the village of Beit Rima, 1970-1971.",صورة شخصية غير ملونة، لطايع الريماوي وهو في سن اربعة عشر من قرية بيت ريما عام 1970-1971,black-and-white photographs,,,
ark:/13030/m5jn02jw,ark:/21198/z1d84x3d,,Work,254.0,0254.01.0002|~|212024|~|60853_ca_object_representations_media_170293_original.jpg,The Taye' Rimawi Collection,Taye' Rimawi Sub-collection 1: Photographs,طايع الريماوي وزميلة في الخضوري الخليل، عام 1972,"A Photograph of Tayeʿ ar-Rimawy and a Friend in Hebron, 1972","This black-and-white photograph shows Tayeʿ ar-Rimawy and his friend attending Palestine Technical University - Kadoorie, al-Aroub branch, Hebron, studying to develop their skills in agriculture, trade, or craft.|~|صورة غير ملونة، يظهر فيها طايع الريماوي و زميله من قرية بيت ريما اثناء تواجدهم في الخضوري الخليل لتنمية مهاراتهم في اختتيار تخصص الزراعة او تجارة او صناعة عام 1972","Ozrail, Samar, ""The Taya Rimawi Collection"", archival inventory, 20 February 2020, the Palestinian Museum Digital Archive.; Ozrail, Samar, ""The Taya Rimawi Collection"", archival inventory, 20 February 2020, the Palestinian Museum Digital Archive.",black-and-white photographs,eng|~|ara,still image,1972; Date created,1972,,"[31.532569,35.099826]",Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/0/2/64260_ca_object_representations_media_170293_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/0/2/60853_ca_object_representations_media_170293_original.jpg,https://palarchive.org/index.php/Detail/objects/212024/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Taye' Rimawi Collection | Taye' Rimawi Sub-collection 1: Photographs,22 March 2020 at 20:02:32,21 November 2020 at 10:23:34,"This black-and-white photograph shows Tayeʿ ar-Rimawy and his friend attending Palestine Technical University - Kadoorie, al-Aroub branch, Hebron, studying to develop their skills in agriculture, trade, or craft.",صورة غير ملونة، يظهر فيها طايع الريماوي و زميله من قرية بيت ريما اثناء تواجدهم في الخضوري الخليل لتنمية مهاراتهم في اختتيار تخصص الزراعة او تجارة او صناعة عام 1972,black-and-white photographs,,,
ark:/13030/m5938k42,ark:/21198/z1d84x3d,,Work,254.0,0254.01.0003|~|212025|~|10275_ca_object_representations_media_170295_original.jpg,The Taye' Rimawi Collection,Taye' Rimawi Sub-collection 1: Photographs,طايع الريماوي في الخضوري الخليل، عام 1972,"A Photograph of Tayeʿ ar-Rimawy in Kadoorie, Hebron, 1972","Taken in 1972, this black-and-white photograph shows Tayeʿ ar-Rimawy during his study in Palestine Technical University - Kadoorie, al Aroub Branch, Hebron, to develop his skills in agriculture, trade and craft. |~|صورة غير ملونة، يظهر فيها طايع الريماوي  من قرية بيت ريما اثناء تواجده في الخضوري الخليل لتنمية مهاراته في اختيار تخصص الزراعة او تجارة او صناعة عام 1972","Ozrail, Samar, ""The Taya Rimawi Collection"", archival inventory, 20 February 2020, the Palestinian Museum Digital Archive.; Ozrail, Samar, ""The Taya Rimawi Collection"", archival inventory, 20 February 2020, the Palestinian Museum Digital Archive.",black-and-white photographs,eng|~|ara,still image,1972; Date created,1972,,"[31.532569,35.099826]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/0/2/97712_ca_object_representations_media_170295_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/0/2/10275_ca_object_representations_media_170295_original.jpg,https://palarchive.org/index.php/Detail/objects/212025/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Taye' Rimawi Collection | Taye' Rimawi Sub-collection 1: Photographs,22 March 2020 at 20:02:32,21 November 2020 at 10:23:34,"Taken in 1972, this black-and-white photograph shows Tayeʿ ar-Rimawy during his study in Palestine Technical University - Kadoorie, al Aroub Branch, Hebron, to develop his skills in agriculture, trade and craft.",صورة غير ملونة، يظهر فيها طايع الريماوي  من قرية بيت ريما اثناء تواجده في الخضوري الخليل لتنمية مهاراته في اختيار تخصص الزراعة او تجارة او صناعة عام 1972,black-and-white photographs,,,
ark:/13030/m51k72nj,ark:/21198/z1d84x3d,,Work,254.0,0254.01.0004|~|212026|~|94450_ca_object_representations_media_170297_original.jpg,The Taye' Rimawi Collection,Taye' Rimawi Sub-collection 1: Photographs,طايع الريماوي، في مدرسة بني زيد في قرية دير غسانة,"A Photograph of Tayeʿ ar-Rimawy at Deir Ghassaneh School, Deir Ghassaneh Village","This black-and-white photograph shows Tayeʿ ar-Rimawy at Deir Ghassaneh School, known today as Bashir al-Barghuthy Secondary School.|~|صورة غير ملونة، يظهر فيها طايع الريماوي اثناء تواجده في مدرسة دير غسانة وحاليا تسمى مدرسة بشير البرغوثي في قرية دير غسانة","Ozrail, Samar, ""The Taya Rimawi Collection"", archival inventory, 20 February 2020, the Palestinian Museum Digital Archive.; Ozrail, Samar, ""The Taya Rimawi Collection"", archival inventory, 20 February 2020, the Palestinian Museum Digital Archive.",black-and-white photographs,eng|~|ara,still image,,,,"[32.046374,35.098124]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/0/2/28601_ca_object_representations_media_170297_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/0/2/94450_ca_object_representations_media_170297_original.jpg,https://palarchive.org/index.php/Detail/objects/212026/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Taye' Rimawi Collection | Taye' Rimawi Sub-collection 1: Photographs,22 March 2020 at 20:02:33,21 November 2020 at 10:23:33,"This black-and-white photograph shows Tayeʿ ar-Rimawy at Deir Ghassaneh School, known today as Bashir al-Barghuthy Secondary School.",صورة غير ملونة، يظهر فيها طايع الريماوي اثناء تواجده في مدرسة دير غسانة وحاليا تسمى مدرسة بشير البرغوثي في قرية دير غسانة,black-and-white photographs,,,
ark:/13030/m55b7tdb,ark:/21198/z1d84x3d,,Work,254.0,0254.01.0005|~|212027|~|66199_ca_object_representations_media_170299_original.jpg,The Taye' Rimawi Collection,Taye' Rimawi Sub-collection 1: Photographs,طايع الريماوي، في قرية عابود,A Photograph of Tayeʿ ar-Rimawy in Aboud Village,This black-and-white photograph shows Tayeʿ ar-Rimawy in the village of Aboud. |~|.صورة غير ملونة، يظهر فيها طايع الريماوي اثناء تواجده في قرية عابود,"Ozrail, Samar, ""The Taya Rimawi Collection"", archival inventory, 20 February 2020, the Palestinian Museum Digital Archive.; Ozrail, Samar, ""The Taya Rimawi Collection"", archival inventory, 20 February 2020, the Palestinian Museum Digital Archive.",black-and-white photographs,,still image,,,,"[32.016539,35.068807]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/0/2/76883_ca_object_representations_media_170299_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/0/2/66199_ca_object_representations_media_170299_original.jpg,https://palarchive.org/index.php/Detail/objects/212027/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Taye' Rimawi Collection | Taye' Rimawi Sub-collection 1: Photographs,22 March 2020 at 20:02:33,21 November 2020 at 10:23:33,This black-and-white photograph shows Tayeʿ ar-Rimawy in the village of Aboud.,.صورة غير ملونة، يظهر فيها طايع الريماوي اثناء تواجده في قرية عابود,black-and-white photographs,,,
ark:/13030/m5s25tfv,ark:/21198/z1d84x3d,,Work,254.0,0254.01.0006|~|212028|~|43596_ca_object_representations_media_170300_original.jpg,The Taye' Rimawi Collection,Taye' Rimawi Sub-collection 1: Photographs,طايع الريماوي وخواته، في قرية بيت ريما,A Photograph of Tayeʿ ar-Rimawy and His Sisters in Beit Rima Village,"Taken in their almond tree garden at their home in Beit Rima village in 1970, this black-and-white photograph shows Tayeʿ ar-Rimawy standing in the middle, with his two sisters, Anʿam to his right and Niʿma to his left.|~|صورة غير ملونة، يظهر فيها طايع الريماوي ومن اليمين انعام الريماوي ومن الشمال نعمة الريماوي اثناء تواجدهم في حقل اللوز في منزلهم في قرية بيت ريما سنة 1970","Ozrail, Samar, ""The Taya Rimawi Collection"", archival inventory, 20 February 2020, the Palestinian Museum Digital Archive.; Ozrail, Samar, ""The Taya Rimawi Collection"", archival inventory, 20 February 2020, the Palestinian Museum Digital Archive.",black-and-white photographs,,still image,1970; Date created,1970,,"[32.032333,35.103293]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/0/3/47450_ca_object_representations_media_170300_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/0/3/43596_ca_object_representations_media_170300_original.jpg,https://palarchive.org/index.php/Detail/objects/212028/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Taye' Rimawi Collection | Taye' Rimawi Sub-collection 1: Photographs,22 March 2020 at 20:02:33,21 November 2020 at 10:23:33,"Taken in their almond tree garden at their home in Beit Rima village in 1970, this black-and-white photograph shows Tayeʿ ar-Rimawy standing in the middle, with his two sisters, Anʿam to his right and Niʿma to his left.",صورة غير ملونة، يظهر فيها طايع الريماوي ومن اليمين انعام الريماوي ومن الشمال نعمة الريماوي اثناء تواجدهم في حقل اللوز في منزلهم في قرية بيت ريما سنة 1970,black-and-white photographs,,,
ark:/13030/m5hn31dh,ark:/21198/z1d84x3d,,Work,254.0,0254.01.0007|~|212029|~|87151_ca_object_representations_media_170301_original.jpg,The Taye' Rimawi Collection,Taye' Rimawi Sub-collection 1: Photographs,طايع الريماوي في شارع عمر المختار في مدينة غزة,A Photograph of Tayeʿ ar-Rimawy at Umar al-Mukhtar Street in Gaza City,"Taken in 1975, this black-and-white photograph shows Tayeʿ ar-Rimawy standing on Umar al-Mukhtar Street while on a two-day school trip to the city of Gaza.|~|صورة غير ملونة، يظهر فيها طايع الريماوي اثناء رحلة مدرسية الى مدينة غزة لمدة يومين عام 1975","Ozrail, Samar, ""The Taya Rimawi Collection"", archival inventory, 20 February 2020, the Palestinian Museum Digital Archive.; Ozrail, Samar, ""The Taya Rimawi Collection"", archival inventory, 20 February 2020, the Palestinian Museum Digital Archive.",black-and-white photographs,,still image,1975; Date created,1975,,"[31.3546763,34.3088255]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/0/3/27298_ca_object_representations_media_170301_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/0/3/87151_ca_object_representations_media_170301_original.jpg,https://palarchive.org/index.php/Detail/objects/212029/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Taye' Rimawi Collection | Taye' Rimawi Sub-collection 1: Photographs,22 March 2020 at 20:02:33,21 November 2020 at 10:23:33,"Taken in 1975, this black-and-white photograph shows Tayeʿ ar-Rimawy standing on Umar al-Mukhtar Street while on a two-day school trip to the city of Gaza.",صورة غير ملونة، يظهر فيها طايع الريماوي اثناء رحلة مدرسية الى مدينة غزة لمدة يومين عام 1975,black-and-white photographs,,,
ark:/13030/m5wt6k58,ark:/21198/z1d84x3d,,Work,254.0,0254.01.0008|~|212030|~|97089_ca_object_representations_media_170302_original.jpg,The Taye' Rimawi Collection,Taye' Rimawi Sub-collection 1: Photographs,طايع الريماوي، في قرية بيت ريما,A Photograph of Tayeʿ ar-Rimawy in Beit Rima Village,"Taken in 1974, this black-and-white photograph shows Tayeʿ ar-Rimawy at his house in the village of Beit Rima. |~|صورة غير ملونة، يظهر فيها طايع الريماوي في منزله في قرية بيت ريما عام 1974","Ozrail, Samar, ""The Taya Rimawi Collection"", archival inventory, 20 February 2020, the Palestinian Museum Digital Archive.; Ozrail, Samar, ""The Taya Rimawi Collection"", archival inventory, 20 February 2020, the Palestinian Museum Digital Archive.",black-and-white photographs,,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/0/3/95552_ca_object_representations_media_170302_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/0/3/97089_ca_object_representations_media_170302_original.jpg,https://palarchive.org/index.php/Detail/objects/212030/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Taye' Rimawi Collection | Taye' Rimawi Sub-collection 1: Photographs,22 March 2020 at 20:02:33,21 November 2020 at 10:23:33,"Taken in 1974, this black-and-white photograph shows Tayeʿ ar-Rimawy at his house in the village of Beit Rima.",صورة غير ملونة، يظهر فيها طايع الريماوي في منزله في قرية بيت ريما عام 1974,black-and-white photographs,,,
ark:/13030/m50m01hq,ark:/21198/z1d84x3d,,Work,254.0,0254.01.0009|~|212031|~|44908_ca_object_representations_media_170303_original.jpg,The Taye' Rimawi Collection,Taye' Rimawi Sub-collection 1: Photographs,طايع الريماوي وزملائه على شاطئ حيفا,A Photograph of Tayeʿ ar-Rimawy at Haifa Beach,"Taken in 1970-1980, this black-and-white photograph shows Tayeʿ ar-Rimawy and his friends on a trip to Haifa beach. |~|.صورة غير ملونة، يظهر فيها طايع الريماوي وزملائه من قرية بيت ريما اثناء رحلة الى شاطئ حيفا في السبعينيات","Ozrail, Samar, ""The Taya Rimawi Collection"", archival inventory, 20 February 2020, the Palestinian Museum Digital Archive.; Ozrail, Samar, ""The Taya Rimawi Collection"", archival inventory, 20 February 2020, the Palestinian Museum Digital Archive.",black-and-white photographs,,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/0/3/4795_ca_object_representations_media_170303_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/7/0/3/44908_ca_object_representations_media_170303_original.jpg,https://palarchive.org/index.php/Detail/objects/212031/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Taye' Rimawi Collection | Taye' Rimawi Sub-collection 1: Photographs,22 March 2020 at 20:02:33,21 November 2020 at 10:23:33,"Taken in 1970-1980, this black-and-white photograph shows Tayeʿ ar-Rimawy and his friends on a trip to Haifa beach.",.صورة غير ملونة، يظهر فيها طايع الريماوي وزملائه من قرية بيت ريما اثناء رحلة الى شاطئ حيفا في السبعينيات,black-and-white photographs,,,
