Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1kt2b5k,,,Collection,,,,,The Etimad Taxi Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5g23rxr,ark:/21198/z1kt2b5k,,Work,271.0,0271.01.0001|~|195218|~|44549_ca_object_representations_media_147287_original.jpg,The Etimad Taxi Collection,Etimad Taxi Sub-collection: Photographs,سائقان يقفان أمام سيارة تكسي الاعتماد,Two Drivers Standing by a Taxi for Etimad Taxi Service,A black-and-white photograph featuring two taxi drivers standing by a taxi for Etimad Taxi Service.|~|صورة غير ملونة يظهر فيها سائقان يقفان أمام سيارة تكسي الاعتماد,,black-and-white photographs,ara,still image,,,,"[32.2226678,35.2621461]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/7/2/97373_ca_object_representations_media_147287_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/7/2/44549_ca_object_representations_media_147287_original.jpg,https://palarchive.org/index.php/Detail/objects/195218/lang/en_US,The Palestinian Museum ,info@palarchive.org,,endangered; 227,No,The Etimad Taxi Collection  | Etimad Taxi Sub-collection: Photographs,29 October 2019 at 11:25:36,10 March 2021 at 15:49:04,A black-and-white photograph featuring two taxi drivers standing by a taxi for Etimad Taxi Service.,صورة غير ملونة يظهر فيها سائقان يقفان أمام سيارة تكسي الاعتماد,black-and-white photographs,,,
ark:/13030/m5kq5t89,ark:/21198/z1kt2b5k,,Work,271.0,0271.01.0002|~|195219|~|68143_ca_object_representations_media_147289_original.jpg,The Etimad Taxi Collection,Etimad Taxi Sub-collection: Photographs,رجل يسوق سيارة تكسي الاعتماد,A Man Driving a Taxi for Etimad Taxi Service,A black-and-white photograph featuring a man driving a taxi for Etimad Taxi Service.|~|صورة غير ملونة يظهر فيها رجل يسوق سيارة تكسي الاعتماد,,black-and-white photographs,ara,still image,,,,"[32.2226678,35.2621461]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/7/2/79000_ca_object_representations_media_147289_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/7/2/68143_ca_object_representations_media_147289_original.jpg,https://palarchive.org/index.php/Detail/objects/195219/lang/en_US,The Palestinian Museum ,info@palarchive.org,,endangered; 227,No,The Etimad Taxi Collection  | Etimad Taxi Sub-collection: Photographs,29 October 2019 at 11:25:37,10 March 2021 at 15:49:04,A black-and-white photograph featuring a man driving a taxi for Etimad Taxi Service.,صورة غير ملونة يظهر فيها رجل يسوق سيارة تكسي الاعتماد,black-and-white photographs,,,
ark:/13030/m56j28j0,ark:/21198/z1kt2b5k,,Work,271.0,0271.01.0003|~|195220|~|93549_ca_object_representations_media_147290_original.jpg,The Etimad Taxi Collection,Etimad Taxi Sub-collection: Photographs,سائق تكسي الاعتماد في نابلس,A Driver with Etimad Taxi Service.,"Taken in 1967, this black-and-white photograph features a driver with Etimad Taxi Service in Gharnata Street, Nablus.|~|صورة غير ملونة لسائق التكسي في شارع غرناطة من مدينة نابلس عام 1967.",,black-and-white photographs,ara,still image,1967; Date created,1967.0,,"[32.2226678,35.2621461]",,اهدي رسمي هذا الى الاخت الحنون شرقية قزيح اربد ستوديو رمسيس المصور  محمد فهمي نابلس|~|I gift my photo to my sweet sister Sharqeyyeh Qzaih Irbid Ramsis Studio Photographer Mohammad Fihmi Nablus,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/7/2/37611_ca_object_representations_media_147290_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/7/2/93549_ca_object_representations_media_147290_original.jpg,https://palarchive.org/index.php/Detail/objects/195220/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,No,The Etimad Taxi Collection  | Etimad Taxi Sub-collection: Photographs,29 October 2019 at 11:25:37,10 March 2021 at 15:49:04,"Taken in 1967, this black-and-white photograph features a driver with Etimad Taxi Service in Gharnata Street, Nablus.",صورة غير ملونة لسائق التكسي في شارع غرناطة من مدينة نابلس عام 1967.,black-and-white photographs,اهدي رسمي هذا الى الاخت الحنون شرقية قزيح اربد ستوديو رمسيس المصور  محمد فهمي نابلس,I gift my photo to my sweet sister Sharqeyyeh Qzaih Irbid Ramsis Studio Photographer Mohammad Fihmi Nablus,
ark:/13030/m52s1hqx,ark:/21198/z1kt2b5k,,Work,271.0,0271.01.0004|~|195221|~|70763_ca_object_representations_media_147292_original.jpg,The Etimad Taxi Collection,Etimad Taxi Sub-collection: Photographs,حادث سير لتكسي الاعتماد في نابلس,A Car Accident with a Taxi for Etimad Taxi Service,"Taken in 1959, this black-and-white photograph features a car accident with a Chevrolet taxi for Etimad Taxi Service at the Zawata Roundabout, Nablus.|~|صورة غير ملونة يظهر فيها حادث سير لتكسي نوعه شيفرليت من تكاسي الاعتماد على مفرق زواتا في مدينة نابلس عام 1959.",,black-and-white photographs,ara,still image,1959; Date created,1959.0,,"[32.2226678,35.2621461]",,مفرق زواتا 1959  موديل 1955 شيفرليت|~|Zawata Roundabout 1959 Chevrolet 1955,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/7/2/61162_ca_object_representations_media_147292_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/7/2/70763_ca_object_representations_media_147292_original.jpg,https://palarchive.org/index.php/Detail/objects/195221/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,No,The Etimad Taxi Collection  | Etimad Taxi Sub-collection: Photographs,29 October 2019 at 11:25:37,10 March 2021 at 15:49:04,"Taken in 1959, this black-and-white photograph features a car accident with a Chevrolet taxi for Etimad Taxi Service at the Zawata Roundabout, Nablus.",صورة غير ملونة يظهر فيها حادث سير لتكسي نوعه شيفرليت من تكاسي الاعتماد على مفرق زواتا في مدينة نابلس عام 1959.,black-and-white photographs,مفرق زواتا 1959  موديل 1955 شيفرليت,Zawata Roundabout 1959 Chevrolet 1955,
ark:/13030/m5b93178,ark:/21198/z1kt2b5k,,Work,271.0,0271.01.0005|~|195222|~|12345_ca_object_representations_media_147294_original.jpg,The Etimad Taxi Collection,Etimad Taxi Sub-collection: Photographs,تكسي الاعتماد,Etimad Taxi Service,A black-and-white photograph featuring a driver and a taxi for Etimad Taxi Service. |~|صورة غير ملونة تظهر سائق التكسي وسيارة تكسي الاعتماد.,,black-and-white photographs,ara,still image,,,,"[32.2226678,35.2621461]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/7/2/38215_ca_object_representations_media_147294_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/7/2/12345_ca_object_representations_media_147294_original.jpg,https://palarchive.org/index.php/Detail/objects/195222/lang/en_US,The Palestinian Museum ,info@palarchive.org,,endangered; 227,No,The Etimad Taxi Collection  | Etimad Taxi Sub-collection: Photographs,29 October 2019 at 11:25:37,10 March 2021 at 15:49:05,A black-and-white photograph featuring a driver and a taxi for Etimad Taxi Service.,صورة غير ملونة تظهر سائق التكسي وسيارة تكسي الاعتماد.,black-and-white photographs,,,
ark:/13030/m5t808g5,ark:/21198/z1kt2b5k,,Work,271.0,0271.01.0006|~|195223|~|8944_ca_object_representations_media_147295_original.jpg,The Etimad Taxi Collection,Etimad Taxi Sub-collection: Photographs,تكاسي الاعتماد وأحد السائقين,Etimad Taxi Service Taxis and a Driver,"Taken in 1958, this black-and-white photograph features two taxis and a driver with Etimad Taxi Service. The taxi to the left is a Chevrolet and the one to the right is a Buick.|~|صورة غير ملونة يظهر فيها تكسيان وأحد السائقين، نوع التكسي الذي على اليسار شيفورليت والذي على اليمين بويك.",,black-and-white photographs,ara,still image,1958; Date created,1958.0,,"[32.2226678,35.2621461]",,اليمين بويك 60 الشمال شيفورليت 47 عام 58|~|Right Buick 60 Left Chevrolet 47 In 1958,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/7/2/38469_ca_object_representations_media_147295_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/7/2/8944_ca_object_representations_media_147295_original.jpg,https://palarchive.org/index.php/Detail/objects/195223/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,The Etimad Taxi Collection  | Etimad Taxi Sub-collection: Photographs,29 October 2019 at 11:25:37,10 March 2021 at 15:49:05,"Taken in 1958, this black-and-white photograph features two taxis and a driver with Etimad Taxi Service. The taxi to the left is a Chevrolet and the one to the right is a Buick.",صورة غير ملونة يظهر فيها تكسيان وأحد السائقين، نوع التكسي الذي على اليسار شيفورليت والذي على اليمين بويك.,black-and-white photographs,اليمين بويك 60 الشمال شيفورليت 47 عام 58,Right Buick 60 Left Chevrolet 47 In 1958,
ark:/13030/m55j57bq,ark:/21198/z1kt2b5k,,Work,271.0,0271.01.0007|~|195224|~|7257_ca_object_representations_media_147297_original.jpg,The Etimad Taxi Collection,Etimad Taxi Sub-collection: Photographs,السائق غالب قزيح أمام تكسي الاعتماد,Driver Ghaleb Qzaih in Front of Etimad Taxi Service,"Taken in 1956, this black-and-white photograph features driver Ghaleb Qzaih (Abu Khalid) in front of a Chevrolet taxi for Etimad Taxi Service.|~|صورة غير ملونة يظهر فيها السائق غالب قزيح (أبو خالد) أمام تكسي الاعتماد نوعه شيفورليت عام 1956.",,black-and-white photographs,ara,still image,1956; Date created,1956.0,,,,شيفورليت موديل 54 التقتت 1956 [التقطت كذا] السائق غالب قزيح (ابو خالد)|~|Chevrolet 54 Taken in 1956 Driver Ghaleb Qzaih (Abu Khalid),image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/7/2/31233_ca_object_representations_media_147297_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/7/2/7257_ca_object_representations_media_147297_original.jpg,https://palarchive.org/index.php/Detail/objects/195224/lang/en_US,The Palestinian Museum ,info@palarchive.org,,endangered; 227,No,The Etimad Taxi Collection  | Etimad Taxi Sub-collection: Photographs,29 October 2019 at 11:25:37,10 March 2021 at 15:49:05,"Taken in 1956, this black-and-white photograph features driver Ghaleb Qzaih (Abu Khalid) in front of a Chevrolet taxi for Etimad Taxi Service.",صورة غير ملونة يظهر فيها السائق غالب قزيح (أبو خالد) أمام تكسي الاعتماد نوعه شيفورليت عام 1956.,black-and-white photographs,شيفورليت موديل 54 التقتت 1956 [التقطت كذا] السائق غالب قزيح (ابو خالد),Chevrolet 54 Taken in 1956 Driver Ghaleb Qzaih (Abu Khalid),
ark:/13030/m5z1116w,ark:/21198/z1kt2b5k,,Work,271.0,0271.01.0008|~|195225|~|80107_ca_object_representations_media_147299_original.jpg,The Etimad Taxi Collection,Etimad Taxi Sub-collection: Photographs,مجموعة من السائقين أمام تكسي الاعتماد في شارع فيصل من مدينة نابلس,"Taxi Drivers in Front of Etimad Taxi Service on Faisal Street, Nablus","A black-and-white photograph featuring a group of taxi drivers in front of Etimad Taxi Service on Faisal Street, Nablus.|~|صورة غير ملونة يظهر فيها مجموعة من الساقين أمام تكسي الاعتماد في شارع الفيصل من مدينة نابلس.",,black-and-white photographs,ara,still image,,,,"[32.2226678,35.2621461]",,موديل السيارة 1947 في شارع الفيصل|~|Car Model 1947 Faisal Street,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/7/2/31974_ca_object_representations_media_147299_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/7/2/80107_ca_object_representations_media_147299_original.jpg,https://palarchive.org/index.php/Detail/objects/195225/lang/en_US,The Palestinian Museum ,info@palarchive.org,,endangered; 227,No,The Etimad Taxi Collection  | Etimad Taxi Sub-collection: Photographs,29 October 2019 at 11:25:37,10 March 2021 at 15:49:05,"A black-and-white photograph featuring a group of taxi drivers in front of Etimad Taxi Service on Faisal Street, Nablus.",صورة غير ملونة يظهر فيها مجموعة من الساقين أمام تكسي الاعتماد في شارع الفيصل من مدينة نابلس.,black-and-white photographs,موديل السيارة 1947 في شارع الفيصل,Car Model 1947 Faisal Street,
ark:/13030/m5pg9hrw,ark:/21198/z1kt2b5k,,Work,271.0,0271.01.0009|~|195226|~|35826_ca_object_representations_media_147301_original.jpg,The Etimad Taxi Collection,Etimad Taxi Sub-collection: Photographs,مجموعة من السائقين أمام تكسي الاعتماد في  مدينة نابلس,Taxi Drivers in Front of Etimad Taxi Service in Nablus,"A black-and-white photograph featuring a group of taxi drivers in front of Etimad Taxi Service on Faisal Street, Nablus.|~|صورة غير ملونة يظهر فيها مجموعة من الساقين أمام تكسي الاعتماد في مدينة نابلس.",,black-and-white photographs,ara,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/7/3/49024_ca_object_representations_media_147301_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/7/3/35826_ca_object_representations_media_147301_original.jpg,https://palarchive.org/index.php/Detail/objects/195226/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,No,The Etimad Taxi Collection  | Etimad Taxi Sub-collection: Photographs,29 October 2019 at 11:25:37,10 March 2021 at 15:49:06,"A black-and-white photograph featuring a group of taxi drivers in front of Etimad Taxi Service on Faisal Street, Nablus.",صورة غير ملونة يظهر فيها مجموعة من الساقين أمام تكسي الاعتماد في مدينة نابلس.,black-and-white photographs,,,
