Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z12v81sw,,,Collection,,,,,The Andrawous Hanna Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m59q0swk,ark:/21198/z12v81sw,,Work,275.0,0275.01.0001|~|197101|~|22181_ca_object_representations_media_149064_original.jpg,The Andrawous Hanna Collection,Andrawous Hanna Sub-collection 1: Photographs,السيد أندراوس حن مع اصدقائه ذهبوا في رحلة إلى غزة في السبعينات بعد النكسة,Andrawous Hanna on a Trip to Gaza with Friends in the 1970s - Post-Naksa,A colour photograph of Andrawous Hanna on a trip to Gaza with his friends in the 1970s - Post-Naksa.|~|صورة ملونة تظهر السيد السيد أندراوس حن مع اصدقائه ذهبوا في رحلة إلى غزة في السبعينات بعد النكسة.,"Ozrail, Samar, ""The Andrawous Hanna Collection,"" archival collection, 6 October 2019, the Palestinian Museum Digital Archive.",color photographs,ara,still image,1970s; Date created,1970/1979,,"[40.740557,-73.9858427;31.3546763,34.3088255]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/9/0/76473_ca_object_representations_media_149064_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/9/0/22181_ca_object_representations_media_149064_original.jpg,https://palarchive.org/index.php/Detail/objects/197101/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,acceptable; 226,No,The Andrawous Hanna Collection | Andrawous Hanna Sub-collection 1: Photographs,12 November 2019 at 11:07:09,10 March 2021 at 15:46:30,A colour photograph of Andrawous Hanna on a trip to Gaza with his friends in the 1970s - Post-Naksa.,صورة ملونة تظهر السيد السيد أندراوس حن مع اصدقائه ذهبوا في رحلة إلى غزة في السبعينات بعد النكسة.,color photographs,,,
ark:/13030/m5nh2gwn,ark:/21198/z12v81sw,,Work,275.0,0275.01.0002|~|197102|~|38988_ca_object_representations_media_149065_original.jpg,The Andrawous Hanna Collection,Andrawous Hanna Sub-collection 1: Photographs,عيد ميلاد السيد أندراوس مع عائلته,Andrawous Hanna with His Family on His Birthday,"A colour photograph of Andrawous Hanna with his wife, Rima Hanna, his son Khaldun's wife, and Layla Hanna celebrating his 69th birthday.|~|صورة ملونة يظهر فيها السيد أندراوس حنا وزوجته السيدة ريما حنا وزوجة ابنه خلدون وليلى حنا يحتفلون في عامه 69.","Ozrail, Samar, ""The Andrawous Hanna Collection,"" archival collection, 6 October 2019, the Palestinian Museum Digital Archive.",color photographs,ara,still image,1997; Date created,1997,,"[32.266892,35.009675;31.958114,35.298483]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/9/0/30093_ca_object_representations_media_149065_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/9/0/38988_ca_object_representations_media_149065_original.jpg,https://palarchive.org/index.php/Detail/objects/197102/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Andrawous Hanna Collection | Andrawous Hanna Sub-collection 1: Photographs,12 November 2019 at 11:07:10,10 March 2021 at 15:46:31,"A colour photograph of Andrawous Hanna with his wife, Rima Hanna, his son Khaldun's wife, and Layla Hanna celebrating his 69th birthday.",صورة ملونة يظهر فيها السيد أندراوس حنا وزوجته السيدة ريما حنا وزوجة ابنه خلدون وليلى حنا يحتفلون في عامه 69.,color photographs,,,
ark:/13030/m5j75856,ark:/21198/z12v81sw,,Work,275.0,0275.01.0003|~|197103|~|27491_ca_object_representations_media_149066_original.jpg,The Andrawous Hanna Collection,Andrawous Hanna Sub-collection 1: Photographs,السيد أندراوس حنا وعيسى حنا مع أحفادهم,Andrawous Hanna and Issa Hanna with Their Grandchildren,"A colour photograph of Andrawous Hanna and Issa Hanna with their grandchildren, Rima and ʿid Hanna during the first communion at church.|~|صورة ملونة تظهر السيد أندراوس حنا وعيسى حنا مع أحفادهم ريما حنا وعيد حنا خلال أول مناولة في الكنيسة.","Ozrail, Samar, ""The Andrawous Hanna Collection,"" archival collection, 6 October 2019, the Palestinian Museum Digital Archive.",color photographs,ara,still image,,,,"[31.958114,35.298483]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/9/0/40558_ca_object_representations_media_149066_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/9/0/27491_ca_object_representations_media_149066_original.jpg,https://palarchive.org/index.php/Detail/objects/197103/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,No,The Andrawous Hanna Collection | Andrawous Hanna Sub-collection 1: Photographs,12 November 2019 at 11:07:10,10 March 2021 at 15:46:31,"A colour photograph of Andrawous Hanna and Issa Hanna with their grandchildren, Rima and ʿid Hanna during the first communion at church.",صورة ملونة تظهر السيد أندراوس حنا وعيسى حنا مع أحفادهم ريما حنا وعيد حنا خلال أول مناولة في الكنيسة.,color photographs,,,
ark:/13030/m5dz81jc,ark:/21198/z12v81sw,,Work,275.0,0275.01.0004|~|197104|~|16101_ca_object_representations_media_149067_original.jpg,The Andrawous Hanna Collection,Andrawous Hanna Sub-collection 1: Photographs,السيد أندراوس حنا وزوجته ريما حنا,"Andrawous Hanna with His Wife, Rima Hanna","A colour photograph of Andrawous Hanna with his wife, Rima Hanna one week following their anniversary, 1956.|~|صورة ملونة تظهر السيد أندراوس حنا وزوجته ريما حنا في يوم مرور اسبوع على زواجهم في عام 1956.","Ozrail, Samar, ""The Andrawous Hanna Collection,"" archival collection, 6 October 2019, the Palestinian Museum Digital Archive.",black-and-white photographs,ara,still image,1956; Date created,1956,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/9/0/41300_ca_object_representations_media_149067_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/9/0/16101_ca_object_representations_media_149067_original.jpg,https://palarchive.org/index.php/Detail/objects/197104/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,No,The Andrawous Hanna Collection | Andrawous Hanna Sub-collection 1: Photographs,12 November 2019 at 11:07:10,10 March 2021 at 15:46:31,"A colour photograph of Andrawous Hanna with his wife, Rima Hanna one week following their anniversary, 1956.",صورة ملونة تظهر السيد أندراوس حنا وزوجته ريما حنا في يوم مرور اسبوع على زواجهم في عام 1956.,black-and-white photographs,,,
ark:/13030/m5hr1r5b,ark:/21198/z12v81sw,,Work,275.0,0275.01.0005|~|197105|~|42097_ca_object_representations_media_149068_original.jpg,The Andrawous Hanna Collection,Andrawous Hanna Sub-collection 1: Photographs,حافلة مخصص لمصنع التعبئة للمياه الغازية,A Soft Drink Factory Vehicle,A black-and-white photograph of individuals and a vehicle for a soft drink factory.|~|صورة غير ملونة يظهر فيها أشخاص وحافلة مخصص لمصنع التعبئة للمياه الغازية.,"Ozrail, Samar, ""The Andrawous Hanna Collection,"" archival collection, 6 October 2019, the Palestinian Museum Digital Archive.",black-and-white photographs,ara,still image,,,,"[31.9539494,35.910635]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/9/0/89340_ca_object_representations_media_149068_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/9/0/42097_ca_object_representations_media_149068_original.jpg,https://palarchive.org/index.php/Detail/objects/197105/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,acceptable; 226,No,The Andrawous Hanna Collection | Andrawous Hanna Sub-collection 1: Photographs,12 November 2019 at 11:07:11,10 March 2021 at 15:46:31,A black-and-white photograph of individuals and a vehicle for a soft drink factory.,صورة غير ملونة يظهر فيها أشخاص وحافلة مخصص لمصنع التعبئة للمياه الغازية.,black-and-white photographs,,,
ark:/13030/m599607p,ark:/21198/z12v81sw,,Work,275.0,0275.01.0006|~|197106|~|5788_ca_object_representations_media_149069_original.jpg,The Andrawous Hanna Collection,Andrawous Hanna Sub-collection 1: Photographs,السيد أندراوس وصديقه أمام مبنى التعبئة في عمان,Andrawous Hanna with His Friend in front of Technical Packaging Co. in Amman,"A black-and-white photograph of Andrawous Hanna, on the right, with his friend in front of Technical Packaging Co. in Amman.|~|صورة غير ملونة يظهر فيها السيد أندراوس على يمين الصورة وصديقه على يساره أمام مصنع التعبئة الفنية في عمان.","Ozrail, Samar, ""The Andrawous Hanna Collection,"" archival collection, 6 October 2019, the Palestinian Museum Digital Archive.",black-and-white photographs,ara,still image,,,,"[21.4735329,55.975413;31.9539494,35.910635]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/9/0/52975_ca_object_representations_media_149069_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/9/0/5788_ca_object_representations_media_149069_original.jpg,https://palarchive.org/index.php/Detail/objects/197106/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,acceptable; 226,No,The Andrawous Hanna Collection | Andrawous Hanna Sub-collection 1: Photographs,12 November 2019 at 11:07:11,10 March 2021 at 15:46:32,"A black-and-white photograph of Andrawous Hanna, on the right, with his friend in front of Technical Packaging Co. in Amman.",صورة غير ملونة يظهر فيها السيد أندراوس على يمين الصورة وصديقه على يساره أمام مصنع التعبئة الفنية في عمان.,black-and-white photographs,,,
ark:/13030/m58707p4,ark:/21198/z12v81sw,,Work,275.0,0275.01.0007|~|197107|~|12487_ca_object_representations_media_149070_original.jpg,The Andrawous Hanna Collection,Andrawous Hanna Sub-collection 1: Photographs,السيد أندراوس حنا وهو في الجيش الاردني مع فريق رياضي في الخمسينيات,Andrawous Hanna Accompanied by a Sports Team During His Time at the Jordanian Armed Forces in the 1950s,A black-and-white photograph of Andrawous Hanna accompanied by a sports team and a championship trophy in the 1950s. |~|صورة غير ملونة يظهر فيها السيد أندراوس حنا مع الفريق الرياضي وكأس البطولة في الخمسينات.," Ozrail, Samar, ""The Andrawous Hanna Collection,"" archival collection, 6 October 2019, the Palestinian Museum Digital Archive.",black-and-white photographs,ara,still image,1950s; Date created,1950/1959,,"[31.9539494,35.910635]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/9/0/37443_ca_object_representations_media_149070_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/9/0/12487_ca_object_representations_media_149070_original.jpg,https://palarchive.org/index.php/Detail/objects/197107/lang/en_US,The Palestinian Museum ,info@palarchive.org,,; acceptable; 226,No,The Andrawous Hanna Collection | Andrawous Hanna Sub-collection 1: Photographs,12 November 2019 at 11:07:11,10 March 2021 at 15:46:32,A black-and-white photograph of Andrawous Hanna accompanied by a sports team and a championship trophy in the 1950s.,صورة غير ملونة يظهر فيها السيد أندراوس حنا مع الفريق الرياضي وكأس البطولة في الخمسينات.,black-and-white photographs,,,
ark:/13030/m54j86ck,ark:/21198/z12v81sw,,Work,275.0,0275.01.0008|~|197108|~|72816_ca_object_representations_media_149071_original.jpg,The Andrawous Hanna Collection,Andrawous Hanna Sub-collection 1: Photographs,السيد أندراوس حنا يقوم بتدريب أحد الجنود الجدد في الجيش الاردني,Andrawous Hanna Training a New Soldier at the Jordanian Armed Forces,A black-and-white photograph of Andrawous Hanna training a new soldier at the Jordanian Armed Forces.|~|صورة غير ملونة يظهر فيها السيد أندراوس حنا وهو يقوم بتدريب أحدا لجنود الجدد في الجيش الاردني.,"Ozrail, Samar, ""The Andrawous Hanna Collection,"" archival collection, 6 October 2019, the Palestinian Museum Digital Archive.",black-and-white photographs,ara,still image,1950s; Date created,1950/1959,,"[40.740557,-73.9858427]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/9/0/15492_ca_object_representations_media_149071_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/9/0/72816_ca_object_representations_media_149071_original.jpg,https://palarchive.org/index.php/Detail/objects/197108/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,acceptable; 226,No,The Andrawous Hanna Collection | Andrawous Hanna Sub-collection 1: Photographs,12 November 2019 at 11:07:11,10 March 2021 at 15:46:32,A black-and-white photograph of Andrawous Hanna training a new soldier at the Jordanian Armed Forces.,صورة غير ملونة يظهر فيها السيد أندراوس حنا وهو يقوم بتدريب أحدا لجنود الجدد في الجيش الاردني.,black-and-white photographs,,,
ark:/13030/m5r866d3,ark:/21198/z12v81sw,,Work,275.0,0275.01.0009|~|197109|~|67567_ca_object_representations_media_149072_original.jpg,The Andrawous Hanna Collection,Andrawous Hanna Sub-collection 1: Photographs,السيد أندراوس حنا وزملائه في الجيش الاردني,Andrawous Hanna and His Colleagues at the Jordanian Armed Forces,A black-and-white photograph of Andrawous Hanna with his colleagues at the Jordanian Armed Forces in the 1950s.|~|صورة غير ملونة يظهر فيها السيد أندراوس حنا وزملائه في الجيش الاردني في الخمسينات.,"Ozrail, Samar, ""The Andrawous Hanna Collection,"" archival collection, 6 October 2019, the Palestinian Museum Digital Archive.",black-and-white photographs,ara,still image,1950s; Date created,1950/1959,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/9/0/41978_ca_object_representations_media_149072_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/9/0/67567_ca_object_representations_media_149072_original.jpg,https://palarchive.org/index.php/Detail/objects/197109/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,acceptable; 226,No,The Andrawous Hanna Collection | Andrawous Hanna Sub-collection 1: Photographs,12 November 2019 at 11:07:11,10 March 2021 at 15:46:32,A black-and-white photograph of Andrawous Hanna with his colleagues at the Jordanian Armed Forces in the 1950s.,صورة غير ملونة يظهر فيها السيد أندراوس حنا وزملائه في الجيش الاردني في الخمسينات.,black-and-white photographs,,,
ark:/13030/m5dg4hd1,ark:/21198/z12v81sw,,Work,275.0,0275.01.0010|~|197110|~|31166_ca_object_representations_media_149073_original.jpg,The Andrawous Hanna Collection,Andrawous Hanna Sub-collection 1: Photographs,السيد حنا أندراوس باللباس الفلسطيني,Andrawous Hanna Wearing Traditional Palestinian Clothing,A black-and-white photograph of Andrawous Hanna wearing traditional Palestinian clothing in the 1970s.|~|صورة غير ملونة يظهر فيها السيد حنا أندراوس باللباس الفلسطيني في السبعينات.,"Ozrail, Samar, ""The Andrawous Hanna Collection,"" archival collection, 6 October 2019, the Palestinian Museum Digital Archive.",black-and-white photographs,ara,still image,1970s; Date created,1970/1979,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/9/0/18618_ca_object_representations_media_149073_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/9/0/31166_ca_object_representations_media_149073_original.jpg,https://palarchive.org/index.php/Detail/objects/197110/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,acceptable; 226,,The Andrawous Hanna Collection | Andrawous Hanna Sub-collection 1: Photographs,12 November 2019 at 11:07:11,10 March 2021 at 15:46:33,A black-and-white photograph of Andrawous Hanna wearing traditional Palestinian clothing in the 1970s.,صورة غير ملونة يظهر فيها السيد حنا أندراوس باللباس الفلسطيني في السبعينات.,black-and-white photographs,,,
