Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1tb6smn,,,Collection,,,,,The Georgette Khoury Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m50m01tr,ark:/21198/z1tb6smn,,Work,277.0,0277.01.0001|~|196977|~|65059_ca_object_representations_media_160704_original.jpg,The Georgette Khoury Collection,Georgette Khoury Sub-collection 1: Photographs,تصريح عمل لإبراهيم قسيسية لدخول المطار الملكي في مدينة الرملة,Ibrahim Qassiseh's Work Permit at the Royal Airport in Ramla,Ibrahim Qassiseh's work permit at the Royal Airport in Ramla.|~|تصريح عمل لإبراهيم قسيسية لدخول المطار الملكي في مدينة الرملة.,"Georgette Khoury (Collection owner), recorded interview with PMDA researcher Samar Ozrail, 22 April 2019, non-transcript, the Palestinian Museum Digital Archive.; جورجيت خوري (صاحبة المجموعة)، مقابلة مع الباحثة سمر عزريل، 22 نيسان 2019، مقابلة مسجلة، أرشيف المتحف الفلسطيني الرقمي.; جورجيت خوري (صاحبة المجموعة)، مقابلة مع الباحثة سمر عزريل، 17 تشرين أول 2019، مقابلة مسجلة (تفريغ صور المجموعة)، أرشيف المتحف الفلسطيني الرقمي.",,,text,1950s; Date created,1950/1959,,"[31.931566,34.872938]; [31.931566,34.872938]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/0/7/11738_ca_object_representations_media_160704_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/0/7/65059_ca_object_representations_media_160704_original.jpg,https://palarchive.org/index.php/Detail/objects/196977/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Georgette Khoury Collection | Georgette Khoury Sub-collection 1: Photographs,5 November 2019 at 15:56:37,10 March 2021 at 15:44:25,Ibrahim Qassiseh's work permit at the Royal Airport in Ramla.,تصريح عمل لإبراهيم قسيسية لدخول المطار الملكي في مدينة الرملة.,,,,
ark:/13030/m5gj797r,ark:/21198/z1tb6smn,,Work,277.0,0277.01.0002|~|196978|~|90264_ca_object_representations_media_160705_original.jpg,The Georgette Khoury Collection,Georgette Khoury Sub-collection 1: Photographs,تصريح عمل لإبراهيم قسيسية في وزارة المواصلات التابعة للمملكة الأردنية الهاشمية عام 1953,Ibrahim Qassiseh's Work Permit at the Jordanian Ministry of Transport,"Issued in 1953, this document shows Ibrahim Qassiseh's work permit at the Jordanian Ministry of Transport where his duties include fixing electric machinery.|~|تصريح عمل لإبراهيم قسيسية في وزارة المواصلات التابعة للمملكة الأردنية الهاشمية عام 1953، إذ عمل في حينها على إصلاح الآلات الهندسية للدائرة.","Georgette Khoury (Collection owner), recorded interview with PMDA researcher Samar Ozrail, 22 April 2019, non-transcript, the Palestinian Museum Digital Archive.; جورجيت خوري (صاحبة المجموعة)، مقابلة مع الباحثة سمر عزريل، 22 نيسان 2019، مقابلة مسجلة، أرشيف المتحف الفلسطيني الرقمي.; جورجيت خوري (صاحبة المجموعة)، مقابلة مع الباحثة سمر عزريل، 17 تشرين أول 2019، مقابلة مسجلة (تفريغ صور المجموعة)، أرشيف المتحف الفلسطيني الرقمي.",,,text,15 August 1953; Date created,1953-08-15,,"[30.585164,36.238414]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/0/7/13710_ca_object_representations_media_160705_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/0/7/90264_ca_object_representations_media_160705_original.jpg,https://palarchive.org/index.php/Detail/objects/196978/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Georgette Khoury Collection | Georgette Khoury Sub-collection 1: Photographs,5 November 2019 at 15:56:37,10 March 2021 at 15:44:26,"Issued in 1953, this document shows Ibrahim Qassiseh's work permit at the Jordanian Ministry of Transport where his duties include fixing electric machinery.",تصريح عمل لإبراهيم قسيسية في وزارة المواصلات التابعة للمملكة الأردنية الهاشمية عام 1953، إذ عمل في حينها على إصلاح الآلات الهندسية للدائرة.,,,,
ark:/13030/m5m981xm,ark:/21198/z1tb6smn,,Work,277.0,0277.01.0003|~|196979|~|95218_ca_object_representations_media_160706_original.jpg,The Georgette Khoury Collection,Georgette Khoury Sub-collection 1: Photographs,وثيقة إنهاء خدمة إبراهيم قسيسية في أحد الدوائر التابعة لحكومة فلسطين,Ibrahim Qassiseh's Document of Termination from a Governmental Department in Palestine,"Issued in 1948, this document shows Ibrahim Qassiseh's termination document from a governmental department in Palestine where he worked as a technician assistant since 1933 until the occupation of Palestine in 1948.|~|وثيقة إنهاء خدمة إبراهيم قسيسية في أحد الدوائر التابعة لحكومة فلسطين، حيث عمل إبراهيم كمساعد تقني في أحد الدوائر التابعة لحكومة فلسطين منذ عام 1933 حتى احتلال فلسطين عام 1948.","Georgette Khoury (Collection owner), recorded interview with PMDA researcher Samar Ozrail, 22 April 2019, non-transcript, the Palestinian Museum Digital Archive.; جورجيت خوري (صاحبة المجموعة)، مقابلة مع الباحثة سمر عزريل، 22 نيسان 2019، مقابلة مسجلة، أرشيف المتحف الفلسطيني الرقمي.; جورجيت خوري (صاحبة المجموعة)، مقابلة مع الباحثة سمر عزريل، 17 تشرين أول 2019، مقابلة مسجلة (تفريغ صور المجموعة)، أرشيف المتحف الفلسطيني الرقمي.",,,text,April 1948; Date created,1948-04,,"[31.952162,35.233154]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/0/7/95676_ca_object_representations_media_160706_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/0/7/95218_ca_object_representations_media_160706_original.jpg,https://palarchive.org/index.php/Detail/objects/196979/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Georgette Khoury Collection | Georgette Khoury Sub-collection 1: Photographs,5 November 2019 at 15:56:37,10 March 2021 at 15:44:26,"Issued in 1948, this document shows Ibrahim Qassiseh's termination document from a governmental department in Palestine where he worked as a technician assistant since 1933 until the occupation of Palestine in 1948.",وثيقة إنهاء خدمة إبراهيم قسيسية في أحد الدوائر التابعة لحكومة فلسطين، حيث عمل إبراهيم كمساعد تقني في أحد الدوائر التابعة لحكومة فلسطين منذ عام 1933 حتى احتلال فلسطين عام 1948.,,,,
ark:/13030/m5bw57xb,ark:/21198/z1tb6smn,,Work,277.0,0277.01.0004|~|196980|~|49481_ca_object_representations_media_160707_original.jpg,The Georgette Khoury Collection,Georgette Khoury Sub-collection 1: Photographs,تصريح عمل لإبراهيم قسيسية في دائرة الأراضي عمّان عام 1953,Ibrahim Qassiseh's Work Permit at the Land Department in Amman,"Issued in 1953, this document shows Ibrahim Qassiseh's work permit at the Land Department in Amman where his duties include fixing electric machinery.|~|تصريح عمل لإبراهيم قسيسية في دائرة الأراضي في عمان عام 1953 لتصليح الآلات الهندسية.","Georgette Khoury (Collection owner), recorded interview with PMDA researcher Samar Ozrail, 22 April 2019, non-transcript, the Palestinian Museum Digital Archive.; جورجيت خوري (صاحبة المجموعة)، مقابلة مع الباحثة سمر عزريل، 22 نيسان 2019، مقابلة مسجلة، أرشيف المتحف الفلسطيني الرقمي.; جورجيت خوري (صاحبة المجموعة)، مقابلة مع الباحثة سمر عزريل، 17 تشرين أول 2019، مقابلة مسجلة (تفريغ صور المجموعة)، أرشيف المتحف الفلسطيني الرقمي.",,,text,22 September 1953; Date created,1953-09-22,,"[31.9539494,35.910635]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/0/7/52481_ca_object_representations_media_160707_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/0/7/49481_ca_object_representations_media_160707_original.jpg,https://palarchive.org/index.php/Detail/objects/196980/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Georgette Khoury Collection | Georgette Khoury Sub-collection 1: Photographs,5 November 2019 at 15:56:37,10 March 2021 at 15:44:26,"Issued in 1953, this document shows Ibrahim Qassiseh's work permit at the Land Department in Amman where his duties include fixing electric machinery.",تصريح عمل لإبراهيم قسيسية في دائرة الأراضي في عمان عام 1953 لتصليح الآلات الهندسية.,,,,
ark:/13030/m5r28smh,ark:/21198/z1tb6smn,,Work,277.0,0277.01.0005|~|196981|~|447_ca_object_representations_media_160708_original.jpg,The Georgette Khoury Collection,Georgette Khoury Sub-collection 1: Photographs,وثيقة إنهاء خدمة إبراهيم قسيسية في أحد الدوائر التابعة لحكومة فلسطين,Ibrahim Qassiseh's Document of Termination from a Governmental Department in Palestine,"Issued in 1948, this document shows Ibrahim Qassiseh's termination document from a governmental department in Palestine where he worked as a technician assistant since 1933 until the occupation of Palestine in 1948.|~|وثيقة إنهاء خدمة إبراهيم قسيسية في أحد الدوائر التابعة لحكومة فلسطين، حيث عمل إبراهيم كمساعد تقني في أحد الدوائر التابعة لحكومة فلسطين منذ عام 1933 حتى احتلال فلسطين عام 1948.","Georgette Khoury (Collection owner), recorded interview with PMDA researcher Samar Ozrail, 22 April 2019, non-transcript, the Palestinian Museum Digital Archive.; جورجيت خوري (صاحبة المجموعة)، مقابلة مع الباحثة سمر عزريل، 22 نيسان 2019، مقابلة مسجلة، أرشيف المتحف الفلسطيني الرقمي.; جورجيت خوري (صاحبة المجموعة)، مقابلة مع الباحثة سمر عزريل، 17 تشرين أول 2019، مقابلة مسجلة (تفريغ صور المجموعة)، أرشيف المتحف الفلسطيني الرقمي.",,,text,April 1948; Date created,1948-04,,"[31.931566,34.872938]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/0/7/21079_ca_object_representations_media_160708_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/0/7/447_ca_object_representations_media_160708_original.jpg,https://palarchive.org/index.php/Detail/objects/196981/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Georgette Khoury Collection | Georgette Khoury Sub-collection 1: Photographs,5 November 2019 at 15:56:37,10 March 2021 at 15:44:26,"Issued in 1948, this document shows Ibrahim Qassiseh's termination document from a governmental department in Palestine where he worked as a technician assistant since 1933 until the occupation of Palestine in 1948.",وثيقة إنهاء خدمة إبراهيم قسيسية في أحد الدوائر التابعة لحكومة فلسطين، حيث عمل إبراهيم كمساعد تقني في أحد الدوائر التابعة لحكومة فلسطين منذ عام 1933 حتى احتلال فلسطين عام 1948.,,,,
ark:/13030/m5vt9jcc,ark:/21198/z1tb6smn,,Work,277.0,0277.01.0006|~|196982|~|96392_ca_object_representations_media_160709_original.jpg,The Georgette Khoury Collection,Georgette Khoury Sub-collection 1: Photographs,تصريح عمل لإبراهيم قسيسية في دائرة الأراضي في عمّان عام 1953,Ibrahim Qassiseh's Work Permit at the Land Department in Amman,"Issued in 1953, this document shows Ibrahim Qassiseh's work permit at the Land Department in Amman where his duties include fixing electric machinery.|~|تصريح عمل لإبراهيم قسيسية في دائرة الأراضي في عمان عام 1953 لتصليح الآلات الهندسية.","Georgette Khoury (Collection owner), recorded interview with PMDA researcher Samar Ozrail, 22 April 2019, non-transcript, the Palestinian Museum Digital Archive.; جورجيت خوري (صاحبة المجموعة)، مقابلة مع الباحثة سمر عزريل، 22 نيسان 2019، مقابلة مسجلة، أرشيف المتحف الفلسطيني الرقمي.; جورجيت خوري (صاحبة المجموعة)، مقابلة مع الباحثة سمر عزريل، 17 تشرين أول 2019، مقابلة مسجلة (تفريغ صور المجموعة)، أرشيف المتحف الفلسطيني الرقمي.",,,text,22 September 1953; Date created,1953-09-22,,"[31.9539494,35.910635]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/0/7/50554_ca_object_representations_media_160709_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/0/7/96392_ca_object_representations_media_160709_original.jpg,https://palarchive.org/index.php/Detail/objects/196982/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Georgette Khoury Collection | Georgette Khoury Sub-collection 1: Photographs,5 November 2019 at 15:56:38,10 March 2021 at 15:44:27,"Issued in 1953, this document shows Ibrahim Qassiseh's work permit at the Land Department in Amman where his duties include fixing electric machinery.",تصريح عمل لإبراهيم قسيسية في دائرة الأراضي في عمان عام 1953 لتصليح الآلات الهندسية.,,,,
ark:/13030/m5q31rh4,ark:/21198/z1tb6smn,,Work,277.0,0277.01.0007|~|196983|~|17844_ca_object_representations_media_160710_original.jpg,The Georgette Khoury Collection,Georgette Khoury Sub-collection 1: Photographs,عقد زواج ابراهيم قسيسية ولوريس قسيسية عام 1942,"Ibrahim and Loris Qassiseh's Marriage Contract, 1942","Issued in 1942 by the Greek Catholic Patriarchate in Jerusalem, this document shows Ibrahim and Loris Qassiseh's marriage contract.|~|عقد زواج ابراهيم قسيسية ولوريس قسيسية عام 1942، العقد صادر عن بطريركية الروم الكاثوليك في القدس.","Georgette Khoury (Collection owner), recorded interview with PMDA researcher Samar Ozrail, 22 April 2019, non-transcript, the Palestinian Museum Digital Archive.; جورجيت خوري (صاحبة المجموعة)، مقابلة مع الباحثة سمر عزريل، 22 نيسان 2019، مقابلة مسجلة، أرشيف المتحف الفلسطيني الرقمي.; جورجيت خوري (صاحبة المجموعة)، مقابلة مع الباحثة سمر عزريل، 17 تشرين أول 2019، مقابلة مسجلة (تفريغ صور المجموعة)، أرشيف المتحف الفلسطيني الرقمي.",,,text,14 September 1942; Date created,1942-09-14,,"[31.931566,34.872938]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/0/7/73040_ca_object_representations_media_160710_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/0/7/17844_ca_object_representations_media_160710_original.jpg,https://palarchive.org/index.php/Detail/objects/196983/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Georgette Khoury Collection | Georgette Khoury Sub-collection 1: Photographs,5 November 2019 at 15:56:38,10 March 2021 at 15:44:27,"Issued in 1942 by the Greek Catholic Patriarchate in Jerusalem, this document shows Ibrahim and Loris Qassiseh's marriage contract.",عقد زواج ابراهيم قسيسية ولوريس قسيسية عام 1942، العقد صادر عن بطريركية الروم الكاثوليك في القدس.,,,,
ark:/13030/m5744h7s,ark:/21198/z1tb6smn,,Work,277.0,0277.01.0008|~|196984|~|84345_ca_object_representations_media_160711_original.jpg,The Georgette Khoury Collection,Georgette Khoury Sub-collection 1: Photographs,مستحقات نهاية الخدمة الخاصة بابراهيم قسيسية,Ibrahim Qassiseh's Termination Benefits,Ibrahim Qassiseh's termination benefits paid in Palestinian Pound.|~|مستحقات نهاية الخدمة الخاصة بابراهيم قسيسية، العملة المستخدمة الجنية الفلسطيني.,"Georgette Khoury (Collection owner), recorded interview with PMDA researcher Samar Ozrail, 22 April 2019, non-transcript, the Palestinian Museum Digital Archive.; جورجيت خوري (صاحبة المجموعة)، مقابلة مع الباحثة سمر عزريل، 22 نيسان 2019، مقابلة مسجلة، أرشيف المتحف الفلسطيني الرقمي.; جورجيت خوري (صاحبة المجموعة)، مقابلة مع الباحثة سمر عزريل، 17 تشرين أول 2019، مقابلة مسجلة (تفريغ صور المجموعة)، أرشيف المتحف الفلسطيني الرقمي.",,,text,1950s; Date created,1950/1959,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/0/7/38748_ca_object_representations_media_160711_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/0/7/84345_ca_object_representations_media_160711_original.jpg,https://palarchive.org/index.php/Detail/objects/196984/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Georgette Khoury Collection | Georgette Khoury Sub-collection 1: Photographs,5 November 2019 at 15:56:38,10 March 2021 at 15:44:27,Ibrahim Qassiseh's termination benefits paid in Palestinian Pound.,مستحقات نهاية الخدمة الخاصة بابراهيم قسيسية، العملة المستخدمة الجنية الفلسطيني.,,,,
ark:/13030/m5zm37zv,ark:/21198/z1tb6smn,,Work,277.0,0277.01.0009|~|196985|~|60514_ca_object_representations_media_160712_original.jpg,The Georgette Khoury Collection,Georgette Khoury Sub-collection 1: Photographs,رسالة من إبراهيم قسيسية لوالده عام 1948,"A Letter from Ibrahim Qassiseh to his Father, 1948","Written in 1948 during his imprisonment in the Israeli Prisons, this document shows a letter from Ibrahim Qassiseh to his father, which he sent through Miṣleh Lahham.|~|رسالة من إبراهيم قسيسية لوالده عام 1948، أرسل الرسالة بواسطة أنطون مصلح لحّام خلال وجوده في السجون الاسرائيلية عام 1948.","Georgette Khoury (Collection owner), recorded interview with PMDA researcher Samar Ozrail, 22 April 2019, non-transcript, the Palestinian Museum Digital Archive.; جورجيت خوري (صاحبة المجموعة)، مقابلة مع الباحثة سمر عزريل، 22 نيسان 2019، مقابلة مسجلة، أرشيف المتحف الفلسطيني الرقمي.; جورجيت خوري (صاحبة المجموعة)، مقابلة مع الباحثة سمر عزريل، 17 تشرين أول 2019، مقابلة مسجلة (تفريغ صور المجموعة)، أرشيف المتحف الفلسطيني الرقمي.",,,text,12 November 1948; Date created,1948-11-12,,"[31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/0/7/4708_ca_object_representations_media_160712_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/0/7/60514_ca_object_representations_media_160712_original.jpg,https://palarchive.org/index.php/Detail/objects/196985/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Georgette Khoury Collection | Georgette Khoury Sub-collection 1: Photographs,5 November 2019 at 15:56:38,10 March 2021 at 15:44:27,"Written in 1948 during his imprisonment in the Israeli Prisons, this document shows a letter from Ibrahim Qassiseh to his father, which he sent through Miṣleh Lahham.",رسالة من إبراهيم قسيسية لوالده عام 1948، أرسل الرسالة بواسطة أنطون مصلح لحّام خلال وجوده في السجون الاسرائيلية عام 1948.,,,,
