"Item ARK","Parent ARK","File Name","Object Type","coll id","AltIdentifier.local","Collection","Series","Title","AltTitle.other","Description.note","References","Genre","Language","Type.typeOfResource","Date.created","Date.normalized","Note","Subject.coordinates","Subject topic","Inscription","media.format","media.height","media.width","Thumbnail","IIIF Access URL","External item record","Repository","Rights.servicesContact","Acquisition method","Physical status","Violent Content","Series & Collection","Creation date/time","Last modification date/time","Description (Eng)","Description (Ara)","Genre (old)","Inscription (old)","Inscription 2 (old)","Alt Title","IIIF Manifest URL"
"ark:/21198/z16m8sdw","","","Collection","","","","","The Ibrahim Shamshoum Collection","","","","","","","","","","","","","","","","","","","The Palestinian Museum Digital Archive","info@palarchive.org","","","","","","","","","","","","","https://iiif.library.ucla.edu/collections/ark%3A%2F21198%2Fz16m8sdw"
"ark:/13030/m5z10nwx","ark:/21198/z16m8sdw","","Work","55.0","0055.01.0001|~|36534|~|22640_ca_object_representations_media_22744_original.jpg","The Ibrahim Shamshoum Collection","Ibrahim Shamshoum Sub-collection 1: Photographs","لقطة تجمع بعض أصدقاء وأعضاء الحزب الشيوعي","A photo of the friends and members of the Communist Party","A photograph of the friends and members of the Communist Party in front of Yousef al-Ahmad's house in the 1960s. Shown in the photo; right to left, Ibrahim Shamshom, Yousef Mohammad al-Na'amneh, and Kamal Mohammad al-Na'amneh|~|لقطة تجمع بعض أصدقاء وأعضاء الحزب الشيوعي وهم من اليمين إبراهيم شمشوم، يوسف محمد النعامنة، كمال محمد النعامنة من أمام منزل يوسف الاحمد في فترة الستينيات","","","","still image","1960s; Date created","1960/1969","","","","","image/jpeg","4273","2988","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/7/44521_ca_object_representations_media_22744_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/7/22640_ca_object_representations_media_22744_original.jpg","https://palarchive.org/index.php/Detail/objects/36534/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Ibrahim Shamshoum Collection  | Ibrahim Shamshoum Sub-collection 1: Photographs","16 September 2018 at 15:54:11","9 March 2021 at 19:23:33","A photograph of the friends and members of the Communist Party in front of Yousef al-Ahmad's house in the 1960s. Shown in the photo; right to left, Ibrahim Shamshom, Yousef Mohammad al-Na'amneh, and Kamal Mohammad al-Na'amneh","لقطة تجمع بعض أصدقاء وأعضاء الحزب الشيوعي وهم من اليمين إبراهيم شمشوم، يوسف محمد النعامنة، كمال محمد النعامنة من أمام منزل يوسف الاحمد في فترة الستينيات","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5z10nwx/manifest"
"ark:/13030/m52s15dr","ark:/21198/z16m8sdw","","Work","55.0","0055.01.0002|~|36535|~|40899_ca_object_representations_media_22746_original.jpg","The Ibrahim Shamshoum Collection","Ibrahim Shamshoum Sub-collection 1: Photographs","عائلة إبراهيم شمشوم","Ibrahim Shamshom family","A photograph of a Palestinian family in a field of olive trees near Ibrahim Shamshom's house in Arraba in 1965. Shown in the photo; right to left, Um Nader, unknown, Zoya, unknown, unknown, unknown, and Ibrahim Shamshom ""Abu Nader""|~|لقطة لعائلة فلسطينية وهم من اليمين أم نادر، غير معروف، زويا، غير معروف، غير معروف، غير معروف، إبراهيم شمشوم ""ابو نادر"" في حقل زيتون قرب منزله في عرابة عام 1965","","","","still image","1965; Date created","1965","","","","","image/jpeg","3536","4479","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/7/79789_ca_object_representations_media_22746_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/7/40899_ca_object_representations_media_22746_original.jpg","https://palarchive.org/index.php/Detail/objects/36535/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Ibrahim Shamshoum Collection  | Ibrahim Shamshoum Sub-collection 1: Photographs","16 September 2018 at 15:54:12","9 March 2021 at 19:23:33","A photograph of a Palestinian family in a field of olive trees near Ibrahim Shamshom's house in Arraba in 1965. Shown in the photo; right to left, Um Nader, unknown, Zoya, unknown, unknown, unknown, and Ibrahim Shamshom ""Abu Nader""","لقطة لعائلة فلسطينية وهم من اليمين أم نادر، غير معروف، زويا، غير معروف، غير معروف، غير معروف، إبراهيم شمشوم ""ابو نادر"" في حقل زيتون قرب منزله في عرابة عام 1965","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm52s15dr/manifest"
"ark:/13030/m5t79x52","ark:/21198/z16m8sdw","","Work","55.0","0055.01.0003|~|36536|~|76529_ca_object_representations_media_22748_original.jpg","The Ibrahim Shamshoum Collection","Ibrahim Shamshoum Sub-collection 1: Photographs","لقطة لجنازة فلسطينية","A photo of a Palestinian funeral","A photograph of Palestinian men and women at the funeral of Shukri Shamshom; Ibrahim Shamshom's father, in Arraba; died on 8-12-1967|~|لقطة تجمع عدد من رجال ونساء القرية في عزاء شكري شمشوم والد إبراهيم شمشوم في عرابة الذي توفى في 8-12- 1967","","","","still image","1967; Date created","1967","","","","","image/jpeg","3869","5230","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/7/55730_ca_object_representations_media_22748_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/7/76529_ca_object_representations_media_22748_original.jpg","https://palarchive.org/index.php/Detail/objects/36536/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Ibrahim Shamshoum Collection  | Ibrahim Shamshoum Sub-collection 1: Photographs","16 September 2018 at 15:54:13","9 March 2021 at 19:23:33","A photograph of Palestinian men and women at the funeral of Shukri Shamshom; Ibrahim Shamshom's father, in Arraba; died on 8-12-1967","لقطة تجمع عدد من رجال ونساء القرية في عزاء شكري شمشوم والد إبراهيم شمشوم في عرابة الذي توفى في 8-12- 1967","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5t79x52/manifest"
"ark:/13030/m5pg95d8","ark:/21198/z16m8sdw","","Work","55.0","0055.01.0004|~|36537|~|72354_ca_object_representations_media_22750_original.jpg","The Ibrahim Shamshoum Collection","Ibrahim Shamshoum Sub-collection 1: Photographs","لقطة لرجلان فلسطينيان","A photo of two Palestinian men","A photograph of Ibrahim Shamshom; from Arraba, with Bayer Shabaytah; from Hitten, in the 1960s where they used to work together|~|لقطة تجمع إبراهيم شمشوم من بلدة عرابة وباير شبايطة من بلدة حطين في يافا في فترة الستينيات، حيث جمعهما عمل في يافا","","","","still image","1960s; Date created","1960/1969","","","","","image/jpeg","5137","3711","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/7/90626_ca_object_representations_media_22750_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/7/72354_ca_object_representations_media_22750_original.jpg","https://palarchive.org/index.php/Detail/objects/36537/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Ibrahim Shamshoum Collection  | Ibrahim Shamshoum Sub-collection 1: Photographs","16 September 2018 at 15:54:13","9 March 2021 at 19:23:33","A photograph of Ibrahim Shamshom; from Arraba, with Bayer Shabaytah; from Hitten, in the 1960s where they used to work together","لقطة تجمع إبراهيم شمشوم من بلدة عرابة وباير شبايطة من بلدة حطين في يافا في فترة الستينيات، حيث جمعهما عمل في يافا","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5pg95d8/manifest"
"ark:/13030/m5jq8dq0","ark:/21198/z16m8sdw","","Work","55.0","0055.01.0005|~|36538|~|65336_ca_object_representations_media_22752_original.jpg","The Ibrahim Shamshoum Collection","Ibrahim Shamshoum Sub-collection 1: Photographs","لقطة تجمع عدد من الرجال الفلسطينيين","A photo of Palestinian men","A photograph of the members of the Palestine Communist Party and some of Ibrahim Shamshom's friends upon the construction of his house|~|لقطة تجمع عدد من رفاق الحزب الشيوعي وأصدقاء إبراهيم شمشوم عقب بناء منزل له","","","","still image","1965; Date created","1965","","","","","image/jpeg","3785","5146","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/7/74200_ca_object_representations_media_22752_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/7/65336_ca_object_representations_media_22752_original.jpg","https://palarchive.org/index.php/Detail/objects/36538/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Ibrahim Shamshoum Collection  | Ibrahim Shamshoum Sub-collection 1: Photographs","16 September 2018 at 15:54:14","9 March 2021 at 19:23:33","A photograph of the members of the Palestine Communist Party and some of Ibrahim Shamshom's friends upon the construction of his house","لقطة تجمع عدد من رفاق الحزب الشيوعي وأصدقاء إبراهيم شمشوم عقب بناء منزل له","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5jq8dq0/manifest"
"ark:/13030/m5x13ms0","ark:/21198/z16m8sdw","","Work","55.0","0055.01.0006|~|36539|~|14929_ca_object_representations_media_22753_original.jpg","The Ibrahim Shamshoum Collection","Ibrahim Shamshoum Sub-collection 1: Photographs","لقطة تجمع عائلة فلسطينية","Photo of a Palestinian family","A family photograph of Ibrahim Shamshom's cousins; right to left, Theeb Shamshom, unknown, Abdo Shamshom, and Nimr Shamshom; including their wives and kids|~|لقطة عائلية تجمع أولاد عم إبراهيم شمشوم وهم من اليمين ذيب شمشوم، غير معروف، عبدو شمشوم، نمر شمشوم مع اطفالهم وزوجاتهم.","","","","still image","1960s; Date created","1960/1969","","","","","image/jpeg","3785","5202","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/7/85225_ca_object_representations_media_22753_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/7/14929_ca_object_representations_media_22753_original.jpg","https://palarchive.org/index.php/Detail/objects/36539/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Ibrahim Shamshoum Collection  | Ibrahim Shamshoum Sub-collection 1: Photographs","16 September 2018 at 15:54:14","9 March 2021 at 19:23:33","A family photograph of Ibrahim Shamshom's cousins; right to left, Theeb Shamshom, unknown, Abdo Shamshom, and Nimr Shamshom; including their wives and kids","لقطة عائلية تجمع أولاد عم إبراهيم شمشوم وهم من اليمين ذيب شمشوم، غير معروف، عبدو شمشوم، نمر شمشوم مع اطفالهم وزوجاتهم.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5x13ms0/manifest"
"ark:/13030/m5dz7p14","ark:/21198/z16m8sdw","","Work","55.0","0055.01.0007|~|36540|~|27311_ca_object_representations_media_22755_original.jpg","The Ibrahim Shamshoum Collection","Ibrahim Shamshoum Sub-collection 1: Photographs","لقطة تجمع عدد من الاطفال الفلسطينين","A photo of Palestinian children","A photograph of the children of the Palestinian workers on a trip to Acre in 1970|~|لقطة لرحلة تجمع عدد من أبناء الكادحين الفلسطينين في عكا عام 1970","","","","still image","1970; Date created","1970","","","","","image/jpeg","3855","5294","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/7/84235_ca_object_representations_media_22755_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/7/27311_ca_object_representations_media_22755_original.jpg","https://palarchive.org/index.php/Detail/objects/36540/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Ibrahim Shamshoum Collection  | Ibrahim Shamshoum Sub-collection 1: Photographs","16 September 2018 at 15:54:15","9 March 2021 at 19:23:33","A photograph of the children of the Palestinian workers on a trip to Acre in 1970","لقطة لرحلة تجمع عدد من أبناء الكادحين الفلسطينين في عكا عام 1970","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5dz7p14/manifest"
"ark:/13030/m5995mrg","ark:/21198/z16m8sdw","","Work","55.0","0055.01.0008|~|36541|~|95478_ca_object_representations_media_22757_original.jpg","The Ibrahim Shamshoum Collection","Ibrahim Shamshoum Sub-collection 1: Photographs","لقطة تجمع عائلة فلسطينية","Photo of a Palestinian family","A photograph of Um Nader family in 1979; right to left, Nader, Monther, Ibrahim Shamshom, unknown, unknown, and Um Nader|~|لقطة تجمع عائلة أم نادر وهم من اليمين نادر، منذر، إبراهيم شمشوم، غير معروف، غير معروف، أم نادر عام 1979.","","","","still image","1970; Date created","1970","","","","","image/jpeg","3674","5229","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/7/53137_ca_object_representations_media_22757_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/7/95478_ca_object_representations_media_22757_original.jpg","https://palarchive.org/index.php/Detail/objects/36541/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Ibrahim Shamshoum Collection  | Ibrahim Shamshoum Sub-collection 1: Photographs","16 September 2018 at 15:54:15","9 March 2021 at 19:23:33","A photograph of Um Nader family in 1979; right to left, Nader, Monther, Ibrahim Shamshom, unknown, unknown, and Um Nader","لقطة تجمع عائلة أم نادر وهم من اليمين نادر، منذر، إبراهيم شمشوم، غير معروف، غير معروف، أم نادر عام 1979.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5995mrg/manifest"
"ark:/13030/m5s82w2p","ark:/21198/z16m8sdw","","Work","55.0","0055.01.0009|~|36542|~|87933_ca_object_representations_media_22759_original.jpg","The Ibrahim Shamshoum Collection","Ibrahim Shamshoum Sub-collection 1: Photographs","لقطة تجمع عائلة فلسطينية","Photo of a Palestinian family","A photograph of Um Nader family in 1979|~|لقطة تجمع عائلة أم نادر عام 1979.","","","","still image","1970; Date created","1970","","","","","image/jpeg","3757","5146","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/7/46078_ca_object_representations_media_22759_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/7/87933_ca_object_representations_media_22759_original.jpg","https://palarchive.org/index.php/Detail/objects/36542/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Ibrahim Shamshoum Collection  | Ibrahim Shamshoum Sub-collection 1: Photographs","16 September 2018 at 15:54:19","9 March 2021 at 19:23:33","A photograph of Um Nader family in 1979","لقطة تجمع عائلة أم نادر عام 1979.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5s82w2p/manifest"
