"Item ARK","Parent ARK","File Name","Object Type","coll id","AltIdentifier.local","Collection","Series","Title","AltTitle.other","Description.note","References","Genre","Language","Type.typeOfResource","Date.created","Date.normalized","Note","Subject.coordinates","Subject topic","Inscription","media.format","media.height","media.width","Thumbnail","IIIF Access URL","External item record","Repository","Rights.servicesContact","Acquisition method","Physical status","Violent Content","Series & Collection","Creation date/time","Last modification date/time","Description (Eng)","Description (Ara)","Genre (old)","Inscription (old)","Inscription 2 (old)","Alt Title","IIIF Manifest URL"
"ark:/21198/z1bc9j4m","","","Collection","","","","","The Hasan Asleh Collection","","","","","","","","","","","","","","","","","","","The Palestinian Museum Digital Archive","info@palarchive.org","","","","","","","","","","","","","https://iiif.library.ucla.edu/collections/ark%3A%2F21198%2Fz1bc9j4m"
"ark:/13030/m5pg96kx","ark:/21198/z1bc9j4m","","Work","54.0","0054.01.0001|~|36335|~|71448_ca_object_representations_media_18899_original.jpg","The Hasan Asleh Collection","Hasan Asleh Sub-collection 1: From Asleh's Family Album","حسن عبد القادر عاصلة وهو في السابعة عشر من عمره","Hassan Abdelkader Asala, 17 years old","","","black-and-white photographs","","still image","1966; Date created","1966","","[32.699635,35.303546]","","","image/jpeg","3041","2027","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/8/7599_ca_object_representations_media_18899_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/8/71448_ca_object_representations_media_18899_original.jpg","https://palarchive.org/index.php/Detail/objects/36335/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","","","Hasan Asleh Sub-collection 1: From Asleh's Family Album | The Hasan Asleh Collection","16 September 2018 at 13:14:14","27 September 2022 at 10:35:42","","","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5pg96kx/manifest"
"ark:/13030/m5t79zbq","ark:/21198/z1bc9j4m","","Work","54.0","0054.01.0002|~|36336|~|36685_ca_object_representations_media_18900_original.jpg","The Hasan Asleh Collection","Hasan Asleh Sub-collection 1: From Asleh's Family Album","صورة شخصية لهوية حسن عبد القادر عاصلة","A personal photo of Hassan Abdel Qadir Asala","","","black-and-white photographs","","still image","1992; Date created","1992","","","","","image/jpeg","2568","1804","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/9/70939_ca_object_representations_media_18900_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/9/36685_ca_object_representations_media_18900_original.jpg","https://palarchive.org/index.php/Detail/objects/36336/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","","","Hasan Asleh Sub-collection 1: From Asleh's Family Album | The Hasan Asleh Collection","16 September 2018 at 13:14:19","27 September 2022 at 10:35:44","","","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5t79zbq/manifest"
"ark:/13030/m5jq8fwn","ark:/21198/z1bc9j4m","","Work","54.0","0054.01.0003|~|36337|~|9855_ca_object_representations_media_18901_original.jpg","The Hasan Asleh Collection","Hasan Asleh Sub-collection 1: From Asleh's Family Album","حسن عبد القادر عاصي","Hassan Abdelkader Assi","","","black-and-white photographs","","still image","1980s; Date created","1980/1989","","","","","image/jpeg","2325","1775","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/9/40453_ca_object_representations_media_18901_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/9/9855_ca_object_representations_media_18901_original.jpg","https://palarchive.org/index.php/Detail/objects/36337/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","","","Hasan Asleh Sub-collection 1: From Asleh's Family Album | The Hasan Asleh Collection","16 September 2018 at 13:14:19","27 September 2022 at 10:35:44","","","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5jq8fwn/manifest"
"ark:/13030/m5z10q20","ark:/21198/z1bc9j4m","","Work","54.0","0054.01.0004|~|36338|~|37825_ca_object_representations_media_18902_original.jpg","The Hasan Asleh Collection","Hasan Asleh Sub-collection 1: From Asleh's Family Album","مجموعة من طلاب مدرسة الناصرة الثانوية للذكور داخل غرفة الصف يقرأون الصحف","A group of Nazareth secondary school students in the classroom read the newspapers","A group of students from Nazareth Secondary School for Boys in the classroom. The last person on the far left is Hassan Abdul Qadir Assi. Next to him is his friend Abdo, who holds the newspaper and Ahmed Al Saadi is on the right.|~|مجموعة من طلاب مدرسة الناصرة الثانوية للذكور داخل غرفة الصف، ويظهر في الصورة أخر شخص من اقصى اليسار هو حسن عبد القادر عاصي وبجانبه صديقه عبدو الشخص الذي يحمل الجريدة ومن اليمين في الأمام أحمد السعدي .","","black-and-white photographs","","still image","1967; Date created","1967","","[32.699635,35.303546]","","","image/jpeg","3402","4860","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/9/56092_ca_object_representations_media_18902_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/9/37825_ca_object_representations_media_18902_original.jpg","https://palarchive.org/index.php/Detail/objects/36338/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","","","Hasan Asleh Sub-collection 1: From Asleh's Family Album | The Hasan Asleh Collection","16 September 2018 at 13:14:20","27 September 2022 at 10:35:45","A group of students from Nazareth Secondary School for Boys in the classroom. The last person on the far left is Hassan Abdul Qadir Assi. Next to him is his friend Abdo, who holds the newspaper and Ahmed Al Saadi is on the right.","مجموعة من طلاب مدرسة الناصرة الثانوية للذكور داخل غرفة الصف، ويظهر في الصورة أخر شخص من اقصى اليسار هو حسن عبد القادر عاصي وبجانبه صديقه عبدو الشخص الذي يحمل الجريدة ومن اليمين في الأمام أحمد السعدي .","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5z10q20/manifest"
"ark:/13030/m5dz7q6s","ark:/21198/z1bc9j4m","","Work","54.0","0054.01.0005|~|36339|~|66936_ca_object_representations_media_18903_original.jpg","The Hasan Asleh Collection","Hasan Asleh Sub-collection 1: From Asleh's Family Album","مجموعة من طلاب مدرسة الناصرة الثانوية للذكور داخل غرفة الصف","A group of students from Nazareth Secondary School for Boys in the classroom","A group of Nazareth secondary school students in the classroom read the newspapers.|~|مجموعة من طلاب مدرسة الناصرة الثانوية للذكور داخل غرفة الصف يقرأون الصحف.","","black-and-white photographs","","still image","1967; Date created","1967","","[32.699635,35.303546]","","","image/jpeg","3547","4886","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/9/84600_ca_object_representations_media_18903_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/9/66936_ca_object_representations_media_18903_original.jpg","https://palarchive.org/index.php/Detail/objects/36339/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","","","Hasan Asleh Sub-collection 1: From Asleh's Family Album | The Hasan Asleh Collection","16 September 2018 at 13:14:20","27 September 2022 at 10:35:46","A group of Nazareth secondary school students in the classroom read the newspapers.","مجموعة من طلاب مدرسة الناصرة الثانوية للذكور داخل غرفة الصف يقرأون الصحف.","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5dz7q6s/manifest"
"ark:/13030/m55j4x4x","ark:/21198/z1bc9j4m","","Work","54.0","0054.01.0006|~|36340|~|9512_ca_object_representations_media_18904_original.jpg","The Hasan Asleh Collection","Hasan Asleh Sub-collection 1: From Asleh's Family Album","امرأة من عائلة أبو أسعد","A Woman from the abu Assaad Family","A woman named Nadia Abu Assa'ad wears a Palestinian dress and carries a pottery jar on her shoulder. Nadia worked as a high school teacher in Nazareth.|~|امرأة اسمها نادية أبو أسعد ترتدي في الصورة ثوب فلسطيني وتحمل على كتفها جرة من الفخار. عملت نادية مدرسة في مدرسة الثانوية في الناصرة.","","black-and-white photographs","","still image","1968; Date created","1968","","","","","image/jpeg","4116","3027","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/9/96030_ca_object_representations_media_18904_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/9/9512_ca_object_representations_media_18904_original.jpg","https://palarchive.org/index.php/Detail/objects/36340/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","","","Hasan Asleh Sub-collection 1: From Asleh's Family Album | The Hasan Asleh Collection","16 September 2018 at 13:14:20","27 September 2022 at 10:35:47","A woman named Nadia Abu Assa'ad wears a Palestinian dress and carries a pottery jar on her shoulder. Nadia worked as a high school teacher in Nazareth.","امرأة اسمها نادية أبو أسعد ترتدي في الصورة ثوب فلسطيني وتحمل على كتفها جرة من الفخار. عملت نادية مدرسة في مدرسة الثانوية في الناصرة.","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm55j4x4x/manifest"
"ark:/13030/m51s45dk","ark:/21198/z1bc9j4m","","Work","54.0","0054.01.0007|~|36341|~|96279_ca_object_representations_media_18905_original.jpg","The Hasan Asleh Collection","Hasan Asleh Sub-collection 1: From Asleh's Family Album","مجموعة من الرجال يرقصون الدبكة الفلسطينية","A group of men dancing the Palestinian Dabkeh","A group of men dancing the Palestinian Dabkeh in the weeding of Khaled Bakariya from Arrabeh.|~|مجموعة من الرجال يرقصون الدبكة الفلسطينية في زفة خالد بكرية من عرابة.","","black-and-white photographs","","still image","1969; Date created","1969","","[32.853705,35.337167]","","","image/jpeg","3573","4993","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/9/3961_ca_object_representations_media_18905_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/9/96279_ca_object_representations_media_18905_original.jpg","https://palarchive.org/index.php/Detail/objects/36341/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","","","Hasan Asleh Sub-collection 1: From Asleh's Family Album | The Hasan Asleh Collection","16 September 2018 at 13:14:20","27 September 2022 at 10:35:48","A group of men dancing the Palestinian Dabkeh in the weeding of Khaled Bakariya from Arrabeh.","مجموعة من الرجال يرقصون الدبكة الفلسطينية في زفة خالد بكرية من عرابة.","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm51s45dk/manifest"
"ark:/13030/m5966zgc","ark:/21198/z1bc9j4m","","Work","54.0","0054.01.0008|~|36342|~|37197_ca_object_representations_media_18906_original.jpg","The Hasan Asleh Collection","Hasan Asleh Sub-collection 1: From Asleh's Family Album","مجموعة من الطالبات في دار المعلمين بحيفا","A group of female students at the Teachers' College in Haifa","A group of female students with Mr. Elias Saba at the Teachers' College in Haifa.|~|مجموعة من الطالبات مع الأستاذ الياس سابا في دار المعلمين بحيفا.","","black-and-white photographs","","still image","1979; Date created","1979","","[32.7940463,34.989571]","","","image/jpeg","4334","6583","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/9/45226_ca_object_representations_media_18906_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/9/37197_ca_object_representations_media_18906_original.jpg","https://palarchive.org/index.php/Detail/objects/36342/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","","","Hasan Asleh Sub-collection 1: From Asleh's Family Album | The Hasan Asleh Collection","16 September 2018 at 13:14:20","27 September 2022 at 10:35:48","A group of female students with Mr. Elias Saba at the Teachers' College in Haifa.","مجموعة من الطالبات مع الأستاذ الياس سابا في دار المعلمين بحيفا.","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5966zgc/manifest"
"ark:/13030/m5x13nx6","ark:/21198/z1bc9j4m","","Work","54.0","0054.01.0009|~|36343|~|87021_ca_object_representations_media_18907_original.jpg","The Hasan Asleh Collection","Hasan Asleh Sub-collection 1: From Asleh's Family Album","مجموعة رجال خلال زفة عريس في عرابة","A group of men during a wedding in Arrabeh","A group of men in dancing at Khalid Bakariya's wedding in Arrabeh.|~|مجموعة رجال في زفة خالد بكرية في عرابة.","","black-and-white photographs","","still image","1969; Date created","1969","","[32.853705,35.337167]","","","image/jpeg","3576","4995","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/9/30706_ca_object_representations_media_18907_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/8/9/87021_ca_object_representations_media_18907_original.jpg","https://palarchive.org/index.php/Detail/objects/36343/lang/en_US","The Palestinian Museum ","info@palarchive.org","loan","","","Hasan Asleh Sub-collection 1: From Asleh's Family Album | The Hasan Asleh Collection","16 September 2018 at 13:14:20","27 September 2022 at 10:35:49","A group of men in dancing at Khalid Bakariya's wedding in Arrabeh.","مجموعة رجال في زفة خالد بكرية في عرابة.","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5x13nx6/manifest"
