"Item ARK","Parent ARK","File Name","Object Type","coll id","AltIdentifier.local","Collection","Series","Title","AltTitle.other","Description.note","References","Genre","Language","Type.typeOfResource","Date.created","Date.normalized","Note","Subject.coordinates","Subject topic","Inscription","media.format","media.height","media.width","Thumbnail","IIIF Access URL","External item record","Repository","Rights.servicesContact","Acquisition method","Physical status","Violent Content","Series & Collection","Creation date/time","Last modification date/time","Description (Eng)","Description (Ara)","Genre (old)","Inscription (old)","Inscription 2 (old)","Alt Title","IIIF Manifest URL"
"ark:/21198/z12v81rf","","","Collection","","","","","The Ali Obeid Collection","","","","","","","","","","","","","","","","","","","The Palestinian Museum Digital Archive","info@palarchive.org","","","","","","","","","","","","","https://iiif.library.ucla.edu/collections/ark%3A%2F21198%2Fz12v81rf"
"ark:/13030/m56x6s0b","ark:/21198/z12v81rf","","Work","56.0","0056.01.0001|~|37470|~|65307_ca_object_representations_media_22813_original.jpg","The Ali Obeid Collection","Ali Obeid Sub-collection 1: From Obeid's Family Album","نساء ينقلن الماء لمنزل شخص من عائلة عبيد","Women Carry Water to the House of a Member of the ʿubayd Family","Taken in the 1950s, this black-and-white photograph shows women from Isawiya carrying water to ʿali ʿubayd's house during its construction.|~|لقطة لنساء من بلدة العيسوية وهن ينقلن الماء إلى منزل علي عبيد أثناء تشييده","","","","still image","1950s; Date created","1950/1959","","","","","image/jpeg","3549","5040","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/8/77736_ca_object_representations_media_22813_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/8/65307_ca_object_representations_media_22813_original.jpg","https://palarchive.org/index.php/Detail/objects/37470/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Ali Obeid Collection | Ali Obeid Sub-collection 1: From Obeid's Family Album","17 September 2018 at 14:39:08","10 March 2021 at 10:32:19","Taken in the 1950s, this black-and-white photograph shows women from Isawiya carrying water to ʿali ʿubayd's house during its construction.","لقطة لنساء من بلدة العيسوية وهن ينقلن الماء إلى منزل علي عبيد أثناء تشييده","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm56x6s0b/manifest"
"ark:/13030/m5zd5ht2","ark:/21198/z12v81rf","","Work","56.0","0056.01.0002|~|37471|~|12594_ca_object_representations_media_22814_original.jpg","The Ali Obeid Collection","Ali Obeid Sub-collection 1: From Obeid's Family Album","نساء ينقلن الماء","Women Carry Water","Taken in the 1950s, this black-and-white photograph shows women from Isawiya carrying water to ʿali ʿubayd's house during its construction.|~|لقطة لنساء من بلدة العيسوية وهن ينقلن الماء إلى منزل علي عبيد أثناء تشييده","","","","still image","1950s; Date created","1950/1959","","","","","image/jpeg","3658","5025","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/8/11344_ca_object_representations_media_22814_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/8/12594_ca_object_representations_media_22814_original.jpg","https://palarchive.org/index.php/Detail/objects/37471/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Ali Obeid Collection | Ali Obeid Sub-collection 1: From Obeid's Family Album","17 September 2018 at 14:39:09","10 March 2021 at 10:32:18","Taken in the 1950s, this black-and-white photograph shows women from Isawiya carrying water to ʿali ʿubayd's house during its construction.","لقطة لنساء من بلدة العيسوية وهن ينقلن الماء إلى منزل علي عبيد أثناء تشييده","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5zd5ht2/manifest"
"ark:/13030/m5356189","ark:/21198/z12v81rf","","Work","56.0","0056.01.0003|~|37472|~|22178_ca_object_representations_media_22816_original.jpg","The Ali Obeid Collection","Ali Obeid Sub-collection 1: From Obeid's Family Album","علي عبيد وهو يركب الحنطور في بغداد","ʿali ʿubayd Riding a Horse-Drawn Carriage in Baghdad","","","","","still image","1957; Date created","1957","","","","","image/jpeg","2842","2957","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/8/83108_ca_object_representations_media_22816_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/8/22178_ca_object_representations_media_22816_original.jpg","https://palarchive.org/index.php/Detail/objects/37472/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Ali Obeid Collection | Ali Obeid Sub-collection 1: From Obeid's Family Album","17 September 2018 at 14:39:09","10 March 2021 at 10:32:18","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5356189/manifest"
"ark:/13030/m5tr3ggm","ark:/21198/z12v81rf","","Work","56.0","0056.01.0004|~|37473|~|90880_ca_object_representations_media_22818_original.jpg","The Ali Obeid Collection","Ali Obeid Sub-collection 1: From Obeid's Family Album","محمد عيسى من اليمين برفقة والدته زهرة عبيد","Mohammad Issa with his Mother Zuhra ʿubayd","","","","","still image","1955; Date created","1955","","","","","image/jpeg","3381","2698","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/8/33456_ca_object_representations_media_22818_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/8/90880_ca_object_representations_media_22818_original.jpg","https://palarchive.org/index.php/Detail/objects/37473/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Ali Obeid Collection | Ali Obeid Sub-collection 1: From Obeid's Family Album","17 September 2018 at 14:39:09","10 March 2021 at 10:32:18","","","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5tr3ggm/manifest"
"ark:/13030/m5fg17b0","ark:/21198/z12v81rf","","Work","56.0","0056.01.0005|~|37474|~|5857_ca_object_representations_media_22820_original.jpg","The Ali Obeid Collection","Ali Obeid Sub-collection 1: From Obeid's Family Album","أفراد من عائلة عبيد","Members of the ʿubayd Family","Taken in 1955, this black-and-white photograph shows, right to left, Zahra ʿubayd with her son Mohammad Issa ʿubayd, with their three children.|~|الشخص الأول من اليمين وقوفاً زهرة عبيد وبجانبها من جهة اليسار ابنها محمد عيسى عبيد ومعهم في الصورة ثلاث أطفال ابناء محمد عيسى","","","","still image","1955; Date created","1955","","","","","image/jpeg","4286","3102","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/8/56159_ca_object_representations_media_22820_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/8/5857_ca_object_representations_media_22820_original.jpg","https://palarchive.org/index.php/Detail/objects/37474/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Ali Obeid Collection | Ali Obeid Sub-collection 1: From Obeid's Family Album","17 September 2018 at 14:39:09","10 March 2021 at 10:32:18","Taken in 1955, this black-and-white photograph shows, right to left, Zahra ʿubayd with her son Mohammad Issa ʿubayd, with their three children.","الشخص الأول من اليمين وقوفاً زهرة عبيد وبجانبها من جهة اليسار ابنها محمد عيسى عبيد ومعهم في الصورة ثلاث أطفال ابناء محمد عيسى","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5fg17b0/manifest"
"ark:/13030/m5k7202q","ark:/21198/z12v81rf","","Work","56.0","0056.01.0006|~|37475|~|75560_ca_object_representations_media_22822_original.jpg","The Ali Obeid Collection","Ali Obeid Sub-collection 1: From Obeid's Family Album","أحمد محمد صالح عبيد، اختطفته قوات الاحتلال الاسرائيلي بعد حرب 67","Ahmad Mohammad Ṣaleh ʿubayd, Who was Kidnapped by the Israeli Occupation Forces After the 1967 June War","Taken in 1967, this black-and-white photograph shows Ahmad Mohammad Ṣaleh ʿubayd, son of the Mukhtar of Isawiya at the time, who was kidnapped by the Israeli Occupation Forces after the 1967 June War and has not yet returned, people said that he has been killed by the Israelis.|~|أحمد محمد صالح عبيد، وهو ابن مختار قرية العيسوية انذاك، اختطفته قوات الاحتلال بعد حرب 67 باسبوع ولم يعد حتى الان ويقال أنه قتل على يد قوات الاحتلال الاسرائيلي","","","","still image","1967; Date created","1967","","","","","image/jpeg","4051","2961","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/8/14803_ca_object_representations_media_22822_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/8/75560_ca_object_representations_media_22822_original.jpg","https://palarchive.org/index.php/Detail/objects/37475/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Ali Obeid Collection | Ali Obeid Sub-collection 1: From Obeid's Family Album","17 September 2018 at 14:39:09","10 March 2021 at 10:32:18","Taken in 1967, this black-and-white photograph shows Ahmad Mohammad Ṣaleh ʿubayd, son of the Mukhtar of Isawiya at the time, who was kidnapped by the Israeli Occupation Forces after the 1967 June War and has not yet returned, people said that he has been killed by the Israelis.","أحمد محمد صالح عبيد، وهو ابن مختار قرية العيسوية انذاك، اختطفته قوات الاحتلال بعد حرب 67 باسبوع ولم يعد حتى الان ويقال أنه قتل على يد قوات الاحتلال الاسرائيلي","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5k7202q/manifest"
"ark:/13030/m59q0gm8","ark:/21198/z12v81rf","","Work","56.0","0056.01.0007|~|37476|~|25134_ca_object_representations_media_22824_original.jpg","The Ali Obeid Collection","Ali Obeid Sub-collection 1: From Obeid's Family Album","مجموعة رجال جالسين بالقرب من بئر ماء في بلدة بدنة بلمملكة العربية السعودية","A Group of Men Seated Near a Water Well in Badna, Saudi Arabia","Taken in 1956, this black-and-white photograph shows a group of men by a well in Saudi Arabia after they left Qatar. Seen to the far left is ʿali ʿubayd.|~|الشخص الأول من اقصى ""اليسار"" علي عبيد وأشخاص آخرين غير معروفة اسمائهم جالسين بالقرب من بئر في بلدة بدنة بالممكلة العربية السعودية، حيث التُقطت الصورة أثناء مغادرتهم لقطر","","","","still image","10 November 1956; Date created","1956-11-10","","","","","image/jpeg","3078","4240","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/8/88850_ca_object_representations_media_22824_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/8/25134_ca_object_representations_media_22824_original.jpg","https://palarchive.org/index.php/Detail/objects/37476/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Ali Obeid Collection | Ali Obeid Sub-collection 1: From Obeid's Family Album","17 September 2018 at 14:39:09","10 March 2021 at 10:32:18","Taken in 1956, this black-and-white photograph shows a group of men by a well in Saudi Arabia after they left Qatar. Seen to the far left is ʿali ʿubayd.","الشخص الأول من اقصى ""اليسار"" علي عبيد وأشخاص آخرين غير معروفة اسمائهم جالسين بالقرب من بئر في بلدة بدنة بالممكلة العربية السعودية، حيث التُقطت الصورة أثناء مغادرتهم لقطر","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm59q0gm8/manifest"
"ark:/13030/m5q02qr6","ark:/21198/z12v81rf","","Work","56.0","0056.01.0008|~|37477|~|47033_ca_object_representations_media_22826_original.jpg","The Ali Obeid Collection","Ali Obeid Sub-collection 1: From Obeid's Family Album","ماجد خظير عليان من ""اليمين"" برفقة صديقه عمر العيسى عبيد في المسجد الأقصى","Majid Khẓair ʿlayan with his Friend ʿumar al-Issa ʿubayd at al-Aqsa Mosque","Majid Khẓair ʿlayan, right, with his friend ʿumar al-Issa ʿubayd in al-Aqsa Mosque.|~|ماجد خظير عليان من ""اليمين"" برفقة صديقه عمر العيسى عبيد في المسجد الأقصى","","","","still image","","","","","","","image/jpeg","4187","3115","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/8/59996_ca_object_representations_media_22826_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/8/47033_ca_object_representations_media_22826_original.jpg","https://palarchive.org/index.php/Detail/objects/37477/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Ali Obeid Collection | Ali Obeid Sub-collection 1: From Obeid's Family Album","17 September 2018 at 14:39:10","10 March 2021 at 10:32:18","Majid Khẓair ʿlayan, right, with his friend ʿumar al-Issa ʿubayd in al-Aqsa Mosque.","ماجد خظير عليان من ""اليمين"" برفقة صديقه عمر العيسى عبيد في المسجد الأقصى","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5q02qr6/manifest"
"ark:/13030/m5dg4638","ark:/21198/z12v81rf","","Work","56.0","0056.01.0009|~|37478|~|46438_ca_object_representations_media_22827_original.jpg","The Ali Obeid Collection","Ali Obeid Sub-collection 1: From Obeid's Family Album","علي عبيد ورجال يدفعون الشاحنة بعد أن غاصت بالرمل في قطر","ʿali ʿubayd with Other Men Pushing a Sunken Truck in Qatar","Taken in 1956, this black-and-white photograph shows workers, including ʿali ʿubayd, pushing a sunken truck on their way to Qatar.|~|لقطة لعدد من العمال عُرف منهم علي عبيد وهم يدفعون الشاحنة التي نقلتهم من قطر بعد أن غاصت بالرمال","","","","still image","1956; Date created","1956","","","","","image/jpeg","2969","4155","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/8/91109_ca_object_representations_media_22827_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/2/8/46438_ca_object_representations_media_22827_original.jpg","https://palarchive.org/index.php/Detail/objects/37478/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Ali Obeid Collection | Ali Obeid Sub-collection 1: From Obeid's Family Album","17 September 2018 at 14:39:10","10 March 2021 at 10:32:18","Taken in 1956, this black-and-white photograph shows workers, including ʿali ʿubayd, pushing a sunken truck on their way to Qatar.","لقطة لعدد من العمال عُرف منهم علي عبيد وهم يدفعون الشاحنة التي نقلتهم من قطر بعد أن غاصت بالرمال","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5dg4638/manifest"
