"Item ARK","Parent ARK","File Name","Object Type","coll id","AltIdentifier.local","Collection","Series","Title","AltTitle.other","Description.note","References","Genre","Language","Type.typeOfResource","Date.created","Date.normalized","Note","Subject.coordinates","Subject topic","Inscription","media.format","media.height","media.width","Thumbnail","IIIF Access URL","External item record","Repository","Rights.servicesContact","Acquisition method","Physical status","Violent Content","Series & Collection","Creation date/time","Last modification date/time","Description (Eng)","Description (Ara)","Genre (old)","Inscription (old)","Inscription 2 (old)","Alt Title","IIIF Manifest URL"
"ark:/21198/z1tf5gz2","","","Collection","","","","","The Saadeh Mustafa Irshaid Collection","","","","","","","","","","","","","","","","","","","The Palestinian Museum Digital Archive","info@palarchive.org","","","","","","","","","","","","","https://iiif.library.ucla.edu/collections/ark%3A%2F21198%2Fz1tf5gz2"
"ark:/13030/m5wj04z5","ark:/21198/z1tf5gz2","","Work","58.0","0058.01.0001|~|41598|~|83096_ca_object_representations_media_23838_original.jpg","The Saadeh Mustafa Irshaid Collection","Saadeh Mustafa Irshaid Sub-collection 1: Irshaid's Family Album","سعادة مصطفى إرشيد","Sa'adeh Mustafa Irsheed","","Ozrail, Samar, ""The Saadeh Mustafa Irshaid Collection"", archival inventory, 18 December 2019, the Palestinian Museum Digital Archive.","black-and-white photographs","ara","still image","21 February 1959; Date created","1959-02-21","","","","","image/jpeg","9376","8234","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/3/8/54405_ca_object_representations_media_23838_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/3/8/83096_ca_object_representations_media_23838_original.jpg","https://palarchive.org/index.php/Detail/objects/41598/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","Saadeh Mustafa Irshaid Sub-collection 1: Irshaid's Family Album |  The Saadeh Mustafa Irshaid Collection","23 September 2018 at 10:42:19","9 March 2021 at 19:23:08","","","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5wj04z5/manifest"
"ark:/13030/m5h77wrq","ark:/21198/z1tf5gz2","","Work","58.0","0058.01.0002|~|41599|~|59598_ca_object_representations_media_23840_original.jpg","The Saadeh Mustafa Irshaid Collection","Saadeh Mustafa Irshaid Sub-collection 1: Irshaid's Family Album","أم وطفلها في أستوديو","A mother with her child in a studio","A photo of Kahla Irsheed al-Taher with her son Sa'adeh Mustafa Irsheed|~|لقطة لكحلة رشيد الطاهر مع ابنها سعادة مصطفى إرشيد"," Ozrail, Samar, ""The Saadeh Mustafa Irshaid Collection"", archival inventory, 18 December 2019, the Palestinian Museum Digital Archive.","black-and-white photographs","ara","still image","21 September 1959; Date created","1959-09-21","","","","","image/jpeg","8234","11662","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/3/8/78594_ca_object_representations_media_23840_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/3/8/59598_ca_object_representations_media_23840_original.jpg","https://palarchive.org/index.php/Detail/objects/41599/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","Saadeh Mustafa Irshaid Sub-collection 1: Irshaid's Family Album |  The Saadeh Mustafa Irshaid Collection","23 September 2018 at 10:42:19","9 March 2021 at 19:23:08","A photo of Kahla Irsheed al-Taher with her son Sa'adeh Mustafa Irsheed","لقطة لكحلة رشيد الطاهر مع ابنها سعادة مصطفى إرشيد","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5h77wrq/manifest"
"ark:/13030/m5n08ngf","ark:/21198/z1tf5gz2","","Work","58.0","0058.01.0003|~|41600|~|66121_ca_object_representations_media_23842_original.jpg","The Saadeh Mustafa Irshaid Collection","Saadeh Mustafa Irshaid Sub-collection 1: Irshaid's Family Album","مجموعة من الأطفال في عيد ميلاد","Children in a birthday party","Sa'adeh Irsheed's birthday party (second on the right)|~|احتفال بعيد ميلاد سعادة إرشيد (الثاني من اليمين)","Ozrail, Samar, ""The Saadeh Mustafa Irshaid Collection"", archival inventory, 18 December 2019, the Palestinian Museum Digital Archive.","black-and-white photographs","ara","still image","1964; Date created","1964","","","","","image/jpeg","4480","6620","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/3/8/73397_ca_object_representations_media_23842_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/3/8/66121_ca_object_representations_media_23842_original.jpg","https://palarchive.org/index.php/Detail/objects/41600/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","Saadeh Mustafa Irshaid Sub-collection 1: Irshaid's Family Album |  The Saadeh Mustafa Irshaid Collection","23 September 2018 at 10:42:19","9 March 2021 at 19:23:08","Sa'adeh Irsheed's birthday party (second on the right)","احتفال بعيد ميلاد سعادة إرشيد (الثاني من اليمين)","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5n08ngf/manifest"
"ark:/13030/m5cg7527","ark:/21198/z1tf5gz2","","Work","58.0","0058.01.0004|~|41601|~|93716_ca_object_representations_media_23844_original.jpg","The Saadeh Mustafa Irshaid Collection","Saadeh Mustafa Irshaid Sub-collection 1: Irshaid's Family Album","عائلة فلسطينية في رحلة إلى دمشق","A Palestinian family on a trip to Damascus","من يمين اللقطة صفي الدين الطاهر، نجية هيكل، كحلة الطاهر، الطفل سعادة مصطفى إرشيد، وشفق مصطفى إرشيد، أثناء رحلة إلى دمشق","Ozrail, Samar, ""The Saadeh Mustafa Irshaid Collection"", archival inventory, 18 December 2019, the Palestinian Museum Digital Archive.","black-and-white photographs","ara","still image","1964; Date created","1964","","","","","image/jpeg","9346","6791","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/3/8/57242_ca_object_representations_media_23844_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/3/8/93716_ca_object_representations_media_23844_original.jpg","https://palarchive.org/index.php/Detail/objects/41601/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","Saadeh Mustafa Irshaid Sub-collection 1: Irshaid's Family Album |  The Saadeh Mustafa Irshaid Collection","23 September 2018 at 10:42:20","9 March 2021 at 19:23:08","","من يمين اللقطة صفي الدين الطاهر، نجية هيكل، كحلة الطاهر، الطفل سعادة مصطفى إرشيد، وشفق مصطفى إرشيد، أثناء رحلة إلى دمشق","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5cg7527/manifest"
"ark:/13030/m5424c28","ark:/21198/z1tf5gz2","","Work","58.0","0058.01.0005|~|41602|~|22933_ca_object_representations_media_23846_original.jpg","The Saadeh Mustafa Irshaid Collection","Saadeh Mustafa Irshaid Sub-collection 1: Irshaid's Family Album","صديقان في مدينة نابلس","Two friends in Nablus city","Sa'adeh Irsheed (on the right) with his friend Zaki al-Qastah|~|سعادة إرشيد (يمين اللقطة) مع صديقه زكي القسطة","Ozrail, Samar, ""The Saadeh Mustafa Irshaid Collection"", archival inventory, 18 December 2019, the Palestinian Museum Digital Archive.","black-and-white photographs","ara","still image","1975; Date created","1975","","","","","image/jpeg","7041","4647","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/3/8/31082_ca_object_representations_media_23846_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/3/8/22933_ca_object_representations_media_23846_original.jpg","https://palarchive.org/index.php/Detail/objects/41602/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","Saadeh Mustafa Irshaid Sub-collection 1: Irshaid's Family Album |  The Saadeh Mustafa Irshaid Collection","23 September 2018 at 10:42:20","9 March 2021 at 19:23:08","Sa'adeh Irsheed (on the right) with his friend Zaki al-Qastah","سعادة إرشيد (يمين اللقطة) مع صديقه زكي القسطة","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5424c28/manifest"
"ark:/13030/m5rr9d6v","ark:/21198/z1tf5gz2","","Work","58.0","0058.01.0006|~|41603|~|91313_ca_object_representations_media_23848_original.jpg","The Saadeh Mustafa Irshaid Collection","Saadeh Mustafa Irshaid Sub-collection 1: Irshaid's Family Album","فلسطيني في لندن","A Palestinian in London","Sa'adeh Irsheed on a trip to Trafalgar Square - London|~|سعادة إرشيد في رحلة إلى لندن في ساحة الطرف الأغر","Ozrail, Samar, ""The Saadeh Mustafa Irshaid Collection"", archival inventory, 18 December 2019, the Palestinian Museum Digital Archive.","color photographs","ara","still image","1981; Date created","1981","","","","","image/jpeg","4509","5591","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/3/8/95713_ca_object_representations_media_23848_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/3/8/91313_ca_object_representations_media_23848_original.jpg","https://palarchive.org/index.php/Detail/objects/41603/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","Saadeh Mustafa Irshaid Sub-collection 1: Irshaid's Family Album |  The Saadeh Mustafa Irshaid Collection","23 September 2018 at 10:42:20","9 March 2021 at 19:23:08","Sa'adeh Irsheed on a trip to Trafalgar Square - London","سعادة إرشيد في رحلة إلى لندن في ساحة الطرف الأغر","color photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5rr9d6v/manifest"
"ark:/13030/m57t53rt","ark:/21198/z1tf5gz2","","Work","58.0","0058.01.0007|~|41604|~|8738_ca_object_representations_media_23849_original.jpg","The Saadeh Mustafa Irshaid Collection","Saadeh Mustafa Irshaid Sub-collection 1: Irshaid's Family Album","زوجان في مزرعة","A married couple in a farm","Mustafa Irsheed with his wife Kahla al-Taher at Sheikh Mo'ens' farm in Jaffa|~|مصطفى إرشيد مع زوجته كحلة الطاهر في مزرعة الشيخ مؤنس في يافا","Ozrail, Samar, ""The Saadeh Mustafa Irshaid Collection"", archival inventory, 18 December 2019, the Palestinian Museum Digital Archive.","black-and-white photographs","ara","still image","1938; Date created","1938","","","","","image/jpeg","15305","10808","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/3/8/85824_ca_object_representations_media_23849_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/3/8/8738_ca_object_representations_media_23849_original.jpg","https://palarchive.org/index.php/Detail/objects/41604/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","Saadeh Mustafa Irshaid Sub-collection 1: Irshaid's Family Album |  The Saadeh Mustafa Irshaid Collection","23 September 2018 at 10:42:20","9 March 2021 at 19:23:08","Mustafa Irsheed with his wife Kahla al-Taher at Sheikh Mo'ens' farm in Jaffa","مصطفى إرشيد مع زوجته كحلة الطاهر في مزرعة الشيخ مؤنس في يافا","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm57t53rt/manifest"
"ark:/13030/m5m11mdh","ark:/21198/z1tf5gz2","","Work","58.0","0058.01.0008|~|41605|~|26915_ca_object_representations_media_23850_original.jpg","The Saadeh Mustafa Irshaid Collection","Saadeh Mustafa Irshaid Sub-collection 1: Irshaid's Family Album","امرأة في أستوديو","A women in a studio","Juliette al-Meyer Sa'adeh; wife of Antoun Saadeh founder of the Syrian Social Nationalist Party|~|جولييت المير سعادة، زوجة انطوان سعادة مؤسس الحزب السوري القومي الإجتماعي","Ozrail, Samar, ""The Saadeh Mustafa Irshaid Collection"", archival inventory, 18 December 2019, the Palestinian Museum Digital Archive.","black-and-white photographs","ara","still image","1950s; Date created","1950/1959","","","","","image/jpeg","11736","8867","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/3/8/24470_ca_object_representations_media_23850_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/3/8/26915_ca_object_representations_media_23850_original.jpg","https://palarchive.org/index.php/Detail/objects/41605/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","Saadeh Mustafa Irshaid Sub-collection 1: Irshaid's Family Album |  The Saadeh Mustafa Irshaid Collection","23 September 2018 at 10:42:21","9 March 2021 at 19:23:08","Juliette al-Meyer Sa'adeh; wife of Antoun Saadeh founder of the Syrian Social Nationalist Party","جولييت المير سعادة، زوجة انطوان سعادة مؤسس الحزب السوري القومي الإجتماعي","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5m11mdh/manifest"
"ark:/13030/m5vj33ts","ark:/21198/z1tf5gz2","","Work","58.0","0058.01.0009|~|41606|~|7872_ca_object_representations_media_23851_original.jpg","The Saadeh Mustafa Irshaid Collection","Saadeh Mustafa Irshaid Sub-collection 1: Irshaid's Family Album","مجموعة من طالبات كلية العلوم في القاهرة","Some of the Faculty of Science students in Cairo","Shafaq Irsheed (first row-second on the right), during her studies at the Faculty of Science in Cairo|~|شفق إرشيد (الثانية من اليمين الصف الأول)، أثناء دراستها في كلية العلوم في القاهرة"," Ozrail, Samar, ""The Saadeh Mustafa Irshaid Collection"", archival inventory, 18 December 2019, the Palestinian Museum Digital Archive.","black-and-white photographs","ara","still image","19 June 1970 at 2:00; Date created","1970-06-19","","","","","image/jpeg","11924","13040","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/3/8/21328_ca_object_representations_media_23851_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/3/8/7872_ca_object_representations_media_23851_original.jpg","https://palarchive.org/index.php/Detail/objects/41606/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","Saadeh Mustafa Irshaid Sub-collection 1: Irshaid's Family Album |  The Saadeh Mustafa Irshaid Collection","23 September 2018 at 10:42:21","9 March 2021 at 19:23:07","Shafaq Irsheed (first row-second on the right), during her studies at the Faculty of Science in Cairo","شفق إرشيد (الثانية من اليمين الصف الأول)، أثناء دراستها في كلية العلوم في القاهرة","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5vj33ts/manifest"
