"Item ARK","Parent ARK","File Name","Object Type","coll id","AltIdentifier.local","Collection","Series","Title","AltTitle.other","Description.note","References","Genre","Language","Type.typeOfResource","Date.created","Date.normalized","Note","Subject.coordinates","Subject topic","Inscription","media.format","media.height","media.width","Thumbnail","IIIF Access URL","External item record","Repository","Rights.servicesContact","Acquisition method","Physical status","Violent Content","Series & Collection","Creation date/time","Last modification date/time","Description (Eng)","Description (Ara)","Genre (old)","Inscription (old)","Inscription 2 (old)","Alt Title","IIIF Manifest URL"
"ark:/21198/z1jx40k9","","","Collection","","","","","The Sa'eed Ayyash Collection","","","","","","","","","","","","","","","","","","","The Palestinian Museum Digital Archive","info@palarchive.org","","","","","","","","","","","","","https://iiif.library.ucla.edu/collections/ark%3A%2F21198%2Fz1jx40k9"
"ark:/13030/m5966zkq","ark:/21198/z1jx40k9","","Work","60.0","0060.01.0001|~|41358|~|41649_ca_object_representations_media_24202_original.jpg","The Sa'eed Ayyash Collection","Sa'eed Ayyash Sub-collection 1: From Ayyash's Family Album","أشقاء من عائلة عياش","Siblings from Ayyash family","A photograph of siblings; right to left, Ali Ayyash, Fatima Ayyash, Amena Ali Ayyash, Ra'oofa Ali Ayyash, and Sa'eid Ali Ayyash|~|لقطة لعدد من الأشقاء وهم من اليمين: نفيسة علي عياش، فاطمة علي عياش، أمينة علي عياش، رؤوفة علي عياش والطفل سعيد علي عياش","","","","still image","1963; Date created","1963","","","","","image/jpeg","1255","1920","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/2/55530_ca_object_representations_media_24202_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/2/41649_ca_object_representations_media_24202_original.jpg","https://palarchive.org/index.php/Detail/objects/41358/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Sa'eed Ayyash Collection | Sa'eed Ayyash Sub-collection 1: From Ayyash's Family Album","23 September 2018 at 10:24:36","9 March 2021 at 19:23:09","A photograph of siblings; right to left, Ali Ayyash, Fatima Ayyash, Amena Ali Ayyash, Ra'oofa Ali Ayyash, and Sa'eid Ali Ayyash","لقطة لعدد من الأشقاء وهم من اليمين: نفيسة علي عياش، فاطمة علي عياش، أمينة علي عياش، رؤوفة علي عياش والطفل سعيد علي عياش","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5966zkq/manifest"
"ark:/13030/m5pg96qq","ark:/21198/z1jx40k9","","Work","60.0","0060.01.0002|~|41359|~|29320_ca_object_representations_media_24204_original.jpg","The Sa'eed Ayyash Collection","Sa'eed Ayyash Sub-collection 1: From Ayyash's Family Album","عروسة برفقة والديها وأشقائها","A bride with her parents and siblings","A photo of Nafesa Ali Ayyash (the bride) with her father and siblings; she married Anwar Ṣalah ad-Din from Hizma. Shown in the photo; right to left, Hasan Ali Ayyash, Ali Issa Ayyash ""the bride's father"", Tharefa Ayyash ""the bride's mother"", Nafesa ""the bride"", Mohammad Ali Ayyash, and Issa Ali Ayyash|~|لقطة للعروسة نفيسة علي عياش مع والديها وأشقائها ؛ وقد تزوجت شخص من حزمة يدعى أنور صلاح الدين؛ يظهر في اللقطة من اليمين :حسن علي عياش ، الأب علي عيسى عياش، ، الأم ظريفة عياش العروسة نفيسة، محمد علي عياش ،عيسى علي عياش","","","","still image","1972; Date created","1972","","","","","image/jpeg","1280","1755","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/2/4764_ca_object_representations_media_24204_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/2/29320_ca_object_representations_media_24204_original.jpg","https://palarchive.org/index.php/Detail/objects/41359/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Sa'eed Ayyash Collection | Sa'eed Ayyash Sub-collection 1: From Ayyash's Family Album","23 September 2018 at 10:24:36","9 March 2021 at 19:23:09","A photo of Nafesa Ali Ayyash (the bride) with her father and siblings; she married Anwar Ṣalah ad-Din from Hizma. Shown in the photo; right to left, Hasan Ali Ayyash, Ali Issa Ayyash ""the bride's father"", Tharefa Ayyash ""the bride's mother"", Nafesa ""the bride"", Mohammad Ali Ayyash, and Issa Ali Ayyash","لقطة للعروسة نفيسة علي عياش مع والديها وأشقائها ؛ وقد تزوجت شخص من حزمة يدعى أنور صلاح الدين؛ يظهر في اللقطة من اليمين :حسن علي عياش ، الأب علي عيسى عياش، ، الأم ظريفة عياش العروسة نفيسة، محمد علي عياش ،عيسى علي عياش","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5pg96qq/manifest"
"ark:/13030/m5w16mz2","ark:/21198/z1jx40k9","","Work","60.0","0060.01.0003|~|41360|~|22937_ca_object_representations_media_24205_original.jpg","The Sa'eed Ayyash Collection","Sa'eed Ayyash Sub-collection 1: From Ayyash's Family Album","لقطة تذكارية لجد مع زوجة ابنه وأحفاده","A memorial photo of a grandfather with the wife of his son, and his grandkids","Ali Ayyash ""second on the right"" with the wife of his son Na'ema Adeli ""fifth on the right"", and his grandkids, during a visit to al-Basra|~|علي عياش ""الثاني من اليمين"" مع زوجة ابنه نعيمة عديلة "" الخامسة من اليمين"" وأحفاده خلال زيارته لهم في البصرة","","","","still image","","","","","","","image/jpeg","1258","1920","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/2/48698_ca_object_representations_media_24205_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/2/22937_ca_object_representations_media_24205_original.jpg","https://palarchive.org/index.php/Detail/objects/41360/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Sa'eed Ayyash Collection | Sa'eed Ayyash Sub-collection 1: From Ayyash's Family Album","23 September 2018 at 10:24:37","9 March 2021 at 19:23:09","Ali Ayyash ""second on the right"" with the wife of his son Na'ema Adeli ""fifth on the right"", and his grandkids, during a visit to al-Basra","علي عياش ""الثاني من اليمين"" مع زوجة ابنه نعيمة عديلة "" الخامسة من اليمين"" وأحفاده خلال زيارته لهم في البصرة","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5w16mz2/manifest"
"ark:/13030/m51p5g6z","ark:/21198/z1jx40k9","","Work","60.0","0060.01.0004|~|41361|~|27415_ca_object_representations_media_24206_original.jpg","The Sa'eed Ayyash Collection","Sa'eed Ayyash Sub-collection 1: From Ayyash's Family Album","شقيقتان","Two sisters","Two sisters in the garden of their house; Tharefa Ayyash and Hasana al-Asi|~|شقيقتان وهما: ظريفة عياش، حسنة العاصي؛ وأخذت الصورة في حديقة منزلها","","","","still image","","","","","","","image/jpeg","1280","1788","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/2/16197_ca_object_representations_media_24206_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/2/27415_ca_object_representations_media_24206_original.jpg","https://palarchive.org/index.php/Detail/objects/41361/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Sa'eed Ayyash Collection | Sa'eed Ayyash Sub-collection 1: From Ayyash's Family Album","23 September 2018 at 10:24:37","9 March 2021 at 19:23:09","Two sisters in the garden of their house; Tharefa Ayyash and Hasana al-Asi","شقيقتان وهما: ظريفة عياش، حسنة العاصي؛ وأخذت الصورة في حديقة منزلها","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm51p5g6z/manifest"
"ark:/13030/m5x13p1z","ark:/21198/z1jx40k9","","Work","60.0","0060.01.0005|~|41362|~|83818_ca_object_representations_media_24207_original.jpg","The Sa'eed Ayyash Collection","Sa'eed Ayyash Sub-collection 1: From Ayyash's Family Album","طلبة في رحلة مدرسية","Students on a school trip","Students; including Ali Ayyash, on a school trip to al-Hadar in Haifa|~|طلبة في رحلة مدرسية الى منطقة الهدار في حيفا, عُرف منها علي عياش","","","","still image","1968; Date created","1968","","","","","image/jpeg","1280","1774","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/2/29761_ca_object_representations_media_24207_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/2/83818_ca_object_representations_media_24207_original.jpg","https://palarchive.org/index.php/Detail/objects/41362/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Sa'eed Ayyash Collection | Sa'eed Ayyash Sub-collection 1: From Ayyash's Family Album","23 September 2018 at 10:24:37","9 March 2021 at 19:23:09","Students; including Ali Ayyash, on a school trip to al-Hadar in Haifa","طلبة في رحلة مدرسية الى منطقة الهدار في حيفا, عُرف منها علي عياش","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5x13p1z/manifest"
"ark:/13030/m50s74ff","ark:/21198/z1jx40k9","","Work","60.0","0060.01.0006|~|41363|~|51809_ca_object_representations_media_24209_original.jpg","The Sa'eed Ayyash Collection","Sa'eed Ayyash Sub-collection 1: From Ayyash's Family Album","أفراد من عائلة عياش","Members from Ayyash family","Right to left, Yaqout Ayed (holding baby Nabeela), Fatima Ayyash, and Sa'eid Ayyash.|~|القطة يظهر فيها من اليمين: ياقوت عايد وتحمل الطفلة نبيلة، فاطة عياش  سعيد عياش أمام منزلهم","","","","still image","1957; Date created","1957","","","","","image/jpeg","1280","950","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/2/99766_ca_object_representations_media_24209_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/2/51809_ca_object_representations_media_24209_original.jpg","https://palarchive.org/index.php/Detail/objects/41363/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Sa'eed Ayyash Collection | Sa'eed Ayyash Sub-collection 1: From Ayyash's Family Album","23 September 2018 at 10:24:37","9 March 2021 at 19:23:09","Right to left, Yaqout Ayed (holding baby Nabeela), Fatima Ayyash, and Sa'eid Ayyash.","القطة يظهر فيها من اليمين: ياقوت عايد وتحمل الطفلة نبيلة، فاطة عياش  سعيد عياش أمام منزلهم","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm50s74ff/manifest"
"ark:/13030/m5zt0bjn","ark:/21198/z1jx40k9","","Work","60.0","0060.01.0007|~|41364|~|91011_ca_object_representations_media_24211_original.jpg","The Sa'eed Ayyash Collection","Sa'eed Ayyash Sub-collection 1: From Ayyash's Family Album","أقارب على جسر المسيب في بغداد","Relatives on al-Maseb Bridge in Baghdad","Relatives on al-Maseb Bridge above Tigris River in Baghdad - Iraq. Shown in the photo; right to left, Hasan Ayyash, ""someone from Sa'da family"", Mohammad Hasan Adeli, and Issa Ayyash|~|أقارب في لقطة تذكارية على جسر المسيب فوق نهر دجلة في العراق, ويظهر فيها من اليمين: حسن عياش، شخص من عائلة سعدة، محمد حسن عديلة، عيسى عياش","","","","still image","1950s; Date created","1950/1959","","","","","image/jpeg","1280","1783","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/2/59303_ca_object_representations_media_24211_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/2/91011_ca_object_representations_media_24211_original.jpg","https://palarchive.org/index.php/Detail/objects/41364/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Sa'eed Ayyash Collection | Sa'eed Ayyash Sub-collection 1: From Ayyash's Family Album","23 September 2018 at 10:24:37","9 March 2021 at 19:23:09","Relatives on al-Maseb Bridge above Tigris River in Baghdad - Iraq. Shown in the photo; right to left, Hasan Ayyash, ""someone from Sa'da family"", Mohammad Hasan Adeli, and Issa Ayyash","أقارب في لقطة تذكارية على جسر المسيب فوق نهر دجلة في العراق, ويظهر فيها من اليمين: حسن عياش، شخص من عائلة سعدة، محمد حسن عديلة، عيسى عياش","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5zt0bjn/manifest"
"ark:/13030/m5jq8g29","ark:/21198/z1jx40k9","","Work","60.0","0060.01.0008|~|41365|~|73901_ca_object_representations_media_24213_original.jpg","The Sa'eed Ayyash Collection","Sa'eed Ayyash Sub-collection 1: From Ayyash's Family Album","أقارب يتناولون الطعام بعدد تحرر قريبهم من الاسر","Relatives having dinner; as a celebration after the release of their relative from prison","Members of the Ayyash family in satisfaction of Sa'eid Ayyash's invitation to dinner after his release. Hasan Ayyash, Issa Emad Ayyash, Issa Ayyash, Abed Ayyash, Sa'eid, Ayyash, Mahbouba Ayyash, Dahodeya Ayyash, Ra'oofa Mosmar, Tharefa Ayyash, Mariam, Aisha, and Ali Ayyash are seen in the photo|~|لقطة لأفراد من عائلة عياش يلبون دعوة سعيد عياش لتناول الطعام بعد تحرره من الأسر, عُرف منهم: حسن عياش، عيسى عماد عياش، عيسى عياش، عبد عياش، سعيد عياش، محبوبة عياش، داهودية عياش، رؤوفة مسمار، ظريفة عياش، مريم، عيشة، علي عياش","","","","still image","1988; Date created","1988","","","","","image/jpeg","1280","1831","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/2/68181_ca_object_representations_media_24213_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/2/73901_ca_object_representations_media_24213_original.jpg","https://palarchive.org/index.php/Detail/objects/41365/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Sa'eed Ayyash Collection | Sa'eed Ayyash Sub-collection 1: From Ayyash's Family Album","23 September 2018 at 10:24:38","9 March 2021 at 19:23:09","Members of the Ayyash family in satisfaction of Sa'eid Ayyash's invitation to dinner after his release. Hasan Ayyash, Issa Emad Ayyash, Issa Ayyash, Abed Ayyash, Sa'eid, Ayyash, Mahbouba Ayyash, Dahodeya Ayyash, Ra'oofa Mosmar, Tharefa Ayyash, Mariam, Aisha, and Ali Ayyash are seen in the photo","لقطة لأفراد من عائلة عياش يلبون دعوة سعيد عياش لتناول الطعام بعد تحرره من الأسر, عُرف منهم: حسن عياش، عيسى عماد عياش، عيسى عياش، عبد عياش، سعيد عياش، محبوبة عياش، داهودية عياش، رؤوفة مسمار، ظريفة عياش، مريم، عيشة، علي عياش","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5jq8g29/manifest"
"ark:/13030/m55f66wt","ark:/21198/z1jx40k9","","Work","60.0","0060.01.0009|~|41366|~|69943_ca_object_representations_media_24214_original.jpg","The Sa'eed Ayyash Collection","Sa'eed Ayyash Sub-collection 1: From Ayyash's Family Album","أصدقاء وطلبة من جامعة بيرزيت في زيارة لأسير محرر","Students from Birzeit University on a visit to a released prisoner","Students from Birzeit University on a visit to a released prisoner; including Hasan Dewani, Mazi Abu Thiab, Abdullah Owais, Sami Ayed, Dawood Serhan, Sa'eid Ayyash, Samer al-Abbasi, and Soliman Sh'hadeh|~|أصدقاء وعدد من طلبة من جامعة بيرزيت في زيارة لأسير محرر؛ عُرف منهم: حسن ديواني، مازن أبو ذياب، عبد الله عويس، سامي عايد، داوود سرحان، سعيد عياش، سمير العباسي، سليمان شحادة.","","","","still image","","","","","","","image/jpeg","1280","1910","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/2/43506_ca_object_representations_media_24214_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/4/2/69943_ca_object_representations_media_24214_original.jpg","https://palarchive.org/index.php/Detail/objects/41366/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Sa'eed Ayyash Collection | Sa'eed Ayyash Sub-collection 1: From Ayyash's Family Album","23 September 2018 at 10:24:38","9 March 2021 at 19:23:09","Students from Birzeit University on a visit to a released prisoner; including Hasan Dewani, Mazi Abu Thiab, Abdullah Owais, Sami Ayed, Dawood Serhan, Sa'eid Ayyash, Samer al-Abbasi, and Soliman Sh'hadeh","أصدقاء وعدد من طلبة من جامعة بيرزيت في زيارة لأسير محرر؛ عُرف منهم: حسن ديواني، مازن أبو ذياب، عبد الله عويس، سامي عايد، داوود سرحان، سعيد عياش، سمير العباسي، سليمان شحادة.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm55f66wt/manifest"
