Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z17h744b,,,Collection,,,,,The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5481s6z,ark:/21198/z17h744b,,Work,78.0,0078.01.0001|~|48304|~|5252_ca_object_representations_media_32802_original.jpg,The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Collection,The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Sub-collection 1: Photographs,روضة أطفال تابعة لجمعية عتيل الخيرية,The kindergarten of Attil Charity Association,A photo of the kindergarten of Attil Charity Association affiliated with the Union of Charitable Associations of Nablus and Jenin|~|صورة ملونة من روضة أطفال تابعة لجمعية عتيل الخيرية التابعة لاتحاد الجمعيات الخيرية في محافظة نابلس ولواء جنين.,"Ozrail, Samar, ""The Union of Charitable Societies Northern Governorates of the West Bank Collection,"" archival inventory, October 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,1984,1984,,"[32.370069,35.072538]",,جمعية عتيل الخيرية منظر للأطفال في قاعة الجمعية|~|Attil Charity Association / A photo of children in the Charity's hall,image/jpeg,4123,5789,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/2/8/43260_ca_object_representations_media_32802_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/2/8/5252_ca_object_representations_media_32802_original.jpg,https://palarchive.org/index.php/Detail/objects/48304/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Collection   | The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Sub-collection 1: Photographs,7 November 2018 at 12:31:27,9 March 2021 at 19:22:14,A photo of the kindergarten of Attil Charity Association affiliated with the Union of Charitable Associations of Nablus and Jenin,صورة ملونة من روضة أطفال تابعة لجمعية عتيل الخيرية التابعة لاتحاد الجمعيات الخيرية في محافظة نابلس ولواء جنين.,color photographs,جمعية عتيل الخيرية منظر للأطفال في قاعة الجمعية,Attil Charity Association / A photo of children in the Charity's hall,
ark:/13030/m5fj9z2t,ark:/21198/z17h744b,,Work,78.0,0078.01.0002|~|48305|~|5699_ca_object_representations_media_32804_original.jpg,The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Collection,The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Sub-collection 1: Photographs,روضة أطفال تابعة لجمعية عتيل الخيرية,The kindergarten of Attil Charity Association,A photo of the kindergarten of Attil Charity Association affiliated with the Union of Charitable Associations of Nablus and Jenin|~|صورة ملونة من روضة أطفال تابعة لجمعية عتيل الخيرية التابعة لاتحاد الجمعيات الخيرية في محافظة نابلس ولواء جنين.,"Ozrail, Samar, ""The Union of Charitable Societies Northern Governorates of the West Bank Collection,"" archival inventory, October 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,1984,1984,,"[32.370069,35.072538]",,جمعية عتيل الخيرية منظر للأطفال يتعاملون مع الالعاب|~|Attil Charity Association / A photo of children as they play,image/jpeg,4113,5784,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/2/8/87333_ca_object_representations_media_32804_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/2/8/5699_ca_object_representations_media_32804_original.jpg,https://palarchive.org/index.php/Detail/objects/48305/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Collection   | The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Sub-collection 1: Photographs,7 November 2018 at 12:31:27,9 March 2021 at 19:22:14,A photo of the kindergarten of Attil Charity Association affiliated with the Union of Charitable Associations of Nablus and Jenin,صورة ملونة من روضة أطفال تابعة لجمعية عتيل الخيرية التابعة لاتحاد الجمعيات الخيرية في محافظة نابلس ولواء جنين.,color photographs,جمعية عتيل الخيرية منظر للأطفال يتعاملون مع الالعاب,Attil Charity Association / A photo of children as they play,
ark:/13030/m5x99sn9,ark:/21198/z17h744b,,Work,78.0,0078.01.0003|~|48306|~|19176_ca_object_representations_media_32806_original.jpg,The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Collection,The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Sub-collection 1: Photographs,روضة أطفال تابعة لجمعية عتيل الخيرية,The kindergarten of Attil Charity Association,A photo of the kindergarten of Attil Charity Association affiliated with the Union of Charitable Associations of Nablus and Jenin|~|صورة ملونة من روضة أطفال تابعة لجمعية عتيل الخيرية التابعة لاتحاد الجمعيات الخيرية في محافظة نابلس ولواء جنين.,"Ozrail, Samar, ""The Union of Charitable Societies Northern Governorates of the West Bank Collection,"" archival inventory, October 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,1984,1984,,"[32.370069,35.072538]",,جمعية عتيل الخيرية منظر لصف روضة أطفال|~|Attil Charity Association / A photo of a classroom in the kindergarten,image/jpeg,4113,5789,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/2/8/12851_ca_object_representations_media_32806_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/2/8/19176_ca_object_representations_media_32806_original.jpg,https://palarchive.org/index.php/Detail/objects/48306/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Collection   | The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Sub-collection 1: Photographs,7 November 2018 at 12:31:27,9 March 2021 at 19:22:14,A photo of the kindergarten of Attil Charity Association affiliated with the Union of Charitable Associations of Nablus and Jenin,صورة ملونة من روضة أطفال تابعة لجمعية عتيل الخيرية التابعة لاتحاد الجمعيات الخيرية في محافظة نابلس ولواء جنين.,color photographs,جمعية عتيل الخيرية منظر لصف روضة أطفال,Attil Charity Association / A photo of a classroom in the kindergarten,
ark:/13030/m5xm5ww8,ark:/21198/z17h744b,,Work,78.0,0078.01.0004|~|48307|~|8783_ca_object_representations_media_32808_original.jpg,The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Collection,The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Sub-collection 1: Photographs,مبنى جمعية عتيل الخيرية,The Attil Charity Association building,A photo of the building of Attil Charity Association affiliated with the Union of Charitable Associations of Nablus and Jenin|~|صورة ملونة لمبنى جمعية عتيل الخيرية التابعة لاتحاد الجمعيات الخيرية في محافظة نابلس ولواء جنين.,"Ozrail, Samar, ""The Union of Charitable Societies Northern Governorates of the West Bank Collection,"" archival inventory, October 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,1984,1984,,"[32.370069,35.072538]",,جمعية عتيل الخيرية منظر عام للمبنى|~|Attil Charity Association / A photo of the building,image/jpeg,4113,5754,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/2/8/69616_ca_object_representations_media_32808_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/2/8/8783_ca_object_representations_media_32808_original.jpg,https://palarchive.org/index.php/Detail/objects/48307/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Collection   | The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Sub-collection 1: Photographs,7 November 2018 at 12:31:27,9 March 2021 at 19:22:14,A photo of the building of Attil Charity Association affiliated with the Union of Charitable Associations of Nablus and Jenin,صورة ملونة لمبنى جمعية عتيل الخيرية التابعة لاتحاد الجمعيات الخيرية في محافظة نابلس ولواء جنين.,color photographs,جمعية عتيل الخيرية منظر عام للمبنى,Attil Charity Association / A photo of the building,
ark:/13030/m5sj91zd,ark:/21198/z17h744b,,Work,78.0,0078.01.0005|~|48308|~|42810_ca_object_representations_media_32810_original.jpg,The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Collection,The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Sub-collection 1: Photographs,المدخل الرئيسي لجمعية عتيل الخيرية,The main entrance of The Attil Charity Association,A photo of the main entrance of the Attil Charity Association affiliated with the Union of Charitable Associations of Nablus and Jenin|~|صورة ملونة المدخل الرئيسي لجمعية عتيل الخيرية التابعة لاتحاد الجمعيات الخيرية في محافظة نابلس ولواء جنين.,"Ozrail, Samar, ""The Union of Charitable Societies Northern Governorates of the West Bank Collection,"" archival inventory, October 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,1984,1984,,"[32.370069,35.072538]",,جمعية عتيل الخيرية منظر المدخل الرئيسي|~|Attil Charity Association / A photo of the main entrance,image/jpeg,4128,5784,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/2/8/94393_ca_object_representations_media_32810_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/2/8/42810_ca_object_representations_media_32810_original.jpg,https://palarchive.org/index.php/Detail/objects/48308/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Collection   | The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Sub-collection 1: Photographs,7 November 2018 at 12:31:27,9 March 2021 at 19:22:14,A photo of the main entrance of the Attil Charity Association affiliated with the Union of Charitable Associations of Nablus and Jenin,صورة ملونة المدخل الرئيسي لجمعية عتيل الخيرية التابعة لاتحاد الجمعيات الخيرية في محافظة نابلس ولواء جنين.,color photographs,جمعية عتيل الخيرية منظر المدخل الرئيسي,Attil Charity Association / A photo of the main entrance,
ark:/13030/m5j17jhp,ark:/21198/z17h744b,,Work,78.0,0078.01.0006|~|48309|~|99484_ca_object_representations_media_32812_original.jpg,The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Collection,The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Sub-collection 1: Photographs,دورة للخياطة أقامتها جمعية عتيل الخيرية,A sewing workshop held by Attil Charity Association,A photo of the women who participated in the sewing workshop held by Attil Charity Association affiliated with the Union of Charitable Associations of Nablus and Jenin|~|صورة ملونة تظهر فيها نساء اشتركن في دورة للخياطة أقامتها جمعية عتيل الخيرية التابعة لاتحاد الجمعيات الخيرية في محافظة نابلس ولواء جنين.," Ozrail, Samar, ""The Union of Charitable Societies Northern Governorates of the West Bank Collection,"" archival inventory, October 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,1984,1984,,"[32.370069,35.072538]",,جمعية عتيل الخيرية منظر قسم الخياطة الصباحي|~|Attil Charity Association / A photo during the morning sewing workshop,image/jpeg,4133,5718,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/2/8/72603_ca_object_representations_media_32812_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/2/8/99484_ca_object_representations_media_32812_original.jpg,https://palarchive.org/index.php/Detail/objects/48309/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Collection   | The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Sub-collection 1: Photographs,7 November 2018 at 12:31:27,9 March 2021 at 19:22:14,A photo of the women who participated in the sewing workshop held by Attil Charity Association affiliated with the Union of Charitable Associations of Nablus and Jenin,صورة ملونة تظهر فيها نساء اشتركن في دورة للخياطة أقامتها جمعية عتيل الخيرية التابعة لاتحاد الجمعيات الخيرية في محافظة نابلس ولواء جنين.,color photographs,جمعية عتيل الخيرية منظر قسم الخياطة الصباحي,Attil Charity Association / A photo during the morning sewing workshop,
ark:/13030/m513381m,ark:/21198/z17h744b,,Work,78.0,0078.01.0007|~|48310|~|50907_ca_object_representations_media_32814_original.jpg,The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Collection,The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Sub-collection 1: Photographs,العيادة الطبية التابعة لجمعية عتيل الخيرية,The medical clinic of Attil Charity Association,A photo of the medical clinic of Attil Charity Association affiliated with the Union of Charitable Associations of Nablus and Jenin|~|صورة ملونة منالعيادة الطبية التابعة لجمعية عتيل الخيرية التابعة لاتحاد الجمعيات الخيرية في محافظة نابلس ولواء جنين.,"Ozrail, Samar, ""The Union of Charitable Societies Northern Governorates of the West Bank Collection,"" archival inventory, October 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,1984,1984,,"[32.370069,35.072538]",,جمعية عتيل الخيرية منظر لطبيب الجمعية|~|Attil Charity Association / A photo of the Charity's doctor,image/jpeg,4098,5789,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/2/8/52592_ca_object_representations_media_32814_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/2/8/50907_ca_object_representations_media_32814_original.jpg,https://palarchive.org/index.php/Detail/objects/48310/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Collection   | The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Sub-collection 1: Photographs,7 November 2018 at 12:31:27,9 March 2021 at 19:22:14,A photo of the medical clinic of Attil Charity Association affiliated with the Union of Charitable Associations of Nablus and Jenin,صورة ملونة منالعيادة الطبية التابعة لجمعية عتيل الخيرية التابعة لاتحاد الجمعيات الخيرية في محافظة نابلس ولواء جنين.,color photographs,جمعية عتيل الخيرية منظر لطبيب الجمعية,Attil Charity Association / A photo of the Charity's doctor,
ark:/13030/m5715gsw,ark:/21198/z17h744b,,Work,78.0,0078.01.0008|~|48311|~|86943_ca_object_representations_media_32816_original.jpg,The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Collection,The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Sub-collection 1: Photographs,دورة للخياطة أقامتها جمعية عتيل الخيرية,A sewing workshop held by Attil Charity Association,A photo of the women who participated in the sewing workshop held by Attil Charity Association affiliated with the Union of Charitable Associations of Nablus and Jenin|~|صورة ملونة تظهر فيها نساء اشتركن في دورة للخياطة أقامتها جمعية عتيل الخيرية التابعة لاتحاد الجمعيات الخيرية في محافظة نابلس ولواء جنين.,"Ozrail, Samar, ""The Union of Charitable Societies Northern Governorates of the West Bank Collection,"" archival inventory, October 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,1984,1984,,"[32.370069,35.072538]",,جمعية عتيل الخيرية|~|Attil Charity Association,image/jpeg,4139,5736,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/2/8/33164_ca_object_representations_media_32816_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/2/8/86943_ca_object_representations_media_32816_original.jpg,https://palarchive.org/index.php/Detail/objects/48311/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Collection   | The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Sub-collection 1: Photographs,7 November 2018 at 12:31:27,9 March 2021 at 19:22:14,A photo of the women who participated in the sewing workshop held by Attil Charity Association affiliated with the Union of Charitable Associations of Nablus and Jenin,صورة ملونة تظهر فيها نساء اشتركن في دورة للخياطة أقامتها جمعية عتيل الخيرية التابعة لاتحاد الجمعيات الخيرية في محافظة نابلس ولواء جنين.,color photographs,جمعية عتيل الخيرية,Attil Charity Association,
ark:/13030/m5p34dfx,ark:/21198/z17h744b,,Work,78.0,0078.01.0009|~|48312|~|18811_ca_object_representations_media_32818_original.jpg,The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Collection,The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Sub-collection 1: Photographs,روضة أطفال تابعة لجمعية عتيل الخيرية,The kindergarten of Attil Charity Association,A photo of the kindergarten of Attil Charity Association affiliated with the Union of Charitable Associations of Nablus and Jenin|~|صورة ملونة من روضة أطفال تابعة لجمعية عتيل الخيرية التابعة لاتحاد الجمعيات الخيرية في محافظة نابلس ولواء جنين.,"Ozrail, Samar, ""The Union of Charitable Societies Northern Governorates of the West Bank Collection,"" archival inventory, October 2018, the Palestinian Museum Digital Archive.",color photographs,ara,still image,1984,1984,,"[32.370069,35.072538]",,جمعية عتيل الخيرية منظر لصف روضة أطفال|~|Attil Charity Association / A photo of a classroom in the kindergarten,image/jpeg,4134,5756,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/2/8/40257_ca_object_representations_media_32818_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/2/8/18811_ca_object_representations_media_32818_original.jpg,https://palarchive.org/index.php/Detail/objects/48312/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Collection   | The Union of Charitable Societies Northern Governorates of the West Bank (UCSNG) Sub-collection 1: Photographs,7 November 2018 at 12:31:28,9 March 2021 at 19:22:14,A photo of the kindergarten of Attil Charity Association affiliated with the Union of Charitable Associations of Nablus and Jenin,صورة ملونة من روضة أطفال تابعة لجمعية عتيل الخيرية التابعة لاتحاد الجمعيات الخيرية في محافظة نابلس ولواء جنين.,color photographs,جمعية عتيل الخيرية منظر لصف روضة أطفال,Attil Charity Association / A photo of a classroom in the kindergarten,
