Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1x696kv,,,Collection,,,,,The Layla Habayeb Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5c89rdf,ark:/21198/z1x696kv,,Work,65.0,0065.01.0001|~|44714|~|50377_ca_object_representations_media_30080_original.jpg,The Layla Habayeb Collection,Layla Habayeb Sub-collection 1: From Habayeb's Family Album,حفل خطوبة ليلى سليم هريش وميشيل سليم حبايب,Layla Salim Hraish and Micheal Salim Habayeb's Engagement Party,,,black-and-white photographs,,still image,1952; Date created,1952.0,,"[31.9453666,35.9283716]",,,image/jpeg,4250,5749,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/0/0/74459_ca_object_representations_media_30080_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/0/0/50377_ca_object_representations_media_30080_original.jpg,https://palarchive.org/index.php/Detail/objects/44714/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Layla Habayeb Collection | Layla Habayeb Sub-collection 1: From Habayeb's Family Album,30 September 2018 at 9:11:25,9 March 2021 at 19:22:48,,,black-and-white photographs,,,
ark:/13030/m5vf4dj8,ark:/21198/z1x696kv,,Work,65.0,0065.01.0002|~|44715|~|41036_ca_object_representations_media_30081_original.jpg,The Layla Habayeb Collection,Layla Habayeb Sub-collection 1: From Habayeb's Family Album,ميشيل حبايب وليلى هريش يرقصان في احتفال,Micheal Habayeb and Layla Hraish at a Dance,,,black-and-white photographs,,still image,1955; Date created,1955.0,,"[31.9453666,35.9283716]",,,image/jpeg,5841,4346,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/0/0/11899_ca_object_representations_media_30081_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/0/0/41036_ca_object_representations_media_30081_original.jpg,https://palarchive.org/index.php/Detail/objects/44715/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Layla Habayeb Collection | Layla Habayeb Sub-collection 1: From Habayeb's Family Album,30 September 2018 at 9:11:27,9 March 2021 at 19:22:48,,,black-and-white photographs,,,
ark:/13030/m5kx2x37,ark:/21198/z1x696kv,,Work,65.0,0065.01.0003|~|44716|~|87014_ca_object_representations_media_30082_original.jpg,The Layla Habayeb Collection,Layla Habayeb Sub-collection 1: From Habayeb's Family Album,ميشيل حبايب وليلى هريش يرقصان في حفلة بمناسبة رأس السنة في نادي عمان,Micheal Habayeb and Layla Hraish Dancing at a Dance on the New Year's Eve in Amman Club,,,black-and-white photographs,,still image,1955; Date created,1955.0,,"[31.9453666,35.9283716]",,,image/jpeg,6916,4259,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/0/0/28697_ca_object_representations_media_30082_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/0/0/87014_ca_object_representations_media_30082_original.jpg,https://palarchive.org/index.php/Detail/objects/44716/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Layla Habayeb Collection | Layla Habayeb Sub-collection 1: From Habayeb's Family Album,30 September 2018 at 9:11:30,9 March 2021 at 19:22:48,,,black-and-white photographs,,,
ark:/13030/m5jx5w09,ark:/21198/z1x696kv,,Work,65.0,0065.01.0004|~|44717|~|93266_ca_object_representations_media_30083_original.jpg,The Layla Habayeb Collection,Layla Habayeb Sub-collection 1: From Habayeb's Family Album,زفاف سليم وليلى حبايب,Salim and Layla's Wedding,A photograph of Salim Habyeb's wedding from Acer to Layla Habayeb from Jafa. Salim Habyeb was a famous citrus trader. It is said that Layla Habayeb's wedding dress was bought from Paris and that it was extremely expensive.|~|صورة غير ملونة لزفاف سليم حبايب من عكا وليلى حبايب من يافا. كان سليم حبايب تاجر حمضيات مشهور، وبروى أن فستان زفاف ليلى حبايب تم شراؤه من باريس وكان ثمنه مرتفع,,black-and-white photographs,,still image,1910; Date created,1910.0,,"[32.049357,34.758355]; [32.049357,34.758355;32.049357,34.758355]",,,image/jpeg,6237,4599,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/0/0/15274_ca_object_representations_media_30083_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/0/0/93266_ca_object_representations_media_30083_original.jpg,https://palarchive.org/index.php/Detail/objects/44717/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Layla Habayeb Collection | Layla Habayeb Sub-collection 1: From Habayeb's Family Album,30 September 2018 at 9:11:32,9 March 2021 at 19:22:48,A photograph of Salim Habyeb's wedding from Acer to Layla Habayeb from Jafa. Salim Habyeb was a famous citrus trader. It is said that Layla Habayeb's wedding dress was bought from Paris and that it was extremely expensive.,صورة غير ملونة لزفاف سليم حبايب من عكا وليلى حبايب من يافا. كان سليم حبايب تاجر حمضيات مشهور، وبروى أن فستان زفاف ليلى حبايب تم شراؤه من باريس وكان ثمنه مرتفع,black-and-white photographs,,,
ark:/13030/m5g23fzg,ark:/21198/z1x696kv,,Work,65.0,0065.01.0005|~|44718|~|95838_ca_object_representations_media_30084_original.jpg,The Layla Habayeb Collection,Layla Habayeb Sub-collection 1: From Habayeb's Family Album,زفاف أنطون ورينا حبايب,Anton and Rina Habyeb's Wedding Party,"A photograph of Anton and Rina Habayeb's wedding party. Anton Habyeb used to be a lawyer before the Nakba, and he also had a degree in English Language. After he was uprooted from Jaffa, Habayeb worked as a teacher in Ramallah Friends School. Later on, he moved to Jordan then to Lybia. He finally immigrated to Saudi Arabia and worked in the U.S. Consulate until he passed away.|~|صورة لزفاف أنطون حبايب ورينا حبايب. كان أنطون حبايب يعمل محامي قبل النكبة كما كان يحمل شهادة في اللغة الإنجليزية، وبعد تهجره من يافا عمل أستاذا في مدرسة الفرندز ثم انتقل إلى الأردن وبعدها ليبيا قبل أن يستقر في عمله في القنصلية الأمريكية في السعودية إلى حين وفاته","Donn Hutchison (Fromer teacher at the Ramallah Friends School), recorded interview with PMDA researcher Hamzah Asad, non-transcript, 2019, the Palestinian Museum Digital Archive.; Mohammad Salim (Teacher at the Ramallah Friends School), recorded interview with PMDA researcher Hamzeh Asad, non-transcripts, 2019, the Palestinian Museum Digital Archive.; محمد سليم (أستاذ في مدرسة الفرندز للبنين)، مقابلة مسجلة مع باحث الأرشيف الرقمي حمزة أسعد، 2019، غير مفرغة، أرشيف المتحف الفلسطيني الرقمي.",black-and-white photographs,,still image,1939; Date created,1939.0,,"[32.049357,34.758355]",,,image/jpeg,5740,4433,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/0/0/11267_ca_object_representations_media_30084_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/0/0/95838_ca_object_representations_media_30084_original.jpg,https://palarchive.org/index.php/Detail/objects/44718/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Layla Habayeb Collection | Layla Habayeb Sub-collection 1: From Habayeb's Family Album,30 September 2018 at 9:11:41,9 March 2021 at 19:22:47,"A photograph of Anton and Rina Habayeb's wedding party. Anton Habyeb used to be a lawyer before the Nakba, and he also had a degree in English Language. After he was uprooted from Jaffa, Habayeb worked as a teacher in Ramallah Friends School. Later on, he moved to Jordan then to Lybia. He finally immigrated to Saudi Arabia and worked in the U.S. Consulate until he passed away.",صورة لزفاف أنطون حبايب ورينا حبايب. كان أنطون حبايب يعمل محامي قبل النكبة كما كان يحمل شهادة في اللغة الإنجليزية، وبعد تهجره من يافا عمل أستاذا في مدرسة الفرندز ثم انتقل إلى الأردن وبعدها ليبيا قبل أن يستقر في عمله في القنصلية الأمريكية في السعودية إلى حين وفاته,black-and-white photographs,,,
ark:/13030/m5kt46m0,ark:/21198/z1x696kv,,Work,65.0,0065.01.0006|~|44719|~|9990_ca_object_representations_media_30085_original.jpg,The Layla Habayeb Collection,Layla Habayeb Sub-collection 1: From Habayeb's Family Album,أصدقاء في نادي عمان يحتفلون برأس السنة,Friends in Amman Club Celebrating New Year's Eve,Micheal Habayeb (the first from the right side) and next to him is his wife Layla Hraish with their friends in a New Year's Eve Party in Amman Club|~|ميشيل حبايب ( الأول من جهة اليمين) وبجانبه وزوجته ليلى هريش مع أصدقائهم في حفلة رأس السنة في نادي عمان,,black-and-white photographs,,still image,1955; Date created,1955.0,,"[31.9453666,35.9283716]",,,image/jpeg,4337,6794,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/0/0/81927_ca_object_representations_media_30085_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/0/0/9990_ca_object_representations_media_30085_original.jpg,https://palarchive.org/index.php/Detail/objects/44719/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Layla Habayeb Collection | Layla Habayeb Sub-collection 1: From Habayeb's Family Album,30 September 2018 at 9:11:41,9 March 2021 at 19:22:47,Micheal Habayeb (the first from the right side) and next to him is his wife Layla Hraish with their friends in a New Year's Eve Party in Amman Club,ميشيل حبايب ( الأول من جهة اليمين) وبجانبه وزوجته ليلى هريش مع أصدقائهم في حفلة رأس السنة في نادي عمان,black-and-white photographs,,,
ark:/13030/m59h32wz,ark:/21198/z1x696kv,,Work,65.0,0065.01.0007|~|44720|~|52395_ca_object_representations_media_30086_original.jpg,The Layla Habayeb Collection,Layla Habayeb Sub-collection 1: From Habayeb's Family Album,أصدقاء خلال احتفال في عمان,Friends during a Celebration in Amman,"A group of relatives in a party. Starting from the right, they are: Layla Hraish, Suad, Laurit Hraish, Jubran Qshair and Micheal Habayeb.|~|مجوعة أقارب في حفلة وهم من اليمين: ليلى هريش، سعاد، لوريت هريش، جبران قشير، ميشيل حبايب.",,black-and-white photographs,,still image,1955; Date created,1955.0,,"[31.9453666,35.9283716]",,,image/jpeg,4262,6416,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/0/0/51826_ca_object_representations_media_30086_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/0/0/52395_ca_object_representations_media_30086_original.jpg,https://palarchive.org/index.php/Detail/objects/44720/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Layla Habayeb Collection | Layla Habayeb Sub-collection 1: From Habayeb's Family Album,30 September 2018 at 9:11:41,9 March 2021 at 19:22:47,"A group of relatives in a party. Starting from the right, they are: Layla Hraish, Suad, Laurit Hraish, Jubran Qshair and Micheal Habayeb.",مجوعة أقارب في حفلة وهم من اليمين: ليلى هريش، سعاد، لوريت هريش، جبران قشير، ميشيل حبايب.,black-and-white photographs,,,
ark:/13030/m5hx8tr5,ark:/21198/z1x696kv,,Work,65.0,0065.01.0008|~|44721|~|27266_ca_object_representations_media_30087_original.jpg,The Layla Habayeb Collection,Layla Habayeb Sub-collection 1: From Habayeb's Family Album,أفراد من عائلة ميشيل حبايب,Members of Micheal Habyeb's Family,"Members of Micheal Habayeb's family; starting from the right (the first row), they are: Reem, Rana and Salim. (Starting from the right in the second row): Muna, Layla Hraish, Micheal Habayeb and Adel Habayeb.|~|أفراد عائلة ميشيل حبايب وهم من اليمين (الصف الأول): ريم، رنا، سليم. (ومن الصف الثاني من اليمين): منى، ليلى هريش، ميشيل حبايب، أديل حبايب.",,black-and-white photographs,,still image,1971; Date created,1971.0,,"[31.9037641,35.2034184]",,,image/jpeg,7947,5912,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/0/0/16284_ca_object_representations_media_30087_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/0/0/27266_ca_object_representations_media_30087_original.jpg,https://palarchive.org/index.php/Detail/objects/44721/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Layla Habayeb Collection | Layla Habayeb Sub-collection 1: From Habayeb's Family Album,30 September 2018 at 9:11:41,9 March 2021 at 19:22:47,"Members of Micheal Habayeb's family; starting from the right (the first row), they are: Reem, Rana and Salim. (Starting from the right in the second row): Muna, Layla Hraish, Micheal Habayeb and Adel Habayeb.",أفراد عائلة ميشيل حبايب وهم من اليمين (الصف الأول): ريم، رنا، سليم. (ومن الصف الثاني من اليمين): منى، ليلى هريش، ميشيل حبايب، أديل حبايب.,black-and-white photographs,,,
ark:/13030/m5w741tj,ark:/21198/z1x696kv,,Work,65.0,0065.01.0009|~|44722|~|84487_ca_object_representations_media_30088_original.jpg,The Layla Habayeb Collection,Layla Habayeb Sub-collection 1: From Habayeb's Family Album,أفراد من عائلة حبايب بمناسبة أحد الشعانين,Members of Micheal Habyeb's Family celebrating Palm Sunday,"A group photograph captured on Palm Sunday. The people present starting from the right side are: Muna Habayeb, Adel Habyeb, Reem Habaybe and Salim Habayeb.|~|صورة جماعية بمناسبة أحد الشعانبن ويظهر فيها من اليمين : منى حبايب، أديل حبايب، ريم حبايب، سليم حبايب.",,black-and-white photographs,,still image,1967; Date created,1967.0,,"[31.9037641,35.2034184]",,,image/jpeg,6692,4277,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/0/0/38925_ca_object_representations_media_30088_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/3/0/0/84487_ca_object_representations_media_30088_original.jpg,https://palarchive.org/index.php/Detail/objects/44722/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Layla Habayeb Collection | Layla Habayeb Sub-collection 1: From Habayeb's Family Album,30 September 2018 at 9:11:42,9 March 2021 at 19:22:47,"A group photograph captured on Palm Sunday. The people present starting from the right side are: Muna Habayeb, Adel Habyeb, Reem Habaybe and Salim Habayeb.",صورة جماعية بمناسبة أحد الشعانبن ويظهر فيها من اليمين : منى حبايب، أديل حبايب، ريم حبايب، سليم حبايب.,black-and-white photographs,,,
