Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z13r6chz,,,Collection,,,,,The Zein ed-Din Takruri Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5r28gs1,ark:/21198/z13r6chz,,Work,79.0,0079.01.0001|~|67858|~|76036_ca_object_representations_media_53199_original.jpg,The Zein ed-Din Takruri Collection,Zein ed-Din Takruri Sub-collection 1: Photographs,فرق وأعلام الدول المشاركة  في مخيم الفيليا الخامس,Teams and Flags of Countries Participating in the 5th Philia Scout Camp,"Taken in 1965, this black-and-white photograph shows the scout teams and the flags of the countries participating in the Fifth Philia Scout Camp held in Jerusalem.|~|صور غير ملونة لفرق الكشافة وأعلام الدول المشاركة في المخيم الكشفي الفيليا الخامس الذي أقيم في القدس عام 1965","Takruri, Zein Al-Deen, ""Documents and Photographs"", private collection, 12 December 2018, the Palestinian Museum Digital Archive.",black-and-white photographs,ara,still image,1966; Date created,1966,,"[31.768319,35.21371]",,صورة جماعية  للمخيم الكشفي الفيلايا الخامس  في القدس 65|~|A group photograph  Of the Fifth Philia Scout Camp in Jerusalem 65,image/jpeg,4139,6287,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/1/44263_ca_object_representations_media_53199_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/1/76036_ca_object_representations_media_53199_original.jpg,https://palarchive.org/index.php/Detail/objects/67858/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,Zein ed-Din Takruri Sub-collection 1: Photographs |  The Zein ed-Din Takruri Collection,4 December 2018 at 10:33:25,9 March 2021 at 19:20:20,"Taken in 1965, this black-and-white photograph shows the scout teams and the flags of the countries participating in the Fifth Philia Scout Camp held in Jerusalem.",صور غير ملونة لفرق الكشافة وأعلام الدول المشاركة في المخيم الكشفي الفيليا الخامس الذي أقيم في القدس عام 1965,black-and-white photographs,صورة جماعية  للمخيم الكشفي الفيلايا الخامس  في القدس 65,A group photograph  Of the Fifth Philia Scout Camp in Jerusalem 65,
ark:/13030/m5m97r35,ark:/21198/z13r6chz,,Work,79.0,0079.01.0002|~|67859|~|9764_ca_object_representations_media_53201_original.jpg,The Zein ed-Din Takruri Collection,Zein ed-Din Takruri Sub-collection 1: Photographs,زيارة  القائد محمد علي حافظ إلى الخليل,Commander Muhammad ʿali Hafeẓ Visits Hebron,"A black-and-white photograph showing the Egyptian Scouts Commander Muhammad ʿali Hafeẓ with the Jordanian Minister of Education, Dhukan Hindawi, during Hafeẓ's visit to Hebron.|~|صورة غير ملونة يظهر فيها قائد الكشافة المصري محمد علي حافظ مع وزير التربية والتعليم الأردني ذوقان الهنداو، خلال زيارة محمد علي حافظ للخليل، كما ويظهر في الصورة زين الدين التكروري","Takruri, Zein Al-Deen, ""Documents and Photographs"", private collection, 12 December 2018, the Palestinian Museum Digital Archive.",black-and-white photographs,ara,still image,15 June 1966; Date created,1966-06-15,,"[31.532569,35.099826]",,"القائد محمد علي حافظ  في زيارة إلى الخليل  مع وزير التربية والتعليم ذوقان الهنداوي زين الدين التكروري|~|Commander Muhammad ʿali Hafeẓ On a visit to Hebron With the Minister of Education, Dhukan Hindawi Zain ed-Din at-Takruri",image/jpeg,4457,6038,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/2/82865_ca_object_representations_media_53201_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/2/9764_ca_object_representations_media_53201_original.jpg,https://palarchive.org/index.php/Detail/objects/67859/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,Zein ed-Din Takruri Sub-collection 1: Photographs |  The Zein ed-Din Takruri Collection,4 December 2018 at 10:33:26,9 March 2021 at 19:20:20,"A black-and-white photograph showing the Egyptian Scouts Commander Muhammad ʿali Hafeẓ with the Jordanian Minister of Education, Dhukan Hindawi, during Hafeẓ's visit to Hebron.",صورة غير ملونة يظهر فيها قائد الكشافة المصري محمد علي حافظ مع وزير التربية والتعليم الأردني ذوقان الهنداو، خلال زيارة محمد علي حافظ للخليل، كما ويظهر في الصورة زين الدين التكروري,black-and-white photographs,القائد محمد علي حافظ  في زيارة إلى الخليل  مع وزير التربية والتعليم ذوقان الهنداوي زين الدين التكروري,"Commander Muhammad ʿali Hafeẓ On a visit to Hebron With the Minister of Education, Dhukan Hindawi Zain ed-Din at-Takruri",
ark:/13030/m5gj70ct,ark:/21198/z13r6chz,,Work,79.0,0079.01.0003|~|67860|~|66914_ca_object_representations_media_53203_original.jpg,The Zein ed-Din Takruri Collection,Zein ed-Din Takruri Sub-collection 1: Photographs,مجموعة من  أعضاء الكشافة في مخيم الفيليا,A Group of Scouts in the Philia Scout Camp,"A black-and-white photograph showing a group of scouts eating breakfast at the Philia Scouts camp, also known as the Friendship Camp (Philia) which was held in Jerusalem in 1966.|~|صورة غير ملونة لمجموعة من أعضاء الكشافة أثناء تناول طعام الفطور في المخيم الكشفي الذي عرف باسم مخيم الصداقة (الفيليا) الذي عقد في القدس عام 1966.","Takruri, Zein Al-Deen, ""Documents and Photographs"", private collection, 12 December 2018, the Palestinian Museum Digital Archive.",black-and-white photographs,ara,still image,4 June 1966; Date created,1966-06-04,,"[31.768319,35.21371]",,صورة طليعه  في مخيم الصداقة (الفيلايا) في القدس|~|Image Vanguard At the Friendship Camp (Philia) in Jerusalem,image/jpeg,4415,6001,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/2/23240_ca_object_representations_media_53203_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/2/66914_ca_object_representations_media_53203_original.jpg,https://palarchive.org/index.php/Detail/objects/67860/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,Zein ed-Din Takruri Sub-collection 1: Photographs |  The Zein ed-Din Takruri Collection,4 December 2018 at 10:33:26,9 March 2021 at 19:20:20,"A black-and-white photograph showing a group of scouts eating breakfast at the Philia Scouts camp, also known as the Friendship Camp (Philia) which was held in Jerusalem in 1966.",صورة غير ملونة لمجموعة من أعضاء الكشافة أثناء تناول طعام الفطور في المخيم الكشفي الذي عرف باسم مخيم الصداقة (الفيليا) الذي عقد في القدس عام 1966.,black-and-white photographs,صورة طليعه  في مخيم الصداقة (الفيلايا) في القدس,Image Vanguard At the Friendship Camp (Philia) in Jerusalem,
ark:/13030/m53c3fk7,ark:/21198/z13r6chz,,Work,79.0,0079.01.0004|~|67861|~|39602_ca_object_representations_media_53205_original.jpg,The Zein ed-Din Takruri Collection,Zein ed-Din Takruri Sub-collection 1: Photographs,مجموعة من  أعضاء الكشافة في مخيم الفيليا,A Group of Scouts in the Philia Scout Camp,"A black-and-white photograph showing a group of scouts eating breakfast at the Philia Scouts camp, also known as the Friendship Camp (Philia) which was held in Jerusalem in 1966.|~|صورة غير ملونة لمجموعة من أعضاء الكشافة أثناء تناول طعام الفطور في المخيم الكشفي الذي عرف باسم مخيم الصداقة (الفيليا) الذي عقد في القدس عام 1966.","Takruri, Zein Al-Deen, ""Documents and Photographs"", private collection, 12 December 2018, the Palestinian Museum Digital Archive.",black-and-white photographs,ara,still image,1966; Date created,1966,,,,لولو برهان 14 تموز 1966 شحروري- تلفون 621|~|Lulu Burhan 14 July 1966 Shahruri - Telephone 621,image/jpeg,4393,5970,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/2/4036_ca_object_representations_media_53205_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/2/39602_ca_object_representations_media_53205_original.jpg,https://palarchive.org/index.php/Detail/objects/67861/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,Zein ed-Din Takruri Sub-collection 1: Photographs |  The Zein ed-Din Takruri Collection,4 December 2018 at 10:33:26,9 March 2021 at 19:20:20,"A black-and-white photograph showing a group of scouts eating breakfast at the Philia Scouts camp, also known as the Friendship Camp (Philia) which was held in Jerusalem in 1966.",صورة غير ملونة لمجموعة من أعضاء الكشافة أثناء تناول طعام الفطور في المخيم الكشفي الذي عرف باسم مخيم الصداقة (الفيليا) الذي عقد في القدس عام 1966.,black-and-white photographs,لولو برهان 14 تموز 1966 شحروري- تلفون 621,Lulu Burhan 14 July 1966 Shahruri - Telephone 621,
ark:/13030/m5bs67k6,ark:/21198/z13r6chz,,Work,79.0,0079.01.0005|~|67862|~|13536_ca_object_representations_media_53207_original.jpg,The Zein ed-Din Takruri Collection,Zein ed-Din Takruri Sub-collection 1: Photographs,زين الدين التكروري في دورة عرفاء الطلائع,Zine El Din in the course of the leaders of the pioneers,"A black-and-white photograph showing Zinedine al-Takrori with his fellows in the scout, who dug a table and chairs in the ground and threw the food on the fire during the leaders of Pioneers Camp, which was established in Jericho in 1965.|~|صورة غير ملونة يظهر فيها زين الدين التكروري مع زملائه في الكشافة، حيث قاموا بحفر طاولة ومقاعد في الأرض وطهوا الطعام على النار، خلال مخيم عرفاء الطلائع التي أقيمت في أريحا عام 1965.","Takruri, Zein Al-Deen, ""Documents and Photographs"", private collection, 12 December 2018, the Palestinian Museum Digital Archive.",black-and-white photographs,,still image,1965; Date created,1965,,,,"مخيم في أريحا  سنة 1965 زين الدين التكروري دورة عرفاء طلائع|~|""Camp in Jericho In 1965 Zine El Din Tkouri The course of the pioneers leaders """,image/jpeg,2653,3668,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/2/88593_ca_object_representations_media_53207_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/2/13536_ca_object_representations_media_53207_original.jpg,https://palarchive.org/index.php/Detail/objects/67862/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,Zein ed-Din Takruri Sub-collection 1: Photographs |  The Zein ed-Din Takruri Collection,4 December 2018 at 10:33:26,9 March 2021 at 19:20:19,"A black-and-white photograph showing Zinedine al-Takrori with his fellows in the scout, who dug a table and chairs in the ground and threw the food on the fire during the leaders of Pioneers Camp, which was established in Jericho in 1965.",صورة غير ملونة يظهر فيها زين الدين التكروري مع زملائه في الكشافة، حيث قاموا بحفر طاولة ومقاعد في الأرض وطهوا الطعام على النار، خلال مخيم عرفاء الطلائع التي أقيمت في أريحا عام 1965.,black-and-white photographs,مخيم في أريحا  سنة 1965 زين الدين التكروري دورة عرفاء طلائع,"""Camp in Jericho In 1965 Zine El Din Tkouri The course of the pioneers leaders """,
ark:/13030/m5zm2z3z,ark:/21198/z13r6chz,,Work,79.0,0079.01.0006|~|67863|~|58358_ca_object_representations_media_53209_original.jpg,The Zein ed-Din Takruri Collection,Zein ed-Din Takruri Sub-collection 1: Photographs,لعبة كشفية في مخيم الفيليا,A Scout Game in the Philia Scout Camp,"A black-and-white photograph of female guides and scouts from various delegations who participated in the fifth Philia camp in Jerusalem, they also participated in a game of chess.|~|صورة غير ملونة لمرشدات وكشفيين من مختلف الوفود التي شاركت في مخيم الفيليا الخامس في القدس، شاركوا في لعبة كشفية.","Takruri, Zein Al-Deen, ""Documents and Photographs"", private collection, 12 December 2018, the Palestinian Museum Digital Archive.",black-and-white photographs,ara,still image,1966; Date created,1966,,"[31.768319,35.21371]",,,image/jpeg,2612,3722,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/2/12378_ca_object_representations_media_53209_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/2/58358_ca_object_representations_media_53209_original.jpg,https://palarchive.org/index.php/Detail/objects/67863/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,Zein ed-Din Takruri Sub-collection 1: Photographs |  The Zein ed-Din Takruri Collection,4 December 2018 at 10:33:26,9 March 2021 at 19:20:19,"A black-and-white photograph of female guides and scouts from various delegations who participated in the fifth Philia camp in Jerusalem, they also participated in a game of chess.",صورة غير ملونة لمرشدات وكشفيين من مختلف الوفود التي شاركت في مخيم الفيليا الخامس في القدس، شاركوا في لعبة كشفية.,black-and-white photographs,,,
ark:/13030/m5tv26b5,ark:/21198/z13r6chz,,Work,79.0,0079.01.0007|~|67864|~|61746_ca_object_representations_media_53211_original.jpg,The Zein ed-Din Takruri Collection,Zein ed-Din Takruri Sub-collection 1: Photographs,زين الدين التكروري وحسين كامل يتبادلنا الهدايا,Zain ed-Din at-Takruri and Hussein Kamel Exchange Gifts,"A black-and-white photograph showing Zain ed-Din at-Takruri from the Jordan Scouts, exchanging gifts with the scout, Hussein Kamel Bassyuni of the Egyptian Scouts, in the fifth Philia scout camp, which was held in Jerusalem in 1966.|~|صورة غير ملونة يظهر فيها زين الدين التكروري من كشافة الأردن وهو يتبادل الهدايا مع الكشاف حسين كامل بسيوني من الكشافة المصرية، في مخيم الفيليا الخامس الذي أقيم في القدس في عام 1966","Takruri, Zein Al-Deen, ""Documents and Photographs"", private collection, 12 December 2018, the Palestinian Museum Digital Archive.",black-and-white photographs,ara,still image,1966; Date created,1966,,"[31.768319,35.21371]",,زين الدين التكروري الأردن حسين كامل بسيوني مصر  تبادل هدايا سنة 1966|~|Zain ed-Din at-Takruri - Jordan Hussein Kamel Bassyuni - Egypt Exchange of Gifts in 1966,image/jpeg,2596,3697,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/2/62541_ca_object_representations_media_53211_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/2/61746_ca_object_representations_media_53211_original.jpg,https://palarchive.org/index.php/Detail/objects/67864/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,Zein ed-Din Takruri Sub-collection 1: Photographs |  The Zein ed-Din Takruri Collection,4 December 2018 at 10:33:26,9 March 2021 at 19:20:19,"A black-and-white photograph showing Zain ed-Din at-Takruri from the Jordan Scouts, exchanging gifts with the scout, Hussein Kamel Bassyuni of the Egyptian Scouts, in the fifth Philia scout camp, which was held in Jerusalem in 1966.",صورة غير ملونة يظهر فيها زين الدين التكروري من كشافة الأردن وهو يتبادل الهدايا مع الكشاف حسين كامل بسيوني من الكشافة المصرية، في مخيم الفيليا الخامس الذي أقيم في القدس في عام 1966,black-and-white photographs,زين الدين التكروري الأردن حسين كامل بسيوني مصر  تبادل هدايا سنة 1966,Zain ed-Din at-Takruri - Jordan Hussein Kamel Bassyuni - Egypt Exchange of Gifts in 1966,
ark:/13030/m57446bd,ark:/21198/z13r6chz,,Work,79.0,0079.01.0008|~|67865|~|84742_ca_object_representations_media_53213_original.jpg,The Zein ed-Din Takruri Collection,Zein ed-Din Takruri Sub-collection 1: Photographs,عرض الكشافة الليبية في مخيم الفيليا,The Libyan Scouts Show in the Philia Scout Camp,A black-and-white photograph showing members of the Libyan Scouts performing a Libyan show at the fifth Philia scout camp in Jerusalem.|~|صورة غير ملونة تظهر أعضاء فرقة الكشافة الليبية وهم يؤدون عرض ليبي في مخيم الفيليا الخامس في القدس.,"Takruri, Zein Al-Deen, ""Documents and Photographs"", private collection, 12 December 2018, the Palestinian Museum Digital Archive.",black-and-white photographs,ara,still image,1966; Date created,1966,,"[31.768319,35.21371]",,,image/jpeg,2575,3687,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/2/13190_ca_object_representations_media_53213_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/2/84742_ca_object_representations_media_53213_original.jpg,https://palarchive.org/index.php/Detail/objects/67865/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,Zein ed-Din Takruri Sub-collection 1: Photographs |  The Zein ed-Din Takruri Collection,4 December 2018 at 10:33:26,9 March 2021 at 19:20:19,A black-and-white photograph showing members of the Libyan Scouts performing a Libyan show at the fifth Philia scout camp in Jerusalem.,صورة غير ملونة تظهر أعضاء فرقة الكشافة الليبية وهم يؤدون عرض ليبي في مخيم الفيليا الخامس في القدس.,black-and-white photographs,,,
ark:/13030/m52c6ddd,ark:/21198/z13r6chz,,Work,79.0,0079.01.0009|~|67866|~|77696_ca_object_representations_media_53215_original.jpg,The Zein ed-Din Takruri Collection,Zein ed-Din Takruri Sub-collection 1: Photographs,مجموعة من الكشافة في مخيم عرفاء الطلائع,A group of scouts in pioneers camp,A non-colored picture showing a group of young scouts during their participation in the pioneers leaders camp in Jericho.|~|صورة غير ملونة يظهر فيها مجموعة من شباب الكشافة خلال مشاركتهم في مخيم عرفاء الطلائع الذي أقيم في أريحا.,"Takruri, Zein Al-Deen, ""Documents and Photographs"", private collection, 12 December 2018, the Palestinian Museum Digital Archive.",black-and-white photographs,ara,still image,1965; Date created,1965,,"[31.8611058,35.4617583]",,,image/jpeg,2611,3709,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/2/65555_ca_object_representations_media_53215_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/5/3/2/77696_ca_object_representations_media_53215_original.jpg,https://palarchive.org/index.php/Detail/objects/67866/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,Zein ed-Din Takruri Sub-collection 1: Photographs |  The Zein ed-Din Takruri Collection,4 December 2018 at 10:33:26,9 March 2021 at 19:20:19,A non-colored picture showing a group of young scouts during their participation in the pioneers leaders camp in Jericho.,صورة غير ملونة يظهر فيها مجموعة من شباب الكشافة خلال مشاركتهم في مخيم عرفاء الطلائع الذي أقيم في أريحا.,black-and-white photographs,,,
