Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1np7q1g,,,Collection,,,,,The Raja Sam'an Dawood Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5869xjp,ark:/21198/z1np7q1g,,Work,67.0,0067.01.0001|~|44857|~|50808_ca_object_representations_media_29977_original.jpg,The Raja Sam'an Dawood Collection,Raja Sam'an Dawood Sub-collection 1: Photographs,صورة جماعية لمجموعة من القضاة والمحاميين,A group photo of judges and attorneys,A group photo of judges and attorneys during the British Colonization. Som'an Dawood is seen in the photo; sitting fourth on the right in the second row|~|صورة جماعية لمجموعة من القضاة والمحاميين في فترة الاستعمار البريطاني. يظهر في الصورة سمعان داوود جالساً في الصف الثاني، الرابع من جهة اليمين.,,,,still image,1925 to 1928; Date created,1925/1928,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/9/9/88798_ca_object_representations_media_29977_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/9/9/50808_ca_object_representations_media_29977_original.jpg,https://palarchive.org/index.php/Detail/objects/44857/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Raja Sam'an Dawood Collection  | Raja Sam'an Dawood Sub-collection 1: Photographs,30 September 2018 at 11:04:14,9 March 2021 at 19:22:46,A group photo of judges and attorneys during the British Colonization. Som'an Dawood is seen in the photo; sitting fourth on the right in the second row,صورة جماعية لمجموعة من القضاة والمحاميين في فترة الاستعمار البريطاني. يظهر في الصورة سمعان داوود جالساً في الصف الثاني، الرابع من جهة اليمين.,,,,
ark:/13030/m50p8f31,ark:/21198/z1np7q1g,,Work,67.0,0067.01.0002|~|44858|~|81498_ca_object_representations_media_29978_original.jpg,The Raja Sam'an Dawood Collection,Raja Sam'an Dawood Sub-collection 1: Photographs,صورة زفاف سمعان داوود وأميلي سليمان اسحق,A photo taken at the wedding of Som'an Dawood and Emily Soliman Is'haq,,,,,still image,,,,,,,image/jpeg,12973,9520,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/9/9/8337_ca_object_representations_media_29978_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/9/9/81498_ca_object_representations_media_29978_original.jpg,https://palarchive.org/index.php/Detail/objects/44858/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Raja Sam'an Dawood Collection  | Raja Sam'an Dawood Sub-collection 1: Photographs,30 September 2018 at 11:04:15,9 March 2021 at 19:22:45,,,,,,
ark:/13030/m5d29cn8,ark:/21198/z1np7q1g,,Work,67.0,0067.01.0003|~|44859|~|17751_ca_object_representations_media_29979_original.jpg,The Raja Sam'an Dawood Collection,Raja Sam'an Dawood Sub-collection 1: Photographs,سمعان داوود وزوجته أميلي سليمان اسحق,Som'an Dawood and his wife Emily Soliman Is'haq,Som'an Dawood and his wife Emily Soliman Is'haq during their engagement|~|سمعان داوود وزوجته أثناء فترة الخطوبة,,,,still image,1922; Date created,1922,,,,,image/jpeg,6875,4506,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/9/9/68039_ca_object_representations_media_29979_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/9/9/17751_ca_object_representations_media_29979_original.jpg,https://palarchive.org/index.php/Detail/objects/44859/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Raja Sam'an Dawood Collection  | Raja Sam'an Dawood Sub-collection 1: Photographs,30 September 2018 at 11:04:15,9 March 2021 at 19:22:45,Som'an Dawood and his wife Emily Soliman Is'haq during their engagement,سمعان داوود وزوجته أثناء فترة الخطوبة,,,,
ark:/13030/m5w45bfp,ark:/21198/z1np7q1g,,Work,67.0,0067.01.0004|~|44860|~|95384_ca_object_representations_media_29980_original.jpg,The Raja Sam'an Dawood Collection,Raja Sam'an Dawood Sub-collection 1: Photographs,شهادة مدرسية لسمعان داوود,Som'an Dawood's school certificate,Som'an Dawood's certificate from the Law School in Jerusalem|~|شهادة من مجلس الدروس الحقوقية لسمعان داوود، خلال فترة دراسة المحاماة في القدس,,,,still image,1922; Date created,1922,,"[31.768319,35.21371]",,,image/jpeg,4487,3029,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/9/9/32851_ca_object_representations_media_29980_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/9/9/95384_ca_object_representations_media_29980_original.jpg,https://palarchive.org/index.php/Detail/objects/44860/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Raja Sam'an Dawood Collection  | Raja Sam'an Dawood Sub-collection 1: Photographs,30 September 2018 at 11:04:15,9 March 2021 at 19:22:45,Som'an Dawood's certificate from the Law School in Jerusalem,شهادة من مجلس الدروس الحقوقية لسمعان داوود، خلال فترة دراسة المحاماة في القدس,,,,
ark:/13030/m5gv339r,ark:/21198/z1np7q1g,,Work,67.0,0067.01.0005|~|44861|~|12077_ca_object_representations_media_29985_original.jpg,The Raja Sam'an Dawood Collection,Raja Sam'an Dawood Sub-collection 1: Photographs,الملك حسين وعدد من الشخصيات خلال افتتاح مطار القدس,King Hussein with other figures at the opening of al-Quds Airport,"The opening of al-Quds Airport in 1964. Appears in the photo; right to left, King Hussein, Som'an Dawood, and Hasan al-Kateb (former Mayor of Jerusalem) behind them in the middle, and Abdullah Jodeh (former Mayor of al-Bireh) on the far left.|~|خلال افتتاح مطار القدس عام 1964، من يمين اللقطة الملك حسين وسمعان داوود، ومن خلفهم في الوسط حسن الكاتب محافظ القدس سابقاً، ومن أقصى اليسار عبد الله جودة رئيس بلدية البيرة سابقاً",,,,still image,1964; Date created,1964,,"[31.768319,35.21371]",,,image/jpeg,8284,11378,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/9/9/86528_ca_object_representations_media_29985_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/9/9/12077_ca_object_representations_media_29985_original.jpg,https://palarchive.org/index.php/Detail/objects/44861/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Raja Sam'an Dawood Collection  | Raja Sam'an Dawood Sub-collection 1: Photographs,30 September 2018 at 11:04:16,9 March 2021 at 19:22:45,"The opening of al-Quds Airport in 1964. Appears in the photo; right to left, King Hussein, Som'an Dawood, and Hasan al-Kateb (former Mayor of Jerusalem) behind them in the middle, and Abdullah Jodeh (former Mayor of al-Bireh) on the far left.",خلال افتتاح مطار القدس عام 1964، من يمين اللقطة الملك حسين وسمعان داوود، ومن خلفهم في الوسط حسن الكاتب محافظ القدس سابقاً، ومن أقصى اليسار عبد الله جودة رئيس بلدية البيرة سابقاً,,,,
ark:/13030/m5c32bg0,ark:/21198/z1np7q1g,,Work,67.0,0067.01.0006|~|44862|~|6638_ca_object_representations_media_29987_original.jpg,The Raja Sam'an Dawood Collection,Raja Sam'an Dawood Sub-collection 1: Photographs,سمعان داوود مع المطران هيلاريون كابوتشي,Som'an Dawood with Bishop Hilarion Capuchi,Som'an Dawood with Bishop Hilarion Capuchi in the Church of the Holy Sepulcher; where he was the Catholic Bishop but the Israeli Occupation deported him from Palestine after his arrest.|~|سمعان داوود مع المطران هيلاريون كابوتشي في كنيسة القيامة، حيث كان مطران الكاثوليك ونفاه الاحتلال الاسرائيلي عن فلسطين بعد اعتقاله.,,,,still image,31 May 1954; Date created,1954-05-31,,"[31.768319,35.21371]",,,image/jpeg,7038,5149,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/9/9/35037_ca_object_representations_media_29987_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/9/9/6638_ca_object_representations_media_29987_original.jpg,https://palarchive.org/index.php/Detail/objects/44862/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Raja Sam'an Dawood Collection  | Raja Sam'an Dawood Sub-collection 1: Photographs,30 September 2018 at 11:04:16,9 March 2021 at 19:22:45,Som'an Dawood with Bishop Hilarion Capuchi in the Church of the Holy Sepulcher; where he was the Catholic Bishop but the Israeli Occupation deported him from Palestine after his arrest.,سمعان داوود مع المطران هيلاريون كابوتشي في كنيسة القيامة، حيث كان مطران الكاثوليك ونفاه الاحتلال الاسرائيلي عن فلسطين بعد اعتقاله.,,,,
ark:/13030/m5xx20v1,ark:/21198/z1np7q1g,,Work,67.0,0067.01.0007|~|44863|~|98056_ca_object_representations_media_29989_original.jpg,The Raja Sam'an Dawood Collection,Raja Sam'an Dawood Sub-collection 1: Photographs,عضوات الجمعيات في الخيرية في المسجد الاقصى,Members from charities at Al-Aqsa Mosque,"A photo of members from the charities in Ramallah on a visit to Al-Aqsa Mosque. Emily Som'an; founder of the first women's society in Ramallah, is seen in the photo (sixth on the right in the second row).|~|سيدات الجمعيات الخيرية في رام الله في زيارة للمسجد الأقصى، ويظهر في الصورة إيملي سمعان (السادسة من اليمين الصف الثاني)، مؤسِسة اول جمعية نسائية في رام الله",,,,still image,1960; Date created,1960,,,,,image/jpeg,6426,8767,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/9/9/6959_ca_object_representations_media_29989_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/9/9/98056_ca_object_representations_media_29989_original.jpg,https://palarchive.org/index.php/Detail/objects/44863/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Raja Sam'an Dawood Collection  | Raja Sam'an Dawood Sub-collection 1: Photographs,30 September 2018 at 11:04:16,9 March 2021 at 19:22:45,"A photo of members from the charities in Ramallah on a visit to Al-Aqsa Mosque. Emily Som'an; founder of the first women's society in Ramallah, is seen in the photo (sixth on the right in the second row).",سيدات الجمعيات الخيرية في رام الله في زيارة للمسجد الأقصى، ويظهر في الصورة إيملي سمعان (السادسة من اليمين الصف الثاني)، مؤسِسة اول جمعية نسائية في رام الله,,,,
ark:/13030/m5t5185g,ark:/21198/z1np7q1g,,Work,67.0,0067.01.0008|~|44864|~|73902_ca_object_representations_media_29990_original.jpg,The Raja Sam'an Dawood Collection,Raja Sam'an Dawood Sub-collection 1: Photographs,الملكة رانية خلال لقاء سمعان داوود,Queen Rania in a meeting with Som'an Dawood,"A photo taken during a reception in Amman. Queen Rania, Som'an Dawood, and Shareif Nasser (in the middle) are seen in the photo|~|خلال حفل استقبال في عمان، ويظهر في الصورة الملكة رانية مع سمعان داوود، يتوسطهم الشريف ناصر.",,,,still image,1960s; Date created,1960/1969,,"[30.585164,36.238414]",,,image/jpeg,5925,8266,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/9/9/25272_ca_object_representations_media_29990_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/9/9/73902_ca_object_representations_media_29990_original.jpg,https://palarchive.org/index.php/Detail/objects/44864/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Raja Sam'an Dawood Collection  | Raja Sam'an Dawood Sub-collection 1: Photographs,30 September 2018 at 11:04:16,9 March 2021 at 19:22:45,"A photo taken during a reception in Amman. Queen Rania, Som'an Dawood, and Shareif Nasser (in the middle) are seen in the photo",خلال حفل استقبال في عمان، ويظهر في الصورة الملكة رانية مع سمعان داوود، يتوسطهم الشريف ناصر.,,,,
ark:/13030/m5772wdv,ark:/21198/z1np7q1g,,Work,67.0,0067.01.0009|~|44865|~|33441_ca_object_representations_media_29992_original.jpg,The Raja Sam'an Dawood Collection,Raja Sam'an Dawood Sub-collection 1: Photographs,أعضاء مجلس الوزراء الاردني,Members of the Prime Ministry of Jordan,"Members of the Prime Ministry of Jordan; right to left, Akef al-Fayez, Thoqan al-Hindawi, Kind Hussein, Bahjat Talhouny, Abdullah Ghoshe, Ahmad Touqan, and Som'an Dawood|~|أعضاء مجلس الوزراء الأردني، ويظهر في الصورة عاكف الفايز، ذوقان الهنداوي، الملك حسين، بهجت التلهوني، عبد الله غوشة، احمد طوقان، سمعان داوود.",,,,still image,1951; Date created,1951,,,,,image/jpeg,6309,8806,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/9/9/44535_ca_object_representations_media_29992_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/2/9/9/33441_ca_object_representations_media_29992_original.jpg,https://palarchive.org/index.php/Detail/objects/44865/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Raja Sam'an Dawood Collection  | Raja Sam'an Dawood Sub-collection 1: Photographs,30 September 2018 at 11:04:22,9 March 2021 at 19:22:45,"Members of the Prime Ministry of Jordan; right to left, Akef al-Fayez, Thoqan al-Hindawi, Kind Hussein, Bahjat Talhouny, Abdullah Ghoshe, Ahmad Touqan, and Som'an Dawood",أعضاء مجلس الوزراء الأردني، ويظهر في الصورة عاكف الفايز، ذوقان الهنداوي، الملك حسين، بهجت التلهوني، عبد الله غوشة، احمد طوقان، سمعان داوود.,,,,
