Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1hn0v1w,,,Collection,,,,,The Marwan al-Barghouthi Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5bh0b7x,ark:/21198/z1hn0v1w,,Work,132.0,0132.01.0001|~|127565|~|15655_ca_object_representations_media_85587_original.jpg,The Marwan al-Barghouthi Collection,,مروان البرغوثي في إحدى الميسرات الاحتجاجية خلال الانتفاضة الثانية,Marwan al-Barghuthy in a protest during the second Intifada,A colour photograph of Marwan al-Barghuthy in a protest during the second Intifada|~|صورة ملونة لمروان البرغوثي إحدى الميسرات الاحتجاجية خلال الانتفاضة الثانية.,,color photographs,ara,still image,2000s; Date created,2000/2009,,"[31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/92296_ca_object_representations_media_85587_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/15655_ca_object_representations_media_85587_original.jpg,https://palarchive.org/index.php/Detail/objects/127565/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Marwan al-Barghouthi Collection,12 June 2019 at 15:11:36,9 March 2021 at 11:26:01,A colour photograph of Marwan al-Barghuthy in a protest during the second Intifada,صورة ملونة لمروان البرغوثي إحدى الميسرات الاحتجاجية خلال الانتفاضة الثانية.,color photographs,,,
ark:/13030/m5g812xs,ark:/21198/z1hn0v1w,,Work,132.0,0132.01.0002|~|127566|~|79325_ca_object_representations_media_85588_original.jpg,The Marwan al-Barghouthi Collection,,مروان البرغوثي مع فيصل الحسيني,Marwan al-Barghuthy with Faisal Husseini,A colour photograph of Marwan al-Barghuthy with Faisal Husseini during a conference in the late 1990s|~|صورة ملونة لمروان البرغوثي مع فيصل الحسيني خلال إحدى المؤاتمرات في أواخر التسعينات.,,color photographs,ara,still image,1990s; Date created,1990/1999,,"[31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/22143_ca_object_representations_media_85588_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/79325_ca_object_representations_media_85588_original.jpg,https://palarchive.org/index.php/Detail/objects/127566/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Marwan al-Barghouthi Collection,12 June 2019 at 15:11:36,9 March 2021 at 11:26:01,A colour photograph of Marwan al-Barghuthy with Faisal Husseini during a conference in the late 1990s,صورة ملونة لمروان البرغوثي مع فيصل الحسيني خلال إحدى المؤاتمرات في أواخر التسعينات.,color photographs,,,
ark:/13030/m56q9khn,ark:/21198/z1hn0v1w,,Work,132.0,0132.01.0003|~|127567|~|62244_ca_object_representations_media_85589_original.jpg,The Marwan al-Barghouthi Collection,,مروان البرغوثي يرافق الرئيس الراحل ياسرعرفات,Marwan al-Barghuthy accompanying Yaser ʿarafat; former Palestinian President,"A colour photograph of Marwan al-Barghuthy accompanying Yaser ʿarafat; Late Palestinian President, to a conference held by the Palestinian Liberation Organization (PLO)|~|صورة ملونة لمروان البرغوثي وهو يرافق الرئيس الراحل ياسر عرفات، خلال أحد المؤتمرات التي عقدتها حركة التحرير الوطني الفلسطيني(فتح).",,color photographs,ara,still image,1990s; Date created,1990/1999,,"[31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/77911_ca_object_representations_media_85589_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/62244_ca_object_representations_media_85589_original.jpg,https://palarchive.org/index.php/Detail/objects/127567/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Marwan al-Barghouthi Collection,12 June 2019 at 15:11:36,9 March 2021 at 11:26:01,"A colour photograph of Marwan al-Barghuthy accompanying Yaser ʿarafat; Late Palestinian President, to a conference held by the Palestinian Liberation Organization (PLO)",صورة ملونة لمروان البرغوثي وهو يرافق الرئيس الراحل ياسر عرفات، خلال أحد المؤتمرات التي عقدتها حركة التحرير الوطني الفلسطيني(فتح).,color photographs,,,
ark:/13030/m5ps5j8m,ark:/21198/z1hn0v1w,,Work,132.0,0132.01.0004|~|127568|~|41361_ca_object_representations_media_85590_original.jpg,The Marwan al-Barghouthi Collection,,مروان البرغوثي  يشارك في إحدى المسيرات الاحتفالية بانطلاقة حركة التحرير الوطني الفلسطيني (فتح),Marwan al-Barghuthy in a parade celebrating the foundation of the Palestinian Liberation Organization (PLO),A colour photograph of Marwan al-Barghuthy with his friends Issa Liftawi and Adnan Samarah in a parade celebrating the foundation of the Palestinian Liberation Organization (PLO) which took place in Ramallah|~|صورة ملونة لمروان البرغوثي مع صديقيه عيسى اللفتاوي وعدنان سمارة، خلال مشاركتهم في المسيرة الاحتفالية لانطلاقة حركة التحرير الوطني الفلسطيني (فتح) التي جابت شوارع مدينة رام الله.,,color photographs,ara,still image,2000s; Date created,2000/2009,,"[31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/93121_ca_object_representations_media_85590_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/41361_ca_object_representations_media_85590_original.jpg,https://palarchive.org/index.php/Detail/objects/127568/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Marwan al-Barghouthi Collection,12 June 2019 at 15:11:36,9 March 2021 at 11:26:01,A colour photograph of Marwan al-Barghuthy with his friends Issa Liftawi and Adnan Samarah in a parade celebrating the foundation of the Palestinian Liberation Organization (PLO) which took place in Ramallah,صورة ملونة لمروان البرغوثي مع صديقيه عيسى اللفتاوي وعدنان سمارة، خلال مشاركتهم في المسيرة الاحتفالية لانطلاقة حركة التحرير الوطني الفلسطيني (فتح) التي جابت شوارع مدينة رام الله.,color photographs,,,
ark:/13030/m5k14skn,ark:/21198/z1hn0v1w,,Work,132.0,0132.01.0005|~|127569|~|77391_ca_object_representations_media_85592_original.jpg,The Marwan al-Barghouthi Collection,,مروان البرغوثي  والرئيس الراحل ياسر عرفات يشاركان في مؤتمر الشبيبة  برام الله,Marwan al-Barghuthy accompanying Yaser ʿarafat; former Palestinian President to al-Shabiba conference in Ramallah,"A colour photograph of Marwan al-Barghuthy accompanying Yaser ʿarafat; Late Palestinian President, to al-Shabiba conference in 2000 in Ramallah that was held by Fatah Movement Representative in Ramallah and Al-Bireh.|~|صورة ملونة لمروان البرغوثي والرئيس الراحل ياسرعرفات خلال مشاركتهما في مؤتمر حركة الشبيبة الذي عقد عام 2000 في مدينة رام الله، بتنظيم من أقليم حركة فتح في رام الله والبيرة.",,color photographs,ara,still image,2000s; Date created,2000/2009,,"[31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/99342_ca_object_representations_media_85592_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/77391_ca_object_representations_media_85592_original.jpg,https://palarchive.org/index.php/Detail/objects/127569/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Marwan al-Barghouthi Collection,12 June 2019 at 15:11:36,9 March 2021 at 11:26:01,"A colour photograph of Marwan al-Barghuthy accompanying Yaser ʿarafat; Late Palestinian President, to al-Shabiba conference in 2000 in Ramallah that was held by Fatah Movement Representative in Ramallah and Al-Bireh.",صورة ملونة لمروان البرغوثي والرئيس الراحل ياسرعرفات خلال مشاركتهما في مؤتمر حركة الشبيبة الذي عقد عام 2000 في مدينة رام الله، بتنظيم من أقليم حركة فتح في رام الله والبيرة.,color photographs,,,
ark:/13030/m52z8ttc,ark:/21198/z1hn0v1w,,Work,132.0,0132.01.0006|~|127570|~|67194_ca_object_representations_media_85593_original.jpg,The Marwan al-Barghouthi Collection,,مروان البرغوثي  والرئيس الراحل ياسر عرفات يشاركان في مؤتمر الشبيبة  برام الله,Marwan al-Barghuthy accompanying Yaser ʿarafat; former Palestinian President to al-Shabiba conference in Ramallah,"A colour photograph of Marwan al-Barghuthy accompanying Yaser ʿarafat; Late Palestinian President, to al-Shabiba conference in 2000 in Ramallah that was held by Fatah Movement Representative in Ramallah and Al-Bireh.|~|صورة ملونة لمروان البرغوثي والرئيس الراحل ياسر عرفات خلال مشاركتهما في مؤتمر حركة الشبيبة الذي عقد عام 2000 في مدينة رام الله، بتنظيم من أقليم حركة فتح في رام الله والبيرة.",,color photographs,ara,still image,1990s; Date created,1990/1999,,"[31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/98525_ca_object_representations_media_85593_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/67194_ca_object_representations_media_85593_original.jpg,https://palarchive.org/index.php/Detail/objects/127570/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Marwan al-Barghouthi Collection,12 June 2019 at 15:11:36,9 March 2021 at 11:26:01,"A colour photograph of Marwan al-Barghuthy accompanying Yaser ʿarafat; Late Palestinian President, to al-Shabiba conference in 2000 in Ramallah that was held by Fatah Movement Representative in Ramallah and Al-Bireh.",صورة ملونة لمروان البرغوثي والرئيس الراحل ياسر عرفات خلال مشاركتهما في مؤتمر حركة الشبيبة الذي عقد عام 2000 في مدينة رام الله، بتنظيم من أقليم حركة فتح في رام الله والبيرة.,color photographs,,,
ark:/13030/m5tj690b,ark:/21198/z1hn0v1w,,Work,132.0,0132.01.0007|~|127571|~|97718_ca_object_representations_media_85594_original.jpg,The Marwan al-Barghouthi Collection,,مروان البرغوثي واسماعيل جبر خلال إحدى فعاليات جهاز  الأمن الوطن,Marwan al-Barghuthy with Ismail Jabr during an activity for the Palestinian National Security Forces,,,color photographs,ara,still image,1990s; Date created,1990/1999,,"[31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/45661_ca_object_representations_media_85594_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/97718_ca_object_representations_media_85594_original.jpg,https://palarchive.org/index.php/Detail/objects/127571/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Marwan al-Barghouthi Collection,12 June 2019 at 15:11:36,9 March 2021 at 11:26:01,,,color photographs,,,
ark:/13030/m5z971p6,ark:/21198/z1hn0v1w,,Work,132.0,0132.01.0008|~|127572|~|22017_ca_object_representations_media_85595_original.jpg,The Marwan al-Barghouthi Collection,,مروان البرغوثي يشارك زملائه فعالية زراعة الأشجار في جامعة بيرزيت,Marwan al-Barghuthy with his colleagues partaking in a tree-planting activity in Birzeit University,A colour photograph of Marwan al-Barghuthy with his colleagues partaking in a tree-planting activity in Birzeit University back when he was the chairman of the Student Union Council|~|صورة ملونة لمروان البرغوثي وزملائه وهم يقومون بزراعة الأشجار في حدائق جامعة بيرزيت، عندما كان مروان البرغوثي رئيس مجلس اتحاد الطلبة .,,color photographs,ara,still image,1981 to 1982; Date created,1981/1982,,"[31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/37454_ca_object_representations_media_85595_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/22017_ca_object_representations_media_85595_original.jpg,https://palarchive.org/index.php/Detail/objects/127572/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Marwan al-Barghouthi Collection,12 June 2019 at 15:11:36,9 March 2021 at 11:26:01,A colour photograph of Marwan al-Barghuthy with his colleagues partaking in a tree-planting activity in Birzeit University back when he was the chairman of the Student Union Council,صورة ملونة لمروان البرغوثي وزملائه وهم يقومون بزراعة الأشجار في حدائق جامعة بيرزيت، عندما كان مروان البرغوثي رئيس مجلس اتحاد الطلبة .,color photographs,,,
ark:/13030/m5xb00m8,ark:/21198/z1hn0v1w,,Work,132.0,0132.01.0009|~|127573|~|76407_ca_object_representations_media_85596_original.jpg,The Marwan al-Barghouthi Collection,,مروان البرغوثي  مع محمد الحزماوي وعدنان ملحم في الأردن,"Marwan al-Barghuthy, Mohammad al-Hizmawi, and Adnan Milhem in Jordan","A colour photograph of Marwan al-Barghuthy with Mohammad al-Hizmawi, and Adnan Milhem when he was deported to in Jordan|~|صورة ملونة لمروان البرغوثي مع محمد الحزماوي وعدنان ملحم عندما كان مبعدا في الأردن.",,color photographs,ara,still image,1988 to 1989; Date created,1988/1989,,"[31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/61992_ca_object_representations_media_85596_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/76407_ca_object_representations_media_85596_original.jpg,https://palarchive.org/index.php/Detail/objects/127573/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Marwan al-Barghouthi Collection,12 June 2019 at 15:11:37,9 March 2021 at 11:26:01,"A colour photograph of Marwan al-Barghuthy with Mohammad al-Hizmawi, and Adnan Milhem when he was deported to in Jordan",صورة ملونة لمروان البرغوثي مع محمد الحزماوي وعدنان ملحم عندما كان مبعدا في الأردن.,color photographs,,,
ark:/13030/m5230h1p,ark:/21198/z1hn0v1w,,Work,132.0,0132.01.0010|~|127574|~|94245_ca_object_representations_media_85597_original.jpg,The Marwan al-Barghouthi Collection,,مروان البرغوثي في  جولة تفقدية لمضارب البدو جنوب الضفة الغربية,Marwan al-Barghuthy on a welfare visit to the Bedouin camps south of the West Bank,,,color photographs,ara,still image,1990s; Date created,1990/1999,,"[31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/85294_ca_object_representations_media_85597_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/94245_ca_object_representations_media_85597_original.jpg,https://palarchive.org/index.php/Detail/objects/127574/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Marwan al-Barghouthi Collection,12 June 2019 at 15:11:37,9 March 2021 at 11:26:01,,,color photographs,,,
ark:/13030/m5f841v9,ark:/21198/z1hn0v1w,,Work,132.0,0132.01.0011|~|127575|~|52830_ca_object_representations_media_85598_original.jpg,The Marwan al-Barghouthi Collection,,مروان البرغوثي في ايطاليا خلال فترات نشاطه السياسي في التسعينات,Marwan al-Barghuthy in Italy during his political activity in the 1990s,,,color photographs,ara,still image,1990s; Date created,1990/1999,,"[31.9037641,35.2034184]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/40238_ca_object_representations_media_85598_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/52830_ca_object_representations_media_85598_original.jpg,https://palarchive.org/index.php/Detail/objects/127575/lang/en_US,The Palestinian Museum ,info@palarchive.org,,good; 224,,The Marwan al-Barghouthi Collection,12 June 2019 at 15:11:37,9 March 2021 at 11:26:01,,,color photographs,,,
