Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1wx339p,,,Collection,,,,,The Arab Orthodox Scout Troop of  Beit Jala (AOST) Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5715pp1,ark:/21198/z1wx339p,,Work,129.0,0129.01.0001|~|127736|~|83166_ca_object_representations_media_85518_original.jpg,The Arab Orthodox Scout Troop of  Beit Jala (AOST) Collection,,المجموعة الكشفية الأرتودكسية العربية البيتجالية في أحد الشعانين,The Arab Orthodox Scout Troop from Beit Jala on Palm Sunday,"A black-and-white photograph of The Arab Orthodox Scout Troop from Beit Jala doing a performance, on Palm Sunday, 1957. This photograph was found among The Arab Orthodox Scout Troop from Beit Jala collection.|~|صورة غير ملونة يظهر فيها المجموعة الكشفية الأرتودكسية العربية البيتجالية خلال عرض أثناء أحد الشعانين عام 1957، وُجِدت في المجموعة الكشفية الأرتودكسية العربية البيتجالية .",,black-and-white photographs,ara,still image,1957; Date created,1957,,"[31.715999,35.187149]",,بيت جالا في احد الشعانين 1957|~|Beit Jala  Palm Sunday 1957,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/53242_ca_object_representations_media_85518_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/83166_ca_object_representations_media_85518_original.jpg,https://palarchive.org/index.php/Detail/objects/127736/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Arab Orthodox Scout Troop of  Beit Jala (AOST) Collection,13 June 2019 at 14:57:32,9 March 2021 at 11:25:58,"A black-and-white photograph of The Arab Orthodox Scout Troop from Beit Jala doing a performance, on Palm Sunday, 1957. This photograph was found among The Arab Orthodox Scout Troop from Beit Jala collection.",صورة غير ملونة يظهر فيها المجموعة الكشفية الأرتودكسية العربية البيتجالية خلال عرض أثناء أحد الشعانين عام 1957، وُجِدت في المجموعة الكشفية الأرتودكسية العربية البيتجالية .,black-and-white photographs,بيت جالا في احد الشعانين 1957,Beit Jala  Palm Sunday 1957,
ark:/13030/m5tr3ptk,ark:/21198/z1wx339p,,Work,129.0,0129.01.0002|~|127737|~|73756_ca_object_representations_media_85520_original.jpg,The Arab Orthodox Scout Troop of  Beit Jala (AOST) Collection,,المجموعة الكشفية الأرتودكسية العربية البيتجالية,The Arab Orthodox Scout Troop from Beit Jala,A black-and-white photograph showing Arab Orthodox Scout Group from beit jala during an exhibit during Palm Sunday|~|صورة غير ملونة يظهر فيها المجموعة الكشفية الأرتودكسية العربية البيتجالية خلال عرض لهم أثناء أحد الشعانين.,,black-and-white photographs,ara,still image,,,,"[31.715999,35.187149]",,بيت جالا|~|Beit Jala,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/34648_ca_object_representations_media_85520_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/73756_ca_object_representations_media_85520_original.jpg,https://palarchive.org/index.php/Detail/objects/127737/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Arab Orthodox Scout Troop of  Beit Jala (AOST) Collection,13 June 2019 at 14:57:32,9 March 2021 at 11:25:58,A black-and-white photograph showing Arab Orthodox Scout Group from beit jala during an exhibit during Palm Sunday,صورة غير ملونة يظهر فيها المجموعة الكشفية الأرتودكسية العربية البيتجالية خلال عرض لهم أثناء أحد الشعانين.,black-and-white photographs,بيت جالا,Beit Jala,
ark:/13030/m5zh4fhv,ark:/21198/z1wx339p,,Work,129.0,0129.01.0003|~|127738|~|18791_ca_object_representations_media_85522_original.jpg,The Arab Orthodox Scout Troop of  Beit Jala (AOST) Collection,,بعض أعضاء المجموعة الكشفية الأرتودكسية العربية البيتجالية,Some of the Members of The Arab Orthodox Scout Troop from Beit Jala,"A black-and-white photograph some members of The Arab Orthodox Scout Troop from Beit Jala, standing in front of the scout center.|~|صورة غير ملونة يظهر فيها بعض أعضاء المجموعة الكشفية الأرتودكسية العربية البيتجالية أمام مركز الجمعية الكشفية.",,,,still image,,,,"[31.715999,35.187149]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/30876_ca_object_representations_media_85522_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/18791_ca_object_representations_media_85522_original.jpg,https://palarchive.org/index.php/Detail/objects/127738/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Arab Orthodox Scout Troop of  Beit Jala (AOST) Collection,13 June 2019 at 14:57:32,9 March 2021 at 11:25:58,"A black-and-white photograph some members of The Arab Orthodox Scout Troop from Beit Jala, standing in front of the scout center.",صورة غير ملونة يظهر فيها بعض أعضاء المجموعة الكشفية الأرتودكسية العربية البيتجالية أمام مركز الجمعية الكشفية.,,,,
ark:/13030/m5q02z1p,ark:/21198/z1wx339p,,Work,129.0,0129.01.0004|~|127739|~|48592_ca_object_representations_media_85524_original.jpg,The Arab Orthodox Scout Troop of  Beit Jala (AOST) Collection,,المجموعة الكشفية الأرتودكسية العربية البيتجالية,The Arab Orthodox Scout Troop from Beit Jala,"A black-and-white photograph of the founding body of the Beit Jala scout troop on the thirteenth founding anniversary, at the headquarters of the Orthodox Association, 1956.|~|صورة غير ملونة يظهر فيها الهيئة التأسيسية للمجموعة الكشفية لبيت جالا في عيدها التأسيسي الثالث عشر في مقر الجمعية الدينية الأرثودوكسية عام 1956.",,black-and-white photographs,ara,still image,9 June 1956; Date created,1956-06-09,,"[31.715999,35.187149]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/81570_ca_object_representations_media_85524_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/48592_ca_object_representations_media_85524_original.jpg,https://palarchive.org/index.php/Detail/objects/127739/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Arab Orthodox Scout Troop of  Beit Jala (AOST) Collection,13 June 2019 at 14:57:32,9 March 2021 at 11:25:58,"A black-and-white photograph of the founding body of the Beit Jala scout troop on the thirteenth founding anniversary, at the headquarters of the Orthodox Association, 1956.",صورة غير ملونة يظهر فيها الهيئة التأسيسية للمجموعة الكشفية لبيت جالا في عيدها التأسيسي الثالث عشر في مقر الجمعية الدينية الأرثودوكسية عام 1956.,black-and-white photographs,,,
ark:/13030/m5384xz9,ark:/21198/z1wx339p,,Work,129.0,0129.01.0005|~|127740|~|67015_ca_object_representations_media_85526_original.jpg,The Arab Orthodox Scout Troop of  Beit Jala (AOST) Collection,,المجموعة الكشفية الأرتودكسية العربية البيتجالية,The Arab Orthodox Scout Troop from Beit Jala,A black-and-white photograph featuring Arab Orthodox Scout Group from BeitJala at Palm Sunday 1957.|~|صورة غير ملونة يظهر فيها المجموعة الكشفية الأرتودكسية العربية البيتجالية في أحد الشعانين عام 1957.,,black-and-white photographs,ara,still image,1957; Date created,1957,,"[31.715999,35.187149]",,بيت جالا في احد الشعانين  1957|~|Beit Jala  Palm Sunday 1957,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/15914_ca_object_representations_media_85526_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/67015_ca_object_representations_media_85526_original.jpg,https://palarchive.org/index.php/Detail/objects/127740/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Arab Orthodox Scout Troop of  Beit Jala (AOST) Collection,13 June 2019 at 14:57:32,9 March 2021 at 11:25:58,A black-and-white photograph featuring Arab Orthodox Scout Group from BeitJala at Palm Sunday 1957.,صورة غير ملونة يظهر فيها المجموعة الكشفية الأرتودكسية العربية البيتجالية في أحد الشعانين عام 1957.,black-and-white photographs,بيت جالا في احد الشعانين  1957,Beit Jala  Palm Sunday 1957,
ark:/13030/m59s9d9h,ark:/21198/z1wx339p,,Work,129.0,0129.01.0006|~|127741|~|81817_ca_object_representations_media_85528_original.jpg,The Arab Orthodox Scout Troop of  Beit Jala (AOST) Collection,,المجموعة الكشفية الأرتودكسية العربية البيتجالية,The Arab Orthodox Scout Troop from Beit Jala,A black-and-white photograph of The Arab Orthodox Scout Troop from Beit Jala during a performance.|~|صورة غير ملونة يظهر فيها المجموعة الكشفية الأرتودكسية العربية البيتجالية خلال عرض كشفي لهم.,,black-and-white photographs,ara,still image,,,,"[31.715999,35.187149]",,بيت جالا|~|Beit Jala,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/17161_ca_object_representations_media_85528_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/81817_ca_object_representations_media_85528_original.jpg,https://palarchive.org/index.php/Detail/objects/127741/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Arab Orthodox Scout Troop of  Beit Jala (AOST) Collection,13 June 2019 at 14:57:32,9 March 2021 at 11:25:58,A black-and-white photograph of The Arab Orthodox Scout Troop from Beit Jala during a performance.,صورة غير ملونة يظهر فيها المجموعة الكشفية الأرتودكسية العربية البيتجالية خلال عرض كشفي لهم.,black-and-white photographs,بيت جالا,Beit Jala,
ark:/13030/m5k726bs,ark:/21198/z1wx339p,,Work,129.0,0129.01.0007|~|127742|~|76573_ca_object_representations_media_85530_original.jpg,The Arab Orthodox Scout Troop of  Beit Jala (AOST) Collection,,المجموعة الكشفية الأرتودكسية العربية البيتجالية,The Arab Orthodox Scout Troop from Beit Jala,"A black-and-white photograph of The Arab Orthodox Scout Troop from Beit Jala, standing in front of the Scout Center.|~|صورة غير ملونة تظهر فيها المجموعة الكشفية الأرتودكسية العربية البيتجالية أمام مركز الجمعية الكشفية.",,black-and-white photographs,,still image,,,,"[31.715999,35.187149]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/82675_ca_object_representations_media_85530_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/76573_ca_object_representations_media_85530_original.jpg,https://palarchive.org/index.php/Detail/objects/127742/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Arab Orthodox Scout Troop of  Beit Jala (AOST) Collection,13 June 2019 at 14:57:32,9 March 2021 at 11:25:58,"A black-and-white photograph of The Arab Orthodox Scout Troop from Beit Jala, standing in front of the Scout Center.",صورة غير ملونة تظهر فيها المجموعة الكشفية الأرتودكسية العربية البيتجالية أمام مركز الجمعية الكشفية.,black-and-white photographs,,,
ark:/13030/m5287wx8,ark:/21198/z1wx339p,,Work,129.0,0129.01.0008|~|127743|~|8127_ca_object_representations_media_85532_original.jpg,The Arab Orthodox Scout Troop of  Beit Jala (AOST) Collection,,المجموعة الكشفية الأرتودكسية العربية البيتجالية,The Arab Orthodox Scout Troop from Beit Jala,A black-and-white photograph of The Arab Orthodox Scout Troop from Beit Jala during a performance.|~|صورة غير ملونة تظهر فيها المجموعة الكشفية الأرتودكسية العربية البيتجالية أثناء عرض لهم.,,black-and-white photographs,ara,still image,,,,"[31.715999,35.187149]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/29664_ca_object_representations_media_85532_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/8127_ca_object_representations_media_85532_original.jpg,https://palarchive.org/index.php/Detail/objects/127743/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Arab Orthodox Scout Troop of  Beit Jala (AOST) Collection,13 June 2019 at 14:57:32,9 March 2021 at 11:25:58,A black-and-white photograph of The Arab Orthodox Scout Troop from Beit Jala during a performance.,صورة غير ملونة تظهر فيها المجموعة الكشفية الأرتودكسية العربية البيتجالية أثناء عرض لهم.,black-and-white photographs,,,
ark:/13030/m5618nn0,ark:/21198/z1wx339p,,Work,129.0,0129.01.0009|~|127744|~|8425_ca_object_representations_media_85533_original.jpg,The Arab Orthodox Scout Troop of  Beit Jala (AOST) Collection,,زهرة الأشبال,Cubs Flowers,"A black-and-white photograph of Zahrat al-Ashbal group from the The Arab Orthodox Scout Troop from Beit Jala, 1960.|~|صورة غير ملونة تظهر فيها مجموعة زهرة الأشبال وهم جزء من المجموعة الكشفية الأرتودكسية العربية البيتجالية عام 1960.",,black-and-white photographs,ara,still image,1960; Date created,1960,,"[31.715999,35.187149]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/70641_ca_object_representations_media_85533_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/5/5/8425_ca_object_representations_media_85533_original.jpg,https://palarchive.org/index.php/Detail/objects/127744/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,The Arab Orthodox Scout Troop of  Beit Jala (AOST) Collection,13 June 2019 at 14:57:33,9 March 2021 at 11:25:58,"A black-and-white photograph of Zahrat al-Ashbal group from the The Arab Orthodox Scout Troop from Beit Jala, 1960.",صورة غير ملونة تظهر فيها مجموعة زهرة الأشبال وهم جزء من المجموعة الكشفية الأرتودكسية العربية البيتجالية عام 1960.,black-and-white photographs,,,
