,Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
0,ark:/21198/z1md4jmt,,,Collection,,,,,The Sakher Khatib Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
1,ark:/13030/m5kb0x8v,ark:/21198/z1md4jmt,,Work,139.0,0139.01.0001|~|199883|~|76399_ca_object_representations_media_146602_original.jpg,The Sakher Khatib Collection,Sakher Khatib Sub-collection 1: Conserved Documents,حجة ارض، 19864,"A Land Deed, 1864","Written in Ottoman, this document shows a land deed. |~|.وثيقة تاريخية مكتوبة باللغة العثمانية تتضمن حجة ارض","Ozrail, Samar, ""The Sakhr Khatib Collection"", archival inventory, 19 January - November 2019, the Palestinian Museum Digital Archive.",,ara,text,,,,"[32.240059,35.212557]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/6/70251_ca_object_representations_media_146602_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/6/76399_ca_object_representations_media_146602_original.jpg,https://palarchive.org/index.php/Detail/objects/199883/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,endangered; 'حجة أرض عثمانية باسم إبراهيم الخطيب سنة 1864,,The Sakher Khatib Collection | Sakher Khatib Sub-collection 1: Conserved Documents,12 December 2019 at 10:31:52,21 November 2020 at 10:27,"Written in Ottoman, this document shows a land deed.",.وثيقة تاريخية مكتوبة باللغة العثمانية تتضمن حجة ارض,,,,
2,ark:/13030/m59s9dqw,ark:/21198/z1md4jmt,,Work,139.0,0139.01.0002|~|199884|~|37639_ca_object_representations_media_156598_original.jpg,The Sakher Khatib Collection,Sakher Khatib Sub-collection 1: Conserved Documents,عقد بيع أرض في قرية بيت وزن عام 1900,A Contract for the Sale of Land in Beit Wazan,"Issued in the 1900s, this document shows a contract for the sale of land. The said land, according to the contract, has fourteen olive trees and two newly planted olive trees.|~|عقد بيع قطعة أرض تحتوي على أربعة عشر شجرة زيتون وغرستين صغيرتين في قرية بيت وزن، تمَّ العقد عام 1900 ميلادي 1318 هجري كما سجِّل في العقد.","Ozrail, Samar, ""The Sakhr Khatib Collection"", archival inventory, 19 January - November 2019, the Palestinian Museum Digital Archive.",,,text,1900; Date created,1900,,"[32.240059,35.212557]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/6/5/17965_ca_object_representations_media_156598_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/6/5/37639_ca_object_representations_media_156598_original.jpg,https://palarchive.org/index.php/Detail/objects/199884/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,endangered; 'وثيقة قديمة,,The Sakher Khatib Collection | Sakher Khatib Sub-collection 1: Conserved Documents,12 December 2019 at 10:31:53,21 November 2020 at 10:27,"Issued in the 1900s, this document shows a contract for the sale of land. The said land, according to the contract, has fourteen olive trees and two newly planted olive trees.",عقد بيع قطعة أرض تحتوي على أربعة عشر شجرة زيتون وغرستين صغيرتين في قرية بيت وزن، تمَّ العقد عام 1900 ميلادي 1318 هجري كما سجِّل في العقد.,,,,
3,ark:/13030/m5p34mtb,ark:/21198/z1md4jmt,,Work,139.0,0139.01.0003|~|199885|~|97849_ca_object_representations_media_146603_original.jpg,The Sakher Khatib Collection,Sakher Khatib Sub-collection 1: Conserved Documents,أذكار الصباح والمساء,Day and Night Adhkar,"Handwritten in the 1900s by Ibrahim al-Khatib, Sakher Khatib's grandfather, this paper clipping shows the Adhkar of day and night.|~|قصاصة ورقيّة تتصمن أدعية الصباح والمساء، يرَّجح أن كاتب الورقة هو إبراهيم الخطيب جد صخر الخطيب.","Ozrail, Samar, ""The Sakhr Khatib Collection"", archival inventory, 19 January - November 2019, the Palestinian Museum Digital Archive.",,,text,1900s; Date created,1900/1909,,"[32.240059,35.212557]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/6/17601_ca_object_representations_media_146603_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/6/97849_ca_object_representations_media_146603_original.jpg,https://palarchive.org/index.php/Detail/objects/199885/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,endangered; 'دعاء يتلى صباحاً ومساءً,,The Sakher Khatib Collection | Sakher Khatib Sub-collection 1: Conserved Documents,12 December 2019 at 10:31:53,21 November 2020 at 10:27,"Handwritten in the 1900s by Ibrahim al-Khatib, Sakher Khatib's grandfather, this paper clipping shows the Adhkar of day and night.",قصاصة ورقيّة تتصمن أدعية الصباح والمساء، يرَّجح أن كاتب الورقة هو إبراهيم الخطيب جد صخر الخطيب.,,,,
4,ark:/13030/m5bp7rdh,ark:/21198/z1md4jmt,,Work,139.0,0139.01.0004|~|199886|~|11367_ca_object_representations_media_156600_original.jpg,The Sakher Khatib Collection,Sakher Khatib Sub-collection 1: Conserved Documents,معلومات عن القرّاء السبع للقرآن,The Seven Qira'at of the Qur'an,"Handwritten in the 1900s by Ibrahim al-Khatib, Sakher Khatib's grandfather, this paper clipping shows the seven reciters of the Quran, namely, ʿabdallah ibn Kathir, ʿaṣim ibn abi an-Njud, ʿabdallah bin ʿamer, Yazid bin al-Qaʿqaʿ, Hamza ibn Habib az-Zayat, Abu ʿamr bin al-ʿalaʿ al-Baṣari, and Nafiʿ bin ʿabder-Rahman.|~|قصاصة ورقيّة مكتوبة بخط اليد تتضمن أسماء القُرّاء السبع للقرآن وتواريخ وفاتهم، يرَّجح أن كاتب الورقة هو إبراهيم الخطيب جد صخر الخطيب. القرّاء هم: عبد الله بن كثير، عاصم ابن أبي النجود، عبدالله بن عامر، يزيد بن القعقاع، حمزة ابن حبيب الزيات، أبو عمرو بن العلاء البصري، نافع بن عبد الرحمن.","Ozrail, Samar, ""The Sakhr Khatib Collection"", archival inventory, 19 January - November 2019, the Palestinian Museum Digital Archive.",,,text,1900s; Date created,1900/1909,,"[32.240059,35.212557]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/6/6/27382_ca_object_representations_media_156600_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/6/6/11367_ca_object_representations_media_156600_original.jpg,https://palarchive.org/index.php/Detail/objects/199886/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,endangered; 'القراء السبع,,The Sakher Khatib Collection | Sakher Khatib Sub-collection 1: Conserved Documents,12 December 2019 at 10:31:53,21 November 2020 at 10:27,"Handwritten in the 1900s by Ibrahim al-Khatib, Sakher Khatib's grandfather, this paper clipping shows the seven reciters of the Quran, namely, ʿabdallah ibn Kathir, ʿaṣim ibn abi an-Njud, ʿabdallah bin ʿamer, Yazid bin al-Qaʿqaʿ, Hamza ibn Habib az-Zayat, Abu ʿamr bin al-ʿalaʿ al-Baṣari, and Nafiʿ bin ʿabder-Rahman.",قصاصة ورقيّة مكتوبة بخط اليد تتضمن أسماء القُرّاء السبع للقرآن وتواريخ وفاتهم، يرَّجح أن كاتب الورقة هو إبراهيم الخطيب جد صخر الخطيب. القرّاء هم: عبد الله بن كثير، عاصم ابن أبي النجود، عبدالله بن عامر، يزيد بن القعقاع، حمزة ابن حبيب الزيات، أبو عمرو بن العلاء البصري، نافع بن عبد الرحمن.,,,,
5,ark:/13030/m5fg1g29,ark:/21198/z1md4jmt,,Work,139.0,0139.01.0005|~|199887|~|31512_ca_object_representations_media_156602_original.jpg,The Sakher Khatib Collection,Sakher Khatib Sub-collection 1: Conserved Documents,وصل صرف معاش صادر عن شرطة فلسطين الانتدابية باسم فريد الخطيب عام 1932,A Pay Cheque Issued by Mandatory Palestine Police for Farid al-Khatib,"Issued in 1932 by the Mandatory Palestine Police, this document shows a pay cheque written for Farid al-Khatib in Arabic, English, and Hebrew.|~|وصل صرف معاش صادر عن شرطة فلسطين الانتدابية (قوة الشرطة الفلسطينية) باسم فريد الخطيب عام 1932، كُتب الوصل بثلاث لغات العربية، الانجليزية والعبرية.","Ozrail, Samar, ""The Sakhr Khatib Collection"", archival inventory, 19 January - November 2019, the Palestinian Museum Digital Archive.",,,text,27 July 1932; Date created,1932-07-27,,"[32.240059,35.212557]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/6/6/962_ca_object_representations_media_156602_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/6/6/31512_ca_object_representations_media_156602_original.jpg,https://palarchive.org/index.php/Detail/objects/199887/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 'ورقة حسالبات/خربشات,,The Sakher Khatib Collection | Sakher Khatib Sub-collection 1: Conserved Documents,12 December 2019 at 10:31:53,21 November 2020 at 10:27,"Issued in 1932 by the Mandatory Palestine Police, this document shows a pay cheque written for Farid al-Khatib in Arabic, English, and Hebrew.",وصل صرف معاش صادر عن شرطة فلسطين الانتدابية (قوة الشرطة الفلسطينية) باسم فريد الخطيب عام 1932، كُتب الوصل بثلاث لغات العربية، الانجليزية والعبرية.,,,,
6,ark:/13030/m5vn21wh,ark:/21198/z1md4jmt,,Work,139.0,0139.01.0006|~|199888|~|93744_ca_object_representations_media_146604_original.jpg,The Sakher Khatib Collection,Sakher Khatib Sub-collection 1: Conserved Documents,وصل صرف معاش صادر عن شرطة فلسطين الانتدابية باسم فريد الخطيب عام 1932,A Pay Cheque Issued by Mandatory Palestine Police for Farid al-Khatib,"Issued in 1932 by the Mandatory Palestine Police, this document shows a pay cheque written for Farid al-Khatib in Arabic, English, and Hebrew.|~|وصل صرف معاش صادر عن شرطة فلسطين الانتدابية (قوة الشرطة الفلسطينية) باسم فريد الخطيب عام 1932، كُتب الوصل بثلاث لغات العربية، الانجليزية والعبرية."," Ozrail, Samar, ""The Sakhr Khatib Collection"", archival inventory, 19 January - November 2019, the Palestinian Museum Digital Archive.",,,text,27 July 1932; Date created,1932-07-27,,"[32.240059,35.212557]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/6/97419_ca_object_representations_media_146604_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/6/93744_ca_object_representations_media_146604_original.jpg,https://palarchive.org/index.php/Detail/objects/199888/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 'فريد الخطيب/ 371,,The Sakher Khatib Collection | Sakher Khatib Sub-collection 1: Conserved Documents,12 December 2019 at 10:31:53,21 November 2020 at 10:27,"Issued in 1932 by the Mandatory Palestine Police, this document shows a pay cheque written for Farid al-Khatib in Arabic, English, and Hebrew.",وصل صرف معاش صادر عن شرطة فلسطين الانتدابية (قوة الشرطة الفلسطينية) باسم فريد الخطيب عام 1932، كُتب الوصل بثلاث لغات العربية، الانجليزية والعبرية.,,,,
7,ark:/13030/m5qw1956,ark:/21198/z1md4jmt,,Work,139.0,0139.01.0007|~|199889|~|85216_ca_object_representations_media_156604_original.jpg,The Sakher Khatib Collection,Sakher Khatib Sub-collection 1: Conserved Documents,وصل دفع صادر عن حكومة فلسطين الانتدابية باسم فريد الخطيب عام 1931,A Pay Cheque Issued by Mandatory Palestine Police for Farid al-Khatib,"Issued in 1931 by the Mandatory Palestine Police, this document shows a pay cheque written for Farid al-Khatib in Arabic, English, and Hebrew.|~|وصل دفع صادر عن حكومة فلسطين الانتدابية باسم فريد الخطيب عام 1931، كُتب الوصل بثلاث لغات العربية، الانجليزية والعبرية.","Ozrail, Samar, ""The Sakhr Khatib Collection"", archival inventory, 19 January - November 2019, the Palestinian Museum Digital Archive.",,,text,1 December 1931; Date created,1931-12-01,,"[32.240059,35.212557]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/6/6/60315_ca_object_representations_media_156604_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/6/6/85216_ca_object_representations_media_156604_original.jpg,https://palarchive.org/index.php/Detail/objects/199889/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 'Government of Palestine /410647,,The Sakher Khatib Collection | Sakher Khatib Sub-collection 1: Conserved Documents,12 December 2019 at 10:31:53,21 November 2020 at 10:27,"Issued in 1931 by the Mandatory Palestine Police, this document shows a pay cheque written for Farid al-Khatib in Arabic, English, and Hebrew.",وصل دفع صادر عن حكومة فلسطين الانتدابية باسم فريد الخطيب عام 1931، كُتب الوصل بثلاث لغات العربية، الانجليزية والعبرية.,,,,
8,ark:/13030/m56x70sh,ark:/21198/z1md4jmt,,Work,139.0,0139.01.0008|~|199890|~|68881_ca_object_representations_media_156606_original.jpg,The Sakher Khatib Collection,Sakher Khatib Sub-collection 1: Conserved Documents,وصل صرف معاش صادر عن شرطة فلسطين الانتدابية باسم فريد الخطيب عام 1932,A Pay Cheque Issued by Mandatory Palestine Police for Farid al-Khatib,"Issued in 1932 by the Mandatory Palestine Police, this document shows a pay cheque written for Farid al-Khatib in Arabic, English, and Hebrew.|~|وصل صرف معاش صادر عن شرطة فلسطين الانتدابية (قوة الشرطة الفلسطينية) باسم فريد الخطيب عام 1932، كُتب الوصل بثلاث لغات العربية، الانجليزية والعبرية.","Ozrail, Samar, ""The Sakhr Khatib Collection"", archival inventory, 19 January - November 2019, the Palestinian Museum Digital Archive.",,,text,26 August 1932; Date created,1932-08-26,,"[32.240059,35.212557]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/6/6/88939_ca_object_representations_media_156606_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/6/6/68881_ca_object_representations_media_156606_original.jpg,https://palarchive.org/index.php/Detail/objects/199890/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 'The Palestine Police Force/627,,The Sakher Khatib Collection | Sakher Khatib Sub-collection 1: Conserved Documents,12 December 2019 at 10:31:53,21 November 2020 at 10:27,"Issued in 1932 by the Mandatory Palestine Police, this document shows a pay cheque written for Farid al-Khatib in Arabic, English, and Hebrew.",وصل صرف معاش صادر عن شرطة فلسطين الانتدابية (قوة الشرطة الفلسطينية) باسم فريد الخطيب عام 1932، كُتب الوصل بثلاث لغات العربية، الانجليزية والعبرية.,,,,
9,ark:/13030/m5jb3w31,ark:/21198/z1md4jmt,,Work,139.0,0139.01.0009|~|199891|~|89356_ca_object_representations_media_146605_original.jpg,The Sakher Khatib Collection,Sakher Khatib Sub-collection 1: Conserved Documents,وصل إيداع في البنك العثماني باسم عبدالله الخطيب,An Acknowledgement Receipt at the Ottoman Bank for ʿabdallah al-Khatib,"Issued in 1935, this document shows an acknowledgement receipt at the Ottoman Bank for ʿabdallah al-Khatib paid in Palestinian Pound, the official currency during the British Mandate.|~|وصل إيداع في البنك العثماني في منطقة نابلس باسم عبدالله الخطيب، العملة المُستخدمة في الوصل الجنيه الفلسطيني وهي العملة الرسمية االتي استخدمت في فلسطين فترة الانتداب البريطاني.","Ozrail, Samar, ""The Sakhr Khatib Collection"", archival inventory, 19 January - November 2019, the Palestinian Museum Digital Archive.",,,text,18 June 1935; Date created,1935-06-18,,"[32.240059,35.212557]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/6/12285_ca_object_representations_media_146605_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/6/89356_ca_object_representations_media_146605_original.jpg,https://palarchive.org/index.php/Detail/objects/199891/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 'بيان بيع جفت عام 1957,,The Sakher Khatib Collection | Sakher Khatib Sub-collection 1: Conserved Documents,12 December 2019 at 10:31:54,21 November 2020 at 10:27,"Issued in 1935, this document shows an acknowledgement receipt at the Ottoman Bank for ʿabdallah al-Khatib paid in Palestinian Pound, the official currency during the British Mandate.",وصل إيداع في البنك العثماني في منطقة نابلس باسم عبدالله الخطيب، العملة المُستخدمة في الوصل الجنيه الفلسطيني وهي العملة الرسمية االتي استخدمت في فلسطين فترة الانتداب البريطاني.,,,,
10,ark:/13030/m5sn7zmc,ark:/21198/z1md4jmt,,Work,139.0,0139.01.0010|~|199892|~|93220_ca_object_representations_media_156608_original.jpg,The Sakher Khatib Collection,Sakher Khatib Sub-collection 1: Conserved Documents,شهادة ميلاد عثمانية للسيد ابراهيم عبدالله الخطيب,An Ottoman Birth Certificate for Ibrahim Abdallah al-Khatib,This document shows the Ottoman birth certificate of Ibrahim Abdallah al-Khatib who was born in Nablus in 1285 AH. |~|.وثيقة تاريخية عبارة عن شهادة ميلاد عثمانية للسيد الشيخ ابراهيم عبدالله الخطيب من مدينة نابلس الذي ولد في عام 1285 هجري,"Ozrail, Samar, ""The Sakhr Khatib Collection"", archival inventory, 19 January - November 2019, the Palestinian Museum Digital Archive.",,ara,text,,,,"[32.240059,35.212557]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/6/6/24654_ca_object_representations_media_156608_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/5/6/6/93220_ca_object_representations_media_156608_original.jpg,https://palarchive.org/index.php/Detail/objects/199892/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,The Sakher Khatib Collection | Sakher Khatib Sub-collection 1: Conserved Documents,12 December 2019 at 10:31:54,21 November 2020 at 10:27,This document shows the Ottoman birth certificate of Ibrahim Abdallah al-Khatib who was born in Nablus in 1285 AH.,.وثيقة تاريخية عبارة عن شهادة ميلاد عثمانية للسيد الشيخ ابراهيم عبدالله الخطيب من مدينة نابلس الذي ولد في عام 1285 هجري,,,,
