Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1936crd,,,Collection,,,,,The Ahmad Maslamani Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5618njn,ark:/21198/z1936crd,,Work,126.0,0126.01.0001|~|128238|~|15257_ca_object_representations_media_92458_original.jpg,The Ahmad Maslamani Collection,Ahmad Maslamani Sub-collection 1: Photographs,أحمد مسلماني أمام صورة لقبة الصخرة,Ahmad al-Maslamany in front of a photo of the Dome of the Rock,Ahmad al-Maslamany in front of a photo of the Dome of the Rock|~|أحمد مسلماني أمام صورة لقبة الصخرة,"Nufuth Maslamany (Ahmad Maslamany), interview with PMDA researcher Lama Ghosheh, January 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,ara,still image,,,,"[31.768319,35.21371]",Political mobilization|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/2/4/17252_ca_object_representations_media_92458_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/2/4/15257_ca_object_representations_media_92458_original.jpg,https://palarchive.org/index.php/Detail/objects/128238/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Ahmad Maslamani Sub-collection 1: Photographs | The Ahmad Maslamani Collection,16 June 2019 at 11:37:47,9 March 2021 at 11:25:53,Ahmad al-Maslamany in front of a photo of the Dome of the Rock,أحمد مسلماني أمام صورة لقبة الصخرة,color photographs,,,
ark:/13030/m5fk04zg,ark:/21198/z1936crd,,Work,126.0,0126.01.0002|~|128239|~|32876_ca_object_representations_media_92459_original.jpg,The Ahmad Maslamani Collection,Ahmad Maslamani Sub-collection 1: Photographs,أحمد المسلماني وآخرون يتناولون الغداء,Ahmad al-Maslamany having lunch with others,Ahmad al-Maslamany having lunch with others|~|أحمد المسلماني وآخرون يتناولون الغداء,"Nufuth Maslamany (Ahmad Maslamany), interview with PMDA researcher Lama Ghosheh, January 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,ara,still image,,,,"[31.768319,35.21371]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/2/4/71053_ca_object_representations_media_92459_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/2/4/32876_ca_object_representations_media_92459_original.jpg,https://palarchive.org/index.php/Detail/objects/128239/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Ahmad Maslamani Sub-collection 1: Photographs | The Ahmad Maslamani Collection,16 June 2019 at 11:37:47,9 March 2021 at 11:25:53,Ahmad al-Maslamany having lunch with others,أحمد المسلماني وآخرون يتناولون الغداء,color photographs,,,
ark:/13030/m5kb0ws5,ark:/21198/z1936crd,,Work,126.0,0126.01.0003|~|128240|~|34793_ca_object_representations_media_92460_original.jpg,The Ahmad Maslamani Collection,Ahmad Maslamani Sub-collection 1: Photographs,أحمد المسلماني برفقة آخرين,Ahmad al-Maslamany with others,,"Nufuth Maslamany (Ahmad Maslamany), interview with PMDA researcher Lama Ghosheh, January 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,ara,still image,,,,"[31.768319,35.21371]",Political mobilization|~|Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/2/4/76382_ca_object_representations_media_92460_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/2/4/34793_ca_object_representations_media_92460_original.jpg,https://palarchive.org/index.php/Detail/objects/128240/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Ahmad Maslamani Sub-collection 1: Photographs | The Ahmad Maslamani Collection,16 June 2019 at 11:37:47,9 March 2021 at 11:25:53,,,color photographs,,,
ark:/13030/m5p34mb2,ark:/21198/z1936crd,,Work,126.0,0126.01.0004|~|128241|~|26621_ca_object_representations_media_92461_original.jpg,The Ahmad Maslamani Collection,Ahmad Maslamani Sub-collection 1: Photographs,أحمد المسلماني برفقة زوجته  نفوذ المسلماني,Ahmad al-Maslamany with his wife Nofoth al-Maslamany,A colour photograph of Ahmad al-Maslamany with his wife Nofoth al-Maslamany|~|صورة ملونة يظهر فيها أحمد المسلماني برفقة زوجته نفوذ المسلماني.,"Nufuth Maslamany (Ahmad Maslamany), interview with PMDA researcher Lama Ghosheh, January 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,ara,still image,,,,"[31.768319,35.21371]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/2/4/79645_ca_object_representations_media_92461_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/2/4/26621_ca_object_representations_media_92461_original.jpg,https://palarchive.org/index.php/Detail/objects/128241/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Ahmad Maslamani Sub-collection 1: Photographs | The Ahmad Maslamani Collection,16 June 2019 at 11:37:47,9 March 2021 at 11:25:53,A colour photograph of Ahmad al-Maslamany with his wife Nofoth al-Maslamany,صورة ملونة يظهر فيها أحمد المسلماني برفقة زوجته نفوذ المسلماني.,color photographs,,,
ark:/13030/m59s9d7m,ark:/21198/z1936crd,,Work,126.0,0126.01.0005|~|128242|~|73_ca_object_representations_media_92462_original.jpg,The Ahmad Maslamani Collection,Ahmad Maslamani Sub-collection 1: Photographs,أحمد المسلماني برفقة عائلته,Ahmad al-Maslamany with his family,A colour photograph of Ahmad al-Maslamany with his wife Nofoth al-Maslamany and children|~|صورة ملونة يظهر فيها أحمد المسلماني برفقة زوجته نفوذ المسلماني وأبنائهما.,"Nufuth Maslamany (Ahmad Maslamany), interview with PMDA researcher Lama Ghosheh, January 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,ara,still image,,,,"[31.768319,35.21371]",Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/2/4/50675_ca_object_representations_media_92462_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/2/4/73_ca_object_representations_media_92462_original.jpg,https://palarchive.org/index.php/Detail/objects/128242/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Ahmad Maslamani Sub-collection 1: Photographs | The Ahmad Maslamani Collection,16 June 2019 at 11:37:47,9 March 2021 at 11:25:53,A colour photograph of Ahmad al-Maslamany with his wife Nofoth al-Maslamany and children,صورة ملونة يظهر فيها أحمد المسلماني برفقة زوجته نفوذ المسلماني وأبنائهما.,color photographs,,,
ark:/13030/m5287wvc,ark:/21198/z1936crd,,Work,126.0,0126.01.0006|~|128243|~|64770_ca_object_representations_media_92463_original.jpg,The Ahmad Maslamani Collection,Ahmad Maslamani Sub-collection 1: Photographs,أحمد المسلماني يحمل طفله وسام في البحر,Ahmad al-Maslamany holding baby Wisam by the sea,Ahmad al-Maslamany holding baby Wisam by the sea|~|أحمد المسلماني يحمل طفله وسام في البحر,"Nufuth Maslamany (Ahmad Maslamany), interview with PMDA researcher Lama Ghosheh, January 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,ara,still image,,,,,Social History,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/2/4/65549_ca_object_representations_media_92463_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/2/4/64770_ca_object_representations_media_92463_original.jpg,https://palarchive.org/index.php/Detail/objects/128243/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,medium; 225,,Ahmad Maslamani Sub-collection 1: Photographs | The Ahmad Maslamani Collection,16 June 2019 at 11:37:47,9 March 2021 at 11:25:53,Ahmad al-Maslamany holding baby Wisam by the sea,أحمد المسلماني يحمل طفله وسام في البحر,color photographs,,,
ark:/13030/m5sv5c11,ark:/21198/z1936crd,,Work,126.0,0126.01.0007|~|128244|~|81209_ca_object_representations_media_92464_original.jpg,The Ahmad Maslamani Collection,Ahmad Maslamani Sub-collection 1: Photographs,أحمد المسلماني برفقة زوجته نفوذ المسلماني عام 1989,Ahmad al-Maslamany with his wife Nofoth al-Maslamany in 1989,A colour photograph of Ahmad al-Maslamany with his wife Nofoth al-Maslamany in Qalandia 989|~|صورة ملونة يظهر فيها أحمد مسلماني برفقة زوجته نفوذ المسلماني في قلنديا عام 1989.,"Nufuth Maslamany (Ahmad Maslamany), interview with PMDA researcher Lama Ghosheh, January 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,1989; Date created,1989,,"[31.952162,35.233154]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/2/4/56700_ca_object_representations_media_92464_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/2/4/81209_ca_object_representations_media_92464_original.jpg,https://palarchive.org/index.php/Detail/objects/128244/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Ahmad Maslamani Sub-collection 1: Photographs | The Ahmad Maslamani Collection,16 June 2019 at 11:37:47,9 March 2021 at 11:25:53,A colour photograph of Ahmad al-Maslamany with his wife Nofoth al-Maslamany in Qalandia 989,صورة ملونة يظهر فيها أحمد مسلماني برفقة زوجته نفوذ المسلماني في قلنديا عام 1989.,color photographs,,,
ark:/13030/m58t2c47,ark:/21198/z1936crd,,Work,126.0,0126.01.0008|~|128245|~|43752_ca_object_representations_media_92465_original.jpg,The Ahmad Maslamani Collection,Ahmad Maslamani Sub-collection 1: Photographs,أحمد المسلماني برفقة زوجته نفوذ المسلماني عام 1989,Ahmad al-Maslamany with his wife Nofoth al-Maslamany in 1989,A colour photograph of Ahmad al-Maslamany with his wife Nofoth al-Maslamany in Qalandia 989|~|صورة ملونة يظهر فيها أحمد مسلماني برفقة زوجته نفوذ المسلماني في قلنديا عام 1989.,"Nufuth Maslamany (Ahmad Maslamany), interview with PMDA researcher Lama Ghosheh, January 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,1989; Date created,1989,,"[31.952162,35.233154]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/2/4/93845_ca_object_representations_media_92465_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/2/4/43752_ca_object_representations_media_92465_original.jpg,https://palarchive.org/index.php/Detail/objects/128245/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Ahmad Maslamani Sub-collection 1: Photographs | The Ahmad Maslamani Collection,16 June 2019 at 11:37:47,9 March 2021 at 11:25:53,A colour photograph of Ahmad al-Maslamany with his wife Nofoth al-Maslamany in Qalandia 989,صورة ملونة يظهر فيها أحمد مسلماني برفقة زوجته نفوذ المسلماني في قلنديا عام 1989.,color photographs,,,
ark:/13030/m5dk33vj,ark:/21198/z1936crd,,Work,126.0,0126.01.0009|~|128246|~|57630_ca_object_representations_media_92466_original.jpg,The Ahmad Maslamani Collection,Ahmad Maslamani Sub-collection 1: Photographs,أحمد المسلماني برفقة زوجته نفوذ المسلماني عام 1989,Ahmad al-Maslamany with his wife Nofoth al-Maslamany in 1989,A colour photograph of Ahmad al-Maslamany with his wife Nofoth al-Maslamany in Qalandia 989|~|صورة ملونة يظهر فيها أحمد مسلماني برفقة زوجته نفوذ المسلماني في قلنديا عام 1989.,"Nufuth Maslamany (Ahmad Maslamany), interview with PMDA researcher Lama Ghosheh, January 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,1989; Date created,1989,,"[31.952162,35.233154]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/2/4/72762_ca_object_representations_media_92466_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/2/4/57630_ca_object_representations_media_92466_original.jpg,https://palarchive.org/index.php/Detail/objects/128246/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Ahmad Maslamani Sub-collection 1: Photographs | The Ahmad Maslamani Collection,16 June 2019 at 11:37:47,9 March 2021 at 11:25:53,A colour photograph of Ahmad al-Maslamany with his wife Nofoth al-Maslamany in Qalandia 989,صورة ملونة يظهر فيها أحمد مسلماني برفقة زوجته نفوذ المسلماني في قلنديا عام 1989.,color photographs,,,
ark:/13030/m5xm63qw,ark:/21198/z1936crd,,Work,126.0,0126.01.0010|~|128247|~|31689_ca_object_representations_media_92467_original.jpg,The Ahmad Maslamani Collection,Ahmad Maslamani Sub-collection 1: Photographs,أحمد المسلماني برفقة زوجته نفوذ المسلماني في ذكرى زواجهما الثاني,Ahmad al-Maslamany with his wife Nofoth al-Maslamany on their 2ed anniversary,A colour photograph of Ahmad al-Maslamany with his wife Nofoth al-Maslamany on their 2ed anniversary|~|صورة ملونة يظهر فيها أحمد مسلماني برفقة زوجته نفوذ المسلماني في ذكرى زواجهما الثاني.,"Nufuth Maslamany (Ahmad Maslamany), interview with PMDA researcher Lama Ghosheh, January 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,1992; Date created,1992,,"[31.952162,35.233154]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/2/4/98363_ca_object_representations_media_92467_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/2/4/31689_ca_object_representations_media_92467_original.jpg,https://palarchive.org/index.php/Detail/objects/128247/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Ahmad Maslamani Sub-collection 1: Photographs | The Ahmad Maslamani Collection,16 June 2019 at 11:37:47,9 March 2021 at 11:25:53,A colour photograph of Ahmad al-Maslamany with his wife Nofoth al-Maslamany on their 2ed anniversary,صورة ملونة يظهر فيها أحمد مسلماني برفقة زوجته نفوذ المسلماني في ذكرى زواجهما الثاني.,color photographs,,,
ark:/13030/m51c9k2t,ark:/21198/z1936crd,,Work,126.0,0126.01.0011|~|128248|~|663_ca_object_representations_media_92468_original.jpg,The Ahmad Maslamani Collection,Ahmad Maslamani Sub-collection 1: Photographs,أحمد المسلماني برفقة ابنه وسام,Ahmad al-Maslamany with his son Wisam,A colour photograph of Ahmad al-Maslamany with his son Wisam|~|صورة ملونة يظهر فيها أحمد مسلماني برفقة نجله وسام.,"Nufuth Maslamany (Ahmad Maslamany), interview with PMDA researcher Lama Ghosheh, January 2019, non-transcript, the Palestinian Museum Digital Archive.",color photographs,,still image,1990s; Date created,1990/1999,,"[31.952162,35.233154]",,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/2/4/61501_ca_object_representations_media_92468_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/2/4/663_ca_object_representations_media_92468_original.jpg,https://palarchive.org/index.php/Detail/objects/128248/lang/en_US,The Palestinian Museum ,info@palarchive.org,loan,good; 224,,Ahmad Maslamani Sub-collection 1: Photographs | The Ahmad Maslamani Collection,16 June 2019 at 11:37:47,9 March 2021 at 11:25:53,A colour photograph of Ahmad al-Maslamany with his son Wisam,صورة ملونة يظهر فيها أحمد مسلماني برفقة نجله وسام.,color photographs,,,
