Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1t49cpn,,,Collection,,,,,The Musleh Kana'na Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m51624sg,ark:/21198/z1t49cpn,,Work,121.0,0121.01.0001|~|117211|~|5852_ca_object_representations_media_74596_original.jpg,The Musleh Kana'na Collection,,صورة شخصية لمحمود كناعنة,A personal picture of Mahmoud Kanaana,"A personal portrait of Mahmoud Abdel Qader Kanaana ""Abu Rasem"". He was the director of a school in Nazareth and died in a traffic accident in 1974.|~|صورة شخصية لمحمود عبد القادر كناعنة ""أبو راسم""،عمل مديرًا لمدرسة في الناصرة، وقد توفي بحادث سير عام 1974.",,,,still image,,,رجل، مصلح، مدير مدرسة، الناصرة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/4/5/3100_ca_object_representations_media_74596_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/4/5/5852_ca_object_representations_media_74596_original.jpg,https://palarchive.org/index.php/Detail/objects/117211/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Musleh Kana'na Collection,25 April 2019 at 13:36:02,9 March 2021 at 11:29:56,"A personal portrait of Mahmoud Abdel Qader Kanaana ""Abu Rasem"". He was the director of a school in Nazareth and died in a traffic accident in 1974.","صورة شخصية لمحمود عبد القادر كناعنة ""أبو راسم""،عمل مديرًا لمدرسة في الناصرة، وقد توفي بحادث سير عام 1974.",,,,
ark:/13030/m5vj39mk,ark:/21198/z1t49cpn,,Work,121.0,0121.01.0002|~|117212|~|88349_ca_object_representations_media_74597_original.jpg,The Musleh Kana'na Collection,,صورة لشيخين من الجليل,A Photo of Two Old Men from Galilee,"A black-and-white photograph that shows, from right to left, Ibrahim al-Ahmad Kana'na and Abu al-'Abd Musa Isma'il.|~|صورة غير ملونة يظهر فيها من اليمين إبراهيم الأحمد كناعنة، وأبو العبد موسى إسماعيل.",,,,still image,1950s,1950/1959,رجلان، شيخان، زي تقليدي، حطة، عقال، دماية، عصا، كناعنة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/4/5/80779_ca_object_representations_media_74597_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/4/5/88349_ca_object_representations_media_74597_original.jpg,https://palarchive.org/index.php/Detail/objects/117212/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Musleh Kana'na Collection,25 April 2019 at 13:36:12,9 March 2021 at 11:29:56,"A black-and-white photograph that shows, from right to left, Ibrahim al-Ahmad Kana'na and Abu al-'Abd Musa Isma'il.",صورة غير ملونة يظهر فيها من اليمين إبراهيم الأحمد كناعنة، وأبو العبد موسى إسماعيل.,,,,
ark:/13030/m58q3nbk,ark:/21198/z1t49cpn,,Work,121.0,0121.01.0003|~|117213|~|7227_ca_object_representations_media_74598_original.jpg,The Musleh Kana'na Collection,,الشيخ عيسى اليمني,Sheikh Issa Yemeni,A black-and-white photograph of Sheikh Issa al-Yamany.|~|صورة غير ملونة لشيخ عيسى اليمني.,,,,still image,,,رجل، مسن، اليمين، كناعنة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/4/5/40623_ca_object_representations_media_74598_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/4/5/7227_ca_object_representations_media_74598_original.jpg,https://palarchive.org/index.php/Detail/objects/117213/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Musleh Kana'na Collection,25 April 2019 at 13:36:12,9 March 2021 at 11:29:56,A black-and-white photograph of Sheikh Issa al-Yamany.,صورة غير ملونة لشيخ عيسى اليمني.,,,,
ark:/13030/m54z2wkd,ark:/21198/z1t49cpn,,Work,121.0,0121.01.0004|~|117214|~|8645_ca_object_representations_media_74599_original.jpg,The Musleh Kana'na Collection,,صورة شخصية لعيسى اليمني,A portrait of Issa Al - Yemeni,A portrait of Issa Al - Yemeni.|~|صورة شخصية لعيسى اليمني.,,,,still image,,,رجل، شاب، اليمين، كناعنة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/4/5/12756_ca_object_representations_media_74599_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/4/5/8645_ca_object_representations_media_74599_original.jpg,https://palarchive.org/index.php/Detail/objects/117214/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Musleh Kana'na Collection,25 April 2019 at 13:36:12,9 March 2021 at 11:29:55,A portrait of Issa Al - Yemeni.,صورة شخصية لعيسى اليمني.,,,,
ark:/13030/m5qw187p,ark:/21198/z1t49cpn,,Work,121.0,0121.01.0005|~|117215|~|11736_ca_object_representations_media_74600_original.jpg,The Musleh Kana'na Collection,,صورة جماعية في حفل زفاف عبد الرؤوف كناعنة,A group photo at the wedding of Abdel Raouf Kanaana,"A black-and-white photograph taken during the wedding of Abdel Raouf Tawfik Kanaana, showing Kamal Mohammed El Hassan, Ahmed El Mostafa, Abdel Raouf Tawfiq Saleh Kanaana, Musa Hourani, Mohamed Ali Abu Hatem.|~|صورة غير ملونة التقطت خلال حفل زفاف عبد الرؤوف توفيق كناعنة، ويظهر فيها كمال محمد الحسن، احمد المصطفى، عبد الرؤوف توفيق صالح كناعنة، موسى الحوراني، محمد العلي أبو حاتم.",,,,still image,,,رجال، أصدقاء، حفل زفاف، بدل، ربطة عنق، كناعنة، حوراني,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/4/6/79021_ca_object_representations_media_74600_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/4/6/11736_ca_object_representations_media_74600_original.jpg,https://palarchive.org/index.php/Detail/objects/117215/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Musleh Kana'na Collection,25 April 2019 at 13:36:12,9 March 2021 at 11:29:55,"A black-and-white photograph taken during the wedding of Abdel Raouf Tawfik Kanaana, showing Kamal Mohammed El Hassan, Ahmed El Mostafa, Abdel Raouf Tawfiq Saleh Kanaana, Musa Hourani, Mohamed Ali Abu Hatem.",صورة غير ملونة التقطت خلال حفل زفاف عبد الرؤوف توفيق كناعنة، ويظهر فيها كمال محمد الحسن، احمد المصطفى، عبد الرؤوف توفيق صالح كناعنة، موسى الحوراني، محمد العلي أبو حاتم.,,,,
ark:/13030/m5h783ms,ark:/21198/z1t49cpn,,Work,121.0,0121.01.0006|~|117216|~|2707_ca_object_representations_media_74601_original.jpg,The Musleh Kana'na Collection,,مصطفى الصالح وابنتيه,Mustafa Saleh and his two daughters,A black-and-white photograph showing Mustafa al-Saleh (Abu Darwish) and his two daughters.|~|صورة غير ملونة يظهر فيها مصطفى الصالح (أبو درويش) وابنتيه.,,,,still image,1960s,1960/1969,رجل، اب، أطفال، بنات، حزام، حطة، عقال، دماية، زي تقليدي، فساتين، كناعنة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/4/6/81585_ca_object_representations_media_74601_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/4/6/2707_ca_object_representations_media_74601_original.jpg,https://palarchive.org/index.php/Detail/objects/117216/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Musleh Kana'na Collection,25 April 2019 at 13:36:13,9 March 2021 at 11:29:55,A black-and-white photograph showing Mustafa al-Saleh (Abu Darwish) and his two daughters.,صورة غير ملونة يظهر فيها مصطفى الصالح (أبو درويش) وابنتيه.,,,,
ark:/13030/m5tn4zw4,ark:/21198/z1t49cpn,,Work,121.0,0121.01.0007|~|117217|~|9954_ca_object_representations_media_74602_original.jpg,The Musleh Kana'na Collection,,فيصل الصالح وزوجته,Faisal Saleh and his wife,A black-and-white photograph showing Faisal Saeed al-Saleh and his wife.|~|صورة غير ملونة يظهر فيها فيصل سعيد الصالح وزوجته.,,,,still image,1968,1968,رجل، امرأة، زوجان، ربطة عنق، فستان، حزام، كناعنة,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/4/6/86903_ca_object_representations_media_74602_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/4/6/9954_ca_object_representations_media_74602_original.jpg,https://palarchive.org/index.php/Detail/objects/117217/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Musleh Kana'na Collection,25 April 2019 at 13:36:13,9 March 2021 at 11:29:55,A black-and-white photograph showing Faisal Saeed al-Saleh and his wife.,صورة غير ملونة يظهر فيها فيصل سعيد الصالح وزوجته.,,,,
ark:/13030/m5qs2jzr,ark:/21198/z1t49cpn,,Work,121.0,0121.01.0008|~|117218|~|79857_ca_object_representations_media_74603_original.jpg,The Musleh Kana'na Collection,,زوجان خلال التقاط صورة لهما,A couple takes a picture of them,A black-and-white photograph showing a couple.|~|صورة غير ملونة يظهر فيها زوجين.,,,,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/4/6/58549_ca_object_representations_media_74603_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/4/6/79857_ca_object_representations_media_74603_original.jpg,https://palarchive.org/index.php/Detail/objects/117218/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Musleh Kana'na Collection,25 April 2019 at 13:36:13,9 March 2021 at 11:29:55,A black-and-white photograph showing a couple.,صورة غير ملونة يظهر فيها زوجين.,,,,
ark:/13030/m50653rf,ark:/21198/z1t49cpn,,Work,121.0,0121.01.0009|~|117219|~|55958_ca_object_representations_media_74604_original.jpg,The Musleh Kana'na Collection,,زوجان خلال التقاط صورة لهما,A couple takes a picture of them,A black-and-white photograph showing a couple.|~|صورة غير ملونة يظهر فيها زوجين.,,,,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/4/6/37452_ca_object_representations_media_74604_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/4/6/55958_ca_object_representations_media_74604_original.jpg,https://palarchive.org/index.php/Detail/objects/117219/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Musleh Kana'na Collection,25 April 2019 at 13:36:14,9 March 2021 at 11:29:55,A black-and-white photograph showing a couple.,صورة غير ملونة يظهر فيها زوجين.,,,,
ark:/13030/m5tj68hn,ark:/21198/z1t49cpn,,Work,121.0,0121.01.0010|~|117220|~|97020_ca_object_representations_media_74605_original.jpg,The Musleh Kana'na Collection,,زوجان خلال التقاط صورة لهما,A couple takes a picture of them,A black-and-white photograph showing a couple.|~|صورة غير ملونة يظهر فيها زوجين.,,,,still image,,,,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/4/6/8999_ca_object_representations_media_74605_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/4/6/97020_ca_object_representations_media_74605_original.jpg,https://palarchive.org/index.php/Detail/objects/117220/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Musleh Kana'na Collection,25 April 2019 at 13:36:14,9 March 2021 at 11:29:55,A black-and-white photograph showing a couple.,صورة غير ملونة يظهر فيها زوجين.,,,,
