Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1jm7w9h,,,Collection,,,,,The Nur Rajaby Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m59675fs,ark:/21198/z1jm7w9h,,Work,124.0,0124.01.0001|~|121373|~|62076_ca_object_representations_media_79045_original.jpg,The Nur Rajaby Collection,,غالب الرجبي,Ghaleb al-Rajabi,"A photograph of Muhammad Rabah al-Rajabi from Hebron, who lived in Amman after the Nakba.|~|لقطة لغالب محمد رباح الرجبي من الخليل، عاش في عمان بعد النكبة",,,,still image,1960 to 1965,1960/1965,رجل، بورتريه,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/9/0/50230_ca_object_representations_media_79045_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/9/0/62076_ca_object_representations_media_79045_original.jpg,https://palarchive.org/index.php/Detail/objects/121373/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nur Rajaby Collection,8 May 2019 at 12:27:46,9 March 2021 at 11:28:18,"A photograph of Muhammad Rabah al-Rajabi from Hebron, who lived in Amman after the Nakba.",لقطة لغالب محمد رباح الرجبي من الخليل، عاش في عمان بعد النكبة,,,,
ark:/13030/m5pd0q63,ark:/21198/z1jm7w9h,,Work,124.0,0124.01.0002|~|121374|~|52152_ca_object_representations_media_79046_original.jpg,The Nur Rajaby Collection,,محمد عرفات أبو نجمة,Muhammad ʿarafat Dawud abu-Najma,Muhammad ʿarafat Dawud abu-Najma|~|محمد عرفات داوود أبو نجمة,,,,still image,1970 to 1976,1970/1976,رجل،بورتريه,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/9/0/65030_ca_object_representations_media_79046_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/9/0/52152_ca_object_representations_media_79046_original.jpg,https://palarchive.org/index.php/Detail/objects/121374/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nur Rajaby Collection,8 May 2019 at 12:27:46,9 March 2021 at 11:28:18,Muhammad ʿarafat Dawud abu-Najma,محمد عرفات داوود أبو نجمة,,,,
ark:/13030/m55f6drh,ark:/21198/z1jm7w9h,,Work,124.0,0124.01.0003|~|121375|~|26200_ca_object_representations_media_79048_original.jpg,The Nur Rajaby Collection,,غالب أبو نجمة,Ghaleb abu-Najma,A photograph of Ghaleb Dawud abu-Najma.|~|لقطة لغالب داوود أبو نجمة,,,,still image,1 February 1986,1986-02-01,رجل، بورتريه,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/9/0/68583_ca_object_representations_media_79048_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/9/0/26200_ca_object_representations_media_79048_original.jpg,https://palarchive.org/index.php/Detail/objects/121375/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nur Rajaby Collection,8 May 2019 at 12:27:46,9 March 2021 at 11:28:18,A photograph of Ghaleb Dawud abu-Najma.,لقطة لغالب داوود أبو نجمة,,,,
ark:/13030/m5dz7x5t,ark:/21198/z1jm7w9h,,Work,124.0,0124.01.0004|~|121376|~|42523_ca_object_representations_media_79050_original.jpg,The Nur Rajaby Collection,,سهيلة أبو نجمة,Suhaila abu-Najma,"A photograph of Suhaila Dawud abu-Najma, who lived in Hebron.|~|لقطة لسهيلة داوود أبو نجمة، عاشت في الخليل",,,,still image,,,امراة،بورتريه,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/9/0/15961_ca_object_representations_media_79050_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/9/0/42523_ca_object_representations_media_79050_original.jpg,https://palarchive.org/index.php/Detail/objects/121376/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nur Rajaby Collection,8 May 2019 at 12:27:46,9 March 2021 at 11:28:18,"A photograph of Suhaila Dawud abu-Najma, who lived in Hebron.",لقطة لسهيلة داوود أبو نجمة، عاشت في الخليل,,,,
ark:/13030/m5jm9zgt,ark:/21198/z1jm7w9h,,Work,124.0,0124.01.0005|~|121377|~|48598_ca_object_representations_media_79051_original.jpg,The Nur Rajaby Collection,,غالب أبو نجمة,Ghaleb abu-Najma,A photograph of Ghaleb Dawud abu-Najma.|~|لقطة لغالب داوود أبو نجمة,,,,still image,1960s,1960/1969,رجل،بورتريه,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/9/0/59126_ca_object_representations_media_79051_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/9/0/48598_ca_object_representations_media_79051_original.jpg,https://palarchive.org/index.php/Detail/objects/121377/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nur Rajaby Collection,8 May 2019 at 12:27:46,9 March 2021 at 11:28:18,A photograph of Ghaleb Dawud abu-Najma.,لقطة لغالب داوود أبو نجمة,,,,
ark:/13030/m51p5p16,ark:/21198/z1jm7w9h,,Work,124.0,0124.01.0006|~|121378|~|52530_ca_object_representations_media_79053_original.jpg,The Nur Rajaby Collection,,مطلق درويش أبو نجمة,Mutlaq Darwish abu-Najma,"A photograph of Mutlaq Darwish Mutlaq abu-Najma when he was a child. He was the mayor of Hebron, and the president of the parent's Board in Jabel Mukaber, Tur and Silwan.|~|لقطة لمطلق درويش مطلق أبو نجمة وهو صغير و الذي كان رئيس بلدية الخليل، و رئيس مجلس آباء جبل المكبر وطور وسلوان",,,,still image,1960 to 1965,1960/1965,طفل،بورتريه,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/9/0/41475_ca_object_representations_media_79053_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/9/0/52530_ca_object_representations_media_79053_original.jpg,https://palarchive.org/index.php/Detail/objects/121378/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nur Rajaby Collection,8 May 2019 at 12:27:46,9 March 2021 at 11:28:18,"A photograph of Mutlaq Darwish Mutlaq abu-Najma when he was a child. He was the mayor of Hebron, and the president of the parent's Board in Jabel Mukaber, Tur and Silwan.",لقطة لمطلق درويش مطلق أبو نجمة وهو صغير و الذي كان رئيس بلدية الخليل، و رئيس مجلس آباء جبل المكبر وطور وسلوان,,,,
ark:/13030/m5wx55jw,ark:/21198/z1jm7w9h,,Work,124.0,0124.01.0007|~|121379|~|5128_ca_object_representations_media_79054_original.jpg,The Nur Rajaby Collection,,غالب أبو نجمة,Ghaleb abu-Najma,"A photograph of Ghaleb Dawud abu-Najma, born in 1948.|~|لقطة لغالب داوود أبو نجمة و هو من مواليد سنة 1948",,,,still image,1960 to 1965,1960/1965,رجل،بورتريه,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/9/0/30412_ca_object_representations_media_79054_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/9/0/5128_ca_object_representations_media_79054_original.jpg,https://palarchive.org/index.php/Detail/objects/121379/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nur Rajaby Collection,8 May 2019 at 12:27:46,9 March 2021 at 11:28:18,"A photograph of Ghaleb Dawud abu-Najma, born in 1948.",لقطة لغالب داوود أبو نجمة و هو من مواليد سنة 1948,,,,
ark:/13030/m5s54dtg,ark:/21198/z1jm7w9h,,Work,124.0,0124.01.0008|~|121380|~|50528_ca_object_representations_media_79056_original.jpg,The Nur Rajaby Collection,,محمد ناجي الرجبي,Mohammed Naji Rajabi,"A photograph of Muhammad Naji al-Rajabi, who was a greengrocer in Zahra's house.|~|لقطة لمحمد ناجي الرجبي و الذي كان تاجر خضراوات في بيت زاهرة",,,,still image,1955 to 1957,1955/1957,رجل، بورتريه,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/9/0/66123_ca_object_representations_media_79056_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/9/0/50528_ca_object_representations_media_79056_original.jpg,https://palarchive.org/index.php/Detail/objects/121380/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nur Rajaby Collection,8 May 2019 at 12:27:46,9 March 2021 at 11:28:18,"A photograph of Muhammad Naji al-Rajabi, who was a greengrocer in Zahra's house.",لقطة لمحمد ناجي الرجبي و الذي كان تاجر خضراوات في بيت زاهرة,,,,
ark:/13030/m5nd3p18,ark:/21198/z1jm7w9h,,Work,124.0,0124.01.0009|~|121381|~|79864_ca_object_representations_media_79057_original.jpg,The Nur Rajaby Collection,,رويدة أبو نجمة,Ruwaida abu-Najma,"A photograph of Ruwaida Dawud abu-Najma, who worked as a tailor.|~|لقطة لرويدة داوود أبو نجمة والتي كانت تعمل كخياطة",,,,still image,1955 to 1959,1955/1959,امرأة،بورتريه,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/9/0/46603_ca_object_representations_media_79057_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/9/0/79864_ca_object_representations_media_79057_original.jpg,https://palarchive.org/index.php/Detail/objects/121381/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nur Rajaby Collection,8 May 2019 at 12:27:47,9 March 2021 at 11:28:18,"A photograph of Ruwaida Dawud abu-Najma, who worked as a tailor.",لقطة لرويدة داوود أبو نجمة والتي كانت تعمل كخياطة,,,,
ark:/13030/m5hr1msr,ark:/21198/z1jm7w9h,,Work,124.0,0124.01.0010|~|121382|~|67411_ca_object_representations_media_79058_original.jpg,The Nur Rajaby Collection,,ناجي محمد الرجبي,Naji Muhammad al-Rajabi,"A photograph of Naji Muhammad al-Rajabi, who worked in Kuwait and returned to Palestine after the Gulf War.|~|لقطة لناجي محمد الرجبي، كان يعمل في الكويت و عاد إلى فلسطين بعد حرب الخليج",,,,still image,1954 to 1955,1954/1955,شاب،بورتريه,,,,image/jpeg,,,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/9/0/89395_ca_object_representations_media_79058_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/7/9/0/67411_ca_object_representations_media_79058_original.jpg,https://palarchive.org/index.php/Detail/objects/121382/lang/en_US,The Palestinian Museum ,info@palarchive.org,,,,The Nur Rajaby Collection,8 May 2019 at 12:27:47,9 March 2021 at 11:28:17,"A photograph of Naji Muhammad al-Rajabi, who worked in Kuwait and returned to Palestine after the Gulf War.",لقطة لناجي محمد الرجبي، كان يعمل في الكويت و عاد إلى فلسطين بعد حرب الخليج,,,,
