"Item ARK","Parent ARK","File Name","Object Type","coll id","AltIdentifier.local","Collection","Series","Title","AltTitle.other","Description.note","References","Genre","Language","Type.typeOfResource","Date.created","Date.normalized","Note","Subject.coordinates","Subject topic","Inscription","media.format","media.height","media.width","Thumbnail","IIIF Access URL","External item record","Repository","Rights.servicesContact","Acquisition method","Physical status","Violent Content","Series & Collection","Creation date/time","Last modification date/time","Description (Eng)","Description (Ara)","Genre (old)","Inscription (old)","Inscription 2 (old)","Alt Title","IIIF Manifest URL"
"ark:/21198/z1g790bj","","","Collection","","","","","The Nehaya Mohammad Collection","","","","","","","","","","","","","","","","","","","The Palestinian Museum Digital Archive","info@palarchive.org","","","","","","","","","","","","","https://iiif.library.ucla.edu/collections/ark%3A%2F21198%2Fz1g790bj"
"ark:/13030/m5898hsh","ark:/21198/z1g790bj","","Work","16.0","0016.01.0001|~|20592|~|43206_ca_object_representations_media_12809_original.jpg","The Nehaya Mohammad Collection","Nehaya Mohammad Sub-collection 1: Photographs","حفلة زفاف نهاية محمد","Nehaya Mohammad's Wedding","A colour photograph of Nehaya Mohammad, with her husband, on their wedding day, on October 5th 1975.|~|صورة ملونة لنهاية محمد برفقة زوجها محمود خليفة في حفل زفافهما في 5-10-1975","Mahmoud Khalifa (Husband of the collection owner Nehaya Mohammad), interview with PMDA researcher Lama Ghosheh, July 2018, non-transcript, the Palestinian Museum Digital Archive.; Mahmoud Khalifa (Husband of the collection owner Nehaya Mohammad), interview with PMDA researcher Lama Ghosheh, July 2018, non-transcript, the Palestinian Museum Digital Archive.","color photographs","","still image","1975; Date created","1975","","[33.854721,35.862285]","Social History|~|Everyday Life|~|Women|~|Family Records|~|Social History|~|Everyday Life|~|Women|~|Family Records","","image/jpeg","3229","4345","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/8/90209_ca_object_representations_media_12809_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/8/43206_ca_object_representations_media_12809_original.jpg","https://palarchive.org/index.php/Detail/objects/20592/lang/en_US","The Palestinian Museum ","info@palarchive.org","","medium; 225","No","The Nehaya Mohammad Collection | Nehaya Mohammad Sub-collection 1: Photographs","24 July 2018 at 9:57:40","7 September 2022 at 14:52:14","A colour photograph of Nehaya Mohammad, with her husband, on their wedding day, on October 5th 1975.","صورة ملونة لنهاية محمد برفقة زوجها محمود خليفة في حفل زفافهما في 5-10-1975","color photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5898hsh/manifest"
"ark:/13030/m5w16hsk","ark:/21198/z1g790bj","","Work","16.0","0016.01.0002|~|20593|~|54360_ca_object_representations_media_12810_original.jpg","The Nehaya Mohammad Collection","Nehaya Mohammad Sub-collection 1: Photographs","نهاية محمد في الغوطة الشرقية في دمشق","Nehaya Mohammad in Ghouta/Southwestern Syria","A colour photograph of Nehaya Mohammad, with the principle and teachers of a school in Sbeneh refugee camp, in Ghouta/Southwestern Syria. Appearing in the photograph: Nuha Za'tar and Fatmeh al-Suda.|~|صورة ملونة تظهر فيها الراحلة نهاية محمد برفقة مديرة ومعلمات مدرسة فرادة في مخيم السبينة التابع للاونروا في الغطة الشرقية في دمشق ومن العلمات الظاهرات في الصورة نهى زعتر وفاطمة الأسدي.","Mahmoud Khalifa (Husband of the collection owner Nehaya Mohammad), interview with PMDA researcher Lama Ghosheh, July 2018, non-transcript, the Palestinian Museum Digital Archive.; Mahmoud Khalifa (Husband of the collection owner Nehaya Mohammad), interview with PMDA researcher Lama Ghosheh, July 2018, non-transcript, the Palestinian Museum Digital Archive.","color photographs","ara","still image","","","غوطة شرقية  معلمات  مخيم السبينة  الانروا  دمشق","[34.802075,38.996815]","","","image/jpeg","3224","4034","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/8/34004_ca_object_representations_media_12810_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/8/54360_ca_object_representations_media_12810_original.jpg","https://palarchive.org/index.php/Detail/objects/20593/lang/en_US","The Palestinian Museum ","info@palarchive.org","","medium; 225","No","The Nehaya Mohammad Collection | Nehaya Mohammad Sub-collection 1: Photographs","24 July 2018 at 9:57:40","7 September 2022 at 14:05:07","A colour photograph of Nehaya Mohammad, with the principle and teachers of a school in Sbeneh refugee camp, in Ghouta/Southwestern Syria. Appearing in the photograph: Nuha Za'tar and Fatmeh al-Suda.","صورة ملونة تظهر فيها الراحلة نهاية محمد برفقة مديرة ومعلمات مدرسة فرادة في مخيم السبينة التابع للاونروا في الغطة الشرقية في دمشق ومن العلمات الظاهرات في الصورة نهى زعتر وفاطمة الأسدي.","color photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5w16hsk/manifest"
"ark:/13030/m5c32782","ark:/21198/z1g790bj","","Work","16.0","0016.01.0003|~|20594|~|28068_ca_object_representations_media_12811_original.jpg","The Nehaya Mohammad Collection","Nehaya Mohammad Sub-collection 1: Photographs","حفل المنظمة النسائية الديمقراطية الفلسطينية بيوم المرأة العالمي في سوريا","The Palestinian Democratic Women's Organization Hosting an International Women's Day Celebration in Syria","A colour photograph of Nehaya Mohammad, Mohammad Hisham, and Yaser ʿabed Rabbo at an International Women's Day celebration hosted by the Palestinian Democratic Women's Organization (Nada) in Yarmouk refugee camp, Syria, on the 8 March 1981.|~|صورة ملونة تظهر فيها الراحلة نهاية محمد وهشام ابو غوش وياسر عبد ربه في حفل أقامته المنظمة النسائية الديمقراطية الفلسطينية في مخيم اليرموك بسوريا بمناسبة يوم المرأة العالمي الذي يصادف الثامن من اّذار عام 1981.","Mahmoud Khalifa (Husband of the collection owner Nehaya Mohammad), interview with PMDA researcher Lama Ghosheh, July 2018, non-transcript, the Palestinian Museum Digital Archive.; Mahmoud Khalifa (Husband of the collection owner Nehaya Mohammad), interview with PMDA researcher Lama Ghosheh, July 2018, non-transcript, the Palestinian Museum Digital Archive.","color photographs","ara","still image","1981; Date created","1981","","[34.802075,38.996815]","","احتفال المنظمة في 8 اذار|~|The organization's celebration 8 March ; The organization's celebration 8 March ; The organization's celebration 8 March ; The organization's celebration 8 March","image/jpeg","3292","4794","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/8/87061_ca_object_representations_media_12811_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/8/28068_ca_object_representations_media_12811_original.jpg","https://palarchive.org/index.php/Detail/objects/20594/lang/en_US","The Palestinian Museum ","info@palarchive.org","","medium; 225","No","The Nehaya Mohammad Collection | Nehaya Mohammad Sub-collection 1: Photographs","24 July 2018 at 9:57:40","7 September 2022 at 14:07:10","A colour photograph of Nehaya Mohammad, Mohammad Hisham, and Yaser ʿabed Rabbo at an International Women's Day celebration hosted by the Palestinian Democratic Women's Organization (Nada) in Yarmouk refugee camp, Syria, on the 8 March 1981.","صورة ملونة تظهر فيها الراحلة نهاية محمد وهشام ابو غوش وياسر عبد ربه في حفل أقامته المنظمة النسائية الديمقراطية الفلسطينية في مخيم اليرموك بسوريا بمناسبة يوم المرأة العالمي الذي يصادف الثامن من اّذار عام 1981.","color photographs","احتفال المنظمة في 8 اذار","The organization's celebration 8 March ; The organization's celebration 8 March ; The organization's celebration 8 March ; The organization's celebration 8 March","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5c32782/manifest"
"ark:/13030/m57b1gjb","ark:/21198/z1g790bj","","Work","16.0","0016.01.0004|~|20595|~|85304_ca_object_representations_media_12813_original.jpg","The Nehaya Mohammad Collection","Nehaya Mohammad Sub-collection 1: Photographs","مسيرة جنازة الشهيد خليل الوزير في مخيم اليرموك","Khalil al-Wazir's Funeral Demonstration in Yarmouk Refugee Camp","A colour photograph of the Palestinian activist, Mahmoud Khalida, Nehaya Mohammad's husband, cheering at Khalil al-Wazir's funeral in Yarmouk refugee camp, Syria, on April 1988.|~|صورة ملونة يظهر فيها الناشط الفلسطيني حينها محمود خليفة زوج الراحلة نهاية محمد وهو بهتف واقفا على الأكتاف في مسيرة جنازة الشهيد خليل الوزير ""ابو جهاد"" في مخيم اليرموك في سوريا منتصف نيسان عام 1988.","Mahmoud Khalifa (Husband of the collection owner Nehaya Mohammad), interview with PMDA researcher Lama Ghosheh, July 2018, non-transcript, the Palestinian Museum Digital Archive.; Mahmoud Khalifa (Husband of the collection owner Nehaya Mohammad), interview with PMDA researcher Lama Ghosheh, July 2018, non-transcript, the Palestinian Museum Digital Archive.","color photographs","ara","still image","1988; Date created","1988","","[34.802075,38.996815]","","","image/jpeg","3240","4577","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/8/29895_ca_object_representations_media_12813_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/8/85304_ca_object_representations_media_12813_original.jpg","https://palarchive.org/index.php/Detail/objects/20595/lang/en_US","The Palestinian Museum ","info@palarchive.org","","medium; 225","No","The Nehaya Mohammad Collection | Nehaya Mohammad Sub-collection 1: Photographs","24 July 2018 at 9:57:40","7 September 2022 at 14:08:09","A colour photograph of the Palestinian activist, Mahmoud Khalida, Nehaya Mohammad's husband, cheering at Khalil al-Wazir's funeral in Yarmouk refugee camp, Syria, on April 1988.","صورة ملونة يظهر فيها الناشط الفلسطيني حينها محمود خليفة زوج الراحلة نهاية محمد وهو بهتف واقفا على الأكتاف في مسيرة جنازة الشهيد خليل الوزير ""ابو جهاد"" في مخيم اليرموك في سوريا منتصف نيسان عام 1988.","color photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm57b1gjb/manifest"
"ark:/13030/m5zt07bq","ark:/21198/z1g790bj","","Work","16.0","0016.01.0005|~|20596|~|6874_ca_object_representations_media_12814_original.jpg","The Nehaya Mohammad Collection","Nehaya Mohammad Sub-collection 1: Photographs","ندوة تعاون فلسطيني، اسباني في مدريد","Palestinian - Spanish Collaboration Seminar in Madrid","A colour photograph of Nehaya Mohammad, Taysir al-Ziri, and Jihad Yousef at a Palestinian - Spanish collaboration seminar, in Madrid.|~|صوورة ملونة تظهر فيها الراحلة نهاية محمد وتيسير الزبري وجهاد يوسف في ندوة تعاون فلسطيني-اسباني في مدريداسبانيا عام 2005.","Mahmoud Khalifa (Husband of the collection owner Nehaya Mohammad), interview with PMDA researcher Lama Ghosheh, July 2018, non-transcript, the Palestinian Museum Digital Archive.; Mahmoud Khalifa (Husband of the collection owner Nehaya Mohammad), interview with PMDA researcher Lama Ghosheh, July 2018, non-transcript, the Palestinian Museum Digital Archive.","color photographs","ara","still image","2005; Date created","2005","","[40.463667,-3.74922]","","","image/jpeg","3661","5339","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/8/52218_ca_object_representations_media_12814_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/8/6874_ca_object_representations_media_12814_original.jpg","https://palarchive.org/index.php/Detail/objects/20596/lang/en_US","The Palestinian Museum ","info@palarchive.org","","medium; 225","No","The Nehaya Mohammad Collection | Nehaya Mohammad Sub-collection 1: Photographs","24 July 2018 at 9:57:40","7 September 2022 at 14:10:57","A colour photograph of Nehaya Mohammad, Taysir al-Ziri, and Jihad Yousef at a Palestinian - Spanish collaboration seminar, in Madrid.","صوورة ملونة تظهر فيها الراحلة نهاية محمد وتيسير الزبري وجهاد يوسف في ندوة تعاون فلسطيني-اسباني في مدريداسبانيا عام 2005.","color photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5zt07bq/manifest"
"ark:/13030/m5mm3qrv","ark:/21198/z1g790bj","","Work","16.0","0016.01.0006|~|20597|~|69177_ca_object_representations_media_12815_original.jpg","The Nehaya Mohammad Collection","Nehaya Mohammad Sub-collection 1: Photographs","رحلة عائلية في الغوطة الشرقية في دمشق","A Family Trip to Easter Ghouta, Damascus ; A Family Trip to Easter Ghouta, Damascus","A colour photograph of Nehaya Mohammad with her daughter Tala on a family trip to Ghouta, Damascus 1985. Appearing in the photograph is Nehaya al-Jayousi, a leading member of the feminist organization, in Syria.|~|صورة ملونة تظهر فيها الراحلة نهاية محمد برفقة ابنتها تالا خليفة في رحلة عائلية عام 1985 في الغوطة الشرقية في دمشق .كما وتظهر في الصورة نهاية الجيوسي عضو قيادة المنظمة النسائية في سوريا. ;","Mahmoud Khalifa (Husband of the collection owner Nehaya Mohammad), interview with PMDA researcher Lama Ghosheh, July 2018, non-transcript, the Palestinian Museum Digital Archive.; Mahmoud Khalifa (Husband of the collection owner Nehaya Mohammad), interview with PMDA researcher Lama Ghosheh, July 2018, non-transcript, the Palestinian Museum Digital Archive.","color photographs","ara","still image","1985; Date created","1985","الغوطة الشرقية","[34.802075,38.996815]","","","image/jpeg","3187","4461","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/8/68538_ca_object_representations_media_12815_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/8/69177_ca_object_representations_media_12815_original.jpg","https://palarchive.org/index.php/Detail/objects/20597/lang/en_US","The Palestinian Museum ","info@palarchive.org","","medium; 225","No","The Nehaya Mohammad Collection | Nehaya Mohammad Sub-collection 1: Photographs","24 July 2018 at 9:57:40","7 September 2022 at 14:13:03","A colour photograph of Nehaya Mohammad with her daughter Tala on a family trip to Ghouta, Damascus 1985. Appearing in the photograph is Nehaya al-Jayousi, a leading member of the feminist organization, in Syria.","صورة ملونة تظهر فيها الراحلة نهاية محمد برفقة ابنتها تالا خليفة في رحلة عائلية عام 1985 في الغوطة الشرقية في دمشق .كما وتظهر في الصورة نهاية الجيوسي عضو قيادة المنظمة النسائية في سوريا. ;","color photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5mm3qrv/manifest"
"ark:/13030/m5gv302c","ark:/21198/z1g790bj","","Work","16.0","0016.01.0007|~|20598|~|64311_ca_object_representations_media_12816_original.jpg","The Nehaya Mohammad Collection","Nehaya Mohammad Sub-collection 1: Photographs","مجموعة من الطالبات بالزي المدرسي","A Group of Students in School Uniforms","","Mahmoud Khalifa (Husband of the collection owner Nehaya Mohammad), interview with PMDA researcher Lama Ghosheh, July 2018, non-transcript, the Palestinian Museum Digital Archive.; Mahmoud Khalifa (Husband of the collection owner Nehaya Mohammad), interview with PMDA researcher Lama Ghosheh, July 2018, non-transcript, the Palestinian Museum Digital Archive.","black-and-white photographs","ara","still image","","","","","","","image/jpeg","2701","3769","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/8/59059_ca_object_representations_media_12816_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/8/64311_ca_object_representations_media_12816_original.jpg","https://palarchive.org/index.php/Detail/objects/20598/lang/en_US","The Palestinian Museum ","info@palarchive.org","","acceptable; 226","No","The Nehaya Mohammad Collection | Nehaya Mohammad Sub-collection 1: Photographs","24 July 2018 at 9:57:41","7 September 2022 at 14:16:03","","","black-and-white photographs","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5gv302c/manifest"
"ark:/13030/m5v19gn6","ark:/21198/z1g790bj","","Work","16.0","0016.01.0008|~|20599|~|31321_ca_object_representations_media_12817_original.jpg","The Nehaya Mohammad Collection","Nehaya Mohammad Sub-collection 1: Photographs","رحلة عائلية لنهاية محمد مع أطفالها مجد وأمجد وتالا في دمشق","Nehaya Mohammad with Her Children ʾamjad, Majd and Tala Khalifa on a Family Trip in Damascus","","Mahmoud Khalifa (Husband of the collection owner Nehaya Mohammad), interview with PMDA researcher Lama Ghosheh, July 2018, non-transcript, the Palestinian Museum Digital Archive.; Mahmoud Khalifa (Husband of the collection owner Nehaya Mohammad), interview with PMDA researcher Lama Ghosheh, July 2018, non-transcript, the Palestinian Museum Digital Archive.","color photographs","ara","still image","1988; Date created","1988","عين الخضرا","[34.802075,38.996815]","","عين الخضرا دمشق 1988|~|ʿayn el-Khadra - Damascus  1988","image/jpeg","3229","4598","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/8/81628_ca_object_representations_media_12817_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/8/31321_ca_object_representations_media_12817_original.jpg","https://palarchive.org/index.php/Detail/objects/20599/lang/en_US","The Palestinian Museum ","info@palarchive.org","","medium; 225","","The Nehaya Mohammad Collection | Nehaya Mohammad Sub-collection 1: Photographs","24 July 2018 at 9:57:41","9 March 2021 at 19:26:43","","","color photographs","عين الخضرا دمشق 1988","ʿayn el-Khadra - Damascus  1988","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5v19gn6/manifest"
"ark:/13030/m5km6pnx","ark:/21198/z1g790bj","","Work","16.0","0016.01.0009|~|20600|~|38434_ca_object_representations_media_12819_original.jpg","The Nehaya Mohammad Collection","Nehaya Mohammad Sub-collection 1: Photographs","المؤتمر العالمي للمرأة  في الصين","The International Women's Convention in China","A colour photograph of Nehaya Mohammad with a group of participants, at the International Women's Convention in China, 2005.|~|صورة ملونة تظهر فيها الراحلة نهاية محمد برفقة عدد من المشاركات النساء في المؤتمر العالمي للمرأة المنعقد في الصين عام 2005","Mahmoud Khalifa (Husband of the collection owner Nehaya Mohammad), interview with PMDA researcher Lama Ghosheh, July 2018, non-transcript, the Palestinian Museum Digital Archive.","color photographs","ara","still image","2005; Date created","2005","","[35.86166,104.195397]","","الصين 2005|~|China 2005","image/jpeg","3229","4545","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/8/3383_ca_object_representations_media_12819_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/2/8/38434_ca_object_representations_media_12819_original.jpg","https://palarchive.org/index.php/Detail/objects/20600/lang/en_US","The Palestinian Museum ","info@palarchive.org","","medium; 225","","The Nehaya Mohammad Collection | Nehaya Mohammad Sub-collection 1: Photographs","24 July 2018 at 9:57:41","9 March 2021 at 19:26:43","A colour photograph of Nehaya Mohammad with a group of participants, at the International Women's Convention in China, 2005.","صورة ملونة تظهر فيها الراحلة نهاية محمد برفقة عدد من المشاركات النساء في المؤتمر العالمي للمرأة المنعقد في الصين عام 2005","color photographs","الصين 2005","China 2005","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5km6pnx/manifest"
