"Item ARK","Parent ARK","File Name","Object Type","coll id","AltIdentifier.local","Collection","Series","Title","AltTitle.other","Description.note","References","Genre","Language","Type.typeOfResource","Date.created","Date.normalized","Note","Subject.coordinates","Subject topic","Inscription","media.format","media.height","media.width","Thumbnail","IIIF Access URL","External item record","Repository","Rights.servicesContact","Acquisition method","Physical status","Violent Content","Series & Collection","Creation date/time","Last modification date/time","Description (Eng)","Description (Ara)","Genre (old)","Inscription (old)","Inscription 2 (old)","Alt Title","IIIF Manifest URL"
"ark:/21198/z1vj17f8","","","Collection","","","","","The Ziad Yousef Collection","","","","","","","","","","","","","","","","","","","The Palestinian Museum Digital Archive","info@palarchive.org","","","","","","","","","","","","","https://iiif.library.ucla.edu/collections/ark%3A%2F21198%2Fz1vj17f8"
"ark:/13030/m5tn4nz9","ark:/21198/z1vj17f8","","Work","13.0","0013.01.0001|~|15830|~|18494_ca_object_representations_media_8627_original.jpg","The Ziad Yousef Collection","Ziad Yousef Sub-collection 1: Documents","رسالة من مسؤول محجر صحي اللد","A Letter from the Lod Quarantine Official","One page letter, sent from the Lod Quarantine Official (Abdulaziz Ali) to the Director of the Palestinian Government's Accounts Liquidation in Cyprus. Abdulaziz informs him that he will transfer his house furniture, and thus asks him to to disburse an amount of 25 pound and 500 mil, and to pay the driver, Mahmoud Khaled.|~|مادة من صفحة واحدة، رسالة من مسؤول محجر صحي اللد (عبد العزيز علي) الى مدير تصفية حسابات حكومة فلسطين في قبرص، يبلغه أنه سينقل أثاث بيته فيطلب منه صرف مبلغ قدره 25 جنيه و 500 مل ودفعها لسائق السيارة محمود خالد.","Ozrail, Samar, ""The Ziad Yousef Collection,"" archival inventory, April – May 2018, the Palestinian Museum Digital Archive.","","ara","text","13 January 1949","1949-01-13","نقل عفش مأمور الحجر الصحي مدير تصفية حسابات حكومة فلسطين","[31.768319,35.21371]; [31.951014,34.888075]","","14/1/949 القدس حضرة مدير تصفية حسابات حكومة فلسطين في قبرص المحترم|~|14/1/949 Jerusalem  Dear the respectful chief of the Palestinian Government's accounts liquidation in Cyprus","image/jpeg","4588","5643","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/6/16029_ca_object_representations_media_8627_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/6/18494_ca_object_representations_media_8627_original.jpg","https://palarchive.org/index.php/Detail/objects/15830/lang/en_US","The Palestinian Museum ","info@palarchive.org","","endangered; الرسالة","","The Ziad Yousef Collection | Ziad Yousef Sub-collection 1: Documents","3 July 2018 at 13:26:52","10 March 2021 at 10:33:16","One page letter, sent from the Lod Quarantine Official (Abdulaziz Ali) to the Director of the Palestinian Government's Accounts Liquidation in Cyprus. Abdulaziz informs him that he will transfer his house furniture, and thus asks him to to disburse an amount of 25 pound and 500 mil, and to pay the driver, Mahmoud Khaled.","مادة من صفحة واحدة، رسالة من مسؤول محجر صحي اللد (عبد العزيز علي) الى مدير تصفية حسابات حكومة فلسطين في قبرص، يبلغه أنه سينقل أثاث بيته فيطلب منه صرف مبلغ قدره 25 جنيه و 500 مل ودفعها لسائق السيارة محمود خالد.","","14/1/949 القدس حضرة مدير تصفية حسابات حكومة فلسطين في قبرص المحترم","14/1/949 Jerusalem  Dear the respectful chief of the Palestinian Government's accounts liquidation in Cyprus","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5tn4nz9/manifest"
"ark:/13030/m5q02mkq","ark:/21198/z1vj17f8","","Work","13.0","0013.01.0002|~|15833|~|47197_ca_object_representations_media_8628_original.jpg","The Ziad Yousef Collection","Ziad Yousef Sub-collection 1: Documents","تعميم من  قسم الخدمات البيطرية في تل أبيب","A Dissemination from the Veterinary Services Section in Tel Aviv","One page letter, includes instructions to the region of Lod, from the veterinary services section in Tel Aviv, sent on September 14, 1947. The instructions address all the vets, and according to a letter that has been sent on September 1, 1947, that includes a list of farms names, an inspection will be applied in some sites to find out the reason of cow's abortion and whether this reason is infectious or not. He continued the dissemination with names of the sites that will be inspected.  He signed as a Veterinary Officer.|~|مادة من صفحة واحدة، إرشادات لمنطقة اللد من قسم الخدمات البيطرية في تل أبيب بتاريخ 14 أيلول 1947، لكل الأطباء البيطريين وتبعا لرسالة كانت قد أرسلت ب 1 أيلول 1947 والتي تحتوي على قائمة بأسماء المزارع فانه سيتم تفتيش بعض المواقع للبحث عن سبب اجهاض البقر واذا ما كان هذا السبب معد. ثم أكمل التعميم بأسماء المواقع التي سيتم تفتيشها ووقع باسم (ضابط بيطري).","Ozrail, Samar, ""The Ziad Yousef Collection,"" archival inventory, April – May 2018, the Palestinian Museum Digital Archive.","","heb","text","14 September 1947; Date created","1947-09-14","مرض معد أطباء بيطريين تفتيش حجر صحي للحيوانات","[31.951014,34.888075]","","","image/jpeg","6880","4454","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/6/64131_ca_object_representations_media_8628_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/6/47197_ca_object_representations_media_8628_original.jpg","https://palarchive.org/index.php/Detail/objects/15833/lang/en_US","The Palestinian Museum ","info@palarchive.org","","medium; 'النشرة العمالية","","The Ziad Yousef Collection | Ziad Yousef Sub-collection 1: Documents","3 July 2018 at 13:38:25","10 March 2021 at 10:33:16","One page letter, includes instructions to the region of Lod, from the veterinary services section in Tel Aviv, sent on September 14, 1947. The instructions address all the vets, and according to a letter that has been sent on September 1, 1947, that includes a list of farms names, an inspection will be applied in some sites to find out the reason of cow's abortion and whether this reason is infectious or not. He continued the dissemination with names of the sites that will be inspected.  He signed as a Veterinary Officer.","مادة من صفحة واحدة، إرشادات لمنطقة اللد من قسم الخدمات البيطرية في تل أبيب بتاريخ 14 أيلول 1947، لكل الأطباء البيطريين وتبعا لرسالة كانت قد أرسلت ب 1 أيلول 1947 والتي تحتوي على قائمة بأسماء المزارع فانه سيتم تفتيش بعض المواقع للبحث عن سبب اجهاض البقر واذا ما كان هذا السبب معد. ثم أكمل التعميم بأسماء المواقع التي سيتم تفتيشها ووقع باسم (ضابط بيطري).","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5q02mkq/manifest"
"ark:/13030/m53r84mn","ark:/21198/z1vj17f8","","Work","13.0","0013.01.0003|~|15834|~|81760_ca_object_representations_media_8629_original.jpg","The Ziad Yousef Collection","Ziad Yousef Sub-collection 1: Documents","رسالة من قسم الخدمات البيطرية في القدس الى عبد العزيز علي حسين","A Letter from Veterinary Services Section in Jerusalem, to Abdulaziz Ali Hussein","A letter from veterinary services section in Jerusalem, to Abdulaziz Ali Hussein, the letter has been passed to him by a veterinary officer in Tel Aviv. The letter is about the salaries pact, and the upcoming change on his salary.|~|رسالة من قسم الخدمات البيطرية في القدس الى عبد العزيز علي حسين مررت له عبر ضابط بيطري منطقة تل أبيب، الرسالة بخصوص مثياق الرواتب والتغير الذي سيطرأ على راتبه.","Ozrail, Samar, ""The Ziad Yousef Collection,"" archival inventory, April – May 2018, the Palestinian Museum Digital Archive.","","eng","text","1 March 1948","1948-03-01","رسالة  رواتب مقياس الرواتب قسم الخدمات البيطرية","[31.768319,35.21371]","","","image/jpeg","6805","4445","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/6/25930_ca_object_representations_media_8629_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/6/81760_ca_object_representations_media_8629_original.jpg","https://palarchive.org/index.php/Detail/objects/15834/lang/en_US","The Palestinian Museum ","info@palarchive.org","","endangered; department of veterinary services","","The Ziad Yousef Collection | Ziad Yousef Sub-collection 1: Documents","3 July 2018 at 13:38:41","10 March 2021 at 10:33:16","A letter from veterinary services section in Jerusalem, to Abdulaziz Ali Hussein, the letter has been passed to him by a veterinary officer in Tel Aviv. The letter is about the salaries pact, and the upcoming change on his salary.","رسالة من قسم الخدمات البيطرية في القدس الى عبد العزيز علي حسين مررت له عبر ضابط بيطري منطقة تل أبيب، الرسالة بخصوص مثياق الرواتب والتغير الذي سيطرأ على راتبه.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm53r84mn/manifest"
"ark:/13030/m5qk4v4d","ark:/21198/z1vj17f8","","Work","13.0","0013.01.0004|~|15835|~|99059_ca_object_representations_media_8630_original.jpg","The Ziad Yousef Collection","Ziad Yousef Sub-collection 1: Documents","قائمة بتكاليف الحجر الصحي","A List of the Quarantine Costs","One page document, printed in English. It is a list of the quarantine costs, according to the quarantine director's letter, sent on February 25, 1946.|~|مادة من صفحة واحدة مطبوعة باللغة الانجليزية وهي قائمة بتكاليف الحجر الصحي حسب رسالة مدير الحجر الصحي المرسلة بتاريخ 25/2/1946.","Ozrail, Samar, ""The Ziad Yousef Collection,"" archival inventory, April – May 2018, the Palestinian Museum Digital Archive.","","eng|~|ara","text","29 April 1947","1947-04-29","أسعار الحجر الصحي للحيوانات حيوانات  محجر صحي رسالة","[32.0852999,34.7817676]","","","image/jpeg","6654","4284","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/6/33555_ca_object_representations_media_8630_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/6/99059_ca_object_representations_media_8630_original.jpg","https://palarchive.org/index.php/Detail/objects/15835/lang/en_US","The Palestinian Museum ","info@palarchive.org","","endangered; 'tel aviv 4102 321","","The Ziad Yousef Collection | Ziad Yousef Sub-collection 1: Documents","3 July 2018 at 13:38:56","10 March 2021 at 10:33:16","One page document, printed in English. It is a list of the quarantine costs, according to the quarantine director's letter, sent on February 25, 1946.","مادة من صفحة واحدة مطبوعة باللغة الانجليزية وهي قائمة بتكاليف الحجر الصحي حسب رسالة مدير الحجر الصحي المرسلة بتاريخ 25/2/1946.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5qk4v4d/manifest"
"ark:/13030/m5vb5kvq","ark:/21198/z1vj17f8","","Work","13.0","0013.01.0005|~|15836|~|37255_ca_object_representations_media_8631_original.jpg","The Ziad Yousef Collection","Ziad Yousef Sub-collection 1: Documents","رسالة من عبد العزيز غلي حسين الى قائم مقام رام الله: شكوى ضد حسن حسين","A Letter from Abdulaziz Ali to Ramallah Governor: A Complaint Against Hassan Hussein","One page document, handwritten in Arabic. It is a letter from Abdulaziz Ali Hussein to Ramallah Governor, where he wrote a complaint against Hassan Hussein who is one of the committee's members in Burham, because his goats are feeding on their olive trees. The letter is written on the back of goods shipment document.|~|مادة من صفحة واحدة مكتوبة بخط اليد باللغة العربية وهي عبارة عن رسالة من عبد العزيز علي حسين الى قائم مقام رام الله، حيث كتب شكوى ضد حسن حسين وهو أحد أعضاء اللجنة في برهام بسبب أكل أغنامه لزيتونهم. الرسالة مكتوبة على ظهر وثيقة شحن بضائع.","Ozrail, Samar, ""The Ziad Yousef Collection,"" archival inventory, April – May 2018, the Palestinian Museum Digital Archive.","","ara","text","24 November 1943","1943-11-24","أغنام قرية برهام شكوى شاهد","[31.988478,35.175441]","","","image/jpeg","4230","6431","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/6/18495_ca_object_representations_media_8631_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/6/37255_ca_object_representations_media_8631_original.jpg","https://palarchive.org/index.php/Detail/objects/15836/lang/en_US","The Palestinian Museum ","info@palarchive.org","","endangered; بيان مفردات البضائع","","The Ziad Yousef Collection | Ziad Yousef Sub-collection 1: Documents","3 July 2018 at 13:39:06","10 March 2021 at 10:33:16","One page document, handwritten in Arabic. It is a letter from Abdulaziz Ali Hussein to Ramallah Governor, where he wrote a complaint against Hassan Hussein who is one of the committee's members in Burham, because his goats are feeding on their olive trees. The letter is written on the back of goods shipment document.","مادة من صفحة واحدة مكتوبة بخط اليد باللغة العربية وهي عبارة عن رسالة من عبد العزيز علي حسين الى قائم مقام رام الله، حيث كتب شكوى ضد حسن حسين وهو أحد أعضاء اللجنة في برهام بسبب أكل أغنامه لزيتونهم. الرسالة مكتوبة على ظهر وثيقة شحن بضائع.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5vb5kvq/manifest"
"ark:/13030/m5kt43cm","ark:/21198/z1vj17f8","","Work","13.0","0013.01.0006|~|15837|~|38371_ca_object_representations_media_8633_original.jpg","The Ziad Yousef Collection","Ziad Yousef Sub-collection 1: Documents","رسالة من قائم مقام رام الله الى محافظ المحجر الصحي في جسر اللنبي حول آلية التعامل مع شكوى","A Letter from Ramallah Governor to the Quarantine Official in Allenby Bridge, About the Way of Dealing with the Complaint","One page document, written in Arabic. It is a letter from Ramallah Governor to the quarantine official in Allenby Bridge, about of dealing with complaint he raised against one of Burham villagers, called ""Hassan Hussein"". The Governor explains that he warned the defendant about the wrong he made, and asked him to send names of witnesses and time. After the signature, the governor asks to give a copy to Burham's committee president and members, to avoid the repetition of this act.  |~|مادة من صفحة واحدة مكتوبة باللغة العربية رسالة من قائم مقام رام الله الى محافظ المحجر الصحي في جسر اللنبي، حول آلية التعامل مع شكوى قدمت من قبله على رجل من قرية برهام واسمه ""حسن حسين"" موضحا أنه أنذره من الخطأ الذي قدمه طالبا منه أن يرسل له أسماء الشهود والزمان. بعد التوقيع يطلب كاتب الرسالة اعطاء نسخة الى رئيس وأعضاء لجنة برهام حتى لا يتكرر الفعل.","Ozrail, Samar, ""The Ziad Yousef Collection,"" archival inventory, April – May 2018, the Palestinian Museum Digital Archive.","","ara","text","16 December 1943; Date created","1943-12-16","رسالة شكوى عقوبة  تحذير لجنة قرية برهام","[31.874191,35.540801;31.9037641,35.2034184;31.988478,35.175441]","","","image/jpeg","6340","3120","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/6/63271_ca_object_representations_media_8633_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/6/38371_ca_object_representations_media_8633_original.jpg","https://palarchive.org/index.php/Detail/objects/15837/lang/en_US","The Palestinian Museum ","info@palarchive.org","","endangered; 'دائرة قائم مقام قضاء رام الله","","The Ziad Yousef Collection | Ziad Yousef Sub-collection 1: Documents","3 July 2018 at 13:39:18","10 March 2021 at 10:33:16","One page document, written in Arabic. It is a letter from Ramallah Governor to the quarantine official in Allenby Bridge, about of dealing with complaint he raised against one of Burham villagers, called ""Hassan Hussein"". The Governor explains that he warned the defendant about the wrong he made, and asked him to send names of witnesses and time. After the signature, the governor asks to give a copy to Burham's committee president and members, to avoid the repetition of this act.","مادة من صفحة واحدة مكتوبة باللغة العربية رسالة من قائم مقام رام الله الى محافظ المحجر الصحي في جسر اللنبي، حول آلية التعامل مع شكوى قدمت من قبله على رجل من قرية برهام واسمه ""حسن حسين"" موضحا أنه أنذره من الخطأ الذي قدمه طالبا منه أن يرسل له أسماء الشهود والزمان. بعد التوقيع يطلب كاتب الرسالة اعطاء نسخة الى رئيس وأعضاء لجنة برهام حتى لا يتكرر الفعل.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5kt43cm/manifest"
"ark:/13030/m5fg146z","ark:/21198/z1vj17f8","","Work","13.0","0013.01.0007|~|15838|~|63669_ca_object_representations_media_8634_original.jpg","The Ziad Yousef Collection","Ziad Yousef Sub-collection 1: Documents","رسالة من عبد العزيز غلي حسين الى مدير لجنة اللاجئين في رام الله: طلب مؤن","A litter from Abdulaziz Ali Hussein to the Refugee Committee Director in Ramallah: Supplies Request","One page letter, blue handwritten in Arabic. The letter is sent to the Refugee Committee Director in Ramallah, from Abdulaziz Ali Hussein, one of Burham villagers. Abdulaziz is asking for sending supplies to his family, explaining that he has been out of work since May 15, 1948. The letter shows the following red writing: ""Not considered as a refugee"".|~|مادة من صفحة واحدة مكتوبة بخط اليد وبقلم أزرق باللغة العربية وهي رسالة الى مدير لجنة اللاجئين في رام الله من عبد العزيز غلي حسين من أهالي قرية برهام، يطلب فيها ارسال المؤن لعائلته موضحا انه عاطل عن العمل منذ 15 أيار 1948. ويوجد كتابة على الرسالة بقلم أحمر ""لا يعتبر لاجئ"".","Ozrail, Samar, ""The Ziad Yousef Collection,"" archival inventory, April – May 2018, the Palestinian Museum Digital Archive.","","ara","text","28 February 1949","1949-02-28","مؤن لاجئين قرية برهام لجوء مساعدات لجنة اللاجئين","[31.988478,35.175441;31.9037641,35.2034184;31.9037641,35.2034184]","","","image/jpeg","5673","3923","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/6/25764_ca_object_representations_media_8634_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/6/63669_ca_object_representations_media_8634_original.jpg","https://palarchive.org/index.php/Detail/objects/15838/lang/en_US","The Palestinian Museum ","info@palarchive.org","","medium; 225","","The Ziad Yousef Collection | Ziad Yousef Sub-collection 1: Documents","3 July 2018 at 13:40:10","10 March 2021 at 10:33:16","One page letter, blue handwritten in Arabic. The letter is sent to the Refugee Committee Director in Ramallah, from Abdulaziz Ali Hussein, one of Burham villagers. Abdulaziz is asking for sending supplies to his family, explaining that he has been out of work since May 15, 1948. The letter shows the following red writing: ""Not considered as a refugee"".","مادة من صفحة واحدة مكتوبة بخط اليد وبقلم أزرق باللغة العربية وهي رسالة الى مدير لجنة اللاجئين في رام الله من عبد العزيز غلي حسين من أهالي قرية برهام، يطلب فيها ارسال المؤن لعائلته موضحا انه عاطل عن العمل منذ 15 أيار 1948. ويوجد كتابة على الرسالة بقلم أحمر ""لا يعتبر لاجئ"".","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5fg146z/manifest"
"ark:/13030/m5g23bpn","ark:/21198/z1vj17f8","","Work","13.0","0013.01.0008|~|15839|~|76697_ca_object_representations_media_8635_original.jpg","The Ziad Yousef Collection","Ziad Yousef Sub-collection 1: Documents","شهادة صحة لحيوانات السيد فائق الدقاق","Health Certificate for Mr. Faiq al- Daqqaq's Livestock","One page printed document, with some handwritten lines. It is a health certificate issued by the Veterinary Medicine Section, at the Agriculture and Fisheries Department. This certificate is issued for the animals subjected to the health examination at the quarantine. This certificate in particular is issued for 245 lambs, belong to Mr. Faiq al- Daqqaq from Jerusalem.|~|مادة من صفحة واحدة مطبوعة وكتب عليها بخط اليد،وهي عبارة عن شهادة صحة للحيوانات معطاة من قسم الطب البيطري في دائرة الزراعة ومصائد الاسماك. تعطى هذه الرسالة للحيوانات التي تخضع للفحص الصحي في المحجر، وهذه شهادة ل245 حمل للسيد فائق الدقاق من القدس.","Ozrail, Samar, ""The Ziad Yousef Collection,"" archival inventory, April – May 2018, the Palestinian Museum Digital Archive.","","ara","text","19 May 1946","1946-05-19","شهادة صحة للحيوانات محجر صحي سفر نقل","[31.952162,35.233154]","","شهادة صحة ووصل رقم  حكومة فلسطين|~|Health certificate, and receipt number  Palestine Government","image/jpeg","6668","3972","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/6/48053_ca_object_representations_media_8635_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/6/76697_ca_object_representations_media_8635_original.jpg","https://palarchive.org/index.php/Detail/objects/15839/lang/en_US","The Palestinian Museum ","info@palarchive.org","","acceptable; شهادة صحة 30479","","The Ziad Yousef Collection | Ziad Yousef Sub-collection 1: Documents","3 July 2018 at 13:40:20","10 March 2021 at 10:33:16","One page printed document, with some handwritten lines. It is a health certificate issued by the Veterinary Medicine Section, at the Agriculture and Fisheries Department. This certificate is issued for the animals subjected to the health examination at the quarantine. This certificate in particular is issued for 245 lambs, belong to Mr. Faiq al- Daqqaq from Jerusalem.","مادة من صفحة واحدة مطبوعة وكتب عليها بخط اليد،وهي عبارة عن شهادة صحة للحيوانات معطاة من قسم الطب البيطري في دائرة الزراعة ومصائد الاسماك. تعطى هذه الرسالة للحيوانات التي تخضع للفحص الصحي في المحجر، وهذه شهادة ل245 حمل للسيد فائق الدقاق من القدس.","","شهادة صحة ووصل رقم  حكومة فلسطين","Health certificate, and receipt number  Palestine Government","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5g23bpn/manifest"
"ark:/13030/m5007cxp","ark:/21198/z1vj17f8","","Work","13.0","0013.01.0009|~|15840|~|70957_ca_object_representations_media_8636_original.jpg","The Ziad Yousef Collection","Ziad Yousef Sub-collection 1: Documents","شهادة صحة لحيوانات السيد فرحان مراد","Health Certificate for Mr. Farhan Murad's  Livestock","One page printed document, with some handwritten lines. It is a health certificate issued by the Veterinary Medicine Section, at the Agriculture and Fisheries Department. This certificate is issued for the animals subjected to the health examination at the quarantine. This certificate in particular is issued for 350 sheep, belong to both of Mr. Farhan Murad and Mr. Hilal Mohammed, from Madaba.|~|مادة من صفحة واحدة مطبوعة وكتب عليها بخط اليد،وهي عبارة عن شهادة صحة للحيوانات معطاة من قسم الطب البيطري في دائرة الزراعة ومصائد الاسماك. تعطى هذه الرسالة للحيوانات التي تخضع للفحص الصحي في المحجر. هذه شهادة ل350 من الأغنام تعود للسيدان فرحان مراد وهلال محمد من مادبا.","Ozrail, Samar, ""The Ziad Yousef Collection,"" archival inventory, April – May 2018, the Palestinian Museum Digital Archive.","","ara","text","27 July 1946","1946-07-27","شهادة صحة للحيوانات محجر صحي سفر نقل","[31.768319,35.21371;31.951014,34.888075]","","شهادة صحة ووصل رقم حكومة فلسطين|~|Health certificate, and receipt number  Palestine Government","image/jpeg","6640","3927","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/6/83717_ca_object_representations_media_8636_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/8/6/70957_ca_object_representations_media_8636_original.jpg","https://palarchive.org/index.php/Detail/objects/15840/lang/en_US","The Palestinian Museum ","info@palarchive.org","","acceptable; شهادة صحة 30587","","The Ziad Yousef Collection | Ziad Yousef Sub-collection 1: Documents","3 July 2018 at 13:40:47","10 March 2021 at 10:33:16","One page printed document, with some handwritten lines. It is a health certificate issued by the Veterinary Medicine Section, at the Agriculture and Fisheries Department. This certificate is issued for the animals subjected to the health examination at the quarantine. This certificate in particular is issued for 350 sheep, belong to both of Mr. Farhan Murad and Mr. Hilal Mohammed, from Madaba.","مادة من صفحة واحدة مطبوعة وكتب عليها بخط اليد،وهي عبارة عن شهادة صحة للحيوانات معطاة من قسم الطب البيطري في دائرة الزراعة ومصائد الاسماك. تعطى هذه الرسالة للحيوانات التي تخضع للفحص الصحي في المحجر. هذه شهادة ل350 من الأغنام تعود للسيدان فرحان مراد وهلال محمد من مادبا.","","شهادة صحة ووصل رقم حكومة فلسطين","Health certificate, and receipt number  Palestine Government","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5007cxp/manifest"
