"Item ARK","Parent ARK","File Name","Object Type","coll id","AltIdentifier.local","Collection","Series","Title","AltTitle.other","Description.note","References","Genre","Language","Type.typeOfResource","Date.created","Date.normalized","Note","Subject.coordinates","Subject topic","Inscription","media.format","media.height","media.width","Thumbnail","IIIF Access URL","External item record","Repository","Rights.servicesContact","Acquisition method","Physical status","Violent Content","Series & Collection","Creation date/time","Last modification date/time","Description (Eng)","Description (Ara)","Genre (old)","Inscription (old)","Inscription 2 (old)","Alt Title","IIIF Manifest URL"
"ark:/21198/z1qs0gp3","","","Collection","","","","","The Zahira Kamal Collection","","","","","","","","","","","","","","","","","","","The Palestinian Museum Digital Archive","info@palarchive.org","","","","","","","","","","","","","https://iiif.library.ucla.edu/collections/ark%3A%2F21198%2Fz1qs0gp3"
"ark:/13030/m5cs3555","ark:/21198/z1qs0gp3","","Work","14.0","0014.01.0001|~|19287|~|59319_ca_object_representations_media_9553_original.jpg","The Zahira Kamal Collection","","روضة أطفال تابعة لاتحاد العمل النسائي في مخيم جباليا للاجئين الفلسطينيين","A Kindergarten Affiliated with the Federation of Palestinian Women’s Action Committee in Jabalia Palestinian Refugee Camp","A colour photograph shows a bright group of children from a kindergarten affiliated to the Women's Union in Jabalya Refugee Camp, the Gaza Strip.|~|صورة غير ملونة يظهر فيها أطفال من روضة أطفال تابعة لاتحاد العمل النسائي في مخيم غزة في جباليا.","Zahira Kamal (Collection owner), interview with PMDA researcher Lama Ghosheh, July 2018, non-transcript, the Palestinian Museum Digital Archive.","black-and-white photographs","ara","still image","1980; Date created","1980","","[31.9037641,35.2034184]","","روضة اطفال غزة 1980 اتحاد العمل النسائي|~|Gaza Kindergarten 1980 The Federation of Women's Action","image/jpeg","3209","4457","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/5/47697_ca_object_representations_media_9553_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/5/59319_ca_object_representations_media_9553_original.jpg","https://palarchive.org/index.php/Detail/objects/19287/lang/en_US","The Palestinian Museum ","info@palarchive.org","","good; 224","","The Zahira Kamal Collection","18 July 2018 at 9:26:56","10 March 2021 at 10:33:09","A colour photograph shows a bright group of children from a kindergarten affiliated to the Women's Union in Jabalya Refugee Camp, the Gaza Strip.","صورة غير ملونة يظهر فيها أطفال من روضة أطفال تابعة لاتحاد العمل النسائي في مخيم غزة في جباليا.","black-and-white photographs","روضة اطفال غزة 1980 اتحاد العمل النسائي","Gaza Kindergarten 1980 The Federation of Women's Action","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5cs3555/manifest"
"ark:/13030/m5hj3wvn","ark:/21198/z1qs0gp3","","Work","14.0","0014.01.0002|~|19288|~|40475_ca_object_representations_media_9555_original.jpg","The Zahira Kamal Collection","","تكريم زهيرة كمال","An Award Ceremony Honouring Zahira Kamal","A colour photograph taken at an award ceremony honouring Zahira Kamal in the early 1980s.|~|صورة ملونة لتكريم زهيرة كمال في أوائل الثمانينيات.","Zahira Kamal (Collection owner), interview with PMDA researcher Lama Ghosheh, July 2018, non-transcript, the Palestinian Museum Digital Archive.","color photographs","eng|~|ara","still image","1982; Date created","1982","زهيرة كمال الاتحاد الديمقراطي الفلسطيني فدا","[31.9037641,35.2034184]","","1982  تكريم زهيرة كمال|~|1982 An award ceremony to honour Zahira Kamal","image/jpeg","3184","4385","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/5/37530_ca_object_representations_media_9555_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/5/40475_ca_object_representations_media_9555_original.jpg","https://palarchive.org/index.php/Detail/objects/19288/lang/en_US","The Palestinian Museum ","info@palarchive.org","","good; 224","","The Zahira Kamal Collection","18 July 2018 at 9:26:56","10 March 2021 at 10:33:09","A colour photograph taken at an award ceremony honouring Zahira Kamal in the early 1980s.","صورة ملونة لتكريم زهيرة كمال في أوائل الثمانينيات.","color photographs","1982  تكريم زهيرة كمال","1982 An award ceremony to honour Zahira Kamal","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5hj3wvn/manifest"
"ark:/13030/m5812dg6","ark:/21198/z1qs0gp3","","Work","14.0","0014.01.0003|~|19289|~|37524_ca_object_representations_media_9557_original.jpg","The Zahira Kamal Collection","","زهيرة كمال وأمل الجعبة في اتحاد العمل النسائي في بيت حنينا","Zahira Kamal and Amal al-Ju’beh at the Federation of Palestinian Women’s Action Committee in Beit Hanina","A colour photograph shows Zahira Kamal and Amal al-Ju'beh at the Federation of Palestinian Women’s Action Committee in Beit Hanina.|~|صورة ملونة تظهر فيها زهيرة كمال وأمل الجعبة في اتحاد العمل النسائي في بيت حنينا.","Zahira Kamal (Collection owner), interview with PMDA researcher Lama Ghosheh, July 2018, non-transcript, the Palestinian Museum Digital Archive.","color photographs","ara","still image","1984; Date created","1984","","[31.9037641,35.2034184]","","زهيرة + امل الجعبة اتحاد العمل النسائي - بيت حنينا 1984|~|Zahira + Amal al-Ju’beh The Federation of Women’s Action - Beit Hanina 1984","image/jpeg","3136","4152","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/5/33909_ca_object_representations_media_9557_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/5/37524_ca_object_representations_media_9557_original.jpg","https://palarchive.org/index.php/Detail/objects/19289/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Zahira Kamal Collection","18 July 2018 at 9:26:56","10 March 2021 at 10:33:09","A colour photograph shows Zahira Kamal and Amal al-Ju'beh at the Federation of Palestinian Women’s Action Committee in Beit Hanina.","صورة ملونة تظهر فيها زهيرة كمال وأمل الجعبة في اتحاد العمل النسائي في بيت حنينا.","color photographs","زهيرة + امل الجعبة اتحاد العمل النسائي - بيت حنينا 1984","Zahira + Amal al-Ju’beh The Federation of Women’s Action - Beit Hanina 1984","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5812dg6/manifest"
"ark:/13030/m54c0c39","ark:/21198/z1qs0gp3","","Work","14.0","0014.01.0004|~|19290|~|2566_ca_object_representations_media_9559_original.jpg","The Zahira Kamal Collection","","زهيرة كمال برفقة بعض طالباتها أثناء عملها معلمةً للفيزياء في مدرسة الطيرة","Zahira Kamal with Some Students during her Tenure as a Physics Teacher at at-Tira School","A colour photograph showing Zahira Kamal with some of her students during her tenure as a physics teacher at at-Tira school. In this photo, she is accompanied by Arij at-Tayeh from Hebron, Sahar Husain from Nablus, and Ratiba Wishahy from Jenin.|~|صورة ملونة تظهر فيها زهيرة كمال برفقة بعض طالباتها خلال عملها معلمة للفيزياء في مدرسة الطيرة. ترافقها في الصورة كل من أريج التايه من الخليل، وسحر حسين من نابلس، ورتيبة وشاحي من جنين.","Zahira Kamal (Collection owner), interview with PMDA researcher Lama Ghosheh, July 2018, non-transcript, the Palestinian Museum Digital Archive.","color photographs","ara","still image","6 June 1985; Date created","1985-06-06","","[31.9037641,35.2034184]","","نهدي رسمنا هذا الى المربية الفاضلة زهيرة كمال التي عشنا معها سنتين كاملتين تعلمنا منها معنى تحمل المسؤولية والاتزام والأنسانية ومعنى كلمة مربية تحرص على مصلحة انبنائها وطلابها تعلمنا منها الكثير الكثير الذي لا أستطيع أن أعبر عنه بقلمي. نهديك هذا الرسم ليكون ذكرى على مر الأيام فالذكرى صخرة عظيمة تتحطم عليها امواج النسيان.  أريج التايه - الخليل سحر حسين - نابلس رتيبة وشاحي - جنين|~|We dedicate this photo to our upstanding teacher, Zahira Kamal. Spending two years with you has taught us the meaning of responsibility, commitment, humanity, and before all the genuine meaning of a teacher. A teacher who cares and acts in the interests of her children and students. The lessons we learnt from her defy my ability to pen down.  We give you this photograph to be a souvenir for years to come— a souvenir is but a great rock that defies the crashing waves of oblivion. Arij at-Tayeh - Hebron Sahar Husain - Nablus Ratiba Wishahy - Jenin","image/jpeg","3178","4447","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/5/94505_ca_object_representations_media_9559_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/5/2566_ca_object_representations_media_9559_original.jpg","https://palarchive.org/index.php/Detail/objects/19290/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Zahira Kamal Collection","18 July 2018 at 9:26:56","10 March 2021 at 10:33:09","A colour photograph showing Zahira Kamal with some of her students during her tenure as a physics teacher at at-Tira school. In this photo, she is accompanied by Arij at-Tayeh from Hebron, Sahar Husain from Nablus, and Ratiba Wishahy from Jenin.","صورة ملونة تظهر فيها زهيرة كمال برفقة بعض طالباتها خلال عملها معلمة للفيزياء في مدرسة الطيرة. ترافقها في الصورة كل من أريج التايه من الخليل، وسحر حسين من نابلس، ورتيبة وشاحي من جنين.","color photographs","نهدي رسمنا هذا الى المربية الفاضلة زهيرة كمال التي عشنا معها سنتين كاملتين تعلمنا منها معنى تحمل المسؤولية والاتزام والأنسانية ومعنى كلمة مربية تحرص على مصلحة انبنائها وطلابها تعلمنا منها الكثير الكثير الذي لا أستطيع أن أعبر عنه بقلمي. نهديك هذا الرسم ليكون ذكرى على مر الأيام فالذكرى صخرة عظيمة تتحطم عليها امواج النسيان.  أريج التايه - الخليل سحر حسين - نابلس رتيبة وشاحي - جنين","We dedicate this photo to our upstanding teacher, Zahira Kamal. Spending two years with you has taught us the meaning of responsibility, commitment, humanity, and before all the genuine meaning of a teacher. A teacher who cares and acts in the interests of her children and students. The lessons we learnt from her defy my ability to pen down.  We give you this photograph to be a souvenir for years to come— a souvenir is but a great rock that defies the crashing waves of oblivion. Arij at-Tayeh - Hebron Sahar Husain - Nablus Ratiba Wishahy - Jenin","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm54c0c39/manifest"
"ark:/13030/m5vt93zm","ark:/21198/z1qs0gp3","","Work","14.0","0014.01.0005|~|19291|~|28337_ca_object_representations_media_9561_original.jpg","The Zahira Kamal Collection","","زهيرة كمال برفقة متطوعتين بريطانيتين في مقر اتحاد العمل النسائي","Zahira Kamal with Two British Volunteers at the Headquarters of the Federation of Palestinian Women’s Action Committee","A colour photograph shows Zahira Kamal together with two British volunteers at the headquarters of the Federation of Palestinian Women’s Action Committee in Beit Hanina, al-Quds, in 1982.|~|صورة ملونة تظهر فيها الانسة زهيرة كمال برفقة متطوعتين بريطانيتين في مقر اتحاد العمل النسائي في بيت حنينا-القدس عام 1982.","Zahira Kamal (Collection owner), interview with PMDA researcher Lama Ghosheh, July 2018, non-transcript, the Palestinian Museum Digital Archive.","color photographs","ara","still image","1982; Date created","1982","","[31.9037641,35.2034184]","",". ب1982 بيت حنينا اتحاد العمل النسائي مع متطوعات بريطانيات|~|In 1982 Beit Hanina at the Federation of Women's Action with British volunteers","image/jpeg","3205","4668","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/5/121_ca_object_representations_media_9561_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/5/28337_ca_object_representations_media_9561_original.jpg","https://palarchive.org/index.php/Detail/objects/19291/lang/en_US","The Palestinian Museum ","info@palarchive.org","","good; 224","","The Zahira Kamal Collection","18 July 2018 at 9:26:56","10 March 2021 at 10:33:09","A colour photograph shows Zahira Kamal together with two British volunteers at the headquarters of the Federation of Palestinian Women’s Action Committee in Beit Hanina, al-Quds, in 1982.","صورة ملونة تظهر فيها الانسة زهيرة كمال برفقة متطوعتين بريطانيتين في مقر اتحاد العمل النسائي في بيت حنينا-القدس عام 1982.","color photographs",". ب1982 بيت حنينا اتحاد العمل النسائي مع متطوعات بريطانيات","In 1982 Beit Hanina at the Federation of Women's Action with British volunteers","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5vt93zm/manifest"
"ark:/13030/m53c3b0c","ark:/21198/z1qs0gp3","","Work","14.0","0014.01.0006|~|19662|~|82595_ca_object_representations_media_9563_original.jpg","The Zahira Kamal Collection","","زهيرة كمال في معسكر الشباب بمدينة كيف","Zahira Kamal at a Youth Camp in Kiev","A black-and-white photograph shows Zahira Kamal with Fatima al-Maṣry and a Russian participant at a youth camp in Kyiv, Ukraine.|~|.صورة غير ملونة لزهيرة كمال برفقة فاطمة المصري ومشاركة روسية خلال معسكر شبابي في مدينة كيف في أوكرانيا","Zahira Kamal (Collection owner), interview with PMDA researcher Lama Ghosheh, July 2018, non-transcript, the Palestinian Museum Digital Archive.","black-and-white photographs","ara","still image","1997","1997","","[31.9037641,35.2034184]","","في مدينة كيف (معسكر الشباب) اليمين فاطمة المصري، زهيرة كمال، مشاركة روسية 1997|~|In Kyiv (youth camp) Right to left: Fatima al-Maṣry, Zahira Kamal, and a Russian participant. 1997","image/jpeg","3177","4909","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/5/10927_ca_object_representations_media_9563_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/5/82595_ca_object_representations_media_9563_original.jpg","https://palarchive.org/index.php/Detail/objects/19662/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Zahira Kamal Collection","18 July 2018 at 14:57:07","10 March 2021 at 10:33:07","A black-and-white photograph shows Zahira Kamal with Fatima al-Maṣry and a Russian participant at a youth camp in Kyiv, Ukraine.",".صورة غير ملونة لزهيرة كمال برفقة فاطمة المصري ومشاركة روسية خلال معسكر شبابي في مدينة كيف في أوكرانيا","black-and-white photographs","في مدينة كيف (معسكر الشباب) اليمين فاطمة المصري، زهيرة كمال، مشاركة روسية 1997","In Kyiv (youth camp) Right to left: Fatima al-Maṣry, Zahira Kamal, and a Russian participant. 1997","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm53c3b0c/manifest"
"ark:/13030/m5zm2thp","ark:/21198/z1qs0gp3","","Work","14.0","0014.01.0007|~|19744|~|25935_ca_object_representations_media_9565_original.jpg","The Zahira Kamal Collection","","الوفد الفلسطيني المشارك في احتفالات اليوبيل الذهبي على الثورة الفلسطينية","The Palestinian Delegation at the Golden Jubilee Celebrations of the Palestinian Revolution","A black-and-white photograph shows the Palestinian delegation at the golden jubilee celebrations marking the 50th anniversary of the Palestinian revolution in July 1967. In the photograph are Zahira Kamal, Fatima al-Maṣry, and Ṣadeq ash-Shafi'y with a group of Palestinian refugee children in Egypt.|~|صورة بالأبيض والأسود لوفد فلسطين المشارك في احتفالات مرور 50 عام على الثورة الفلسطينية في تموز عام 1967 . يظهر في الصورة الانسة زهيرة كمال ، فاطمة المصري وصادق الشافعي . أما بالنسبة للأطفال فهم جميعهم من المهاجرين الفلسطينيين في مصر","Zahira Kamal (Collection owner), interview with PMDA researcher Lama Ghosheh, July 2018, non-transcript, the Palestinian Museum Digital Archive.","black-and-white photographs","ara","still image","1967","1967","","[31.9037641,35.2034184]","","وفد فلسطين المشارك في احتفاليات 50 عاما على الثورة الفلسطينية. تموز 1967 زهيرة كمال فاطمة المصري صادق الشافعي الأطفال جميعهم من المهاجريين الفلسطينيين في مصر|~|The Palestinian delegation participating in the celebrations of the Palestinian Revolution's 50th anniversary. July 1967 Zahira Kamal  Fatima al-Maṣry Ṣadeq ash-Shafi'y The Children are all Palestinian immigrants to Egypt","image/jpeg","3223","4948","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/5/85597_ca_object_representations_media_9565_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/5/25935_ca_object_representations_media_9565_original.jpg","https://palarchive.org/index.php/Detail/objects/19744/lang/en_US","The Palestinian Museum ","info@palarchive.org","","medium; 225","","The Zahira Kamal Collection","18 July 2018 at 15:17:40","10 March 2021 at 10:33:07","A black-and-white photograph shows the Palestinian delegation at the golden jubilee celebrations marking the 50th anniversary of the Palestinian revolution in July 1967. In the photograph are Zahira Kamal, Fatima al-Maṣry, and Ṣadeq ash-Shafi'y with a group of Palestinian refugee children in Egypt.","صورة بالأبيض والأسود لوفد فلسطين المشارك في احتفالات مرور 50 عام على الثورة الفلسطينية في تموز عام 1967 . يظهر في الصورة الانسة زهيرة كمال ، فاطمة المصري وصادق الشافعي . أما بالنسبة للأطفال فهم جميعهم من المهاجرين الفلسطينيين في مصر","black-and-white photographs","وفد فلسطين المشارك في احتفاليات 50 عاما على الثورة الفلسطينية. تموز 1967 زهيرة كمال فاطمة المصري صادق الشافعي الأطفال جميعهم من المهاجريين الفلسطينيين في مصر","The Palestinian delegation participating in the celebrations of the Palestinian Revolution's 50th anniversary. July 1967 Zahira Kamal  Fatima al-Maṣry Ṣadeq ash-Shafi'y The Children are all Palestinian immigrants to Egypt","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5zm2thp/manifest"
"ark:/13030/m5r28c65","ark:/21198/z1qs0gp3","","Work","14.0","0014.01.0008|~|19294|~|50267_ca_object_representations_media_9567_original.jpg","The Zahira Kamal Collection","","زهيرة كمال تكرم أمَّات الشهداء في القدس","Zahira Kamal Honouring the Mothers of Shaheeds in al-Quds","A colour photograph of Zahira Kamal at an award ceremony honouring the mothers of shaheeds at the Palestinian National Theatre - El-Hakawati in al-Quds.|~|صورة ملونة لزهيرة كمال في تكريم لأمهات الشهداء في مسرح الحكواتي في القدس.","Zahira Kamal (Collection owner), interview with PMDA researcher Lama Ghosheh, July 2018, non-transcript, the Palestinian Museum Digital Archive.","","","still image","1989; Date created","1989","","[31.9037641,35.2034184]","","","image/jpeg","3240","4462","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/5/99685_ca_object_representations_media_9567_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/5/50267_ca_object_representations_media_9567_original.jpg","https://palarchive.org/index.php/Detail/objects/19294/lang/en_US","The Palestinian Museum ","info@palarchive.org","","","","The Zahira Kamal Collection","18 July 2018 at 9:26:57","10 March 2021 at 10:33:09","A colour photograph of Zahira Kamal at an award ceremony honouring the mothers of shaheeds at the Palestinian National Theatre - El-Hakawati in al-Quds.","صورة ملونة لزهيرة كمال في تكريم لأمهات الشهداء في مسرح الحكواتي في القدس.","","","","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5r28c65/manifest"
"ark:/13030/m50k9mdg","ark:/21198/z1qs0gp3","","Work","14.0","0014.01.0009|~|19295|~|53308_ca_object_representations_media_9569_original.jpg","The Zahira Kamal Collection","","احتفال للاتحاد النسائي الفلسطيني عام 1979","A Celebration for the Palestinian Women's Union in 1979","A black-and-white photograph taken at a celebration held by the Palestinian Women's Union in 1979. In the photograph from right to left are ʿaʾisha al-Labady, Fadwa al-Labady, Fatina al-Juʿbeh, and Najah al-Juʿbeh.|~|صورة غير ملونة لأحد احتفالات الاتحاد النسائي الفلسطيني عام 1979. .يظهر في الصورة من اليمين عائشة اللبدي، فدوى اللبدي، فاتنة الجعبة وأخيراً نجاح الجعبة","Zahira Kamal (Collection owner), interview with PMDA researcher Lama Ghosheh, July 2018, non-transcript, the Palestinian Museum Digital Archive.","black-and-white photographs","ara","still image","1979; Date created","1979","","[31.9037641,35.2034184]","","الاحتفال عام 1979 للاتحاد النسائي الفلسطيني من اليمين عايشة اللبدي،فدوى اللبدي، فاتنة الجعبة، نجاح الجعبة|~|The 1979 celebration at the Palestinian Women's Union  From right to left,ʿaʾisha al-Labady, Fadwa al-Labady, Fatina al-Juʿbeh, and Najah al-Juʿbeh","image/jpeg","3303","4305","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/5/12362_ca_object_representations_media_9569_preview.jpg","https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/9/5/53308_ca_object_representations_media_9569_original.jpg","https://palarchive.org/index.php/Detail/objects/19295/lang/en_US","The Palestinian Museum ","info@palarchive.org","","medium; 225","","The Zahira Kamal Collection","18 July 2018 at 9:26:57","10 March 2021 at 10:33:09","A black-and-white photograph taken at a celebration held by the Palestinian Women's Union in 1979. In the photograph from right to left are ʿaʾisha al-Labady, Fadwa al-Labady, Fatina al-Juʿbeh, and Najah al-Juʿbeh.","صورة غير ملونة لأحد احتفالات الاتحاد النسائي الفلسطيني عام 1979. .يظهر في الصورة من اليمين عائشة اللبدي، فدوى اللبدي، فاتنة الجعبة وأخيراً نجاح الجعبة","black-and-white photographs","الاحتفال عام 1979 للاتحاد النسائي الفلسطيني من اليمين عايشة اللبدي،فدوى اللبدي، فاتنة الجعبة، نجاح الجعبة","The 1979 celebration at the Palestinian Women's Union  From right to left,ʿaʾisha al-Labady, Fadwa al-Labady, Fatina al-Juʿbeh, and Najah al-Juʿbeh","","https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm50k9mdg/manifest"
