Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,Title,AltTitle.other,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title
ark:/21198/z1s811w7,,,Collection,,,,,The Ramallah Friends School Collection,,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,
ark:/13030/m5812n7z,ark:/21198/z1s811w7,,Work,97.0,0097.01.0001|~|100020|~|63609_ca_object_representations_media_63719_original.jpg,The Ramallah Friends School Collection,Ramallah Friends School Sub-collection 1: Photographs,ويليام ثومبسون,William Thompson,"Found in the Friends School Collection, this black-and-white photograph shows William Thompson of Bradford, Massachusetts, USA.|~|صورة لوليام ثومبسون من برادفورد ماساتشوسيتس في الولايات المتحدة، وُجدت في مجموعة مدارس الفرندز.",,black-and-white photographs,eng,still image,1918 to 1939; Date created,1918/1939,,"[37.09024,-95.712891;37.09024,-95.712891;37.09024,-95.712891;37.09024,-95.712891;37.09024,-95.712891]",,"William Thompson of Bradford, Massachusetts, U.S.A  1839-1918|~|وليام ثومبسون من برادفورد ماساتشوسيتس في الولايات المتحدة 1839-1918",image/jpeg,1000,823,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/3/7/73452_ca_object_representations_media_63719_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/3/7/63609_ca_object_representations_media_63719_original.jpg,https://palarchive.org/index.php/Detail/objects/100020/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,Ramallah Friends School Sub-collection 1: Photographs | The Ramallah Friends School Collection,11 March 2019 at 12:34:37,9 March 2021 at 11:38:52,"Found in the Friends School Collection, this black-and-white photograph shows William Thompson of Bradford, Massachusetts, USA.",صورة لوليام ثومبسون من برادفورد ماساتشوسيتس في الولايات المتحدة، وُجدت في مجموعة مدارس الفرندز.,black-and-white photographs,"William Thompson of Bradford, Massachusetts, U.S.A  1839-1918",وليام ثومبسون من برادفورد ماساتشوسيتس في الولايات المتحدة 1839-1918,
ark:/13030/m5m97v93,ark:/21198/z1s811w7,,Work,97.0,0097.01.0002|~|100021|~|57506_ca_object_representations_media_63721_original.jpg,The Ramallah Friends School Collection,Ramallah Friends School Sub-collection 1: Photographs,سوزان ت. ثومبسون,Susan T. Thompson,"Found in the Friends School Collection, this black-and-white photograph shows Susan T. Thompson of Bradford, Massachusetts, USA.|~|صورة لسوزان ت. ثومبسون من برادفورد ماساتشوسيتس في الولايات المتحدة، وُجدت في مجموعة مدارس الفرندز.",,black-and-white photographs,eng,still image,1921 to 1935; Date created,1921/1935,,"[37.09024,-95.712891]",,Susan T. Thompson  Newbradford Mas. U.S.A 1835- 1921.,image/jpeg,1000,814,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/3/7/78765_ca_object_representations_media_63721_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/3/7/57506_ca_object_representations_media_63721_original.jpg,https://palarchive.org/index.php/Detail/objects/100021/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,Ramallah Friends School Sub-collection 1: Photographs | The Ramallah Friends School Collection,11 March 2019 at 12:34:37,9 March 2021 at 11:38:52,"Found in the Friends School Collection, this black-and-white photograph shows Susan T. Thompson of Bradford, Massachusetts, USA.",صورة لسوزان ت. ثومبسون من برادفورد ماساتشوسيتس في الولايات المتحدة، وُجدت في مجموعة مدارس الفرندز.,black-and-white photographs,Susan T. Thompson  Newbradford Mas. U.S.A 1835- 1921.,,
ark:/13030/m50h14rf,ark:/21198/z1s811w7,,Work,97.0,0097.01.0003|~|100022|~|14011_ca_object_representations_media_63723_original.jpg,The Ramallah Friends School Collection,Ramallah Friends School Sub-collection 1: Photographs,إلستون م. جونز,Elliston M. Jones,"Found in the Friends School Collection, this black-and-white photograph shows Elliston M. Jones.|~|صورة لإلستون م. جونز، وُجدت في مجموعة مدارس الفرندز.",,black-and-white photographs,,still image,1910 to 1920; Date created,1910/1920,,"[31.9037641,35.2034184;31.912563,35.221717]",,1910-1920,image/jpeg,1000,832,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/3/7/18486_ca_object_representations_media_63723_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/3/7/14011_ca_object_representations_media_63723_original.jpg,https://palarchive.org/index.php/Detail/objects/100022/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,Ramallah Friends School Sub-collection 1: Photographs | The Ramallah Friends School Collection,11 March 2019 at 12:34:37,9 March 2021 at 11:38:52,"Found in the Friends School Collection, this black-and-white photograph shows Elliston M. Jones.",صورة لإلستون م. جونز، وُجدت في مجموعة مدارس الفرندز.,black-and-white photographs,1910-1920,,
ark:/13030/m5vr0n85,ark:/21198/z1s811w7,,Work,97.0,0097.01.0004|~|100023|~|63345_ca_object_representations_media_63725_original.jpg,The Ramallah Friends School Collection,Ramallah Friends School Sub-collection 1: Photographs,الصف الثالث في مدرسة الفرندز للبنات,Third Graders at the Friends Girls School,"Found in the Friends School Collection, this black-and-white photograph shows students with their teacher at the Friends School in 1901.|~|صورة غير ملونة وُجدت في مجموعة مدارس الفرندز، يوجد فيها عدد من الفتيات مع ما يبدو أنها معلمتهم، من العام 1901.","Donn Hutchison (Fromer teacher at the Ramallah Friends School), recorded interview with PMDA researcher Hamzah Asad, non-transcript, 2019, the Palestinian Museum Digital Archive.; Mohammad Salim (Teacher at the Ramallah Friends School), recorded interview with PMDA researcher Hamzeh Asad, non-transcripts, 2019, the Palestinian Museum Digital Archive.; محمد سليم (أستاذ في مدرسة الفرندز للبنين)، مقابلة مسجلة مع باحث الأرشيف الرقمي حمزة أسعد، 2019، غير مفرغة، أرشيف المتحف الفلسطيني الرقمي.",black-and-white photographs,eng,still image,December 1901; Date created,1901-12,,"[31.9037641,35.2034184;31.912563,35.221717]",,,image/jpeg,901,1000,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/3/7/92277_ca_object_representations_media_63725_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/3/7/63345_ca_object_representations_media_63725_original.jpg,https://palarchive.org/index.php/Detail/objects/100023/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,Ramallah Friends School Sub-collection 1: Photographs | The Ramallah Friends School Collection,11 March 2019 at 12:34:38,9 March 2021 at 11:38:52,"Found in the Friends School Collection, this black-and-white photograph shows students with their teacher at the Friends School in 1901.",صورة غير ملونة وُجدت في مجموعة مدارس الفرندز، يوجد فيها عدد من الفتيات مع ما يبدو أنها معلمتهم، من العام 1901.,black-and-white photographs,,,
ark:/13030/m5r28kzh,ark:/21198/z1s811w7,,Work,97.0,0097.01.0005|~|100024|~|91789_ca_object_representations_media_63726_original.jpg,The Ramallah Friends School Collection,Ramallah Friends School Sub-collection 1: Photographs,الصف الثاني في مدرسة الفرندز للبنات,Second Graders at the Friends Girls School,"Found in the Friends School Collection, this black-and-white photograph shows students with their teacher at the Friends School in 1901.|~|صورة غير ملونة وُجدت في مجموعة مدارس الفرندز، يوجد فيها عدد من الفتيات مع ما يبدو أنها معلمتهم، من العام 1901.","Donn Hutchison (Fromer teacher at the Ramallah Friends School), recorded interview with PMDA researcher Hamzah Asad, non-transcript, 2019, the Palestinian Museum Digital Archive.; Mohammad Salim (Teacher at the Ramallah Friends School), recorded interview with PMDA researcher Hamzeh Asad, non-transcripts, 2019, the Palestinian Museum Digital Archive.; محمد سليم (أستاذ في مدرسة الفرندز للبنين)، مقابلة مسجلة مع باحث الأرشيف الرقمي حمزة أسعد، 2019، غير مفرغة، أرشيف المتحف الفلسطيني الرقمي.",black-and-white photographs,eng,still image,December 1901; Date created,1901-12,,"[31.9037641,35.2034184;31.912563,35.221717]",,,image/jpeg,900,1000,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/3/7/83779_ca_object_representations_media_63726_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/3/7/91789_ca_object_representations_media_63726_original.jpg,https://palarchive.org/index.php/Detail/objects/100024/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,Ramallah Friends School Sub-collection 1: Photographs | The Ramallah Friends School Collection,11 March 2019 at 12:34:38,9 March 2021 at 11:38:52,"Found in the Friends School Collection, this black-and-white photograph shows students with their teacher at the Friends School in 1901.",صورة غير ملونة وُجدت في مجموعة مدارس الفرندز، يوجد فيها عدد من الفتيات مع ما يبدو أنها معلمتهم، من العام 1901.,black-and-white photographs,,,
ark:/13030/m5481wfb,ark:/21198/z1s811w7,,Work,97.0,0097.01.0006|~|100025|~|54050_ca_object_representations_media_62583_original.jpg,The Ramallah Friends School Collection,Ramallah Friends School Sub-collection 1: Photographs,جيني أ. جمال,Jenny A. Jamal,"Found in the Friends School Collection, this black-and-white photograph shows Jenny A. Jamal in Egypt.|~|صورة غير ملونة وُجدت في مجموعة مدارس الفرندز، في مصر.",,black-and-white photographs,eng,still image,,,,"[26.820553,30.802498]",,,image/jpeg,1000,732,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/2/5/60629_ca_object_representations_media_62583_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/2/5/54050_ca_object_representations_media_62583_original.jpg,https://palarchive.org/index.php/Detail/objects/100025/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,Ramallah Friends School Sub-collection 1: Photographs | The Ramallah Friends School Collection,11 March 2019 at 12:34:38,9 March 2021 at 11:38:52,"Found in the Friends School Collection, this black-and-white photograph shows Jenny A. Jamal in Egypt.",صورة غير ملونة وُجدت في مجموعة مدارس الفرندز، في مصر.,black-and-white photographs,,,
ark:/13030/m5gj73kr,ark:/21198/z1s811w7,,Work,97.0,0097.01.0007|~|100026|~|94645_ca_object_representations_media_62585_original.jpg,The Ramallah Friends School Collection,Ramallah Friends School Sub-collection 1: Photographs,صورة عائلية,A Family Photograph,"Found in the Friends School Collection, this black-and-white photograph shows a family back in 1898.|~|صورة عائلية غير ملونة عام 1898، وُجدت في مجموعة مدارس الفرندز .",,black-and-white photographs,eng,still image,1898; Date created,1898,,,,,image/jpeg,710,1000,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/2/5/12836_ca_object_representations_media_62585_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/2/5/94645_ca_object_representations_media_62585_original.jpg,https://palarchive.org/index.php/Detail/objects/100026/lang/en_US,The Palestinian Museum ,info@palarchive.org,,medium; 225,,Ramallah Friends School Sub-collection 1: Photographs | The Ramallah Friends School Collection,11 March 2019 at 12:34:38,9 March 2021 at 11:38:51,"Found in the Friends School Collection, this black-and-white photograph shows a family back in 1898.",صورة عائلية غير ملونة عام 1898، وُجدت في مجموعة مدارس الفرندز .,black-and-white photographs,,,
ark:/13030/m5bs6brp,ark:/21198/z1s811w7,,Work,97.0,0097.01.0008|~|100027|~|1782_ca_object_representations_media_62587_original.jpg,The Ramallah Friends School Collection,Ramallah Friends School Sub-collection 1: Photographs,إبراهيم روزنهاين وزوجته,Ibrahim Rosenhausen and his Wife,"Found in the Friends School Collection, this black-and-white photograph shows Ibrahim Rosenhausen and his wife|~|صورة غير ملونة يظهر فيها إبراهيم روزنهاين وزوجته، وُجدت في مجموعة مدارس الفرندز .",,black-and-white photographs,eng,still image,1910 to 1913; Date created,1910/1913,,,,,image/jpeg,695,1000,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/2/5/14086_ca_object_representations_media_62587_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/2/5/1782_ca_object_representations_media_62587_original.jpg,https://palarchive.org/index.php/Detail/objects/100027/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,Ramallah Friends School Sub-collection 1: Photographs | The Ramallah Friends School Collection,11 March 2019 at 12:34:39,9 March 2021 at 11:38:51,"Found in the Friends School Collection, this black-and-white photograph shows Ibrahim Rosenhausen and his wife",صورة غير ملونة يظهر فيها إبراهيم روزنهاين وزوجته، وُجدت في مجموعة مدارس الفرندز .,black-and-white photographs,,,
ark:/13030/m5715m07,ark:/21198/z1s811w7,,Work,97.0,0097.01.0009|~|100028|~|79334_ca_object_representations_media_62589_original.jpg,The Ramallah Friends School Collection,Ramallah Friends School Sub-collection 1: Photographs,طلاب إبتدائية في مدارس الفرندز,The Elementary Students at the Friends School,"Found in the Friends School Collection, this black-and-white photograph shows the elementary students at the Friends School in 1919.|~|صورة غير ملونة لطلاب الإبتدائية في مدرسة الفرندز، وُجدت في مجموعة مدارس الفرندز من العام 1918 حتى 1919.","Donn Hutchison (Fromer teacher at the Ramallah Friends School), recorded interview with PMDA researcher Hamzah Asad, non-transcript, 2019, the Palestinian Museum Digital Archive.; Mohammad Salim (Teacher at the Ramallah Friends School), recorded interview with PMDA researcher Hamzeh Asad, non-transcripts, 2019, the Palestinian Museum Digital Archive.; محمد سليم (أستاذ في مدرسة الفرندز للبنين)، مقابلة مسجلة مع باحث الأرشيف الرقمي حمزة أسعد، 2019، غير مفرغة، أرشيف المتحف الفلسطيني الرقمي.",black-and-white photographs,eng,still image,20 November 1918 to 31 May 1919; Date created,1918/1919,,"[31.9037641,35.2034184;31.912563,35.221717]",,,image/jpeg,686,1000,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/2/5/23456_ca_object_representations_media_62589_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/6/2/5/79334_ca_object_representations_media_62589_original.jpg,https://palarchive.org/index.php/Detail/objects/100028/lang/en_US,The Palestinian Museum ,info@palarchive.org,,acceptable; 226,,Ramallah Friends School Sub-collection 1: Photographs | The Ramallah Friends School Collection,11 March 2019 at 12:34:39,9 March 2021 at 11:38:51,"Found in the Friends School Collection, this black-and-white photograph shows the elementary students at the Friends School in 1919.",صورة غير ملونة لطلاب الإبتدائية في مدرسة الفرندز، وُجدت في مجموعة مدارس الفرندز من العام 1918 حتى 1919.,black-and-white photographs,,,
